id,x0,x1,x2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-1,fitness-3,fitness-2,fitness-4.5,fitness-0.5,fitness0,fitness-4,fitness-5,fitness0.5
97038,1.6416,1.54108,-4.06082,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.17,NA,NA
97394,2.29698,1.94166,-4.14957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.783,NA
97488,2.26286,1.08648,-3.7809,-61.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97621,2.32845,1.61145,-4.40371,NA,-10.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97855,2.22444,3.65019,-4.9957,NA,NA,NA,NA,-106.927,NA,NA,NA,NA,NA,NA,NA
98029,1.82813,4.36254,-4.07316,NA,NA,NA,NA,-166.926,NA,NA,NA,NA,NA,NA,NA
98204,2.81348,3.51616,-4.25148,NA,NA,NA,NA,-105.617,NA,NA,NA,NA,NA,NA,NA
98457,2.95853,3.90585,-3.89603,NA,NA,NA,-186.724,NA,NA,NA,NA,NA,NA,NA,NA
98785,1.12735,2.81286,-4.69815,NA,NA,NA,NA,NA,NA,NA,-112.264,NA,NA,NA,NA
98804,2.00396,2.5853,-3.98909,NA,NA,-42.213,NA,NA,NA,NA,NA,NA,NA,NA,NA
99139,1.4197,2.73185,-4.50253,-43.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99300,0.609311,1.23088,-4.34572,NA,NA,NA,-104.835,NA,NA,NA,NA,NA,NA,NA,NA
99529,1.66409,0.856714,-3.59753,NA,NA,-78.468,NA,NA,NA,NA,NA,NA,NA,NA,NA
99638,1.82181,1.9278,-4.45229,NA,NA,NA,-72.693,NA,NA,NA,NA,NA,NA,NA,NA
99892,3.0704,1.64992,-4.49843,NA,NA,NA,-97.479,NA,NA,NA,NA,NA,NA,NA,NA
100014,0.687891,0.844586,-3.29416,NA,NA,NA,-191.342,NA,NA,NA,NA,NA,NA,NA,NA
100372,0.208171,2.16533,-3.59536,NA,NA,-121.696,NA,NA,NA,NA,NA,NA,NA,NA,NA
100528,0.723039,2.00421,-3.50019,NA,NA,NA,NA,NA,NA,NA,-174.821,NA,NA,NA,NA
100767,1.89299,2.14622,-3.94175,NA,NA,NA,NA,NA,NA,NA,NA,-149.025,NA,NA,NA
100927,1.85733,1.79879,-4.0629,NA,NA,-44.361,NA,NA,NA,NA,NA,NA,NA,NA,NA
101168,2.31733,3.63206,-4.53349,NA,NA,-118.512,NA,NA,NA,NA,NA,NA,NA,NA,NA
101267,0.591912,4.68495,-3.47798,NA,NA,NA,NA,-248.755,NA,NA,NA,NA,NA,NA,NA
101438,0.374875,4.10627,-4.96151,NA,-174.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101712,1.66878,4.42029,-4.23813,NA,NA,NA,NA,NA,-170.184,NA,NA,NA,NA,NA,NA
101950,2.83935,4.18455,-4.50294,NA,NA,NA,-208.145,NA,NA,NA,NA,NA,NA,NA,NA
102074,3.65393,3.49728,-4.22299,NA,NA,-160.813,NA,NA,NA,NA,NA,NA,NA,NA,NA
102356,3.91943,2.74967,-3.63458,NA,NA,NA,NA,NA,-148.107,NA,NA,NA,NA,NA,NA
102538,3.3707,1.74463,-4.48086,NA,NA,-72.001,NA,NA,NA,NA,NA,NA,NA,NA,NA
102697,2.99454,2.88458,-4.43924,NA,-68.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102857,2.65787,2.69013,-4.24414,NA,NA,NA,NA,-53.027,NA,NA,NA,NA,NA,NA,NA
103121,1.59716,1.75596,-4.38125,NA,NA,NA,NA,NA,-4.919,NA,NA,NA,NA,NA,NA
103201,1.91519,1.65806,-3.69167,NA,NA,NA,-66.909,NA,NA,NA,NA,NA,NA,NA,NA
103459,2.07257,1.37399,-4.5719,NA,-7.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103601,3.03946,1.12376,-3.83517,NA,NA,NA,NA,-61.094,NA,NA,NA,NA,NA,NA,NA
103868,2.6301,0.562028,-3.12899,NA,-107.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104117,3.48334,0.943318,-4.753,NA,NA,NA,NA,NA,NA,-151.084,NA,NA,NA,NA,NA
104339,2.98665,1.26644,-4.42304,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.71,NA,NA
104513,4.27331,1.33589,-4.65147,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.189,NA,NA
104722,3.68757,2.65784,-4.24399,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.66,NA,NA
104834,2.71535,2.93386,-4.42237,NA,NA,-75.134,NA,NA,NA,NA,NA,NA,NA,NA,NA
105007,2.11284,3.2301,-4.83561,NA,NA,-93.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
105347,1.34497,1.56227,-4.66129,NA,NA,NA,NA,NA,NA,NA,-99.445,NA,NA,NA,NA
105500,0.881128,2.56449,-4.92599,NA,NA,NA,-96.889,NA,NA,NA,NA,NA,NA,NA,NA
105782,1.63567,1.24607,-4.65773,NA,-11.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105951,2.39087,1.16331,-4.05728,NA,NA,NA,NA,-26.591,NA,NA,NA,NA,NA,NA,NA
106075,1.79712,1.27586,-4.95801,NA,NA,NA,NA,-19.368,NA,NA,NA,NA,NA,NA,NA
106201,2.14189,2.50837,-4.55991,NA,NA,NA,NA,NA,NA,-97.641,NA,NA,NA,NA,NA
106469,2.07165,3.46117,-2.86462,NA,NA,NA,NA,NA,NA,-210.55,NA,NA,NA,NA,NA
106752,1.14549,2.29412,-3.40733,NA,NA,NA,NA,-47.565,NA,NA,NA,NA,NA,NA,NA
106868,1.11746,2.03752,-4.46918,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.628,NA,NA
107190,1.77075,1.31452,-4.84014,-30.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107207,2.11848,3.70792,-4.60106,-110.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107504,3.26508,3.57812,-3.40484,NA,NA,NA,NA,NA,NA,NA,NA,NA,-217.951,NA,NA
107786,2.89247,3.12903,-4.59129,-105.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107843,2.3183,3.72394,-4.89037,NA,NA,NA,NA,-112.582,NA,NA,NA,NA,NA,NA,NA
108044,2.70961,3.33046,-3.32494,-154.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108395,1.34881,3.98322,-3.32224,NA,NA,NA,NA,-149.058,NA,NA,NA,NA,NA,NA,NA
108585,2.63391,3.83753,-4.98876,NA,NA,NA,NA,NA,NA,-217.982,NA,NA,NA,NA,NA
108783,2.24878,3.09166,-3.86303,-72.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108873,1.56895,2.3825,-3.81694,NA,-23.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109096,1.48617,3.57099,-3.83737,NA,-89.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109377,2.00148,2.02723,-4.32579,NA,NA,NA,NA,NA,NA,-93.839,NA,NA,NA,NA,NA
109425,2.11083,2.17859,-3.35736,NA,NA,NA,NA,NA,NA,-114.818,NA,NA,NA,NA,NA
109722,1.47948,2.56962,-3.50181,NA,NA,NA,NA,NA,NA,-111.865,NA,NA,NA,NA,NA
109847,1.32167,2.67947,-4.3833,NA,NA,NA,NA,NA,NA,-97.409,NA,NA,NA,NA,NA
110006,1.76945,1.25371,-4.08534,NA,NA,NA,NA,NA,NA,-103.301,NA,NA,NA,NA,NA
110278,1.31734,2.6548,-4.32795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.656,NA
110420,1.02881,2.69163,-3.09658,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.559,NA,NA
110679,1.23465,2.73694,-4.2388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.172,NA
110899,2.50218,2.79653,-4.12482,NA,NA,NA,NA,NA,NA,-145.651,NA,NA,NA,NA,NA
111117,2.65637,1.91927,-3.53783,NA,NA,NA,NA,NA,NA,-147.083,NA,NA,NA,NA,NA
111399,3.72522,2.82907,-4.85578,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163.856,NA,NA
111438,3.93986,0.933836,-4.73451,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.01,NA,NA
111780,1.92051,0.706541,-4.2853,NA,NA,NA,NA,NA,NA,-138.291,NA,NA,NA,NA,NA
111805,2.13101,-0.116682,-4.31192,NA,NA,NA,NA,NA,NA,-200.169,NA,NA,NA,NA,NA
112140,1.93069,0.699599,-4.84235,NA,NA,NA,NA,NA,NA,-113.943,NA,NA,NA,NA,NA
112363,0.582898,0.0145751,-4.00885,NA,NA,NA,NA,NA,NA,-274.65,NA,NA,NA,NA,NA
112453,1.46987,2.01365,-4.71788,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.615,NA,NA
112707,2.77404,2.43367,-4.19993,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.618,NA,NA
112833,2.7048,1.94411,-4.62897,NA,NA,NA,NA,NA,NA,-112.587,NA,NA,NA,NA,NA
113153,3.64063,-0.0414361,-4.23256,NA,NA,NA,NA,-174.056,NA,NA,NA,NA,NA,NA,NA
113261,2.67468,1.31209,-4.69335,NA,NA,NA,NA,NA,-32.951,NA,NA,NA,NA,NA,NA
113557,2.27874,1.12033,-4.88476,NA,NA,NA,NA,-37.205,NA,NA,NA,NA,NA,NA,NA
113705,2.88418,1.14401,-4.90902,NA,-49.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113866,0.933009,3.16777,-4.5874,NA,-67.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114005,-0.124792,3.86404,-4.42404,NA,NA,NA,NA,-184.122,NA,NA,NA,NA,NA,NA,NA
114226,0.485569,3.23872,-4.22228,-119.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114516,1.97006,2.40323,-4.44429,-46.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114636,1.45195,1.94405,-4.58232,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.316,NA,NA
114811,0.670859,3.50239,-4.30171,NA,NA,NA,NA,NA,NA,NA,NA,NA,-155.902,NA,NA
115146,1.45853,4.4714,-4.01756,NA,NA,NA,NA,NA,NA,NA,NA,NA,-219.557,NA,NA
115209,2.36983,3.07569,-4.62533,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.245,NA,NA
115456,2.4536,3.12155,-4.8081,NA,NA,NA,NA,NA,NA,-160.908,NA,NA,NA,NA,NA
115669,3.11279,4.08039,-3.80824,NA,NA,NA,NA,NA,NA,NA,NA,NA,-231.116,NA,NA
115967,3.1812,3.37526,-4.30305,-124.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116136,3.39788,2.81565,-4.05996,-128.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116363,3.02095,2.76451,-4.86241,NA,NA,NA,NA,NA,-76.892,NA,NA,NA,NA,NA,NA
116554,2.64986,1.3619,-4.28,NA,NA,NA,NA,NA,-28.449,NA,NA,NA,NA,NA,NA
116635,2.80196,1.54845,-4.85354,-51.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116969,2.29775,0.258677,-3.88597,NA,-102.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117174,0.308742,2.17627,-2.60488,NA,NA,NA,NA,NA,-149.67,NA,NA,NA,NA,NA,NA
117206,2.16852,2.34795,-3.19439,NA,NA,NA,NA,NA,-58.489,NA,NA,NA,NA,NA,NA
117563,3.31833,0.60552,-2.58818,NA,NA,NA,-228.513,NA,NA,NA,NA,NA,NA,NA,NA
117684,1.92478,0.382935,-3.16051,NA,NA,NA,-206.733,NA,NA,NA,NA,NA,NA,NA,NA
117853,1.99719,1.90203,-4.35295,NA,NA,NA,NA,NA,-16.497,NA,NA,NA,NA,NA,NA
118055,2.29343,0.959947,-3.1788,NA,NA,NA,NA,NA,-70.807,NA,NA,NA,NA,NA,NA
118387,1.78294,0.95605,-2.5427,NA,NA,NA,-184.829,NA,NA,NA,NA,NA,NA,NA,NA
118423,2.02177,2.4307,-2.52825,NA,NA,-145.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
118790,1.60347,1.89612,-4.10437,NA,NA,NA,NA,NA,-7.084,NA,NA,NA,NA,NA,NA
118903,1.02427,1.59196,-4.02238,NA,-24.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119093,0.240537,1.51112,-4.26963,-85.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119203,0.996844,1.40358,-4.97348,NA,NA,NA,NA,-39.505,NA,NA,NA,NA,NA,NA,NA
119483,2.29908,0.579192,-3.92276,-70.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119626,2.15686,1.30179,-2.92587,NA,NA,NA,NA,-75.091,NA,NA,NA,NA,NA,NA,NA
119927,3.76235,1.14801,-4.50868,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.896,NA,NA
120140,2.04542,1.39144,-3.39961,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.582,NA,NA
120348,0.878707,2.24797,-3.88058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.25,NA
120415,2.30375,2.13523,-4.11094,-34.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120788,1.34878,4.02786,-4.15573,NA,-125.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120949,2.68348,3.50301,-4.8381,NA,NA,NA,-136.09,NA,NA,NA,NA,NA,NA,NA,NA
121175,2.98841,3.83962,-4.24938,NA,NA,NA,NA,NA,-139.205,NA,NA,NA,NA,NA,NA
121370,3.09034,2.61221,-2.90508,NA,NA,NA,NA,NA,-130.499,NA,NA,NA,NA,NA,NA
121410,3.10283,3.72303,-3.67021,NA,NA,NA,NA,-163.607,NA,NA,NA,NA,NA,NA,NA
121769,3.62772,4.36611,-3.30217,-320.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121872,2.76653,4.55275,-3.37552,NA,NA,NA,NA,NA,NA,NA,NA,NA,-304.913,NA,NA
122129,0.598566,3.60713,-2.50044,NA,NA,NA,NA,NA,-217.187,NA,NA,NA,NA,NA,NA
122276,1.73762,2.30102,-2.69174,NA,NA,NA,NA,NA,NA,NA,-182.171,NA,NA,NA,NA
122474,1.44882,3.14915,-2.20709,NA,NA,NA,NA,NA,NA,NA,-307.292,NA,NA,NA,NA
122627,1.27718,3.28795,-3.0735,NA,NA,-125.746,NA,NA,NA,NA,NA,NA,NA,NA,NA
122882,1.80742,2.58285,-2.56778,NA,NA,-133.091,NA,NA,NA,NA,NA,NA,NA,NA,NA
123090,1.71228,1.01947,-2.71846,NA,NA,NA,NA,NA,-99.382,NA,NA,NA,NA,NA,NA
123219,1.75752,1.89787,-3.12024,NA,NA,NA,NA,NA,-51.682,NA,NA,NA,NA,NA,NA
123555,2.3641,1.47975,-3.3592,NA,NA,-56.264,NA,NA,NA,NA,NA,NA,NA,NA,NA
123643,2.66078,1.25523,-4.22044,NA,NA,NA,NA,NA,-38.484,NA,NA,NA,NA,NA,NA
123879,2.37748,1.98141,-4.0282,NA,-17.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124158,1.48698,2.86169,-4.18835,NA,NA,NA,NA,NA,-42.14,NA,NA,NA,NA,NA,NA
124243,2.66073,2.27876,-3.92818,NA,NA,-61.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
124521,0.875786,0.977411,-4.70093,NA,NA,NA,NA,NA,-69.125,NA,NA,NA,NA,NA,NA
124668,2.30584,2.24571,-4.36884,NA,NA,NA,NA,-21.376,NA,NA,NA,NA,NA,NA,NA
124936,3.21552,1.13763,-2.96415,-151.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125005,2.11028,-0.192359,-3.96605,NA,NA,NA,NA,NA,NA,-202.425,NA,NA,NA,NA,NA
125333,-0.196113,0.95497,-4.60814,NA,NA,NA,NA,NA,NA,-201.516,NA,NA,NA,NA,NA
125542,0.00997742,0.605241,-4.57107,NA,NA,NA,NA,NA,NA,-227.732,NA,NA,NA,NA,NA
125795,2.04323,2.95136,-4.53722,NA,NA,NA,NA,NA,NA,-112.466,NA,NA,NA,NA,NA
125939,2.45834,3.04136,-4.16435,NA,-56.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126002,1.80881,3.79203,-3.95638,NA,NA,-127.206,NA,NA,NA,NA,NA,NA,NA,NA,NA
126209,1.46998,2.80248,-4.28027,NA,NA,NA,-69.523,NA,NA,NA,NA,NA,NA,NA,NA
126465,0.945404,2.69012,-3.84412,NA,NA,NA,NA,NA,-52.9,NA,NA,NA,NA,NA,NA
126785,2.57493,3.86111,-4.12852,NA,NA,NA,NA,NA,-121.8,NA,NA,NA,NA,NA,NA
126993,2.71428,3.67539,-3.25991,NA,NA,NA,NA,NA,-148.071,NA,NA,NA,NA,NA,NA
127079,2.75549,3.93328,-3.37146,NA,NA,NA,NA,NA,-167.808,NA,NA,NA,NA,NA,NA
127313,2.94444,4.22018,-3.39356,NA,NA,-212.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
127589,3.06416,1.23098,-3.43627,NA,-70.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127785,2.89622,2.3187,-4.50929,NA,NA,NA,NA,NA,NA,NA,-110.389,NA,NA,NA,NA
127879,2.89908,2.41955,-3.80983,NA,NA,-71.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
128089,1.80417,2.08236,-2.93867,NA,NA,NA,-122.232,NA,NA,NA,NA,NA,NA,NA,NA
128281,2.7062,0.658036,-4.11126,NA,NA,NA,-116.279,NA,NA,NA,NA,NA,NA,NA,NA
128518,3.04631,1.62841,-4.90031,NA,NA,NA,NA,NA,NA,NA,NA,-171.431,NA,NA,NA
128768,1.49533,2.17856,-3.11767,NA,NA,NA,NA,NA,NA,NA,-166.311,NA,NA,NA,NA
128886,1.46291,3.46966,-4.58192,NA,NA,NA,NA,NA,-82.714,NA,NA,NA,NA,NA,NA
129200,1.26605,3.12109,-4.36419,NA,NA,NA,NA,-55.705,NA,NA,NA,NA,NA,NA,NA
129385,1.22955,2.42682,-4.53303,NA,NA,NA,NA,NA,NA,-97.497,NA,NA,NA,NA,NA
129554,0.753396,0.937721,-4.66532,NA,-80.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129732,2.09902,1.57549,-3.72519,NA,NA,NA,NA,NA,NA,NA,-117.285,NA,NA,NA,NA
129929,2.66847,2.52438,-4.36773,NA,NA,-50.511,NA,NA,NA,NA,NA,NA,NA,NA,NA
130149,3.42603,2.52883,-4.55732,NA,-79.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130344,3.57387,3.25864,-3.96703,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.646,NA,NA
130417,3.62171,3.35295,-3.52249,NA,NA,NA,NA,NA,NA,NA,NA,NA,-229.224,NA,NA
130675,3.58964,2.35143,-4.08044,NA,-89.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130884,2.07997,2.26079,-3.76976,NA,NA,-38.406,NA,NA,NA,NA,NA,NA,NA,NA,NA
131087,0.98945,3.06049,-3.88527,NA,NA,-98.531,NA,NA,NA,NA,NA,NA,NA,NA,NA
131280,1.83272,1.62315,-4.46364,NA,NA,NA,-48.602,NA,NA,NA,NA,NA,NA,NA,NA
131472,-0.51841,2.27718,-4.35109,NA,NA,NA,-194.975,NA,NA,NA,NA,NA,NA,NA,NA
131637,0.126587,2.34977,-4.77006,NA,NA,NA,NA,NA,-85.846,NA,NA,NA,NA,NA,NA
131969,-0.729267,1.77291,-4.48384,NA,NA,NA,NA,-151.425,NA,NA,NA,NA,NA,NA,NA
132086,-0.709044,0.717768,-3.94684,-236.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132278,1.19795,1.51618,-4.73572,-45.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132597,0.625609,2.18847,-4.52628,-56.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132673,-1.05519,1.79221,-4.95488,NA,-196.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132818,-0.19725,1.85997,-4.70653,NA,NA,NA,NA,-100.606,NA,NA,NA,NA,NA,NA,NA
133059,0.600936,1.13592,-4.91401,NA,-75.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133396,0.77562,-0.081596,-3.60807,NA,NA,NA,NA,NA,NA,NA,NA,NA,-260.218,NA,NA
133489,1.22531,0.409454,-2.79949,NA,NA,NA,NA,NA,-177.249,NA,NA,NA,NA,NA,NA
133631,0.805885,0.83942,-4.3633,NA,NA,NA,NA,-82.517,NA,NA,NA,NA,NA,NA,NA
133897,0.122087,2.82332,-3.80614,NA,NA,NA,NA,NA,NA,-158.671,NA,NA,NA,NA,NA
134168,-0.224611,2.41275,-3.43676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-235.244,NA
134353,1.41315,2.61579,-4.12057,NA,NA,NA,NA,-29.42,NA,NA,NA,NA,NA,NA,NA
134475,1.43519,3.33595,-4.30704,NA,-65.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134649,1.96624,3.40192,-4.49399,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.521,NA,NA
134900,2.27392,3.45401,-4.34904,-100.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135070,0.640465,3.46865,-4.15419,NA,-100.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135392,0.617198,4.05908,-4.59528,NA,NA,-174.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
135414,0.07941,3.16107,-3.98664,NA,NA,-138.852,NA,NA,NA,NA,NA,NA,NA,NA,NA
135607,0.203184,2.86245,-4.94316,NA,NA,-121.746,NA,NA,NA,NA,NA,NA,NA,NA,NA
135848,0.408937,1.55506,-4.20402,NA,NA,NA,-112.24,NA,NA,NA,NA,NA,NA,NA,NA
136158,0.0224231,2.25633,-3.6149,NA,NA,NA,NA,NA,-103.023,NA,NA,NA,NA,NA,NA
136247,1.64147,1.94414,-4.91462,NA,NA,NA,NA,-16.707,NA,NA,NA,NA,NA,NA,NA
136537,0.958476,2.05452,-4.90009,NA,NA,-60.418,NA,NA,NA,NA,NA,NA,NA,NA,NA
136745,1.87068,1.86467,-4.98882,NA,NA,NA,NA,NA,-20.824,NA,NA,NA,NA,NA,NA
136823,1.74409,1.62738,-4.46274,NA,NA,NA,NA,-13.476,NA,NA,NA,NA,NA,NA,NA
137176,2.51073,1.93351,-4.90987,NA,-24.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137375,1.64552,1.11471,-4.00472,NA,-16.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137500,1.64411,0.529424,-4.91486,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.046,NA,NA
137649,1.58024,0.845811,-4.96554,NA,NA,NA,NA,-51.215,NA,NA,NA,NA,NA,NA,NA
137896,2.32696,0.651846,-4.12643,NA,NA,NA,NA,-56.237,NA,NA,NA,NA,NA,NA,NA
138118,2.67394,0.887842,-3.84339,-64.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138295,1.05037,1.33232,-2.53441,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.076,NA,NA
138456,2.1501,1.38924,-3.63242,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.046,NA,NA
138691,2.26751,2.0327,-4.76617,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.304,NA,NA
138830,2.9147,1.9954,-3.62223,-87.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139087,4.1214,2.50142,-2.91933,NA,NA,NA,NA,-287.859,NA,NA,NA,NA,NA,NA,NA
139222,2.83907,2.86585,-3.71153,NA,NA,-81.841,NA,NA,NA,NA,NA,NA,NA,NA,NA
139447,3.26848,3.36952,-2.85276,NA,NA,NA,NA,-216.717,NA,NA,NA,NA,NA,NA,NA
139619,3.48919,2.96578,-4.09776,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.658,NA,NA
139882,2.516,1.75688,-4.75667,-42.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140162,1.39406,1.10491,-4.96098,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.331,NA,NA
140278,1.46179,1.28902,-3.61787,NA,NA,NA,NA,-29.672,NA,NA,NA,NA,NA,NA,NA
140412,1.08472,2.63725,-4.37437,NA,NA,NA,NA,NA,-46.663,NA,NA,NA,NA,NA,NA
140787,0.126817,2.50052,-4.55879,NA,NA,-98.468,NA,NA,NA,NA,NA,NA,NA,NA,NA
140920,1.91392,1.95435,-3.40474,NA,NA,-55.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
141079,0.900652,2.71561,-2.86339,NA,NA,NA,NA,-97.609,NA,NA,NA,NA,NA,NA,NA
141250,0.366559,3.16425,-3.37309,NA,-117.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141552,0.617902,2.24036,-4.81626,NA,NA,NA,NA,NA,-54.789,NA,NA,NA,NA,NA,NA
141610,1.78482,3.24559,-3.98936,NA,NA,NA,NA,NA,NA,NA,-172.523,NA,NA,NA,NA
141864,1.8683,2.09955,-2.6748,NA,NA,NA,-129.743,NA,NA,NA,NA,NA,NA,NA,NA
142048,2.84522,1.87428,-3.27674,NA,NA,NA,NA,NA,-68.388,NA,NA,NA,NA,NA,NA
142378,2.74636,2.2654,-3.74186,NA,NA,NA,NA,NA,-49.446,NA,NA,NA,NA,NA,NA
142409,1.8908,2.92542,-4.85204,NA,-43.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142633,3.04469,3.22015,-4.7647,NA,-92.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142938,3.81854,3.24652,-4.69382,-168.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143192,3.99362,4.13226,-3.96032,NA,NA,NA,NA,-248.23,NA,NA,NA,NA,NA,NA,NA
143234,2.6407,4.90524,-3.6818,NA,NA,NA,NA,NA,NA,NA,NA,NA,-321.14,NA,NA
143519,1.3095,3.2244,-4.77572,NA,NA,NA,NA,NA,NA,-137.473,NA,NA,NA,NA,NA
143778,1.73444,4.86481,-4.65607,NA,NA,NA,NA,NA,NA,NA,NA,NA,-258.485,NA,NA
143943,-0.141531,4.6567,-4.08741,-283.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144163,0.855803,3.60721,-3.63414,-126.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144364,1.7247,2.15515,-2.74861,-85.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144568,1.30943,4.26425,-3.80001,NA,NA,NA,NA,NA,NA,NA,NA,NA,-197.107,NA,NA
144663,2.45287,3.30661,-3.08808,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189.227,NA,NA
144833,2.57394,3.07633,-4.13185,-92.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145037,2.27075,2.69442,-3.5228,NA,NA,NA,NA,-60.027,NA,NA,NA,NA,NA,NA,NA
145380,3.42895,2.11216,-4.32752,NA,-67.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145438,2.35427,2.97864,-4.62196,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.063,NA,NA
