id,x0,x1,x2,fitness-2.5,fitness-1,fitness-0.5,fitness-1.5,fitness0,fitness0.5,fitness-2,fitness1.5,fitness-3.5,fitness-3,fitness1,fitness2,fitness-4,fitness-5,fitness-4.5,fitness2.5,fitness4,fitness4.5,fitness5,fitness3.5,fitness3
64536,-1.24639,-1.00947,-1.70713,NA,NA,NA,NA,NA,NA,NA,NA,503.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64771,-0.0522413,-1.0366,-1.33003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.632,NA,NA,NA,NA,NA,NA
64929,-1.63304,-1.83202,-2.39341,NA,NA,NA,505.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65124,-0.684775,-0.782019,-1.69507,NA,8272.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65382,-0.678164,-1.68714,-0.19958,NA,NA,NA,5534.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65436,-1.08191,-3.11094,-0.904247,NA,NA,NA,1225.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65764,0.301047,-4.59962,-1.16075,NA,NA,NA,242.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65979,-0.138814,-2.40854,-0.295194,NA,841.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66186,-0.451794,-2.06687,-0.325485,NA,NA,NA,121.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66324,-0.934953,-2.03844,1.28113,NA,NA,1287.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66446,-1.60482,-2.78431,0.87086,NA,NA,NA,NA,94.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66706,-2.55756,-0.533549,-0.0920019,NA,666.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66819,-1.98318,-0.693571,0.860342,NA,NA,NA,NA,NA,NA,1345.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67090,-0.840072,-0.722918,0.662545,NA,NA,NA,NA,NA,NA,1892.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67351,0.445155,0.0136668,-0.265509,NA,NA,NA,551.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67530,-0.190575,0.266012,-1.02032,NA,NA,NA,NA,NA,NA,645.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67758,-1.20188,-0.988587,-1.79388,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67990,-0.506801,-0.891353,-1.44846,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68096,-0.0106383,-0.726121,-2.09046,NA,NA,2802.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68353,0.927172,-0.835096,-2.93692,NA,NA,1031.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68454,0.290017,-0.518791,-4.03291,NA,NA,NA,444.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68709,0.706745,-0.665145,-2.62732,NA,NA,NA,NA,714.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68941,-0.318798,-0.630837,-2.25974,NA,NA,788.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69109,-2.02367,-1.22414,-0.908268,NA,NA,NA,NA,NA,NA,2747.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69323,-1.80615,-1.14057,-0.764416,NA,NA,147.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69544,-2.20553,-0.713195,-1.53259,NA,5520.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69727,-1.95993,-0.842589,-2.00018,NA,521.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69897,-1.02937,0.116399,-1.43333,NA,NA,NA,218.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70057,-0.726529,-1.32099,-1.34706,NA,NA,NA,13332.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70202,-0.491489,-0.481963,-1.52167,NA,NA,NA,NA,NA,NA,156.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70452,-1.46408,1.27451,-1.38686,NA,NA,2771.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70687,-0.786526,1.27869,-1.30891,NA,NA,NA,NA,NA,1225.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70878,-1.02916,0.712483,-1.42819,NA,NA,NA,NA,NA,452.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71061,-0.058444,-0.210471,-1.19285,NA,NA,1530.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71253,-1.48495,-0.876223,-0.582308,NA,NA,NA,NA,NA,NA,5743.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71531,-1.51071,-1.01079,-2.07776,NA,NA,NA,NA,NA,NA,2275.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71615,-2.79011,-1.04107,-1.01503,NA,NA,NA,419.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71812,-1.60501,-0.590485,-1.34751,NA,NA,NA,6174.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72071,-0.62754,-0.537016,-2.48606,NA,NA,NA,NA,NA,NA,332.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72389,-0.0203597,-1.19675,-1.54046,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72594,-1.29659,-0.803171,-2.51117,1421.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72738,-1.70449,-0.154442,-2.03737,416.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72977,-3.35999,0.146489,-1.33405,NA,NA,NA,147.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73192,-2.93104,-0.645222,-0.794062,1035.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73316,-0.639234,-0.47165,-0.790451,NA,NA,NA,1681.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73410,-1.61963,-1.08475,-1.23086,NA,NA,NA,1699.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73716,-1.91524,-0.123192,-1.23315,NA,NA,NA,NA,2216.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73852,-1.4102,-0.979197,-0.75232,NA,NA,NA,NA,NA,4593.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74082,-2.5339,-0.0782879,-1.49665,NA,4193.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74372,-1.16147,0.820455,-1.28423,NA,NA,1094.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74547,-1.29197,1.97516,-1.82115,NA,NA,NA,288.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74608,-1.04316,1.35643,-1.56977,NA,NA,1939.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74973,-0.636479,-0.564736,-1.55929,NA,NA,NA,NA,NA,1544.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75052,0.434738,-0.434929,-2.41898,NA,NA,NA,NA,75.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75380,-0.273933,-1.20824,-2.63062,NA,1065.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75552,-1.47378,-1.93043,-2.5174,NA,NA,1617.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75785,-1.99092,-2.38887,-1.50232,NA,NA,NA,NA,NA,465.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75910,-1.70815,-1.19731,-1.55444,NA,NA,1888.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76024,-1.24406,-2.35458,-0.765451,NA,NA,NA,NA,875.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76323,-0.885687,-1.2654,-0.259007,NA,NA,NA,NA,4205.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76462,-0.488338,-0.938687,-0.858222,NA,NA,NA,NA,2481.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76632,-0.313626,-1.40529,-0.542189,NA,NA,NA,4625.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76886,0.862282,-0.794382,-1.18762,NA,NA,NA,2972.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77189,-0.929374,-1.06959,-2.02235,431.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77207,-0.669332,-1.036,-0.977117,NA,NA,NA,8327.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77556,-0.143207,-0.895029,-0.0298423,NA,NA,NA,NA,1864.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77665,-0.138472,-0.657843,-0.682373,NA,NA,14039.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77972,-0.947997,-1.33164,-0.695409,NA,NA,NA,NA,1346.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78060,-1.73898,-0.274021,0.386914,NA,NA,NA,NA,365.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78331,-1.62065,-1.70507,-0.809449,NA,NA,725.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78512,-0.77079,-1.6835,-2.62808,NA,NA,NA,1635.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78784,-1.29145,-1.60743,-2.0005,420.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78907,-1.37781,-1.19436,-2.10278,1069.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79040,-0.141116,-0.922967,-0.837314,NA,NA,NA,NA,NA,NA,NA,NA,NA,4116.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79240,-0.743403,-1.65721,-2.41713,NA,NA,NA,2542.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79476,-2.22941,-1.42352,-1.49057,NA,NA,NA,NA,NA,NA,NA,NA,366.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79609,-1.59476,-0.253947,-0.792164,NA,NA,NA,6080.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79932,-2.2225,-1.52631,-0.278862,NA,NA,NA,1131.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80129,-2.07691,-2.10709,-1.38549,NA,NA,4701.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80396,-0.864705,-0.81019,-0.973198,6666.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80461,-0.306111,-0.60468,-0.577296,NA,NA,NA,NA,NA,NA,2636.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80639,-1.9148,-1.81773,-0.764231,NA,NA,NA,NA,NA,NA,NA,NA,397.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80890,0.686572,-1.40041,-0.896947,NA,NA,NA,NA,NA,NA,NA,NA,1014.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81097,-0.211608,-1.5355,-1.447,NA,NA,8286.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81316,-0.142451,-0.303342,-1.45104,NA,8110.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81519,-1.24727,-2.15893,-1.71603,37.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81769,-1.5496,-1.53883,-1.79623,NA,NA,NA,1667.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81886,-1.49638,-2.49954,-1.63236,NA,4032.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82162,-0.990142,-0.761102,-0.562118,NA,NA,NA,9971.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82386,-0.236622,-0.991408,-0.883742,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82568,0.146939,-0.890928,0.51778,NA,NA,NA,164.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82694,1.15084,-1.60058,-0.0308842,NA,NA,NA,640.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82848,0.0048941,-0.635307,-1.79021,NA,NA,NA,NA,NA,NA,233.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83152,0.129874,-1.36822,-1.09213,NA,NA,NA,NA,NA,NA,20.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83292,-0.304988,-1.49552,0.387557,NA,NA,NA,3535.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83539,-0.838855,-1.27418,1.87727,NA,NA,NA,NA,NA,NA,NA,NA,846.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83646,-1.39875,-0.618195,0.526171,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83973,-1.63772,-1.29658,-0.526773,NA,NA,NA,2033.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84137,-1.98258,-1.45972,-0.417751,NA,NA,1096.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84391,-0.487577,-0.818873,-0.629282,901.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84557,-1.36529,-1.07783,-0.872707,NA,NA,NA,NA,NA,NA,2956.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84766,-0.158871,-1.60058,0.0387209,NA,NA,2578.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84927,0.23994,-1.44799,-0.0993347,NA,NA,1105.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85124,1.24642,-2.01133,-0.0179082,NA,1002.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85251,1.80827,-1.39938,-1.4412,NA,NA,5927.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85561,0.0775051,-1.02975,-1.43264,NA,NA,986.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85709,-0.235895,0.478758,-1.98814,NA,NA,NA,NA,NA,NA,227.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85966,0.0615923,1.44396,-1.7928,NA,NA,61.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86078,-0.0711299,-1.32568,-0.147765,NA,NA,NA,NA,NA,884.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86277,-1.31794,-0.841498,-1.20852,NA,NA,NA,11481.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86583,-1.99191,-1.29357,-0.00972441,NA,NA,NA,870.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86713,-1.10567,-0.585382,-1.84942,NA,NA,NA,310.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86887,-0.869296,-0.131501,-0.924144,NA,7738.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87147,0.868517,1.35976,-1.67001,NA,NA,NA,641.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87379,-1.26981,0.949809,0.298818,NA,NA,NA,1051.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87404,-1.34076,0.500917,-0.199505,NA,NA,NA,2207.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87769,0.711501,-0.678963,-0.956566,NA,NA,NA,NA,NA,NA,1667.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87863,-0.79927,-0.0929109,-0.0468478,NA,NA,NA,NA,NA,NA,381.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88166,-1.97664,-0.560371,-1.17154,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88298,-2.50996,-0.437649,-1.41932,NA,NA,NA,NA,NA,NA,134.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88519,-1.73804,-1.47777,-0.600285,NA,NA,NA,2182.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88797,-1.64505,-1.04699,-0.142685,NA,NA,2157.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88973,-0.592165,-0.910818,0.0597644,NA,NA,NA,NA,NA,NA,900.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89083,-0.98039,-0.343901,-0.62178,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89304,-0.80699,-0.310599,-1.27723,NA,NA,NA,NA,NA,NA,NA,NA,2341.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89583,-0.0812984,-1.29817,-1.39018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646.03,NA,NA,NA,NA,NA,NA,NA,NA
89741,-1.06807,-1.25393,-1.2717,490.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89890,-0.983565,-0.938839,-1.64945,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90017,-0.77713,-0.188608,-0.672957,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90347,0.0498985,-1.53429,-0.239481,NA,NA,NA,NA,NA,NA,1380.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90553,-0.608912,-2.10191,-0.673843,1860.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90663,0.193649,-3.08764,-0.0241333,NA,486.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90914,-1.29917,-3.11775,-0.642973,NA,3700.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91122,-0.520376,-1.43648,0.6574,NA,166.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91277,1.23921,-0.711854,-0.874993,NA,NA,NA,4725.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91505,0.210864,-1.08574,-2.61622,NA,NA,NA,NA,NA,16.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91779,-0.241035,-0.996028,-1.8463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.419,NA,NA,NA,NA,NA,NA,NA,NA,NA
91828,-0.759899,-0.585072,-0.379773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.403,NA,NA,NA,NA,NA
92065,-0.905359,-0.544199,-0.207914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344.608,NA,NA,NA,NA
92277,-2.11268,-1.19741,-0.876156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098.287,NA,NA,NA
92537,-2.38022,-0.778896,-0.984861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1761.791,NA,NA,NA
92733,-1.4717,-0.690001,-1.40122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22938.41,NA,NA
92819,-1.2842,-0.775118,-0.684194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9011.918,NA,NA,NA,NA
93007,-0.835409,-2.5078,0.0917173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.659,NA,NA,NA
93281,-1.4135,-0.929708,-0.845752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7398.759,NA,NA,NA,NA
93547,-2.88166,-1.28638,-2.00177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983.021,NA,NA,NA
93621,-1.2547,-3.2342,-1.22871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.5,NA,NA
93915,-1.42915,-3.13734,-1.59104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259.727,NA,NA,NA
94189,-2.94079,-0.652524,-1.80357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.301,NA,NA,NA
94230,-1.63035,-1.43039,-0.731671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5344.397,NA,NA,NA
94536,-0.995729,-0.75937,-0.825975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600.721,NA
94632,-0.366384,-0.54763,-1.34921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94820,-1.32283,-0.34229,-0.354809,NA,NA,NA,NA,NA,1160.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95084,-2.36605,-0.915991,-0.127156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.974,NA,NA,NA,NA,NA,NA,NA,NA,NA
95246,-3.14223,-0.0981453,-1.48698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.722,NA,NA,NA,NA,NA,NA,NA,NA,NA
95596,-2.83925,-0.141067,-1.54867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.218,NA,NA,NA,NA,NA,NA,NA,NA,NA
95778,-1.88948,-0.743763,-2.5592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.436,NA,NA,NA,NA,NA,NA,NA,NA,NA
95847,-0.815263,-0.882463,-1.93213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2615.112
96067,-0.145562,0.0086696,-0.567037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757.506,NA
96206,0.405797,-1.30352,-2.07439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.043,NA
96446,1.44664,-2.54477,-1.51401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.943,NA,NA,NA,NA
96649,-0.00787594,-1.34745,-0.103926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2174.166,NA,NA,NA
