id,x0,x1,x2,fitness-2,fitness-3,fitness-4.5,fitness-4,fitness-5,fitness-2.5,fitness-3.5,fitness-1.5
120893,-3.09519,4.7318,-4.22113,NA,NA,NA,NA,-104.252,NA,NA,NA
121183,-2.16925,3.94254,-4.74283,NA,NA,NA,NA,-47.849,NA,NA,NA
121368,-1.41403,3.54511,-4.83954,NA,NA,-27.092,NA,NA,NA,NA,NA
121401,-1.4455,3.49182,-4.59171,NA,NA,-28.799,NA,NA,NA,NA,NA
121683,-2.21853,3.85642,-3.51519,NA,NA,-102.715,NA,NA,NA,NA,NA
121953,-2.33319,3.26739,-3.91614,NA,NA,-111.936,NA,NA,NA,NA,NA
122005,-3.11536,2.39969,-3.09099,NA,NA,NA,-226.346,NA,NA,NA,NA
122320,-3.46921,2.05397,-4.94519,NA,NA,-171.621,NA,NA,NA,NA,NA
122480,-3.50901,3.21156,-4.4167,NA,NA,-120.504,NA,NA,NA,NA,NA
122772,-2.67048,3.99195,-4.36779,NA,NA,NA,-90.668,NA,NA,NA,NA
122929,-1.99145,4.74183,-4.87403,NA,NA,NA,NA,NA,NA,-54.924,NA
123198,-2.71729,4.89432,-3.82602,NA,NA,NA,NA,NA,NA,-146.802,NA
123317,-0.891289,4.24565,-4.86873,NA,NA,NA,NA,NA,NA,-125.107,NA
123581,-1.74392,4.74606,-4.89467,NA,NA,NA,NA,NA,-179.913,NA,NA
123643,-2.28544,3.91771,-4.91075,NA,NA,NA,-65.084,NA,NA,NA,NA
123862,-1.25964,4.9642,-4.70471,NA,NA,-86.804,NA,NA,NA,NA,NA
124146,-0.32371,3.29834,-4.52787,NA,NA,NA,-204.779,NA,NA,NA,NA
124315,-1.15551,2.97743,-4.38354,NA,NA,NA,NA,NA,NA,-150.607,NA
124519,-1.28241,2.93997,-3.99529,NA,NA,NA,NA,NA,NA,-211.703,NA
124695,-1.63577,3.53101,-2.8347,NA,NA,NA,NA,-173.761,NA,NA,NA
124997,-2.21032,3.91118,-4.35051,NA,NA,-59.2,NA,NA,NA,NA,NA
125035,-1.24073,3.87719,-3.82582,NA,NA,NA,NA,-102.821,NA,NA,NA
125327,-1.61451,3.37492,-4.54418,NA,NA,NA,NA,NA,NA,-94.824,NA
125563,-1.38601,3.88374,-4.78088,NA,NA,NA,-12.256,NA,NA,NA,NA
125730,-1.49198,4.96214,-4.64566,NA,NA,-79.585,NA,NA,NA,NA,NA
125933,-2.13037,4.71435,-4.79414,NA,NA,NA,NA,NA,NA,-115.479,NA
126134,-1.96627,4.77635,-4.45023,NA,NA,NA,-102.978,NA,NA,NA,NA
126302,-1.70012,4.65578,-4.1089,-269.17,NA,NA,NA,NA,NA,NA,NA
126495,-2.28877,4.77028,-3.96235,NA,NA,NA,NA,NA,-223.079,NA,NA
126771,-2.83112,3.8927,-4.61523,NA,NA,NA,NA,NA,NA,-96.751,NA
126880,-2.52703,4.99413,-4.96704,NA,-119.829,NA,NA,NA,NA,NA,NA
127033,-3.94716,4.34043,-4.89644,NA,NA,-138.361,NA,NA,NA,NA,NA
127384,-4.85049,4.77334,-4.35408,NA,NA,-264.635,NA,NA,NA,NA,NA
127440,-4.74617,4.01644,-4.83628,NA,NA,NA,-225.151,NA,NA,NA,NA
127742,-4.84846,3.8697,-3.78792,NA,-292.228,NA,NA,NA,NA,NA,NA
127942,-3.30197,3.65333,-3.66172,NA,NA,NA,NA,NA,NA,-154.832,NA
128198,-3.22686,3.15156,-4.16749,NA,NA,NA,-124.392,NA,NA,NA,NA
128322,-3.17976,3.75614,-2.53645,NA,NA,-226.703,NA,NA,NA,NA,NA
128470,-3.10213,3.69428,-2.39468,NA,NA,-234.016,NA,NA,NA,NA,NA
128707,-3.74545,4.17009,-4.04034,NA,NA,NA,-149.039,NA,NA,NA,NA
128958,-1.2195,4.10379,-4.7852,NA,NA,NA,-53.658,NA,NA,NA,NA
129193,-0.35109,4.12756,-4.28666,NA,NA,NA,-223.932,NA,NA,NA,NA
129280,-1.14974,3.77126,-4.02305,NA,NA,NA,NA,NA,NA,-172.433,NA
129490,-0.756641,4.78613,-4.92861,NA,NA,NA,NA,NA,NA,-91.665,NA
129628,-1.45851,4.42133,-4.49944,NA,NA,-59.177,NA,NA,NA,NA,NA
129805,-1.46619,4.72886,-4.7326,NA,NA,-82.328,NA,NA,NA,NA,NA
130044,-0.689969,4.47559,-4.97679,NA,NA,NA,-115.531,NA,NA,NA,NA
130226,-1.85145,4.57436,-4.89595,NA,NA,-52.975,NA,NA,NA,NA,NA
130434,-2.95674,4.23235,-4.55542,NA,NA,NA,NA,NA,NA,-103.328,NA
130648,-1.43423,4.60876,-4.57216,NA,NA,-63.929,NA,NA,NA,NA,NA
130835,-0.147277,4.07664,-4.29728,NA,NA,-237.685,NA,NA,NA,NA,NA
131093,-2.00926,4.8637,-4.10452,NA,-163.238,NA,NA,NA,NA,NA,NA
131324,-1.78642,3.50859,-4.53967,NA,NA,NA,NA,NA,NA,-96.93,NA
131444,-0.886492,4.76081,-4.75231,NA,NA,NA,-113.44,NA,NA,NA,NA
131629,-1.17708,4.28502,-4.61312,NA,NA,-56.625,NA,NA,NA,NA,NA
131903,-0.879553,4.09725,-4.54117,NA,NA,NA,NA,-87.551,NA,NA,NA
132050,-0.453044,3.26313,-4.63665,NA,NA,-195.04,NA,NA,NA,NA,NA
132370,-1.48323,3.33703,-4.96831,NA,NA,NA,-26.343,NA,NA,NA,NA
132405,-2.32429,4.18821,-3.62278,NA,NA,-112.604,NA,NA,NA,NA,NA
132603,-2.73819,3.73384,-3.96896,NA,NA,-93.464,NA,NA,NA,NA,NA
132860,-2.14169,4.31521,-4.23089,NA,NA,NA,NA,NA,NA,-106.669,NA
133010,-1.70019,4.16379,-4.50371,NA,NA,NA,NA,-48.524,NA,NA,NA
133301,-3.40203,2.84067,-4.17504,NA,NA,-133.355,NA,NA,NA,NA,NA
133538,-2.77659,2.43713,-3.85967,NA,NA,-151.168,NA,NA,NA,NA,NA
133626,-2.83352,2.4619,-3.81293,NA,NA,-153.499,NA,NA,NA,NA,NA
133847,-1.3464,3.55012,-3.52348,NA,NA,-136.692,NA,NA,NA,NA,NA
134032,-1.91147,4.96347,-2.97274,NA,NA,-162.776,NA,NA,NA,NA,NA
134348,-1.66182,3.4003,-4.12863,NA,NA,-67.642,NA,NA,NA,NA,NA
134546,-1.40201,3.56853,-4.61965,NA,NA,NA,NA,NA,NA,-97.271,NA
134710,-1.31781,4.33084,-4.32379,NA,NA,NA,-63.51,NA,NA,NA,NA
134834,-2.06029,3.70384,-4.29294,NA,NA,NA,-87.782,NA,NA,NA,NA
135146,-1.49833,4.3597,-3.45989,NA,NA,NA,NA,-117.412,NA,NA,NA
135235,-1.80012,4.95914,-3.45787,NA,NA,NA,-136.262,NA,NA,NA,NA
135409,-1.60468,4.63215,-3.67914,NA,NA,-91.882,NA,NA,NA,NA,NA
135712,-1.76708,3.30229,-4.93073,NA,NA,-36.196,NA,NA,NA,NA,NA
135976,-2.65822,3.93571,-3.74765,NA,NA,NA,NA,-83.958,NA,NA,NA
136033,-2.97201,4.58962,-4.87766,NA,NA,NA,NA,NA,NA,-106.151,NA
136372,-1.9279,4.23934,-4.53497,NA,NA,-46.848,NA,NA,NA,NA,NA
136494,-2.40374,3.77058,-4.04624,NA,NA,-73.889,NA,NA,NA,NA,NA
136622,-0.208393,3.69183,-4.76905,NA,NA,NA,-175.279,NA,NA,NA,NA
136993,-1.34984,3.76518,-3.73231,NA,NA,NA,NA,NA,NA,-213.83,NA
137082,-1.82882,3.7389,-4.21841,NA,NA,NA,NA,NA,NA,-122.002,NA
137286,-2.03504,4.45533,-4.155,NA,NA,-71.414,NA,NA,NA,NA,NA
137481,-2.34479,4.26464,-4.99641,NA,NA,-50.399,NA,NA,NA,NA,NA
137755,-2.45548,4.00218,-3.9007,NA,NA,NA,-88.158,NA,NA,NA,NA
137873,-3.13316,4.64389,-4.64264,NA,NA,-94.116,NA,NA,NA,NA,NA
138091,-3.60304,3.86224,-3.66598,NA,NA,-135.622,NA,NA,NA,NA,NA
138391,-3.91585,4.44067,-4.79653,NA,NA,NA,NA,NA,NA,-158.1,NA
138494,-3.94388,3.53223,-4.03855,NA,NA,NA,NA,-158.349,NA,NA,NA
138658,-2.43537,3.38678,-4.86419,NA,NA,-67.597,NA,NA,NA,NA,NA
138879,-4.38342,4.19363,-4.25654,NA,NA,NA,-194.35,NA,NA,NA,NA
139144,-4.63886,2.71089,-3.87539,NA,NA,NA,NA,-258.523,NA,NA,NA
139202,-2.23167,4.00668,-4.15278,NA,NA,NA,NA,-64.962,NA,NA,NA
139434,-3.98108,3.12472,-4.93485,NA,NA,NA,NA,-155.024,NA,NA,NA
139713,-3.10565,4.00254,-4.51742,NA,NA,NA,NA,NA,NA,-102.823,NA
139806,-3.74279,4.22017,-2.66136,NA,NA,NA,-246.281,NA,NA,NA,NA
140189,-3.37745,4.95181,-3.81083,NA,NA,NA,NA,NA,NA,-158.274,NA
140279,-3.66642,4.86066,-4.36957,NA,NA,-143.422,NA,NA,NA,NA,NA
140528,-2.34014,4.24582,-4.06043,NA,NA,NA,-73.755,NA,NA,NA,NA
140653,-1.33392,3.32312,-4.70079,NA,NA,NA,NA,NA,NA,-114.163,NA
140975,-1.33264,1.54381,-3.88829,NA,NA,NA,-459.099,NA,NA,NA,NA
141193,-2.08628,3.07704,-4.28738,NA,NA,NA,NA,-96.907,NA,NA,NA
141364,-2.59386,3.69598,-4.63516,NA,NA,NA,-69.114,NA,NA,NA,NA
141527,-2.81216,4.17392,-4.90419,NA,NA,NA,-71.464,NA,NA,NA,NA
141729,-1.66601,4.02973,-4.44,NA,NA,NA,NA,-43.572,NA,NA,NA
141967,-2.27766,3.26345,-4.28212,NA,NA,NA,NA,-96.926,NA,NA,NA
142096,-2.41933,3.28263,-3.78261,NA,NA,-115.345,NA,NA,NA,NA,NA
142344,-2.98524,4.15087,-3.74753,NA,NA,-115.401,NA,NA,NA,NA,NA
142467,-3.73129,4.08738,-4.60217,NA,NA,NA,NA,-126.701,NA,NA,NA
142749,-3.48944,4.80057,-4.81397,NA,NA,NA,NA,NA,NA,-134.567,NA
142805,-2.25679,4.4745,-4.90155,NA,NA,-55.913,NA,NA,NA,NA,NA
143078,-1.70074,4.93233,-4.32999,NA,NA,NA,NA,NA,NA,-114.929,NA
143209,-2.82069,3.611,-4.51322,NA,NA,NA,NA,-74.275,NA,NA,NA
143467,-2.85078,4.41988,-4.66334,NA,NA,NA,NA,-76.483,NA,NA,NA
143625,-1.78809,3.4625,-4.10077,NA,NA,NA,-66.651,NA,NA,NA,NA
143965,-1.20302,3.31645,-4.61307,NA,NA,NA,-56.415,NA,NA,NA,NA
144092,-1.56257,3.40576,-4.21216,NA,NA,NA,NA,-71.956,NA,NA,NA
144325,-0.738898,4.91131,-4.71543,NA,NA,NA,-132.323,NA,NA,NA,NA
144522,-1.15522,3.93175,-4.13937,NA,NA,NA,NA,NA,NA,-118.235,NA
144793,-2.74845,4.1456,-3.17561,NA,NA,NA,-143.82,NA,NA,NA,NA
144978,-3.2561,4.14534,-4.02618,NA,NA,NA,-110.881,NA,NA,NA,NA
145185,-2.25489,4.05868,-3.49976,NA,-166.082,NA,NA,NA,NA,NA,NA
145306,-0.680567,3.24368,-3.12828,NA,NA,-321.391,NA,NA,NA,NA,NA
145549,-1.80149,4.76478,-3.03307,NA,NA,NA,NA,-145.745,NA,NA,NA
145692,-1.61931,4.57918,-3.23199,NA,NA,NA,-139.49,NA,NA,NA,NA
145960,-2.0229,3.0505,-4.0788,NA,-213.411,NA,NA,NA,NA,NA,NA
146018,-2.37201,3.66717,-4.19207,NA,NA,NA,-73.734,NA,NA,NA,NA
146389,-1.82672,4.86143,-4.3043,NA,NA,NA,NA,NA,-174.855,NA,NA
146540,-0.722827,4.64008,-4.63942,NA,NA,-129.168,NA,NA,NA,NA,NA
146779,-2.89164,3.63659,-4.87781,NA,NA,NA,-73.354,NA,NA,NA,NA
146974,-4.15479,4.69537,-4.36948,NA,NA,NA,-182.15,NA,NA,NA,NA
147157,-2.7733,4.3125,-3.96068,NA,NA,-88.442,NA,NA,NA,NA,NA
147236,-2.7403,4.28817,-4.06919,NA,NA,-83.095,NA,NA,NA,NA,NA
147496,-3.8125,3.98937,-4.34309,NA,NA,-131.748,NA,NA,NA,NA,NA
147608,-4.31726,4.08557,-4.35287,NA,NA,NA,NA,-183.625,NA,NA,NA
147839,-2.97245,4.6833,-4.63944,NA,NA,-88.64,NA,NA,NA,NA,NA
148055,-2.22269,4.4442,-4.48792,NA,NA,NA,NA,NA,NA,-99.318,NA
148319,-0.99251,4.67699,-4.83155,NA,NA,NA,-158.373,NA,NA,NA,NA
148438,-1.6306,4.85245,-4.65461,NA,NA,NA,NA,NA,NA,-107.301,NA
148711,-2.51644,4.01256,-4.10825,NA,NA,-72.312,NA,NA,NA,NA,NA
148964,-2.64682,4.42055,-4.09948,NA,NA,NA,-87.319,NA,NA,NA,NA
149025,-2.03506,4.46935,-4.78203,NA,NA,-50.551,NA,NA,NA,NA,NA
149323,-1.70816,4.81834,-3.7996,NA,NA,-84.026,NA,NA,NA,NA,NA
149572,-1.55495,4.06648,-4.33369,NA,NA,NA,NA,NA,NA,-84.463,NA
149646,-2.30224,4.88829,-4.93715,NA,NA,NA,NA,NA,NA,-94.463,NA
149940,-1.3857,3.83464,-3.91746,NA,-223.092,NA,NA,NA,NA,NA,NA
150158,-3.59728,4.02077,-4.68743,NA,NA,NA,NA,-113.872,NA,NA,NA
150224,-4.58104,4.9793,-4.85439,NA,NA,-231.504,NA,NA,NA,NA,NA
150452,-4.85098,4.3602,-4.56134,NA,-273.491,NA,NA,NA,NA,NA,NA
150747,-3.16941,4.7137,-4.74155,NA,-148.774,NA,NA,NA,NA,NA,NA
150924,-4.21924,3.2025,-4.85278,NA,NA,NA,NA,NA,NA,-191.21,NA
151170,-3.83983,4.27765,-4.93247,NA,NA,-127.433,NA,NA,NA,NA,NA
151203,-1.86515,3.41897,-4.65173,NA,NA,NA,NA,NA,NA,-109.972,NA
151557,-2.25141,3.70077,-3.29865,NA,-210.507,NA,NA,NA,NA,NA,NA
151608,-1.92512,4.57436,-4.65847,NA,-148.512,NA,NA,NA,NA,NA,NA
151882,-2.56969,3.52205,-4.76075,NA,NA,NA,NA,NA,NA,-99.452,NA
152051,-2.23025,2.54766,-3.08685,NA,-253.543,NA,NA,NA,NA,NA,NA
152354,-2.12775,2.43105,-2.98908,NA,-346.376,NA,NA,NA,NA,NA,NA
152501,-2.57209,2.59385,-2.99493,NA,-306.237,NA,NA,NA,NA,NA,NA
152784,-1.39744,3.7196,-4.44113,NA,NA,NA,NA,-47.731,NA,NA,NA
152912,-2.21253,4.88818,-4.14757,NA,NA,NA,NA,-84.528,NA,NA,NA
153123,-1.93185,4.6434,-4.17257,NA,NA,NA,NA,-86.135,NA,NA,NA
153370,-2.8946,4.93208,-4.92791,NA,NA,NA,NA,-94.272,NA,NA,NA
153530,-2.4949,4.71742,-4.29889,NA,NA,-76.113,NA,NA,NA,NA,NA
153645,-2.80433,4.64214,-4.7637,NA,NA,NA,NA,-80.386,NA,NA,NA
153910,-2.99238,3.44083,-4.09162,NA,NA,NA,NA,-101.45,NA,NA,NA
154173,-2.62609,3.82968,-4.92298,NA,NA,NA,NA,NA,NA,-54.18,NA
154399,-2.57418,2.07321,-4.49138,NA,NA,-149.805,NA,NA,NA,NA,NA
154540,-2.7134,3.36302,-4.65241,NA,NA,-68.753,NA,NA,NA,NA,NA
154729,-3.12539,3.77924,-3.6999,NA,NA,NA,NA,-115.295,NA,NA,NA
154871,-3.27877,4.94866,-4.28394,NA,NA,NA,-126.124,NA,NA,NA,NA
155014,-4.97621,4.65709,-4.95321,NA,NA,NA,NA,-273.957,NA,NA,NA
155303,-4.49903,4.79401,-4.77782,NA,NA,NA,-217.352,NA,NA,NA,NA
155483,-3.50836,4.70833,-4.44992,NA,NA,NA,NA,NA,NA,-136.792,NA
155661,-2.05939,3.14508,-4.57405,NA,NA,NA,-67.421,NA,NA,NA,NA
155813,-1.36261,2.99438,-4.06975,NA,NA,NA,NA,NA,NA,-200.516,NA
156061,-0.416506,3.3441,-3.44112,NA,NA,NA,-364.878,NA,NA,NA,NA
156312,0.0278455,3.93793,-3.98411,NA,NA,-247.035,NA,NA,NA,NA,NA
156500,0.320263,3.2297,-3.21364,NA,NA,NA,-436.482,NA,NA,NA,NA
156729,-0.369698,3.03091,-4.96548,NA,NA,NA,NA,NA,NA,-347.365,NA
156973,-0.144237,3.93193,-3.82357,NA,NA,NA,NA,NA,NA,-262.155,NA
157005,-0.531223,4.04959,-3.96638,NA,NA,NA,NA,NA,NA,-214.987,NA
157321,-1.57308,4.61622,-4.47485,NA,NA,NA,NA,NA,-181.991,NA,NA
157560,-1.51853,4.13267,-4.1728,NA,NA,NA,NA,NA,NA,-100.141,NA
157706,-1.18025,4.89056,-4.75836,NA,NA,NA,NA,NA,-215.266,NA,NA
157988,-2.823,3.69636,-3.12238,NA,NA,NA,-154.504,NA,NA,NA,NA
158123,-2.9288,4.5877,-3.94443,NA,NA,NA,-118.963,NA,NA,NA,NA
158368,-4.08452,4.12257,-4.32527,NA,NA,NA,NA,NA,NA,-179.842,NA
158485,-1.59894,4.18849,-4.95701,NA,NA,NA,NA,-37.814,NA,NA,NA
158673,-1.73991,4.57394,-3.40559,NA,NA,-132.425,NA,NA,NA,NA,NA
158828,-1.15825,3.83968,-4.6623,NA,NA,-32.769,NA,NA,NA,NA,NA
159008,-1.99372,4.51618,-4.44268,NA,NA,NA,-60.014,NA,NA,NA,NA
159286,-1.13977,2.99541,-4.43211,NA,NA,NA,-134.661,NA,NA,NA,NA
159433,-0.741252,4.40379,-4.75542,NA,NA,-106.295,NA,NA,NA,NA,NA
159635,0.533489,3.58863,-4.57079,NA,NA,NA,-379.518,NA,NA,NA,NA
159973,0.534251,3.29612,-4.71612,NA,-251.377,NA,NA,NA,NA,NA,NA
160092,-1.24324,1.85872,-4.4734,NA,-392.536,NA,NA,NA,NA,NA,NA
160384,-2.50794,4.06262,-4.7042,NA,NA,NA,-73.389,NA,NA,NA,NA
160426,-2.19461,4.00911,-3.83473,NA,NA,-80.023,NA,NA,NA,NA,NA
160667,-2.11167,2.88467,-3.94197,NA,NA,NA,-136.001,NA,NA,NA,NA
160906,-1.0401,3.65969,-4.24448,NA,NA,-83.804,NA,NA,NA,NA,NA
161173,-1.71196,4.23997,-3.80348,NA,NA,NA,NA,NA,-161.381,NA,NA
161384,-1.88394,4.57976,-4.91203,NA,-147.174,NA,NA,NA,NA,NA,NA
161579,-1.40402,4.46724,-4.17535,NA,-174.902,NA,NA,NA,NA,NA,NA
161788,-2.32982,4.32372,-3.77338,NA,NA,-84.26,NA,NA,NA,NA,NA
161846,-1.7087,4.17665,-4.45449,NA,NA,-37.696,NA,NA,NA,NA,NA
162001,-2.31038,3.8352,-4.19213,NA,NA,NA,-63.46,NA,NA,NA,NA
162377,-1.52181,3.73037,-4.52681,NA,NA,NA,NA,-51.498,NA,NA,NA
162501,-2.68232,4.17423,-4.40177,NA,NA,-68.148,NA,NA,NA,NA,NA
162715,-3.21832,3.33015,-4.28296,NA,NA,NA,NA,-93.203,NA,NA,NA
162908,-2.99259,3.73944,-4.26709,NA,NA,NA,-81.802,NA,NA,NA,NA
163164,-2.99265,3.26767,-3.20222,NA,NA,NA,-146.006,NA,NA,NA,NA
163296,-3.48788,3.54636,-4.34736,NA,NA,-109.232,NA,NA,NA,NA,NA
163578,-2.80342,3.3734,-3.64757,NA,NA,-114.766,NA,NA,NA,NA,NA
163735,-2.22052,3.4973,-3.37742,NA,NA,NA,-154.68,NA,NA,NA,NA
163917,-1.25284,4.27374,-4.31603,NA,NA,NA,NA,-66.27,NA,NA,NA
164030,-1.43132,4.75307,-4.44955,NA,NA,NA,NA,-90.78,NA,NA,NA
164379,-2.721,4.88571,-4.34371,NA,NA,NA,-101.125,NA,NA,NA,NA
164409,-2.00587,4.05994,-4.97353,NA,NA,NA,NA,-47.045,NA,NA,NA
164798,-1.78469,4.2141,-4.38867,NA,NA,-35.16,NA,NA,NA,NA,NA
164944,-1.65573,4.4594,-4.57264,NA,NA,-50.801,NA,NA,NA,NA,NA
165043,-0.843794,4.56815,-4.05222,NA,NA,-129.743,NA,NA,NA,NA,NA
165378,-1.41328,4.04852,-3.4282,NA,NA,NA,NA,NA,NA,-194.785,NA
165529,-1.43031,4.17184,-3.11412,NA,NA,NA,NA,NA,NA,-160.818,NA
165727,-2.78102,3.52944,-4.454,NA,NA,-74.857,NA,NA,NA,NA,NA
165920,-2.8067,3.11483,-4.58312,NA,NA,NA,-99.602,NA,NA,NA,NA
166046,-2.83675,4.94209,-4.99424,NA,NA,NA,NA,-93.59,NA,NA,NA
166398,-2.44974,4.46308,-4.92521,NA,NA,-59.725,NA,NA,NA,NA,NA
166556,-3.1722,4.76366,-4.35354,NA,NA,NA,NA,-112.721,NA,NA,NA
166784,-2.10572,3.48411,-4.00506,NA,NA,NA,NA,-80.596,NA,NA,NA
166819,-2.14895,4.48112,-3.2744,NA,NA,NA,NA,NA,-265.329,NA,NA
167119,-3.02108,4.2438,-2.84058,NA,NA,NA,NA,NA,NA,-207.737,NA
167218,-2.02654,4.32712,-4.23835,NA,NA,NA,NA,-49.46,NA,NA,NA
167542,-2.3509,3.8605,-4.50143,NA,NA,NA,NA,-50.575,NA,NA,NA
167792,-2.71035,2.43988,-4.28436,NA,NA,NA,NA,NA,-200.547,NA,NA
167935,-3.70112,3.0843,-4.07503,NA,NA,NA,NA,NA,NA,-181.319,NA
168173,-4.5857,3.84084,-3.95443,NA,NA,NA,NA,NA,-301.034,NA,NA
168216,-4.06267,3.58058,-3.51099,NA,NA,NA,-195.894,NA,NA,NA,NA
168535,-3.51866,2.46725,-4.68383,NA,NA,NA,-159.7,NA,NA,NA,NA
168668,-4.16452,3.72655,-4.51378,NA,NA,-162.378,NA,NA,NA,NA,NA
168887,-3.29877,3.67251,-2.51947,NA,NA,-233.995,NA,NA,NA,NA,NA
169099,-2.06672,3.48796,-3.86116,NA,NA,NA,NA,NA,NA,-148.859,NA
169331,-1.54844,4.77573,-4.38074,NA,NA,-78.009,NA,NA,NA,NA,NA
169525,-1.82975,4.29962,-4.05285,NA,NA,NA,-73.047,NA,NA,NA,NA
169604,-2.49951,4.71566,-3.60968,NA,NA,NA,NA,NA,NA,-128.077,NA
169943,-1.70222,4.72781,-3.49712,NA,NA,NA,-127.623,NA,NA,NA,NA
170117,-2.4768,4.99028,-2.72174,NA,NA,-195.357,NA,NA,NA,NA,NA
170276,-3.34274,4.81235,-4.28555,NA,NA,NA,NA,-122.364,NA,NA,NA
170519,-3.4991,4.91574,-4.52622,NA,NA,NA,NA,-133.286,NA,NA,NA
170751,-4.97984,2.87548,-4.97833,NA,NA,-269.769,NA,NA,NA,NA,NA
170953,-3.33052,4.08124,-4.87044,NA,NA,NA,NA,-95.058,NA,NA,NA
171175,-3.68352,4.33275,-4.38702,NA,NA,NA,-135.5,NA,NA,NA,NA
171296,-2.93219,3.73259,-4.3618,NA,-164.063,NA,NA,NA,NA,NA,NA
171523,-2.69345,4.99251,-4.61501,NA,NA,NA,-89.93,NA,NA,NA,NA
171796,-2.98608,4.06171,-4.20529,NA,NA,NA,NA,-87.835,NA,NA,NA
171942,-2.11226,3.86338,-3.52556,NA,NA,NA,NA,NA,NA,-132.069,NA
172155,-1.69533,4.23019,-4.5046,NA,-148.53,NA,NA,NA,NA,NA,NA
172223,-2.90437,3.67745,-4.70091,NA,NA,-67.99,NA,NA,NA,NA,NA
172528,-1.80486,4.47859,-3.99222,NA,NA,-77.595,NA,NA,NA,NA,NA
172630,-2.35596,3.97468,-4.69256,NA,NA,-45.104,NA,NA,NA,NA,NA
172801,-4.025,4.22853,-4.89809,NA,NA,NA,-153.605,NA,NA,NA,NA
173124,-4.96746,4.65857,-3.36649,NA,NA,-318.943,NA,NA,NA,NA,NA
173229,-3.1754,4.17438,-2.94933,NA,NA,NA,NA,-171.308,NA,NA,NA
173476,-3.90932,4.03706,-4.3985,NA,NA,NA,-148.022,NA,NA,NA,NA
173715,-4.45222,3.67135,-3.84527,NA,NA,NA,-216.373,NA,NA,NA,NA
173917,-2.29681,3.23117,-4.61543,NA,NA,-64.736,NA,NA,NA,NA,NA
174038,-2.20893,4.01669,-3.06674,NA,NA,NA,-153.556,NA,NA,NA,NA
174338,-1.14632,4.74273,-3.27694,NA,NA,NA,-159.088,NA,NA,NA,NA
174562,-1.9428,4.97081,-3.17284,NA,NA,NA,NA,NA,NA,-167.893,NA
174770,-2.82996,2.79818,-3.37412,NA,-241.507,NA,NA,NA,NA,NA,NA
174985,-1.37374,3.69261,-3.51922,NA,NA,NA,NA,NA,NA,-215.386,NA
175095,-0.31641,4.30624,-4.64814,NA,-270.118,NA,NA,NA,NA,NA,NA
175340,-0.491227,4.84864,-4.56091,NA,-233.898,NA,NA,NA,NA,NA,NA
175591,-0.844603,3.05686,-4.69895,NA,NA,NA,-148.625,NA,NA,NA,NA
175605,-0.969101,3.48915,-4.67483,NA,NA,NA,-76.955,NA,NA,NA,NA
175984,-2.52117,3.72817,-4.07187,NA,NA,NA,-90.271,NA,NA,NA,NA
176062,-2.95157,4.06472,-3.83597,NA,NA,-99.803,NA,NA,NA,NA,NA
176344,-2.28756,4.48592,-2.53118,NA,NA,NA,NA,-196.34,NA,NA,NA
176562,-1.77138,4.65159,-3.53132,NA,NA,NA,NA,-112.036,NA,NA,NA
176671,-1.83134,4.42772,-4.15715,NA,NA,NA,NA,NA,NA,-98.074,NA
176873,-2.75293,4.42755,-4.87363,NA,NA,NA,NA,NA,NA,-90.017,NA
177136,-3.36735,4.1558,-4.8899,NA,-131.771,NA,NA,NA,NA,NA,NA
177281,-2.72363,4.17496,-3.95433,NA,-132.357,NA,NA,NA,NA,NA,NA
177493,-4.01677,4.83317,-4.11128,NA,-212.39,NA,NA,NA,NA,NA,NA
177698,-3.79181,3.99954,-3.80873,NA,NA,-151.752,NA,NA,NA,NA,NA
177821,-4.7307,4.22367,-3.94979,NA,NA,NA,NA,NA,NA,-251.528,NA
178079,-4.97613,3.23182,-3.95994,NA,NA,NA,NA,-282.55,NA,NA,NA
178263,-4.67914,4.58859,-3.74435,NA,NA,-256.812,NA,NA,NA,NA,NA
178526,-4.57859,4.84432,-4.57148,NA,NA,NA,NA,NA,NA,-239.689,NA
178706,-3.17489,4.93488,-4.06239,NA,NA,NA,-123.272,NA,NA,NA,NA
178980,-2.48937,4.06009,-4.74003,NA,NA,-54.724,NA,NA,NA,NA,NA
179192,-2.86391,4.02108,-4.20093,NA,NA,NA,-84.102,NA,NA,NA,NA
179343,-1.72952,3.74097,-4.65615,NA,NA,NA,-11.081,NA,NA,NA,NA
179529,-1.55775,4.74674,-4.81818,NA,NA,-63.834,NA,NA,NA,NA,NA
179735,-2.09472,4.19458,-3.96957,NA,NA,NA,NA,-79.381,NA,NA,NA
179882,-0.906878,4.85555,-3.23786,NA,NA,NA,NA,-177.812,NA,NA,NA
180184,0.0426638,4.87153,-4.33024,NA,NA,NA,NA,-207.604,NA,NA,NA
180218,-1.32676,4.66856,-4.03965,NA,NA,-94.508,NA,NA,NA,NA,NA
180461,-0.602468,4.54505,-4.17829,NA,NA,-143.331,NA,NA,NA,NA,NA
180743,-0.730596,4.38662,-4.88477,NA,NA,NA,NA,-133.026,NA,NA,NA
180865,-1.17251,4.9092,-4.90624,NA,NA,NA,-89.488,NA,NA,NA,NA
181043,-2.26345,4.62134,-4.6265,NA,NA,NA,-71.422,NA,NA,NA,NA
181245,-1.58688,3.78002,-4.00249,NA,NA,NA,-76.427,NA,NA,NA,NA
