id,x0,x1,x2,fitness-5,fitness-3.5,fitness-2.5,fitness-3,fitness-2,fitness-1.5,fitness-4,fitness-1,fitness-0.5
118810,1.39855,2.04799,-4.2304,NA,NA,NA,NA,-12.753,NA,NA,NA,NA
119133,2.45093,2.1949,-5,NA,NA,-29.543,NA,NA,NA,NA,NA,NA
119400,1.8629,2.67927,-5,NA,NA,NA,NA,-38.537,NA,NA,NA,NA
119523,1.5694,1.76844,-5,NA,NA,NA,-26.545,NA,NA,NA,NA,NA
119665,2.45792,1.64431,-5,NA,NA,NA,NA,-28.041,NA,NA,NA,NA
119955,2.046,1.94411,-4.73443,NA,NA,-11.101,NA,NA,NA,NA,NA,NA
120096,1.48827,2.04114,-4.2585,NA,NA,NA,NA,-11.948,NA,NA,NA,NA
120381,0.937556,1.96322,-5,NA,NA,-36.422,NA,NA,NA,NA,NA,NA
120585,2.69475,1.78656,-4.24063,NA,NA,NA,-25.574,NA,NA,NA,NA,NA
120685,1.5187,2.05804,-4.40969,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
120809,1.74265,1.66723,-5,NA,NA,NA,-24.962,NA,NA,NA,NA,NA
121006,1.80128,1.40554,-4.33396,NA,-29.188,NA,NA,NA,NA,NA,NA,NA
121317,1.92468,1.09707,-4.37188,NA,NA,-12.322,NA,NA,NA,NA,NA,NA
121435,2.66258,1.1257,-3.42898,NA,NA,NA,NA,-59.709,NA,NA,NA,NA
121629,2.25286,1.74755,-4.41994,NA,NA,-9.501,NA,NA,NA,NA,NA,NA
121937,1.85943,0.961407,-4.49328,NA,NA,-22.975,NA,NA,NA,NA,NA,NA
122188,1.89714,1.40361,-4.8891,NA,NA,NA,-23.021,NA,NA,NA,NA,NA
122356,1.96544,1.46955,-4.91774,NA,-28.555,NA,NA,NA,NA,NA,NA,NA
122491,2.42455,1.54849,-5,NA,-36.931,NA,NA,NA,NA,NA,NA,NA
122724,2.0704,1.3558,-4.9616,NA,NA,-17.728,NA,NA,NA,NA,NA,NA
123000,1.86873,1.00196,-5,NA,NA,NA,NA,-47.049,NA,NA,NA,NA
123105,2.17697,0.930856,-3.57398,NA,NA,-44.661,NA,NA,NA,NA,NA,NA
123336,1.74118,2.27927,-4.76282,NA,NA,NA,-20.096,NA,NA,NA,NA,NA
123554,2.00604,2.57703,-5,NA,NA,NA,NA,-35.657,NA,NA,NA,NA
123605,2.51944,1.08349,-5,NA,NA,NA,NA,NA,NA,-71.625,NA,NA
123811,1.53751,1.67841,-5,NA,NA,NA,-19.763,NA,NA,NA,NA,NA
124186,1.90038,2.12947,-5,NA,NA,-19.295,NA,NA,NA,NA,NA,NA
124204,1.68754,2.27288,-5,NA,NA,-22.42,NA,NA,NA,NA,NA,NA
124585,0.511937,2.59073,-4.12867,NA,NA,-58.837,NA,NA,NA,NA,NA,NA
124781,1.09463,2.32155,-3.41827,NA,-56.336,NA,NA,NA,NA,NA,NA,NA
124813,1.558,2.20777,-4.12054,NA,NA,-12.135,NA,NA,NA,NA,NA,NA
125181,1.93057,1.80556,-5,NA,NA,-15.71,NA,NA,NA,NA,NA,NA
125294,2.71848,0.956095,-5,NA,NA,-53.15,NA,NA,NA,NA,NA,NA
125573,1.09751,1.50467,-5,NA,NA,NA,NA,-37.622,NA,NA,NA,NA
125642,1.56907,1.8809,-5,NA,NA,NA,NA,-27.044,NA,NA,NA,NA
125933,2.09905,1.81912,-5,NA,NA,NA,NA,NA,-34.357,NA,NA,NA
126179,1.93398,1.7709,-5,NA,NA,NA,NA,-18.624,NA,NA,NA,NA
126274,1.79705,2.59881,-4.05459,NA,NA,NA,-27.934,NA,NA,NA,NA,NA
126572,1.25381,1.9,-5,NA,NA,NA,-27.12,NA,NA,NA,NA,NA
126654,0.709882,1.98249,-4.95894,NA,NA,-43.604,NA,NA,NA,NA,NA,NA
126932,0.55047,1.9096,-4.46157,NA,NA,-46.078,NA,NA,NA,NA,NA,NA
127078,1.55098,1.51999,-5,NA,NA,NA,-20.74,NA,NA,NA,NA,NA
127234,1.53019,1.70753,-4.10484,NA,NA,-5.525,NA,NA,NA,NA,NA,NA
127441,1.7277,1.74853,-4.29348,NA,NA,NA,NA,NA,-20.988,NA,NA,NA
127623,2.48302,1.77942,-5,NA,NA,-26.452,NA,NA,NA,NA,NA,NA
127978,1.53469,1.42652,-3.97532,NA,NA,-9.427,NA,NA,NA,NA,NA,NA
128054,1.81397,1.60899,-5,NA,NA,NA,NA,-21.97,NA,NA,NA,NA
128255,1.57676,2.0933,-3.84662,NA,NA,-14.707,NA,NA,NA,NA,NA,NA
128560,1.60159,2.19273,-5,NA,NA,NA,-31.302,NA,NA,NA,NA,NA
128632,1.80056,2.59526,-5,NA,NA,NA,-35.405,NA,NA,NA,NA,NA
128945,1.5015,2.47707,-5,NA,NA,-29.781,NA,NA,NA,NA,NA,NA
129052,1.14407,2.3709,-4.3092,NA,NA,NA,-28.054,NA,NA,NA,NA,NA
129344,1.94105,2.44134,-4.78909,NA,NA,NA,NA,NA,-44.51,NA,NA,NA
129477,1.69405,2.03754,-5,NA,NA,NA,-18.635,NA,NA,NA,NA,NA
129721,0.991137,1.91477,-4.97057,NA,NA,NA,-33.235,NA,NA,NA,NA,NA
129989,1.94495,1.34233,-5,NA,NA,NA,NA,-25.343,NA,NA,NA,NA
130089,1.46415,1.09321,-4.93663,NA,NA,-30.225,NA,NA,NA,NA,NA,NA
130393,1.38619,1.53239,-5,NA,-39.013,NA,NA,NA,NA,NA,NA,NA
130432,2.6654,2.0723,-4.18017,NA,NA,-26.61,NA,NA,NA,NA,NA,NA
130647,2.39527,2.18484,-4.68994,NA,NA,-21.52,NA,NA,NA,NA,NA,NA
130850,1.72062,2.3057,-3.87804,NA,NA,-18.191,NA,NA,NA,NA,NA,NA
131073,1.5056,2.06044,-5,NA,NA,NA,-24.841,NA,NA,NA,NA,NA
131255,2.81993,2.58518,-3.77521,NA,NA,NA,NA,-57.042,NA,NA,NA,NA
131562,1.82632,3.38241,-5,NA,NA,-74.847,NA,NA,NA,NA,NA,NA
131606,1.51317,2.42076,-5,NA,NA,NA,NA,-32.369,NA,NA,NA,NA
131953,1.75424,3.15221,-5,NA,NA,-60.111,NA,NA,NA,NA,NA,NA
132148,2.36391,1.50773,-4.73409,NA,NA,NA,-27.447,NA,NA,NA,NA,NA
132252,2.38953,1.63508,-5,NA,NA,NA,-24.96,NA,NA,NA,NA,NA
132498,2.82624,1.93229,-4.39675,NA,-45.222,NA,NA,NA,NA,NA,NA,NA
132754,2.05158,1.79745,-4.88293,NA,-37.255,NA,NA,NA,NA,NA,NA,NA
132994,2.15426,1.21733,-5,NA,NA,-26.381,NA,NA,NA,NA,NA,NA
133197,2.27092,2.18796,-5,NA,NA,NA,NA,-30.63,NA,NA,NA,NA
133373,2.26489,2.20504,-5,NA,NA,NA,-26.859,NA,NA,NA,NA,NA
133589,1.64954,2.05385,-3.67874,NA,NA,NA,-24.483,NA,NA,NA,NA,NA
133758,1.53406,1.65562,-3.89001,NA,NA,-8.026,NA,NA,NA,NA,NA,NA
133880,2.49775,1.82101,-3.89209,NA,NA,NA,-25.404,NA,NA,NA,NA,NA
134176,2.22173,2.42749,-4.68167,NA,NA,NA,-27.222,NA,NA,NA,NA,NA
134329,2.10317,1.30341,-5,NA,NA,NA,-25.063,NA,NA,NA,NA,NA
134598,1.84857,1.16101,-5,NA,NA,NA,-25.675,NA,NA,NA,NA,NA
134781,2.26591,0.496644,-5,NA,NA,-80.734,NA,NA,NA,NA,NA,NA
134978,1.30125,1.71223,-4.87923,NA,NA,NA,NA,NA,-41.84,NA,NA,NA
135158,1.82153,2.95641,-4.07357,NA,NA,-41.88,NA,NA,NA,NA,NA,NA
135398,2.2963,2.15283,-4.93652,NA,NA,NA,-26.43,NA,NA,NA,NA,NA
135483,2.35517,1.25042,-3.57524,NA,-49.748,NA,NA,NA,NA,NA,NA,NA
135775,1.37709,0.868332,-4.0533,NA,NA,NA,-45.44,NA,NA,NA,NA,NA
135957,2.34827,2.39848,-4.20909,NA,NA,NA,NA,-25.152,NA,NA,NA,NA
136097,2.07273,1.64973,-4.81107,NA,NA,NA,NA,NA,-36.996,NA,NA,NA
136341,1.95819,1.2632,-5,NA,NA,-22.996,NA,NA,NA,NA,NA,NA
136543,1.27986,1.84586,-4.35966,NA,NA,NA,-15.809,NA,NA,NA,NA,NA
136653,1.28612,2.47001,-4.31588,NA,-43.545,NA,NA,NA,NA,NA,NA,NA
136863,1.80407,2.38579,-5,NA,NA,NA,NA,-27.657,NA,NA,NA,NA
137117,2.45428,2.05189,-3.99081,NA,NA,NA,NA,-23.576,NA,NA,NA,NA
137384,1.43729,2.68283,-3.75172,NA,NA,-37.859,NA,NA,NA,NA,NA,NA
137515,2.40965,1.20813,-4.14874,NA,NA,NA,-23.219,NA,NA,NA,NA,NA
137713,1.74291,0.465835,-4.06686,NA,NA,NA,-75.291,NA,NA,NA,NA,NA
137987,1.79395,0.737685,-4.55401,NA,NA,-40.307,NA,NA,NA,NA,NA,NA
138074,1.96703,1.74593,-4.1193,NA,NA,NA,NA,-14.223,NA,NA,NA,NA
138239,2.52672,1.57201,-4.06574,NA,NA,-19.667,NA,NA,NA,NA,NA,NA
138481,2.3481,1.47095,-4.25008,NA,NA,-13.136,NA,NA,NA,NA,NA,NA
138761,2.68076,1.43471,-4.67717,NA,NA,-28.017,NA,NA,NA,NA,NA,NA
138852,2.84886,2.85277,-3.3777,NA,NA,NA,NA,-88.008,NA,NA,NA,NA
139111,2.25996,2.16531,-3.05958,NA,NA,NA,NA,-62.256,NA,NA,NA,NA
139329,2.38767,2.25091,-3.28076,NA,NA,-49.876,NA,NA,NA,NA,NA,NA
139499,2.58736,1.61341,-4.5997,NA,NA,NA,-25.146,NA,NA,NA,NA,NA
139643,1.21027,1.61901,-5,NA,NA,-24.258,NA,NA,NA,NA,NA,NA
139817,2.39636,1.9803,-4.79424,NA,NA,-19.546,NA,NA,NA,NA,NA,NA
140127,2.07636,2.98427,-4.91432,NA,NA,NA,-56.265,NA,NA,NA,NA,NA
140381,2.22248,1.08708,-4.06074,NA,-46.161,NA,NA,NA,NA,NA,NA,NA
140539,1.63834,1.31415,-4.96928,NA,NA,NA,NA,-31.665,NA,NA,NA,NA
140687,1.72933,2.33225,-5,NA,NA,NA,NA,-28.449,NA,NA,NA,NA
140925,1.96539,1.65312,-5,NA,NA,NA,-23.049,NA,NA,NA,NA,NA
141010,1.53951,1.52109,-4.49677,NA,-24.064,NA,NA,NA,NA,NA,NA,NA
141300,1.43944,2.3111,-5,NA,NA,NA,NA,NA,NA,-70.416,NA,NA
141482,2.50335,1.79996,-4.43879,NA,NA,-16.602,NA,NA,NA,NA,NA,NA
141769,1.72211,2.08972,-3.74534,NA,NA,NA,-17.596,NA,NA,NA,NA,NA
141979,0.707282,1.86771,-4.90164,NA,NA,-41.678,NA,NA,NA,NA,NA,NA
142151,1.52883,1.26327,-4.52919,NA,NA,-10.667,NA,NA,NA,NA,NA,NA
142338,1.78159,1.44601,-5,NA,NA,NA,NA,-22.817,NA,NA,NA,NA
142562,1.46019,2.27485,-3.87164,NA,NA,-19.463,NA,NA,NA,NA,NA,NA
142695,1.73414,1.74286,-4.91864,NA,NA,-11.821,NA,NA,NA,NA,NA,NA
142864,1.64473,1.83325,-5,NA,NA,NA,NA,-20.243,NA,NA,NA,NA
143113,1.73848,1.58063,-4.84004,NA,NA,NA,-20.55,NA,NA,NA,NA,NA
143214,1.85003,2.14251,-5,NA,NA,-18.895,NA,NA,NA,NA,NA,NA
143517,1.47208,1.3967,-5,NA,NA,NA,-21.565,NA,NA,NA,NA,NA
143607,2.69844,1.48407,-5,NA,-57.056,NA,NA,NA,NA,NA,NA,NA
143846,1.30446,1.53997,-4.52345,NA,NA,-10.598,NA,NA,NA,NA,NA,NA
144035,1.8193,2.33781,-5,NA,-43.916,NA,NA,NA,NA,NA,NA,NA
144221,1.1598,2.27724,-5,NA,NA,NA,-36.7,NA,NA,NA,NA,NA
144526,1.79622,1.90295,-4.94434,NA,NA,-13.351,NA,NA,NA,NA,NA,NA
144784,1.99733,0.83962,-5,NA,NA,-49.232,NA,NA,NA,NA,NA,NA
144884,1.75972,1.36743,-5,NA,NA,NA,NA,-20.909,NA,NA,NA,NA
145039,2.54819,1.93174,-5,NA,-40.707,NA,NA,NA,NA,NA,NA,NA
145268,0.686875,1.99909,-4.99521,NA,NA,-45.485,NA,NA,NA,NA,NA,NA
145406,1.21637,2.12801,-5,NA,NA,-26.443,NA,NA,NA,NA,NA,NA
145744,2.29261,2.66892,-4.85824,NA,NA,-37.082,NA,NA,NA,NA,NA,NA
145876,2.04108,2.49872,-4.4149,NA,NA,-20.921,NA,NA,NA,NA,NA,NA
146189,1.83144,1.76802,-4.80611,NA,NA,NA,NA,-11.317,NA,NA,NA,NA
146354,1.29909,1.22577,-3.5959,NA,NA,NA,-36.206,NA,NA,NA,NA,NA
146527,2.29513,1.12665,-4.43252,NA,NA,-19.319,NA,NA,NA,NA,NA,NA
146776,1.39294,1.59364,-5,NA,NA,NA,NA,-21.952,NA,NA,NA,NA
146809,2.30396,2.96116,-5,NA,NA,-54.605,NA,NA,NA,NA,NA,NA
147069,2.32585,2.55137,-4.43793,NA,NA,NA,NA,NA,-43.62,NA,NA,NA
147323,2.68401,1.72281,-3.65503,NA,NA,-36.281,NA,NA,NA,NA,NA,NA
147560,2.20264,1.65528,-4.44147,NA,NA,NA,NA,-16.668,NA,NA,NA,NA
147756,1.78574,2.23007,-4.97873,NA,NA,-20.807,NA,NA,NA,NA,NA,NA
147930,1.62841,1.85541,-4.34659,NA,NA,NA,-14.93,NA,NA,NA,NA,NA
148123,1.11997,2.28723,-4.79763,NA,NA,-27.537,NA,NA,NA,NA,NA,NA
148213,1.61326,1.66697,-4.06187,NA,NA,NA,-18.187,NA,NA,NA,NA,NA
148567,1.52395,1.85949,-4.81192,NA,NA,-11.166,NA,NA,NA,NA,NA,NA
148666,1.17556,1.83745,-5,NA,NA,NA,NA,-29.751,NA,NA,NA,NA
148884,2.17185,1.44123,-5,NA,NA,-19.93,NA,NA,NA,NA,NA,NA
149197,1.89172,0.85986,-4.76002,NA,NA,-35.175,NA,NA,NA,NA,NA,NA
149361,2.77206,1.05142,-5,NA,-59.986,NA,NA,NA,NA,NA,NA,NA
149515,1.74292,1.99992,-4.49594,NA,NA,NA,NA,NA,NA,-49.609,NA,NA
149693,1.66884,1.62966,-4.69941,NA,NA,-5.621,NA,NA,NA,NA,NA,NA
149986,2.50384,2.10478,-4.29705,NA,NA,-20.055,NA,NA,NA,NA,NA,NA
150021,2.02353,2.47879,-5,NA,NA,-29.317,NA,NA,NA,NA,NA,NA
150375,1.53258,2.49344,-4.38126,NA,NA,NA,NA,-25.51,NA,NA,NA,NA
150567,1.8976,1.34349,-4.46028,NA,NA,NA,NA,-16.506,NA,NA,NA,NA
150697,2.09091,1.73308,-4.11532,NA,NA,-5.102,NA,NA,NA,NA,NA,NA
150801,1.52739,1.92974,-5,NA,NA,-17.923,NA,NA,NA,NA,NA,NA
151138,2.46509,1.57313,-5,NA,NA,NA,NA,-28.755,NA,NA,NA,NA
151263,2.11549,1.79922,-5,NA,NA,NA,NA,NA,-33.829,NA,NA,NA
151403,2.40485,2.17077,-4.3912,NA,NA,-18.453,NA,NA,NA,NA,NA,NA
151736,2.66845,1.74846,-4.35171,NA,NA,-22.426,NA,NA,NA,NA,NA,NA
151850,1.1828,1.82462,-5,NA,NA,NA,NA,NA,-41.456,NA,NA,NA
152120,2.09037,2.33271,-5,NA,NA,NA,NA,-26.955,NA,NA,NA,NA
152249,1.87763,1.8849,-4.30745,NA,NA,NA,-7.267,NA,NA,NA,NA,NA
152496,1.81931,1.23856,-4.92634,NA,NA,-20.763,NA,NA,NA,NA,NA,NA
152750,1.00773,1.50537,-4.00799,NA,NA,-24.449,NA,NA,NA,NA,NA,NA
152944,2.39598,1.1908,-3.82946,NA,NA,NA,-36.957,NA,NA,NA,NA,NA
153097,2.02513,1.94684,-3.55366,NA,NA,NA,-29.731,NA,NA,NA,NA,NA
153313,1.99008,1.62298,-4.35067,NA,NA,-2.67,NA,NA,NA,NA,NA,NA
153592,1.02678,1.93373,-4.01557,NA,NA,NA,-23.187,NA,NA,NA,NA,NA
153783,0.781831,2.06721,-3.6945,NA,NA,NA,-44.719,NA,NA,NA,NA,NA
153933,1.5179,1.39806,-5,NA,NA,NA,-23.926,NA,NA,NA,NA,NA
154132,2.00253,2.43634,-4.57766,NA,NA,-20.444,NA,NA,NA,NA,NA,NA
154365,1.72816,2.17994,-5,NA,NA,NA,NA,-29.941,NA,NA,NA,NA
154585,2.02602,2.4888,-4.64493,NA,NA,NA,NA,-25.443,NA,NA,NA,NA
154776,2.09986,1.64976,-4.41115,NA,NA,NA,NA,-7.328,NA,NA,NA,NA
154826,1.22014,2.38448,-3.53832,NA,NA,-38.945,NA,NA,NA,NA,NA,NA
155023,1.04508,1.70145,-4.60121,NA,NA,NA,NA,-26.573,NA,NA,NA,NA
155250,1.20441,2.40212,-4.04583,NA,NA,NA,NA,-32.499,NA,NA,NA,NA
155460,1.32597,1.38076,-3.93114,NA,NA,-15.444,NA,NA,NA,NA,NA,NA
155608,2.19182,1.6577,-4.75304,NA,NA,NA,-12.404,NA,NA,NA,NA,NA
155893,2.34752,1.56976,-4.1483,NA,NA,-12.088,NA,NA,NA,NA,NA,NA
156086,1.59727,1.81544,-4.84247,NA,NA,-12.273,NA,NA,NA,NA,NA,NA
156219,2.10898,1.83834,-4.59483,NA,NA,NA,-12.21,NA,NA,NA,NA,NA
156572,2.05332,3.43669,-5,NA,NA,-80.408,NA,NA,NA,NA,NA,NA
156606,0.986728,1.16723,-4.81555,NA,NA,NA,-47.8,NA,NA,NA,NA,NA
156968,1.66095,1.95934,-4.77333,NA,-23.991,NA,NA,NA,NA,NA,NA,NA
157122,1.87841,1.92647,-4.54112,NA,NA,NA,NA,-9.649,NA,NA,NA,NA
157392,2.03601,2.85658,-3.96954,NA,NA,-39.859,NA,NA,NA,NA,NA,NA
157559,2.1886,2.81586,-4.26578,NA,NA,-36.629,NA,NA,NA,NA,NA,NA
157704,1.82311,2.77142,-5,NA,NA,NA,NA,-42.944,NA,NA,NA,NA
157998,1.04141,1.99217,-5,NA,NA,-30.518,NA,NA,NA,NA,NA,NA
158102,1.54476,1.83185,-4.49043,NA,NA,-4.246,NA,NA,NA,NA,NA,NA
158380,1.13996,1.37371,-4.44012,NA,NA,NA,-22.726,NA,NA,NA,NA,NA
158577,1.50625,1.57217,-4.70929,NA,NA,NA,-11.558,NA,NA,NA,NA,NA
158612,1.98559,3.00837,-3.94795,NA,NA,-47.666,NA,NA,NA,NA,NA,NA
158976,2.49899,1.66813,-4.94869,NA,NA,NA,NA,-30.702,NA,NA,NA,NA
159083,1.94549,2.52644,-4.46273,NA,NA,NA,-23.568,NA,NA,NA,NA,NA
159343,2.15555,2.23765,-5,NA,NA,-24.325,NA,NA,NA,NA,NA,NA
159428,2.46195,1.51785,-4.69431,NA,NA,NA,NA,-20.687,NA,NA,NA,NA
159711,2.33463,2.15658,-5,NA,NA,NA,-27.02,NA,NA,NA,NA,NA
159838,1.86906,1.75088,-5,NA,NA,NA,NA,-16.676,NA,NA,NA,NA
160063,2.38932,1.86353,-5,NA,NA,NA,NA,-31.758,NA,NA,NA,NA
160217,1.36064,2.56575,-5,NA,NA,-35.815,NA,NA,NA,NA,NA,NA
160597,1.22939,2.49595,-5,NA,NA,-35.918,NA,NA,NA,NA,NA,NA
160686,1.6514,2.40133,-4.41007,NA,NA,-16.807,NA,NA,NA,NA,NA,NA
160960,2.33443,1.58101,-4.56598,NA,NA,NA,-24.683,NA,NA,NA,NA,NA
161161,1.58892,1.49032,-4.60525,NA,NA,-5.615,NA,NA,NA,NA,NA,NA
161366,2.04427,2.16918,-3.88181,NA,NA,NA,-25.283,NA,NA,NA,NA,NA
161541,1.64774,1.78093,-4.08191,NA,NA,NA,NA,-7.735,NA,NA,NA,NA
161800,2.34793,1.86001,-5,NA,NA,-22.236,NA,NA,NA,NA,NA,NA
161806,1.63496,2.19282,-4.47501,NA,NA,-10.702,NA,NA,NA,NA,NA,NA
162161,2.28436,1.83185,-5,NA,NA,-20.548,NA,NA,NA,NA,NA,NA
162384,0.965372,2.24367,-4.23519,NA,NA,-27.477,NA,NA,NA,NA,NA,NA
162551,0.946876,1.63924,-4.65996,NA,-50.014,NA,NA,NA,NA,NA,NA,NA
162624,2.36677,1.24305,-4.52424,NA,NA,-17.995,NA,NA,NA,NA,NA,NA
162932,2.56776,1.32166,-4.60782,NA,NA,NA,NA,-25.677,NA,NA,NA,NA
163121,2.56445,1.75548,-4.63725,NA,NA,NA,-21.739,NA,NA,NA,NA,NA
163220,1.85001,1.71363,-3.24597,NA,NA,NA,NA,-50.354,NA,NA,NA,NA
163562,1.62342,1.62231,-3.69096,NA,NA,NA,NA,-21.027,NA,NA,NA,NA
163622,0.921662,1.3051,-4.37799,NA,NA,NA,-36.602,NA,NA,NA,NA,NA
163888,1.15182,1.4705,-4.94767,NA,-46.643,NA,NA,NA,NA,NA,NA,NA
164176,1.8521,1.96995,-4.2676,NA,NA,NA,NA,NA,NA,-50.411,NA,NA
164270,1.82908,2.15041,-4.3702,NA,-21.882,NA,NA,NA,NA,NA,NA,NA
164454,1.46166,2.82711,-5,NA,NA,-45.331,NA,NA,NA,NA,NA,NA
164753,1.86906,2.70467,-4.33052,NA,NA,-28.339,NA,NA,NA,NA,NA,NA
164946,1.85768,1.71347,-5,NA,NA,NA,-25.052,NA,NA,NA,NA,NA
165063,2.22654,1.78114,-4.45149,NA,NA,NA,-18.535,NA,NA,NA,NA,NA
165378,1.74273,2.66615,-5,NA,NA,-36.064,NA,NA,NA,NA,NA,NA
165425,1.38918,2.28722,-4.35425,NA,NA,NA,-19.358,NA,NA,NA,NA,NA
165687,1.45306,1.91557,-5,NA,NA,NA,-24.755,NA,NA,NA,NA,NA
165912,1.02837,2.08741,-5,NA,-44.031,NA,NA,NA,NA,NA,NA,NA
166049,1.35305,2.73664,-4.47364,NA,NA,-33.781,NA,NA,NA,NA,NA,NA
166308,1.97892,1.49107,-5,NA,-32.893,NA,NA,NA,NA,NA,NA,NA
166508,2.51306,1.96077,-5,NA,NA,NA,-30.138,NA,NA,NA,NA,NA
166730,1.73414,2.01543,-4.94512,NA,NA,NA,NA,-20.976,NA,NA,NA,NA
166994,1.73404,2.22119,-5,NA,NA,NA,NA,-23.57,NA,NA,NA,NA
167174,2.68284,2.01371,-4.11579,NA,NA,NA,NA,-32.334,NA,NA,NA,NA
167310,1.48475,1.96448,-4.2397,NA,NA,-6.653,NA,NA,NA,NA,NA,NA
167401,1.92462,2.18379,-4.33413,NA,NA,NA,-14.975,NA,NA,NA,NA,NA
167763,1.7212,1.95015,-4.22495,NA,NA,-4.415,NA,NA,NA,NA,NA,NA
167843,2.02953,3.08937,-3.89205,NA,NA,-54.622,NA,NA,NA,NA,NA,NA
168082,2.09055,2.08002,-4.7317,NA,NA,NA,-20.495,NA,NA,NA,NA,NA
168353,2.2854,1.33781,-3.92212,NA,NA,NA,NA,NA,-33.286,NA,NA,NA
168513,2.07085,0.862578,-4.80048,NA,NA,-35.456,NA,NA,NA,NA,NA,NA
168793,3.00093,0.434844,-4.34182,NA,NA,-90.919,NA,NA,NA,NA,NA,NA
168948,2.03612,2.59929,-5,NA,NA,NA,-38.449,NA,NA,NA,NA,NA
169108,2.00614,1.56116,-5,NA,NA,NA,NA,-18.371,NA,NA,NA,NA
169237,1.58453,1.70957,-4.79789,NA,NA,NA,NA,-20.921,NA,NA,NA,NA
169592,1.60091,1.3828,-4.20758,NA,NA,-3.32,NA,NA,NA,NA,NA,NA
169773,1.46254,1.78395,-3.60301,NA,NA,NA,-24.355,NA,NA,NA,NA,NA
169945,2.14605,1.34122,-3.91655,NA,NA,NA,-16.638,NA,NA,NA,NA,NA
170070,1.65963,1.55337,-4.85699,NA,NA,-10.698,NA,NA,NA,NA,NA,NA
170344,2.00995,1.85772,-5,NA,NA,NA,NA,-17.931,NA,NA,NA,NA
170590,2.36717,1.94599,-5,NA,NA,-23.25,NA,NA,NA,NA,NA,NA
170712,1.98473,1.54425,-5,NA,NA,NA,-20.268,NA,NA,NA,NA,NA
170893,3.18761,1.92839,-5,NA,NA,NA,NA,-66.366,NA,NA,NA,NA
171038,2.81482,1.38353,-5,NA,NA,-40.855,NA,NA,NA,NA,NA,NA
171286,2.00498,1.92845,-5,NA,NA,-16.746,NA,NA,NA,NA,NA,NA
171413,2.27277,1.18325,-4.32842,NA,NA,NA,NA,-19.811,NA,NA,NA,NA
171616,1.78532,1.7382,-5,NA,NA,-14.79,NA,NA,NA,NA,NA,NA
171979,1.37035,0.473251,-4.75978,NA,-99.219,NA,NA,NA,NA,NA,NA,NA
172101,1.25804,2.27023,-4.46046,NA,NA,-18.634,NA,NA,NA,NA,NA,NA
172229,2.37646,2.26806,-4.09288,NA,NA,NA,NA,-24.65,NA,NA,NA,NA
172571,0.962149,1.59382,-4.9343,NA,NA,-33.359,NA,NA,NA,NA,NA,NA
172754,1.74815,1.56042,-5,NA,NA,-16.821,NA,NA,NA,NA,NA,NA
172904,1.63391,1.55109,-5,NA,NA,-17.336,NA,NA,NA,NA,NA,NA
173063,1.64002,1.82678,-4.38977,NA,NA,-2.557,NA,NA,NA,NA,NA,NA
173241,1.01515,1.93826,-3.6252,NA,NA,NA,NA,NA,-57.036,NA,NA,NA
173526,1.81482,1.41871,-4.16628,NA,NA,NA,-8.996,NA,NA,NA,NA,NA
173615,2.63299,1.28383,-4.74297,NA,NA,-29.595,NA,NA,NA,NA,NA,NA
173942,2.41036,1.64682,-4.90039,NA,NA,-20.639,NA,NA,NA,NA,NA,NA
174091,2.23396,0.976277,-4.01902,NA,NA,NA,NA,-31.811,NA,NA,NA,NA
174202,2.1404,1.13201,-5,NA,NA,NA,NA,-32.032,NA,NA,NA,NA
174426,2.47043,1.2627,-4.84975,NA,NA,-26.1,NA,NA,NA,NA,NA,NA
174683,1.52806,2.52285,-5,NA,NA,-32.018,NA,NA,NA,NA,NA,NA
174954,2.1679,2.26617,-5,NA,NA,NA,-28.058,NA,NA,NA,NA,NA
175022,2.4993,1.80906,-5,NA,NA,NA,-32.85,NA,NA,NA,NA,NA
175230,2.03846,2.26394,-5,NA,-37.561,NA,NA,NA,NA,NA,NA,NA
175443,2.53896,1.82401,-5,NA,NA,-27.518,NA,NA,NA,NA,NA,NA
175688,2.21281,1.52028,-4.79867,NA,NA,-13.499,NA,NA,NA,NA,NA,NA
175848,2.04137,2.1464,-4.85815,NA,NA,NA,-25.304,NA,NA,NA,NA,NA
176033,2.20184,1.38237,-5,NA,-33.307,NA,NA,NA,NA,NA,NA,NA
176336,2.47672,1.06474,-4.83476,NA,NA,-33.606,NA,NA,NA,NA,NA,NA
176473,2.48114,1.63768,-4.90433,NA,-36.489,NA,NA,NA,NA,NA,NA,NA
176727,3.17822,1.69264,-5,NA,NA,NA,-56.867,NA,NA,NA,NA,NA
176850,2.04346,2.39892,-5,NA,-47.91,NA,NA,NA,NA,NA,NA,NA
177008,1.95839,2.22106,-4.17804,NA,NA,NA,-18.303,NA,NA,NA,NA,NA
177312,2.34213,2.26379,-5,NA,NA,-28.675,NA,NA,NA,NA,NA,NA
177433,2.43538,1.75192,-5,NA,-43.937,NA,NA,NA,NA,NA,NA,NA
177691,1.60879,2.28053,-5,NA,NA,NA,NA,-24.781,NA,NA,NA,NA
177993,2.29503,2.24183,-5,NA,NA,NA,NA,-29.747,NA,NA,NA,NA
178011,0.522616,2.05195,-5,NA,NA,NA,NA,-60.556,NA,NA,NA,NA
