id,x0,x1,x2,fitness4.5,fitness5,fitness4,fitness3.5,fitness2.5,fitness3,fitness2
145742,5,4.91507,4.93509,1458.344,NA,NA,NA,NA,NA,NA
145954,5,5,4.33535,NA,5184.196,NA,NA,NA,NA,NA
146226,5,5,4.36012,NA,NA,559.772,NA,NA,NA,NA
146415,5,5,4.92664,NA,NA,1272.338,NA,NA,NA,NA
146574,4.96961,4.34814,5,NA,5634.14,NA,NA,NA,NA,NA
146889,5,4.97563,3.17553,NA,2897.266,NA,NA,NA,NA,NA
147047,5,4.75545,4.07441,NA,2654.738,NA,NA,NA,NA,NA
147176,4.69036,4.97433,4.0223,NA,1077.426,NA,NA,NA,NA,NA
147484,4.75477,4.84334,4.15057,4416.083,NA,NA,NA,NA,NA,NA
147568,5,5,4.01567,NA,676.278,NA,NA,NA,NA,NA
147893,5,5,5,5543.651,NA,NA,NA,NA,NA,NA
148030,5,5,4.25568,1625.935,NA,NA,NA,NA,NA,NA
148239,4.82874,4.31037,5,NA,7162.228,NA,NA,NA,NA,NA
148321,4.13772,5,5,NA,3848.605,NA,NA,NA,NA,NA
148512,2.72075,4.95977,5,1403.452,NA,NA,NA,NA,NA,NA
148843,3.4094,5,5,NA,2270.106,NA,NA,NA,NA,NA
148912,4.39462,5,5,NA,4072.483,NA,NA,NA,NA,NA
149215,5,4.58611,4.4027,NA,1919.403,NA,NA,NA,NA,NA
149473,5,4.71494,4.27062,NA,5676.173,NA,NA,NA,NA,NA
149619,4.74047,4.37606,4.751,NA,5804.319,NA,NA,NA,NA,NA
149762,5,4.36804,4.72354,NA,6563.136,NA,NA,NA,NA,NA
150079,5,3.22648,5,NA,3082.312,NA,NA,NA,NA,NA
150297,5,4.47506,5,1183.704,NA,NA,NA,NA,NA,NA
150404,3.10153,5,5,1645.695,NA,NA,NA,NA,NA,NA
150627,1.22247,5,4.87176,NA,2808.237,NA,NA,NA,NA,NA
150799,2.21154,5,4.99821,NA,2266.27,NA,NA,NA,NA,NA
151038,0.972543,4.98792,4.14564,NA,1124.741,NA,NA,NA,NA,NA
151193,0.298892,5,5,NA,3359.601,NA,NA,NA,NA,NA
151438,-0.927932,5,5,NA,10592.688,NA,NA,NA,NA,NA
151512,1.82689,4.01141,5,NA,204.548,NA,NA,NA,NA,NA
151739,-0.0976632,5,4.87269,NA,NA,4170.773,NA,NA,NA,NA
151975,-0.603893,4.28964,4.28577,NA,4171.754,NA,NA,NA,NA,NA
152199,-0.957832,5,3.57905,NA,1029.48,NA,NA,NA,NA,NA
152475,-0.901254,5,4.83318,15648.33,NA,NA,NA,NA,NA,NA
152687,-0.750368,5,5,NA,12677.424,NA,NA,NA,NA,NA
152733,-1.11303,5,5,438.078,NA,NA,NA,NA,NA,NA
153004,-1.37076,4.35925,5,NA,6191.45,NA,NA,NA,NA,NA
153127,-1.80174,4.90869,4.7876,NA,2004.286,NA,NA,NA,NA,NA
153473,0.212077,4.78128,4.91625,NA,3526.064,NA,NA,NA,NA,NA
153542,-2.08057,4.81288,5,NA,6543.618,NA,NA,NA,NA,NA
153820,-2.27048,5,5,NA,793.699,NA,NA,NA,NA,NA
154048,-1.78513,5,5,NA,567.337,NA,NA,NA,NA,NA
154296,-3.436,5,5,1244.357,NA,NA,NA,NA,NA,NA
154409,-2.94992,5,5,NA,3080.767,NA,NA,NA,NA,NA
154592,-2.92986,5,5,NA,3538.123,NA,NA,NA,NA,NA
154831,-2.04966,4.79537,5,NA,6823.069,NA,NA,NA,NA,NA
155024,-1.45661,4.44164,4.84103,NA,4715.385,NA,NA,NA,NA,NA
155222,-0.616153,5,4.82025,NA,10937.32,NA,NA,NA,NA,NA
155303,1.1678,4.76486,4.76027,NA,1986.793,NA,NA,NA,NA,NA
155664,1.34413,5,5,NA,3237.941,NA,NA,NA,NA,NA
155822,0.765786,4.16437,5,NA,1608.074,NA,NA,NA,NA,NA
156013,-0.0101625,4.5029,5,NA,181.925,NA,NA,NA,NA,NA
156258,-0.572993,5,5,NA,6313.001,NA,NA,NA,NA,NA
156412,-0.520777,5,5,NA,3448.461,NA,NA,NA,NA,NA
156664,-1.54868,4.22389,4.81258,NA,7537.444,NA,NA,NA,NA,NA
156787,-1.28581,4.70666,4.40256,NA,3870.749,NA,NA,NA,NA,NA
156992,-1.9174,4.87201,5,NA,6256.355,NA,NA,NA,NA,NA
157146,-0.800435,4.77229,4.63279,NA,10116.784,NA,NA,NA,NA,NA
157338,-0.908791,5,5,NA,11262.397,NA,NA,NA,NA,NA
157533,-1.33976,5,4.27562,NA,6723.986,NA,NA,NA,NA,NA
157708,-0.180188,5,4.27413,NA,4881.546,NA,NA,NA,NA,NA
157887,-0.748022,5,4.58546,NA,4879.68,NA,NA,NA,NA,NA
158275,-0.935078,4.96518,5,4374.664,NA,NA,NA,NA,NA,NA
158391,-1.04264,4.75958,4.9558,NA,6780.577,NA,NA,NA,NA,NA
158587,-1.02261,5,5,5955.504,NA,NA,NA,NA,NA,NA
158829,-0.396989,4.89739,3.29691,NA,1408.546,NA,NA,NA,NA,NA
158986,-1.2672,5,2.41274,NA,1846.139,NA,NA,NA,NA,NA
159099,-1.31686,5,5,6251.385,NA,NA,NA,NA,NA,NA
159482,-2.1086,5,5,NA,4592.302,NA,NA,NA,NA,NA
159542,-2.13522,4.98621,5,NA,4316.644,NA,NA,NA,NA,NA
159802,-1.93175,4.96318,5,NA,7454.872,NA,NA,NA,NA,NA
159920,-0.329219,4.79576,5,NA,NA,2078.488,NA,NA,NA,NA
160159,-1.01216,5,4.74448,NA,7514.695,NA,NA,NA,NA,NA
160469,-0.531772,5,5,NA,4044.152,NA,NA,NA,NA,NA
160592,-0.710518,4.42321,4.45712,NA,1112.174,NA,NA,NA,NA,NA
160769,1.1176,5,4.84999,NA,953.388,NA,NA,NA,NA,NA
160970,-0.0420165,4.39042,5,NA,2532.335,NA,NA,NA,NA,NA
161175,-1.40503,5,4.42779,NA,4168.939,NA,NA,NA,NA,NA
161291,-1.32108,5,4.40626,NA,5720.389,NA,NA,NA,NA,NA
161633,-1.43488,5,2.09806,1181.364,NA,NA,NA,NA,NA,NA
161874,-0.313306,5,3.43552,NA,1286.206,NA,NA,NA,NA,NA
161966,-1.43141,5,4.08599,3400.251,NA,NA,NA,NA,NA,NA
162254,-1.36248,5,4.69592,NA,NA,NA,3088.583,NA,NA,NA
162296,-1.7154,4.393,5,NA,NA,435.52,NA,NA,NA,NA
162522,-2.53882,5,4.7502,NA,NA,NA,1281.66,NA,NA,NA
162777,-2.05506,5,5,NA,5327.211,NA,NA,NA,NA,NA
163027,-0.300107,5,4.42731,NA,3070.418,NA,NA,NA,NA,NA
163173,-0.74828,4.82445,4.87944,NA,22031.663,NA,NA,NA,NA,NA
163313,0.341354,5,5,NA,3458.707,NA,NA,NA,NA,NA
163543,0.374474,4.80638,5,NA,5715.1,NA,NA,NA,NA,NA
163804,1.5298,4.93059,4.90287,NA,963.793,NA,NA,NA,NA,NA
163909,1.38351,5,5,NA,2415.401,NA,NA,NA,NA,NA
164141,0.156484,4.91617,4.84309,NA,2006.173,NA,NA,NA,NA,NA
164435,0.301607,5,4.84513,NA,4489.639,NA,NA,NA,NA,NA
164661,0.140347,5,5,NA,624.329,NA,NA,NA,NA,NA
164857,0.697163,4.88161,4.04608,NA,551.448,NA,NA,NA,NA,NA
164963,-2.16648,5,3.75378,NA,1393.573,NA,NA,NA,NA,NA
165257,-2.46181,5,4.36571,NA,1904.941,NA,NA,NA,NA,NA
165351,-1.25591,4.28258,5,NA,4803.162,NA,NA,NA,NA,NA
165545,-1.36268,4.40765,5,NA,4730.954,NA,NA,NA,NA,NA
165756,-1.53812,5,4.19524,NA,5590.846,NA,NA,NA,NA,NA
166000,0.835877,5,4.23702,NA,2090.325,NA,NA,NA,NA,NA
166245,0.259874,4.86152,5,NA,4003.195,NA,NA,NA,NA,NA
166462,-0.0776631,5,5,3278.666,NA,NA,NA,NA,NA,NA
166671,0.45632,5,5,NA,2370.029,NA,NA,NA,NA,NA
166848,0.82558,4.86831,5,2331.713,NA,NA,NA,NA,NA,NA
166942,-0.372924,5,5,NA,NA,1899.189,NA,NA,NA,NA
167178,-1.79113,4.60038,4.82029,NA,496.841,NA,NA,NA,NA,NA
167467,-0.987548,5,5,NA,7941.045,NA,NA,NA,NA,NA
167570,-1.11855,5,4.8421,NA,388.759,NA,NA,NA,NA,NA
167810,-1.01108,4.93525,5,NA,8257.723,NA,NA,NA,NA,NA
167921,-0.906897,5,5,NA,12702.56,NA,NA,NA,NA,NA
168163,-1.52682,4.97475,5,7177.503,NA,NA,NA,NA,NA,NA
168350,-2.21203,5,5,NA,2186.516,NA,NA,NA,NA,NA
168502,-2.53306,4.31192,5,NA,1991.264,NA,NA,NA,NA,NA
168869,-2.60329,5,4.28711,NA,2237.93,NA,NA,NA,NA,NA
168978,-2.88084,4.70095,4.5403,352.184,NA,NA,NA,NA,NA,NA
169223,-0.959878,3.54045,5,NA,181.292,NA,NA,NA,NA,NA
169319,-0.840793,5,5,NA,12804.406,NA,NA,NA,NA,NA
169570,-1.58254,5,4.26236,NA,5330.441,NA,NA,NA,NA,NA
169861,-2.15399,5,5,NA,3654.865,NA,NA,NA,NA,NA
170041,-0.760865,4.65753,5,NA,NA,NA,2752.766,NA,NA,NA
170119,-0.943467,5,5,10129.06,NA,NA,NA,NA,NA,NA
170374,-0.892697,5,5,NA,11748.649,NA,NA,NA,NA,NA
170524,-2.19891,4.9768,4.9652,NA,3177.811,NA,NA,NA,NA,NA
170713,-2.11997,4.70116,4.94855,NA,5057.21,NA,NA,NA,NA,NA
171026,-1.80227,5,3.86039,NA,385.172,NA,NA,NA,NA,NA
171153,-3.03666,4.74192,5,3150.949,NA,NA,NA,NA,NA,NA
171341,-2.208,5,5,NA,2294.471,NA,NA,NA,NA,NA
171592,-2.0478,5,4.9044,NA,6990.382,NA,NA,NA,NA,NA
171774,-2.30734,5,5,204.728,NA,NA,NA,NA,NA,NA
172018,-1.01576,5,5,6896.823,NA,NA,NA,NA,NA,NA
172159,0.41885,4.92413,5,NA,3672.44,NA,NA,NA,NA,NA
172366,-0.346645,4.78826,5,NA,NA,2386.996,NA,NA,NA,NA
172580,-0.277478,4.16543,4.32053,NA,NA,587.277,NA,NA,NA,NA
172842,-0.687034,3.78091,5,NA,4141.964,NA,NA,NA,NA,NA
172986,-1.59051,5,4.81325,6190.376,NA,NA,NA,NA,NA,NA
173116,-1.88129,5,4.75442,4625.179,NA,NA,NA,NA,NA,NA
173332,-0.726706,4.32906,4.36361,NA,5373.017,NA,NA,NA,NA,NA
173589,-0.853911,4.69023,5,NA,11571.861,NA,NA,NA,NA,NA
173834,-0.75778,5,5,NA,12781.241,NA,NA,NA,NA,NA
174053,-0.150275,5,4.18946,NA,4141.897,NA,NA,NA,NA,NA
174095,-0.872913,4.7542,3.68416,NA,4409.302,NA,NA,NA,NA,NA
174374,-1.2021,4.45663,4.99177,NA,1239.759,NA,NA,NA,NA,NA
174589,-1.88397,4.65603,4.6022,NA,1421.532,NA,NA,NA,NA,NA
174739,-0.534326,4.63351,5,NA,2680.33,NA,NA,NA,NA,NA
174951,-1.01857,4.90169,5,NA,8173.863,NA,NA,NA,NA,NA
175215,-1.44397,5,4.03181,NA,1480.22,NA,NA,NA,NA,NA
175302,-1.97839,5,5,NA,6814.043,NA,NA,NA,NA,NA
175607,-1.10476,5,5,NA,1092.375,NA,NA,NA,NA,NA
175710,-1.32404,5,5,NA,NA,NA,2916.164,NA,NA,NA
175947,-0.253678,5,5,NA,NA,4580.821,NA,NA,NA,NA
176133,-0.808144,4.71733,4.93222,NA,NA,NA,2942.858,NA,NA,NA
176369,-2.19313,3.61341,5,NA,663.762,NA,NA,NA,NA,NA
176495,-0.907883,5,5,NA,11291.737,NA,NA,NA,NA,NA
176871,-0.813624,5,5,NA,13030.62,NA,NA,NA,NA,NA
176904,-0.272132,4.70774,4.2795,NA,4413.844,NA,NA,NA,NA,NA
177230,-1.33227,4.8149,4.08843,NA,4094.65,NA,NA,NA,NA,NA
177350,-1.55335,5,3.20496,NA,3157.111,NA,NA,NA,NA,NA
177586,-1.23375,4.76565,3.21765,NA,2689.7,NA,NA,NA,NA,NA
177772,-1.1916,5,4.08286,NA,1203.25,NA,NA,NA,NA,NA
177987,-0.399485,5,4.7928,NA,NA,1493.714,NA,NA,NA,NA
178163,0.33733,5,5,NA,3462.037,NA,NA,NA,NA,NA
178443,-0.502063,5,5,NA,2797.947,NA,NA,NA,NA,NA
178518,-0.841649,5,5,NA,12793.576,NA,NA,NA,NA,NA
178787,-0.655322,5,5,5843.307,NA,NA,NA,NA,NA,NA
178906,-0.704984,4.6694,5,NA,9602.974,NA,NA,NA,NA,NA
179161,-0.115097,4.15668,5,NA,3401.318,NA,NA,NA,NA,NA
179374,-0.779295,5,5,NA,12989.967,NA,NA,NA,NA,NA
179553,0.503664,5,4.81463,NA,1944.533,NA,NA,NA,NA,NA
179775,-0.544681,4.88362,4.91367,NA,8026.996,NA,NA,NA,NA,NA
179899,-1.14823,4.86241,4.39119,NA,1025.943,NA,NA,NA,NA,NA
180247,-1.89219,5,4.99061,NA,4334.279,NA,NA,NA,NA,NA
180389,-0.552899,4.97733,5,NA,6781.256,NA,NA,NA,NA,NA
180544,-1.56834,4.84654,5,NA,NA,7446.032,NA,NA,NA,NA
180742,-2.36646,3.40162,5,NA,471.226,NA,NA,NA,NA,NA
181054,-0.828628,4.39818,5,NA,NA,NA,NA,NA,635.974,NA
181123,-0.977543,4.84503,5,12113.64,NA,NA,NA,NA,NA,NA
181466,-1.53294,4.39043,5,NA,4805.701,NA,NA,NA,NA,NA
181558,-1.22205,4.41543,5,NA,2367.313,NA,NA,NA,NA,NA
181706,-0.893179,3.22814,5,NA,NA,1821.706,NA,NA,NA,NA
182036,-0.591663,4.04231,5,NA,NA,643.804,NA,NA,NA,NA
182196,-1.3999,4.99414,4.09693,NA,5140.633,NA,NA,NA,NA,NA
182333,-1.52525,3.48206,5,NA,1192.048,NA,NA,NA,NA,NA
182571,-1.6128,4.3073,5,NA,4499.248,NA,NA,NA,NA,NA
182811,-1.89065,5,5,NA,4123.825,NA,NA,NA,NA,NA
182886,-1.38412,5,4.28889,NA,7223.715,NA,NA,NA,NA,NA
183185,-0.795781,5,4.73433,NA,14317.735,NA,NA,NA,NA,NA
183280,0.704684,4.62822,5,NA,NA,333.572,NA,NA,NA,NA
183664,-0.340974,4.41849,5,NA,2684.687,NA,NA,NA,NA,NA
183712,-0.548438,5,5,NA,4939.861,NA,NA,NA,NA,NA
183919,-0.874551,5,5,NA,16066.786,NA,NA,NA,NA,NA
184248,-1.0646,4.95757,4.90816,NA,6869.714,NA,NA,NA,NA,NA
184355,-2.54463,5,5,1994.295,NA,NA,NA,NA,NA,NA
184646,-1.23683,5,4.77192,NA,NA,NA,NA,NA,1443.24,NA
184813,-0.524224,5,4.74559,NA,4129.322,NA,NA,NA,NA,NA
184955,0.504948,5,5,NA,1467.257,NA,NA,NA,NA,NA
185092,-1.63225,4.88759,5,4134.013,NA,NA,NA,NA,NA,NA
185290,-0.648064,5,5,NA,9741.933,NA,NA,NA,NA,NA
185589,-0.934721,5,5,NA,13549.067,NA,NA,NA,NA,NA
185683,-0.98326,5,5,NA,8157.097,NA,NA,NA,NA,NA
185893,-0.769652,4.79181,5,NA,16300.293,NA,NA,NA,NA,NA
186080,-0.920211,5,4.81399,NA,14151.295,NA,NA,NA,NA,NA
186468,-0.756965,5,5,NA,12770.616,NA,NA,NA,NA,NA
186560,-1.5619,5,5,4896.439,NA,NA,NA,NA,NA,NA
186759,-1.26033,4.36124,5,NA,4255.808,NA,NA,NA,NA,NA
186963,-0.624063,5,5,NA,11613.242,NA,NA,NA,NA,NA
187141,-1.95638,5,4.92985,NA,6585.891,NA,NA,NA,NA,NA
187413,-0.347701,4.19087,5,NA,2734.437,NA,NA,NA,NA,NA
187660,-0.568171,5,5,NA,6214.786,NA,NA,NA,NA,NA
187688,-1.87369,5,4.74967,NA,5640.072,NA,NA,NA,NA,NA
187952,-2.19839,5,5,NA,3382.564,NA,NA,NA,NA,NA
188255,-1.54862,4.40125,5,4010.174,NA,NA,NA,NA,NA,NA
188329,-0.90267,3.2804,5,2739.205,NA,NA,NA,NA,NA,NA
188538,-1.96293,4.87144,5,NA,7114.415,NA,NA,NA,NA,NA
188721,-0.68238,5,4.79595,NA,16313.475,NA,NA,NA,NA,NA
189038,-0.978395,5,5,NA,8397.924,NA,NA,NA,NA,NA
189121,-1.91514,5,5,NA,4661.29,NA,NA,NA,NA,NA
189350,-0.74756,4.24169,5,NA,NA,1809.01,NA,NA,NA,NA
189620,-0.0880243,4.17017,5,NA,NA,1232.107,NA,NA,NA,NA
189869,-1.07562,5,4.80815,NA,3754.181,NA,NA,NA,NA,NA
189972,-0.0270153,5,4.70134,NA,NA,2012.455,NA,NA,NA,NA
190111,-0.386124,4.24784,5,NA,2123.101,NA,NA,NA,NA,NA
190314,-1.73862,4.3935,5,NA,690.827,NA,NA,NA,NA,NA
190624,-1.45048,4.39197,4.93363,NA,6769.748,NA,NA,NA,NA,NA
190871,-0.694445,4.67834,5,NA,9834.934,NA,NA,NA,NA,NA
191017,-0.633702,5,5,NA,9138.34,NA,NA,NA,NA,NA
191094,-0.898204,5,5,NA,11590.392,NA,NA,NA,NA,NA
191427,-1.80889,5,4.93606,NA,1869.095,NA,NA,NA,NA,NA
191652,-0.920957,5,5,NA,10847.9,NA,NA,NA,NA,NA
191836,-1.31055,4.56323,5,1636.125,NA,NA,NA,NA,NA,NA
191945,-0.796769,5,5,NA,13056.059,NA,NA,NA,NA,NA
192225,-1.81013,5,4.70336,NA,1526.503,NA,NA,NA,NA,NA
192357,-2.01407,4.9321,5,NA,6885.685,NA,NA,NA,NA,NA
192632,-1.68926,4.89309,4.48854,NA,678.538,NA,NA,NA,NA,NA
192846,-0.107442,3.77537,5,NA,NA,501.143,NA,NA,NA,NA
193017,0.243811,2.63689,5,NA,536.525,NA,NA,NA,NA,NA
193183,-0.517321,3.74265,4.66719,NA,962.034,NA,NA,NA,NA,NA
193345,-0.0811353,4.82628,4.21283,NA,4906.347,NA,NA,NA,NA,NA
193536,0.228759,5,5,2605.359,NA,NA,NA,NA,NA,NA
193705,0.846352,4.72143,5,NA,NA,NA,527.538,NA,NA,NA
194036,-0.288541,4.70669,5,4110.384,NA,NA,NA,NA,NA,NA
194171,-1.62793,5,5,3934.339,NA,NA,NA,NA,NA,NA
194326,0.272181,4.18091,3.36638,NA,730.876,NA,NA,NA,NA,NA
194610,0.639432,5,4.25625,NA,884.939,NA,NA,NA,NA,NA
194760,-1.03575,5,4.90631,NA,6859.817,NA,NA,NA,NA,NA
194972,-0.745841,5,5,NA,NA,4428.719,NA,NA,NA,NA
195217,0.636601,5,4.24689,NA,842.47,NA,NA,NA,NA,NA
195449,-0.335918,3.25778,3.86416,NA,649.246,NA,NA,NA,NA,NA
195567,-0.202504,4.10174,5,NA,2633.47,NA,NA,NA,NA,NA
195726,-0.98241,5,4.93518,NA,10111.895,NA,NA,NA,NA,NA
195990,-1.48885,4.68537,3.3864,NA,2927.038,NA,NA,NA,NA,NA
196193,-1.86849,5,4.90488,NA,4582.028,NA,NA,NA,NA,NA
196433,-2.02968,5,5,4797.683,NA,NA,NA,NA,NA,NA
196527,-1.64924,5,4.21114,NA,NA,NA,1185.027,NA,NA,NA
196738,-1.79299,5,4.10628,NA,NA,180.845,NA,NA,NA,NA
197034,-0.585443,5,4.79834,NA,8754.668,NA,NA,NA,NA,NA
197239,-0.990017,4.67963,5,NA,6791.019,NA,NA,NA,NA,NA
197417,-0.799054,5,5,11290.754,NA,NA,NA,NA,NA,NA
197608,-1.03957,4.99211,4.86562,NA,7002.35,NA,NA,NA,NA,NA
197843,-1.20098,4.34544,5,NA,2738.001,NA,NA,NA,NA,NA
198067,-0.810013,3.8428,5,NA,4293.405,NA,NA,NA,NA,NA
198199,0.0393914,5,4.20869,NA,2082.623,NA,NA,NA,NA,NA
198386,-0.209814,4.87671,4.84524,2672.214,NA,NA,NA,NA,NA,NA
198609,0.762076,4.29164,5,NA,2001.437,NA,NA,NA,NA,NA
198784,0.29449,5,5,NA,3332.151,NA,NA,NA,NA,NA
198876,-0.495801,5,5,NA,2093.267,NA,NA,NA,NA,NA
199219,-1.08575,5,5,NA,2277.807,NA,NA,NA,NA,NA
199285,-1.24795,5,5,NA,NA,NA,2611.891,NA,NA,NA
199543,-0.979399,4.28091,4.31786,NA,4345.256,NA,NA,NA,NA,NA
199872,-0.467813,5,5,NA,595.072,NA,NA,NA,NA,NA
