id,x0,x1,x2,fitness-4.5,fitness-5,fitness-3.5,fitness-4,fitness-3,fitness-2.5,fitness-1.5,fitness-2
126809,-1.20675,4.82113,-4.91819,-79.553,NA,NA,NA,NA,NA,NA,NA
127039,-2.02245,5,-4.82889,NA,-81.672,NA,NA,NA,NA,NA,NA
127235,-0.895833,5,-4.9353,NA,NA,NA,-118.624,NA,NA,NA,NA
127470,-2.008,5,-5,-69.34,NA,NA,NA,NA,NA,NA,NA
127745,-2.84202,4.51074,-4.19126,NA,NA,-106.047,NA,NA,NA,NA,NA
127867,-3.03621,4.26287,-5,-84.871,NA,NA,NA,NA,NA,NA,NA
128083,-3.87298,4.09431,-5,-131.383,NA,NA,NA,NA,NA,NA,NA
128217,-2.15465,3.82193,-4.60747,NA,NA,NA,-41.124,NA,NA,NA,NA
128445,-1.21894,5,-5,-89.53,NA,NA,NA,NA,NA,NA,NA
128769,-2.90722,5,-5,NA,NA,NA,NA,-149.301,NA,NA,NA
128838,-3.33841,5,-4.79702,NA,NA,-139.39,NA,NA,NA,NA,NA
129055,-3.07167,5,-3.50482,-145.982,NA,NA,NA,NA,NA,NA,NA
129271,-1.92427,5,-3.0536,NA,-152.591,NA,NA,NA,NA,NA,NA
129552,-1.13471,5,-4.63563,NA,-94.015,NA,NA,NA,NA,NA,NA
129743,-1.34913,5,-5,-76.567,NA,NA,NA,NA,NA,NA,NA
129961,-1.97677,5,-4.90416,NA,-83.676,NA,NA,NA,NA,NA,NA
130110,-3.04833,5,-4.62621,NA,-108.449,NA,NA,NA,NA,NA,NA
130326,-1.34551,5,-5,NA,-93.724,NA,NA,NA,NA,NA,NA
130503,-1.17751,5,-5,NA,NA,-133.457,NA,NA,NA,NA,NA
130769,-2.17774,4.6692,-4.76299,NA,NA,NA,NA,-124.916,NA,NA,NA
130836,-2.79601,5,-4.39129,-95.984,NA,NA,NA,NA,NA,NA,NA
131093,-2.34987,5,-4.73887,-78.946,NA,NA,NA,NA,NA,NA,NA
131274,-1.72703,5,-5,NA,-72.253,NA,NA,NA,NA,NA,NA
131595,-1.36563,4.91698,-5,NA,NA,NA,-96.32,NA,NA,NA,NA
131767,-1.40346,4.55708,-4.62763,NA,NA,NA,NA,NA,-182.15,NA,NA
131940,-2.28518,5,-3.68355,NA,-107.527,NA,NA,NA,NA,NA,NA
132116,-3.14158,4.78592,-2.90392,-190.824,NA,NA,NA,NA,NA,NA,NA
132276,-2.69358,4.52684,-2.65914,NA,-185.427,NA,NA,NA,NA,NA,NA
132462,-2.25182,4.34767,-3.20876,-110.198,NA,NA,NA,NA,NA,NA,NA
132696,-1.79814,4.22617,-4.61661,NA,NA,NA,NA,-152.288,NA,NA,NA
132974,-2.65637,4.8496,-3.39312,-126.452,NA,NA,NA,NA,NA,NA,NA
133139,-1.4641,5,-4.14878,NA,-92.773,NA,NA,NA,NA,NA,NA
133226,-2.80977,3.31521,-4.44278,NA,-86.891,NA,NA,NA,NA,NA,NA
133528,-3.39664,3.33982,-5,NA,-109.623,NA,NA,NA,NA,NA,NA
133783,-2.11863,3.36655,-5,NA,-65.53,NA,NA,NA,NA,NA,NA
133871,-2.93205,3.96739,-5,-67.09,NA,NA,NA,NA,NA,NA,NA
134157,-2.16285,4.37471,-5,NA,NA,NA,NA,-127.172,NA,NA,NA
134282,-3.29098,4.76521,-4.77041,NA,NA,NA,-107.008,NA,NA,NA,NA
134477,-1.67161,5,-4.22644,NA,NA,-125.716,NA,NA,NA,NA,NA
134715,-1.77479,4.47273,-5,NA,NA,NA,-51.56,NA,NA,NA,NA
134954,-2.78435,3.36564,-5,NA,NA,NA,-76.032,NA,NA,NA,NA
135164,-3.07297,3.45826,-5,NA,-84.17,NA,NA,NA,NA,NA,NA
135393,-1.51104,4.3111,-5,NA,-58.442,NA,NA,NA,NA,NA,NA
135515,-2.54124,4.84652,-5,NA,NA,-94.492,NA,NA,NA,NA,NA
135794,-3.35123,5,-4.91988,-120.823,NA,NA,NA,NA,NA,NA,NA
135830,0.110355,4.29955,-4.58368,NA,-214.745,NA,NA,NA,NA,NA,NA
136190,-1.46893,5,-5,-74.482,NA,NA,NA,NA,NA,NA,NA
136353,-2.80395,4.40797,-5,NA,-75.493,NA,NA,NA,NA,NA,NA
136445,-3.52837,5,-5,NA,-137.185,NA,NA,NA,NA,NA,NA
136688,-2.86368,4.28104,-5,NA,-71.418,NA,NA,NA,NA,NA,NA
136991,-2.32862,4.14688,-4.82435,NA,-45.201,NA,NA,NA,NA,NA,NA
137071,-2.32571,4.45623,-4.9576,-57.487,NA,NA,NA,NA,NA,NA,NA
137244,-2.42061,4.2391,-4.71112,NA,NA,-62.384,NA,NA,NA,NA,NA
137504,-4.12325,3.84628,-5,NA,NA,NA,NA,-194.774,NA,NA,NA
137745,-5,5,-5,NA,NA,-305.247,NA,NA,NA,NA,NA
137932,-3.92527,4.57039,-4.94337,NA,NA,NA,-149.646,NA,NA,NA,NA
138119,-3.08182,5,-4.47106,-106.397,NA,NA,NA,NA,NA,NA,NA
138301,-2.68633,3.22331,-4.84716,-65.342,NA,NA,NA,NA,NA,NA,NA
138549,-1.76429,5,-4.11973,NA,-92.225,NA,NA,NA,NA,NA,NA
138733,-1.80438,4.0629,-5,NA,-44.119,NA,NA,NA,NA,NA,NA
138846,-1.79611,4.59644,-4.68135,NA,-67.053,NA,NA,NA,NA,NA,NA
139031,-0.617947,4.47413,-4.68967,NA,-120.351,NA,NA,NA,NA,NA,NA
139222,-1.29704,4.97028,-4.94001,NA,-91.148,NA,NA,NA,NA,NA,NA
139411,-2.48304,4.64386,-5,NA,NA,NA,-78.634,NA,NA,NA,NA
139769,-1.69043,4.61042,-5,NA,NA,NA,NA,-127.059,NA,NA,NA
139936,-2.57282,4.21191,-4.29203,NA,NA,NA,-68.505,NA,NA,NA,NA
140034,-2.5894,3.74372,-5,NA,NA,NA,-62.487,NA,NA,NA,NA
140291,-2.16902,2.97233,-5,NA,-79.91,NA,NA,NA,NA,NA,NA
140493,-1.15151,3.99621,-5,-31.041,NA,NA,NA,NA,NA,NA,NA
140782,-2.65099,4.99423,-4.44736,NA,NA,-100.747,NA,NA,NA,NA,NA
140889,-2.9576,4.84943,-4.71588,NA,NA,NA,-107.724,NA,NA,NA,NA
141148,-2.99922,5,-4.61631,NA,NA,NA,NA,NA,NA,-270.188,NA
141229,-3.91581,5,-3.90804,NA,NA,-196.847,NA,NA,NA,NA,NA
141410,-2.77541,5,-3.47626,NA,-138.31,NA,NA,NA,NA,NA,NA
141669,-2.3269,5,-4.62306,NA,-81.389,NA,NA,NA,NA,NA,NA
141927,-2.46806,3.11693,-5,NA,-77.479,NA,NA,NA,NA,NA,NA
142084,-1.22543,2.91323,-5,-94.582,NA,NA,NA,NA,NA,NA,NA
142299,-1.50277,2.38372,-5,-144.356,NA,NA,NA,NA,NA,NA,NA
142505,-2.01626,3.81701,-5,-34.139,NA,NA,NA,NA,NA,NA,NA
142714,-1.27409,3.76762,-5,NA,-43.759,NA,NA,NA,NA,NA,NA
142802,-3.36997,3.75742,-4.48729,NA,-105.042,NA,NA,NA,NA,NA,NA
143005,-1.97695,5,-4.83087,NA,-84.232,NA,NA,NA,NA,NA,NA
143364,-2.8065,4.58786,-4.51867,NA,-82.588,NA,NA,NA,NA,NA,NA
143489,-3.66733,4.25848,-5,NA,-121.732,NA,NA,NA,NA,NA,NA
143724,-1.87954,3.67244,-4.97032,NA,NA,NA,-22.814,NA,NA,NA,NA
143878,-2.14264,4.0112,-4.58823,-41.371,NA,NA,NA,NA,NA,NA,NA
144184,-0.519333,3.6544,-4.28819,NA,NA,NA,-169,NA,NA,NA,NA
144318,-1.38294,3.09939,-3.42886,NA,-176.023,NA,NA,NA,NA,NA,NA
144513,-1.885,3.02711,-4.79722,NA,-67.791,NA,NA,NA,NA,NA,NA
144701,-2.15403,4.18152,-5,NA,-53.798,NA,NA,NA,NA,NA,NA
144941,-1.69256,4.31194,-5,-47.032,NA,NA,NA,NA,NA,NA,NA
145187,-1.24375,4.498,-4.58382,NA,-74.881,NA,NA,NA,NA,NA,NA
145392,-1.91168,2.98172,-3.13706,NA,-196.265,NA,NA,NA,NA,NA,NA
145528,-2.41517,2.18967,-5,NA,NA,NA,-171.711,NA,NA,NA,NA
145607,-2.54663,3.31297,-5,NA,NA,NA,-73.175,NA,NA,NA,NA
145895,-2.93977,3.81547,-4.01788,NA,-95.994,NA,NA,NA,NA,NA,NA
146140,-3.32083,5,-3.89,NA,NA,NA,-147.887,NA,NA,NA,NA
146310,-3.42757,5,-3.58768,NA,NA,NA,-165.759,NA,NA,NA,NA
146542,-2.86764,4.73551,-3.51308,NA,NA,NA,-138.145,NA,NA,NA,NA
146609,-3.42073,5,-4.35005,NA,NA,NA,-131.759,NA,NA,NA,NA
146919,-2.68945,4.68175,-4.99529,NA,-72.583,NA,NA,NA,NA,NA,NA
147140,-2.79368,3.22242,-5,NA,-82.245,NA,NA,NA,NA,NA,NA
147225,-2.87933,4.76469,-4.97434,NA,NA,NA,-83.33,NA,NA,NA,NA
147404,-1.50525,3.82968,-4.51083,NA,NA,NA,-41.424,NA,NA,NA,NA
147615,-1.5666,4.94784,-5,NA,NA,NA,-88.036,NA,NA,NA,NA
147828,-2.65313,3.18915,-5,-74.044,NA,NA,NA,NA,NA,NA,NA
148164,-3.05725,4.12946,-5,NA,-80.883,NA,NA,NA,NA,NA,NA
148270,-2.56468,4.0156,-5,NA,-57.252,NA,NA,NA,NA,NA,NA
148407,-1.48439,4.77921,-5,NA,-65.798,NA,NA,NA,NA,NA,NA
148721,-0.213473,5,-5,-170.365,NA,NA,NA,NA,NA,NA,NA
148818,-1.67513,5,-5,NA,NA,-90.157,NA,NA,NA,NA,NA
149150,-2.16162,5,-5,-73.848,NA,NA,NA,NA,NA,NA,NA
149258,-3.00879,3.76822,-3.87168,-89.254,NA,NA,NA,NA,NA,NA,NA
149531,-1.73186,3.10164,-2.90369,NA,-197.759,NA,NA,NA,NA,NA,NA
149676,-1.01169,3.85485,-3.50726,-153.729,NA,NA,NA,NA,NA,NA,NA
149957,-0.850924,3.10916,-5,NA,-119.419,NA,NA,NA,NA,NA,NA
150024,-2.62034,2.57141,-5,NA,-128.313,NA,NA,NA,NA,NA,NA
150261,-3.16472,3.02302,-5,NA,-100.115,NA,NA,NA,NA,NA,NA
150494,-3.43009,3.07806,-5,NA,-114.551,NA,NA,NA,NA,NA,NA
150723,-4.03019,3.45524,-5,NA,-153.978,NA,NA,NA,NA,NA,NA
150964,-3.59131,3.02448,-5,NA,-135.651,NA,NA,NA,NA,NA,NA
151162,-3.30361,4.36773,-5,NA,-104.186,NA,NA,NA,NA,NA,NA
151284,-1.03718,5,-5,NA,-90.105,NA,NA,NA,NA,NA,NA
151513,-1.33484,5,-5,NA,NA,NA,-84.096,NA,NA,NA,NA
151711,-1.69915,4.34212,-5,NA,-41.641,NA,NA,NA,NA,NA,NA
151910,-0.593204,4.6448,-5,NA,-123.682,NA,NA,NA,NA,NA,NA
152023,-2.23592,3.64755,-5,-40.69,NA,NA,NA,NA,NA,NA,NA
152279,-2.27695,3.69916,-4.71379,NA,NA,NA,NA,-92.526,NA,NA,NA
152454,-3.11685,4.08055,-4.59654,NA,NA,NA,NA,-144.284,NA,NA,NA
152702,-2.40285,3.32631,-4.08727,NA,-91.851,NA,NA,NA,NA,NA,NA
152867,-1.61493,2.4043,-4.44554,NA,-183.226,NA,NA,NA,NA,NA,NA
153122,-2.0312,3.42023,-4.45857,NA,-46.352,NA,NA,NA,NA,NA,NA
153221,-2.49211,3.89797,-4.50295,NA,-64.333,NA,NA,NA,NA,NA,NA
153485,-1.19536,4.24219,-3.42269,NA,-144.046,NA,NA,NA,NA,NA,NA
153656,-0.547118,5,-4.16288,NA,-160.003,NA,NA,NA,NA,NA,NA
153877,-1.57493,4.94587,-4.55573,NA,-81.724,NA,NA,NA,NA,NA,NA
154166,-0.013486,3.94407,-4.21988,-215.613,NA,NA,NA,NA,NA,NA,NA
154277,-0.00352287,4.87526,-5,NA,-184.401,NA,NA,NA,NA,NA,NA
154559,-0.368977,4.76368,-3.73752,NA,-235.607,NA,NA,NA,NA,NA,NA
154707,-1.22865,5,-4.75786,NA,-92.039,NA,NA,NA,NA,NA,NA
154847,-1.37374,5,-4.39682,NA,-81.766,NA,NA,NA,NA,NA,NA
155018,-1.66555,5,-5,NA,-72.816,NA,NA,NA,NA,NA,NA
155365,-2.23066,5,-5,NA,-76.915,NA,NA,NA,NA,NA,NA
155494,-2.0971,5,-4.98354,-69.77,NA,NA,NA,NA,NA,NA,NA
155780,-1.88379,4.62179,-5,-58.734,NA,NA,NA,NA,NA,NA,NA
155864,-0.677305,4.06179,-5,NA,-110.819,NA,NA,NA,NA,NA,NA
156108,-1.03911,4.44623,-4.81916,NA,NA,NA,-82.196,NA,NA,NA,NA
156220,-1.74733,3.88716,-4.32,NA,NA,NA,-42.981,NA,NA,NA,NA
156446,-2.08633,4.36805,-5,NA,NA,-83.851,NA,NA,NA,NA,NA
156781,-1.60867,4.85801,-5,-69.868,NA,NA,NA,NA,NA,NA,NA
156799,-0.936487,4.57418,-5,NA,-95.206,NA,NA,NA,NA,NA,NA
157137,-1.05015,5,-5,-111.371,NA,NA,NA,NA,NA,NA,NA
157205,-1.7513,3.34867,-3.82015,NA,-67.393,NA,NA,NA,NA,NA,NA
157534,-2.64017,4.92964,-5,NA,NA,-110.437,NA,NA,NA,NA,NA
157627,-1.91672,5,-5,NA,-77.424,NA,NA,NA,NA,NA,NA
157965,-2.43545,5,-4.98584,-80.667,NA,NA,NA,NA,NA,NA,NA
158158,-0.78198,3.13378,-4.88609,NA,NA,-197.02,NA,NA,NA,NA,NA
158308,-1.81575,2.37856,-5,-157.498,NA,NA,NA,NA,NA,NA,NA
158563,-2.37272,2.90086,-4.56327,NA,NA,NA,NA,-198.865,NA,NA,NA
158787,-1.80852,4.24586,-5,-39.045,NA,NA,NA,NA,NA,NA,NA
158796,-1.28175,4.28581,-5,NA,-68.531,NA,NA,NA,NA,NA,NA
159055,-1.49967,3.81725,-4.49697,NA,-56.561,NA,NA,NA,NA,NA,NA
159294,-2.05137,5,-5,NA,-81.615,NA,NA,NA,NA,NA,NA
159534,-1.09928,5,-4.82179,NA,-83.059,NA,NA,NA,NA,NA,NA
159694,-1.26002,3.30155,-5,-32.659,NA,NA,NA,NA,NA,NA,NA
159796,-0.824306,3.41854,-5,NA,NA,NA,NA,-150.713,NA,NA,NA
160174,-2.16685,4.88552,-4.83462,NA,NA,NA,NA,NA,NA,NA,-216.598
160360,-1.59756,5,-3.90291,NA,NA,NA,NA,-168.639,NA,NA,NA
160494,-2.88158,5,-4.56464,NA,NA,-114.256,NA,NA,NA,NA,NA
160744,-1.9324,3.66188,-4.31129,NA,-68.667,NA,NA,NA,NA,NA,NA
160907,-2.39949,2.98222,-4.7676,NA,-101.229,NA,NA,NA,NA,NA,NA
161136,-2.42655,4.3259,-5,-57.052,NA,NA,NA,NA,NA,NA,NA
161253,-1.79306,3.65875,-5,NA,-46.561,NA,NA,NA,NA,NA,NA
161472,-0.740522,4.03953,-4.07613,NA,-131.099,NA,NA,NA,NA,NA,NA
161682,-0.252601,3.87894,-5,NA,-150.028,NA,NA,NA,NA,NA,NA
161903,-1.43316,4.95233,-4.54639,NA,-84.911,NA,NA,NA,NA,NA,NA
161997,-1.21794,5,-5,NA,-89.067,NA,NA,NA,NA,NA,NA
162364,-2.19909,5,-5,-76.413,NA,NA,NA,NA,NA,NA,NA
162533,-1.53937,4.08361,-4.6852,NA,-48.495,NA,NA,NA,NA,NA,NA
162727,-2.67102,5,-5,NA,-93.409,NA,NA,NA,NA,NA,NA
162926,-2.02205,5,-4.97297,NA,-82.618,NA,NA,NA,NA,NA,NA
163045,-1.81877,3.74146,-5,NA,NA,NA,NA,-98.587,NA,NA,NA
163209,-2.609,5,-4.13436,NA,NA,NA,-101.991,NA,NA,NA,NA
163490,-3.12953,5,-5,-105.434,NA,NA,NA,NA,NA,NA,NA
163762,-1.78764,5,-5,NA,NA,NA,-83.172,NA,NA,NA,NA
163877,-2.46299,4.34744,-4.19182,NA,-77.345,NA,NA,NA,NA,NA,NA
164138,-3.42464,4.57865,-4.21191,NA,-123.976,NA,NA,NA,NA,NA,NA
164365,-2.76274,3.84727,-3.96063,NA,-87.519,NA,NA,NA,NA,NA,NA
164424,-3.48199,3.57419,-5,NA,-108.242,NA,NA,NA,NA,NA,NA
164782,-2.3422,5,-4.90228,NA,-75.723,NA,NA,NA,NA,NA,NA
164935,-1.22293,5,-5,-90.358,NA,NA,NA,NA,NA,NA,NA
165083,-0.0678001,3.6367,-5,NA,-187.753,NA,NA,NA,NA,NA,NA
165304,-2.73651,5,-5,NA,NA,NA,-95.049,NA,NA,NA,NA
165501,-2.65572,5,-5,NA,-92.998,NA,NA,NA,NA,NA,NA
165721,-4.41406,4.11853,-5,NA,-194.068,NA,NA,NA,NA,NA,NA
165948,-4.0424,4.21963,-4.39043,NA,-161.031,NA,NA,NA,NA,NA,NA
166081,-3.40118,4.44543,-3.73017,NA,-138.055,NA,NA,NA,NA,NA,NA
166259,-1.74084,5,-5,NA,-72.453,NA,NA,NA,NA,NA,NA
166457,-2.22974,5,-4.51718,NA,-84.194,NA,NA,NA,NA,NA,NA
166777,-1.57213,4.33443,-5,NA,-50.156,NA,NA,NA,NA,NA,NA
166921,-1.30084,5,-5,NA,-93.476,NA,NA,NA,NA,NA,NA
167150,-2.26691,4.06583,-5,NA,-51.742,NA,NA,NA,NA,NA,NA
167307,-2.25681,3.47223,-5,NA,NA,NA,-54.098,NA,NA,NA,NA
167482,-2.75904,3.37803,-4.68638,NA,NA,NA,-95.45,NA,NA,NA,NA
167693,-2.86122,3.59318,-5,NA,NA,NA,NA,NA,-176.077,NA,NA
167913,-4.16321,4.67496,-4.61691,NA,NA,NA,NA,-206.409,NA,NA,NA
168026,-3.38165,3.83917,-4.24797,NA,NA,-126.794,NA,NA,NA,NA,NA
168381,-2.93589,4.15596,-3.52853,NA,-116.886,NA,NA,NA,NA,NA,NA
168445,-2.97334,4.0923,-2.85071,NA,-170.082,NA,NA,NA,NA,NA,NA
168739,-2.75031,3.78755,-5,-63.362,NA,NA,NA,NA,NA,NA,NA
168954,-3.23249,4.81461,-4.76319,NA,NA,NA,-107.554,NA,NA,NA,NA
169018,-3.28161,4.05437,-4.43253,NA,NA,NA,-103.995,NA,NA,NA,NA
169274,-2.47812,4.5035,-4.01411,NA,NA,NA,-84.981,NA,NA,NA,NA
169459,-2.81455,3.01122,-5,NA,-93.091,NA,NA,NA,NA,NA,NA
169715,-2.47311,2.58721,-5,NA,-106.948,NA,NA,NA,NA,NA,NA
169841,-3.2172,2.93052,-4.71295,-123.055,NA,NA,NA,NA,NA,NA,NA
170077,-3.47606,4.97424,-4.98083,NA,-132.714,NA,NA,NA,NA,NA,NA
170321,-3.014,3.42137,-5,NA,-77.29,NA,NA,NA,NA,NA,NA
170542,-3.68514,2.65391,-5,NA,-150.558,NA,NA,NA,NA,NA,NA
170612,-3.63174,4.10678,-4.94368,NA,-116.846,NA,NA,NA,NA,NA,NA
170931,-1.64406,5,-5,NA,-73.606,NA,NA,NA,NA,NA,NA
171066,-2.2837,4.20422,-4.17642,-69.032,NA,NA,NA,NA,NA,NA,NA
171215,-0.949941,4.12658,-4.70897,NA,NA,NA,-78.797,NA,NA,NA,NA
171574,-1.45616,3.2453,-4.65138,NA,-74.791,NA,NA,NA,NA,NA,NA
171764,-1.58375,3.62171,-4.91604,NA,-35.797,NA,NA,NA,NA,NA,NA
171797,-1.70711,4.62886,-3.5688,NA,-114.982,NA,NA,NA,NA,NA,NA
172094,-1.21839,4.22811,-3.45925,NA,NA,NA,-146.488,NA,NA,NA,NA
172317,-1.08433,3.35394,-4.01467,NA,-117.131,NA,NA,NA,NA,NA,NA
172566,-3.2704,4.94957,-5,NA,NA,NA,-113.103,NA,NA,NA,NA
172687,-2.07148,4.50342,-5,NA,-57.669,NA,NA,NA,NA,NA,NA
172950,-1.2825,4.43898,-5,NA,-61.15,NA,NA,NA,NA,NA,NA
173022,-1.13425,4.60867,-5,NA,-93.27,NA,NA,NA,NA,NA,NA
173279,0.247378,5,-5,NA,-204.523,NA,NA,NA,NA,NA,NA
173573,-1.15399,4.64325,-5,NA,NA,NA,-96.956,NA,NA,NA,NA
173751,-1.77404,4.37157,-5,-43.714,NA,NA,NA,NA,NA,NA,NA
173954,-2.67247,4.06011,-5,-59.169,NA,NA,NA,NA,NA,NA,NA
174192,-3.51743,3.2393,-5,NA,-114.171,NA,NA,NA,NA,NA,NA
174222,-2.8091,4.55256,-5,NA,NA,NA,-82.878,NA,NA,NA,NA
174454,-2.25081,4.70283,-5,NA,-74.513,NA,NA,NA,NA,NA,NA
174661,-1.68113,5,-5,NA,NA,NA,-84.077,NA,NA,NA,NA
174843,-2.62439,5,-5,NA,-91.979,NA,NA,NA,NA,NA,NA
175102,-2.14025,5,-4.55478,NA,-77.793,NA,NA,NA,NA,NA,NA
175252,-0.929934,5,-4.50729,NA,NA,NA,-124.258,NA,NA,NA,NA
175471,-0.872811,5,-4.03839,NA,NA,NA,NA,-233.717,NA,NA,NA
175672,-1.44015,5,-5,NA,NA,NA,-86.978,NA,NA,NA,NA
175832,-1.14628,3.18595,-5,-64.848,NA,NA,NA,NA,NA,NA,NA
176124,-2.18063,4.58091,-4.08349,-79.023,NA,NA,NA,NA,NA,NA,NA
176281,-0.549986,5,-5,-146.249,NA,NA,NA,NA,NA,NA,NA
176473,-2.76072,5,-4.50175,NA,-96.73,NA,NA,NA,NA,NA,NA
176676,-2.64368,4.73976,-4.63855,-77.658,NA,NA,NA,NA,NA,NA,NA
176959,-3.69395,5,-4.72042,NA,NA,-170.316,NA,NA,NA,NA,NA
177065,-3.29106,5,-3.45158,NA,-165.441,NA,NA,NA,NA,NA,NA
177246,-1.95981,5,-3.6935,NA,-118.338,NA,NA,NA,NA,NA,NA
177546,-3.44812,5,-4.88646,NA,-131.832,NA,NA,NA,NA,NA,NA
177692,-4.03247,5,-5,NA,-182.221,NA,NA,NA,NA,NA,NA
177815,-2.62988,5,-5,NA,-92.175,NA,NA,NA,NA,NA,NA
178087,-3.21773,4.59797,-5,NA,NA,NA,NA,-138.23,NA,NA,NA
178288,-2.93211,5,-3.22676,-154.772,NA,NA,NA,NA,NA,NA,NA
178416,-1.83314,5,-4.03058,NA,NA,-113.92,NA,NA,NA,NA,NA
178768,-2.2588,5,-3.53322,NA,NA,NA,-127.184,NA,NA,NA,NA
178824,-1.36665,5,-3.37598,NA,NA,NA,-153.148,NA,NA,NA,NA
179166,-3.93893,5,-3.64128,NA,-206.927,NA,NA,NA,NA,NA,NA
179345,-2.43544,3.69044,-3.99716,-77.434,NA,NA,NA,NA,NA,NA,NA
179430,-2.05093,2.84534,-2.88041,NA,NA,NA,-214.151,NA,NA,NA,NA
179660,-2.66518,2.93474,-3.51852,NA,-132.642,NA,NA,NA,NA,NA,NA
179946,-2.5822,3.04331,-4.94522,NA,-70.687,NA,NA,NA,NA,NA,NA
180141,-2.41063,4.43873,-5,-60.558,NA,NA,NA,NA,NA,NA,NA
180222,-3.27838,3.90118,-4.81635,NA,-85.941,NA,NA,NA,NA,NA,NA
180428,-1.72429,3.41151,-4.80931,-29.207,NA,NA,NA,NA,NA,NA,NA
180785,-0.927223,3.68701,-5,NA,-84.034,NA,NA,NA,NA,NA,NA
180803,-0.708502,4.59153,-4.4814,NA,-135.528,NA,NA,NA,NA,NA,NA
181114,-1.88821,3.73346,-3.71984,NA,NA,NA,NA,NA,-205.309,NA,NA
181375,-2.17812,4.8258,-4.72439,NA,NA,-98.893,NA,NA,NA,NA,NA
181511,-2.38628,4.76094,-5,NA,NA,NA,NA,NA,NA,NA,-200.165
181691,-1.09598,4.30066,-5,NA,NA,NA,NA,-190.11,NA,NA,NA
181884,-0.262825,4.84294,-5,NA,NA,-195.083,NA,NA,NA,NA,NA
182099,-1.60597,3.32087,-4.72898,NA,NA,-64.049,NA,NA,NA,NA,NA
182383,-1.29355,3.92732,-5,-18.655,NA,NA,NA,NA,NA,NA,NA
182556,-1.80718,4.73629,-4.73331,-56.225,NA,NA,NA,NA,NA,NA,NA
182671,-2.30155,3.51004,-5,NA,-50.646,NA,NA,NA,NA,NA,NA
182831,-2.90268,3.95783,-5,NA,-78.549,NA,NA,NA,NA,NA,NA
183191,-2.93541,5,-5,NA,-99.432,NA,NA,NA,NA,NA,NA
183308,-0.83624,5,-5,NA,-120.352,NA,NA,NA,NA,NA,NA
183546,-1.6664,4.32441,-4.28733,NA,-87.864,NA,NA,NA,NA,NA,NA
183794,-0.810368,4.98698,-5,NA,NA,NA,-115.395,NA,NA,NA,NA
183911,-0.941461,4.03565,-5,-63.751,NA,NA,NA,NA,NA,NA,NA
184050,-1.57074,5,-5,NA,-78.357,NA,NA,NA,NA,NA,NA
184316,-2.45489,3.11558,-5,NA,-77.8,NA,NA,NA,NA,NA,NA
184484,-3.10269,2.67938,-5,NA,-117.175,NA,NA,NA,NA,NA,NA
184701,-2.75644,4.60838,-3.3873,-125.914,NA,NA,NA,NA,NA,NA,NA
184915,-3.73737,4.11943,-4.50877,NA,-130.952,NA,NA,NA,NA,NA,NA
185108,-3.47981,3.16781,-5,-113.373,NA,NA,NA,NA,NA,NA,NA
185307,-4.32193,4.07222,-5,NA,-182.499,NA,NA,NA,NA,NA,NA
185591,-2.07352,2.44518,-4.81158,NA,-162.562,NA,NA,NA,NA,NA,NA
185635,-3.28271,3.14144,-5,NA,-105.706,NA,NA,NA,NA,NA,NA
185838,-3.84817,4.08152,-4.78111,NA,-138.276,NA,NA,NA,NA,NA,NA
186006,-3.45046,4.22323,-5,NA,-106.602,NA,NA,NA,NA,NA,NA
186306,-2.55508,2.0835,-5,NA,-132.861,NA,NA,NA,NA,NA,NA
186533,-3.08737,2.19782,-5,NA,-152.093,NA,NA,NA,NA,NA,NA
186647,-3.45544,3.11417,-5,NA,-118.033,NA,NA,NA,NA,NA,NA
186980,-3.42752,4.35259,-4.93444,NA,-108.29,NA,NA,NA,NA,NA,NA
187135,-2.6675,5,-5,-85.214,NA,NA,NA,NA,NA,NA,NA
187268,-2.41263,5,-5,NA,NA,NA,-83.218,NA,NA,NA,NA
187416,-2.13416,5,-4.6701,NA,-80.623,NA,NA,NA,NA,NA,NA
187596,-2.12287,5,-4.64983,-74.085,NA,NA,NA,NA,NA,NA,NA
187873,-1.81649,5,-5,NA,NA,NA,NA,-149.979,NA,NA,NA
188042,-2.90817,4.43448,-5,-78.927,NA,NA,NA,NA,NA,NA,NA
188207,-1.8706,3.77845,-5,NA,NA,-67.103,NA,NA,NA,NA,NA
188590,-1.71674,5,-4.06046,-94.054,NA,NA,NA,NA,NA,NA,NA
188602,-1.40136,4.81319,-4.92497,NA,NA,NA,-77.423,NA,NA,NA,NA
188855,-1.48926,4.59101,-4.77226,NA,-58.723,NA,NA,NA,NA,NA,NA
189035,-1.82658,5,-4.53436,NA,-81.556,NA,NA,NA,NA,NA,NA
189294,-2.86447,3.66523,-5,NA,-73.635,NA,NA,NA,NA,NA,NA
189449,-1.77117,2.83199,-5,-66.196,NA,NA,NA,NA,NA,NA,NA
189735,-0.0586832,2.99266,-5,NA,-182.816,NA,NA,NA,NA,NA,NA
189973,-0.968937,4.21628,-4.6914,NA,-69.549,NA,NA,NA,NA,NA,NA
190082,-0.0558056,5,-4.62106,NA,-195.217,NA,NA,NA,NA,NA,NA
190351,-1.01324,4.72492,-5,NA,-110.69,NA,NA,NA,NA,NA,NA
190541,-2.41914,4.19109,-4.27968,NA,-78.077,NA,NA,NA,NA,NA,NA
