id,x0,x1,x2,fitness-4.5,fitness-2,fitness-2.5,fitness-3.5,fitness-1.5,fitness-3,fitness-4,fitness-1,fitness-0.5,fitness0
111332,2.04419,2.5245,-5,NA,NA,-32.113,NA,NA,NA,NA,NA,NA,NA
111545,2.06531,2.30885,-5,NA,NA,NA,NA,NA,-26.992,NA,NA,NA,NA
111674,2.70424,1.33405,-5,NA,NA,NA,NA,-54.418,NA,NA,NA,NA,NA
111915,2.73728,1.69501,-5,NA,NA,NA,NA,NA,-45.074,NA,NA,NA,NA
112044,1.7976,1.50058,-4.7497,NA,NA,NA,-24.466,NA,NA,NA,NA,NA,NA
112263,2.73128,1.26289,-4.73464,NA,NA,-34.061,NA,NA,NA,NA,NA,NA,NA
112475,2.3456,1.62995,-4.71054,NA,NA,-14.171,NA,NA,NA,NA,NA,NA,NA
112718,2.12328,1.93955,-5,NA,NA,-19.123,NA,NA,NA,NA,NA,NA,NA
112964,1.66863,1.75842,-4.27774,NA,-3.543,NA,NA,NA,NA,NA,NA,NA,NA
113116,0.98092,1.91159,-4.95957,NA,NA,NA,NA,NA,-32.862,NA,NA,NA,NA
113213,1.35414,1.42103,-4.81013,NA,NA,NA,NA,NA,-20.32,NA,NA,NA,NA
113530,1.90338,1.32979,-5,NA,NA,NA,-37.456,NA,NA,NA,NA,NA,NA
113670,2.38185,1.92593,-4.01135,NA,NA,NA,NA,NA,-19.106,NA,NA,NA,NA
113913,1.95459,1.1121,-5,NA,NA,NA,-39.678,NA,NA,NA,NA,NA,NA
114172,2.74885,2.08951,-4.94417,NA,NA,NA,-53.152,NA,NA,NA,NA,NA,NA
114400,2.49108,2.26853,-5,NA,NA,-32.966,NA,NA,NA,NA,NA,NA,NA
114528,1.87146,1.4638,-5,NA,NA,NA,NA,NA,-19.139,NA,NA,NA,NA
114755,1.79946,1.35267,-5,NA,NA,NA,NA,NA,NA,-72.987,NA,NA,NA
114889,1.97025,2.45952,-5,NA,NA,NA,NA,NA,-30.118,NA,NA,NA,NA
115103,2.35339,1.70176,-5,NA,NA,NA,NA,NA,-32.083,NA,NA,NA,NA
115382,2.06371,2.31337,-4.45145,NA,NA,-15.239,NA,NA,NA,NA,NA,NA,NA
115524,2.5735,2.16346,-4.51115,NA,NA,NA,NA,NA,-27.082,NA,NA,NA,NA
115763,1.48802,1.08635,-4.18814,NA,NA,-17.341,NA,NA,NA,NA,NA,NA,NA
115890,1.1441,2.02218,-3.84378,NA,NA,-24.185,NA,NA,NA,NA,NA,NA,NA
116115,1.18605,1.83957,-4.91385,NA,NA,-22.804,NA,NA,NA,NA,NA,NA,NA
116253,0.978865,1.63914,-3.47393,NA,-47.014,NA,NA,NA,NA,NA,NA,NA,NA
116597,1.22505,2.82214,-4.61004,NA,NA,-40.966,NA,NA,NA,NA,NA,NA,NA
116746,1.22298,2.49495,-3.83861,NA,-39.524,NA,NA,NA,NA,NA,NA,NA,NA
116969,1.57005,2.27246,-4.8207,NA,NA,NA,NA,-46.224,NA,NA,NA,NA,NA
117121,1.25556,1.71419,-5,NA,NA,-22.346,NA,NA,NA,NA,NA,NA,NA
117343,0.80546,2.14887,-5,NA,-54.492,NA,NA,NA,NA,NA,NA,NA,NA
117460,1.76667,2.87902,-4.6596,NA,NA,NA,NA,NA,-40.141,NA,NA,NA,NA
117782,2.48681,2.91528,-4.42467,NA,NA,NA,NA,NA,-60.255,NA,NA,NA,NA
117914,1.79479,1.33355,-4.35082,NA,NA,NA,-21.273,NA,NA,NA,NA,NA,NA
118088,2.52785,1.09071,-4.82515,NA,NA,-34.099,NA,NA,NA,NA,NA,NA,NA
118309,2.59216,1.77032,-5,NA,NA,NA,NA,-47.155,NA,NA,NA,NA,NA
118489,1.48749,1.76462,-4.37939,NA,NA,-3.977,NA,NA,NA,NA,NA,NA,NA
118684,1.49196,1.19371,-4.08414,NA,-18.157,NA,NA,NA,NA,NA,NA,NA,NA
118918,1.94605,2.18293,-4.32794,NA,NA,NA,-36.091,NA,NA,NA,NA,NA,NA
119128,1.5569,2.05183,-5,NA,NA,NA,NA,NA,-23.106,NA,NA,NA,NA
119364,1.51142,2.54025,-4.77054,NA,-28.887,NA,NA,NA,NA,NA,NA,NA,NA
119486,1.38193,1.67459,-4.31824,NA,NA,-5.88,NA,NA,NA,NA,NA,NA,NA
119644,2.50819,1.12091,-4.33029,NA,NA,NA,NA,NA,-29.753,NA,NA,NA,NA
119821,2.99399,0.773722,-4.93728,NA,NA,-74.716,NA,NA,NA,NA,NA,NA,NA
120103,2.37835,0.788525,-5,NA,NA,NA,NA,NA,-61.411,NA,NA,NA,NA
120302,2.41294,1.56165,-5,NA,NA,-25.508,NA,NA,NA,NA,NA,NA,NA
120563,1.39011,2.53752,-4.85258,NA,NA,-30.087,NA,NA,NA,NA,NA,NA,NA
120789,2.30341,2.79903,-5,NA,NA,NA,-64.641,NA,NA,NA,NA,NA,NA
120814,1.43535,2.149,-4.54612,NA,NA,NA,NA,-31.458,NA,NA,NA,NA,NA
121196,1.94231,2.0135,-5,NA,NA,NA,-29.886,NA,NA,NA,NA,NA,NA
121288,2.00181,2.62841,-5,NA,NA,NA,NA,NA,-38.64,NA,NA,NA,NA
121489,2.39352,2.48044,-4.29308,NA,NA,NA,-46.594,NA,NA,NA,NA,NA,NA
121699,1.26125,1.79399,-3.8259,NA,NA,NA,-30.407,NA,NA,NA,NA,NA,NA
121941,1.06221,2.51986,-3.93909,NA,-38.571,NA,NA,NA,NA,NA,NA,NA,NA
122148,0.853255,2.18262,-3.93472,NA,NA,-34.613,NA,NA,NA,NA,NA,NA,NA
122361,1.14145,2.25904,-3.60906,NA,NA,NA,NA,NA,-40.113,NA,NA,NA,NA
122439,1.41916,1.02816,-4.41968,NA,NA,-22.584,NA,NA,NA,NA,NA,NA,NA
122694,2.61358,1.77243,-4.80405,NA,NA,-25.211,NA,NA,NA,NA,NA,NA,NA
122907,1.77895,1.90615,-5,NA,NA,NA,-35.74,NA,NA,NA,NA,NA,NA
123160,2.36926,2.02434,-4.6127,NA,-22.67,NA,NA,NA,NA,NA,NA,NA,NA
123391,2.2181,2.02818,-4.28077,NA,NA,NA,NA,NA,-18.117,NA,NA,NA,NA
123467,2.96265,1.26905,-5,NA,NA,NA,NA,NA,-56.819,NA,NA,NA,NA
123764,2.06047,1.37139,-5,NA,NA,-20.015,NA,NA,NA,NA,NA,NA,NA
123934,2.32904,1.58064,-5,NA,-25.091,NA,NA,NA,NA,NA,NA,NA,NA
124119,2.7118,1.42187,-4.9572,NA,NA,NA,NA,NA,-35.562,NA,NA,NA,NA
124329,2.03371,0.993551,-4.73422,NA,NA,-25.749,NA,NA,NA,NA,NA,NA,NA
124560,2.01014,2.00375,-4.40187,NA,NA,NA,-21.529,NA,NA,NA,NA,NA,NA
124637,1.06429,1.53347,-4.14732,NA,-25.327,NA,NA,NA,NA,NA,NA,NA,NA
124810,1.71167,1.67701,-5,NA,NA,NA,NA,NA,-25.63,NA,NA,NA,NA
125049,0.774285,2.8666,-4.30054,NA,NA,NA,NA,NA,-58.748,NA,NA,NA,NA
125291,1.93906,1.48582,-4.26173,NA,-5.617,NA,NA,NA,NA,NA,NA,NA,NA
125528,1.94749,1.25374,-3.33063,NA,-42.524,NA,NA,NA,NA,NA,NA,NA,NA
125754,1.74607,1.29919,-4.5501,NA,NA,NA,NA,NA,-12.344,NA,NA,NA,NA
125821,2.54197,2.02666,-4.19161,NA,NA,NA,-37.671,NA,NA,NA,NA,NA,NA
126061,1.45468,1.35423,-4.32629,NA,NA,-7.265,NA,NA,NA,NA,NA,NA,NA
126338,1.61315,1.69739,-4.47957,NA,NA,NA,NA,NA,-7.609,NA,NA,NA,NA
126541,1.06888,2.15569,-5,NA,NA,-31.72,NA,NA,NA,NA,NA,NA,NA
126753,1.85395,1.84491,-4.58379,NA,NA,NA,-19.195,NA,NA,NA,NA,NA,NA
126808,2.04588,1.31631,-5,NA,NA,-20.878,NA,NA,NA,NA,NA,NA,NA
127149,1.54721,2.34151,-4.37975,NA,-26.11,NA,NA,NA,NA,NA,NA,NA,NA
127361,2.14277,1.24585,-3.44195,NA,-38.884,NA,NA,NA,NA,NA,NA,NA,NA
127537,1.49755,2.24812,-3.61611,NA,NA,NA,NA,NA,-26.742,NA,NA,NA,NA
127652,1.3929,1.82726,-4.53253,NA,NA,NA,NA,NA,-10.893,NA,NA,NA,NA
127877,2.47399,1.77704,-5,NA,NA,NA,NA,NA,-29.755,NA,NA,NA,NA
128043,2.83976,1.50219,-5,NA,NA,NA,NA,NA,-45.821,NA,NA,NA,NA
128226,2.0829,2.017,-4.83123,NA,NA,-14.262,NA,NA,NA,NA,NA,NA,NA
128436,1.91851,1.84579,-5,NA,NA,NA,NA,-33.489,NA,NA,NA,NA,NA
128796,1.21363,1.28758,-4.72065,NA,-33.873,NA,NA,NA,NA,NA,NA,NA,NA
128832,1.64955,2.53582,-4.2295,NA,NA,NA,NA,NA,-23.589,NA,NA,NA,NA
129200,1.9689,2.13674,-5,NA,-21.064,NA,NA,NA,NA,NA,NA,NA,NA
129342,2.70584,2.53424,-5,NA,NA,NA,NA,-62.331,NA,NA,NA,NA,NA
129526,1.53031,1.03593,-5,NA,NA,NA,NA,-58.874,NA,NA,NA,NA,NA
129629,1.22713,1.43095,-5,NA,NA,-28.983,NA,NA,NA,NA,NA,NA,NA
129847,1.26229,1.83058,-4.4617,NA,-16.101,NA,NA,NA,NA,NA,NA,NA,NA
130049,1.72196,2.44463,-3.88139,NA,NA,NA,-38.402,NA,NA,NA,NA,NA,NA
130368,1.27504,1.45634,-3.60543,NA,NA,NA,-46.525,NA,NA,NA,NA,NA,NA
130482,1.01849,1.48763,-5,NA,NA,-36.553,NA,NA,NA,NA,NA,NA,NA
130756,1.61956,2.66453,-5,NA,NA,NA,-60.093,NA,NA,NA,NA,NA,NA
130901,2.06691,1.9093,-5,NA,NA,-16.927,NA,NA,NA,NA,NA,NA,NA
131180,1.929,1.66057,-4.87574,NA,-14.176,NA,NA,NA,NA,NA,NA,NA,NA
131272,1.85995,1.9151,-4.2913,NA,-13.565,NA,NA,NA,NA,NA,NA,NA,NA
131558,2.28301,1.95181,-3.96893,NA,-16.508,NA,NA,NA,NA,NA,NA,NA,NA
131613,1.6621,2.41369,-4.02419,NA,NA,-18.808,NA,NA,NA,NA,NA,NA,NA
131983,1.36205,2.00848,-5,NA,NA,-21.114,NA,NA,NA,NA,NA,NA,NA
132031,1.4734,1.04448,-4.69682,NA,-36.554,NA,NA,NA,NA,NA,NA,NA,NA
132319,1.61693,1.83946,-4.78828,NA,-18.279,NA,NA,NA,NA,NA,NA,NA,NA
132568,2.65131,1.4906,-4.36692,NA,NA,-23.229,NA,NA,NA,NA,NA,NA,NA
132789,1.67395,1.91506,-5,NA,NA,NA,NA,NA,-25.865,NA,NA,NA,NA
132939,2.18409,2.23688,-5,NA,NA,NA,-54.426,NA,NA,NA,NA,NA,NA
133051,1.17735,2.23615,-4.84692,NA,NA,-25.558,NA,NA,NA,NA,NA,NA,NA
133270,1.43337,1.81278,-4.51353,NA,NA,NA,-30.731,NA,NA,NA,NA,NA,NA
133511,1.99661,1.95081,-4.47475,NA,NA,NA,-38.064,NA,NA,NA,NA,NA,NA
133708,1.61893,1.8129,-5,NA,NA,-15.625,NA,NA,NA,NA,NA,NA,NA
133999,1.62998,2.06105,-3.24019,NA,NA,-39.778,NA,NA,NA,NA,NA,NA,NA
134022,1.42362,1.69213,-4.03189,NA,NA,NA,NA,NA,-8.915,NA,NA,NA,NA
134339,2.22994,1.39165,-5,NA,NA,-22.989,NA,NA,NA,NA,NA,NA,NA
134490,2.39729,2.55172,-4.06216,NA,NA,NA,NA,-47.99,NA,NA,NA,NA,NA
134724,2.40149,2.6811,-4.71743,NA,-44.651,NA,NA,NA,NA,NA,NA,NA,NA
134929,1.84474,3.07343,-3.93763,NA,NA,-50.685,NA,NA,NA,NA,NA,NA,NA
135158,0.470241,2.63584,-4.93171,NA,NA,-68.059,NA,NA,NA,NA,NA,NA,NA
135329,1.14203,2.29835,-5,NA,NA,NA,-45.698,NA,NA,NA,NA,NA,NA
135529,1.51375,2.14648,-4.36572,NA,NA,-10.339,NA,NA,NA,NA,NA,NA,NA
135682,1.64884,2.04963,-5,NA,NA,-18.615,NA,NA,NA,NA,NA,NA,NA
135949,3.0384,1.62406,-3.92396,NA,NA,-44.932,NA,NA,NA,NA,NA,NA,NA
136042,2.09007,1.66106,-5,NA,NA,-16.662,NA,NA,NA,NA,NA,NA,NA
136249,2.64138,1.71798,-5,NA,NA,-31.019,NA,NA,NA,NA,NA,NA,NA
136502,2.19164,1.48532,-4.25225,NA,NA,NA,-22.011,NA,NA,NA,NA,NA,NA
136669,2.50208,1.10288,-5,NA,NA,-38.24,NA,NA,NA,NA,NA,NA,NA
136938,2.19009,0.482728,-4.95546,NA,NA,-78.158,NA,NA,NA,NA,NA,NA,NA
137082,2.06951,1.19088,-5,NA,NA,NA,NA,NA,-26.85,NA,NA,NA,NA
137252,3.08328,2.03979,-5,NA,NA,-52.981,NA,NA,NA,NA,NA,NA,NA
137526,2.32357,1.80201,-4.69879,NA,NA,-14.099,NA,NA,NA,NA,NA,NA,NA
137735,1.49128,1.22676,-5,NA,NA,NA,NA,NA,-26.447,NA,NA,NA,NA
137982,0.737514,3.15276,-5,NA,NA,-82.35,NA,NA,NA,NA,NA,NA,NA
138146,1.21602,2.88362,-4.52144,NA,NA,NA,-56.032,NA,NA,NA,NA,NA,NA
138348,1.93029,2.00411,-5,NA,NA,NA,NA,NA,-23.758,NA,NA,NA,NA
138527,2.72971,1.53055,-4.53125,NA,NA,NA,NA,NA,-30.586,NA,NA,NA,NA
138710,1.65222,1.07714,-5,NA,NA,-32.177,NA,NA,NA,NA,NA,NA,NA
138809,1.57432,1.38926,-4.38233,NA,NA,-4.705,NA,NA,NA,NA,NA,NA,NA
139010,1.08247,1.98711,-3.91213,NA,NA,NA,NA,NA,-28.688,NA,NA,NA,NA
139370,1.78373,2.16091,-4.57261,NA,NA,NA,NA,NA,-18.178,NA,NA,NA,NA
139454,2.06028,1.76113,-3.75521,NA,-22.83,NA,NA,NA,NA,NA,NA,NA,NA
139763,2.19003,0.758054,-4.5411,NA,NA,NA,NA,NA,-39.885,NA,NA,NA,NA
139954,2.627,1.26281,-4.15613,NA,NA,NA,NA,NA,-30.606,NA,NA,NA,NA
140042,2.19309,1.73389,-5,NA,-24.694,NA,NA,NA,NA,NA,NA,NA,NA
140225,1.62453,2.41554,-4.61676,NA,NA,-19.829,NA,NA,NA,NA,NA,NA,NA
140412,2.16953,2.32018,-4.0636,NA,NA,NA,NA,NA,-25.229,NA,NA,NA,NA
140784,1.95505,1.33363,-4.07742,NA,NA,NA,-25.161,NA,NA,NA,NA,NA,NA
140975,2.44726,1.79565,-3.9825,NA,NA,NA,NA,NA,-20.576,NA,NA,NA,NA
141186,2.75697,1.77421,-3.44184,NA,NA,-49.34,NA,NA,NA,NA,NA,NA,NA
141271,1.7679,0.879154,-3.71625,NA,-51.225,NA,NA,NA,NA,NA,NA,NA,NA
141415,2.08166,1.97532,-4.78047,NA,-15.077,NA,NA,NA,NA,NA,NA,NA,NA
141788,1.89837,1.69681,-4.74339,NA,-18.794,NA,NA,NA,NA,NA,NA,NA,NA
141831,2.82529,1.30544,-4.8225,NA,NA,-38.402,NA,NA,NA,NA,NA,NA,NA
142009,2.47438,1.336,-4.36057,NA,NA,-18.189,NA,NA,NA,NA,NA,NA,NA
142218,3.07839,1.89315,-4.16671,NA,NA,-44.311,NA,NA,NA,NA,NA,NA,NA
142505,2.70665,2.16733,-4.31701,NA,NA,NA,NA,NA,-34.363,NA,NA,NA,NA
142727,1.52142,1.88543,-5,NA,NA,-17.429,NA,NA,NA,NA,NA,NA,NA
142899,1.49314,1.53513,-5,NA,NA,-18.481,NA,NA,NA,NA,NA,NA,NA
143137,1.07531,1.92972,-3.70725,NA,NA,NA,NA,NA,-28.992,NA,NA,NA,NA
143278,2.08953,1.38211,-5,NA,-22.832,NA,NA,NA,NA,NA,NA,NA,NA
143407,2.1162,0.984359,-4.6162,NA,NA,NA,-52.022,NA,NA,NA,NA,NA,NA
143713,1.42838,1.36626,-4.66835,NA,NA,-11.89,NA,NA,NA,NA,NA,NA,NA
143927,2.73017,1.11169,-5,NA,NA,NA,NA,NA,-50.728,NA,NA,NA,NA
144197,2.24516,1.07849,-4.76476,NA,-29.837,NA,NA,NA,NA,NA,NA,NA,NA
144389,1.93771,1.39376,-4.55513,NA,NA,-6.736,NA,NA,NA,NA,NA,NA,NA
144500,1.32171,2.12662,-3.99117,NA,NA,-16.532,NA,NA,NA,NA,NA,NA,NA
144612,1.94856,1.79675,-4.26242,NA,NA,NA,-20.258,NA,NA,NA,NA,NA,NA
144979,2.55047,2.39653,-4.26701,NA,NA,-29.281,NA,NA,NA,NA,NA,NA,NA
145184,1.78613,1.07905,-5,NA,-40.63,NA,NA,NA,NA,NA,NA,NA,NA
145252,1.88788,1.61355,-4.09775,NA,NA,-3.273,NA,NA,NA,NA,NA,NA,NA
145502,1.41143,1.231,-3.73542,NA,NA,NA,NA,NA,-25.299,NA,NA,NA,NA
145642,2.28449,1.97903,-4.25098,NA,-14.886,NA,NA,NA,NA,NA,NA,NA,NA
145901,2.34844,1.58783,-4.60305,NA,NA,NA,NA,-30.095,NA,NA,NA,NA,NA
146037,2.69215,0.858722,-5,NA,-68.459,NA,NA,NA,NA,NA,NA,NA,NA
146211,1.46411,0.989129,-5,NA,-45.001,NA,NA,NA,NA,NA,NA,NA,NA
146596,1.92818,1.87601,-5,NA,NA,NA,NA,NA,-18.107,NA,NA,NA,NA
146781,1.61114,2.07415,-4.54523,NA,NA,-8.895,NA,NA,NA,NA,NA,NA,NA
146986,1.40394,1.86086,-4.41994,NA,-10.178,NA,NA,NA,NA,NA,NA,NA,NA
147182,1.67024,2.24767,-3.9903,NA,NA,NA,-32.884,NA,NA,NA,NA,NA,NA
147317,0.833349,2.00861,-4.54556,NA,NA,-30.659,NA,NA,NA,NA,NA,NA,NA
147520,1.62356,2.05626,-4.94143,NA,NA,-16.381,NA,NA,NA,NA,NA,NA,NA
147603,1.68457,1.41089,-4.81666,NA,-13.383,NA,NA,NA,NA,NA,NA,NA,NA
147846,1.3611,1.81005,-5,NA,-28.135,NA,NA,NA,NA,NA,NA,NA,NA
148173,1.85402,2.25204,-4.461,NA,-23.052,NA,NA,NA,NA,NA,NA,NA,NA
148368,2.20795,1.42936,-5,NA,-22.656,NA,NA,NA,NA,NA,NA,NA,NA
148483,2.42329,2.36475,-4.98507,NA,NA,-33.674,NA,NA,NA,NA,NA,NA,NA
148607,2.02605,3.00357,-4.76368,NA,NA,-47.629,NA,NA,NA,NA,NA,NA,NA
148978,1.65241,1.76463,-3.97844,NA,NA,NA,-26.229,NA,NA,NA,NA,NA,NA
149034,2.08236,1.65231,-3.37348,NA,NA,NA,NA,NA,-42.29,NA,NA,NA,NA
149352,1.5824,1.15137,-4.66602,NA,NA,NA,NA,NA,-29.505,NA,NA,NA,NA
149490,1.74563,1.06413,-4.7713,NA,NA,-21.733,NA,NA,NA,NA,NA,NA,NA
149729,2.00903,1.85383,-4.33403,NA,-7.626,NA,NA,NA,NA,NA,NA,NA,NA
149885,2.42666,2.52114,-4.97555,NA,NA,NA,NA,NA,-45.311,NA,NA,NA,NA
150002,2.36473,2.36505,-5,NA,-33.712,NA,NA,NA,NA,NA,NA,NA,NA
150253,2.66332,2.49866,-4.71153,NA,NA,-39.626,NA,NA,NA,NA,NA,NA,NA
150512,1.78255,2.4038,-4.3798,NA,NA,-16.836,NA,NA,NA,NA,NA,NA,NA
150736,1.25103,2.02559,-3.6237,NA,NA,-26.818,NA,NA,NA,NA,NA,NA,NA
150903,1.60539,0.833768,-4.31996,NA,NA,NA,NA,NA,-36.779,NA,NA,NA,NA
151086,1.23568,1.84883,-4.12618,NA,NA,-11.803,NA,NA,NA,NA,NA,NA,NA
151334,2.31065,0.662747,-4.40289,NA,NA,NA,-60.338,NA,NA,NA,NA,NA,NA
151532,2.10805,1.33779,-3.73154,NA,NA,-18.225,NA,NA,NA,NA,NA,NA,NA
151678,2.08256,1.01238,-3.83358,NA,-32.902,NA,NA,NA,NA,NA,NA,NA,NA
151866,1.32599,2.38802,-3.90776,NA,NA,-24.555,NA,NA,NA,NA,NA,NA,NA
152190,1.67442,2.21802,-5,NA,NA,NA,NA,NA,-23.382,NA,NA,NA,NA
152348,1.02728,1.32888,-5,NA,NA,-38.292,NA,NA,NA,NA,NA,NA,NA
152435,0.946217,1.56742,-5,NA,NA,NA,NA,-65.111,NA,NA,NA,NA,NA
152622,1.70244,1.7143,-5,NA,NA,NA,NA,-36.343,NA,NA,NA,NA,NA
152976,1.22776,1.88817,-4.1976,NA,-27.015,NA,NA,NA,NA,NA,NA,NA,NA
153180,1.40716,1.89445,-4.69704,NA,NA,-10.632,NA,NA,NA,NA,NA,NA,NA
153359,1.86899,1.40736,-4.31832,NA,NA,NA,NA,NA,-17.289,NA,NA,NA,NA
153554,2.05094,2.8328,-4.09046,NA,NA,-37.849,NA,NA,NA,NA,NA,NA,NA
153679,1.72542,1.42704,-3.87349,NA,-13.462,NA,NA,NA,NA,NA,NA,NA,NA
153820,1.08648,1.34184,-5,NA,NA,NA,-48.449,NA,NA,NA,NA,NA,NA
154098,2.24922,1.71225,-3.27033,NA,NA,NA,NA,NA,-45.259,NA,NA,NA,NA
154301,2.02821,2.15756,-3.72828,NA,NA,NA,NA,NA,-30.687,NA,NA,NA,NA
154485,1.70224,2.47357,-5,NA,NA,-28.477,NA,NA,NA,NA,NA,NA,NA
154767,2.20279,1.89756,-4.97688,NA,NA,NA,NA,-33.032,NA,NA,NA,NA,NA
154918,2.11788,2.32004,-5,NA,NA,-25.972,NA,NA,NA,NA,NA,NA,NA
155128,1.65391,2.6294,-4.36965,NA,-28.556,NA,NA,NA,NA,NA,NA,NA,NA
155252,1.28008,2.19659,-5,NA,NA,-26.366,NA,NA,NA,NA,NA,NA,NA
155558,1.52158,2.3057,-4.98275,NA,NA,NA,NA,NA,-26.68,NA,NA,NA,NA
155678,1.49469,1.21778,-5,NA,-35.69,NA,NA,NA,NA,NA,NA,NA,NA
155972,1.35134,1.92599,-5,NA,NA,-20.524,NA,NA,NA,NA,NA,NA,NA
156104,0.853413,1.82679,-5,NA,NA,NA,NA,NA,-42.098,NA,NA,NA,NA
156319,2.27754,2.15358,-5,NA,NA,NA,NA,NA,-31.774,NA,NA,NA,NA
156508,2.15428,2.64501,-3.90882,NA,NA,-33.479,NA,NA,NA,NA,NA,NA,NA
156711,1.93043,1.92846,-4.60087,NA,NA,NA,NA,NA,-16.009,NA,NA,NA,NA
156811,1.57135,2.60631,-4.46994,NA,NA,-25.237,NA,NA,NA,NA,NA,NA,NA
157049,1.40099,2.59261,-3.82996,NA,NA,-33.009,NA,NA,NA,NA,NA,NA,NA
157215,2.12768,2.57943,-4.51276,NA,-27.594,NA,NA,NA,NA,NA,NA,NA,NA
157529,1.53287,2.11846,-5,NA,-23.965,NA,NA,NA,NA,NA,NA,NA,NA
157632,2.29167,1.79559,-4.63476,NA,-14.439,NA,NA,NA,NA,NA,NA,NA,NA
157823,2.45261,1.46729,-4.8392,NA,-31.584,NA,NA,NA,NA,NA,NA,NA,NA
158177,1.86163,1.67829,-4.99564,NA,NA,-14.565,NA,NA,NA,NA,NA,NA,NA
158389,1.26438,2.19045,-4.9298,NA,-30.126,NA,NA,NA,NA,NA,NA,NA,NA
158517,2.26774,1.52473,-4.18559,NA,NA,-9.776,NA,NA,NA,NA,NA,NA,NA
158752,1.83484,1.81178,-4.043,NA,-11.793,NA,NA,NA,NA,NA,NA,NA,NA
158823,1.78525,2.11372,-4.60808,NA,NA,NA,NA,NA,-11.219,NA,NA,NA,NA
159140,2.52081,2.37535,-5,NA,NA,NA,-49.945,NA,NA,NA,NA,NA,NA
159381,2.21445,2.84338,-5,NA,-48.419,NA,NA,NA,NA,NA,NA,NA,NA
159504,2.74773,2.21177,-4.25644,NA,NA,NA,NA,NA,-35.789,NA,NA,NA,NA
159615,2.5901,2.4033,-5,NA,-47.487,NA,NA,NA,NA,NA,NA,NA,NA
159903,1.3736,2.34393,-4.78402,NA,-25.198,NA,NA,NA,NA,NA,NA,NA,NA
160109,1.9099,1.46021,-4.65308,NA,-10.471,NA,NA,NA,NA,NA,NA,NA,NA
160315,1.51939,1.95074,-5,NA,NA,NA,NA,-46.466,NA,NA,NA,NA,NA
160418,0.0180484,2.52768,-4.39825,NA,NA,NA,-114.277,NA,NA,NA,NA,NA,NA
160797,1.59007,2.23914,-3.6736,NA,NA,NA,NA,NA,-25.164,NA,NA,NA,NA
160997,2.37337,1.54049,-4.03479,NA,NA,-13.922,NA,NA,NA,NA,NA,NA,NA
161089,2.44345,1.97995,-3.98018,NA,NA,NA,-51.287,NA,NA,NA,NA,NA,NA
161270,2.06781,1.61063,-5,NA,NA,NA,NA,NA,-20.084,NA,NA,NA,NA
161580,1.73658,2.12554,-4.88509,NA,-24.013,NA,NA,NA,NA,NA,NA,NA,NA
161752,2.09032,1.83058,-4.82359,NA,NA,-12.573,NA,NA,NA,NA,NA,NA,NA
161962,2.23236,1.50147,-5,NA,-22.209,NA,NA,NA,NA,NA,NA,NA,NA
162009,2.39349,1.88248,-5,NA,NA,NA,NA,NA,-26.394,NA,NA,NA,NA
162272,2.25229,1.19127,-5,NA,-30.839,NA,NA,NA,NA,NA,NA,NA,NA
162409,2.00099,0.655557,-4.74068,NA,NA,-55.523,NA,NA,NA,NA,NA,NA,NA
162664,2.16711,1.94947,-5,NA,NA,NA,NA,NA,-26.768,NA,NA,NA,NA
162975,2.10583,1.89733,-4.83593,NA,NA,NA,NA,NA,-23.392,NA,NA,NA,NA
163173,1.38984,1.51305,-3.64824,NA,NA,NA,-47.553,NA,NA,NA,NA,NA,NA
163267,1.95629,1.86088,-4.41853,NA,-7.494,NA,NA,NA,NA,NA,NA,NA,NA
163571,1.43833,2.02,-4.85146,NA,NA,NA,NA,NA,-21.711,NA,NA,NA,NA
163617,1.5619,1.47192,-5,NA,-29.599,NA,NA,NA,NA,NA,NA,NA,NA
163822,1.81852,2.70139,-4.99888,NA,NA,-37.724,NA,NA,NA,NA,NA,NA,NA
164177,2.08477,2.22991,-4.49876,NA,NA,-13.598,NA,NA,NA,NA,NA,NA,NA
164387,1.47026,2.04256,-3.62541,NA,NA,-21.487,NA,NA,NA,NA,NA,NA,NA
164571,0.972051,2.04022,-4.77932,NA,-37.06,NA,NA,NA,NA,NA,NA,NA,NA
164628,1.0861,2.02524,-5,NA,NA,NA,NA,NA,-29.981,NA,NA,NA,NA
164984,1.91671,1.9327,-5,NA,NA,NA,-35.996,NA,NA,NA,NA,NA,NA
165158,2.52152,1.83338,-4.90023,NA,NA,NA,NA,NA,-35.091,NA,NA,NA,NA
165246,2.51325,2.14614,-4.90582,NA,NA,NA,NA,NA,-31.722,NA,NA,NA,NA
165583,2.12873,1.75177,-5,NA,NA,NA,NA,NA,-19.046,NA,NA,NA,NA
165690,1.24867,1.53948,-4.52067,NA,NA,NA,NA,NA,-13.078,NA,NA,NA,NA
165860,1.09461,1.7489,-5,NA,NA,-30.641,NA,NA,NA,NA,NA,NA,NA
166167,1.02991,1.90436,-4.36964,NA,-26.209,NA,NA,NA,NA,NA,NA,NA,NA
166269,2.73513,2.22011,-3.67456,NA,NA,NA,NA,NA,-47.162,NA,NA,NA,NA
166481,2.0804,2.29357,-5,NA,NA,NA,NA,-36.246,NA,NA,NA,NA,NA
166799,2.57034,1.18813,-4.11222,NA,NA,-28.472,NA,NA,NA,NA,NA,NA,NA
