id,x0,x1,x2,fitness-2.5,fitness-1,fitness-0.5,fitness-2,fitness-1.5,fitness-3,fitness0,fitness-4.5,fitness-5,fitness-3.5,fitness-4,fitness0.5
99680,0.838839,2.83566,-5,NA,NA,NA,NA,-85.352,NA,NA,NA,NA,NA,NA,NA
99822,2.69867,2.78764,-5,NA,-104.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100180,1.65098,2.50299,-5,NA,NA,NA,NA,-45.694,NA,NA,NA,NA,NA,NA,NA
100360,1.90352,3.39965,-3.97983,NA,NA,NA,NA,-94.472,NA,NA,NA,NA,NA,NA,NA
100541,0.935056,2.64,-3.25674,NA,NA,NA,-78.232,NA,NA,NA,NA,NA,NA,NA,NA
100642,0.208017,3.35524,-3.22675,NA,NA,NA,NA,NA,-148.783,NA,NA,NA,NA,NA,NA
100981,-0.382566,3.63188,-2.90405,-254.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101178,0.309875,3.069,-4.79252,NA,NA,NA,NA,NA,-96.077,NA,NA,NA,NA,NA,NA
101212,1.82156,3.1723,-4.27117,NA,NA,NA,NA,NA,-61.025,NA,NA,NA,NA,NA,NA
101514,2.85772,0.645323,-4.00962,-72.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101707,3.69459,0.75057,-5,NA,NA,NA,NA,-131.373,NA,NA,NA,NA,NA,NA,NA
101954,4.53803,1.2302,-5,NA,NA,NA,NA,-193.803,NA,NA,NA,NA,NA,NA,NA
102196,3.43184,0.824081,-5,NA,NA,NA,NA,-108.699,NA,NA,NA,NA,NA,NA,NA
102389,2.09102,2.15055,-5,NA,NA,NA,-26.694,NA,NA,NA,NA,NA,NA,NA,NA
102584,2.1415,2.78341,-5,-43.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102657,2.28302,3.19007,-3.71419,-69.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102997,1.65867,3.97204,-4.15286,NA,NA,NA,NA,NA,-119.877,NA,NA,NA,NA,NA,NA
103031,2.34534,4.13007,-2.83321,NA,NA,NA,NA,-220.229,NA,NA,NA,NA,NA,NA,NA
103239,2.10468,2.61551,-4.78117,NA,NA,NA,NA,-60.069,NA,NA,NA,NA,NA,NA,NA
103433,1.51701,1.14385,-5,NA,-79.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103761,1.36967,1.43877,-5,NA,NA,NA,NA,-59.353,NA,NA,NA,NA,NA,NA,NA
103837,3.06998,1.65412,-4.20032,NA,NA,NA,NA,NA,-48.639,NA,NA,NA,NA,NA,NA
104144,2.37505,1.83616,-4.37193,-12.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104354,1.91438,1.00299,-4.6715,NA,NA,NA,NA,NA,NA,NA,-106.909,NA,NA,NA,NA
104553,2.17023,1.08953,-5,NA,NA,NA,NA,NA,NA,NA,NA,-132.086,NA,NA,NA
104766,2.07295,1.18121,-5,NA,NA,NA,NA,NA,NA,NA,NA,-150.037,NA,NA,NA
104844,2.25368,0.63154,-4.81356,NA,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA
105106,2.87008,1.29173,-4.21381,NA,NA,NA,NA,-58.649,NA,NA,NA,NA,NA,NA,NA
105281,3.09527,0.889308,-4.78863,NA,NA,NA,NA,-84.578,NA,NA,NA,NA,NA,NA,NA
105579,3.29563,0.589393,-5,NA,-143.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105619,3.30842,1.73865,-5,NA,NA,NA,-73.907,NA,NA,NA,NA,NA,NA,NA,NA
105852,2.04788,1.94624,-5,-17.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106068,0.991752,2.71488,-5,-50.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106394,0.886457,1.92571,-5,NA,NA,NA,NA,NA,-45.224,NA,NA,NA,NA,NA,NA
106506,0.800635,2.41179,-3.66675,NA,NA,NA,-60.323,NA,NA,NA,NA,NA,NA,NA,NA
106766,1.50009,2.23031,-4.85065,NA,NA,NA,NA,-38.416,NA,NA,NA,NA,NA,NA,NA
106838,-0.310342,1.84744,-5,NA,NA,NA,NA,NA,NA,-279.55,NA,NA,NA,NA,NA
107087,0.131914,1.87322,-5,-79.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107310,1.65776,1.45466,-3.86469,-9.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107542,1.65318,0.237573,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.59,NA
107643,1.14469,1.21636,-5,-38.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107836,-0.248522,1.65101,-5,NA,NA,NA,-120.645,NA,NA,NA,NA,NA,NA,NA,NA
108189,0.14681,3.0518,-3.81351,NA,NA,NA,NA,-143.21,NA,NA,NA,NA,NA,NA,NA
108239,2.15503,1.63153,-4.2865,NA,NA,NA,-7.045,NA,NA,NA,NA,NA,NA,NA,NA
108401,2.91221,2.18164,-3.92652,NA,NA,NA,NA,NA,-49.113,NA,NA,NA,NA,NA,NA
108773,2.44569,2.50451,-4.6509,-31.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108868,2.22898,1.72772,-4.72469,-11.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109088,0.869386,1.27046,-3.86046,NA,NA,NA,NA,NA,-47.715,NA,NA,NA,NA,NA,NA
109267,1.20033,1.36517,-4.81713,NA,NA,NA,-27.664,NA,NA,NA,NA,NA,NA,NA,NA
109497,1.65899,1.73159,-3.18944,NA,NA,NA,NA,-60.004,NA,NA,NA,NA,NA,NA,NA
109620,3.46353,0.839315,-3.7604,NA,-146.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109978,3.27428,0.828341,-5,-87.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110092,3.45242,2.47827,-4.71382,NA,NA,NA,-82.52,NA,NA,NA,NA,NA,NA,NA,NA
110339,2.35335,3.26213,-5,NA,NA,NA,-79.032,NA,NA,NA,NA,NA,NA,NA,NA
110573,3.26439,1.39977,-5,NA,NA,NA,-72.417,NA,NA,NA,NA,NA,NA,NA,NA
110669,1.64905,0.664323,-4.57824,NA,NA,NA,NA,-93.137,NA,NA,NA,NA,NA,NA,NA
110983,2.22828,1.5434,-4.13025,NA,-74.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111193,2.06829,0.184735,-5,-116.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111399,2.83364,-0.462352,-5,-228.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111429,1.33803,0.105113,-5,NA,NA,NA,NA,-227.126,NA,NA,NA,NA,NA,NA,NA
111705,2.57381,1.44792,-3.99079,NA,NA,NA,NA,-38.041,NA,NA,NA,NA,NA,NA,NA
111839,3.64554,1.80497,-3.93138,NA,NA,NA,NA,-112.851,NA,NA,NA,NA,NA,NA,NA
112119,3.13304,1.51157,-5,NA,NA,NA,NA,NA,NA,-178.072,NA,NA,NA,NA,NA
112365,2.19775,1.1527,-4.99963,NA,NA,NA,NA,NA,NA,-147.98,NA,NA,NA,NA,NA
112515,2.59217,0.999358,-4.77151,NA,NA,NA,NA,-67.156,NA,NA,NA,NA,NA,NA,NA
112675,1.00537,0.882154,-5,NA,NA,NA,NA,NA,-74.252,NA,NA,NA,NA,NA,NA
112822,2.53623,1.44007,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.141,NA,NA
113014,3.62628,2.43386,-3.58267,NA,-136.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113390,2.09768,2.48287,-2.13354,NA,NA,NA,-174.142,NA,NA,NA,NA,NA,NA,NA,NA
113521,2.03028,2.42135,-3.34894,NA,NA,-125.876,NA,NA,NA,NA,NA,NA,NA,NA,NA
113779,-0.0146185,1.98225,-3.48249,NA,NA,NA,NA,-145.169,NA,NA,NA,NA,NA,NA,NA
113862,2.09255,2.56597,-4.74904,-27.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114168,3.32288,3.08499,-5,-105.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114247,2.15165,4.13455,-3.65167,NA,NA,NA,NA,NA,-154.212,NA,NA,NA,NA,NA,NA
114470,2.78548,2.87651,-5,-66.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114724,2.20354,1.23069,-5,NA,-76.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114939,1.62922,2.17073,-3.9403,NA,NA,NA,NA,-46.343,NA,NA,NA,NA,NA,NA,NA
115132,2.27065,2.30273,-4.07169,NA,NA,NA,NA,NA,-21.974,NA,NA,NA,NA,NA,NA
115362,1.80846,1.87686,-4.28519,NA,NA,NA,-13.056,NA,NA,NA,NA,NA,NA,NA,NA
115544,2.68153,3.00781,-4.20174,NA,NA,NA,-62.438,NA,NA,NA,NA,NA,NA,NA,NA
115631,1.45158,2.91381,-3.78392,NA,NA,NA,-52.872,NA,NA,NA,NA,NA,NA,NA,NA
115994,1.15543,2.03301,-4.94562,NA,NA,NA,NA,NA,-32.067,NA,NA,NA,NA,NA,NA
116125,1.53951,2.51726,-4.47693,NA,NA,NA,-27.822,NA,NA,NA,NA,NA,NA,NA,NA
116244,0.438306,1.44791,-3.16426,NA,NA,NA,-104.337,NA,NA,NA,NA,NA,NA,NA,NA
116534,1.40285,1.36288,-4.4833,NA,NA,NA,NA,NA,-12.228,NA,NA,NA,NA,NA,NA
116674,0.804268,1.61089,-5,NA,NA,NA,-56.68,NA,NA,NA,NA,NA,NA,NA,NA
116824,-0.356308,2.17536,-5,NA,NA,NA,NA,NA,-118.588,NA,NA,NA,NA,NA,NA
117163,1.0602,3.22116,-4.54649,NA,NA,NA,NA,NA,-76,NA,NA,NA,NA,NA,NA
117315,2.33449,1.7445,-4.58487,NA,NA,NA,NA,NA,-17.114,NA,NA,NA,NA,NA,NA
117477,2.74015,-0.180255,-4.8394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-197.945,NA
117675,2.35289,1.39827,-5,NA,NA,NA,NA,-44.184,NA,NA,NA,NA,NA,NA,NA
117892,3.06829,2.01526,-4.77879,-46.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118035,2.62128,1.75685,-5,NA,NA,NA,NA,NA,-33.013,NA,NA,NA,NA,NA,NA
118356,2.8844,2.01322,-4.18416,NA,NA,NA,NA,NA,-38.369,NA,NA,NA,NA,NA,NA
118487,3.40711,2.44338,-4.84432,-77.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118666,2.48167,1.16632,-4.45888,NA,NA,NA,NA,NA,-28.835,NA,NA,NA,NA,NA,NA
118921,3.38579,1.7752,-5,NA,NA,NA,NA,NA,-73.923,NA,NA,NA,NA,NA,NA
119069,2.65414,1.10562,-5,NA,NA,NA,NA,NA,-43.625,NA,NA,NA,NA,NA,NA
119376,1.80398,0.522897,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.222,NA,NA
119597,2.22968,1.18461,-5,NA,NA,NA,NA,NA,-33.609,NA,NA,NA,NA,NA,NA
119613,1.42778,2.09352,-4.61967,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.191,NA,NA
119887,1.48436,1.80063,-4.85267,-12.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120183,1.44881,1.95981,-5,NA,NA,NA,-22.597,NA,NA,NA,NA,NA,NA,NA,NA
120261,0.494899,2.17905,-5,NA,NA,NA,-59.017,NA,NA,NA,NA,NA,NA,NA,NA
120597,1.2298,2.23999,-5,NA,NA,-101.33,NA,NA,NA,NA,NA,NA,NA,NA,NA
120612,2.3221,1.40892,-5,NA,NA,-107.197,NA,NA,NA,NA,NA,NA,NA,NA,NA
120857,1.6139,1.76722,-5,NA,-72.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121037,2.46666,2.8158,-4.04124,NA,NA,NA,NA,-58.072,NA,NA,NA,NA,NA,NA,NA
121218,2.74025,1.39831,-5,-37.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121539,1.43953,1.84102,-5,-19.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121717,1.66827,1.92483,-4.126,NA,NA,NA,NA,NA,-6.664,NA,NA,NA,NA,NA,NA
121976,3.29936,2.66183,-5,NA,NA,NA,NA,NA,-84.432,NA,NA,NA,NA,NA,NA
122157,3.4441,3.00521,-3.31282,NA,NA,NA,-140.947,NA,NA,NA,NA,NA,NA,NA,NA
122236,2.90653,2.82254,-4.00172,NA,NA,NA,-67.27,NA,NA,NA,NA,NA,NA,NA,NA
122560,1.62227,2.53319,-5,NA,NA,NA,NA,NA,-38.11,NA,NA,NA,NA,NA,NA
122798,1.92524,1.78583,-5,-15.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122867,2.24351,1.95152,-4.6971,NA,NA,NA,-15.998,NA,NA,NA,NA,NA,NA,NA,NA
123135,2.0105,2.07824,-5,NA,NA,NA,NA,NA,-26.055,NA,NA,NA,NA,NA,NA
123375,1.96443,0.660862,-4.11078,NA,NA,NA,-52.482,NA,NA,NA,NA,NA,NA,NA,NA
123469,1.59551,0.43279,-3.80269,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.313,NA,NA
123659,2.31853,1.16918,-3.83756,-25.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123815,3.26452,3.45541,-4.57051,NA,NA,NA,NA,NA,-125.521,NA,NA,NA,NA,NA,NA
124149,2.38901,2.30932,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.864,NA
124294,1.7098,3.31987,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.282,NA
124436,3.23785,1.96851,-5,NA,NA,NA,NA,NA,-67.814,NA,NA,NA,NA,NA,NA
124751,3.18824,0.928994,-5,NA,NA,NA,-77.918,NA,NA,NA,NA,NA,NA,NA,NA
124983,2.22343,1.22052,-3.21059,NA,NA,NA,NA,NA,NA,NA,NA,-173.468,NA,NA,NA
125195,2.30898,1.49298,-3.92569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.193,NA
125337,1.8746,1.14259,-3.54483,NA,NA,NA,NA,NA,NA,NA,NA,-159.629,NA,NA,NA
125402,1.4139,1.68575,-3.84682,NA,NA,NA,NA,NA,-26.071,NA,NA,NA,NA,NA,NA
125607,1.28207,1.71477,-5,NA,NA,NA,NA,NA,-25.929,NA,NA,NA,NA,NA,NA
125817,2.03626,1.27973,-4.09588,-8.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126178,0.391031,1.7491,-4.89335,NA,NA,NA,-63.634,NA,NA,NA,NA,NA,NA,NA,NA
126334,0.0937985,2.45026,-5,-88.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126542,0.843862,1.51081,-5,NA,-84.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126676,2.95352,2.38453,-5,NA,NA,NA,NA,-72.719,NA,NA,NA,NA,NA,NA,NA
126957,4.53193,3.51859,-4.45961,NA,NA,NA,NA,NA,-238.265,NA,NA,NA,NA,NA,NA
127044,5,3.17504,-4.05733,NA,NA,NA,-278.073,NA,NA,NA,NA,NA,NA,NA,NA
127394,5,2.48983,-5,-238.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127574,3.16177,1.95667,-5,-56.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127697,2.18298,0.857482,-4.65781,-33.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127985,2.62497,1.82323,-4.92477,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.511,NA,NA
128185,1.79123,2.0052,-4.69659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.94,NA
128301,1.76987,1.91152,-4.13735,-4.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128401,1.95943,3.14082,-4.04297,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.32,NA,NA
128664,2.15285,2.62531,-3.62036,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.528,NA,NA
128887,2.36541,3.49106,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.289,NA,NA
129095,0.114296,2.88187,-5,NA,NA,NA,-106.36,NA,NA,NA,NA,NA,NA,NA,NA
129260,1.2848,2.74567,-4.47574,NA,-98.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129579,1.40472,2.46915,-4.49745,NA,NA,NA,-30.14,NA,NA,NA,NA,NA,NA,NA,NA
129662,0.56298,2.40779,-5,-59.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129851,0.59496,1.58894,-3.73397,NA,NA,NA,-69.173,NA,NA,NA,NA,NA,NA,NA,NA
130167,1.45643,1.33978,-3.67457,NA,-79.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130262,0.661721,2.10287,-4.33354,-38.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130578,2.63289,2.64822,-4.95988,NA,NA,NA,NA,NA,-50.69,NA,NA,NA,NA,NA,NA
130793,1.58656,3.21515,-4.82094,NA,NA,NA,NA,NA,-66.676,NA,NA,NA,NA,NA,NA
130954,1.0774,2.30618,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.274,NA
131025,2.35046,2.05694,-4.79401,NA,NA,NA,NA,NA,NA,NA,-120.406,NA,NA,NA,NA
131338,1.81812,3.0989,-5,NA,NA,NA,NA,NA,NA,NA,NA,-183.028,NA,NA,NA
131565,1.47134,2.64059,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.148,NA,NA
131617,2.17276,3.20081,-3.99674,-61.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131868,2.9291,3.33053,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.946,NA,NA
132044,2.17052,2.08098,-4.81974,NA,NA,NA,-18.398,NA,NA,NA,NA,NA,NA,NA,NA
132284,2.02568,2.23008,-4.68489,NA,NA,NA,NA,-32.669,NA,NA,NA,NA,NA,NA,NA
132569,2.39641,2.70509,-4.79215,NA,NA,NA,NA,NA,-43.328,NA,NA,NA,NA,NA,NA
132797,1.46177,1.92573,-5,NA,NA,NA,NA,NA,-25.597,NA,NA,NA,NA,NA,NA
132942,1.48253,3.04131,-5,-55.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133181,0.7735,1.73627,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.691,NA,NA
133215,1.78933,2.13844,-3.96656,NA,NA,NA,NA,-25.787,NA,NA,NA,NA,NA,NA,NA
133586,1.95485,1.35207,-4.27251,-4.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133788,2.01751,1.60905,-3.69126,-16.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133826,2.47827,1.31285,-4.2497,-18.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134106,2.65109,2.72718,-4.21215,-46.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134322,0.403893,3.57492,-4.49978,NA,NA,NA,NA,NA,NA,NA,NA,-244.304,NA,NA,NA
134525,0.45554,3.60955,-5,NA,NA,NA,NA,NA,NA,NA,NA,-252.32,NA,NA,NA
134791,1.95519,3.26994,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.061,NA,NA
134994,2.6976,2.13732,-5,NA,NA,NA,NA,NA,-38.125,NA,NA,NA,NA,NA,NA
135051,2.85916,0.986584,-5,NA,NA,NA,-64.435,NA,NA,NA,NA,NA,NA,NA,NA
135341,2.88295,1.80048,-4.19243,NA,NA,NA,NA,NA,-41.45,NA,NA,NA,NA,NA,NA
135512,2.03061,2.43203,-5,NA,NA,NA,NA,NA,NA,NA,NA,-154.101,NA,NA,NA
135618,1.66537,1.6923,-4.2226,NA,NA,NA,NA,NA,NA,NA,NA,-133.868,NA,NA,NA
135879,0.818256,1.00118,-4.8266,NA,NA,NA,NA,NA,NA,NA,-117.511,NA,NA,NA,NA
136020,1.21384,1.186,-4.68469,NA,NA,NA,NA,NA,NA,NA,NA,-151.234,NA,NA,NA
136252,2.0221,1.38995,-5,NA,NA,NA,NA,NA,NA,NA,NA,-144.992,NA,NA,NA
136479,2.39812,2.78464,-4.29036,NA,NA,NA,NA,NA,NA,NA,NA,-148.099,NA,NA,NA
136783,2.72171,1.11779,-4.14112,NA,NA,NA,NA,NA,NA,NA,NA,-163.964,NA,NA,NA
136926,2.50622,1.08868,-5,NA,NA,NA,NA,NA,NA,NA,-119.733,NA,NA,NA,NA
137113,2.34921,2.02319,-5,NA,NA,NA,NA,NA,-30.982,NA,NA,NA,NA,NA,NA
137256,2.34539,2.40398,-5,NA,NA,NA,NA,NA,-43.622,NA,NA,NA,NA,NA,NA
137585,3.61689,2.92817,-5,-117.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137747,2.3257,3.20377,-3.95393,NA,NA,NA,NA,NA,NA,NA,-166.524,NA,NA,NA,NA
137820,1.68061,1.95042,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.107,NA
138183,1.19029,2.205,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.538,NA
138336,2.27691,1.71511,-3.99259,NA,NA,NA,-14.291,NA,NA,NA,NA,NA,NA,NA,NA
138501,2.43828,2.81638,-3.63052,-57.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138742,0.487242,2.51531,-2.41202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171.042,NA
138897,-0.300814,3.82936,-2.11463,NA,NA,NA,NA,NA,NA,NA,-418.415,NA,NA,NA,NA
139061,-0.447833,2.24736,-1.88148,NA,NA,NA,NA,NA,NA,NA,-370.608,NA,NA,NA,NA
139339,-0.962889,1.00872,-2.2816,NA,NA,NA,NA,NA,NA,NA,NA,NA,-338.784,NA,NA
139509,0.164383,1.79054,-1.75217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-273.738,NA
139689,0.287161,0.712847,-3.13416,NA,NA,NA,NA,NA,NA,NA,-194.571,NA,NA,NA,NA
139853,1.57798,1.82072,-4.18046,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.825,NA,NA
140082,0.873665,1.86988,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.294,NA
140260,1.74418,0.664987,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105.938,NA
140458,1.32466,1.67421,-4.89238,NA,NA,NA,NA,NA,NA,NA,-103.24,NA,NA,NA,NA
140625,2.59,1.88462,-5,-29.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140922,3.33179,1.80898,-3.14347,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.274,NA,NA
141129,2.54327,2.85906,-5,NA,NA,NA,NA,NA,-63.521,NA,NA,NA,NA,NA,NA
141392,2.03146,1.96995,-5,-17.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141403,2.02033,0.2987,-3.30882,NA,NA,NA,-127.919,NA,NA,NA,NA,NA,NA,NA,NA
141759,1.29851,1.06799,-4.23235,NA,NA,NA,-46.956,NA,NA,NA,NA,NA,NA,NA,NA
141819,2.06969,2.26696,-4.69732,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.591,NA,NA
142081,2.12481,1.84259,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.544,NA
142335,2.08951,1.74348,-5,NA,NA,NA,NA,NA,NA,NA,-94.469,NA,NA,NA,NA
142427,0.516051,2.73401,-4.46272,NA,NA,NA,NA,NA,NA,NA,NA,-186.792,NA,NA,NA
142684,1.52996,1.17643,-5,NA,NA,NA,NA,NA,NA,NA,-89.867,NA,NA,NA,NA
142981,1.48642,0.298405,-5,-121.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143035,2.67678,1.43268,-4.27689,NA,NA,NA,NA,NA,-36.768,NA,NA,NA,NA,NA,NA
143355,3.00793,2.08464,-4.36768,NA,NA,NA,NA,-60.817,NA,NA,NA,NA,NA,NA,NA
143497,3.33519,2.85625,-3.68451,-102.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143760,4.56457,2.52336,-4.53702,NA,NA,NA,NA,NA,-189.707,NA,NA,NA,NA,NA,NA
143977,3.05226,1.64641,-5,NA,-83.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144198,2.93123,3.0218,-5,NA,-127.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144352,2.79555,1.9845,-4.69967,NA,NA,NA,-41.226,NA,NA,NA,NA,NA,NA,NA,NA
144453,1.79077,2.28724,-3.6388,NA,NA,NA,NA,NA,-34.528,NA,NA,NA,NA,NA,NA
144783,2.31809,2.25365,-3.73734,NA,NA,NA,-38.378,NA,NA,NA,NA,NA,NA,NA,NA
144805,1.05303,2.41767,-4.99805,NA,-73.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145018,1.63103,2.30591,-3.96791,-16.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145334,2.02767,1.82068,-4.04948,-5.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145515,0.501928,0.842434,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.598,NA
145668,2.02059,0.43896,-5,NA,NA,NA,NA,NA,NA,NA,-142.731,NA,NA,NA,NA
145921,2.1698,1.16172,-3.94961,NA,NA,NA,NA,NA,NA,NA,NA,-148.978,NA,NA,NA
146096,1.95724,2.33472,-4.28186,NA,NA,NA,NA,NA,NA,NA,NA,-142.711,NA,NA,NA
146387,0.814399,1.06664,-5,-66.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146505,1.15884,1.96239,-5,NA,NA,NA,-33.651,NA,NA,NA,NA,NA,NA,NA,NA
146704,0.622394,3.23728,-5,NA,NA,NA,-99.657,NA,NA,NA,NA,NA,NA,NA,NA
146817,0.346362,1.07486,-3.86564,-100.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147090,0.497843,1.55537,-2.9397,NA,NA,NA,NA,NA,-97.714,NA,NA,NA,NA,NA,NA
147274,0.617672,1.34244,-5,-60.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147462,1.54223,0.289589,-5,NA,NA,NA,-134.631,NA,NA,NA,NA,NA,NA,NA,NA
147710,1.80055,0.785328,-5,NA,NA,NA,-61.189,NA,NA,NA,NA,NA,NA,NA,NA
147880,1.74284,1.40832,-5,NA,NA,NA,NA,NA,-29.596,NA,NA,NA,NA,NA,NA
148002,3.49699,1.14608,-5,-86.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148333,2.83454,2.3053,-5,NA,NA,NA,NA,NA,-54.524,NA,NA,NA,NA,NA,NA
148432,2.6125,1.41043,-4.38151,-22.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148728,1.89646,2.83307,-4.44064,NA,NA,-101.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
148858,1.16981,2.15865,-4.99088,NA,NA,-123.794,NA,NA,NA,NA,NA,NA,NA,NA,NA
149011,1.80693,2.00493,-5,-16.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149239,0.312132,1.57236,-5,-70.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
