id,x0,x1,x2,fitness7.5,fitness7,fitness8.5,fitness8,fitness6.5,fitness9,fitness10,fitness9.5,fitness6,fitness4,fitness5,fitness4.5,fitness2.5
95496,7.4989,8.01367,7.40395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579
95724,8.71805,7.29581,7.87891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603,NA
95909,8.90674,7.20518,8.38003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571,NA
96003,7.82623,8.23604,7.48442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698,NA,NA
96338,7.11688,8.32855,7.55455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628,NA,NA
96409,7.73383,6.98975,7.65818,NA,NA,NA,NA,0.685,NA,NA,NA,NA,NA,NA,NA,NA
96665,7.25473,7.87898,7.19847,NA,NA,NA,NA,NA,NA,NA,NA,0.405,NA,NA,NA,NA
96939,7.2991,8.25083,6.97697,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97028,6.71685,8.28509,7.57753,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97330,6.97726,8.23155,7.60094,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97416,5.31917,7.2773,6.50798,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97608,3.87087,8.06615,7.21348,NA,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA
97970,4.38537,7.65059,7.33961,NA,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98157,5.90643,7.71782,7.98004,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98288,4.19056,6.86525,8.4279,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98559,4.55639,7.82615,7.83041,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98692,5.98284,7.22964,8.20341,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98952,7.71755,7.40315,7.05964,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99020,7.81755,8.15646,7.512,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99283,7.97867,7.20038,7.4233,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99559,7.76839,7.86026,8.46487,NA,NA,NA,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA
99686,8.83637,7.2987,8.99593,NA,NA,NA,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
99990,7.31067,5.95556,8.1014,NA,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100127,7.85128,7.62598,8.10886,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA
100304,7.74169,8.11801,7.9259,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100426,9.18571,7.35987,8.37233,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100749,7.75673,7.01822,8.21737,NA,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA
100988,7.58543,8.05059,9.23856,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101109,8.1938,7.18432,9.80501,NA,NA,NA,NA,0.186,NA,NA,NA,NA,NA,NA,NA,NA
101290,9.0601,7.98428,9.65117,NA,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101428,7.58906,7.57547,8.74923,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA
101773,8.0696,7.35989,8.65414,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101875,8.22972,8.57998,8.44696,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102037,9.13027,7.55279,7.81208,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
102382,8.19121,8.62938,7.71594,NA,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA
102543,7.33639,7.40785,7.6181,NA,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102664,6.91823,7.71898,8.30739,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102904,7.29478,7.54966,7.85424,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103036,7.78366,8.2767,8.38089,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103238,7.94878,7.86785,9.03823,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA
103453,6.81793,6.89446,7.43641,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103781,7.44201,8.38796,7.12479,NA,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
103858,6.98917,8.69347,6.90178,NA,NA,NA,0.572,NA,NA,NA,NA,NA,NA,NA,NA,NA
104088,6.83649,7.66495,7.23719,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104244,7.40183,6.9741,7.39012,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104553,6.9823,7.12746,6.99906,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104704,7.78556,7.3755,7.98729,NA,NA,NA,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
104830,7.47486,8.04968,8.22872,NA,NA,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105170,7.69704,8.56116,8.28557,NA,NA,NA,NA,NA,NA,NA,0.422,NA,NA,NA,NA,NA
105250,7.69248,8.3786,7.88769,NA,NA,NA,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA
105516,7.86601,7.79382,7.81957,NA,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105609,7.73457,9.69619,8.76906,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105910,7.71121,9.41544,8.27079,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106005,6.80855,9.06066,7.75864,NA,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA
106219,7.67698,7.48347,7.11584,0.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106545,7.15883,8.71904,7.81865,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106615,8.02499,8.42294,7.40417,NA,NA,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA
106888,7.53092,7.95825,7.07311,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA
107171,8.74225,8.48849,7.5143,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
107284,8.06255,7.48694,7.07396,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107536,8.55079,7.62762,7.62284,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107640,8.47259,6.83305,8.28124,NA,NA,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA
107922,9.06743,8.23969,8.31038,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA
108174,9.26599,8.05042,8.00798,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108268,8.97466,7.40803,8.02081,NA,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108420,8.09533,7.75715,7.12356,NA,NA,NA,NA,NA,NA,NA,NA,0.503,NA,NA,NA,NA
108785,7.84821,8.19445,7.93778,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108855,7.95034,9.56908,8.05431,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109169,8.27988,8.89704,7.84241,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109253,7.58716,8.86059,7.72671,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA
109476,7.26917,8.21946,6.62792,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109758,7.1984,8.45393,7.16369,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
109823,6.53934,8.7725,7.42909,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110052,7.25633,7.32377,8.22148,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA
110381,7.69651,7.44778,7.74749,NA,NA,NA,NA,NA,NA,NA,0.604,NA,NA,NA,NA,NA
110415,6.38202,8.24,7.81475,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110697,6.86327,8.59147,7.89063,NA,NA,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA
110985,6.71132,7.48591,8.22451,NA,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111073,6.3789,7.05216,7.50479,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA
111296,6.36721,7.2405,6.83694,NA,NA,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111404,7.0244,7.68653,6.73167,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111662,8.25214,7.92581,7.69349,NA,NA,NA,NA,0.626,NA,NA,NA,NA,NA,NA,NA,NA
111928,6.94266,7.60908,6.47151,NA,NA,NA,NA,NA,NA,NA,NA,0.145,NA,NA,NA,NA
112107,7.5459,7.75214,7.03601,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112278,7.98831,7.51151,7.50523,NA,NA,NA,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
112413,8.02046,6.78793,7.41978,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112796,7.95569,7.81622,7.81174,NA,NA,NA,0.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
112933,7.80073,8.54898,8.65191,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113054,7.70867,7.49503,8.42257,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113316,6.67791,8.49406,7.98625,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA
113558,6.66686,7.59967,7.14803,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113607,7.31261,8.34197,7.49369,NA,NA,NA,NA,NA,0.706,NA,NA,NA,NA,NA,NA,NA
113945,9.262,8.00737,8.1242,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114096,7.34473,8.07449,7.86778,NA,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA,NA,NA
114367,7.87215,8.0464,8.70784,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114439,7.53798,8.10957,8.75963,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114614,7.36739,8.33268,9.14804,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114849,7.60135,7.87511,10.0295,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115143,7.96553,8.09902,9.12831,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115322,6.93253,7.33143,8.65871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347,NA,NA
115429,8.1697,8.24208,9.04279,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647,NA,NA,NA
115705,8.08888,8.74525,7.86007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.421,NA,NA
115933,8.28765,8.23936,7.86847,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA
116036,6.66668,7.80998,7.87002,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116399,6.94361,8.32954,7.89858,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116589,7.59124,7.15742,6.56224,NA,NA,NA,NA,NA,0.374,NA,NA,NA,NA,NA,NA,NA
116791,7.54446,8.85729,7.06433,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116871,8.43054,8.21799,6.24105,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117087,8.23986,6.80334,8.0158,NA,NA,NA,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA
117372,7.58949,5.66152,8.15021,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
117554,7.66535,6.94419,8.10494,NA,NA,NA,NA,NA,NA,NA,0.524,NA,NA,NA,NA,NA
117602,8.28257,7.86512,7.8756,0.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117974,8.89848,6.88578,8.43306,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118101,9.89409,6.81561,8.23609,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118328,9.33243,7.77945,7.03161,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA
118436,8.59348,8.73602,7.31547,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118774,8.78769,7.65085,8.223,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
118916,8.08324,7.73505,7.25335,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119086,7.3667,7.07766,8.12566,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119322,7.96611,7.72533,9.04552,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119543,8.80292,8.10449,7.90012,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119661,8.14433,7.72187,7.10273,NA,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA
119941,8.59388,7.04315,7.43028,NA,NA,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA
120074,10.0739,8.04085,7.51792,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120273,9.27272,8.12117,8.14179,NA,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120453,8.92189,6.76866,7.79248,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
120705,9.10994,7.99607,7.64978,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120867,7.04144,7.28105,7.11673,NA,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121170,7.44755,7.61543,7.0662,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121301,7.4695,7.11832,8.17405,NA,NA,NA,NA,NA,0.659,NA,NA,NA,NA,NA,NA,NA
121483,7.37889,7.0187,6.75668,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121785,7.36142,8.14512,7.77783,NA,NA,0.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121830,7.15761,8.839,6.90326,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122120,7.08898,8.74266,8.16436,NA,NA,NA,NA,NA,0.398,NA,NA,NA,NA,NA,NA,NA
122359,6.84307,8.25746,8.41037,NA,NA,NA,NA,NA,0.429,NA,NA,NA,NA,NA,NA,NA
122404,6.63337,8.425,7.67951,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA
122720,7.28555,7.17406,7.48743,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122869,7.2584,8.05842,6.68703,NA,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
123064,7.69129,8.35776,5.8603,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123366,8.91105,6.95864,7.33026,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123520,9.08139,5.7192,7.0897,NA,NA,NA,NA,NA,-0.037,NA,NA,NA,NA,NA,NA,NA
123642,8.23396,5.20091,8.10282,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123957,7.96531,7.17357,8.64055,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124087,8.53619,7.13777,8.54345,NA,NA,NA,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
124352,8.29511,8.46114,7.78924,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124446,8.05294,8.01566,8.39182,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124601,7.0251,7.1482,8.75019,NA,NA,NA,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA
124917,7.88389,7.44063,9.15909,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125196,7.48992,8.26051,8.66857,NA,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA
125400,8.59339,8.84267,7.2674,0.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125424,7.59514,7.97698,6.06554,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA
125742,6.8746,7.40577,7.89774,NA,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125816,7.37937,7.78001,8.45485,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126131,7.87445,8.81496,7.6999,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
126219,7.13044,10.0416,8.12262,NA,NA,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126578,6.78016,7.89599,8.28942,NA,NA,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126724,7.62494,8.31847,7.54773,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126989,8.20168,7.88974,8.30581,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127002,7.79332,7.87743,6.65157,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127270,7.63936,7.74502,7.72164,NA,NA,NA,0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA
127599,8.30704,7.92546,7.82265,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127641,8.49234,8.59235,7.36481,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127827,7.36492,8.26415,8.74427,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA
128161,7.96551,7.77224,7.51159,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128275,8.3725,7.15371,7.61615,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128519,8.40265,7.52466,7.00659,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128619,7.70847,7.97662,6.75178,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
128857,7.39262,8.3858,7.07139,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129009,7.72306,8.03484,6.65297,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129313,7.05699,7.94219,7.55414,NA,NA,NA,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA
129528,6.37934,7.01591,7.46209,NA,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA
129624,6.84401,8.43856,7.02223,NA,NA,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129926,7.50954,7.93796,6.76476,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
130125,7.74495,7.59103,7.62064,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130243,7.27872,6.73337,8.12464,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
130569,7.67789,7.11021,7.30607,NA,NA,NA,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA
130740,8.55097,8.3001,8.49812,NA,NA,NA,NA,NA,0.394,NA,NA,NA,NA,NA,NA,NA
130915,8.11712,9.04476,8.5016,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131153,7.53981,7.57935,8.16403,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131286,8.3003,8.16352,9.41037,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131596,8.49952,8.34887,9.25267,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131747,8.12535,7.28644,7.99811,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131923,7.83146,7.99179,7.38814,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132142,8.18661,8.18631,7.96624,NA,NA,NA,0.888,NA,NA,NA,NA,NA,NA,NA,NA,NA
132367,7.17221,8.53164,8.00014,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132506,7.79658,9.35455,7.76282,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132784,7.88631,8.39356,6.69245,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132872,8.52291,8.10133,6.80814,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133137,8.63931,7.7426,6.68472,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133349,8.83979,7.79298,7.82196,NA,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA
133566,8.88523,7.75144,8.85904,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
133703,7.88877,8.53176,7.62362,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133901,8.03055,8.15297,6.94025,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134023,7.83252,8.2947,7.26258,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA
134257,8.51667,8.56278,7.01922,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134495,8.92542,6.94643,6.8451,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134786,8.37494,8.04067,7.6803,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134987,7.44171,9.13283,8.24464,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135142,7.35761,8.80354,7.20476,NA,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135343,7.66397,9.23747,6.98975,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135556,7.91666,8.87374,6.68827,NA,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135793,6.62661,7.80734,7.23854,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135905,5.00391,8.93747,8.41557,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136141,4.99463,7.62592,7.8936,0.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136281,5.99835,7.70986,8.11523,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136509,7.28351,8.60358,7.71868,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136640,7.13135,9.9777,7.20004,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA
136837,7.02758,9.01376,8.05353,NA,NA,NA,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA
137021,7.57294,7.64727,8.09199,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137238,7.61097,8.29215,7.463,0.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137427,8.60625,7.80028,7.72408,NA,NA,NA,NA,NA,0.654,NA,NA,NA,NA,NA,NA,NA
137765,7.60852,7.70708,8.28956,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA
137863,6.46143,6.89981,8.70654,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138124,6.85672,7.0175,8.70037,NA,NA,NA,0.581,NA,NA,NA,NA,NA,NA,NA,NA,NA
138335,6.32074,6.89765,7.53907,NA,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA
138442,7.57909,8.69018,8.08418,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA
138749,6.86209,7.7374,7.23462,NA,NA,NA,NA,NA,NA,NA,0.458,NA,NA,NA,NA,NA
138885,7.41384,8.33975,7.44334,NA,NA,NA,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA
139076,7.92908,8.216,7.4198,NA,NA,NA,NA,NA,NA,NA,0.606,NA,NA,NA,NA,NA
139248,8.49883,8.47115,9.15539,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA
139509,8.75236,8.09014,9.37218,NA,NA,NA,NA,NA,0.232,NA,NA,NA,NA,NA,NA,NA
139620,8.6501,7.97752,8.9701,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
139991,8.6839,7.40618,8.74381,NA,NA,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA
140094,8.17839,8.07557,9.76234,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
140349,7.30976,8.11786,8.55829,NA,NA,NA,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA
140424,7.17817,8.36558,8.93916,NA,NA,NA,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA
140661,6.9849,9.30548,8.47194,NA,NA,0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140978,7.52521,7.15636,7.95919,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141165,7.15485,6.56123,7.33411,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141336,8.33581,6.13213,7.8988,NA,NA,NA,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
141485,7.69259,7.14292,8.10008,NA,NA,NA,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
141717,6.56803,7.33995,7.93879,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141886,6.86484,7.10211,7.68845,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142131,7.36882,7.22151,8.00269,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142373,8.31834,7.29913,8.13912,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142495,8.10091,7.80389,8.22223,NA,NA,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142680,8.499,7.16757,8.35245,NA,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142962,7.30806,7.44233,8.1384,NA,NA,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143100,7.59595,7.58581,8.04044,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA
143282,7.54018,7.11991,7.66017,NA,NA,NA,NA,NA,NA,NA,0.535,NA,NA,NA,NA,NA
