id,x0,x1,x2,fitness-2.5,fitness-1.5,fitness-2,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness-3
127570,-1.56731,5,-4.67152,NA,NA,NA,NA,NA,NA,-113.287,NA
127621,-1.36077,5,-5,NA,NA,NA,NA,-93.491,NA,NA,NA
127833,-1.88359,4.9149,-4.73882,NA,NA,NA,NA,-70.524,NA,NA,NA
128134,-2.55858,5,-5,NA,NA,NA,NA,-89.028,NA,NA,NA
128391,-1.90793,3.96708,-5,NA,NA,NA,NA,-41.843,NA,NA,NA
128594,-1.43889,4.64823,-5,NA,NA,NA,NA,-56.317,NA,NA,NA
128690,-1.15416,3.88036,-5,NA,NA,NA,NA,-71.053,NA,NA,NA
128910,-1.39568,4.76993,-4.85275,NA,NA,NA,NA,-52.652,NA,NA,NA
129001,-1.62232,3.92497,-5,NA,NA,NA,NA,-49.223,NA,NA,NA
129341,-1.3485,3.54318,-5,NA,NA,NA,-46.376,NA,NA,NA,NA
129442,-0.562177,4.16112,-5,NA,NA,NA,NA,-109.543,NA,NA,NA
129705,0.106978,5,-5,NA,NA,NA,NA,-186.675,NA,NA,NA
129901,0.479163,5,-5,NA,NA,NA,NA,-288.518,NA,NA,NA
130131,-0.838298,5,-5,NA,NA,NA,NA,NA,NA,-161.482,NA
130334,-0.399607,4.30149,-3.84561,NA,NA,NA,-179.907,NA,NA,NA,NA
130508,-1.74571,4.14474,-5,NA,NA,NA,NA,NA,NA,-73.256,NA
130706,-2.90357,4.45916,-5,NA,NA,NA,-86.045,NA,NA,NA,NA
130861,-1.16584,5,-5,NA,NA,NA,-105.524,NA,NA,NA,NA
131179,-1.97505,4.28819,-4.81248,NA,NA,NA,-73.565,NA,NA,NA,NA
131390,-1.96214,4.20014,-4.7195,NA,NA,NA,-52.563,NA,NA,NA,NA
131537,-2.33858,5,-5,NA,NA,NA,NA,-77.457,NA,NA,NA
131690,-3.33822,5,-5,NA,NA,NA,NA,NA,-116.572,NA,NA
131847,-2.62392,5,-4.56079,NA,NA,NA,NA,NA,NA,-104.447,NA
132070,-2.01424,4.08469,-5,NA,NA,NA,NA,NA,NA,-85.141,NA
132202,-1.01149,3.16533,-5,NA,NA,NA,NA,NA,-85.049,NA,NA
132528,-2.17261,3.21648,-5,NA,NA,NA,NA,-65.612,NA,NA,NA
132626,-1.14103,4.13982,-4.24719,NA,NA,NA,NA,-104.093,NA,NA,NA
132926,-1.38593,5,-4.49617,NA,NA,NA,NA,-84.268,NA,NA,NA
133012,-1.7994,4.60828,-5,NA,NA,NA,-59.47,NA,NA,NA,NA
133287,-1.60924,5,-5,NA,NA,NA,NA,NA,NA,-104.485,NA
133525,-2.64323,5,-5,NA,NA,NA,NA,-92.479,NA,NA,NA
133722,-2.45734,4.2178,-4.26168,NA,NA,NA,NA,-74.912,NA,NA,NA
133858,-3.77427,4.04113,-4.73331,NA,NA,NA,NA,-130.516,NA,NA,NA
134164,-2.32572,3.6706,-5,NA,NA,NA,NA,-61.973,NA,NA,NA
134278,-2.62484,3.64789,-4.53716,NA,NA,NA,NA,-66.427,NA,NA,NA
134395,-2.79773,3.38045,-4.86343,NA,NA,NA,-85.061,NA,NA,NA,NA
134667,-2.87878,3.42131,-5,NA,NA,NA,NA,-71.85,NA,NA,NA
134957,-4.57524,3.36442,-5,NA,NA,NA,NA,-215.479,NA,NA,NA
135150,-5,3.03351,-5,NA,NA,NA,NA,NA,-266.684,NA,NA
135315,-5,3.66066,-4.96681,NA,NA,NA,NA,-263.599,NA,NA,NA
135457,-5,4.31909,-3.98748,NA,NA,NA,NA,NA,-279.313,NA,NA
135732,-4.28548,4.25634,-5,NA,NA,NA,-176.831,NA,NA,NA,NA
135992,-3.10502,5,-5,NA,NA,NA,NA,NA,-105.787,NA,NA
136102,-1.81721,4.91006,-5,NA,NA,NA,NA,NA,-68.972,NA,NA
136215,-1.41256,4.57566,-3.99325,NA,NA,NA,NA,NA,-91.627,NA,NA
136428,-0.941649,5,-4.99659,NA,NA,NA,NA,-102.027,NA,NA,NA
136781,-2.68217,3.19617,-4.44972,NA,NA,NA,NA,-80.641,NA,NA,NA
136870,-2.19791,2.927,-3.74288,NA,NA,NA,NA,-135.571,NA,NA,NA
137040,-2.54091,3.79245,-3.76637,NA,NA,NA,NA,-82.199,NA,NA,NA
137384,-1.28499,3.73437,-2.98507,NA,NA,NA,NA,-186.95,NA,NA,NA
137536,-2.80702,3.42828,-4.89374,NA,NA,NA,NA,-74.917,NA,NA,NA
137749,-3.55126,4.46479,-5,NA,NA,NA,NA,-119.548,NA,NA,NA
137949,-3.02194,5,-5,NA,NA,NA,NA,NA,NA,NA,-151.548
138165,-2.50479,4.56228,-4.56228,NA,NA,NA,NA,NA,NA,-101.043,NA
138330,-2.57928,4.40893,-4.52732,NA,NA,NA,NA,NA,-67.952,NA,NA
138440,-3.08001,4.72977,-5,NA,NA,NA,NA,-99.535,NA,NA,NA
138691,-3.46898,5,-4.3606,NA,NA,NA,NA,-135.817,NA,NA,NA
138899,-3.90501,5,-3.63112,NA,NA,NA,NA,NA,NA,-213.092,NA
139163,-2.88066,5,-5,NA,NA,NA,NA,-97.36,NA,NA,NA
139351,-1.88419,4.38262,-5,NA,NA,NA,-47.48,NA,NA,NA,NA
139463,-0.85715,5,-3.93298,NA,NA,NA,NA,NA,NA,NA,-221.071
139609,-1.73966,5,-4.14398,NA,NA,NA,-93.262,NA,NA,NA,NA
139802,-2.17776,4.7694,-5,NA,NA,NA,NA,NA,NA,-97.041,NA
140092,-2.29643,5,-3.60434,NA,NA,NA,NA,NA,NA,-153.474,NA
140370,-2.00411,5,-3.86311,NA,NA,NA,-122.867,NA,NA,NA,NA
140571,-2.43298,5,-4.47932,NA,NA,NA,-91.99,NA,NA,NA,NA
140642,-1.5568,5,-3.76858,NA,NA,NA,-121.172,NA,NA,NA,NA
140971,-1.71881,5,-4.50402,NA,NA,NA,NA,-86.588,NA,NA,NA
141169,-1.99472,5,-4.74323,NA,NA,NA,NA,-83.823,NA,NA,NA
141243,-1.91461,4.39222,-4.98643,NA,NA,NA,NA,-58.573,NA,NA,NA
141407,-2.25211,4.7758,-4.78766,NA,NA,NA,NA,-79.222,NA,NA,NA
141724,-2.16318,5,-5,NA,NA,NA,NA,-78.607,NA,NA,NA
141837,-2.82575,3.37195,-5,NA,NA,NA,NA,NA,-75.315,NA,NA
142064,-2.30505,2.62362,-5,NA,NA,NA,NA,NA,-99.795,NA,NA
142221,-3.42558,4.42864,-4.7349,NA,NA,NA,NA,NA,-105.871,NA,NA
142464,-2.09793,3.74047,-5,NA,NA,NA,NA,NA,-37.257,NA,NA
142625,-2.86638,3.76097,-5,NA,NA,NA,-89.431,NA,NA,NA,NA
142983,-0.647452,3.99434,-5,NA,NA,NA,-121.263,NA,NA,NA,NA
143170,-0.653236,5,-4.68738,NA,NA,NA,NA,NA,-128.13,NA,NA
143233,-2.17072,4.45497,-4.69866,NA,NA,NA,NA,NA,-54.795,NA,NA
143547,-2.39073,2.99444,-3.33372,NA,NA,NA,NA,-123.183,NA,NA,NA
143773,-3.08312,2.46118,-4.03142,NA,NA,NA,NA,NA,-151.078,NA,NA
143798,-1.23833,2.98403,-4.07101,NA,NA,NA,NA,NA,-135.652,NA,NA
144126,-0.869862,1.79846,-4.0466,NA,NA,NA,NA,-312.865,NA,NA,NA
144224,-1.34305,3.32362,-4.13014,NA,NA,NA,NA,-74.654,NA,NA,NA
144535,-1.55465,2.72762,-4.00533,NA,NA,NA,NA,-143.954,NA,NA,NA
144775,-3.10502,3.95362,-3.87339,NA,NA,NA,NA,NA,-104.71,NA,NA
144846,-3.654,4.37737,-4.17834,NA,NA,NA,NA,NA,NA,-148.768,NA
145028,-1.98062,3.75768,-4.8333,NA,NA,NA,NA,NA,-33.513,NA,NA
145221,-3.15015,3.95888,-4.84742,NA,NA,NA,NA,-84.602,NA,NA,NA
145419,-3.57891,3.90992,-5,NA,NA,NA,NA,-118.063,NA,NA,NA
145669,-4.65433,5,-5,NA,NA,NA,NA,-245.763,NA,NA,NA
145832,-4.32717,5,-4.9906,NA,NA,NA,-205.927,NA,NA,NA,NA
146052,-4.91723,4.86416,-5,NA,NA,NA,NA,-273.742,NA,NA,NA
146363,-2.81397,4.44819,-5,NA,NA,NA,NA,-76.755,NA,NA,NA
146507,-2.86527,4.33384,-4.98919,NA,NA,NA,NA,-72.646,NA,NA,NA
146733,-3.15719,4.3592,-5,NA,NA,NA,NA,-93.761,NA,NA,NA
146830,-2.73754,4.91123,-4.62063,NA,NA,NA,NA,-90.744,NA,NA,NA
146998,-2.54418,5,-5,NA,NA,NA,NA,-88.251,NA,NA,NA
147373,-1.50501,3.3594,-5,NA,NA,NA,NA,-61.945,NA,NA,NA
147517,-1.32049,4.73314,-5,NA,NA,NA,NA,NA,NA,-119.75,NA
147701,-2.34289,3.62675,-5,NA,NA,NA,-59.954,NA,NA,NA,NA
147918,-1.91442,4.08407,-5,NA,NA,NA,-51.57,NA,NA,NA,NA
148127,-1.96987,3.68288,-5,NA,NA,NA,-35.967,NA,NA,NA,NA
148194,-1.71084,4.41669,-5,NA,NA,NA,NA,NA,NA,NA,-151.41
148521,-1.35489,4.28607,-5,NA,NA,NA,NA,NA,NA,-92.819,NA
148635,-2.79138,5,-5,NA,NA,NA,NA,NA,-90.18,NA,NA
148893,-1.4042,4.28073,-5,NA,NA,NA,NA,-71.788,NA,NA,NA
149139,-0.657662,4.29102,-5,NA,NA,NA,NA,-130.026,NA,NA,NA
149242,-1.89895,5,-5,NA,NA,NA,NA,NA,-71.16,NA,NA
149566,-3.30539,5,-4.42736,NA,NA,NA,NA,NA,-122.107,NA,NA
149766,-3.61118,4.36351,-4.13097,NA,NA,NA,NA,-136.755,NA,NA,NA
149943,-3.40857,4.32808,-5,NA,NA,NA,NA,-107.47,NA,NA,NA
150034,-2.65254,5,-5,NA,NA,NA,NA,-92.906,NA,NA,NA
150202,-1.71977,4.34183,-5,NA,NA,NA,NA,-41.881,NA,NA,NA
150408,-1.56854,5,-5,NA,NA,NA,NA,-78.538,NA,NA,NA
150779,-2.30934,4.51516,-4.88789,NA,NA,NA,NA,-66.065,NA,NA,NA
150916,-1.82135,4.03432,-4.96785,NA,NA,NA,NA,-44.628,NA,NA,NA
151144,-1.25013,5,-4.21918,NA,NA,NA,NA,NA,-105.32,NA,NA
151355,-0.803598,3.95136,-3.86814,NA,NA,NA,NA,NA,-175.394,NA,NA
151517,-2.23365,3.05173,-4.81904,NA,NA,NA,NA,-79.842,NA,NA,NA
151740,-0.910479,3.49925,-4.34595,NA,NA,NA,NA,-109.598,NA,NA,NA
151827,-1.39961,3.47873,-4.39509,NA,NA,NA,NA,-45.554,NA,NA,NA
152136,-2.10643,4.3118,-5,NA,NA,NA,NA,NA,NA,-85.791,NA
152257,-2.62033,4.26288,-3.99648,NA,NA,NA,-86.004,NA,NA,NA,NA
152412,-3.17291,5,-4.93552,NA,NA,NA,NA,NA,NA,-121.138,NA
152784,-3.20074,5,-5,NA,NA,NA,NA,NA,-107.965,NA,NA
152813,-3.1981,4.07261,-5,NA,NA,NA,-89.907,NA,NA,NA,NA
153135,-3.69363,3.49887,-5,NA,NA,NA,NA,-123.407,NA,NA,NA
153272,-1.89445,4.53546,-5,NA,NA,NA,NA,NA,NA,-76.837,NA
153520,-2.87879,4.6842,-5,NA,NA,NA,NA,-90.062,NA,NA,NA
153692,-1.68851,3.21732,-4.72997,NA,NA,NA,-57.631,NA,NA,NA,NA
153894,-2.035,3.86772,-3.43149,NA,NA,NA,NA,NA,-102.486,NA,NA
154069,-2.14416,4.73498,-3.57045,NA,NA,NA,NA,-107.118,NA,NA,NA
154214,-1.91363,5,-3.88079,NA,NA,NA,NA,NA,-98.067,NA,NA
154572,-2.11542,5,-4.1926,NA,NA,NA,NA,-85.127,NA,NA,NA
154738,-2.75663,4.96028,-5,NA,NA,NA,NA,-92.595,NA,NA,NA
154883,-1.80678,5,-5,NA,NA,NA,NA,-72.85,NA,NA,NA
155186,-1.52783,4.70004,-4.4014,NA,NA,NA,NA,-79.657,NA,NA,NA
155245,-1.81132,3.59253,-4.92269,NA,NA,NA,NA,NA,-13.603,NA,NA
155552,-1.9871,4.39074,-4.76578,NA,NA,NA,NA,NA,-37.897,NA,NA
155610,-0.825705,5,-5,NA,NA,NA,NA,-122.016,NA,NA,NA
155907,-0.761814,3.75931,-5,NA,NA,NA,NA,NA,-98.596,NA,NA
156076,-2.6117,3.91091,-3.91296,NA,NA,NA,NA,-77.967,NA,NA,NA
156372,-3.31064,4.57771,-3.62885,NA,NA,NA,NA,-137.424,NA,NA,NA
156466,-1.06383,5,-4.07334,NA,NA,NA,NA,-120.394,NA,NA,NA
156657,-0.948498,4.95185,-5,NA,NA,NA,NA,NA,-106.241,NA,NA
156945,-1.27851,4.37142,-5,NA,NA,NA,NA,NA,-44.822,NA,NA
157145,-2.45815,5,-4.64881,NA,NA,NA,-87.671,NA,NA,NA,NA
157223,-2.18543,5,-5,NA,NA,NA,NA,NA,NA,NA,-122.772
157464,-2.59428,5,-4.91829,NA,NA,NA,NA,NA,NA,-109.048,NA
157656,-2.66204,5,-4.11169,NA,NA,NA,NA,-99.741,NA,NA,NA
157960,-1.40861,5,-5,NA,NA,NA,NA,NA,-73.712,NA,NA
158035,-1.35782,4.11966,-5,NA,NA,NA,NA,NA,-21.703,NA,NA
158194,-1.75043,4.84425,-3.17426,NA,NA,NA,NA,-130.965,NA,NA,NA
158550,-1.53968,4.72502,-4.32657,NA,NA,NA,NA,-78.027,NA,NA,NA
158759,-2.07557,4.55571,-3.69789,NA,NA,NA,NA,NA,-107.518,NA,NA
158902,-2.27151,3.86821,-4.47056,NA,NA,NA,NA,NA,NA,-79.132,NA
159136,-2.03241,3.20211,-5,NA,NA,NA,-55.082,NA,NA,NA,NA
159200,-1.91676,2.82451,-4.61225,NA,NA,NA,NA,NA,NA,-127.958,NA
159548,-2.6697,4.74796,-5,NA,NA,NA,NA,NA,-75.045,NA,NA
159672,-1.95426,5,-4.47745,NA,NA,NA,-85.312,NA,NA,NA,NA
159988,-3.61594,4.72613,-3.17617,NA,NA,NA,NA,-191.033,NA,NA,NA
160097,-2.64769,3.89841,-4.44634,NA,NA,NA,NA,-79.556,NA,NA,NA
160294,-2.28005,3.80857,-4.54011,NA,NA,NA,NA,-53.29,NA,NA,NA
160589,-2.0259,3.10701,-5,NA,NA,NA,NA,-63.817,NA,NA,NA
160750,-2.45546,3.39492,-5,NA,NA,NA,NA,NA,-60.846,NA,NA
160959,-2.70828,3.06125,-4.58403,NA,NA,NA,NA,-88.642,NA,NA,NA
161008,-3.57424,4.20977,-4.79263,NA,NA,NA,NA,-110.5,NA,NA,NA
161291,-2.57713,5,-4.3537,NA,NA,NA,NA,-89.985,NA,NA,NA
161476,-2.81645,4.72826,-4.44058,NA,NA,NA,NA,-88.569,NA,NA,NA
161611,-3.44366,5,-4.0515,NA,NA,NA,NA,-146.952,NA,NA,NA
161874,-3.53205,4.12554,-4.84224,NA,NA,NA,NA,-106.382,NA,NA,NA
162072,-1.9344,5,-4.87528,NA,NA,NA,NA,-80.205,NA,NA,NA
162389,-1.35604,4.91966,-5,NA,NA,NA,NA,-79.835,NA,NA,NA
162457,-1.66113,3.6304,-5,NA,NA,NA,-10.919,NA,NA,NA,NA
162594,-2.12355,2.92394,-4.86171,NA,NA,NA,NA,NA,-92.985,NA,NA
162808,-1.6153,3.13884,-5,NA,NA,NA,NA,NA,-50.195,NA,NA
163102,-1.83891,1.92286,-3.77003,NA,NA,NA,-294.674,NA,NA,NA,NA
163362,-1.95623,3.54368,-4.7361,NA,NA,NA,NA,NA,NA,NA,-102.808
163444,-2.60389,3.85568,-5,NA,NA,NA,-60.542,NA,NA,NA,NA
163605,-3.29078,4.53711,-5,NA,NA,NA,NA,NA,-100.933,NA,NA
163873,-3.5298,4.29454,-4.81311,NA,NA,NA,NA,-109.055,NA,NA,NA
164137,-2.23353,3.9148,-5,NA,NA,NA,NA,-56.857,NA,NA,NA
164330,-1.77883,3.50107,-5,NA,NA,NA,NA,NA,-19.128,NA,NA
164481,-1.03429,4.14054,-5,NA,NA,NA,-61.785,NA,NA,NA,NA
164771,-0.97659,4.8009,-5,NA,NA,NA,-92.572,NA,NA,NA,NA
164946,-3.03758,5,-5,NA,NA,NA,-103.469,NA,NA,NA,NA
165127,-2.7804,3.90439,-4.69777,NA,NA,NA,-77.501,NA,NA,NA,NA
165373,-3.77762,3.94183,-5,NA,NA,NA,NA,NA,-124.409,NA,NA
165507,-3.79599,3.55582,-5,NA,NA,NA,NA,-133.186,NA,NA,NA
165738,-3.93688,3.67426,-5,NA,NA,NA,NA,-141.341,NA,NA,NA
165874,-3.25053,4.07792,-4.97723,NA,NA,NA,-87.248,NA,NA,NA,NA
166083,-2.63698,4.11163,-5,NA,NA,NA,-67.807,NA,NA,NA,NA
166359,-2.83739,4.6283,-5,NA,NA,NA,-91.262,NA,NA,NA,NA
166424,-2.55901,5,-3.94797,NA,NA,NA,NA,NA,NA,-122.817,NA
166679,-2.10805,5,-3.39814,NA,NA,NA,NA,NA,NA,-144.435,NA
166794,-1.8357,5,-3.28079,NA,NA,NA,NA,-140.688,NA,NA,NA
167022,-1.76507,4.49035,-3.57558,NA,NA,NA,NA,-106.44,NA,NA,NA
167332,-2.34074,2.53269,-4.46482,NA,NA,NA,NA,-144.098,NA,NA,NA
167554,-1.89207,2.28999,-4.35176,NA,NA,NA,NA,NA,-155.291,NA,NA
167661,-2.12313,2.89425,-3.14165,NA,NA,NA,NA,NA,-155.203,NA,NA
167971,-3.04295,5,-4.8261,NA,NA,NA,-104.599,NA,NA,NA,NA
168055,-1.83983,4.20108,-5,NA,NA,NA,NA,-46.825,NA,NA,NA
168215,-1.59532,4.00706,-5,NA,NA,NA,-18.117,NA,NA,NA,NA
168427,-1.96707,3.77693,-5,NA,NA,NA,NA,-34.571,NA,NA,NA
168738,-3.62225,2.91111,-5,NA,NA,NA,NA,-143.517,NA,NA,NA
168899,-1.47504,3.30515,-4.63171,NA,NA,NA,NA,-69.016,NA,NA,NA
169042,-2.65719,4.55147,-4.84729,NA,NA,NA,NA,NA,-73.622,NA,NA
169377,-2.54187,5,-4.85358,NA,NA,NA,-85.873,NA,NA,NA,NA
169451,-2.80574,5,-4.39829,NA,NA,NA,NA,NA,NA,-117.338,NA
169662,-2.22679,5,-3.8371,NA,NA,NA,NA,NA,NA,NA,-160.601
169970,-1.73839,5,-4.39414,NA,NA,NA,NA,NA,NA,-119.759,NA
170076,-1.2645,3.45511,-4.86497,NA,NA,NA,NA,-69.773,NA,NA,NA
170253,-0.95051,3.75572,-5,NA,NA,NA,-58.426,NA,NA,NA,NA
170540,-0.433076,5,-5,NA,NA,NA,-160.633,NA,NA,NA,NA
170734,-1.83191,4.53577,-5,NA,NA,NA,NA,NA,NA,-88.802,NA
170966,-2.7119,3.82136,-5,NA,NA,NA,NA,NA,-68.693,NA,NA
171121,-1.90455,4.91954,-5,NA,NA,NA,NA,NA,-71.272,NA,NA
171238,-2.70617,3.84957,-5,NA,NA,NA,NA,NA,-69.609,NA,NA
171432,-1.66665,4.82528,-5,NA,NA,NA,NA,-79.627,NA,NA,NA
171635,-1.27857,5,-5,NA,NA,NA,NA,-92.895,NA,NA,NA
171817,-0.622099,5,-5,NA,NA,NA,NA,-131.247,NA,NA,NA
172171,-1.16168,4.43752,-4.88342,NA,NA,NA,NA,-66.559,NA,NA,NA
172238,-1.89488,3.90568,-5,NA,NA,NA,NA,NA,-28.178,NA,NA
172435,-2.03538,5,-4.70941,NA,NA,NA,NA,-83.151,NA,NA,NA
172621,-2.36006,5,-4.70406,NA,NA,NA,NA,-79.008,NA,NA,NA
172815,-0.931076,4.70522,-4.68719,NA,NA,NA,NA,-102.624,NA,NA,NA
173076,-1.86071,3.85111,-5,NA,NA,NA,NA,-42.498,NA,NA,NA
173376,-1.40127,4.12125,-4.25963,NA,NA,NA,NA,-54.027,NA,NA,NA
173505,-0.7392,3.34544,-4.385,NA,NA,NA,NA,-67.113,NA,NA,NA
173695,-1.69462,5,-4.90991,NA,NA,NA,NA,-69.508,NA,NA,NA
173954,-2.36963,4.9256,-5,NA,NA,NA,-84.809,NA,NA,NA,NA
174066,-1.80797,5,-5,NA,NA,NA,-82.14,NA,NA,NA,NA
174236,-2.20942,5,-2.96431,NA,NA,NA,NA,NA,-165.043,NA,NA
174506,-2.88653,5,-4.39311,NA,NA,NA,NA,NA,-96.445,NA,NA
174688,-2.52758,4.24277,-5,NA,NA,NA,NA,-59.947,NA,NA,NA
174966,-3.61226,4.67838,-4.99804,NA,NA,NA,NA,-134.509,NA,NA,NA
175166,-2.68188,3.73653,-5,NA,NA,NA,NA,NA,NA,-83.885,NA
175291,-1.77407,2.57616,-5,NA,NA,NA,NA,NA,-144.966,NA,NA
175505,-3.90707,3.0778,-5,NA,NA,NA,NA,-149.021,NA,NA,NA
175730,-2.70855,5,-5,NA,NA,NA,NA,NA,-84.742,NA,NA
175940,-1.05537,4.44159,-5,NA,NA,NA,NA,-72.557,NA,NA,NA
176073,-0.907701,3.46806,-5,NA,NA,NA,NA,-93.878,NA,NA,NA
176343,-0.925431,2.82815,-4.52486,NA,NA,NA,NA,-154.937,NA,NA,NA
176534,-1.62611,4.4316,-4.18294,NA,NA,NA,NA,NA,-62.866,NA,NA
176631,-0.197942,5,-4.20278,NA,NA,NA,NA,NA,-202.363,NA,NA
176843,-1.29628,4.75579,-5,NA,NA,NA,NA,-67.331,NA,NA,NA
177160,-1.10102,3.82371,-5,NA,NA,NA,NA,-83.766,NA,NA,NA
177328,-1.94126,4.79752,-5,NA,NA,NA,NA,-61.723,NA,NA,NA
177552,-1.8115,4.98841,-5,NA,NA,NA,NA,-72.543,NA,NA,NA
177603,-2.03426,5,-4.77057,NA,NA,NA,-90.063,NA,NA,NA,NA
177899,-1.41945,5,-5,-181.919,NA,NA,NA,NA,NA,NA,NA
178131,-2.1331,4.41392,-5,NA,NA,NA,NA,NA,-47.894,NA,NA
178201,-2.16329,5,-5,NA,NA,NA,NA,NA,-73.922,NA,NA
178516,-1.65049,5,-4.43663,NA,NA,NA,NA,NA,NA,-120.478,NA
178611,-1.37725,4.10693,-4.68289,NA,NA,NA,NA,NA,-23.616,NA,NA
178934,0.0703551,5,-5,NA,NA,NA,NA,-195.925,NA,NA,NA
179115,-0.979682,5,-5,NA,NA,NA,NA,-96.349,NA,NA,NA
179360,-1.52511,5,-4.9585,NA,NA,NA,NA,NA,-78.51,NA,NA
179591,-1.84142,4.40366,-4.6873,NA,NA,NA,NA,-55.126,NA,NA,NA
179601,-1.90139,3.39381,-5,NA,NA,NA,NA,-59.595,NA,NA,NA
179866,-2.31995,4.35702,-5,NA,NA,NA,NA,-51.747,NA,NA,NA
180179,-2.08781,5,-5,NA,NA,NA,NA,-80.878,NA,NA,NA
180315,-2.47438,5,-5,NA,NA,NA,NA,-84.107,NA,NA,NA
180498,-2.14848,5,-4.81133,NA,NA,NA,NA,-77.925,NA,NA,NA
180601,-2.23682,4.79247,-5,NA,NA,NA,NA,NA,-60.72,NA,NA
180834,-0.697349,4.18519,-4.09783,NA,NA,NA,NA,-121.205,NA,NA,NA
181003,-2.8503,5,-4.1555,NA,NA,NA,NA,-110.969,NA,NA,NA
181295,-3.41581,5,-4.91207,NA,NA,NA,NA,-130.306,NA,NA,NA
181446,-2.53952,5,-4.31436,NA,NA,NA,NA,-91.039,NA,NA,NA
181625,-3.62226,5,-4.89887,NA,NA,NA,-143.605,NA,NA,NA,NA
181813,-2.09176,4.05543,-5,NA,NA,NA,NA,NA,NA,-89.572,NA
182102,-2.24644,3.97778,-5,NA,NA,NA,NA,-47.166,NA,NA,NA
182292,-1.44245,3.72698,-5,NA,NA,NA,NA,-34.675,NA,NA,NA
182393,-1.36961,2.60987,-5,NA,NA,NA,NA,-163.774,NA,NA,NA
182736,-1.94158,2.05425,-5,NA,NA,NA,NA,-131.327,NA,NA,NA
182960,-0.912766,0.958041,-4.88543,NA,NA,NA,NA,-412.549,NA,NA,NA
183079,-3.57201,2.22286,-5,NA,NA,NA,NA,-174.899,NA,NA,NA
183211,-4.48088,3.40701,-5,NA,NA,NA,NA,-204.097,NA,NA,NA
183395,-2.99291,3.78442,-4.44412,NA,NA,NA,NA,-75.135,NA,NA,NA
183776,-1.21294,3.06512,-5,NA,NA,NA,NA,-97.408,NA,NA,NA
183924,-1.5572,3.33107,-5,NA,NA,NA,NA,NA,-21.444,NA,NA
184124,-2.32977,3.53104,-5,NA,NA,NA,NA,-52.575,NA,NA,NA
184386,-1.83707,4.5978,-3.66277,NA,NA,NA,NA,-104.129,NA,NA,NA
184430,-1.49839,4.39793,-4.7607,NA,NA,NA,NA,-63.285,NA,NA,NA
184607,-0.181398,5,-5,NA,NA,NA,NA,-185.578,NA,NA,NA
184798,-1.1297,5,-4.75127,NA,NA,NA,NA,-86.194,NA,NA,NA
185134,-1.56692,5,-3.77673,NA,NA,NA,NA,-108.833,NA,NA,NA
185201,-0.162168,4.20201,-2.55438,NA,NA,NA,NA,NA,-254.532,NA,NA
185578,-0.280733,5,-3.99216,NA,NA,NA,NA,-186.389,NA,NA,NA
185700,-1.21025,5,-3.7062,NA,NA,NA,-142.085,NA,NA,NA,NA
185956,-1.45237,4.39397,-5,NA,NA,NA,NA,-66.073,NA,NA,NA
186149,-1.88362,3.70538,-4.75311,NA,NA,NA,NA,-41.283,NA,NA,NA
186199,-3.68426,3.64603,-5,NA,NA,NA,NA,-119.722,NA,NA,NA
186441,-3.23174,3.91235,-5,NA,NA,NA,NA,NA,-87.424,NA,NA
186687,-2.5235,3.07839,-5,NA,NA,NA,NA,NA,-76.627,NA,NA
186861,-2.98399,3.10742,-5,NA,NA,NA,NA,-96.797,NA,NA,NA
187137,-2.33378,5,-4.69354,NA,NA,NA,NA,-78.572,NA,NA,NA
187222,-1.8524,5,-3.99497,NA,NA,NA,NA,-95.481,NA,NA,NA
187434,-3.12258,4.98694,-5,NA,NA,NA,NA,NA,NA,-116.003,NA
187742,-2.0721,4.94451,-4.53638,NA,NA,NA,NA,NA,-75.096,NA,NA
187801,-1.98698,4.81424,-4.64009,NA,NA,NA,NA,-67.21,NA,NA,NA
188117,-2.38547,3.72358,-5,NA,NA,NA,NA,NA,-39.823,NA,NA
188214,-1.46404,4.84058,-5,NA,NA,NA,NA,-68.588,NA,NA,NA
188542,-1.01719,4.60376,-5,NA,NA,NA,NA,NA,-65.433,NA,NA
188668,-1.07068,5,-3.99977,NA,NA,NA,NA,-116.997,NA,NA,NA
188832,-1.10123,4.40165,-4.78122,NA,NA,NA,NA,-59.564,NA,NA,NA
189164,-0.886397,5,-5,NA,NA,NA,NA,-111.709,NA,NA,NA
189262,-2.09885,5,-3.69213,NA,NA,NA,NA,-116.157,NA,NA,NA
189394,-1.25644,4.14772,-3.01313,NA,NA,NA,NA,-166.284,NA,NA,NA
189704,-1.15261,4.4199,-4.72666,NA,NA,NA,NA,-63.97,NA,NA,NA
189976,-1.18781,4.07816,-4.41373,NA,NA,NA,NA,-61.967,NA,NA,NA
190023,-1.34107,4.50689,-5,NA,NA,NA,NA,-61.968,NA,NA,NA
190313,-1.07755,3.63613,-5,NA,NA,NA,NA,NA,-26.734,NA,NA
190539,-2.25975,4.40262,-4.26289,NA,NA,NA,NA,NA,-60.268,NA,NA
190785,-3.81028,5,-3.75548,NA,NA,NA,NA,-189.51,NA,NA,NA
190831,-2.10777,3.98037,-2.90111,NA,NA,NA,NA,-151.771,NA,NA,NA
191126,-2.04185,3.96023,-4.95922,NA,NA,NA,NA,NA,-36.384,NA,NA
191202,-2.30867,5,-5,NA,NA,NA,NA,-76.813,NA,NA,NA
