id,x0,x1,x2,fitness-1.5,fitness-1,fitness-2.5,fitness-2,fitness-3,fitness-3.5,fitness-4
135135,1.5919,1.82392,-3.69525,NA,NA,NA,-23.856,NA,NA,NA
135330,1.25762,1.21972,-4.17948,NA,NA,-19.885,NA,NA,NA,NA
135424,1.8726,1.499,-4.47607,NA,NA,NA,-16.473,NA,NA,NA
135673,1.98559,2.17624,-3.7537,NA,NA,NA,-22.444,NA,NA,NA
135840,1.92579,1.22899,-4.44332,NA,NA,NA,NA,-15.657,NA,NA
136061,2.10816,1.92088,-5,NA,NA,NA,-20.504,NA,NA,NA
136371,1.9069,2.15101,-4.28986,NA,NA,NA,-12.119,NA,NA,NA
136513,1.70852,1.47524,-4.53615,NA,NA,-3.222,NA,NA,NA,NA
136705,1.11413,1.59326,-4.50745,NA,NA,-17.288,NA,NA,NA,NA
136891,1.42264,1.66176,-3.81608,NA,NA,-13.913,NA,NA,NA,NA
137104,1.30825,2.03973,-4.8457,NA,NA,-18.078,NA,NA,NA,NA
137309,1.69187,2.45813,-4.94351,NA,NA,NA,-30.648,NA,NA,NA
137512,1.89675,2.09068,-4.08248,NA,NA,NA,NA,NA,-23.593,NA
137796,0.750041,1.79175,-5,NA,NA,-43.862,NA,NA,NA,NA
137893,1.32605,1.45255,-5,NA,NA,NA,NA,-24.518,NA,NA
138111,1.78327,1.90622,-4.24497,NA,NA,-3.059,NA,NA,NA,NA
138201,1.05166,1.58197,-4.17016,NA,NA,NA,-24.579,NA,NA,NA
138456,1.86419,2.11706,-5,NA,NA,-19.18,NA,NA,NA,NA
138709,1.76576,1.30289,-4.65237,NA,NA,NA,NA,-17.994,NA,NA
138872,2.23594,1.79734,-4.71617,NA,NA,-13.292,NA,NA,NA,NA
139004,1.79441,2.14653,-5,NA,NA,NA,NA,-21.96,NA,NA
139229,1.2985,1.71223,-4.27014,NA,NA,NA,NA,NA,-25.169,NA
139459,2.45913,1.01912,-4.33682,NA,NA,NA,-31.902,NA,NA,NA
139632,1.55428,1.91567,-4.65728,NA,NA,-9.261,NA,NA,NA,NA
139901,1.88251,1.33167,-5,NA,NA,NA,NA,NA,NA,-63.326
140146,1.32102,1.3117,-4.37572,NA,NA,NA,NA,-14.966,NA,NA
140215,2.37199,1.9886,-5,NA,NA,NA,-26.82,NA,NA,NA
140538,1.66482,1.37077,-4.43306,NA,NA,NA,-12.749,NA,NA,NA
140723,1.30252,1.12584,-4.52022,NA,NA,NA,-26.553,NA,NA,NA
140858,1.50427,1.4241,-5,-38.867,NA,NA,NA,NA,NA,NA
141024,2.44089,1.50935,-5,NA,NA,NA,NA,-28.219,NA,NA
141386,1.97809,1.48799,-4.94798,NA,NA,NA,-29.21,NA,NA,NA
141580,2.19512,1.82795,-4.22639,NA,NA,-7.191,NA,NA,NA,NA
141629,1.90181,1.81582,-4.44814,NA,NA,NA,NA,-7.683,NA,NA
141902,2.4074,2.06155,-4.90374,NA,NA,NA,NA,-25.792,NA,NA
142095,2.03381,1.79319,-4.61206,NA,NA,NA,NA,-10.579,NA,NA
142272,1.56239,1.66677,-4.59739,NA,NA,NA,-7.342,NA,NA,NA
142401,1.52596,1.80695,-4.74427,NA,NA,NA,NA,-17.329,NA,NA
142643,1.75708,1.10464,-5,NA,NA,-28.146,NA,NA,NA,NA
142844,1.92983,1.96178,-5,NA,NA,-16.645,NA,NA,NA,NA
143153,1.67648,1.72755,-4.53189,NA,NA,NA,-10.025,NA,NA,NA
143222,2.45444,1.73956,-4.73716,NA,NA,NA,-19.955,NA,NA,NA
143414,2.50396,1.71851,-4.47393,NA,NA,-16.593,NA,NA,NA,NA
143724,2.04855,1.49349,-5,NA,NA,NA,NA,-18.735,NA,NA
143872,1.74765,1.82705,-5,NA,NA,-15.869,NA,NA,NA,NA
144028,2.0101,2.35404,-5,NA,NA,-25.482,NA,NA,NA,NA
144261,2.20765,1.30429,-3.79392,NA,NA,-19.008,NA,NA,NA,NA
144490,1.5872,1.77094,-4.39399,NA,NA,NA,-9.968,NA,NA,NA
144602,1.65767,1.25135,-5,NA,NA,NA,-26.983,NA,NA,NA
144813,1.76205,2.41719,-5,NA,NA,-26.209,NA,NA,NA,NA
145193,1.67232,2.20672,-4.59645,NA,NA,-11.656,NA,NA,NA,NA
145277,1.53746,1.83743,-4.21917,NA,NA,-4.211,NA,NA,NA,NA
145555,2.16093,2.08156,-3.69313,NA,NA,NA,-26.914,NA,NA,NA
145796,1.39316,1.28156,-3.71496,NA,NA,NA,NA,-24.777,NA,NA
145916,2.1977,1.60719,-4.14732,NA,NA,-6.768,NA,NA,NA,NA
146044,2.00383,1.16668,-5,NA,NA,NA,NA,-27.651,NA,NA
146202,2.43993,1.3648,-4.8673,NA,NA,-23.491,NA,NA,NA,NA
146495,2.59061,2.18375,-4.36552,NA,NA,-24.694,NA,NA,NA,NA
146658,1.84451,1.8083,-4.80108,NA,NA,NA,-10.293,NA,NA,NA
146987,1.46739,1.61353,-5,NA,NA,-18.271,NA,NA,NA,NA
147004,1.58817,2.09728,-5,NA,NA,-19.145,NA,NA,NA,NA
147248,2.26842,1.62405,-5,NA,NA,NA,NA,-21.754,NA,NA
147520,1.78635,2.06522,-4.33834,NA,NA,-7.204,NA,NA,NA,NA
147773,2.41879,1.62329,-4.53065,NA,NA,NA,-16.51,NA,NA,NA
147846,1.97586,1.59238,-3.82624,NA,NA,-10.673,NA,NA,NA,NA
148150,1.61952,1.46223,-4.69588,NA,NA,-7.19,NA,NA,NA,NA
148395,1.90738,2.50135,-4.54605,NA,NA,NA,-24.601,NA,NA,NA
148509,1.35189,1.42522,-4.11242,NA,NA,-9.543,NA,NA,NA,NA
148773,1.74622,2.14913,-3.96974,NA,NA,NA,NA,-13.121,NA,NA
148854,2.26777,2.29641,-4.75644,NA,NA,NA,NA,-24.243,NA,NA
149181,1.97881,2.05916,-3.91676,NA,NA,NA,-15.838,NA,NA,NA
149255,1.6948,1.72169,-4.39443,NA,NA,NA,-13.581,NA,NA,NA
149583,1.96814,1.79369,-4.60516,NA,NA,-6.132,NA,NA,NA,NA
149718,1.77171,2.13206,-5,NA,NA,NA,-22.532,NA,NA,NA
149819,1.57984,1.84467,-5,NA,NA,NA,NA,-17.96,NA,NA
150048,1.67233,2.59041,-4.2474,NA,NA,NA,NA,NA,-37.07,NA
150240,2.06035,1.63301,-4.6019,NA,NA,NA,-12.853,NA,NA,NA
150537,2.09516,1.35883,-4.5404,NA,NA,NA,NA,-13.092,NA,NA
150778,1.79523,1.23745,-4.28896,NA,NA,NA,NA,NA,-26.473,NA
150836,2.13679,2.08741,-4.26577,NA,NA,NA,NA,-12.582,NA,NA
151175,1.67826,1.32942,-4.2983,NA,NA,NA,-13.192,NA,NA,NA
151226,2.39939,2.1019,-4.65149,NA,NA,NA,NA,-22.854,NA,NA
151484,1.75063,1.29412,-4.38426,NA,NA,NA,NA,-6.433,NA,NA
151757,1.77945,1.88053,-4.8829,NA,NA,-11.279,NA,NA,NA,NA
151946,2.75413,1.41487,-3.77991,NA,NA,NA,NA,NA,-61.069,NA
152187,2.4085,1.95647,-4.44003,NA,NA,-15.147,NA,NA,NA,NA
152346,2.2463,2.06054,-5,NA,NA,NA,-27.298,NA,NA,NA
152526,1.12544,1.76161,-5,NA,NA,-27.64,NA,NA,NA,NA
152800,1.72226,2.38328,-5,NA,NA,-25.335,NA,NA,NA,NA
152854,2.26277,0.997211,-5,NA,NA,-39.564,NA,NA,NA,NA
153104,1.54974,1.72706,-4.64194,NA,NA,-6.224,NA,NA,NA,NA
153354,2.0906,1.68438,-5,NA,NA,NA,NA,-17.646,NA,NA
153453,1.18772,2.33325,-5,NA,NA,-31.674,NA,NA,NA,NA
153644,1.74088,1.72906,-5,NA,NA,NA,-16.791,NA,NA,NA
153940,2.21414,1.54211,-5,NA,NA,-19.148,NA,NA,NA,NA
154174,2.34216,1.78194,-4.41123,NA,NA,NA,NA,-14.66,NA,NA
154371,2.11232,1.76004,-5,NA,NA,-17.373,NA,NA,NA,NA
154560,1.76216,1.77534,-4.80735,NA,NA,NA,-16.417,NA,NA,NA
154676,2.34613,2.34897,-4.58061,NA,NA,-23.221,NA,NA,NA,NA
154925,1.66594,2.06425,-5,NA,NA,NA,-20.155,NA,NA,NA
155082,2.94631,1.65548,-4.00074,NA,NA,-39.002,NA,NA,NA,NA
155335,1.3718,2.30958,-4.55761,NA,NA,NA,-19.954,NA,NA,NA
155468,1.9879,1.35249,-5,NA,NA,NA,NA,-19.643,NA,NA
155614,1.99809,1.21431,-4.34476,NA,NA,NA,NA,-16.229,NA,NA
155808,2.32446,1.62688,-4.43287,NA,NA,NA,-12.943,NA,NA,NA
156055,2.59741,1.75834,-4.57702,NA,NA,NA,NA,-22.681,NA,NA
156239,2.31876,1.61337,-4.16288,NA,NA,NA,-22.509,NA,NA,NA
156410,1.6003,2.26901,-4.05636,NA,NA,-14.012,NA,NA,NA,NA
156635,1.98937,1.99507,-4.34967,NA,NA,NA,-16.635,NA,NA,NA
156940,1.77477,1.5829,-3.99543,NA,NA,NA,-10.554,NA,NA,NA
157170,1.5685,1.48382,-4.53964,NA,NA,NA,-16.803,NA,NA,NA
157340,2.21111,1.736,-4.02931,NA,NA,-8.928,NA,NA,NA,NA
157513,2.17279,2.51512,-5,NA,NA,NA,NA,-43.655,NA,NA
157791,1.95031,2.36207,-4.65254,NA,NA,NA,-22.001,NA,NA,NA
157983,1.81503,1.82779,-4.55611,NA,NA,-4.714,NA,NA,NA,NA
158022,1.7092,1.93426,-5,NA,NA,NA,-19.161,NA,NA,NA
158239,2.36662,1.60595,-4.48231,NA,NA,-12.626,NA,NA,NA,NA
158479,1.35013,1.80469,-4.7269,NA,NA,-12.548,NA,NA,NA,NA
158693,2.41012,1.54895,-3.98105,NA,NA,-16.145,NA,NA,NA,NA
158822,2.28136,2.13761,-5,NA,NA,-24.212,NA,NA,NA,NA
159185,1.7221,1.94067,-4.5679,-22.818,NA,NA,NA,NA,NA,NA
159280,2.3715,2.19994,-4.59999,NA,NA,-19.76,NA,NA,NA,NA
159591,1.77877,1.1349,-3.99217,NA,NA,NA,-17.629,NA,NA,NA
159748,1.31194,1.92989,-4.47265,NA,NA,NA,NA,-16.348,NA,NA
159973,1.31524,2.18376,-4.31014,NA,NA,NA,NA,-16.933,NA,NA
160073,1.20653,1.42704,-4.5441,NA,NA,-15.89,NA,NA,NA,NA
160370,1.54462,1.50825,-4.59279,NA,NA,NA,-10.079,NA,NA,NA
160536,1.67975,1.29227,-4.45166,NA,NA,NA,-15.65,NA,NA,NA
160759,1.92038,1.99513,-4.10844,NA,NA,-6.872,NA,NA,NA,NA
160933,2.35336,1.30973,-3.88585,NA,NA,NA,NA,-32.278,NA,NA
161174,1.54445,1.39373,-4.17867,NA,NA,-5.59,NA,NA,NA,NA
161315,2.22285,2.68396,-4.4147,NA,NA,NA,-32.928,NA,NA,NA
161564,2.55742,1.46149,-5,NA,NA,-30.339,NA,NA,NA,NA
161739,1.53819,1.60995,-4.37466,NA,NA,NA,-6.409,NA,NA,NA
161967,2.01793,2.37942,-4.6434,NA,NA,NA,NA,NA,-32.149,NA
162139,1.86672,2.37891,-4.44922,NA,NA,NA,NA,-18.229,NA,NA
162251,2.24094,1.47524,-4.87708,NA,NA,NA,NA,-17.793,NA,NA
162526,1.91595,1.13077,-4.78652,NA,NA,NA,-20.872,NA,NA,NA
162656,2.31994,2.89583,-5,NA,NA,-52.659,NA,NA,NA,NA
162870,1.3075,2.35622,-5,NA,NA,-29.372,NA,NA,NA,NA
163125,1.74397,1.46337,-5,NA,NA,NA,NA,-18.832,NA,NA
163334,1.59705,1.52584,-4.77348,NA,NA,-9.365,NA,NA,NA,NA
163524,2.52361,1.92618,-4.10219,NA,NA,NA,-21.409,NA,NA,NA
163625,1.92199,2.01765,-3.48575,NA,NA,NA,NA,-31.704,NA,NA
163995,1.77262,1.58114,-3.77933,NA,NA,-11.064,NA,NA,NA,NA
164182,2.13501,1.1498,-5,NA,NA,NA,NA,-32.801,NA,NA
164300,1.95429,1.94304,-4.99931,NA,NA,NA,-21.735,NA,NA,NA
164596,2.01469,2.14353,-4.57927,NA,NA,NA,NA,-13.399,NA,NA
164730,1.98957,1.9345,-5,NA,NA,-17.348,NA,NA,NA,NA
164886,1.50784,1.69225,-5,NA,NA,-17.224,NA,NA,NA,NA
165132,1.531,1.63971,-4.49378,NA,NA,-3.087,NA,NA,NA,NA
165203,1.76244,1.75392,-3.92622,NA,NA,NA,NA,-7.563,NA,NA
165465,1.81032,1.91242,-5,NA,NA,NA,-25.871,NA,NA,NA
165666,2.01086,1.41817,-3.79896,NA,NA,NA,NA,-14.751,NA,NA
165810,1.98667,1.38528,-3.99568,NA,NA,-7.299,NA,NA,NA,NA
166183,2.31999,2.26862,-4.85348,NA,NA,-24.03,NA,NA,NA,NA
166376,2.01899,1.5393,-5,NA,NA,-16.288,NA,NA,NA,NA
166455,1.71515,1.55459,-4.69445,NA,NA,-7.136,NA,NA,NA,NA
166729,1.62841,1.3836,-5,NA,NA,-18.668,NA,NA,NA,NA
166829,1.91993,2.07573,-3.69041,NA,NA,NA,-23.336,NA,NA,NA
167111,1.7135,1.96915,-3.52649,NA,NA,-22.187,NA,NA,NA,NA
167225,1.81936,1.89177,-5,NA,NA,NA,-24.229,NA,NA,NA
167529,2.44278,2.18097,-5,NA,NA,-29.743,NA,NA,NA,NA
167697,1.51179,2.24203,-5,NA,NA,-22.97,NA,NA,NA,NA
167960,1.84652,1.45407,-4.74402,NA,NA,NA,NA,-9.591,NA,NA
168127,0.817012,2.37764,-4.49604,NA,NA,NA,NA,-42.979,NA,NA
168271,1.37055,2.19408,-5,NA,NA,-25.145,NA,NA,NA,NA
168480,1.44456,1.99282,-4.85594,NA,NA,NA,NA,-21.787,NA,NA
168662,1.63971,2.1497,-5,NA,NA,NA,-25.172,NA,NA,NA
168936,1.38531,1.81392,-4.21148,NA,NA,-7.169,NA,NA,NA,NA
169191,1.88884,1.82126,-3.33211,NA,NA,-31.428,NA,NA,NA,NA
169397,2.40033,1.70916,-4.23659,NA,NA,NA,NA,-17.647,NA,NA
169461,1.2154,2.35104,-4.35782,NA,NA,-21.839,NA,NA,NA,NA
169726,1.94074,1.51466,-4.09281,NA,NA,-3.269,NA,NA,NA,NA
169840,2.28652,1.56421,-3.70988,NA,NA,NA,-27.224,NA,NA,NA
170143,1.03917,1.94828,-4.2228,NA,NA,NA,NA,-26.117,NA,NA
170338,1.43752,1.55896,-4.44055,NA,NA,NA,-7.174,NA,NA,NA
170490,1.56865,1.19607,-5,NA,NA,-27.789,NA,NA,NA,NA
170697,1.85667,1.7402,-3.56378,NA,NA,-19.325,NA,NA,NA,NA
170992,1.00187,2.03131,-4.83528,NA,NA,NA,NA,-28.494,NA,NA
171011,1.35136,1.82085,-5,NA,NA,-19.969,NA,NA,NA,NA
171274,1.49049,1.79305,-5,NA,NA,-17.722,NA,NA,NA,NA
171467,2.59401,2.29019,-4.54858,NA,NA,-28.429,NA,NA,NA,NA
171768,2.25821,1.72192,-5,NA,NA,-20.651,NA,NA,NA,NA
171833,1.94414,1.49058,-4.15406,NA,NA,-2.892,NA,NA,NA,NA
172139,2.03204,1.73213,-4.55216,NA,NA,NA,-15.973,NA,NA,NA
172398,1.17772,2.45047,-4.16626,NA,NA,NA,NA,-28.386,NA,NA
172585,1.09727,2.15897,-4.31659,NA,NA,NA,-24.073,NA,NA,NA
172640,1.48444,1.33029,-4.1538,NA,NA,-7.892,NA,NA,NA,NA
172969,1.69186,1.40844,-3.74601,NA,NA,NA,NA,-24.152,NA,NA
173028,1.39353,1.24957,-4.23539,NA,NA,NA,NA,-23.014,NA,NA
173328,0.807853,1.78842,-4.45624,NA,NA,NA,NA,-32.506,NA,NA
173600,2.44784,2.23234,-4.76453,NA,NA,-24.64,NA,NA,NA,NA
173635,2.19025,1.94677,-4.33055,NA,NA,-8.54,NA,NA,NA,NA
173901,1.55014,1.00877,-5,NA,NA,NA,-42.61,NA,NA,NA
174038,2.33909,2.18189,-5,NA,NA,NA,-27.654,NA,NA,NA
174394,2.05158,1.72322,-5,NA,NA,NA,NA,-24.603,NA,NA
174455,2.83197,2.71656,-5,NA,NA,NA,-62.421,NA,NA,NA
174705,1.10864,1.94823,-5,NA,NA,NA,NA,-33.253,NA,NA
174923,2.20165,1.62709,-5,NA,NA,-18.256,NA,NA,NA,NA
175123,1.90151,1.56489,-5,NA,NA,NA,NA,-17.673,NA,NA
175258,1.84146,2.02397,-4.64097,NA,NA,NA,NA,NA,-22.815,NA
175548,2.73135,1.86394,-4.40059,NA,NA,-25.78,NA,NA,NA,NA
175740,1.75407,1.00954,-5,NA,NA,NA,-44.623,NA,NA,NA
175882,0.933558,2.32328,-4.56707,NA,NA,-32.2,NA,NA,NA,NA
176040,1.56366,1.42121,-5,NA,NA,NA,NA,-25.796,NA,NA
176266,1.82401,1.76133,-3.46007,NA,NA,-23.741,NA,NA,NA,NA
176551,1.36653,2.21109,-4.10561,NA,NA,-15.509,NA,NA,NA,NA
176667,1.8501,1.92738,-4.25733,NA,NA,NA,NA,-6.379,NA,NA
176907,1.59335,1.23768,-5,NA,NA,NA,NA,-25.185,NA,NA
177181,1.07904,1.80161,-4.91071,NA,NA,NA,NA,-32.214,NA,NA
177330,1.46596,2.17114,-4.45442,NA,NA,-11.682,NA,NA,NA,NA
177497,1.79464,1.49882,-5,NA,NA,NA,NA,-18.798,NA,NA
177633,1.59567,1.38911,-4.27005,NA,NA,NA,-9.844,NA,NA,NA
177991,1.8611,1.94067,-4.33094,NA,NA,NA,-11.841,NA,NA,NA
178039,2.18901,1.33632,-4.06421,NA,NA,-10.453,NA,NA,NA,NA
178364,2.15871,1.20799,-4.52421,NA,NA,-12.648,NA,NA,NA,NA
178459,2.0612,1.35261,-4.18066,NA,NA,NA,NA,-11.364,NA,NA
178793,1.5085,1.96593,-4.70003,NA,NA,-10.65,NA,NA,NA,NA
178905,2.31174,1.57352,-5,NA,NA,-21.261,NA,NA,NA,NA
179018,2.01411,1.74591,-4.74093,NA,NA,NA,-10.217,NA,NA,NA
179387,1.86687,2.14599,-5,NA,NA,NA,NA,-23.293,NA,NA
179547,2.05819,2.08877,-4.0278,NA,NA,NA,NA,-20.318,NA,NA
179661,0.864085,2.03839,-4.37762,NA,NA,-28.275,NA,NA,NA,NA
179980,2.24408,2.1354,-4.3736,NA,NA,NA,NA,-23.46,NA,NA
180075,1.69812,1.36174,-5,NA,NA,NA,NA,-19.986,NA,NA
180306,1.50787,1.30577,-5,NA,NA,-22.652,NA,NA,NA,NA
180517,1.64537,1.02605,-5,NA,NA,-35.134,NA,NA,NA,NA
180616,1.75941,2.1339,-5,NA,NA,NA,-31.012,NA,NA,NA
180882,1.86888,1.33214,-5,NA,NA,NA,-25.042,NA,NA,NA
181109,1.90424,1.06288,-5,NA,NA,-30.923,NA,NA,NA,NA
181206,1.96921,1.37647,-4.16891,NA,NA,NA,NA,-14.36,NA,NA
181463,1.50608,1.55439,-4.52035,NA,NA,NA,NA,-10.137,NA,NA
181697,1.3086,2.05427,-4.35948,NA,NA,NA,NA,-13.677,NA,NA
181824,1.33411,2.12641,-5,NA,NA,-23.815,NA,NA,NA,NA
182019,1.719,1.28403,-5,NA,NA,NA,-34.8,NA,NA,NA
182232,2.33389,1.60133,-4.61551,NA,NA,-12.396,NA,NA,NA,NA
182548,1.47355,1.81785,-4.17026,NA,NA,-4.984,NA,NA,NA,NA
182767,1.63924,1.32851,-4.34829,NA,NA,NA,-6.987,NA,NA,NA
182801,2.15845,2.27548,-4.26133,NA,NA,NA,NA,-16.938,NA,NA
183032,1.55494,1.35612,-4.76951,NA,NA,NA,NA,NA,-36.512,NA
183260,1.88292,1.08313,-4.77349,NA,NA,-21.346,NA,NA,NA,NA
183417,1.7684,2.23467,-4.09005,NA,NA,NA,NA,NA,-24.78,NA
183786,1.66349,2.51615,-4.54262,NA,NA,NA,NA,-22.566,NA,NA
183919,1.55881,1.4127,-4.09701,NA,NA,NA,NA,-7.159,NA,NA
184051,2.47096,1.96282,-4.13506,NA,NA,-17.616,NA,NA,NA,NA
184235,1.42641,2.40064,-4.738,-35.568,NA,NA,NA,NA,NA,NA
184402,2.27189,2.15905,-4.92576,NA,NA,NA,-27.753,NA,NA,NA
184742,2.43689,2.11495,-4.38832,NA,NA,-18.595,NA,NA,NA,NA
184993,1.58778,1.79937,-3.98261,NA,NA,NA,-13.625,NA,NA,NA
185164,1.64856,1.04662,-4.77736,NA,NA,-24.192,NA,NA,NA,NA
185316,1.67568,2.16992,-4.95177,NA,NA,-18.905,NA,NA,NA,NA
185587,2.43485,1.70782,-4.47158,NA,NA,NA,NA,-15.406,NA,NA
185708,1.21671,2.04034,-4.33071,NA,NA,NA,NA,-16.428,NA,NA
185946,1.87521,1.03789,-4.31614,NA,NA,NA,NA,-28.533,NA,NA
186018,1.88698,2.0538,-5,NA,NA,NA,NA,NA,-43.069,NA
186350,1.61517,1.5623,-4.93424,NA,NA,NA,NA,-15.817,NA,NA
186563,1.53577,1.60428,-4.40258,NA,NA,NA,NA,-15.629,NA,NA
186683,2.33634,1.06031,-4.81676,NA,NA,NA,NA,-30.226,NA,NA
186891,1.46448,1.9653,-3.64814,NA,NA,-20.532,NA,NA,NA,NA
187105,1.6423,1.52518,-4.01922,NA,NA,-4.956,NA,NA,NA,NA
187206,2.07903,1.81582,-4.35053,NA,NA,-4.658,NA,NA,NA,NA
187505,1.41461,1.59743,-5,NA,NA,NA,NA,-23.641,NA,NA
187619,1.88442,2.12057,-5,NA,NA,NA,NA,-21.161,NA,NA
187996,1.58387,2.9535,-5,NA,NA,-49.889,NA,NA,NA,NA
188119,1.76671,2.33134,-5,NA,NA,NA,-26.914,NA,NA,NA
188361,2.90767,2.1436,-4.527,NA,NA,-37.503,NA,NA,NA,NA
188569,1.81238,1.89088,-3.88814,NA,NA,-9.02,NA,NA,NA,NA
188654,2.39935,1.29449,-5,NA,NA,NA,NA,-30.204,NA,NA
188971,1.29659,1.88838,-5,NA,NA,NA,NA,-25.53,NA,NA
189139,1.15538,2.29115,-4.63886,NA,NA,NA,-26.153,NA,NA,NA
189230,1.33597,1.64015,-4.8268,NA,NA,-14.307,NA,NA,NA,NA
189440,1.32982,1.34805,-5,NA,NA,-25.938,NA,NA,NA,NA
189720,1.39401,1.39144,-4.62834,NA,NA,NA,-13.895,NA,NA,NA
189901,1.74274,1.23189,-5,NA,NA,-22.434,NA,NA,NA,NA
190111,1.68568,1.57219,-5,NA,NA,-16.866,NA,NA,NA,NA
190229,1.84895,1.8839,-5,NA,NA,-15.45,NA,NA,NA,NA
190508,1.73673,1.93003,-4.00355,NA,NA,NA,NA,-10.617,NA,NA
190661,1.83121,2.21928,-4.42757,NA,NA,NA,-14.905,NA,NA,NA
190953,2.05268,2.28038,-4.85985,NA,NA,-20.869,NA,NA,NA,NA
191056,1.73503,1.59718,-5,NA,NA,NA,-17.98,NA,NA,NA
191208,1.77466,1.5274,-4.35104,NA,NA,-1.337,NA,NA,NA,NA
191578,1.71014,1.18292,-5,NA,NA,NA,NA,-33.395,NA,NA
191695,1.73247,1.40612,-5,NA,NA,NA,-23.425,NA,NA,NA
191917,1.59971,2.17575,-5,NA,NA,-20.448,NA,NA,NA,NA
192049,0.991761,2.18241,-4.47874,NA,NA,-25.328,NA,NA,NA,NA
192376,1.73029,2.19435,-4.32832,NA,NA,-10.175,NA,NA,NA,NA
192447,2.3056,1.51864,-4.47352,NA,NA,-10.157,NA,NA,NA,NA
192652,1.59495,2.70376,-5,NA,NA,NA,NA,-38.855,NA,NA
192969,2.4011,1.07706,-5,NA,NA,-36.215,NA,NA,NA,NA
193022,2.05338,1.56029,-4.3123,NA,NA,NA,-15.71,NA,NA,NA
193214,2.11314,1.39861,-3.38709,NA,NA,NA,-34.812,NA,NA,NA
193458,1.2678,1.59485,-3.65268,NA,NA,NA,-37.502,NA,NA,NA
193712,1.86349,1.88313,-3.92269,NA,NA,NA,-15.999,NA,NA,NA
193864,0.804967,1.80717,-4.39897,NA,NA,NA,-36.233,NA,NA,NA
194084,1.33681,2.14288,-5,NA,NA,-23.942,NA,NA,NA,NA
194252,1.22591,1.87237,-4.18801,NA,NA,NA,-15.358,NA,NA,NA
194503,0.785388,1.81962,-4.21217,NA,NA,-32.155,NA,NA,NA,NA
194658,1.22986,2.1358,-4.04389,NA,NA,-17.581,NA,NA,NA,NA
194851,1.92453,1.65682,-4.38352,NA,NA,-1.3,NA,NA,NA,NA
195083,1.52322,1.60617,-5,NA,NA,-16.731,NA,NA,NA,NA
195229,1.21783,2.4214,-5,NA,NA,NA,NA,-37.763,NA,NA
195506,1.83533,1.16733,-4.26357,-32.029,NA,NA,NA,NA,NA,NA
195797,1.2625,2.17632,-4.57689,NA,NA,-16.807,NA,NA,NA,NA
195936,2.21823,1.29953,-5,NA,NA,-23.521,NA,NA,NA,NA
196175,1.60157,1.27839,-4.05697,NA,NA,NA,-15.065,NA,NA,NA
196320,1.53499,2.55656,-3.85001,NA,NA,-29.222,NA,NA,NA,NA
196472,1.69637,1.37636,-3.52212,NA,NA,-25.054,NA,NA,NA,NA
196652,2.16342,1.7595,-3.95003,NA,NA,-10.575,NA,NA,NA,NA
196897,1.51148,1.76735,-5,NA,NA,NA,NA,-23.485,NA,NA
197025,1.48395,1.64875,-4.32907,NA,NA,NA,NA,NA,-25.591,NA
197318,1.53198,1.84213,-4.70923,NA,NA,NA,-12.048,NA,NA,NA
197510,1.8416,1.82709,-3.93256,-43.035,NA,NA,NA,NA,NA,NA
197647,1.91644,1.56328,-4.57511,NA,NA,-3.317,NA,NA,NA,NA
197803,2.14056,1.61494,-5,NA,NA,NA,NA,-19.71,NA,NA
198067,0.867682,2.19601,-5,NA,NA,NA,NA,-44.866,NA,NA
198367,0.92258,2.71699,-5,NA,NA,NA,-57.044,NA,NA,NA
198562,1.4125,2.63332,-4.68757,NA,NA,NA,NA,-34.695,NA,NA
198639,1.36756,1.64752,-4.02517,NA,NA,NA,NA,-15.686,NA,NA
198978,1.53915,2.07389,-4.3777,NA,NA,NA,NA,NA,-26.608,NA
199071,2.04527,1.68846,-5,NA,NA,-16.544,NA,NA,NA,NA
199399,2.22972,1.62633,-4.09223,NA,NA,-8.233,NA,NA,NA,NA
199485,2.12277,1.60843,-4.45908,NA,NA,-5.843,NA,NA,NA,NA
199783,1.27769,1.48133,-4.45331,NA,NA,NA,-12.797,NA,NA,NA
199993,1.34759,2.19381,-5,NA,NA,-24.647,NA,NA,NA,NA
