id,x0,x1,x2,fitness-3.5,fitness-1.5,fitness-0.5,fitness1,fitness2,fitness1.5,fitness3,fitness4,fitness3.5,fitness0,fitness0.5,fitness2.5,fitness5,fitness4.5,fitness-2,fitness-1,fitness-4,fitness-4.5,fitness-5,fitness-3,fitness-2.5
65461,-3.99111,1.70035,0.333259,NA,NA,NA,NA,40.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65619,-4.30209,1.19202,2.17327,NA,NA,NA,NA,NA,NA,NA,NA,14.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65955,-4.58281,2.96526,2.16784,NA,NA,NA,NA,NA,NA,-9.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66194,-3.96388,2.29025,4.20173,NA,NA,NA,NA,NA,NA,NA,NA,30.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66316,-3.98992,3.56527,4.50812,NA,NA,NA,NA,NA,NA,1.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66515,-2.98563,3.58806,4.39448,NA,NA,NA,NA,NA,NA,NA,NA,11.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66689,-3.364,2.57159,4.16893,NA,NA,NA,NA,NA,NA,-6.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66975,-3.911,3.633,4.61219,NA,NA,NA,NA,70.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67095,-3.73555,4.32345,4.24417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.716,NA,NA,NA,NA,NA,NA,NA,NA,NA
67225,-4.73476,3.81286,4.03114,NA,NA,NA,NA,-3.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67559,-4.84522,4.14179,4.86379,NA,NA,NA,NA,258.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67741,-4.18739,4.37297,3.89752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67838,-4.42357,4.84065,2.7933,NA,NA,NA,-233.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68169,-3.23145,3.51151,2.21983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68344,-2.66074,3.38085,2.57495,NA,NA,NA,-3.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68471,-2.72637,4.64201,2.93907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.092,NA,NA,NA,NA,NA,NA,NA,NA,NA
68739,-1.19669,4.78812,1.32736,NA,NA,NA,NA,NA,NA,451.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68929,-3.10977,4.18224,1.92554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.208,NA,NA,NA,NA,NA,NA,NA,NA,NA
69021,-3.54195,4.36815,3.15787,NA,NA,NA,NA,NA,NA,19.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69294,-3.50861,2.84564,3.64483,NA,NA,NA,NA,NA,NA,-4.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69505,-4.7804,2.61532,2.3627,NA,NA,NA,NA,7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69746,-3.57665,2.7243,2.32615,NA,NA,NA,NA,NA,NA,41.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69807,-4.17906,2.22301,2.2125,NA,NA,NA,NA,14.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70111,-3.75195,0.833,1.52869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70220,-4.70494,1.44296,2.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70536,-4.13251,1.89351,3.42188,NA,NA,NA,NA,NA,27.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70766,-3.40065,2.15106,3.93445,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70983,-3.78379,3.81057,4.57001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71082,-2.4435,2.75887,3.56995,NA,NA,NA,NA,NA,-2.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71279,-1.85133,3.08571,4.4549,NA,NA,NA,NA,14.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71523,-3.06726,2.26408,4.9182,NA,NA,NA,237.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71773,-4.16828,3.05883,4.69734,NA,NA,NA,NA,-22.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71972,-3.33809,3.60981,4.31941,NA,NA,NA,NA,9.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72015,-4.34439,4.09932,4.84219,NA,NA,NA,NA,200.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72377,-3.20867,1.29321,2.87837,NA,NA,NA,NA,NA,22.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72539,-3.05488,1.68564,1.69195,NA,NA,29.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72691,-1.99793,3.13484,2.16071,NA,NA,191.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72990,-1.46556,2.42464,0.842095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.439,NA,NA,NA,NA,NA
73051,-0.703603,2.71371,2.08506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73327,0.293115,2.59352,1.79744,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73481,-0.959368,2.4437,2.20462,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73737,-1.20104,1.80061,3.28235,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73813,-1.49714,0.213929,4.83867,NA,NA,2223.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74144,-2.08975,-0.15923,3.36866,NA,NA,1896.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74312,-3.13567,-0.631548,3.88987,NA,NA,655.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74511,-2.58081,-0.104043,3.62411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.519,NA,NA,NA,NA,NA,NA
74670,-2.49974,0.668806,3.66306,NA,-50.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74803,-1.12399,0.948455,4.95024,NA,-39.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75154,-1.77791,3.10283,4.59788,NA,-28.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75202,-2.39503,2.3337,4.49062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.318,NA,NA,NA,NA,NA,NA
75405,-0.704884,1.9066,4.86295,NA,4247.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75601,-0.805672,0.414891,4.78142,NA,NA,7658.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75944,-1.74275,0.28304,4.61914,NA,NA,162.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76085,-1.68865,0.438967,4.80754,NA,1661.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76384,-0.607504,1.18673,3.56641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.039,NA,NA,NA,NA,NA
76595,-0.405645,4.01248,4.86288,NA,300.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76663,0.530792,3.76993,4.6743,NA,NA,14.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76979,-0.280836,4.13669,3.92226,NA,555.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77018,-1.83606,4.60122,4.66234,NA,268.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77250,-1.99397,3.51606,4.8422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.367
77477,-3.33313,3.70483,4.33239,56.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77673,-2.59914,4.27949,2.96098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.307
77812,-1.51946,4.25517,2.10117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.689,NA,NA,NA
78194,-0.870893,4.76939,1.94379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.971,NA,NA,NA
78244,-2.20335,4.85337,0.924453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285.415,NA,NA,NA
78481,-2.36562,3.75002,0.559936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.701,NA
78677,-3.30211,3.89881,0.527347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.025
78867,-3.45849,3.62242,1.34413,38.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79041,-3.0812,3.47814,2.02374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.526,NA,NA,NA,NA
79227,-3.73155,4.42843,1.92244,-0.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79419,-4.81428,4.85121,1.34172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.995,NA,NA
79787,-2.91699,3.76837,-0.692212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.318,NA,NA,NA,NA
79944,-3.03642,3.52207,-1.43876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.264,NA,NA,NA,NA
80084,-2.78347,4.21803,-2.54628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.348,NA
80280,-3.47379,3.8828,-2.38624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.972,NA
80564,-4.26158,3.43607,-2.10014,-8.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80605,-4.81936,3.50064,-1.76534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.231,NA
80906,-3.66874,4.45667,0.016416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.985,NA,NA
81185,-3.48708,3.25092,-0.555402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.167,NA,NA,NA
81322,-2.69092,3.01221,-1.06869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,NA,NA,NA
81489,-1.50784,2.76416,-1.3934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.923,NA,NA
81697,-2.39383,3.22833,-2.38631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.722,NA,NA,NA,NA
81979,-1.03977,2.82644,-4.89373,12.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82129,-2.39634,3.29777,-3.01023,-0.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82389,-1.49615,4.4042,-3.79177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.722,NA,NA,NA,NA
82573,-0.980977,4.35486,-4.66772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.531,NA,NA
82749,-0.616372,4.98883,-3.63255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.157,NA,NA,NA
82972,-0.816534,4.18294,-3.37859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.899,NA,NA,NA,NA
83100,-1.52325,4.13803,-2.35406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.79,NA,NA,NA
83276,0.139097,4.04469,-4.22663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,NA,NA,NA
83420,0.452368,3.78877,-4.57697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.005,NA,NA
83641,2.40698,4.03265,-4.73932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.599,NA,NA,NA
83825,2.87157,4.26287,-4.62557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.424,NA,NA,NA
84159,2.23324,4.94784,-4.61869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.185
84298,3.51292,4.6059,-2.46557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.858
84461,3.09691,4.9585,-2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.083,NA,NA,NA,NA,NA,NA
84790,4.09941,4.9566,-2.4823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.609,NA,NA,NA,NA,NA,NA
84914,4.60988,4.9507,-2.42959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.156,NA,NA,NA,NA,NA,NA
85180,3.05378,4.56272,-3.74882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.068,NA,NA,NA,NA,NA
85360,3.35833,4.47425,-3.90067,NA,NA,27.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85596,2.24222,3.61946,-3.32555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.072,NA,NA,NA,NA,NA
85709,2.29984,2.7145,-4.56445,NA,NA,71.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85874,2.343,0.0968826,-4.29024,NA,NA,8.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86010,2.29293,0.713273,-4.96683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.412,NA,NA,NA,NA,NA
86337,2.81697,0.950898,-4.37228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.388,NA,NA,NA,NA,NA,NA
86584,3.56836,2.5715,-4.27422,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86676,2.48586,4.02844,-3.3398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86859,1.53874,3.88128,-4.09485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87179,3.38219,3.69357,-4.08671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87234,3.70001,4.50198,-4.60243,NA,NA,NA,-0.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87435,2.2492,1.83962,-4.74061,NA,NA,NA,-6.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87718,1.22314,1.47636,-2.92968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87959,-0.760664,2.86798,-4.10081,NA,NA,NA,NA,-5.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88088,-1.1943,1.57639,-3.44477,NA,NA,NA,NA,-2.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88321,-4.67116,1.27547,-3.06011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.788,NA,NA,NA,NA,NA,NA,NA,NA,NA
88419,-4.5523,1.6849,-2.02755,NA,NA,NA,NA,NA,72.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88684,-4.36794,2.14292,-2.95223,NA,NA,NA,NA,NA,NA,23.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88945,-4.16406,1.63712,-3.62854,NA,NA,NA,NA,3.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89151,-4.42783,1.18923,-2.51393,NA,NA,NA,NA,48.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89320,-4.90187,0.492943,-3.56745,NA,NA,NA,NA,NA,-30.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89470,-4.42044,-0.435395,-4.75328,NA,NA,NA,NA,-1.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89637,-3.66873,0.695153,-4.70622,NA,NA,NA,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89885,-4.16726,1.05432,-4.34324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90016,-3.30192,0.502267,-3.85161,NA,NA,NA,NA,1.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90397,-1.99228,0.336232,-3.86819,NA,NA,NA,-24.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90418,-2.97432,2.43918,-4.40424,NA,NA,NA,NA,NA,34.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90735,-2.11779,4.34618,-2.58945,NA,NA,NA,NA,NA,208.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90814,-2.18249,4.67331,-3.00675,NA,NA,NA,NA,86.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91048,-0.583792,4.31744,-2.39447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.873,NA,NA,NA,NA,NA,NA,NA,NA,NA
91322,-1.62818,4.21431,-2.74695,NA,NA,NA,NA,NA,5.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91527,-1.20538,4.9456,-2.2918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91627,-1.50195,4.13886,-2.06724,NA,NA,NA,583.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91998,-2.50255,3.42623,-1.70229,NA,NA,NA,NA,NA,32.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92096,-2.10716,4.03944,-1.0336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92284,-2.88578,3.96548,-1.69205,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92583,-2.01364,2.16713,-3.17442,NA,294.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92758,-2.13675,1.20747,-2.13025,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92912,0.32559,1.66376,-0.794767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1181.736,NA,NA,NA,NA,NA
93066,-0.344588,1.64864,-1.1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93376,1.46312,1.0662,-0.573782,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93440,1.1724,0.742584,-0.53977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.712,NA,NA,NA,NA,NA
93699,-0.883777,1.76248,-0.970875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1004.244,NA,NA,NA,NA,NA
93887,-0.338392,1.47274,-1.82375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.124,NA,NA,NA,NA,NA
94053,-0.356798,2.18012,-2.22825,NA,NA,270.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94235,0.709564,1.49585,-1.22412,NA,NA,193.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94512,-0.34451,2.12082,-0.702703,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94624,0.354945,1.72133,-1.38266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-333.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94833,1.37718,3.07875,-2.81785,NA,NA,NA,-13.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95148,1.095,2.94224,-2.35291,NA,NA,NA,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95216,1.20109,1.86663,-3.76987,NA,NA,NA,-11.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95467,-0.0724676,3.055,-3.59758,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95685,0.10862,4.4002,-3.91636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95888,-0.573467,4.41927,-4.60697,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96029,0.43278,3.32664,-4.74557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96298,1.17208,4.30802,-3.5034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96413,1.37481,4.80955,-4.87385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96701,1.33921,4.47755,-4.22951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.718,NA,NA,NA,NA,NA
96820,-0.326266,4.74685,-4.80163,NA,NA,NA,NA,NA,NA,NA,NA,NA,-324.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97159,-1.87452,3.86153,-3.54871,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97294,-2.13457,3.70341,-4.11288,NA,NA,NA,NA,NA,39.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97432,-0.75901,4.45581,-3.07147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97712,-2.33638,4.21421,-1.5639,NA,NA,NA,126.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97837,-1.00394,4.69539,-1.94853,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2027.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98047,-0.982474,4.72779,-1.64614,NA,NA,4314.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98220,-2.0161,3.11995,-1.73164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.918,NA,NA,NA,NA,NA
