id,x0,x1,x2,fitness-3,fitness-1,fitness-1.5,fitness-2,fitness-2.5,fitness-3.5,fitness-4,fitness-0.5
127030,1.18814,2.10663,-4.31636,NA,NA,NA,NA,-16.394,NA,NA,NA
127307,1.97034,2.95672,-3.92667,NA,NA,-62.182,NA,NA,NA,NA,NA
127506,1.67915,0.811984,-4.39954,NA,NA,NA,-43.247,NA,NA,NA,NA
127648,1.47344,2.07988,-5,-21.34,NA,NA,NA,NA,NA,NA,NA
127869,1.64313,1.95644,-4.91522,NA,NA,NA,NA,-14.764,NA,NA,NA
128183,1.76358,2.79273,-4.63337,NA,NA,NA,-37.485,NA,NA,NA,NA
128364,1.48468,1.94448,-4.08455,NA,NA,NA,-13.151,NA,NA,NA,NA
128459,2.35821,2.49293,-4.51549,NA,NA,NA,NA,-27.59,NA,NA,NA
128715,2.705,2.5854,-4.0237,NA,NA,NA,NA,-44.917,NA,NA,NA
128871,1.71951,2.84608,-4.70828,NA,NA,NA,NA,-38.283,NA,NA,NA
129061,2.41668,2.56189,-5,NA,NA,NA,-46.125,NA,NA,NA,NA
129207,2.75808,1.94023,-5,NA,NA,NA,-38.669,NA,NA,NA,NA
129520,1.53738,1.35768,-3.86995,NA,NA,NA,NA,-13.26,NA,NA,NA
129682,1.95359,1.70508,-4.26609,NA,NA,-29.531,NA,NA,NA,NA,NA
129978,0.381684,1.41998,-4.36082,NA,NA,NA,NA,-61.956,NA,NA,NA
130138,1.1801,1.37417,-5,NA,NA,NA,NA,-29.982,NA,NA,NA
130320,1.34005,1.91142,-4.57798,-12.289,NA,NA,NA,NA,NA,NA,NA
130460,1.56703,1.1206,-5,NA,NA,NA,NA,-29.106,NA,NA,NA
130620,0.814048,1.70708,-4.06968,NA,NA,NA,NA,-32.009,NA,NA,NA
130958,1.63872,2.51862,-5,NA,NA,NA,NA,-31.383,NA,NA,NA
131069,2.48649,1.70987,-5,NA,NA,NA,NA,-26.533,NA,NA,NA
131209,2.47344,1.22579,-4.55236,NA,NA,NA,NA,-23.504,NA,NA,NA
131549,2.27515,1.94482,-4.67613,NA,NA,NA,NA,-13.881,NA,NA,NA
131666,1.82071,2.03419,-3.46961,NA,NA,NA,NA,-27.333,NA,NA,NA
131860,2.14322,2.37731,-4.03808,-22.532,NA,NA,NA,NA,NA,NA,NA
132016,2.07185,2.78786,-5,-47.486,NA,NA,NA,NA,NA,NA,NA
132246,2.19396,1.6823,-4.4517,NA,NA,NA,-10.125,NA,NA,NA,NA
132532,1.38942,1.4043,-5,NA,NA,NA,NA,-22.527,NA,NA,NA
132603,0.825908,1.94292,-4.5953,-31.126,NA,NA,NA,NA,NA,NA,NA
132861,1.67385,1.52164,-5,NA,NA,NA,-19.377,NA,NA,NA,NA
133187,1.58993,1.60418,-4.57451,NA,NA,NA,-10.299,NA,NA,NA,NA
133290,2.03165,1.64683,-4.50238,NA,NA,NA,-6.045,NA,NA,NA,NA
133434,2.19665,1.75823,-5,-27.759,NA,NA,NA,NA,NA,NA,NA
133632,1.51008,1.27611,-5,-34.593,NA,NA,NA,NA,NA,NA,NA
133907,1.85445,1.23904,-5,NA,NA,-38.137,NA,NA,NA,NA,NA
134175,3.03497,1.63444,-4.47118,NA,NA,NA,NA,-39.738,NA,NA,NA
134263,1.98482,2.54001,-4.79151,NA,NA,NA,NA,-26.274,NA,NA,NA
134428,1.65238,2.07306,-3.81535,NA,NA,NA,NA,-14.612,NA,NA,NA
134660,1.89042,1.47816,-3.69682,-19.705,NA,NA,NA,NA,NA,NA,NA
134927,0.844784,1.79321,-4.48267,NA,NA,NA,NA,NA,-52.091,NA,NA
135142,1.79727,1.94818,-4.56588,NA,NA,NA,-13.739,NA,NA,NA,NA
135368,1.79018,1.88224,-5,NA,NA,NA,NA,-15.154,NA,NA,NA
135434,1.53382,2.33586,-4.16134,NA,NA,NA,NA,-16.906,NA,NA,NA
135662,1.91613,1.913,-3.48489,NA,NA,NA,NA,-24.121,NA,NA,NA
135948,2.09516,1.81472,-3.96624,NA,NA,NA,NA,-8.587,NA,NA,NA
136014,1.96091,1.52004,-4.04529,NA,NA,NA,NA,-4.225,NA,NA,NA
136201,1.0702,2.33436,-5,NA,NA,NA,-39.449,NA,NA,NA,NA
136448,1.62552,2.36732,-5,-26.397,NA,NA,NA,NA,NA,NA,NA
136725,1.38949,1.93278,-5,-21.51,NA,NA,NA,NA,NA,NA,NA
136903,1.77046,2.6244,-3.86635,NA,NA,NA,NA,-30.451,NA,NA,NA
137004,2.48431,1.46489,-3.94265,NA,NA,NA,-28.538,NA,NA,NA,NA
137254,2.41524,2.05473,-4.54446,NA,NA,NA,NA,-18.182,NA,NA,NA
137584,1.04848,2.27635,-4.38657,NA,NA,-43.993,NA,NA,NA,NA,NA
137730,2.68483,1.54404,-3.82399,NA,NA,NA,NA,-31.787,NA,NA,NA
137914,1.39185,2.10889,-3.28067,NA,NA,NA,NA,-41.604,NA,NA,NA
138122,1.31446,2.43708,-3.74782,NA,NA,-68.615,NA,NA,NA,NA,NA
138398,1.89447,2.87251,-4.11073,NA,NA,NA,NA,-37.352,NA,NA,NA
138565,1.63866,1.47645,-5,NA,NA,NA,-30.463,NA,NA,NA,NA
138675,2.18162,1.32464,-4.46924,NA,NA,NA,-16.581,NA,NA,NA,NA
138829,1.78181,1.1649,-4.17825,NA,NA,NA,-14.073,NA,NA,NA,NA
139142,2.03818,1.73358,-4.93955,-25.473,NA,NA,NA,NA,NA,NA,NA
139245,1.41484,1.97125,-4.52115,NA,NA,NA,-13.284,NA,NA,NA,NA
139583,2.44723,1.94055,-4.26351,-20.389,NA,NA,NA,NA,NA,NA,NA
139647,1.61562,2.37474,-4.25696,NA,NA,NA,-21.945,NA,NA,NA,NA
139802,1.6259,1.75794,-5,-17.004,NA,NA,NA,NA,NA,NA,NA
140091,2.13857,2.2341,-3.61609,-39.336,NA,NA,NA,NA,NA,NA,NA
140370,1.99432,1.85845,-4.70512,NA,NA,NA,-10.551,NA,NA,NA,NA
140455,0.957117,1.86145,-5,NA,NA,NA,NA,NA,-60.386,NA,NA
140712,1.36615,2.20874,-5,NA,NA,NA,NA,-24.511,NA,NA,NA
140905,1.27814,2.75826,-4.34281,NA,NA,NA,NA,NA,NA,-68.355,NA
141055,2.03847,2.74336,-3.77991,NA,NA,NA,NA,NA,-64.037,NA,NA
141392,2.58899,2.08379,-3.73412,-37.044,NA,NA,NA,NA,NA,NA,NA
141461,2.3933,1.04308,-3.60583,-47.106,NA,NA,NA,NA,NA,NA,NA
141738,2.17679,1.53149,-2.95458,NA,NA,NA,NA,-61.022,NA,NA,NA
141963,2.83951,1.3381,-3.6928,-46.704,NA,NA,NA,NA,NA,NA,NA
142093,2.37577,1.18938,-4.15312,-26.762,NA,NA,NA,NA,NA,NA,NA
142293,1.11584,1.65628,-3.92776,NA,NA,-44.308,NA,NA,NA,NA,NA
142549,1.38141,1.97337,-4.11524,NA,NA,NA,NA,-10.411,NA,NA,NA
142735,2.22653,1.52514,-5,NA,NA,NA,NA,-19.949,NA,NA,NA
142817,1.80625,1.48429,-4.61302,NA,NA,NA,-15.39,NA,NA,NA,NA
143190,2.46639,1.88604,-3.95004,-31.122,NA,NA,NA,NA,NA,NA,NA
143232,1.79061,1.34635,-5,NA,NA,NA,NA,-20.287,NA,NA,NA
143427,1.56098,1.90692,-4.46241,NA,NA,NA,NA,-6.524,NA,NA,NA
143601,1.16193,1.94797,-4.19278,NA,NA,NA,NA,-15.05,NA,NA,NA
143838,1.45234,2.27985,-4.66422,NA,NA,NA,NA,NA,-29.487,NA,NA
144172,1.28684,1.15775,-5,NA,NA,NA,NA,NA,-58.779,NA,NA
144366,1.98704,1.89691,-4.54877,NA,NA,NA,NA,-5.758,NA,NA,NA
144522,1.56817,1.79561,-3.58635,NA,NA,NA,NA,-20.397,NA,NA,NA
144637,0.884283,2.14733,-4.00764,NA,NA,NA,-42.261,NA,NA,NA,NA
144881,2.84678,2.90367,-4.19209,NA,NA,NA,NA,-62.846,NA,NA,NA
145081,2.63422,1.26041,-4.49209,NA,NA,NA,-34.347,NA,NA,NA,NA
145325,2.75264,2.21149,-4.8882,NA,NA,-52.504,NA,NA,NA,NA,NA
145515,2.38966,2.31527,-4.41484,NA,NA,NA,-24.377,NA,NA,NA,NA
145649,1.08413,2.60113,-4.56755,NA,NA,NA,-47.418,NA,NA,NA,NA
145927,2.31338,1.87465,-4.70913,NA,NA,NA,-19.188,NA,NA,NA,NA
146153,2.00958,2.5268,-5,-40.091,NA,NA,NA,NA,NA,NA,NA
146392,1.04082,1.43379,-5,NA,NA,NA,NA,NA,-52.89,NA,NA
146494,1.67916,1.13359,-5,-29.769,NA,NA,NA,NA,NA,NA,NA
146659,2.20694,2.72105,-3.84952,NA,NA,-51.031,NA,NA,NA,NA,NA
146906,2.00376,3.15753,-3.82447,-64.831,NA,NA,NA,NA,NA,NA,NA
147145,2.74888,2.33253,-4.74325,NA,NA,-57.072,NA,NA,NA,NA,NA
147377,1.98782,2.24787,-5,NA,NA,-37.38,NA,NA,NA,NA,NA
147456,1.49674,1.9208,-5,NA,NA,NA,-23.789,NA,NA,NA,NA
147774,1.71265,2.07197,-4.32946,NA,NA,NA,NA,-7.123,NA,NA,NA
147987,1.32968,1.19615,-3.21276,-57.024,NA,NA,NA,NA,NA,NA,NA
148035,0.960214,2.42345,-4.58632,-35.247,NA,NA,NA,NA,NA,NA,NA
148214,1.43391,2.0376,-5,NA,NA,-36.469,NA,NA,NA,NA,NA
148486,2.54641,2.10643,-3.82312,NA,NA,NA,NA,NA,-42.943,NA,NA
148666,1.81318,2.48311,-4.94148,NA,NA,NA,-28.841,NA,NA,NA,NA
148897,1.43719,1.25045,-4.82037,-23.585,NA,NA,NA,NA,NA,NA,NA
149013,1.83768,2.14095,-5,NA,NA,NA,NA,-19.765,NA,NA,NA
149361,1.01325,2.49411,-4.67228,NA,NA,NA,-39.955,NA,NA,NA,NA
149535,1.81154,1.85971,-3.73859,NA,NA,NA,-19.256,NA,NA,NA,NA
149723,2.33972,1.81322,-3.62038,NA,NA,NA,-31.187,NA,NA,NA,NA
149827,2.24264,2.02674,-4.64013,NA,NA,NA,-22.112,NA,NA,NA,NA
150094,1.98554,1.39497,-4.41772,NA,NA,-23.861,NA,NA,NA,NA,NA
150291,1.5965,1.24324,-5,-25.068,NA,NA,NA,NA,NA,NA,NA
150451,1.95576,2.71522,-5,NA,NA,NA,NA,-37.764,NA,NA,NA
150630,1.83672,2.54409,-4.59014,-34.049,NA,NA,NA,NA,NA,NA,NA
150875,1.67494,2.2418,-4.60636,NA,NA,NA,NA,NA,NA,-54.573,NA
151078,2.26432,1.07947,-4.12863,NA,NA,NA,NA,NA,-51.13,NA,NA
151392,1.99949,1.49184,-5,NA,NA,NA,NA,NA,-46.748,NA,NA
151449,2.7931,0.909039,-4.73966,NA,NA,NA,NA,NA,-67.716,NA,NA
151735,0.856418,1.53223,-3.8086,NA,NA,NA,NA,NA,-51.18,NA,NA
151982,1.86097,1.20189,-4.53748,NA,NA,NA,-19.258,NA,NA,NA,NA
152068,2.3877,1.32285,-4.27777,NA,NA,NA,NA,-14.975,NA,NA,NA
152317,1.54015,1.37907,-5,NA,NA,NA,NA,-21.055,NA,NA,NA
152547,2.18569,1.42661,-5,NA,NA,NA,NA,-20.2,NA,NA,NA
152748,1.41443,1.67589,-5,NA,NA,NA,-27.222,NA,NA,NA,NA
152862,2.40081,1.32831,-4.05987,NA,NA,NA,-25.67,NA,NA,NA,NA
153050,2.30922,2.03176,-4.34972,NA,NA,-30.551,NA,NA,NA,NA,NA
153385,1.84884,1.62593,-4.23305,NA,NA,NA,-9.458,NA,NA,NA,NA
153429,1.30269,1.95737,-5,NA,NA,NA,NA,NA,-35.118,NA,NA
153657,1.29235,2.14222,-5,NA,NA,NA,NA,NA,-40.359,NA,NA
153841,2.19734,1.85324,-4.25932,NA,NA,NA,NA,NA,-27.033,NA,NA
154148,1.78739,1.89584,-4.1241,NA,NA,NA,NA,NA,-19.254,NA,NA
154398,2.52791,2.12481,-5,-33.8,NA,NA,NA,NA,NA,NA,NA
154469,2.11957,1.44963,-5,-21.259,NA,NA,NA,NA,NA,NA,NA
154681,1.40625,1.62553,-4.29445,-15.139,NA,NA,NA,NA,NA,NA,NA
154893,1.33442,1.54936,-4.58436,NA,NA,NA,-12.179,NA,NA,NA,NA
155009,0.63587,1.53207,-3.87777,-51.034,NA,NA,NA,NA,NA,NA,NA
155333,1.99634,1.60576,-4.53786,NA,NA,NA,NA,-4.591,NA,NA,NA
155560,2.14031,2.01151,-3.51037,NA,NA,NA,-31.093,NA,NA,NA,NA
155613,1.50626,1.43029,-4.08881,NA,NA,NA,NA,-7.59,NA,NA,NA
155816,1.35615,1.65885,-3.63567,NA,NA,NA,NA,NA,-34.238,NA,NA
156044,1.33597,2.10434,-3.6384,-25.551,NA,NA,NA,NA,NA,NA,NA
156251,2.01755,2.89776,-4.67011,NA,NA,NA,NA,-41.082,NA,NA,NA
156484,2.09133,3.07212,-5,-58.196,NA,NA,NA,NA,NA,NA,NA
156602,1.37835,2.13173,-4.28756,-13.797,NA,NA,NA,NA,NA,NA,NA
156985,2.09333,1.73216,-4.18012,NA,NA,NA,-6.668,NA,NA,NA,NA
157119,2.01957,0.956334,-4.38481,NA,NA,NA,-30.145,NA,NA,NA,NA
157260,2.05788,1.623,-4.10007,NA,NA,NA,-18.743,NA,NA,NA,NA
157591,2.95164,1.34697,-4.68178,NA,NA,NA,NA,-40.66,NA,NA,NA
157646,1.16503,2.07292,-4.70433,NA,NA,NA,NA,NA,-41.903,NA,NA
157990,1.76318,2.60181,-5,NA,NA,NA,NA,-32.665,NA,NA,NA
158135,1.4354,2.0023,-4.08246,NA,NA,NA,NA,NA,-26.258,NA,NA
158340,2.55398,2.64878,-4.21758,NA,NA,NA,NA,-39.423,NA,NA,NA
158440,1.39859,1.5655,-4.1232,-10.348,NA,NA,NA,NA,NA,NA,NA
158799,1.1398,1.89242,-4.19889,NA,NA,NA,-23.244,NA,NA,NA,NA
158844,1.7763,1.72883,-4.61795,NA,NA,NA,NA,-3.731,NA,NA,NA
159102,1.45458,0.956883,-4.26322,NA,NA,NA,-32.13,NA,NA,NA,NA
159250,1.84747,2.33021,-4.24034,NA,NA,NA,NA,NA,-39.161,NA,NA
159578,1.79423,1.91714,-5,-17.396,NA,NA,NA,NA,NA,NA,NA
159746,2.29183,2.53786,-5,NA,NA,NA,NA,-35.636,NA,NA,NA
159946,2.35389,2.42934,-5,NA,NA,NA,-43.061,NA,NA,NA,NA
160147,2.81466,1.50527,-3.62661,NA,NA,NA,NA,-44.311,NA,NA,NA
160346,1.85726,1.26171,-3.09052,-58.157,NA,NA,NA,NA,NA,NA,NA
160581,2.40581,1.68189,-3.56304,NA,NA,NA,NA,NA,-45.114,NA,NA
160750,0.741429,2.3738,-3.84506,NA,NA,NA,NA,-46.08,NA,NA,NA
160885,0.696175,2.53752,-5,-61.589,NA,NA,NA,NA,NA,NA,NA
161098,1.60168,1.86797,-4.72852,NA,NA,NA,NA,-8.688,NA,NA,NA
161356,2.3486,3.10348,-3.9437,NA,NA,NA,NA,-59.783,NA,NA,NA
161434,1.95335,2.46764,-3.38007,-42.644,NA,NA,NA,NA,NA,NA,NA
161684,0.869939,1.62738,-3.93201,-38.341,NA,NA,NA,NA,NA,NA,NA
161919,1.42408,1.78223,-4.75468,NA,NA,NA,NA,-10.826,NA,NA,NA
162067,1.63512,2.30575,-5,NA,NA,NA,NA,-23.373,NA,NA,NA
162396,2.32729,1.90219,-4.17125,NA,NA,NA,NA,-11.942,NA,NA,NA
162524,1.84123,1.5967,-4.43978,NA,NA,-37.051,NA,NA,NA,NA,NA
162638,2.55543,1.39528,-4.19742,NA,NA,NA,-22.734,NA,NA,NA,NA
162884,2.22228,2.97814,-5,NA,NA,NA,NA,NA,-66.946,NA,NA
163104,1.82422,1.55692,-5,NA,NA,NA,-28.415,NA,NA,NA,NA
163235,1.7817,2.80063,-4.79722,NA,NA,NA,NA,-36.632,NA,NA,NA
163432,0.945388,1.63731,-4.22292,NA,NA,NA,NA,-25.974,NA,NA,NA
163775,2.0146,1.82252,-4.28179,NA,NA,NA,NA,-4.107,NA,NA,NA
163967,1.86,1.86768,-5,NA,NA,NA,NA,-15.972,NA,NA,NA
164178,1.87336,2.42426,-3.60575,NA,NA,NA,-33.889,NA,NA,NA,NA
164284,1.21693,1.16751,-4.83572,NA,NA,NA,NA,-30.826,NA,NA,NA
164518,1.61586,1.14872,-4.16698,NA,NA,NA,NA,-12.542,NA,NA,NA
164603,1.91036,1.97619,-5,NA,NA,NA,NA,-16.671,NA,NA,NA
164870,1.80173,2.21796,-5,NA,NA,NA,-22.578,NA,NA,NA,NA
165076,2.04362,1.64554,-5,NA,NA,-35.797,NA,NA,NA,NA,NA
165354,2.88329,1.00644,-4.28748,NA,NA,NA,-49.485,NA,NA,NA,NA
165583,2.2221,1.35387,-3.83328,NA,NA,NA,NA,-16.921,NA,NA,NA
165735,1.88806,2.23085,-4.93936,NA,NA,-47.606,NA,NA,NA,NA,NA
165902,2.27703,1.23811,-4.78111,NA,NA,NA,NA,-19.849,NA,NA,NA
166112,2.92845,1.81104,-3.88828,-42.431,NA,NA,NA,NA,NA,NA,NA
166370,1.70859,2.11569,-5,NA,NA,NA,NA,-19.081,NA,NA,NA
166477,2.47908,1.97982,-4.47757,-21.177,NA,NA,NA,NA,NA,NA,NA
166697,1.19367,2.1901,-4.62902,NA,NA,NA,NA,-20.364,NA,NA,NA
166928,0.874948,2.27056,-4.61283,-39.801,NA,NA,NA,NA,NA,NA,NA
167181,1.99817,1.92229,-4.97237,NA,NA,NA,-23.174,NA,NA,NA,NA
167205,1.53868,1.49687,-3.35076,NA,NA,NA,-46.307,NA,NA,NA,NA
167517,2.0751,1.41792,-3.57492,NA,NA,NA,NA,-22.992,NA,NA,NA
167660,1.82865,2.13571,-3.8685,-17.966,NA,NA,NA,NA,NA,NA,NA
167934,1.43777,1.73533,-4.61528,NA,NA,NA,NA,NA,-27.937,NA,NA
168073,2.15175,1.74403,-4.52733,NA,NA,NA,NA,-7.544,NA,NA,NA
168363,1.17394,1.41169,-3.78043,NA,NA,NA,NA,-25.282,NA,NA,NA
168572,0.625874,1.8991,-3.91743,-50.982,NA,NA,NA,NA,NA,NA,NA
168683,1.68135,1.32257,-3.46533,-35.089,NA,NA,NA,NA,NA,NA,NA
168909,2.12743,1.18819,-3.47781,-37.34,NA,NA,NA,NA,NA,NA,NA
169054,1.85155,1.85824,-5,NA,NA,NA,NA,-14.943,NA,NA,NA
169351,2.14511,2.0502,-5,NA,NA,NA,-22.266,NA,NA,NA,NA
169460,2.36021,1.68754,-5,NA,NA,NA,-29.941,NA,NA,NA,NA
169624,2.73065,1.70659,-5,NA,NA,NA,-40.555,NA,NA,NA,NA
169919,0.972417,1.29885,-4.0969,-31.199,NA,NA,NA,NA,NA,NA,NA
170177,2.19819,1.66734,-4.22674,-12.466,NA,NA,NA,NA,NA,NA,NA
170327,2.29633,2.47517,-3.64609,-40.894,NA,NA,NA,NA,NA,NA,NA
170471,2.2164,2.17082,-5,NA,NA,NA,NA,-23.478,NA,NA,NA
170702,2.45098,1.51119,-5,NA,NA,NA,NA,-27.186,NA,NA,NA
170874,0.84608,2.01287,-5,NA,NA,NA,NA,-40.682,NA,NA,NA
171046,1.14024,2.26296,-5,NA,NA,NA,NA,-32.139,NA,NA,NA
171395,0.999272,1.99172,-5,NA,NA,NA,-35.83,NA,NA,NA,NA
171482,0.950548,2.31396,-5,NA,NA,NA,NA,NA,-54.959,NA,NA
171642,2.01348,2.50198,-4.71969,NA,NA,NA,NA,-24.243,NA,NA,NA
171879,1.75492,1.99205,-5,-22.045,NA,NA,NA,NA,NA,NA,NA
172102,2.60685,1.81855,-4.60075,-24.553,NA,NA,NA,NA,NA,NA,NA
172297,2.46314,2.25174,-4.54227,NA,NA,-37.043,NA,NA,NA,NA,NA
172497,2.33181,1.12924,-5,NA,NA,NA,-40.34,NA,NA,NA,NA
172725,2.40994,1.44627,-4.61275,NA,NA,NA,-19.385,NA,NA,NA,NA
172968,1.35214,1.60831,-4.52207,NA,NA,NA,NA,-9.169,NA,NA,NA
173143,2.46293,1.24025,-5,NA,NA,NA,NA,-31.314,NA,NA,NA
173368,2.65325,1.40139,-5,NA,NA,NA,NA,-34.487,NA,NA,NA
173421,1.89838,1.66054,-5,NA,NA,NA,NA,NA,-30.345,NA,NA
173660,2.27787,1.66724,-4.61647,-16.478,NA,NA,NA,NA,NA,NA,NA
173887,2.10159,1.41409,-4.89257,NA,NA,NA,NA,-14.571,NA,NA,NA
174023,1.73705,1.37697,-5,NA,NA,NA,NA,-18.458,NA,NA,NA
174357,1.0735,1.35293,-5,NA,NA,NA,NA,-35.179,NA,NA,NA
174431,2.01404,2.43597,-3.88896,NA,NA,NA,NA,-23.356,NA,NA,NA
174780,2.51766,1.38584,-4.01323,NA,NA,NA,-34.853,NA,NA,NA,NA
174979,2.25897,1.54259,-4.39738,NA,NA,NA,-14.868,NA,NA,NA,NA
175122,2.52097,1.85967,-5,NA,NA,NA,NA,-27.823,NA,NA,NA
175352,2.03924,2.19956,-4.77208,NA,NA,NA,NA,-16.259,NA,NA,NA
175499,2.28182,2.12609,-4.74057,NA,NA,NA,NA,NA,-46.604,NA,NA
175686,2.07722,1.35612,-5,-30.258,NA,NA,NA,NA,NA,NA,NA
175948,1.73991,1.29978,-3.08556,NA,NA,NA,NA,NA,-66.98,NA,NA
176167,1.02358,1.40832,-3.96234,NA,NA,NA,-38.432,NA,NA,NA,NA
176218,1.8909,1.27504,-3.86373,NA,NA,NA,-15.64,NA,NA,NA,NA
176474,2.80822,1.69701,-4.54963,NA,NA,NA,NA,-30.069,NA,NA,NA
176604,1.38401,1.06527,-3.4229,-55.759,NA,NA,NA,NA,NA,NA,NA
176984,0.977041,1.89294,-5,NA,NA,NA,-35.059,NA,NA,NA,NA
177197,2.48451,1.32041,-5,NA,NA,NA,-32.053,NA,NA,NA,NA
177329,1.62666,1.39632,-4.69977,NA,NA,NA,NA,-8.285,NA,NA,NA
177465,2.07089,2.0152,-4.53672,-11.215,NA,NA,NA,NA,NA,NA,NA
177787,2.07665,2.18098,-5,NA,NA,NA,NA,-21.279,NA,NA,NA
177979,2.14598,2.10627,-3.86724,NA,NA,NA,-17.643,NA,NA,NA,NA
178193,1.55037,2.64675,-4.59635,NA,NA,NA,-30.918,NA,NA,NA,NA
178296,1.8831,1.89707,-5,-17.582,NA,NA,NA,NA,NA,NA,NA
178571,2.12547,1.37799,-4.00327,NA,NA,NA,-11.738,NA,NA,NA,NA
178627,1.51961,1.91345,-3.44251,NA,NA,NA,-38.437,NA,NA,NA,NA
178988,2.17655,1.24069,-4.23882,NA,NA,NA,NA,NA,-29.746,NA,NA
179055,2.23845,1.26042,-4.55885,NA,NA,NA,NA,-14.011,NA,NA,NA
179380,2.34672,2.20116,-5,NA,NA,NA,-37.755,NA,NA,NA,NA
179457,2.1028,1.96105,-4.37518,NA,NA,NA,NA,-7.433,NA,NA,NA
179796,1.93492,1.79915,-3.94206,NA,NA,NA,NA,-6.705,NA,NA,NA
179871,2.22072,1.26994,-5,-26.725,NA,NA,NA,NA,NA,NA,NA
180013,1.98391,2.00869,-5,NA,NA,NA,-19.252,NA,NA,NA,NA
180370,2.25874,1.82635,-4.12883,-12.067,NA,NA,NA,NA,NA,NA,NA
180512,1.8778,1.96219,-4.12155,-12.595,NA,NA,NA,NA,NA,NA,NA
180697,1.54257,1.93373,-4.62878,-20.148,NA,NA,NA,NA,NA,NA,NA
180857,2.22605,2.22174,-4.56747,NA,NA,NA,NA,-17.175,NA,NA,NA
181070,1.85115,1.68202,-3.52144,NA,NA,NA,NA,-21.872,NA,NA,NA
181346,2.30492,1.6926,-4.56404,NA,NA,NA,NA,-11.547,NA,NA,NA
181576,2.38126,2.0482,-3.89404,NA,NA,NA,NA,-20.159,NA,NA,NA
181605,2.39344,1.26255,-4.48161,-26.408,NA,NA,NA,NA,NA,NA,NA
181888,1.20851,1.16833,-3.52683,NA,NA,NA,NA,-45.132,NA,NA,NA
182173,1.22166,0.890845,-3.98741,NA,NA,NA,-51.604,NA,NA,NA,NA
182296,1.45324,1.86293,-3.16173,-46.246,NA,NA,NA,NA,NA,NA,NA
182442,2.30529,2.00035,-3.77568,NA,NA,NA,-29.947,NA,NA,NA,NA
182707,2.16395,1.44974,-3.51379,NA,NA,NA,-39.55,NA,NA,NA,NA
182861,1.49257,1.51383,-3.91641,NA,NA,NA,NA,-8.718,NA,NA,NA
183001,1.05607,1.37379,-3.97038,NA,NA,NA,-40.194,NA,NA,NA,NA
183272,2.07938,1.6185,-3.69196,NA,NA,NA,-21.702,NA,NA,NA,NA
183580,2.63352,1.91702,-4.83419,NA,NA,NA,-28.636,NA,NA,NA,NA
183719,0.991484,1.78808,-4.49892,-28.707,NA,NA,NA,NA,NA,NA,NA
183824,1.05703,1.70588,-4.41607,NA,NA,NA,NA,-17.788,NA,NA,NA
184156,2.02347,2.02752,-3.74571,NA,NA,NA,-23.965,NA,NA,NA,NA
184391,2.84584,2.60216,-4.29255,NA,NA,NA,NA,-48.933,NA,NA,NA
184569,2.5349,2.30204,-5,-38.683,NA,NA,NA,NA,NA,NA,NA
184733,1.67392,1.79393,-5,-26.034,NA,NA,NA,NA,NA,NA,NA
184990,2.41163,1.66172,-5,-30.242,NA,NA,NA,NA,NA,NA,NA
185076,0.970986,1.85676,-5,NA,NA,NA,-38.695,NA,NA,NA,NA
185301,1.3562,1.50512,-4.44625,NA,NA,NA,NA,NA,-29.76,NA,NA
185516,1.17359,2.04211,-5,NA,NA,NA,NA,-27.74,NA,NA,NA
185628,1.20349,2.23384,-5,NA,NA,NA,NA,-28.656,NA,NA,NA
185812,1.98861,1.13153,-5,NA,NA,NA,-33.55,NA,NA,NA,NA
186098,1.93398,0.961822,-5,NA,NA,NA,NA,-38.929,NA,NA,NA
186392,1.0971,1.86744,-4.77217,NA,NA,NA,NA,NA,-35.513,NA,NA
186536,1.22678,1.89753,-5,NA,NA,NA,-29.754,NA,NA,NA,NA
186704,0.995027,1.48389,-5,NA,NA,NA,NA,-35.752,NA,NA,NA
186898,2.19544,1.80285,-5,NA,NA,NA,NA,-18.281,NA,NA,NA
187107,2.01089,1.54225,-4.90199,NA,NA,NA,NA,-13.697,NA,NA,NA
187289,1.18683,1.2769,-3.98859,NA,NA,NA,NA,NA,-37.693,NA,NA
187428,2.11708,0.96711,-5,NA,NA,NA,NA,-36.233,NA,NA,NA
187722,1.65975,1.58481,-4.93536,NA,NA,NA,NA,-12.788,NA,NA,NA
187883,2.03298,2.04563,-4.47008,NA,NA,NA,-14.875,NA,NA,NA,NA
188183,1.83076,1.6749,-4.47405,NA,NA,NA,NA,-1.716,NA,NA,NA
188397,1.35463,2.64342,-5,NA,NA,NA,-39.784,NA,NA,NA,NA
188450,1.89723,2.4371,-3.73183,NA,NA,NA,NA,-26.916,NA,NA,NA
188742,1.46119,1.58422,-3.73706,NA,NA,-50.529,NA,NA,NA,NA,NA
188803,1.57911,2.12224,-3.90447,NA,NA,NA,-17.892,NA,NA,NA,NA
189085,1.65227,2.17417,-4.33846,NA,NA,NA,-11.634,NA,NA,NA,NA
189399,1.99434,2.17796,-4.49373,-14.911,NA,NA,NA,NA,NA,NA,NA
189468,1.93377,1.66196,-5,NA,NA,NA,NA,-15.479,NA,NA,NA
189711,1.32148,0.963254,-5,-49.936,NA,NA,NA,NA,NA,NA,NA
189834,2.32804,0.84379,-4.81702,NA,NA,NA,NA,-41.62,NA,NA,NA
190100,1.776,0.936583,-4.16076,NA,NA,NA,NA,NA,-40.144,NA,NA
