id,x0,x1,x2,fitness-4.5,fitness-5,fitness-4,fitness-3.5
175092,-1.36246,3.66424,-5,NA,-40.595,NA,NA
175394,-1.76199,3.98933,-5,NA,-46.885,NA,NA
175597,-1.78033,3.44424,-5,NA,-39.986,NA,NA
175622,-1.96753,3.53133,-5,NA,-54.491,NA,NA
175830,-2.03759,4.02955,-4.6411,NA,NA,-41.154,NA
176129,-1.84292,3.81372,-5,-16.337,NA,NA,NA
176397,-1.45771,3.77129,-4.81864,-8.806,NA,NA,NA
176588,-1.91006,3.50824,-4.42272,-44.701,NA,NA,NA
176791,-1.39785,4.5108,-5,NA,-61.766,NA,NA
176942,-2.01998,3.89391,-4.25409,-32.205,NA,NA,NA
177190,-1.23012,4.27244,-5,-49.565,NA,NA,NA
177319,-2.00287,4.42226,-5,-42.436,NA,NA,NA
177526,-1.75855,3.67634,-5,-26.658,NA,NA,NA
177748,-1.23719,4.01925,-5,NA,-55.398,NA,NA
177997,-2.05031,4.02111,-5,NA,-46.575,NA,NA
178170,-1.81103,4.13162,-5,-31.302,NA,NA,NA
178357,-2.08059,3.37374,-4.21541,NA,-55.032,NA,NA
178506,-1.1647,3.92622,-4.66043,NA,-67.556,NA,NA
178658,-2.36308,3.81299,-4.42363,NA,-48.115,NA,NA
178839,-2.4782,4.30764,-5,NA,-62.048,NA,NA
179120,-1.78744,4.03201,-5,NA,NA,-31.29,NA
179387,-1.80011,4.06994,-4.36989,-41.527,NA,NA,NA
179408,-1.52054,3.95566,-4.53518,NA,-51.43,NA,NA
179753,-1.54879,3.95469,-4.96631,-14.384,NA,NA,NA
179976,-1.44008,3.93606,-5,NA,-35.364,NA,NA
180085,-1.64084,4.11764,-4.55865,NA,-52.569,NA,NA
180286,-1.87537,3.54023,-5,NA,NA,-31.227,NA
180406,-1.60569,3.86815,-5,NA,NA,-27.79,NA
180634,-1.3313,4.19107,-4.83494,-19.969,NA,NA,NA
180908,-1.44415,4.47179,-5,NA,NA,-58.673,NA
181154,-1.85457,3.54114,-5,NA,NA,-46.322,NA
181317,-1.7728,3.88994,-5,NA,NA,-15.259,NA
181412,-2.01924,3.33058,-5,NA,NA,-47.187,NA
181764,-1.6022,3.20279,-5,-40.591,NA,NA,NA
181852,-1.58959,2.96415,-5,-62.243,NA,NA,NA
182121,-1.51894,3.83283,-5,NA,-30.812,NA,NA
182257,-1.71899,3.11798,-4.98627,NA,-74.013,NA,NA
182507,-1.46703,3.65635,-5,NA,-40.585,NA,NA
182623,-1.47806,4.1616,-4.94533,NA,NA,-27.003,NA
182858,-2.06972,4.21178,-5,-37.458,NA,NA,NA
183178,-1.51651,3.90781,-5,-16.718,NA,NA,NA
183309,-1.83287,4.11013,-4.83619,NA,-44.171,NA,NA
183588,-2.12892,4.71345,-4.97518,NA,-61.891,NA,NA
183655,-1.75417,4.32237,-5,-42.093,NA,NA,NA
183809,-1.51702,3.55279,-5,NA,NA,NA,-58.376
184154,-1.64147,3.2939,-5,NA,-37.418,NA,NA
184349,-1.50522,4.01836,-4.62152,NA,-47.861,NA,NA
184475,-2.05209,4.243,-4.22654,NA,-48.996,NA,NA
184789,-1.9746,3.67966,-5,-32.229,NA,NA,NA
184846,-1.88378,4.16722,-5,-30.095,NA,NA,NA
185114,-1.98378,3.46384,-4.5498,-41.057,NA,NA,NA
185312,-1.8477,3.53643,-4.94058,NA,-45.707,NA,NA
185529,-2.18373,3.11474,-5,NA,-67.867,NA,NA
185651,-1.68901,4.82917,-4.40176,NA,-66.258,NA,NA
185907,-1.4341,3.65495,-5,NA,-40.206,NA,NA
186178,-1.61334,3.90097,-4.98682,NA,-49.732,NA,NA
186242,-2.18699,3.91272,-4.34947,NA,-54.529,NA,NA
186524,-1.8526,4.34193,-5,NA,-52.254,NA,NA
186749,-1.60255,3.79927,-5,-17.733,NA,NA,NA
186848,-1.97779,4.14429,-5,NA,-55.991,NA,NA
187161,-2.01772,4.29944,-4.90001,NA,-68.48,NA,NA
187276,-1.16103,4.59436,-5,NA,-87.163,NA,NA
187433,-1.41644,3.41539,-5,-28.396,NA,NA,NA
187621,-2.35787,3.30575,-5,NA,-53.209,NA,NA
187804,-1.94623,3.90713,-5,NA,-37.334,NA,NA
188057,-1.55633,3.72779,-5,-3.94,NA,NA,NA
188202,-1.89062,3.50956,-5,-26.012,NA,NA,NA
188512,-2.24206,3.39125,-5,NA,-50.208,NA,NA
188764,-1.83297,4.36123,-5,NA,-50.994,NA,NA
188841,-1.60655,3.65906,-5,-13.607,NA,NA,NA
189181,-1.46392,3.76111,-5,NA,NA,-7.626,NA
189366,-1.2003,3.62759,-5,NA,-45.281,NA,NA
189491,-2.06049,4.4141,-5,NA,-54.137,NA,NA
189791,-1.53878,3.61425,-5,NA,-27.377,NA,NA
189802,-2.08954,3.72021,-5,NA,NA,NA,-49.718
190109,-2.09116,3.83785,-4.52906,NA,-47.948,NA,NA
190342,-1.9175,3.51958,-5,-36.119,NA,NA,NA
190598,-1.78191,3.24898,-5,NA,NA,-43.399,NA
190754,-1.28579,3.49278,-4.58425,-23.735,NA,NA,NA
190949,-1.28211,4.21952,-4.79611,NA,-53.54,NA,NA
191036,-1.56478,3.60375,-5,NA,NA,-13.657,NA
191378,-2.07879,3.85626,-5,NA,-38.585,NA,NA
191577,-2.10732,3.8945,-5,NA,-42.507,NA,NA
191737,-1.71696,4.32236,-4.66051,NA,-45.869,NA,NA
191977,-1.63994,3.73129,-4.30157,NA,-41.039,NA,NA
192065,-1.84258,3.10684,-4.62364,-56.819,NA,NA,NA
192397,-1.94938,3.7593,-4.63085,NA,-43.464,NA,NA
192516,-1.85154,3.94462,-4.77601,NA,NA,-25.734,NA
192783,-1.17645,3.4626,-5,-30.393,NA,NA,NA
192982,-1.52377,3.85981,-5,NA,-26.012,NA,NA
193148,-2.09076,3.86455,-5,-36.652,NA,NA,NA
193341,-2.08763,3.87245,-5,-38.208,NA,NA,NA
193438,-2.45793,4.05621,-5,-51.999,NA,NA,NA
193706,-1.69388,4.76807,-5,-63.828,NA,NA,NA
193940,-1.8442,4.18479,-5,-34.546,NA,NA,NA
194172,-1.83952,4.71486,-5,NA,-62.151,NA,NA
194359,-1.64386,3.61164,-5,NA,-41.131,NA,NA
194408,-2.73691,4.03666,-5,-63.242,NA,NA,NA
194740,-1.72123,3.95949,-4.42188,NA,-43.666,NA,NA
194815,-1.35315,3.72664,-5,NA,-30.393,NA,NA
195046,-1.46167,4.39597,-5,-38.495,NA,NA,NA
195265,-2.28125,4.3596,-5,NA,-50.067,NA,NA
195410,-1.46799,3.0362,-5,-65.394,NA,NA,NA
195662,-2.05759,3.4471,-4.53838,NA,-54.37,NA,NA
195917,-2.14316,3.73434,-5,NA,-47.073,NA,NA
196200,-1.32335,3.80193,-4.59002,-17.745,NA,NA,NA
196323,-1.62135,3.86451,-4.6876,NA,-51.579,NA,NA
196485,-0.759497,3.01976,-4.2753,-83.426,NA,NA,NA
196669,-1.84302,3.45864,-5,-27.798,NA,NA,NA
196969,-1.39604,4.69745,-5,NA,-55.708,NA,NA
197126,-2.11644,3.4283,-5,NA,NA,-52.862,NA
197397,-2.62416,3.95152,-5,NA,NA,NA,-69.457
197507,-2.06704,3.92506,-5,NA,-40.289,NA,NA
197770,-2.56711,3.7506,-5,NA,-55.144,NA,NA
197821,-2.3917,4.20573,-5,NA,-51.153,NA,NA
198127,-1.04356,4.28435,-5,NA,-52.937,NA,NA
198386,-1.72393,4.06044,-4.78141,NA,-42.372,NA,NA
198508,-1.93743,5,-5,NA,-80.611,NA,NA
198609,-2.17415,3.87482,-5,-36.695,NA,NA,NA
198829,-1.96706,3.6392,-5,-28.166,NA,NA,NA
199028,-1.89177,3.94949,-5,NA,-32.984,NA,NA
199225,-1.72759,3.64265,-5,NA,-29.481,NA,NA
199418,-1.29029,4.10498,-5,NA,-59.638,NA,NA
199611,-1.92353,3.22208,-4.81619,-36.514,NA,NA,NA
199998,-2.34328,1.74995,-3.31533,-248.013,NA,NA,NA
