id,x0,x1,x2,fitness-1.5,fitness-2.5,fitness-2,fitness-3,fitness-3.5,fitness-4
142683,1.56465,1.69907,-4.80437,NA,NA,NA,NA,-26.738,NA
142998,1.42355,1.74384,-4.19492,NA,NA,-22.207,NA,NA,NA
143025,1.74727,1.31468,-3.9301,NA,NA,-14.716,NA,NA,NA
143251,2.65561,1.78335,-4.35921,NA,-23.329,NA,NA,NA,NA
143599,1.54854,1.85428,-4.84655,NA,-11.507,NA,NA,NA,NA
143633,1.09776,1.74421,-4.61771,NA,NA,NA,-22.06,NA,NA
143934,1.90168,2.14295,-4.97671,NA,-18.406,NA,NA,NA,NA
144133,1.51514,1.43749,-4.24465,NA,NA,NA,-9.34,NA,NA
144286,1.51747,1.32122,-4.38347,NA,NA,-14.78,NA,NA,NA
144466,1.37162,1.40396,-4.82583,NA,NA,NA,-21.642,NA,NA
144789,1.92291,2.69997,-4.0019,NA,-30.733,NA,NA,NA,NA
144928,2.18819,2.34378,-4.77044,-53.764,NA,NA,NA,NA,NA
145039,1.60381,1.72661,-4.95707,NA,-14.89,NA,NA,NA,NA
145336,1.612,1.85532,-3.94046,NA,-7.305,NA,NA,NA,NA
145510,1.86777,0.986009,-3.88249,NA,NA,-34.879,NA,NA,NA
145739,1.6191,1.4331,-3.61083,NA,-19.871,NA,NA,NA,NA
145948,1.59652,1.42685,-4.20038,NA,NA,NA,-5.547,NA,NA
146031,1.85359,1.20264,-4.39162,NA,NA,-20.576,NA,NA,NA
146283,2.13091,1.87513,-4.39986,NA,-6.671,NA,NA,NA,NA
146594,2.05148,1.79198,-4.71905,NA,NA,-15.547,NA,NA,NA
146663,1.85414,1.09411,-4.89215,NA,NA,NA,-32.061,NA,NA
146826,1.9736,2.07807,-3.84007,NA,-13.669,NA,NA,NA,NA
147014,2.08709,2.22159,-4.77687,NA,NA,-23.259,NA,NA,NA
147338,0.99117,1.68628,-4.55611,NA,NA,-29.444,NA,NA,NA
147577,2.01058,1.90976,-4.88557,NA,NA,NA,-23.27,NA,NA
147722,1.09605,1.87559,-4.34248,NA,NA,-26.089,NA,NA,NA
147966,1.32632,1.29879,-3.83455,NA,-20.843,NA,NA,NA,NA
148131,2.30743,1.48188,-4.28355,NA,-10.318,NA,NA,NA,NA
148213,2.16394,1.79317,-3.83096,NA,-14.042,NA,NA,NA,NA
148482,2.15658,2.08284,-4.7043,NA,-13.583,NA,NA,NA,NA
148766,1.23946,1.94557,-4.02977,NA,-14.74,NA,NA,NA,NA
148928,0.875858,1.98777,-4.63106,NA,-28.987,NA,NA,NA,NA
149042,1.34536,1.92543,-3.63477,NA,NA,NA,-24.781,NA,NA
149297,1.91005,0.937964,-3.77767,NA,-32.865,NA,NA,NA,NA
149453,1.49805,1.13287,-4.56707,NA,-15.906,NA,NA,NA,NA
149695,2.33594,2.46143,-4.70437,NA,NA,NA,-37.572,NA,NA
149887,1.2907,2.11432,-3.77712,NA,-21.655,NA,NA,NA,NA
150006,1.37828,1.47664,-3.90899,NA,NA,-23.059,NA,NA,NA
150362,2.0517,1.90875,-4.67162,NA,-8.598,NA,NA,NA,NA
150600,2.40532,1.58272,-4.37653,NA,-13.114,NA,NA,NA,NA
150693,1.32969,1.48284,-4.82496,NA,NA,-29.356,NA,NA,NA
150876,1.68159,1.52088,-4.9211,NA,NA,NA,-17.195,NA,NA
151024,1.63325,2.13873,-4.55249,NA,NA,NA,NA,-23.033,NA
151391,1.63323,2.03062,-4.09714,NA,-7.268,NA,NA,NA,NA
151530,1.02101,1.50241,-4.45506,NA,-23.841,NA,NA,NA,NA
151679,2.1154,1.70972,-4.11966,NA,NA,-7.754,NA,NA,NA
151938,1.72724,1.9553,-3.95568,NA,-7.974,NA,NA,NA,NA
152052,2.42303,1.65117,-4.14853,NA,NA,-20.671,NA,NA,NA
152241,2.20419,0.887082,-4.08396,NA,-33.144,NA,NA,NA,NA
152409,1.83464,1.72597,-3.94807,NA,-5.913,NA,NA,NA,NA
152674,2.10031,1.30287,-4.35998,NA,NA,NA,-9.446,NA,NA
152936,2.55178,1.66123,-4.40128,NA,NA,NA,NA,-39.176,NA
153082,1.48523,1.35403,-3.80166,NA,-16.754,NA,NA,NA,NA
153301,1.80041,1.35235,-4.77748,NA,-9.968,NA,NA,NA,NA
153542,2.04217,1.19394,-4.2209,NA,NA,NA,-12.662,NA,NA
153712,1.54637,2.10194,-3.52744,NA,-25.761,NA,NA,NA,NA
153977,2.14709,1.77913,-4.36535,NA,NA,NA,-7.631,NA,NA
154022,1.29685,1.63831,-4.31497,NA,-7.636,NA,NA,NA,NA
154294,1.82487,2.13348,-4.37183,NA,NA,-17.795,NA,NA,NA
154496,1.91575,1.88144,-4.5372,NA,NA,-6.847,NA,NA,NA
154695,1.53984,1.34692,-4.00146,NA,NA,NA,-10.143,NA,NA
154950,2.35646,1.09529,-4.46484,NA,NA,NA,-23.5,NA,NA
155095,1.69798,1.66952,-4.17991,NA,-1.076,NA,NA,NA,NA
155333,1.51873,2.07649,-4.20413,NA,-8.579,NA,NA,NA,NA
155533,2.19089,2.1526,-4.9348,NA,-21.236,NA,NA,NA,NA
155654,1.66479,1.65634,-4.81554,NA,NA,-11.108,NA,NA,NA
155892,2.16697,1.47375,-4.65458,NA,NA,NA,NA,-24.507,NA
156141,1.93264,0.950955,-4.02236,NA,NA,NA,-25.836,NA,NA
156348,1.00326,2.17748,-4.66882,NA,NA,-28.724,NA,NA,NA
156465,2.07166,1.20237,-4.20537,NA,-10.842,NA,NA,NA,NA
156609,2.83124,1.45907,-4.294,NA,NA,-33.609,NA,NA,NA
156901,1.88897,1.8195,-4.54732,NA,NA,-8.319,NA,NA,NA
157142,1.69285,1.84981,-4.6451,NA,NA,-12.657,NA,NA,NA
157342,2.91015,2.1019,-4.47,NA,NA,NA,NA,-49.314,NA
157508,2.43269,1.60841,-4.3019,NA,NA,NA,-16.135,NA,NA
157610,2.00811,2.26039,-4.45249,NA,NA,-18.89,NA,NA,NA
157804,1.60026,1.06081,-4.38887,-44.013,NA,NA,NA,NA,NA
158080,1.74518,1.57782,-4.50226,NA,-1.478,NA,NA,NA,NA
158390,2.08365,2.12147,-4.68963,NA,NA,NA,-15.37,NA,NA
158411,0.979349,1.97483,-4.88402,NA,NA,-36.587,NA,NA,NA
158612,1.71543,1.13605,-4.72073,NA,NA,-19.691,NA,NA,NA
158898,2.17505,1.5004,-4.90536,NA,NA,-17.218,NA,NA,NA
159092,1.84526,2.10131,-4.5919,NA,NA,-16.652,NA,NA,NA
159390,1.54895,2.45133,-3.84473,NA,-24.663,NA,NA,NA,NA
159567,1.40327,2.46805,-4.89701,NA,NA,NA,-30.996,NA,NA
159691,2.01457,1.72703,-4.87323,NA,NA,-13.459,NA,NA,NA
159944,1.77391,1.57933,-3.93569,NA,-5.092,NA,NA,NA,NA
160038,1.89656,1.59771,-3.51848,NA,NA,-25.329,NA,NA,NA
160253,1.8093,1.12885,-3.9942,NA,NA,-19.861,NA,NA,NA
160440,1.66892,1.75131,-3.62114,NA,-16.5,NA,NA,NA,NA
160713,1.79888,2.04767,-4.65701,NA,-9.781,NA,NA,NA,NA
160984,1.65069,1.66207,-4.20765,NA,NA,NA,-15.021,NA,NA
161141,1.12785,1.93734,-4.78867,NA,-21.118,NA,NA,NA,NA
161265,1.54863,1.63426,-4.83779,NA,NA,NA,-21.404,NA,NA
161513,1.34392,1.80191,-3.94675,NA,NA,NA,-16.538,NA,NA
161733,1.92382,1.94821,-3.9599,NA,-7.987,NA,NA,NA,NA
161952,2.118,1.56115,-4.37321,NA,NA,NA,-10.055,NA,NA
162057,1.62122,2.60429,-4.18779,NA,NA,-28.407,NA,NA,NA
162208,2.00026,1.3136,-4.35084,NA,-6.239,NA,NA,NA,NA
162490,1.04781,1.71592,-4.44752,NA,NA,NA,-21.217,NA,NA
162745,2.27917,2.13449,-4.58159,NA,NA,-16.781,NA,NA,NA
162881,1.05057,2.39917,-4.19996,NA,-29.112,NA,NA,NA,NA
163121,1.94952,2.29123,-4.71286,NA,-17.301,NA,NA,NA,NA
163382,2.18203,1.13892,-4.49299,NA,NA,NA,-21.395,NA,NA
163532,1.69741,1.58916,-4.468,NA,NA,-4.826,NA,NA,NA
163770,1.045,2.07413,-4.57597,NA,NA,-24.704,NA,NA,NA
163991,1.77066,1.75724,-4.6717,NA,-5.189,NA,NA,NA,NA
164165,1.20281,1.68556,-4.79315,NA,NA,-21.406,NA,NA,NA
164231,1.79794,1.52344,-3.90321,NA,NA,-15.837,NA,NA,NA
164555,1.86154,0.908197,-4.19155,NA,NA,-41.595,NA,NA,NA
164781,2.20015,1.87248,-4.85949,-28.276,NA,NA,NA,NA,NA
164879,2.39498,1.77077,-3.92904,NA,-16.834,NA,NA,NA,NA
165185,2.74193,1.56558,-4.64604,NA,-27.802,NA,NA,NA,NA
165397,2.0194,1.29469,-4.70924,NA,NA,NA,-20.811,NA,NA
165441,2.18286,1.90159,-3.99014,NA,NA,NA,-13.195,NA,NA
165739,1.65557,2.37005,-3.98498,NA,-18.827,NA,NA,NA,NA
166000,2.07192,2.74857,-3.81294,NA,NA,NA,-47.839,NA,NA
166142,2.03923,1.45277,-4.06765,NA,NA,-9.066,NA,NA,NA
166394,1.2386,1.38673,-4.89377,NA,NA,NA,-25.374,NA,NA
166499,1.3119,1.35082,-4.4535,NA,NA,NA,-13.428,NA,NA
166680,2.45664,1.89821,-4.92518,NA,-23.011,NA,NA,NA,NA
166829,1.50489,1.65633,-4.86322,NA,-13.165,NA,NA,NA,NA
167049,1.21823,1.68273,-4.6948,NA,-15.403,NA,NA,NA,NA
167226,1.19416,2.37724,-4.89648,NA,NA,-32.735,NA,NA,NA
167526,0.864849,2.37001,-4.2169,NA,-35.555,NA,NA,NA,NA
167654,1.46377,1.49116,-4.58457,NA,NA,NA,-10.215,NA,NA
167949,1.94953,0.92021,-4.4991,NA,NA,-28.416,NA,NA,NA
168120,1.80153,1.26475,-4.59322,NA,-7.917,NA,NA,NA,NA
168265,2.01075,1.77464,-4.42638,NA,-3.697,NA,NA,NA,NA
168538,1.91055,1.84962,-3.67423,NA,NA,NA,NA,-31.018,NA
168644,1.71471,1.57446,-4.52552,NA,-3.402,NA,NA,NA,NA
168869,2.00458,2.503,-4.48797,NA,NA,-27.568,NA,NA,NA
169057,1.81061,1.5313,-3.82453,NA,NA,NA,-19.345,NA,NA
169350,2.37431,1.60086,-4.61942,NA,NA,NA,-16.133,NA,NA
169595,1.3599,2.00055,-4.26536,NA,-9.993,NA,NA,NA,NA
169713,1.52466,2.33258,-3.96648,NA,-18.206,NA,NA,NA,NA
170000,1.97937,0.856623,-4.32219,NA,-29.234,NA,NA,NA,NA
170082,1.98562,1.0111,-4.4754,NA,-20.687,NA,NA,NA,NA
170268,2.18732,1.12043,-4.88292,NA,-25.869,NA,NA,NA,NA
170496,2.10478,1.36049,-4.57575,NA,NA,-10.414,NA,NA,NA
170743,1.55282,1.68654,-4.04996,NA,NA,NA,-8.437,NA,NA
170894,2.64018,1.42764,-4.10731,NA,NA,-33.669,NA,NA,NA
171159,1.72569,1.90157,-4.34148,NA,NA,-6.58,NA,NA,NA
171222,1.52543,2.14404,-4.93202,-32.507,NA,NA,NA,NA,NA
171598,1.23675,1.73675,-4.27625,NA,NA,-19.787,NA,NA,NA
171771,0.984442,1.74896,-4.57798,NA,NA,NA,-23.406,NA,NA
171904,2.28905,1.56733,-4.65064,NA,-12.69,NA,NA,NA,NA
172094,0.884464,1.97734,-4.31025,NA,-28.117,NA,NA,NA,NA
172372,2.4114,1.45102,-4.9516,NA,-23.814,NA,NA,NA,NA
172575,1.9095,2.54214,-4.26359,NA,-21.449,NA,NA,NA,NA
172776,1.24161,1.76477,-4.42093,NA,-11.076,NA,NA,NA,NA
172834,1.68089,2.57384,-4.54152,NA,NA,NA,-33.391,NA,NA
173124,1.16949,1.85368,-4.77924,NA,NA,NA,-19.885,NA,NA
173326,2.2814,1.49409,-4.65805,NA,NA,-18.034,NA,NA,NA
173409,2.01532,1.76758,-4.00638,NA,-5.919,NA,NA,NA,NA
173607,2.29249,1.81489,-3.76256,NA,NA,-24.942,NA,NA,NA
173873,1.24649,1.79985,-4.88221,NA,NA,-24.879,NA,NA,NA
174044,2.13625,2.81353,-4.14881,NA,NA,NA,-41.512,NA,NA
174315,1.63769,2.38264,-4.43027,NA,NA,NA,NA,-37.246,NA
174447,1.59434,2.1305,-4.87264,-43.909,NA,NA,NA,NA,NA
174662,1.8515,1.3895,-4.19337,NA,-2.92,NA,NA,NA,NA
174905,1.92573,1.66619,-4.98727,NA,-14.51,NA,NA,NA,NA
175077,1.76503,2.17365,-4.2134,NA,-9.445,NA,NA,NA,NA
175279,2.16722,2.15506,-4.51437,NA,NA,NA,-20.901,NA,NA
175588,1.76957,1.63053,-4.70576,NA,NA,NA,NA,-28.294,NA
175718,1.27253,1.85842,-4.6876,NA,NA,-18.579,NA,NA,NA
175845,1.5993,1.36619,-4.4192,NA,NA,-7.697,NA,NA,NA
176058,1.82202,1.07701,-4.49955,NA,NA,NA,-22.523,NA,NA
176339,1.43656,2.20036,-4.61203,NA,-14.34,NA,NA,NA,NA
176580,0.859358,1.09832,-4.83967,NA,-61.136,NA,NA,NA,NA
176749,1.48567,1.1674,-4.61634,NA,-15.943,NA,NA,NA,NA
176900,2.03613,2.12968,-4.14559,NA,NA,NA,-22.674,NA,NA
177164,0.976586,1.59034,-4.41035,NA,-23.607,NA,NA,NA,NA
177378,1.16372,1.60596,-3.86569,NA,NA,-22.996,NA,NA,NA
177557,1.41785,2.31529,-4.73932,NA,NA,-22.754,NA,NA,NA
177635,2.06521,2.35979,-4.58327,NA,-17.554,NA,NA,NA,NA
177911,1.81791,1.63533,-4.41395,NA,-0.604,NA,NA,NA,NA
178108,2.26474,1.93618,-4.6208,NA,-12.526,NA,NA,NA,NA
178211,1.96192,1.89042,-4.27543,NA,NA,-14.157,NA,NA,NA
178495,1.63075,1.95338,-4.65671,NA,-8.4,NA,NA,NA,NA
178742,1.68,1.87333,-4.00871,NA,-5.428,NA,NA,NA,NA
178929,1.22904,1.40831,-4.24892,NA,-13.169,NA,NA,NA,NA
179200,2.27402,1.66295,-4.13223,NA,-9.223,NA,NA,NA,NA
179206,1.65036,1.45852,-4.04014,NA,-3.994,NA,NA,NA,NA
179406,2.2017,1.45008,-4.30041,NA,-7.159,NA,NA,NA,NA
179690,2.0809,1.72106,-4.78251,NA,-10.561,NA,NA,NA,NA
179939,2.71041,2.16813,-3.91664,NA,NA,-35.535,NA,NA,NA
180045,2.4183,2.19875,-4.31705,NA,-19.328,NA,NA,NA,NA
180315,2.23073,1.77461,-4.99519,-39.832,NA,NA,NA,NA,NA
180589,2.81476,2.09943,-4.52811,NA,NA,NA,-35.113,NA,NA
180684,1.53389,1.28936,-4.74308,NA,NA,NA,NA,-28.236,NA
180825,2.21567,2.59511,-4.45241,NA,-27.47,NA,NA,NA,NA
181128,1.29537,1.79303,-4.38786,NA,-9.211,NA,NA,NA,NA
181219,1.50355,1.86322,-4.36706,NA,NA,NA,-15.653,NA,NA
181496,1.78002,1.0015,-4.5798,NA,NA,NA,-29.763,NA,NA
181679,1.32372,1.09285,-4.66256,NA,-25.413,NA,NA,NA,NA
181846,1.29039,1.13258,-3.91688,NA,NA,-33.417,NA,NA,NA
182014,1.74022,1.99022,-4.65743,NA,NA,-10.16,NA,NA,NA
182283,2.01872,1.74392,-4.82738,NA,NA,-12.289,NA,NA,NA
182463,2.05756,2.55651,-4.23081,NA,NA,NA,-24.916,NA,NA
182649,2.03564,1.95902,-4.41656,NA,NA,-9.583,NA,NA,NA
182824,0.920006,2.37854,-4.46012,NA,-33.014,NA,NA,NA,NA
183170,1.79221,1.39284,-4.93072,NA,NA,NA,-22.441,NA,NA
183326,2.0311,1.78289,-4.73845,NA,-8.99,NA,NA,NA,NA
183430,1.92952,1.86619,-4.6773,NA,NA,NA,-11.518,NA,NA
183729,1.0463,2.4994,-4.89489,NA,NA,NA,-41.296,NA,NA
183840,1.74742,2.57556,-4.20762,NA,NA,NA,-26.442,NA,NA
184150,2.36949,2.07786,-4.73047,NA,NA,-22.73,NA,NA,NA
184284,1.11535,1.98653,-3.86851,NA,-22.867,NA,NA,NA,NA
184476,2.04524,1.594,-4.79017,NA,NA,NA,-19.061,NA,NA
184674,1.91255,1.7695,-3.96984,NA,-5.631,NA,NA,NA,NA
184896,2.06608,1.14396,-3.80036,NA,NA,-27.125,NA,NA,NA
185163,1.41367,1.62247,-4.68668,NA,NA,-18.914,NA,NA,NA
185350,1.62168,1.57465,-3.92686,NA,NA,NA,-18.223,NA,NA
185457,1.70372,1.94072,-4.70254,NA,NA,-11.793,NA,NA,NA
185684,2.40083,1.72601,-4.41417,NA,-12.425,NA,NA,NA,NA
185825,0.897463,1.85879,-4.20489,NA,NA,NA,-28.572,NA,NA
186197,2.0112,1.84111,-4.59274,NA,NA,-8.585,NA,NA,NA
186273,1.90698,1.1555,-4.33297,NA,NA,-22.43,NA,NA,NA
186478,2.02065,1.58066,-4.15313,NA,-3.108,NA,NA,NA,NA
186610,1.83546,1.65108,-3.25929,NA,NA,NA,-40.174,NA,NA
186829,3.11422,1.62077,-4.05329,NA,-47.411,NA,NA,NA,NA
187185,2.34697,1.50097,-3.69183,NA,-23.749,NA,NA,NA,NA
187263,2.2676,1.89955,-4.12127,NA,-11.903,NA,NA,NA,NA
187441,2.13666,1.26674,-4.56026,NA,NA,-14.979,NA,NA,NA
187793,2.67967,1.66601,-4.43405,NA,-23.022,NA,NA,NA,NA
187826,2.98255,1.87921,-4.39505,NA,-38.316,NA,NA,NA,NA
188133,1.12851,1.56531,-4.58626,NA,NA,-21.61,NA,NA,NA
188369,2.31011,1.38169,-4.75812,NA,NA,NA,-21.74,NA,NA
188597,2.02015,1.57806,-4.74609,NA,NA,NA,-12.746,NA,NA
188705,2.23676,1.20412,-4.72597,NA,NA,NA,-20.178,NA,NA
188861,1.32603,1.51263,-3.51739,NA,NA,NA,-31.053,NA,NA
189038,1.636,2.70965,-4.77811,NA,NA,NA,-35.545,NA,NA
189212,1.75613,1.67129,-4.79744,NA,-8.289,NA,NA,NA,NA
189492,3.24132,1.50086,-4.13946,NA,-54.259,NA,NA,NA,NA
189706,1.6855,1.9605,-4.2213,NA,NA,NA,NA,-32.389,NA
189917,1.63085,1.3032,-4.06729,NA,NA,NA,-8.879,NA,NA
190159,0.803018,1.34189,-4.24155,NA,NA,-57.6,NA,NA,NA
190216,1.35622,2.07627,-3.68643,NA,-23.997,NA,NA,NA,NA
190481,1.58888,2.02032,-3.79333,NA,NA,NA,NA,-30.493,NA
190614,2.19243,1.64443,-4.34389,NA,NA,NA,-11.163,NA,NA
190981,1.48549,1.82333,-4.00174,NA,NA,NA,-13.634,NA,NA
191172,1.76723,1.9836,-3.99121,NA,NA,-9.144,NA,NA,NA
191392,1.91774,2.53877,-4.32522,NA,-21.353,NA,NA,NA,NA
191476,2.02805,1.94288,-4.81161,NA,NA,-13.657,NA,NA,NA
191618,2.49111,2.04172,-4.80341,NA,NA,NA,-33.625,NA,NA
191902,2.96216,1.64983,-4.09829,NA,NA,-45,NA,NA,NA
192074,1.38696,1.27612,-3.89709,NA,NA,-21.928,NA,NA,NA
192393,1.40181,1.26777,-4.854,NA,NA,-25.382,NA,NA,NA
192584,1.05039,1.28917,-4.42625,NA,NA,NA,-31.673,NA,NA
192753,1.68765,1.26187,-4.66273,NA,NA,-20.615,NA,NA,NA
192889,1.78723,2.05187,-4.95445,NA,-15.891,NA,NA,NA,NA
193025,2.08248,1.70229,-4.87752,NA,-12.067,NA,NA,NA,NA
193287,1.4529,2.10734,-4.7758,NA,NA,-22.101,NA,NA,NA
193409,1.74971,2.13517,-4.47068,NA,NA,NA,-12.009,NA,NA
193621,1.71672,2.57868,-4.28846,NA,-22.631,NA,NA,NA,NA
193878,1.30826,1.78241,-4.63924,NA,NA,NA,-18.104,NA,NA
194186,1.38336,2.1066,-3.99351,NA,NA,NA,-16.613,NA,NA
194248,1.46599,1.6702,-4.56597,NA,NA,-10.862,NA,NA,NA
194592,1.56013,1.31285,-3.94041,NA,-12.805,NA,NA,NA,NA
194668,2.45093,1.65318,-4.62307,NA,-16.951,NA,NA,NA,NA
194830,2.62739,1.50011,-4.24774,NA,NA,-27.742,NA,NA,NA
195055,2.34996,2.10543,-4.15944,NA,-16.772,NA,NA,NA,NA
195258,1.56629,1.70816,-4.99072,NA,NA,NA,-21.484,NA,NA
195524,2.68244,1.65566,-4.92457,NA,NA,NA,NA,-43.562,NA
195658,1.98556,1.25366,-4.07609,NA,NA,-13.456,NA,NA,NA
195973,2.12425,2.3705,-4.69238,NA,-20.278,NA,NA,NA,NA
196062,2.05503,2.1285,-4.61661,NA,-11.629,NA,NA,NA,NA
196206,1.91778,1.89159,-4.14022,NA,NA,NA,-11.313,NA,NA
196430,0.951433,2.08747,-4.68701,NA,NA,NA,-28.655,NA,NA
196712,1.29895,2.35937,-4.39172,NA,NA,NA,-27.219,NA,NA
196959,1.38375,1.23224,-4.48406,NA,NA,-18.912,NA,NA,NA
197110,1.93142,2.25412,-4.10375,NA,-14.243,NA,NA,NA,NA
197392,2.28616,1.2519,-4.30534,NA,NA,NA,-16.604,NA,NA
197439,1.40796,1.63548,-4.54474,NA,-7.007,NA,NA,NA,NA
197767,1.61492,2.20309,-4.66215,NA,-13.615,NA,NA,NA,NA
197980,1.31768,1.68635,-3.71579,NA,-20.763,NA,NA,NA,NA
198028,1.67884,1.603,-4.43442,NA,NA,-10.526,NA,NA,NA
198317,2.01316,2.15033,-4.34808,NA,NA,NA,-13.565,NA,NA
198544,1.6237,1.6902,-4.36063,NA,-1.938,NA,NA,NA,NA
198641,1.47583,1.98632,-3.70246,NA,NA,NA,-23.268,NA,NA
198963,1.48158,1.73264,-4.03857,NA,-6.369,NA,NA,NA,NA
199132,1.49883,1.58997,-3.81149,NA,NA,-16.993,NA,NA,NA
199230,2.05157,1.67376,-4.72154,NA,-7.809,NA,NA,NA,NA
199505,1.6391,1.90564,-4.72413,NA,NA,NA,NA,-25.039,NA
199729,1.72558,1.62474,-4.74915,NA,NA,NA,-13.552,NA,NA
199999,1.5583,2.07151,-4.40788,NA,-8.683,NA,NA,NA,NA
