id,x0,x1,x2,fitness4.5,fitness5,fitness3,fitness4,fitness2.5,fitness1,fitness0,fitness2,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness0.5,fitness3.5,fitness1.5,fitness-3.5
77190,3.15891,4.39122,1.595,25.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77360,3.32953,5,0.919843,NA,996.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77612,5,5,0.559279,NA,308.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77831,5,5,-0.877365,NA,12143.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78140,4.77791,5,-1.1079,NA,1102.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78196,5,4.30943,-1.2548,NA,4674.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78459,5,4.79931,-0.0428645,3232.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78583,5,5,-0.47306,NA,872.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78828,3.66723,4.27337,-0.143577,NA,1671.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79044,4.29688,4.18772,-0.723336,NA,4271.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79250,4.65068,4.24208,-2.66316,NA,788.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79463,4.86095,4.44554,-1.20095,NA,1853.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79574,5,4.43927,-1.24483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787.312,NA,NA
79872,5,2.39253,-0.290553,NA,NA,110.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79984,2.816,3.19668,-2.70664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.105,NA,NA
80185,3.30569,4.1369,-2.90692,NA,NA,47.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80376,4.66405,3.46226,-2.87481,NA,NA,74.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80603,5,4.0428,-3.8795,216.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80819,5,4.17663,-4.34872,930.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80983,5,5,-5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81299,5,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.282,NA,NA
81365,5,4.90562,-5,NA,NA,NA,659.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81659,3.26476,4.13991,-5,NA,427.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81881,4.59855,4.73066,-4.85476,1105.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81959,5,5,-5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82209,5,5,-4.07031,NA,2259.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82499,5,5,-2.97608,NA,3207.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82563,4.18052,5,-3.54455,NA,1219.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82820,4.91266,4.0064,-4.87684,-21.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83085,5,4.60634,-3.0693,1609.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83211,5,4.26232,-1.47974,NA,7109.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83378,4.37264,5,-1.24998,NA,3810.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83608,5,5,-2.91354,NA,2770.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83874,5,5,-2.80819,NA,1150.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84139,4.7992,4.29875,-0.281108,NA,5478.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84183,4.78173,5,-0.930774,NA,12998.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84554,5,5,-0.724518,NA,12191.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84557,4.60177,5,-2.31617,NA,NA,NA,160.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84845,5,4.20875,-2.87285,90.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85098,5,4.21653,-2.49138,NA,1918.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85200,3.58398,5,-0.993769,470.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85429,4.26765,4.73082,-0.178934,NA,5281.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85633,5,4.60548,3.00598,29.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85945,4.01102,4.69745,4.73036,NA,565.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86132,3.15011,5,4.81187,NA,2998.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86185,3.18266,4.77276,4.96293,NA,3785.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86432,2.31052,4.76737,5,NA,3158.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86560,2.91365,4.63977,4.29829,NA,651.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86903,4.13546,3.95156,5,NA,420.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87008,4.4418,2.6113,3.75795,NA,106.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87255,3.63263,2.01986,2.43477,NA,19.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87466,3.96168,2.63779,3.32666,NA,38.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87714,3.21819,2.50343,2.26856,NA,80.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87863,4.74372,4.08989,4.01797,NA,-257.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87962,5,3.83674,2.36403,NA,813.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88338,4.16424,4.64664,1.7943,NA,878.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88399,5,4.55169,0.177739,NA,302.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88592,5,5,-0.533627,NA,4144.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88909,3.64031,4.95141,-0.665351,NA,2949.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89056,3.70835,3.86148,0.364932,NA,348.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89207,3.76385,5,0.326836,527.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89535,4.14024,5,0.0102463,1216.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89617,5,5,-0.81411,NA,NA,NA,3664.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89839,4.93174,5,-2.20886,NA,NA,NA,1047.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90001,5,4.76012,-2.47632,2012.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90259,4.33033,5,-3.71451,NA,162.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90456,2.71049,5,-3.86802,NA,471.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90694,2.57165,4.43778,-2.67358,NA,18.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90767,0.894183,5,-2.95938,1251.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91119,0.0149865,5,-1.89375,NA,NA,NA,418.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91272,-1.49815,4.05784,-1.74482,NA,NA,NA,102.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91393,-0.402215,5,-0.528194,953.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91618,0.247129,5,-1.17459,NA,1042.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91941,0.147359,5,-0.882146,NA,NA,NA,102.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92073,0.867566,5,-0.452774,45.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92308,-0.077402,3.21894,-1.24025,NA,NA,NA,313.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92399,0.467061,2.19468,-1.29748,357.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92565,0.0948199,3.71273,-0.643864,NA,NA,NA,111.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92907,-1.4312,5,-0.771927,NA,17234.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93057,-1.80958,5,-0.338736,NA,924.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93343,-0.642805,5,-1.30353,NA,10353.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93418,-0.152209,5,-2.07699,1418.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93725,0.265731,4.9626,-1.36207,NA,4476.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93806,0.861685,4.91691,-1.79664,NA,498.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94128,1.14679,5,-1.71278,NA,327.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94184,1.20948,5,-1.52597,NA,NA,NA,174.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94369,-0.242303,4.67038,-2.52409,NA,NA,779.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94596,0.420867,5,-3.68647,NA,NA,NA,87.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94949,-0.159792,5,-2.93619,NA,NA,NA,653.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95029,-0.647784,5,-3.79801,NA,NA,NA,NA,249.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95220,0.413763,5,-4.01532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.844,NA,NA
95542,0.134284,4.99987,-2.26891,-9.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95739,-1.13384,5,-2.21007,NA,186.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95883,-0.958526,5,-0.905933,6866.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96138,-1.08725,5,-1.17954,950.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96347,-0.706114,5,0.229648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.619,NA,NA
96520,-3.66197,5,0.774145,225.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96608,-4.10435,5,0.909534,NA,808.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96825,-2.50496,5,-0.210219,NA,NA,NA,1410.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97050,-3.13634,5,-0.542185,755.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97265,-1.43952,5,-0.471174,1090.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97388,-1.45086,5,1.20774,NA,2574.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97708,-1.61121,3.83212,0.447645,NA,712.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97951,-1.92979,3.66536,1.74104,NA,357.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98103,-0.873813,3.77075,1.88593,NA,1113.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98167,-2.72136,4.6485,2.09135,NA,36.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98534,-1.74508,3.37849,3.8574,NA,111.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98603,-2.81977,4.79867,4.75055,NA,2012.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98872,-1.01538,5,4.77528,NA,8172.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99097,-0.235011,4.39934,5,NA,3401.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99306,2.25013,5,5,NA,2510.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99357,1.26671,5,4.90302,NA,3217.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99622,1.34716,3.95597,5,NA,340.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99782,1.29127,3.82425,4.77401,NA,1101.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99987,1.68122,4.62529,5,642.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100221,1.38161,5,4.98998,NA,2535.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100385,0.323532,5,5,NA,3453.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100645,1.10303,5,4.96622,NA,349.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100858,1.37477,5,5,NA,2470.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101124,1.52893,5,5,NA,811.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101259,1.14422,5,5,911.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101354,2.36174,3.67522,4.78256,NA,897.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101578,3.09278,2.77088,4.76371,NA,463.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101854,4.81089,3.35797,5,NA,3743.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101964,4.60358,2.06876,4.05101,NA,NA,NA,9.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102276,4.23524,3.70844,4.42876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.666,NA,NA
102386,4.71277,4.26757,4.22822,NA,NA,664.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102713,3.47462,4.42921,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.216,NA,NA
102865,3.76602,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.905,NA,NA
102994,4.2872,5,3.41629,763.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103262,3.02819,4.56317,4.06821,NA,NA,NA,11.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103422,3.92035,4.54491,3.9904,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103621,5,5,4.1748,NA,4596.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103940,4.81862,5,4.9606,7657.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103951,5,4.23509,5,NA,6348.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104234,4.92194,4.2944,5,NA,8685.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104421,4.65336,4.46563,5,NA,1370.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104599,4.30989,4.60994,4.55051,NA,560.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104861,4.88101,4.37916,4.58077,NA,2118.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105046,5,4.75885,4.44618,NA,3958.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105251,5,4.39612,5,NA,4035.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105370,5,5,4.3527,NA,4934.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105737,5,5,4.11689,NA,3363.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105888,5,5,4.15767,NA,4271.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106003,5,5,4.45169,NA,2351.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106212,5,4.28367,5,NA,6297.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106478,5,5,4.36609,NA,4698.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106639,5,3.91759,3.23985,132.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106804,4.69013,2.86129,4.72303,1212.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107041,5,3.93748,5,NA,NA,NA,589.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107237,5,2.59972,5,NA,NA,NA,NA,156.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107391,5,2.79299,4.43595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.635,NA,NA
107580,5,2.33074,4.19434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.447,NA,NA
107902,4.49595,4.60771,5,NA,NA,90.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108059,4.46524,4.382,4.70401,NA,NA,255.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108346,4.40212,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412.031,NA,NA
108511,3.77209,5,4.39464,NA,NA,NA,NA,-69.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108570,3.92855,4.6939,5,NA,NA,NA,NA,413.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108839,4.75669,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.331,NA
109052,4.86714,5,4.28391,NA,NA,NA,NA,1884.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109337,4.17059,4.24902,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.28,NA,NA
109367,4.70674,4.27072,4.0848,NA,NA,7.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109731,4.88581,4.28469,2.83367,1577.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109824,5,5,2.20265,NA,2843.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110004,5,5,2.44532,NA,1612.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110256,4.27918,5,4.10511,NA,NA,NA,222.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110386,3.80549,5,4.08213,65.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110607,4.74327,5,4.05307,NA,NA,NA,597.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110809,5,4.2342,4.51554,NA,NA,NA,16.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111016,4.65855,5,3.74076,NA,NA,NA,1380.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111270,4.32141,5,3.55614,NA,302.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111476,5,4.5372,4.12835,NA,NA,NA,134.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111740,5,5,3.86106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,979.549,NA,NA
111922,5,4.84555,3.75225,NA,NA,NA,NA,1062.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111953,4.79609,5,4.29915,NA,NA,1252.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112299,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2427.48,NA,NA
112507,5,4.41638,5,NA,3486.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112632,4.63936,5,5,NA,NA,NA,726.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112791,4.32778,5,4.98496,2983.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112997,5,4.34975,5,NA,4981.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113341,5,3.28799,5,700.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113416,5,2.38749,4.68556,NA,2010.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113628,5,3.26071,3.53523,NA,23.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113812,5,4.30118,2.72232,NA,1365.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114089,4.81822,4.73764,2.59427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.397,NA,NA
114316,5,4.35311,3.58059,NA,600.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114423,4.83291,4.02103,5,NA,1086.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114609,4.72634,2.38614,5,NA,2406.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114901,4.9858,2.15888,4.95864,NA,NA,393.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114996,5,4.20085,4.36808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.345,NA,NA
115190,4.66523,3.33471,4.39103,NA,NA,427.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115539,5,1.74021,5,NA,NA,NA,604.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115572,4.7993,3.24825,5,NA,NA,NA,867.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115853,3.96081,2.26657,5,NA,NA,NA,81.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
