id,x0,x1,x2,fitness-2,fitness-1.5,fitness-4,fitness-4.5,fitness-5,fitness-3.5
139147,-2.16694,4.02421,-4.60037,NA,NA,NA,-44.366,NA,NA
139358,-2.00924,4.26584,-4.16463,NA,NA,NA,NA,-54.902,NA
139597,-1.30008,4.09601,-4.44643,NA,NA,NA,NA,-51.611,NA
139787,-1.4512,4.33646,-4.96013,NA,NA,NA,-30.179,NA,NA
139996,-2.2178,3.79363,-4.87396,NA,NA,NA,-41.966,NA,NA
140166,-1.62277,4.26995,-4.8435,NA,NA,NA,-38.984,NA,NA
140218,-1.41788,4.17351,-4.47812,NA,NA,NA,NA,-45.483,NA
140525,-1.96348,4.54583,-4.38453,NA,NA,NA,NA,-68.124,NA
140747,-1.30067,4.00375,-4.62999,NA,NA,NA,NA,-50.223,NA
140849,-1.48521,4.32321,-4.96077,NA,NA,-62.062,NA,NA,NA
141174,-1.50207,3.92101,-4.55979,NA,NA,-26.308,NA,NA,NA
141278,-1.68864,4.10069,-4.42017,NA,NA,NA,NA,-63.287,NA
141596,-1.87664,3.33229,-4.91267,NA,NA,-35.431,NA,NA,NA
141674,-1.49797,3.99338,-4.94586,NA,NA,-14.238,NA,NA,NA
141829,-1.77478,3.4702,-4.68931,NA,NA,-38.479,NA,NA,NA
142018,-1.64124,3.91076,-4.83092,NA,NA,-7.399,NA,NA,NA
142201,-1.29274,3.98612,-4.84708,NA,NA,-28.715,NA,NA,NA
142412,-1.82747,3.49214,-4.91553,NA,NA,-20.197,NA,NA,NA
142627,-1.38433,4.36139,-4.52293,NA,NA,-61.911,NA,NA,NA
142951,-1.66224,3.71138,-4.38967,NA,NA,NA,NA,-36.424,NA
143112,-2.06233,4.34164,-4.48547,NA,NA,NA,-60.249,NA,NA
143336,-2.5405,3.59668,-4.54929,NA,NA,NA,-63.4,NA,NA
143525,-1.10819,3.85139,-4.74722,NA,NA,NA,-15.722,NA,NA
143776,-1.38241,4.47426,-4.78488,NA,NA,NA,-51.638,NA,NA
143952,-1.73074,3.52623,-4.9519,NA,NA,NA,-18.511,NA,NA
144199,-2.45426,3.44212,-4.70464,NA,NA,NA,-63.875,NA,NA
144358,-1.61847,3.40139,-4.72946,NA,NA,NA,-21.949,NA,NA
144426,-1.52407,3.73532,-4.56389,NA,NA,NA,-12.695,NA,NA
144676,-2.66425,4.23995,-4.76479,NA,NA,NA,NA,-78.264,NA
144909,-2.45465,3.9333,-4.68559,NA,NA,NA,NA,-60.538,NA
145198,-1.95971,3.72563,-4.8757,NA,NA,NA,-29.923,NA,NA
145386,-1.97338,3.45212,-4.31484,NA,NA,NA,-60.45,NA,NA
145478,-1.9648,3.59079,-4.58965,NA,NA,NA,NA,-48.464,NA
145628,-2.2944,4.15669,-3.68109,NA,NA,NA,NA,-79.649,NA
145872,-2.03612,3.34725,-4.74684,NA,NA,NA,NA,-68.575,NA
146004,-2.00219,3.12688,-4.96862,NA,NA,NA,-57.319,NA,NA
146364,-1.59469,3.81605,-4.96625,NA,NA,NA,NA,-39.341,NA
146420,-1.44161,4.28394,-4.85737,NA,NA,-26.506,NA,NA,NA
146609,-1.35591,3.21767,-4.18256,NA,NA,-98.247,NA,NA,NA
146988,-2.03457,3.25171,-4.96268,NA,NA,NA,NA,-57.811,NA
147165,-2.55122,3.36631,-4.83072,NA,NA,NA,-56.904,NA,NA
147366,-1.5194,3.84905,-4.76895,NA,NA,NA,-13.807,NA,NA
147439,-1.20258,4.10602,-4.80362,NA,NA,NA,-34.837,NA,NA
147626,-1.40874,4.00328,-4.5789,NA,NA,-53.368,NA,NA,NA
147816,-2.01565,3.79173,-4.82504,NA,NA,NA,-36.048,NA,NA
148159,-1.53624,4.01554,-4.4203,NA,NA,NA,-38.164,NA,NA
148205,-1.7919,3.94248,-4.26031,NA,NA,NA,-52.928,NA,NA
148522,-1.86812,3.73038,-4.304,NA,NA,NA,NA,-53.501,NA
148800,-1.80039,3.69678,-4.58418,NA,NA,NA,NA,-36.572,NA
148911,-2.74297,3.49516,-4.51855,NA,NA,NA,-72.431,NA,NA
149039,-1.87199,4.15993,-4.63001,NA,NA,-37.513,NA,NA,NA
149243,-1.75776,3.84831,-4.98441,NA,NA,NA,-12.376,NA,NA
149483,-2.03238,4.33262,-4.26832,NA,NA,NA,NA,NA,-54.438
149762,-1.62571,4.1409,-4.64913,NA,NA,-41.71,NA,NA,NA
149970,-1.62364,3.35907,-4.98245,NA,NA,NA,-30.533,NA,NA
150035,-2.34211,3.22104,-4.63828,NA,NA,NA,-70.89,NA,NA
150316,-1.56787,4.0187,-4.37568,NA,NA,NA,-38.272,NA,NA
150534,-1.32668,3.76637,-4.46015,NA,NA,NA,-21.837,NA,NA
150777,-2.26982,3.42574,-4.72442,NA,NA,NA,-55.402,NA,NA
150858,-2.23548,3.87766,-4.97725,NA,NA,-69.069,NA,NA,NA
151064,-2.31747,4.28558,-4.54834,NA,NA,NA,-52.14,NA,NA
151257,-2.00648,4.70261,-4.55578,NA,NA,NA,-61.129,NA,NA
151483,-2.09733,4.81666,-4.95396,NA,NA,NA,NA,-63.181,NA
151602,-1.55247,3.96813,-4.85149,NA,NA,NA,-12.42,NA,NA
151956,-2.30379,4.73446,-4.81798,NA,NA,NA,-51.318,NA,NA
152164,-2.27324,4.03739,-4.65791,NA,NA,NA,-45.907,NA,NA
152363,-1.6786,4.25935,-4.74184,NA,NA,-42.651,NA,NA,NA
152463,-1.32532,3.85707,-4.83729,NA,NA,NA,NA,NA,-52.717
152650,-1.80846,3.8798,-4.58873,NA,NA,NA,-21.942,NA,NA
152995,-1.41172,4.04636,-4.77996,NA,NA,NA,NA,-39.538,NA
153155,-2.01505,3.7386,-4.57323,NA,NA,NA,NA,-44.864,NA
153316,-1.54415,3.07771,-4.78437,NA,NA,NA,-50.718,NA,NA
153500,-1.2592,3.87938,-4.3873,NA,NA,NA,-37.738,NA,NA
153606,-1.17514,4.36195,-4.46234,NA,NA,NA,-58.7,NA,NA
153841,-1.91695,3.36134,-4.67885,NA,NA,NA,NA,-50.197,NA
154157,-2.4378,3.65682,-4.62049,NA,NA,-58.285,NA,NA,NA
154356,-1.78779,3.95665,-4.93484,NA,NA,-39.968,NA,NA,NA
154467,-2.1151,4.01598,-4.6535,NA,NA,-43.748,NA,NA,NA
154795,-1.96471,3.7704,-4.75583,NA,NA,NA,-31.87,NA,NA
154812,-2.12491,3.85036,-4.52151,NA,NA,NA,-38.045,NA,NA
155030,-0.893143,4.07187,-4.60699,NA,NA,-74.455,NA,NA,NA
155392,-1.69894,4.1657,-4.91132,NA,NA,NA,NA,-30.657,NA
155441,-1.29629,4.05606,-4.27871,NA,NA,NA,-60.207,NA,NA
155754,-2.28622,3.96013,-4.9111,NA,NA,NA,NA,-56.436,NA
155890,-1.78103,3.47942,-4.9777,NA,NA,NA,-24.684,NA,NA
156172,-2.69281,3.68154,-4.36007,NA,NA,NA,-62.67,NA,NA
156379,-2.52896,4.0563,-4.68223,NA,NA,NA,-55.783,NA,NA
156413,-2.48357,3.88458,-4.23374,NA,NA,NA,NA,-67.568,NA
156781,-1.49556,3.74982,-4.82189,NA,NA,NA,-14.396,NA,NA
156860,-1.61565,3.39867,-4.5996,NA,NA,NA,-33.192,NA,NA
157119,-1.62098,4.28003,-4.98035,NA,NA,NA,-40.437,NA,NA
157285,-2.59296,3.56209,-4.6666,NA,NA,NA,-60.251,NA,NA
157564,-1.90433,4.24836,-4.89339,NA,NA,NA,-40.699,NA,NA
157605,-1.77929,4.1076,-4.87402,NA,NA,NA,-28.585,NA,NA
157980,-1.97684,3.37865,-4.91822,NA,NA,NA,-20.382,NA,NA
158001,-1.54878,3.74319,-4.67698,NA,NA,NA,-5.848,NA,NA
158343,-1.16211,3.61244,-4.86108,NA,NA,NA,-16.91,NA,NA
158587,-1.91662,3.76913,-4.84157,NA,NA,NA,NA,-28.578,NA
158790,-1.30297,4.24002,-4.77039,NA,NA,-59.078,NA,NA,NA
158841,-1.62147,4.6924,-4.62653,NA,NA,NA,-58.822,NA,NA
159131,-0.987914,3.75182,-4.81857,NA,NA,-32.742,NA,NA,NA
159337,-1.34663,4.28029,-4.97746,NA,NA,NA,NA,-64.393,NA
159420,-2.4494,4.29556,-4.87088,NA,NA,NA,NA,-56.091,NA
159657,-1.29857,3.85329,-4.95354,NA,NA,-17.518,NA,NA,NA
159859,-1.15815,3.73398,-4.95302,NA,NA,-36.726,NA,NA,NA
160077,-1.18991,3.38088,-4.99116,NA,NA,NA,-38.005,NA,NA
160246,-1.10152,4.26719,-4.61066,NA,NA,NA,NA,-65.322,NA
160481,-1.88546,4.39026,-4.37878,NA,NA,-62.474,NA,NA,NA
160686,-1.23221,4.13205,-4.75813,NA,NA,NA,-33.709,NA,NA
160861,-1.24632,4.49194,-4.93256,NA,NA,NA,-60.22,NA,NA
161064,-1.96719,4.07937,-4.76613,NA,NA,NA,NA,-48.902,NA
161309,-2.51681,4.54673,-4.92735,NA,NA,NA,-64.309,NA,NA
161546,-1.48061,4.51915,-4.93562,NA,NA,NA,NA,-57.838,NA
161617,-1.36429,3.79881,-4.52568,NA,NA,NA,-25.33,NA,NA
161930,-1.97009,3.50336,-4.3275,NA,NA,NA,NA,-47.537,NA
162196,-1.76798,4.31435,-4.88544,NA,NA,NA,NA,-36.912,NA
162346,-1.78203,3.91034,-4.65814,NA,NA,-17.707,NA,NA,NA
162559,-1.72286,4.34727,-4.95522,NA,NA,NA,NA,-37.814,NA
162628,-1.58993,3.20425,-4.52859,NA,NA,NA,NA,-59.385,NA
162876,-1.86209,3.94882,-4.57989,NA,NA,NA,-33.413,NA,NA
163011,-2.62905,4.4218,-4.96438,NA,NA,NA,NA,-66.892,NA
163366,-1.81454,4.25898,-4.58932,NA,NA,NA,-39.843,NA,NA
163479,-1.91244,4.05701,-4.27959,NA,NA,NA,-50.747,NA,NA
163651,-1.23057,3.88722,-4.76844,NA,NA,-32.745,NA,NA,NA
163901,-1.40352,3.90632,-4.21697,NA,NA,NA,-33.038,NA,NA
164120,-2.10553,4.446,-4.37616,NA,NA,-72.363,NA,NA,NA
164261,-2.65837,4.31938,-4.97824,NA,NA,-65.916,NA,NA,NA
164482,-2.50268,3.82988,-4.7126,NA,NA,NA,NA,-58.057,NA
164681,-1.80201,4.07926,-4.31629,NA,NA,-57.567,NA,NA,NA
164984,-1.31708,4.10719,-4.72006,NA,NA,-56.37,NA,NA,NA
165078,-2.07936,4.2981,-4.68294,NA,NA,NA,-41.436,NA,NA
165279,-1.63154,3.9865,-4.37758,NA,NA,NA,-41.404,NA,NA
165447,-1.76555,3.66274,-4.78875,NA,NA,NA,NA,-46.425,NA
165795,-1.31348,4.31556,-4.97794,NA,NA,NA,-31.916,NA,NA
165809,-1.50952,4.28415,-4.81805,NA,NA,NA,-31.124,NA,NA
166166,-2.06057,4.11732,-4.69046,NA,NA,-40.05,NA,NA,NA
166356,-1.40046,3.87731,-4.98412,NA,NA,-21.306,NA,NA,NA
166485,-1.79286,3.48846,-4.55673,NA,NA,-40.26,NA,NA,NA
166608,-1.21324,3.53694,-4.65069,NA,NA,NA,NA,-45.895,NA
166990,-1.99402,4.76405,-4.88566,NA,NA,-69.491,NA,NA,NA
167027,-1.87222,4.00674,-4.53251,NA,NA,NA,-31.53,NA,NA
167246,-2.03155,3.92945,-4.56088,NA,NA,NA,-37.674,NA,NA
167412,-1.3897,3.09215,-4.41716,NA,NA,NA,-61.018,NA,NA
167613,-1.63078,3.86788,-4.52325,NA,NA,NA,-29.105,NA,NA
167966,-1.46476,3.62696,-4.70992,NA,NA,NA,-6.939,NA,NA
168109,-1.41662,3.75364,-4.90955,NA,NA,NA,-7.838,NA,NA
168342,-1.50822,4.03677,-4.77169,NA,NA,-41.987,NA,NA,NA
168547,-1.88033,3.83989,-4.61586,NA,NA,NA,NA,-38.931,NA
168776,-1.92276,3.8802,-4.45813,NA,NA,NA,NA,-54.599,NA
168904,-1.85589,4.24097,-4.90467,NA,NA,NA,-37.765,NA,NA
169040,-1.66981,3.88554,-4.35885,NA,NA,-45.332,NA,NA,NA
169221,-1.78906,3.199,-4.80375,NA,NA,NA,NA,-54.328,NA
169530,-1.25837,3.38709,-4.65944,NA,NA,NA,-29.989,NA,NA
169610,-2.22069,3.67337,-4.70307,NA,NA,NA,-38.356,NA,NA
169954,-2.57207,4.86474,-4.8974,NA,NA,NA,NA,-77.671,NA
170111,-1.8576,4.00208,-4.81196,NA,NA,NA,NA,-33.959,NA
170342,-1.92987,3.92868,-4.49194,NA,NA,NA,-32.434,NA,NA
170550,-1.51658,3.70298,-4.72068,NA,NA,NA,-22.783,NA,NA
170729,-1.38113,3.2028,-4.75615,NA,NA,NA,-41.3,NA,NA
170891,-1.47389,4.2796,-4.57506,NA,NA,NA,NA,-48.834,NA
171181,-1.71214,4.58298,-4.96791,NA,NA,NA,NA,-68.484,NA
171217,-2.42202,4.48339,-4.35588,NA,NA,NA,-68.254,NA,NA
171542,-1.99839,3.515,-4.95369,NA,NA,NA,-23.294,NA,NA
171742,-1.71113,3.64864,-4.46844,NA,NA,NA,NA,-43.247,NA
171921,-2.18949,3.77559,-4.5909,NA,NA,NA,-43.901,NA,NA
172083,-1.97889,4.36354,-4.75012,NA,NA,NA,-39.736,NA,NA
172212,-1.94768,4.18968,-4.72504,NA,NA,-37.547,NA,NA,NA
172468,-1.39393,4.1066,-4.88152,NA,NA,NA,-18.121,NA,NA
172648,-1.30073,4.12001,-4.90105,NA,NA,NA,-22.708,NA,NA
172882,-1.67845,3.69545,-4.48559,NA,NA,NA,NA,-34.189,NA
173007,-1.30623,3.97736,-4.72136,NA,NA,NA,NA,-43.996,NA
173370,-2.51098,3.42252,-4.74778,NA,NA,-69.274,NA,NA,NA
173478,-1.23776,3.61061,-4.53634,NA,NA,-33.298,NA,NA,NA
173701,-1.54063,4.51405,-4.59648,NA,NA,NA,-56.819,NA,NA
173812,-1.70909,4.28428,-4.55196,NA,NA,NA,-39.05,NA,NA
174016,-2.13141,4.03199,-4.64353,NA,NA,NA,NA,NA,-79.8
174357,-1.85105,3.617,-4.5051,NA,NA,-30.14,NA,NA,NA
174432,-1.73273,3.18338,-4.7626,NA,NA,-52.842,NA,NA,NA
174705,-2.52636,3.56929,-4.49391,NA,NA,NA,-66.043,NA,NA
174821,-2.58888,3.72248,-4.98555,NA,NA,-66.082,NA,NA,NA
175108,-1.8893,3.63042,-4.45664,NA,NA,NA,-32.685,NA,NA
175358,-1.32323,4.65489,-4.75746,NA,NA,NA,NA,-59.422,NA
175559,-2.75324,3.77913,-4.89196,NA,NA,NA,NA,-61.485,NA
175693,-2.62297,3.33498,-4.76693,NA,NA,NA,-75.506,NA,NA
175912,-1.75108,4.11736,-4.73357,NA,NA,NA,NA,-33.731,NA
176127,-1.54577,4.00451,-4.92424,NA,NA,NA,NA,-38.082,NA
176275,-1.53103,4.09609,-4.32084,NA,NA,NA,-46.916,NA,NA
176584,-1.31175,3.7934,-4.98183,NA,NA,-28.755,NA,NA,NA
176635,-1.36704,4.30355,-4.51006,NA,NA,NA,NA,-51.767,NA
176882,-2.06562,3.99151,-4.44417,NA,NA,NA,NA,-55.52,NA
177190,-2.12468,4.14619,-4.7928,NA,NA,NA,-38.235,NA,NA
177252,-2.41816,3.8161,-4.51694,NA,NA,NA,-58.717,NA,NA
177442,-2.165,3.83489,-4.99288,NA,NA,NA,-37.612,NA,NA
177676,-2.1134,3.93683,-4.36673,NA,NA,NA,-51.632,NA,NA
177931,-1.43872,3.88656,-4.73181,NA,NA,NA,-16.287,NA,NA
178165,-1.881,3.71879,-4.65003,NA,NA,-22.642,NA,NA,NA
178384,-1.72669,3.37419,-4.59797,NA,NA,NA,-34.745,NA,NA
178449,-1.8119,3.63416,-4.92666,NA,NA,-13.774,NA,NA,NA
178792,-2.11583,4.23604,-4.85036,NA,NA,NA,-34.107,NA,NA
178926,-1.27898,4.29175,-4.84873,NA,NA,-40.556,NA,NA,NA
179068,-1.9886,4.21414,-4.36785,NA,NA,NA,-52.923,NA,NA
179317,-2.60196,4.4762,-4.96796,NA,NA,NA,NA,-66.547,NA
179456,-1.5822,3.62185,-4.70886,NA,NA,NA,NA,-26.044,NA
179643,-1.37464,3.46095,-4.96947,NA,NA,-15.372,NA,NA,NA
179997,-1.06567,3.5567,-4.89477,NA,NA,NA,NA,-51.267,NA
180190,-1.97756,3.75331,-4.38998,NA,NA,-67.006,NA,NA,NA
180236,-1.82455,3.65351,-4.67066,NA,NA,-19.035,NA,NA,NA
180588,-1.75922,4.23224,-4.54025,NA,NA,NA,-35.491,NA,NA
180739,-2.17821,3.688,-4.86327,NA,NA,NA,NA,NA,-79.876
180885,-1.63006,4.43195,-4.48763,NA,NA,-51.72,NA,NA,NA
181110,-2.03142,4.22442,-4.61267,NA,NA,NA,-40.985,NA,NA
181269,-2.11658,3.41241,-4.85006,NA,NA,NA,-31.875,NA,NA
181494,-1.7885,4.20227,-4.44352,NA,NA,-49.962,NA,NA,NA
181603,-1.51118,3.73291,-4.17142,NA,NA,NA,NA,-66.893,NA
181840,-2.29817,3.5153,-4.47645,NA,NA,NA,-49.142,NA,NA
182142,-1.70072,3.62041,-4.7501,NA,NA,-12.829,NA,NA,NA
182364,-2.18601,4.15893,-4.70246,NA,NA,NA,NA,-52.145,NA
182428,-1.83074,4.21544,-4.36878,NA,NA,-61.854,NA,NA,NA
182610,-1.5241,3.68573,-4.86891,NA,NA,-11.679,NA,NA,NA
182878,-1.12149,3.47376,-4.23839,NA,NA,NA,-62.758,NA,NA
183050,-1.71725,3.45722,-4.85502,NA,NA,-25.478,NA,NA,NA
183305,-1.91922,3.74754,-4.63491,NA,NA,-27.54,NA,NA,NA
183452,-1.69053,4.23095,-4.97357,NA,NA,NA,NA,-32.484,NA
183624,-1.38041,4.07804,-4.71002,NA,NA,NA,-28.238,NA,NA
183928,-2.17213,4.06928,-4.46496,NA,NA,-59.717,NA,NA,NA
184070,-2.36985,4.09699,-4.40223,NA,NA,NA,-53.596,NA,NA
184395,-2.11457,4.07626,-4.69327,NA,NA,NA,NA,-48.781,NA
184421,-1.7201,3.77888,-4.79795,NA,NA,NA,-22.325,NA,NA
184674,-1.60668,4.60469,-4.22401,NA,NA,NA,-71.588,NA,NA
184923,-2.47657,3.69571,-4.64549,NA,NA,NA,-55.026,NA,NA
185200,-2.61268,3.85979,-4.70563,NA,NA,NA,-58.244,NA,NA
185219,-2.50336,3.33461,-4.14288,NA,NA,NA,-81.971,NA,NA
185486,-2.2854,4.41635,-4.61024,NA,NA,NA,-56.965,NA,NA
185684,-2.23828,4.16112,-4.64078,NA,NA,NA,-50.239,NA,NA
185937,-2.06358,3.37561,-4.63386,NA,NA,NA,-43.539,NA,NA
186021,-0.907657,3.79409,-4.59079,NA,NA,NA,NA,-74.486,NA
186269,-1.29087,3.28616,-4.9813,NA,NA,NA,-49.33,NA,NA
186455,-2.49394,3.63901,-4.54715,NA,NA,NA,-58.683,NA,NA
186755,-2.64683,3.26828,-4.02635,NA,NA,NA,-94.751,NA,NA
186816,-1.80458,3.79684,-4.14045,NA,NA,NA,NA,-57.226,NA
187037,-2.12443,4.35081,-4.49916,NA,NA,NA,-54.042,NA,NA
187390,-1.71439,3.52665,-4.74544,NA,NA,-22.098,NA,NA,NA
187458,-2.0666,4.08728,-4.84651,NA,NA,NA,-33.422,NA,NA
187658,-1.22567,3.78404,-4.89261,NA,NA,-13.251,NA,NA,NA
187992,-1.80923,3.2222,-4.69579,NA,NA,NA,-42.309,NA,NA
188094,-1.68815,4.41584,-4.52401,NA,NA,NA,-46.922,NA,NA
188258,-1.72812,4.33063,-4.87929,NA,NA,NA,-42.905,NA,NA
188566,-1.69116,3.94047,-4.54382,NA,NA,NA,-26.58,NA,NA
188694,-2.64942,4.23109,-4.99305,NA,NA,NA,-54.14,NA,NA
188961,-2.82111,4.06194,-4.67221,NA,NA,-72.745,NA,NA,NA
189015,-2.44164,4.80272,-4.57476,NA,NA,NA,-73.497,NA,NA
189276,-1.9816,3.75771,-4.57523,NA,NA,NA,NA,-43.936,NA
189509,-2.689,3.61928,-4.40089,NA,NA,-75.68,NA,NA,NA
189682,-2.48327,4.39962,-4.52661,NA,NA,NA,NA,NA,-85.602
189885,-1.65007,4.26209,-4.87458,NA,NA,-34.743,NA,NA,NA
190089,-2.05728,3.97853,-4.63676,NA,NA,NA,NA,-46.409,NA
190305,-1.87234,4.30293,-4.25675,NA,NA,-66.42,NA,NA,NA
190469,-1.52861,3.6108,-4.75347,NA,NA,-8.256,NA,NA,NA
190647,-1.27912,3.57022,-4.96809,NA,NA,NA,NA,-33.347,NA
190913,-1.79811,3.73661,-4.71806,NA,NA,NA,-24.76,NA,NA
191169,-1.88613,3.95522,-4.3339,NA,NA,-44.694,NA,NA,NA
191367,-1.97532,4.11917,-4.39008,NA,NA,-51.788,NA,NA,NA
191517,-1.73442,4.51788,-4.92349,NA,NA,NA,-44.909,NA,NA
191701,-1.8249,4.12998,-4.86475,NA,NA,NA,-30.718,NA,NA
191923,-2.10902,3.43635,-4.49367,NA,NA,NA,-51.668,NA,NA
192076,-1.44623,4.0178,-4.73063,NA,NA,NA,NA,-38.498,NA
192293,-1.54868,3.59779,-4.88555,NA,NA,NA,-1.669,NA,NA
192507,-1.26157,3.99744,-4.65969,NA,NA,NA,-38.791,NA,NA
192787,-1.35737,3.86683,-4.74958,NA,NA,NA,NA,-25.28,NA
192986,-1.50214,4.08341,-4.83268,NA,NA,NA,-18.163,NA,NA
193037,-1.84917,3.45964,-4.75075,NA,NA,NA,-22.376,NA,NA
193224,-2.51539,4.0105,-4.49628,NA,NA,NA,-58.379,NA,NA
193409,-1.68863,3.80291,-4.68108,NA,NA,NA,-7.603,NA,NA
193763,-1.88881,3.56052,-4.72943,NA,NA,-21.197,NA,NA,NA
193839,-1.80001,4.61361,-4.65962,NA,NA,NA,-56.116,NA,NA
194108,-1.55987,4.13423,-4.70183,NA,NA,NA,-33.708,NA,NA
194261,-1.81805,3.75495,-4.95953,NA,NA,NA,-24.588,NA,NA
194418,-1.84753,3.42062,-4.98503,NA,NA,NA,-30.186,NA,NA
194649,-1.43971,4.17922,-4.63308,NA,NA,-31.671,NA,NA,NA
194828,-1.97757,4.36067,-4.35056,NA,NA,NA,-57.608,NA,NA
195010,-1.31041,4.33245,-4.84189,NA,NA,-46.516,NA,NA,NA
195228,-1.95318,3.77401,-4.87388,NA,NA,-27.725,NA,NA,NA
195548,-1.53522,3.6589,-4.92542,NA,NA,-17.856,NA,NA,NA
195772,-2.11203,3.80195,-4.68344,NA,NA,NA,-39.327,NA,NA
195854,-2.06634,4.86915,-4.98965,NA,NA,NA,NA,-66.452,NA
196098,-1.51005,4.36777,-4.88301,NA,NA,NA,NA,-52.495,NA
196280,-2.54769,4.63752,-4.15304,NA,NA,NA,NA,-86.611,NA
196546,-2.26981,3.58947,-4.91631,NA,NA,-47.552,NA,NA,NA
196768,-1.77358,3.82312,-4.33034,NA,NA,NA,NA,-38.864,NA
196829,-2.62169,4.39982,-4.08378,NA,NA,NA,-83.511,NA,NA
197005,-1.48586,3.35519,-4.48826,NA,NA,-41.881,NA,NA,NA
197219,-1.93478,3.46219,-4.25266,NA,NA,NA,-65.143,NA,NA
197438,-1.22789,4.00083,-4.96511,NA,NA,-33.096,NA,NA,NA
197692,-2.18042,4.03237,-4.67024,NA,NA,NA,-42.485,NA,NA
197915,-2.32961,3.92435,-4.73885,NA,NA,NA,-36.549,NA,NA
198129,-1.36925,4.03311,-4.90626,NA,NA,NA,NA,NA,-68.916
198394,-1.76253,4.05044,-4.59381,NA,NA,-48.904,NA,NA,NA
198482,-2.05682,3.33571,-4.97725,NA,NA,-40.91,NA,NA,NA
198682,-1.59723,3.19913,-4.70097,NA,NA,-44.356,NA,NA,NA
198926,-1.90517,3.77459,-4.48458,NA,NA,NA,-27.113,NA,NA
199163,-1.52707,4.16274,-4.24671,NA,NA,-59.376,NA,NA,NA
199347,-2.22087,4.54297,-4.60776,NA,NA,-67.667,NA,NA,NA
199448,-2.08577,3.23213,-4.14015,NA,NA,NA,NA,-76.608,NA
199790,-1.73951,4.13187,-4.40993,NA,NA,NA,-31.192,NA,NA
199999,-2.48386,3.07026,-4.34798,NA,NA,NA,-85.823,NA,NA
