id,x0,x1,x2,fitness-3.5,fitness-2.5,fitness-3,fitness-2,fitness-1,fitness0.5,fitness-5,fitness-4,fitness-1.5,fitness-4.5,fitness0,fitness-0.5
99308,2.41765,3.02216,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-199.436,NA
99402,2.60347,1.88092,-5,NA,NA,NA,NA,-78.467,NA,NA,NA,NA,NA,NA,NA
99795,1.50096,2.9945,-5,NA,NA,NA,NA,-112.69,NA,NA,NA,NA,NA,NA,NA
99990,0.873135,2.55732,-5,NA,NA,NA,NA,-82.892,NA,NA,NA,NA,NA,NA,NA
100152,1.85922,2.51009,-3.43765,NA,NA,NA,-48.245,NA,NA,NA,NA,NA,NA,NA,NA
100389,0.928121,2.18012,-3.43293,NA,-47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100529,0.84176,1.52644,-4.60574,NA,NA,-37.685,NA,NA,NA,NA,NA,NA,NA,NA,NA
100755,0.137992,1.32487,-4.75749,-99.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100954,0.125502,1.4581,-3.88472,NA,NA,NA,NA,NA,NA,-180.74,NA,NA,NA,NA,NA
101199,0.529796,2.37936,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.007,NA,NA
101319,0.010181,1.41456,-4.95627,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.331,NA,NA
101600,0.824401,0.961048,-5,NA,-78.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101643,0.177465,1.85259,-5,NA,NA,-78.808,NA,NA,NA,NA,NA,NA,NA,NA,NA
101869,0.177506,2.12551,-3.68333,NA,NA,-83.191,NA,NA,NA,NA,NA,NA,NA,NA,NA
102138,1.43592,1.53254,-3.14159,NA,-45.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102300,1.71569,1.56148,-4.88221,NA,-11.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102580,2.43339,0.551547,-5,NA,NA,-73.147,NA,NA,NA,NA,NA,NA,NA,NA,NA
102683,2.80348,1.79867,-5,NA,NA,NA,-39.732,NA,NA,NA,NA,NA,NA,NA,NA
102957,2.82616,2.35498,-5,-60.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103180,3.18436,0.967436,-4.53409,NA,NA,-71.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
103230,1.84443,1.01982,-3.16474,NA,-61.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103432,0.804734,1.62167,-4.12082,NA,NA,NA,NA,NA,NA,NA,NA,-64.316,NA,NA,NA
103638,1.54644,3.28372,-5,-83.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103984,1.17573,2.46363,-4.50337,NA,NA,NA,-39.023,NA,NA,NA,NA,NA,NA,NA,NA
104153,1.49898,2.29036,-4.25498,NA,NA,NA,-24.545,NA,NA,NA,NA,NA,NA,NA,NA
104281,3.41321,2.74854,-4.11853,NA,NA,-92.366,NA,NA,NA,NA,NA,NA,NA,NA,NA
104522,2.93116,1.55134,-5,NA,NA,-53.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
104791,3.55814,1.04966,-5,NA,NA,NA,-98.482,NA,NA,NA,NA,NA,NA,NA,NA
104981,2.34239,0.621863,-4.72138,NA,NA,NA,-62.724,NA,NA,NA,NA,NA,NA,NA,NA
105068,3.87233,2.25528,-3.66893,NA,NA,-140.821,NA,NA,NA,NA,NA,NA,NA,NA,NA
105356,2.55698,2.02045,-5,NA,NA,NA,NA,NA,NA,NA,NA,-59.197,NA,NA,NA
105463,1.05743,1.71474,-4.43812,NA,NA,NA,NA,NA,NA,NA,NA,-45.026,NA,NA,NA
105690,1.64912,1.77857,-4.32856,NA,NA,NA,NA,NA,NA,NA,NA,-31.331,NA,NA,NA
105929,2.501,1.0865,-4.28229,NA,NA,NA,NA,NA,NA,NA,NA,-48.701,NA,NA,NA
106181,1.3888,0.582976,-3.61483,NA,NA,NA,NA,NA,NA,NA,NA,-147.146,NA,NA,NA
106343,3.0591,1.05901,-4.69362,NA,-54.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106569,1.76184,2.63662,-5,NA,NA,-36.208,NA,NA,NA,NA,NA,NA,NA,NA,NA
106776,2.11231,3.84399,-5,NA,-115.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106844,1.38776,2.87264,-4.84254,NA,-44.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107074,2.16406,1.86987,-4.31414,NA,NA,-14.596,NA,NA,NA,NA,NA,NA,NA,NA,NA
107368,2.42407,2.23764,-4.10363,-45.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107585,2.01073,2.19905,-2.48534,NA,NA,NA,-109.271,NA,NA,NA,NA,NA,NA,NA,NA
107769,0.478319,3.60205,-2.94424,NA,NA,NA,-192.047,NA,NA,NA,NA,NA,NA,NA,NA
107945,1.70644,3.32328,-2.22018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-324.848
108043,1.95866,3.31282,-4.46167,NA,NA,NA,NA,NA,NA,NA,NA,-87.474,NA,NA,NA
108208,2.25238,2.8273,-5,NA,NA,NA,-48.849,NA,NA,NA,NA,NA,NA,NA,NA
108563,1.83545,2.97732,-4.13676,NA,NA,-49.985,NA,NA,NA,NA,NA,NA,NA,NA,NA
108790,0.366332,2.50638,-4.93404,NA,NA,-73.837,NA,NA,NA,NA,NA,NA,NA,NA,NA
108972,0.445671,2.1114,-4.9152,NA,NA,NA,NA,NA,NA,NA,NA,-78.506,NA,NA,NA
109032,1.58484,1.7898,-4.5554,NA,NA,NA,-12.363,NA,NA,NA,NA,NA,NA,NA,NA
109315,2.3899,2.9333,-4.85259,NA,NA,-59.032,NA,NA,NA,NA,NA,NA,NA,NA,NA
109486,2.68921,1.84432,-5,-52.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109603,1.92646,1.31712,-4.69552,NA,NA,NA,NA,NA,NA,-139.317,NA,NA,NA,NA,NA
109858,3.0679,2.28616,-4.01782,-80.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110069,3.15974,2.50225,-4.28435,NA,NA,-68.872,NA,NA,NA,NA,NA,NA,NA,NA,NA
110321,3.48001,1.75306,-4.22031,NA,NA,NA,-77.651,NA,NA,NA,NA,NA,NA,NA,NA
110552,3.16898,1.95112,-4.11571,NA,-50.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110667,2.49363,1.70993,-4.56885,NA,NA,NA,NA,-55.003,NA,NA,NA,NA,NA,NA,NA
110808,2.3363,1.97085,-5,NA,NA,NA,NA,-65.797,NA,NA,NA,NA,NA,NA,NA
111145,0.564437,2.39666,-5,NA,NA,NA,NA,NA,NA,NA,NA,-71.774,NA,NA,NA
111226,0.746943,2.57122,-5,NA,-54.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111600,2.06552,3.40349,-5,NA,-78.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111779,1.7437,4.23421,-4.46323,NA,NA,NA,NA,NA,NA,NA,-176.409,NA,NA,NA,NA
111982,1.77126,2.7362,-5,NA,NA,NA,NA,NA,NA,NA,-92.678,NA,NA,NA,NA
112030,3.54251,2.10897,-4.76317,NA,NA,NA,NA,NA,NA,NA,NA,-88.516,NA,NA,NA
112391,2.27991,2.71257,-5,NA,NA,NA,-46.315,NA,NA,NA,NA,NA,NA,NA,NA
112448,1.72707,1.2629,-5,NA,NA,NA,NA,NA,NA,NA,NA,-58.924,NA,NA,NA
112708,1.87708,2.24056,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-151.396,NA
112851,1.52382,1.83264,-5,NA,-17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113145,0.860962,2.89872,-5,NA,-64.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113362,0.929786,1.60463,-4.25344,NA,-24.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113541,1.10529,1.44865,-2.98937,NA,NA,NA,-81.666,NA,NA,NA,NA,NA,NA,NA,NA
113667,1.41144,2.59148,-3.43959,NA,NA,NA,-55.087,NA,NA,NA,NA,NA,NA,NA,NA
113817,2.05411,2.23199,-2.07525,NA,NA,NA,NA,NA,NA,NA,NA,-177.352,NA,NA,NA
114020,1.97075,2.85211,-4.14272,NA,NA,NA,-45.442,NA,NA,NA,NA,NA,NA,NA,NA
114258,1.66775,1.81336,-3.68424,NA,-14.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114410,2.07604,0.378786,-4.46592,NA,NA,NA,NA,NA,NA,NA,-123.164,NA,NA,NA,NA
114779,0.31376,0.397499,-3.15067,-197.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114982,1.38437,1.29238,-4.39533,NA,NA,NA,-15.25,NA,NA,NA,NA,NA,NA,NA,NA
115079,2.27783,0.449381,-4.91364,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.295,NA,NA
115270,2.38099,0.0434874,-4.48026,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.702,NA,NA
115420,2.54872,0.821544,-4.10241,NA,NA,NA,NA,NA,NA,NA,-95.111,NA,NA,NA,NA
115678,2.8398,1.44111,-4.07691,NA,NA,NA,-38.999,NA,NA,NA,NA,NA,NA,NA,NA
115915,1.71656,2.52901,-3.23923,NA,-52.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116030,1.47066,3.39233,-4.26318,NA,NA,NA,NA,NA,NA,NA,NA,-83.535,NA,NA,NA
116340,2.3646,2.72179,-4.45834,NA,NA,NA,NA,NA,NA,NA,NA,-47.963,NA,NA,NA
116445,3.27669,0.876699,-4.22764,NA,NA,NA,-80.756,NA,NA,NA,NA,NA,NA,NA,NA
116751,1.96701,1.77345,-5,NA,-15.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116949,3.23918,2.54758,-5,NA,NA,NA,-76.878,NA,NA,NA,NA,NA,NA,NA,NA
117056,4.39167,4.02692,-4.91652,NA,NA,NA,NA,NA,NA,NA,NA,-280.058,NA,NA,NA
117368,3.43842,3.66625,-5,NA,NA,-158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
117506,2.42594,3.31028,-3.45744,-120.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117762,2.28214,1.24041,-3.55142,NA,NA,NA,-35.412,NA,NA,NA,NA,NA,NA,NA,NA
117802,0.715988,0.352075,-4.44032,NA,NA,NA,NA,NA,NA,NA,NA,-220.635,NA,NA,NA
118093,0.761422,0.995814,-5,NA,NA,NA,-89.397,NA,NA,NA,NA,NA,NA,NA,NA
118253,1.23823,0.8027,-4.31576,NA,-50.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118435,2.65366,1.89516,-5,NA,NA,NA,NA,NA,NA,NA,-66.37,NA,NA,NA,NA
118688,1.45835,1.98726,-4.68921,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.099,NA,NA
118916,3.29023,1.51458,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-136.934,NA,NA
119177,2.29052,1.23966,-5,NA,NA,NA,NA,NA,NA,-151.646,NA,NA,NA,NA,NA
119258,2.40533,2.31532,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.13,NA,NA
119567,1.34629,1.63502,-4.82585,-43.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119765,2.27992,1.94923,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.219,NA,NA
119905,2.10539,1.33103,-4.01749,NA,NA,NA,NA,NA,NA,NA,-70.804,NA,NA,NA,NA
120089,3.25119,1.84546,-3.81283,-87.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120259,3.19369,0.934266,-3.94063,NA,NA,-71.46,NA,NA,NA,NA,NA,NA,NA,NA,NA
120441,2.81833,1.6893,-4.69614,NA,-31.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120798,2.21452,1.6355,-3.96251,NA,NA,NA,-22.19,NA,NA,NA,NA,NA,NA,NA,NA
120862,2.11494,1.22687,-3.41919,NA,NA,NA,-43.005,NA,NA,NA,NA,NA,NA,NA,NA
121160,2.44063,0.836405,-3.63508,NA,NA,NA,NA,-102.99,NA,NA,NA,NA,NA,NA,NA
121271,2.36598,1.10899,-4.21506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100.408
121418,1.12468,2.924,-4.57097,NA,NA,NA,NA,NA,NA,NA,NA,-71.486,NA,NA,NA
121648,1.92267,3.16294,-4.95925,NA,NA,NA,NA,-94.133,NA,NA,NA,NA,NA,NA,NA
121941,2.09621,2.83792,-4.21413,NA,NA,NA,NA,-70.992,NA,NA,NA,NA,NA,NA,NA
122106,1.52537,2.13928,-3.40989,NA,NA,-32.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
122226,1.58509,1.55291,-3.04956,NA,NA,-56.104,NA,NA,NA,NA,NA,NA,NA,NA,NA
122426,1.63295,3.83275,-3.87525,-123.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122626,2.41676,4.61014,-5,-222.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122889,1.65668,5,-4.84211,NA,NA,-245.056,NA,NA,NA,NA,NA,NA,NA,NA,NA
123090,0.462381,3.63069,-4.56426,NA,-120.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123241,1.26348,2.966,-5,NA,-54.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123433,2.22164,3.32229,-5,NA,NA,-81.065,NA,NA,NA,NA,NA,NA,NA,NA,NA
123611,2.34634,2.58906,-5,NA,-38.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123939,4.41969,1.67687,-5,NA,NA,NA,NA,-211.832,NA,NA,NA,NA,NA,NA,NA
124006,4.23716,1.76304,-5,NA,NA,NA,NA,-170.229,NA,NA,NA,NA,NA,NA,NA
124271,4.50044,2.04922,-4.3168,NA,NA,-172.041,NA,NA,NA,NA,NA,NA,NA,NA,NA
124503,4.34174,2.52048,-4.32449,NA,NA,-169.922,NA,NA,NA,NA,NA,NA,NA,NA,NA
124779,1.89354,3.71401,-5,NA,NA,NA,-109.865,NA,NA,NA,NA,NA,NA,NA,NA
124947,2.30695,3.87918,-4.49475,NA,NA,NA,NA,NA,NA,NA,-149.198,NA,NA,NA,NA
125133,2.14158,3.52469,-4.28818,NA,NA,NA,NA,NA,NA,-189.414,NA,NA,NA,NA,NA
125366,1.09649,2.5839,-4.16067,NA,NA,NA,NA,NA,NA,-144.555,NA,NA,NA,NA,NA
125589,2.23575,1.80534,-4.07885,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.757,NA,NA
125690,0.732017,1.88312,-5,NA,NA,NA,NA,NA,NA,NA,-93.208,NA,NA,NA,NA
125976,1.62898,0.908785,-3.24499,NA,NA,NA,NA,NA,NA,NA,NA,-110.593,NA,NA,NA
126185,0.750556,0.30437,-3.51229,NA,NA,NA,-220.758,NA,NA,NA,NA,NA,NA,NA,NA
126391,1.08294,1.07045,-3.77591,NA,NA,NA,NA,-103.877,NA,NA,NA,NA,NA,NA,NA
126517,0.327453,1.93229,-3.48443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-245.169
126730,-0.358037,3.1183,-4.77351,NA,NA,NA,NA,-214.16,NA,NA,NA,NA,NA,NA,NA
126895,0.6834,3.02103,-3.61884,NA,NA,NA,NA,NA,NA,NA,NA,-99.836,NA,NA,NA
127155,0.991631,2.61684,-3.95394,NA,-41.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127303,2.40329,2.71909,-3.90357,-60.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127449,2.7247,2.30427,-5,NA,NA,-44.189,NA,NA,NA,NA,NA,NA,NA,NA,NA
127638,2.61432,2.10824,-5,NA,NA,NA,-43.987,NA,NA,NA,NA,NA,NA,NA,NA
127958,1.7111,1.44038,-5,NA,NA,NA,NA,-61.331,NA,NA,NA,NA,NA,NA,NA
128164,2.35664,1.27805,-5,NA,NA,NA,NA,-74.027,NA,NA,NA,NA,NA,NA,NA
128248,2.60179,1.78976,-5,NA,-29.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128456,1.34005,2.94825,-4.39581,-72.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128731,1.87494,3.42136,-5,-91.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128817,0.180256,2.12872,-5,NA,NA,NA,NA,NA,NA,NA,NA,-90.396,NA,NA,NA
129194,0.115399,2.79352,-4.81592,NA,NA,NA,-104.407,NA,NA,NA,NA,NA,NA,NA,NA
129292,0.968193,3.17538,-5,NA,NA,NA,-79.847,NA,NA,NA,NA,NA,NA,NA,NA
129562,1.4286,0.884511,-5,NA,NA,NA,-59.472,NA,NA,NA,NA,NA,NA,NA,NA
129789,1.74909,2.44916,-5,NA,NA,NA,-33.411,NA,NA,NA,NA,NA,NA,NA,NA
129946,1.03377,2.0783,-5,NA,NA,NA,-35.55,NA,NA,NA,NA,NA,NA,NA,NA
130151,-0.0347989,2.11261,-5,NA,NA,-98.331,NA,NA,NA,NA,NA,NA,NA,NA,NA
130274,1.96045,0.492187,-5,-83.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130501,2.00081,1.83627,-3.04554,-62.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130644,1.79261,2.4642,-4.16653,NA,-19.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130998,0.790396,2.46034,-4.6261,NA,-42.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131015,1.1042,2.138,-5,NA,NA,-31.008,NA,NA,NA,NA,NA,NA,NA,NA,NA
131225,1.05737,1.32325,-4.7492,NA,NA,NA,NA,-72.68,NA,NA,NA,NA,NA,NA,NA
131576,0.0475818,1.38011,-3.4279,NA,NA,NA,NA,NA,NA,NA,NA,-144.84,NA,NA,NA
131646,0.566772,1.43352,-3.90685,NA,NA,NA,NA,-141.689,NA,NA,NA,NA,NA,NA,NA
131870,-0.135354,2.21591,-4.54428,NA,NA,NA,NA,-161.49,NA,NA,NA,NA,NA,NA,NA
132019,-0.550646,2.25239,-5,NA,NA,NA,NA,NA,NA,NA,NA,-152.784,NA,NA,NA
132400,-0.644525,2.14152,-4.2671,NA,NA,NA,NA,-215.952,NA,NA,NA,NA,NA,NA,NA
132433,-0.0766371,2.71117,-3.33158,NA,NA,NA,NA,-231.252,NA,NA,NA,NA,NA,NA,NA
132644,0.233716,2.04046,-5,NA,-74.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132907,0.468822,2.2761,-5,-77.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133170,0.238236,0.643468,-5,-155.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133333,0.120075,1.25161,-4.81254,NA,-92.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133534,0.502265,1.65423,-4.49257,-64.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133776,0.561356,1.32461,-5,NA,NA,NA,NA,NA,NA,NA,NA,-102.339,NA,NA,NA
133954,1.54579,0.464531,-5,NA,NA,NA,NA,-161.847,NA,NA,NA,NA,NA,NA,NA
134182,0.884617,0.674897,-5,NA,NA,NA,NA,-171.979,NA,NA,NA,NA,NA,NA,NA
134204,2.50301,0.8721,-5,NA,NA,NA,-57.79,NA,NA,NA,NA,NA,NA,NA,NA
134538,1.61419,1.19061,-4.39003,NA,NA,NA,NA,NA,NA,NA,-62.697,NA,NA,NA,NA
134790,1.01627,2.13019,-4.45353,-42.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134978,0.629594,2.27176,-4.71313,NA,NA,NA,NA,NA,NA,NA,-79.277,NA,NA,NA,NA
135077,1.96208,1.02585,-4.47424,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.852,NA,NA
135358,2.62144,1.54696,-4.2229,NA,NA,NA,NA,NA,NA,-151.7,NA,NA,NA,NA,NA
135476,2.5768,0.885381,-4.04051,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.937,NA,NA
135605,2.26507,1.4878,-5,NA,NA,NA,NA,NA,NA,-138.714,NA,NA,NA,NA,NA
135841,2.72362,2.21725,-3.63054,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.078,NA,NA
136002,1.87772,1.10872,-4.51809,NA,NA,NA,NA,NA,NA,NA,-52.865,NA,NA,NA,NA
136282,0.758362,1.14324,-5,NA,NA,-63.825,NA,NA,NA,NA,NA,NA,NA,NA,NA
136551,0.347557,1.44543,-4.68968,NA,NA,NA,NA,NA,NA,NA,NA,-83.403,NA,NA,NA
136611,0.409458,0.919104,-5,-117.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136844,-0.901545,0.801838,-4.57953,NA,NA,NA,NA,NA,NA,-340.443,NA,NA,NA,NA,NA
137182,-0.318187,2.22703,-5,NA,NA,NA,NA,NA,NA,-235.661,NA,NA,NA,NA,NA
137371,-0.614543,1.54198,-4.49942,NA,NA,NA,NA,NA,NA,-256.207,NA,NA,NA,NA,NA
137516,-0.770128,1.31778,-5,NA,NA,NA,NA,NA,NA,NA,-195.169,NA,NA,NA,NA
137763,1.64854,2.6751,-5,-47.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137837,3.22628,1.20564,-3.86401,NA,NA,-65.949,NA,NA,NA,NA,NA,NA,NA,NA,NA
138142,5,0.943765,-4.62527,-256.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138365,4.0024,2.98759,-4.6311,-177.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138528,1.87647,4.21195,-5,NA,NA,NA,NA,NA,NA,NA,-184.029,NA,NA,NA,NA
138712,1.12084,2.65029,-4.26726,NA,NA,-40.064,NA,NA,NA,NA,NA,NA,NA,NA,NA
138810,0.282472,2.86453,-3.87363,NA,NA,-96.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
139072,1.45613,2.07235,-4.79377,NA,NA,NA,NA,NA,NA,NA,-60.44,NA,NA,NA,NA
139211,1.9724,2.52089,-4.96446,-45.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139522,1.62664,2.22121,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.113,NA,NA
139655,2.40053,0.600939,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-148.51,NA,NA
139995,3.10613,0.689284,-3.92817,NA,NA,NA,NA,NA,NA,NA,-137.607,NA,NA,NA,NA
140069,2.51125,0.745391,-3.99752,-73.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140282,3.22883,0.791272,-3.29729,NA,NA,NA,NA,NA,NA,NA,-174.005,NA,NA,NA,NA
140505,2.88704,2.17113,-4.92226,NA,NA,NA,NA,NA,NA,NA,-79.667,NA,NA,NA,NA
140758,3.25444,2.57874,-4.68072,NA,NA,-77.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
140847,2.23583,2.0269,-5,NA,NA,NA,NA,NA,NA,-147.764,NA,NA,NA,NA,NA
141028,2.15854,1.59492,-5,NA,NA,-23.926,NA,NA,NA,NA,NA,NA,NA,NA,NA
141361,0.992104,1.99528,-5,NA,NA,NA,NA,NA,NA,-156.039,NA,NA,NA,NA,NA
141434,0.948969,1.64133,-5,-53.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141752,2.6924,1.59095,-4.62397,NA,NA,NA,NA,NA,NA,NA,-57.824,NA,NA,NA,NA
141879,1.96981,0.884003,-5,NA,NA,NA,NA,NA,NA,NA,NA,-64.634,NA,NA,NA
142034,1.91984,1.0706,-4.54812,NA,NA,NA,-26.518,NA,NA,NA,NA,NA,NA,NA,NA
142206,0.452499,1.42298,-3.22277,NA,NA,-91.228,NA,NA,NA,NA,NA,NA,NA,NA,NA
142409,1.18933,1.30177,-4.88894,NA,-27.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142670,0.810742,1.03364,-5,NA,NA,NA,-77.308,NA,NA,NA,NA,NA,NA,NA,NA
142940,-0.279502,1.85669,-4.45536,NA,NA,-105.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
143178,0.898004,2.80245,-5,NA,-57.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143380,1.09714,1.42568,-5,NA,-32.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143408,1.81811,0.656082,-4.97943,NA,-61.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143710,2.89406,2.02172,-4.25432,NA,-35.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143988,2.9357,3.02352,-5,NA,-79.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144094,2.73146,3.31856,-4.4782,NA,-81.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144287,2.92254,3.33832,-4.65008,NA,-92.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144470,1.93341,3.17845,-4.66203,NA,-55.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144734,2.63415,2.72249,-5,NA,NA,-55.948,NA,NA,NA,NA,NA,NA,NA,NA,NA
144977,1.69725,2.8981,-4.51557,NA,NA,-43.469,NA,NA,NA,NA,NA,NA,NA,NA,NA
145078,1.35921,2.54593,-5,NA,NA,NA,NA,NA,NA,NA,NA,-47.715,NA,NA,NA
145293,1.63425,3.82399,-4.30445,NA,NA,-113.374,NA,NA,NA,NA,NA,NA,NA,NA,NA
145589,1.48596,3.04702,-4.49288,NA,NA,NA,NA,NA,NA,NA,-84.66,NA,NA,NA,NA
145756,1.31757,2.19102,-5,NA,NA,NA,NA,NA,NA,NA,-79.632,NA,NA,NA,NA
145979,1.82245,1.97554,-5,-28.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146122,0.911622,0.768345,-3.92604,NA,NA,NA,NA,NA,NA,-187.594,NA,NA,NA,NA,NA
146232,1.05203,2.06044,-4.26556,NA,NA,NA,NA,NA,NA,-128.813,NA,NA,NA,NA,NA
146581,1.17323,2.87413,-4.77207,NA,NA,NA,NA,NA,NA,-172.325,NA,NA,NA,NA,NA
146626,0.201489,2.79567,-3.82922,NA,NA,NA,NA,NA,NA,NA,-124.939,NA,NA,NA,NA
146851,0.944603,2.61059,-3.52712,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.166,NA,NA
147150,0.676128,3.33617,-3.9974,NA,NA,NA,NA,NA,NA,NA,-141.437,NA,NA,NA,NA
147307,1.22443,1.70452,-4.68742,NA,-14.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147479,0.792086,1.89134,-4.9688,NA,-39.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147643,0.0546372,1.28314,-4.61747,NA,NA,-95.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
147825,0.989495,1.57837,-5,NA,NA,NA,NA,NA,NA,NA,NA,-53.627,NA,NA,NA
148150,2.18446,2.55803,-5,NA,NA,-38.236,NA,NA,NA,NA,NA,NA,NA,NA,NA
148253,0.989747,3.76152,-4.51774,NA,NA,NA,NA,NA,NA,-235.083,NA,NA,NA,NA,NA
148403,0.478783,2.6804,-3.81843,NA,-69.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148677,1.7919,3.22867,-5,NA,-65.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
