id,x0,x1,x2,fitness-4,fitness-3.5,fitness-5,fitness-4.5,fitness-3,fitness-1.5,fitness-2.5,fitness-2
127920,-2.28209,3.07625,-4.67941,NA,NA,-80.302,NA,NA,NA,NA,NA
128092,-2.19807,1.77783,-4.73738,NA,NA,NA,-194.63,NA,NA,NA,NA
128218,-2.43324,3.19037,-4.80705,NA,NA,-70.033,NA,NA,NA,NA,NA
128515,-1.2329,2.92044,-5,NA,-155.34,NA,NA,NA,NA,NA,NA
128680,-1.90546,4.53802,-4.18995,NA,-96.672,NA,NA,NA,NA,NA,NA
128839,-2.81866,5,-4.50077,NA,NA,NA,-94.494,NA,NA,NA,NA
129068,-3.89167,4.74499,-5,-153.505,NA,NA,NA,NA,NA,NA,NA
129224,-3.59994,3.97611,-4.76349,NA,NA,NA,-111.527,NA,NA,NA,NA
129452,-3.46972,4.32505,-5,NA,NA,NA,-105.891,NA,NA,NA,NA
129746,-3.07801,4.32998,-5,NA,NA,-85.181,NA,NA,NA,NA,NA
129949,-0.91191,4.99537,-5,NA,NA,-107.001,NA,NA,NA,NA,NA
130006,-2.8006,3.63339,-4.95391,NA,NA,-72.3,NA,NA,NA,NA,NA
130343,-1.49105,5,-4.23946,NA,NA,NA,-98.618,NA,NA,NA,NA
130559,-1.13212,3.77615,-4.70709,NA,NA,-79.821,NA,NA,NA,NA,NA
130642,-1.84201,2.93553,-3.97592,NA,NA,-118.288,NA,NA,NA,NA,NA
130895,-2.6937,2.94667,-4.77098,NA,NA,NA,-115.667,NA,NA,NA,NA
131081,-3.77803,2.93396,-4.99221,NA,NA,-143.697,NA,NA,NA,NA,NA
131277,-3.0705,3.21331,-5,NA,NA,-91.508,NA,NA,NA,NA,NA
131506,-2.0005,3.42933,-5,NA,NA,-66.781,NA,NA,NA,NA,NA
131663,-1.86542,4.33013,-4.93603,NA,NA,-53.477,NA,NA,NA,NA,NA
131970,-1.7858,3.58271,-4.36908,NA,NA,-60.084,NA,NA,NA,NA,NA
132166,-2.03245,5,-4.66613,NA,NA,-82.195,NA,NA,NA,NA,NA
132376,-1.95609,4.94528,-4.39489,NA,NA,-79.548,NA,NA,NA,NA,NA
132416,-3.21479,4.47576,-4.22562,NA,NA,-105.136,NA,NA,NA,NA,NA
132670,-3.34935,5,-3.68638,NA,NA,-156.541,NA,NA,NA,NA,NA
132915,-2.25826,5,-5,NA,NA,-76.599,NA,NA,NA,NA,NA
133097,-3.05872,4.675,-5,NA,NA,NA,-91.565,NA,NA,NA,NA
133313,-2.81724,4.42925,-5,NA,NA,-72.94,NA,NA,NA,NA,NA
133512,-2.58633,3.98688,-5,NA,NA,-59.38,NA,NA,NA,NA,NA
133678,-2.01679,4.25155,-5,NA,NA,-62.824,NA,NA,NA,NA,NA
133937,-2.84938,5,-4.78027,-95.931,NA,NA,NA,NA,NA,NA,NA
134047,-2.53806,5,-4.31621,NA,NA,NA,-89.643,NA,NA,NA,NA
134298,-2.05598,4.5811,-4.30053,NA,NA,-81.791,NA,NA,NA,NA,NA
134583,-2.21967,4.90591,-3.626,NA,NA,NA,NA,-155.503,NA,NA,NA
134654,-2.92634,4.97344,-4.13654,NA,NA,NA,-107.043,NA,NA,NA,NA
134834,-3.15448,4.79385,-5,-101.581,NA,NA,NA,NA,NA,NA,NA
135112,-3.21739,4.58663,-3.88128,NA,NA,NA,-118.458,NA,NA,NA,NA
135242,-3.74839,4.00338,-3.94948,NA,NA,-146.244,NA,NA,NA,NA,NA
135470,-2.95203,4.56664,-5,NA,NA,NA,-76.726,NA,NA,NA,NA
135741,-2.47786,5,-3.32885,NA,NA,-139.546,NA,NA,NA,NA,NA
135942,-2.41881,5,-2.85581,NA,NA,-175.559,NA,NA,NA,NA,NA
136041,-1.01002,5,-2.79485,NA,NA,-199.607,NA,NA,NA,NA,NA
136266,-2.50379,5,-4.16088,NA,NA,-96.601,NA,NA,NA,NA,NA
136477,-2.86254,4.61801,-3.37064,NA,NA,NA,-138,NA,NA,NA,NA
136625,-3.7962,4.20421,-5,NA,NA,NA,-125.052,NA,NA,NA,NA
136984,-2.4812,3.86889,-5,NA,NA,NA,-51.491,NA,NA,NA,NA
137190,-3.46352,4.91482,-4.561,-134.849,NA,NA,NA,NA,NA,NA,NA
137281,-3.75112,5,-4.64948,NA,NA,-157.381,NA,NA,NA,NA,NA
137549,-3.29053,5,-5,NA,NA,-123.584,NA,NA,NA,NA,NA
137715,-3.01641,5,-5,NA,NA,-104.012,NA,NA,NA,NA,NA
137878,-2.71376,4.9724,-5,-86.381,NA,NA,NA,NA,NA,NA,NA
138163,-2.84188,5,-5,NA,-102.407,NA,NA,NA,NA,NA,NA
138324,-2.17637,5,-4.53295,NA,-102.877,NA,NA,NA,NA,NA,NA
138594,-1.86799,3.96383,-5,NA,NA,NA,-22.91,NA,NA,NA,NA
138644,-2.41952,4.13109,-5,NA,NA,-52.033,NA,NA,NA,NA,NA
138867,-2.69632,4.93157,-5,NA,NA,-88.629,NA,NA,NA,NA,NA
139119,-2.82318,5,-5,NA,NA,-95.984,NA,NA,NA,NA,NA
139399,-2.5515,4.6879,-3.17575,NA,NA,-150.317,NA,NA,NA,NA,NA
139577,-3.11843,3.432,-3.95558,-113.823,NA,NA,NA,NA,NA,NA,NA
139642,-3.93677,3.71675,-4.39215,NA,NA,NA,-137.035,NA,NA,NA,NA
139912,-2.87831,3.07458,-5,-105.36,NA,NA,NA,NA,NA,NA,NA
140175,-2.79015,4.1785,-2.93665,NA,NA,-158.786,NA,NA,NA,NA,NA
140382,-0.972388,4.79905,-4.53417,NA,NA,NA,-102.427,NA,NA,NA,NA
140570,0.19146,4.72143,-5,-321.222,NA,NA,NA,NA,NA,NA,NA
140690,-1.43101,4.81518,-5,NA,NA,-65.721,NA,NA,NA,NA,NA
140992,-2.0913,5,-5,NA,NA,NA,-73.246,NA,NA,NA,NA
141065,-2.56711,4.25136,-5,NA,NA,NA,-51.417,NA,NA,NA,NA
141281,-2.51812,3.37823,-4.37748,NA,NA,-69.057,NA,NA,NA,NA,NA
141558,-4.15839,1.83423,-3.95864,-271.116,NA,NA,NA,NA,NA,NA,NA
141748,-4.19984,1.99799,-4.01212,NA,NA,NA,-250.246,NA,NA,NA,NA
141823,-3.96299,3.39466,-3.56755,NA,NA,-189.39,NA,NA,NA,NA,NA
142166,-3.09554,3.98704,-3.822,NA,NA,-110.071,NA,NA,NA,NA,NA
142257,-2.93063,4.276,-4.97483,NA,NA,-70.894,NA,NA,NA,NA,NA
142595,-3.9514,2.69818,-3.91376,NA,NA,-189.742,NA,NA,NA,NA,NA
142700,-3.97573,2.47811,-4.15131,-200.452,NA,NA,NA,NA,NA,NA,NA
142891,-3.92933,3.32791,-5,NA,NA,NA,-135.7,NA,NA,NA,NA
143120,-3.35118,4.13082,-5,NA,NA,-102.132,NA,NA,NA,NA,NA
143311,-3.02548,4.84853,-5,NA,NA,-101.645,NA,NA,NA,NA,NA
143491,-3.80358,5,-5,NA,NA,-161.55,NA,NA,NA,NA,NA
143716,-2.54984,4.77629,-4.87731,NA,NA,NA,-78.707,NA,NA,NA,NA
143825,-3.97831,4.06314,-4.93911,NA,NA,NA,NA,-186.9,NA,NA,NA
144033,-3.54133,3.39574,-5,NA,-117.324,NA,NA,NA,NA,NA,NA
144339,-3.17971,4.04482,-5,NA,NA,-88.981,NA,NA,NA,NA,NA
144515,-3.27989,4.51756,-4.60921,NA,NA,-104.293,NA,NA,NA,NA,NA
144651,-3.16113,4.73916,-3.96239,NA,NA,-119.744,NA,NA,NA,NA,NA
144991,-3.89295,4.19702,-3.62405,NA,NA,-179.95,NA,NA,NA,NA,NA
145144,-2.49834,3.84495,-5,NA,NA,-57.958,NA,NA,NA,NA,NA
145257,-2.07187,4.60764,-5,NA,NA,-55.492,NA,NA,NA,NA,NA
145493,-2.07863,3.20455,-5,-50.349,NA,NA,NA,NA,NA,NA,NA
145757,-0.933893,4.5421,-4.64636,NA,NA,-90.777,NA,NA,NA,NA,NA
145830,-0.289286,5,-5,NA,NA,-157.539,NA,NA,NA,NA,NA
146072,-0.548132,4.0155,-4.75097,NA,NA,NA,-121.078,NA,NA,NA,NA
146256,-1.01009,4.45552,-4.71522,NA,NA,-77.709,NA,NA,NA,NA,NA
146475,-1.96564,3.20734,-5,NA,NA,-69.53,NA,NA,NA,NA,NA
146704,-2.27429,3.57551,-4.3703,NA,NA,-61.944,NA,NA,NA,NA,NA
146886,-2.07729,4.16837,-5,NA,NA,-57.758,NA,NA,NA,NA,NA
147037,-1.81788,3.93594,-4.85219,NA,NA,-47.259,NA,NA,NA,NA,NA
147258,-2.41439,2.46283,-5,NA,NA,-101.639,NA,NA,NA,NA,NA
147594,-1.03311,2.6542,-5,NA,NA,-137.425,NA,NA,NA,NA,NA
147712,-1.57618,3.71563,-4.61737,NA,NA,-47.295,NA,NA,NA,NA,NA
147866,-2.30502,4.70351,-5,NA,NA,-77.495,NA,NA,NA,NA,NA
148036,-2.13136,3.89368,-5,NA,NA,-45.197,NA,NA,NA,NA,NA
148309,-2.63429,4.57733,-5,NA,NA,NA,-74.459,NA,NA,NA,NA
148591,-2.40181,4.95014,-4.12007,NA,NA,NA,-90.475,NA,NA,NA,NA
148660,-3.27128,3.36457,-5,NA,NA,-108.035,NA,NA,NA,NA,NA
148869,-2.42297,3.22194,-5,NA,NA,-66.824,NA,NA,NA,NA,NA
149013,-1.69284,3.91399,-4.18146,NA,NA,NA,-53.547,NA,NA,NA,NA
149395,-1.21461,3.96545,-5,NA,NA,-57.091,NA,NA,NA,NA,NA
149522,-1.63861,4.66857,-5,NA,NA,-76.504,NA,NA,NA,NA,NA
149784,-2.08662,3.39331,-5,NA,NA,-67.374,NA,NA,NA,NA,NA
149808,-2.9131,4.39885,-5,NA,NA,-75.261,NA,NA,NA,NA,NA
150114,-2.62754,4.09423,-5,NA,NA,-63.61,NA,NA,NA,NA,NA
150388,-0.995379,4.52994,-3.30449,NA,-185.016,NA,NA,NA,NA,NA,NA
150412,-0.441772,3.31852,-4.51251,NA,NA,NA,NA,NA,NA,-388.177,NA
150610,0.0506578,4.92993,-5,NA,NA,NA,NA,-289.485,NA,NA,NA
150815,-1.04003,5,-4.72979,NA,-123.9,NA,NA,NA,NA,NA,NA
151167,-0.640709,5,-5,NA,NA,NA,NA,-186.409,NA,NA,NA
151215,-2.10477,5,-4.21694,-91.743,NA,NA,NA,NA,NA,NA,NA
151441,-1.522,5,-3.93199,-121.193,NA,NA,NA,NA,NA,NA,NA
151617,-1.18916,4.27154,-4.79,-56.4,NA,NA,NA,NA,NA,NA,NA
151864,-0.99064,4.84492,-3.90462,NA,NA,-136.992,NA,NA,NA,NA,NA
152172,-0.652163,4.296,-4.12237,NA,NA,NA,-131.214,NA,NA,NA,NA
152322,-1.29902,4.2872,-4.30731,NA,NA,NA,-68.615,NA,NA,NA,NA
152590,-1.02916,4.00132,-4.72653,NA,NA,NA,-47.481,NA,NA,NA,NA
152621,-0.0530099,3.76863,-4.21557,NA,NA,-301.336,NA,NA,NA,NA,NA
152984,-2.33033,4.58686,-3.85695,NA,NA,NA,-88.657,NA,NA,NA,NA
153086,-2.09997,5,-4.39734,NA,NA,-79.752,NA,NA,NA,NA,NA
153367,-1.04483,3.7136,-5,NA,NA,-86.669,NA,NA,NA,NA,NA
153474,-0.259629,4.5557,-5,NA,NA,-151.119,NA,NA,NA,NA,NA
153610,-1.58641,5,-3.55379,-131.409,NA,NA,NA,NA,NA,NA,NA
153867,-2.27729,5,-4.91263,-82.675,NA,NA,NA,NA,NA,NA,NA
154197,-1.87658,5,-5,NA,NA,NA,-72.53,NA,NA,NA,NA
154341,-2.49567,3.87563,-4.71247,NA,NA,-59.143,NA,NA,NA,NA,NA
154507,-1.87235,4.13159,-5,NA,NA,NA,-34.031,NA,NA,NA,NA
154727,-2.2225,3.67593,-4.44263,NA,NA,NA,-53.874,NA,NA,NA,NA
154837,-1.13451,4.26246,-3.88637,NA,NA,-80.668,NA,NA,NA,NA,NA
155114,-2.07103,4.68632,-4.02755,NA,NA,-81.385,NA,NA,NA,NA,NA
155260,-1.35646,4.34157,-3.94372,-108.935,NA,NA,NA,NA,NA,NA,NA
155548,-0.538135,5,-5,-154.746,NA,NA,NA,NA,NA,NA,NA
155609,-1.84316,4.71644,-3.69361,NA,NA,-104.912,NA,NA,NA,NA,NA
155868,-2.74589,5,-4.23034,NA,NA,-101.002,NA,NA,NA,NA,NA
156004,-1.45349,4.24953,-5,NA,NA,-65.324,NA,NA,NA,NA,NA
156399,-2.75143,4.3903,-5,NA,NA,-75.306,NA,NA,NA,NA,NA
156441,-3.8692,3.18826,-5,NA,NA,-147.047,NA,NA,NA,NA,NA
156642,-3.68436,3.56594,-4.2225,NA,NA,-134.024,NA,NA,NA,NA,NA
156996,-2.7174,3.95,-3.97877,NA,NA,-85.009,NA,NA,NA,NA,NA
157048,-2.91144,4.66766,-5,NA,NA,-85.668,NA,NA,NA,NA,NA
157317,-3.8562,5,-5,NA,NA,-166.554,NA,NA,NA,NA,NA
157537,-3.21205,5,-5,NA,NA,-118.513,NA,NA,NA,NA,NA
157639,-2.32365,5,-4.70678,NA,NA,NA,-83.526,NA,NA,NA,NA
157945,-3.22925,4.29902,-5,NA,-113.685,NA,NA,NA,NA,NA,NA
158128,-3.28281,5,-4.2778,NA,-142.93,NA,NA,NA,NA,NA,NA
158235,-2.42805,4.01732,-5,NA,NA,NA,-52.212,NA,NA,NA,NA
158438,-2.81762,3.82394,-5,-81.077,NA,NA,NA,NA,NA,NA,NA
158685,-2.04321,3.92953,-4.9109,-34.84,NA,NA,NA,NA,NA,NA,NA
158826,-2.14353,4.41473,-3.93187,NA,-101.999,NA,NA,NA,NA,NA,NA
159065,-1.84046,4.68018,-3.03965,-166.996,NA,NA,NA,NA,NA,NA,NA
159226,-1.09583,4.64027,-4.28362,NA,-73.757,NA,NA,NA,NA,NA,NA
159555,-0.897984,4.73769,-5,NA,NA,-95.643,NA,NA,NA,NA,NA
159674,-0.97839,4.14753,-4.25574,NA,NA,-116.465,NA,NA,NA,NA,NA
159843,-2.97712,4.82204,-5,NA,NA,-99.578,NA,NA,NA,NA,NA
160152,-4.43699,4.36067,-5,NA,NA,-201.819,NA,NA,NA,NA,NA
160320,-3.20785,5,-5,NA,NA,NA,-108.448,NA,NA,NA,NA
160515,-4.991,5,-5,NA,NA,NA,-286.43,NA,NA,NA,NA
160647,-4.37828,5,-4.92439,NA,NA,NA,-209.926,NA,NA,NA,NA
160839,-3.58855,3.78128,-5,NA,NA,NA,NA,-170.488,NA,NA,NA
161109,-2.78333,4.19122,-4.74061,NA,NA,-70.203,NA,NA,NA,NA,NA
161297,-3.07807,5,-4.77809,NA,NA,-108.299,NA,NA,NA,NA,NA
161489,-2.68299,3.60523,-5,NA,NA,-67.556,NA,NA,NA,NA,NA
161663,-1.30913,3.42756,-4.7248,NA,NA,NA,-22.045,NA,NA,NA,NA
161868,-2.66826,4.40578,-5,-69.333,NA,NA,NA,NA,NA,NA,NA
162011,-3.85555,4.28429,-5,-142.282,NA,NA,NA,NA,NA,NA,NA
162246,-1.8148,2.81047,-5,NA,NA,-101.471,NA,NA,NA,NA,NA
162432,-2.26392,4.10693,-3.67647,-103.494,NA,NA,NA,NA,NA,NA,NA
162725,-2.14818,4.83094,-3.46699,-131.234,NA,NA,NA,NA,NA,NA,NA
162935,-1.44633,5,-4.63242,-89.639,NA,NA,NA,NA,NA,NA,NA
163180,-1.43992,4.83042,-4.53283,NA,NA,-78.745,NA,NA,NA,NA,NA
163255,-1.01357,5,-5,NA,NA,NA,-103.335,NA,NA,NA,NA
163598,-2.17528,5,-5,NA,-88.972,NA,NA,NA,NA,NA,NA
163654,-2.56117,5,-4.98002,NA,NA,-89.391,NA,NA,NA,NA,NA
163906,-2.58461,5,-4.34724,NA,NA,-90.139,NA,NA,NA,NA,NA
164058,-1.92757,5,-3.59497,NA,NA,-120.277,NA,NA,NA,NA,NA
164306,-1.48727,5,-3.84854,NA,NA,-116.411,NA,NA,NA,NA,NA
164488,-1.75432,4.71178,-3.98792,NA,NA,NA,-80.3,NA,NA,NA,NA
164730,-2.22728,5,-3.84849,NA,NA,-100.446,NA,NA,NA,NA,NA
164896,-2.03024,5,-5,NA,NA,-81.838,NA,NA,NA,NA,NA
165185,-2.19102,4.33699,-4.26894,NA,NA,-70.906,NA,NA,NA,NA,NA
165252,-1.09731,5,-4.69096,-111.201,NA,NA,NA,NA,NA,NA,NA
165508,-2.15553,5,-5,NA,NA,-78.846,NA,NA,NA,NA,NA
165768,-1.8755,4.37106,-4.61242,NA,NA,-56.798,NA,NA,NA,NA,NA
165928,-0.0703843,5,-5,NA,NA,-201.064,NA,NA,NA,NA,NA
166032,-2.19506,4.89832,-4.72723,NA,NA,-75.772,NA,NA,NA,NA,NA
166271,-1.89658,4.98627,-4.09009,NA,NA,-91.498,NA,NA,NA,NA,NA
166503,-2.02685,5,-5,NA,NA,NA,-68.983,NA,NA,NA,NA
166618,-2.79648,5,-5,NA,NA,-95.538,NA,NA,NA,NA,NA
166921,-1.81075,5,-5,NA,NA,-74.028,NA,NA,NA,NA,NA
167130,-1.58765,4.8116,-4.17437,NA,NA,NA,-87.277,NA,NA,NA,NA
167320,-1.69292,5,-4.41588,NA,-117.356,NA,NA,NA,NA,NA,NA
167523,-2.81307,3.91379,-5,-69.38,NA,NA,NA,NA,NA,NA,NA
167678,-0.579953,4.92175,-5,NA,NA,NA,-129.807,NA,NA,NA,NA
167811,-1.99933,5,-5,NA,NA,-81.839,NA,NA,NA,NA,NA
168035,-1.48807,5,-5,NA,NA,-85.755,NA,NA,NA,NA,NA
168236,-0.193973,3.81886,-5,NA,NA,-126.394,NA,NA,NA,NA,NA
168596,-0.662682,4.11577,-4.13547,NA,NA,-123.746,NA,NA,NA,NA,NA
168728,-0.288567,4.18605,-4.81421,NA,NA,-154.01,NA,NA,NA,NA,NA
168897,-0.726909,4.73338,-5,NA,NA,NA,-149.096,NA,NA,NA,NA
169111,-2.03973,4.87902,-5,NA,-79.504,NA,NA,NA,NA,NA,NA
169381,-1.23092,4.9939,-5,NA,NA,NA,-91.802,NA,NA,NA,NA
169458,-0.726223,5,-5,NA,NA,-132.442,NA,NA,NA,NA,NA
169722,-2.37669,4.76694,-5,NA,NA,-79.107,NA,NA,NA,NA,NA
169996,-2.73503,3.73241,-5,NA,NA,-63.654,NA,NA,NA,NA,NA
170082,-1.78977,2.98022,-5,NA,NA,-93.416,NA,NA,NA,NA,NA
170295,-2.21493,3.73514,-4.51597,NA,NA,NA,-48.285,NA,NA,NA,NA
170470,-2.49183,4.61512,-5,NA,-80.474,NA,NA,NA,NA,NA,NA
170762,-2.86172,5,-5,NA,NA,-96.828,NA,NA,NA,NA,NA
170899,-2.21156,4.26228,-4.27295,NA,NA,-73.94,NA,NA,NA,NA,NA
171037,-2.57967,3.44071,-4.42537,NA,NA,NA,-78.338,NA,NA,NA,NA
171288,-3.06303,3.48436,-3.57053,NA,NA,-123.32,NA,NA,NA,NA,NA
171412,-2.80352,2.9958,-5,-100.594,NA,NA,NA,NA,NA,NA,NA
171621,-2.61942,4.31343,-5,NA,NA,-74.707,NA,NA,NA,NA,NA
171801,-2.427,5,-4.90409,-83.099,NA,NA,NA,NA,NA,NA,NA
172107,-3.3806,3.78104,-5,NA,NA,-97.747,NA,NA,NA,NA,NA
172292,-3.08527,4.6198,-5,NA,NA,NA,-87.747,NA,NA,NA,NA
172511,-3.30047,4.44622,-5,NA,NA,-103.534,NA,NA,NA,NA,NA
172663,-2.37483,4.32039,-5,NA,NA,-52.151,NA,NA,NA,NA,NA
172917,-1.55365,4.3855,-3.78113,-108.503,NA,NA,NA,NA,NA,NA,NA
173170,-1.15793,5,-4.4524,NA,NA,-106.914,NA,NA,NA,NA,NA
173314,-1.08568,5,-4.32283,NA,NA,-123.883,NA,NA,NA,NA,NA
173541,-1.34009,4.96859,-4.40186,NA,NA,NA,-101.651,NA,NA,NA,NA
173751,-1.93819,5,-5,NA,NA,-80.636,NA,NA,NA,NA,NA
173919,-1.84907,5,-5,NA,NA,-76.712,NA,NA,NA,NA,NA
174138,-1.47102,4.41218,-5,NA,NA,-63.859,NA,NA,NA,NA,NA
174389,-1.33426,4.91391,-5,NA,NA,-81.618,NA,NA,NA,NA,NA
174527,-1.03619,4.35225,-4.42809,NA,NA,-111.564,NA,NA,NA,NA,NA
174762,-1.46154,3.61047,-3.96472,NA,NA,-90.833,NA,NA,NA,NA,NA
174930,-1.74716,3.58953,-3.87958,NA,-114.747,NA,NA,NA,NA,NA,NA
175105,-1.65846,4.03498,-3.55027,-126.609,NA,NA,NA,NA,NA,NA,NA
175292,-2.75728,4.68504,-3.0342,NA,NA,NA,-154.916,NA,NA,NA,NA
175487,-2.58996,5,-3.92171,-108.67,NA,NA,NA,NA,NA,NA,NA
175721,-1.87656,3.80663,-2.00273,NA,NA,-284.593,NA,NA,NA,NA,NA
175974,-1.01643,4.6174,-2.28704,NA,NA,-246.46,NA,NA,NA,NA,NA
176057,-2.26126,5,-3.21381,NA,NA,-149.983,NA,NA,NA,NA,NA
176305,-0.801903,5,-4.94683,NA,NA,-128.95,NA,NA,NA,NA,NA
176447,-1.83379,5,-5,NA,NA,-75.948,NA,NA,NA,NA,NA
176784,-1.89596,4.52631,-4.91528,NA,NA,-56.355,NA,NA,NA,NA,NA
176877,-2.91266,3.53578,-5,NA,NA,NA,-79.011,NA,NA,NA,NA
177125,-2.29274,3.1603,-3.69816,NA,NA,-110.878,NA,NA,NA,NA,NA
177255,-1.56792,3.60644,-4.08239,NA,-108.419,NA,NA,NA,NA,NA,NA
177536,-1.64734,3.10177,-4.13356,NA,NA,NA,-99.138,NA,NA,NA,NA
177773,-2.08085,3.36596,-4.67445,-44.39,NA,NA,NA,NA,NA,NA,NA
177996,-2.84744,3.36663,-4.06585,NA,NA,-98.209,NA,NA,NA,NA,NA
178106,-2.41743,3.28244,-4.67593,NA,NA,-63.02,NA,NA,NA,NA,NA
178392,-2.27644,2.70694,-5,-102.955,NA,NA,NA,NA,NA,NA,NA
178551,-2.40711,3.32404,-4.78089,NA,NA,NA,-64.673,NA,NA,NA,NA
178680,-2.05465,3.39429,-5,NA,NA,NA,-28.098,NA,NA,NA,NA
178905,-2.53919,4.44058,-5,NA,NA,-66.991,NA,NA,NA,NA,NA
179131,-2.23832,4.76403,-3.8231,NA,-123.182,NA,NA,NA,NA,NA,NA
179310,-1.77248,5,-3.88026,NA,NA,NA,-100.338,NA,NA,NA,NA
179547,-2.76253,4.50805,-4.83787,NA,NA,-75.817,NA,NA,NA,NA,NA
179755,-3.36814,5,-4.2835,NA,NA,-133.075,NA,NA,NA,NA,NA
179819,-2.29319,5,-5,NA,NA,-76.632,NA,NA,NA,NA,NA
180172,-0.870919,5,-4.1338,NA,NA,NA,-140.673,NA,NA,NA,NA
180308,-2.49589,5,-4.57868,-89.25,NA,NA,NA,NA,NA,NA,NA
180482,-2.47946,5,-5,NA,NA,-84.418,NA,NA,NA,NA,NA
180646,-2.59925,4.27404,-4.27184,NA,NA,-62.072,NA,NA,NA,NA,NA
180877,-2.00893,4.67088,-5,NA,NA,-53.379,NA,NA,NA,NA,NA
181158,-2.05316,4.37388,-5,NA,NA,NA,-50.095,NA,NA,NA,NA
181243,-2.75173,4.1741,-5,NA,NA,NA,-62.201,NA,NA,NA,NA
181430,-3.15364,3.65082,-5,NA,NA,-86.926,NA,NA,NA,NA,NA
181691,-2.52258,5,-5,NA,NA,NA,-81.552,NA,NA,NA,NA
181816,-2.88719,3.29452,-5,NA,NA,-76.167,NA,NA,NA,NA,NA
182001,-2.7323,2.90366,-5,NA,NA,-84.104,NA,NA,NA,NA,NA
182372,-2.56566,3.26134,-5,NA,NA,-80.885,NA,NA,NA,NA,NA
182458,-2.2969,3.96231,-5,NA,-82.741,NA,NA,NA,NA,NA,NA
182643,-1.44866,5,-4.63336,NA,NA,NA,-83.167,NA,NA,NA,NA
182867,-2.23603,5,-5,NA,NA,NA,-76.033,NA,NA,NA,NA
183185,-0.644736,5,-5,NA,-170.038,NA,NA,NA,NA,NA,NA
183223,-0.899224,5,-4.48307,NA,NA,-112.874,NA,NA,NA,NA,NA
183471,-1.41604,5,-4.47173,NA,NA,-82.867,NA,NA,NA,NA,NA
183617,-1.97865,5,-4.12256,NA,NA,NA,-90.01,NA,NA,NA,NA
183991,-1.88891,5,-4.67051,-81.818,NA,NA,NA,NA,NA,NA,NA
184018,-1.7912,5,-4.67084,NA,NA,NA,-76.317,NA,NA,NA,NA
184273,-1.28122,5,-3.37073,NA,NA,-143.715,NA,NA,NA,NA,NA
184551,-0.752039,3.88084,-4.86029,NA,NA,-50.001,NA,NA,NA,NA,NA
184609,-1.77665,5,-5,NA,NA,-72.299,NA,NA,NA,NA,NA
184809,-1.46486,4.93422,-5,NA,NA,-80.378,NA,NA,NA,NA,NA
185089,-0.741843,5,-5,NA,NA,-125.708,NA,NA,NA,NA,NA
185392,-1.45774,5,-5,NA,NA,-88.336,NA,NA,NA,NA,NA
185476,-1.40076,5,-4.52815,NA,NA,-85.362,NA,NA,NA,NA,NA
185689,-1.82695,4.68701,-5,NA,NA,NA,-57.077,NA,NA,NA,NA
185825,-0.112062,4.69905,-5,NA,NA,NA,-237.467,NA,NA,NA,NA
186017,-0.896257,5,-5,NA,NA,NA,-106.98,NA,NA,NA,NA
186323,-3.14824,5,-5,NA,NA,-113.816,NA,NA,NA,NA,NA
186503,-2.94782,4.83657,-5,NA,NA,-98.445,NA,NA,NA,NA,NA
186782,-2.68783,5,-5,NA,NA,-93.803,NA,NA,NA,NA,NA
186871,-1.96258,2.98358,-5,NA,NA,-59.254,NA,NA,NA,NA,NA
187034,-3.83035,3.40902,-5,NA,NA,-141.525,NA,NA,NA,NA,NA
187334,-1.54503,4.46848,-4.42823,NA,NA,-65.028,NA,NA,NA,NA,NA
187420,-2.18138,4.90741,-4.72723,NA,NA,-75.601,NA,NA,NA,NA,NA
187702,-2.46195,3.32026,-4.99978,NA,NA,-65.507,NA,NA,NA,NA,NA
187953,-2.26699,4.55021,-4.39056,NA,NA,-64.632,NA,NA,NA,NA,NA
188117,-2.22044,4.11639,-5,NA,NA,-50.107,NA,NA,NA,NA,NA
188394,-2.53145,3.72831,-5,NA,NA,NA,NA,-143.736,NA,NA,NA
188401,-2.82207,4.12821,-4.58187,NA,-103.11,NA,NA,NA,NA,NA,NA
188756,-2.7585,4.46611,-5,NA,-92.099,NA,NA,NA,NA,NA,NA
188993,-4.49557,4.70412,-5,NA,NA,NA,-212.275,NA,NA,NA,NA
189109,-4.57163,4.4288,-4.66936,-212.706,NA,NA,NA,NA,NA,NA,NA
189304,-3.89153,3.79936,-5,NA,NA,-134.096,NA,NA,NA,NA,NA
189400,-3.50592,4.24975,-4.45373,NA,NA,-119.703,NA,NA,NA,NA,NA
189758,-2.39501,5,-4.13569,NA,NA,-98.17,NA,NA,NA,NA,NA
189878,-1.63925,4.16869,-4.00665,NA,NA,-75.113,NA,NA,NA,NA,NA
190072,-1.96016,3.96431,-4.50523,NA,NA,NA,NA,-110.101,NA,NA,NA
190358,-2.77508,5,-4.33129,NA,-120.868,NA,NA,NA,NA,NA,NA
190416,-1.42371,4.76834,-4.11939,NA,NA,NA,-78.689,NA,NA,NA,NA
190653,-2.39187,5,-4.46243,NA,NA,NA,-78.92,NA,NA,NA,NA
190837,-2.37161,3.80724,-5,NA,NA,-66.037,NA,NA,NA,NA,NA
191066,-3.05628,5,-4.5713,-107.649,NA,NA,NA,NA,NA,NA,NA
191341,-3.63471,5,-5,-144.237,NA,NA,NA,NA,NA,NA,NA
191533,-2.6121,4.89958,-4.7042,NA,NA,-83.751,NA,NA,NA,NA,NA
