id,x0,x1,x2,fitness-4,fitness-4.5,fitness-5,fitness-3.5,fitness-3
159461,-1.48663,3.80916,-4.42944,NA,-38.36,NA,NA,NA
159749,-1.15375,3.91416,-5,-28.465,NA,NA,NA,NA
159860,-2.63502,4.05417,-5,NA,-57.783,NA,NA,NA
160099,-1.50507,3.55363,-5,NA,-21.912,NA,NA,NA
160376,-2.40424,3.25549,-4.95219,NA,NA,-59.676,NA,NA
160432,-1.08639,4.15571,-4.74407,NA,-63.838,NA,NA,NA
160663,-1.30608,4.67205,-5,NA,NA,-62.012,NA,NA
160887,-1.38399,3.98588,-4.7202,NA,NA,-43.088,NA,NA
161153,-1.57174,3.48101,-4.63018,NA,NA,-33.679,NA,NA
161272,-1.5584,3.62531,-5,NA,NA,-44.221,NA,NA
161585,-1.27639,4.14854,-4.62142,NA,-37.02,NA,NA,NA
161684,-2.06543,4.96294,-5,NA,NA,-77.787,NA,NA
161848,-1.77711,5,-5,NA,NA,-73.451,NA,NA
162042,-1.65411,5,-5,NA,NA,-73.198,NA,NA
162371,-1.90783,4.61761,-5,NA,NA,-56.884,NA,NA
162489,-2.11796,4.90719,-4.91788,NA,NA,-72.794,NA,NA
162681,-2.22972,5,-5,NA,-78.338,NA,NA,NA
162950,-1.81897,5,-4.37964,NA,NA,-86.03,NA,NA
163067,-2.77367,4.50679,-4.76852,NA,NA,-76.844,NA,NA
163366,-2.83247,3.86582,-4.6729,NA,-66.536,NA,NA,NA
163409,-2.55103,4.17201,-4.30596,NA,NA,-62.965,NA,NA
163747,-2.89237,4.23215,-5,NA,NA,-70.56,NA,NA
163990,-2.70244,3.76314,-5,NA,NA,-59.369,NA,NA
164152,-2.04474,3.22278,-4.26254,NA,NA,-64.812,NA,NA
164384,-0.826028,2.87512,-4.91134,NA,NA,-93.502,NA,NA
164491,-0.756471,3.67859,-4.88354,NA,NA,-70.358,NA,NA
164750,-1.9609,3.0352,-4.67703,NA,NA,-65.101,NA,NA
164833,-1.95114,3.26156,-4.26581,NA,NA,-58.336,NA,NA
165156,-2.17185,3.76887,-5,NA,NA,-50.521,NA,NA
165349,-1.9419,3.96884,-4.78563,NA,NA,-39.396,NA,NA
165478,-2.06433,4.70278,-5,NA,NA,-56.418,NA,NA
165712,-2.23757,4.03664,-5,NA,-43.218,NA,NA,NA
166000,-1.43881,4.01915,-4.99223,NA,NA,-45.323,NA,NA
166191,-1.3877,4.47092,-4.8302,NA,NA,-66.212,NA,NA
166299,-1.20404,4.14533,-5,-40.626,NA,NA,NA,NA
166402,-1.47943,4.09604,-5,-20.737,NA,NA,NA,NA
166757,-1.38672,4.73585,-4.71131,NA,NA,-57.957,NA,NA
166952,-1.94095,5,-5,NA,NA,-80.723,NA,NA
167128,-2.18365,5,-4.6462,NA,NA,-79.932,NA,NA
167255,-2.0262,4.3527,-5,NA,NA,-63.037,NA,NA
167543,-1.76556,4.63244,-5,-52.533,NA,NA,NA,NA
167620,-1.69446,5,-5,NA,-79.646,NA,NA,NA
167912,-2.79131,3.92764,-5,NA,NA,-69.517,NA,NA
168105,-1.59372,3.69106,-4.86086,NA,-3.062,NA,NA,NA
168361,-2.37101,3.64306,-5,NA,-47.327,NA,NA,NA
168575,-2.62984,3.23779,-5,NA,-63.722,NA,NA,NA
168703,-2.09098,2.83256,-5,NA,NA,-75.873,NA,NA
168970,-2.54242,4.37938,-5,NA,-56.766,NA,NA,NA
169092,-1.58865,4.07306,-4.76744,-33.502,NA,NA,NA,NA
169392,-2.23534,3.71624,-4.04913,NA,-70.954,NA,NA,NA
169433,-2.99217,2.90811,-4.03811,NA,NA,-119.876,NA,NA
169792,-2.09616,4.14347,-4.42354,NA,NA,-51.213,NA,NA
169951,-2.46975,3.42592,-5,NA,-60.63,NA,NA,NA
170046,-1.04256,3.93016,-4.872,-35.613,NA,NA,NA,NA
170257,-1.74544,3.64045,-4.33718,NA,NA,-51.518,NA,NA
170406,-2.59103,3.67197,-5,NA,NA,-57.642,NA,NA
170791,-2.1325,4.02542,-5,NA,-37.425,NA,NA,NA
170990,-1.9987,3.38141,-5,-52.167,NA,NA,NA,NA
171112,-1.61831,3.27054,-4.57967,NA,NA,-64.552,NA,NA
171324,-1.04624,3.54761,-4.88221,NA,-42.853,NA,NA,NA
171451,-1.94807,5,-5,NA,-70.434,NA,NA,NA
171751,-2.23022,4.10081,-5,NA,-46.283,NA,NA,NA
171895,-1.49793,4.10368,-5,NA,NA,-50.115,NA,NA
172019,-1.37208,3.65013,-4.96304,NA,NA,-40.074,NA,NA
172289,-2.47873,4.27065,-4.57192,NA,NA,-64.796,NA,NA
172522,-2.1826,3.07287,-5,NA,-65.856,NA,NA,NA
172788,-1.6857,3.16224,-5,NA,NA,-63.879,NA,NA
172827,-1.4294,3.96742,-5,NA,NA,-40.058,NA,NA
173069,-1.7392,3.63006,-5,NA,-23.663,NA,NA,NA
173367,-2.1022,3.99644,-5,NA,NA,-46.675,NA,NA
173547,-2.44215,3.52319,-5,NA,NA,-59.411,NA,NA
173764,-2.30887,4.02989,-5,NA,NA,-54.904,NA,NA
173807,-1.91493,4.37797,-5,NA,-42.435,NA,NA,NA
174177,-2.34833,4.0439,-4.83044,NA,-47.551,NA,NA,NA
174213,-2.22541,3.0997,-4.58455,NA,NA,-77.131,NA,NA
174471,-1.72288,4.34376,-5,NA,NA,-40.289,NA,NA
174775,-1.3867,4.16545,-5,-26.668,NA,NA,NA,NA
174851,-1.78014,3.84742,-5,NA,NA,-50.289,NA,NA
175133,-1.98758,3.4874,-4.97212,NA,NA,-61.781,NA,NA
175225,-1.84242,3.66299,-5,NA,-18.761,NA,NA,NA
175543,-2.21239,3.8872,-5,NA,NA,-53.194,NA,NA
175744,-1.35035,3.64522,-5,NA,NA,-43.509,NA,NA
175982,-1.2999,4.42252,-5,NA,NA,-66.232,NA,NA
176196,-2.27617,3.31416,-5,NA,-67.814,NA,NA,NA
176358,-2.01405,3.91483,-5,NA,NA,-34.015,NA,NA
176547,-1.48713,3.62791,-4.72433,NA,NA,-43.881,NA,NA
176647,-1.75096,4.42455,-5,NA,NA,-50.715,NA,NA
176894,-1.18599,4.292,-5,NA,NA,-58.531,NA,NA
177112,-1.56542,4.23642,-5,NA,NA,-47.392,NA,NA
177369,-2.61831,3.76243,-5,NA,NA,-54.431,NA,NA
177486,-1.76588,3.65522,-5,NA,NA,-47.234,NA,NA
177767,-2.41394,4.12765,-5,NA,NA,-54.254,NA,NA
177828,-1.173,3.71397,-5,NA,NA,-66.024,NA,NA
178139,-2.05737,4.18798,-5,NA,NA,-59.529,NA,NA
178310,-1.4389,4.55052,-4.83926,NA,NA,-55.696,NA,NA
178456,-1.89973,4.14259,-4.38144,-51.864,NA,NA,NA,NA
178787,-1.87845,5,-5,NA,NA,-78.169,NA,NA
178841,-1.29957,4.6353,-4.43501,NA,-62.499,NA,NA,NA
179186,-1.55352,4.32186,-4.631,-47.005,NA,NA,NA,NA
179359,-2.25982,5,-4.64609,NA,NA,-79.539,NA,NA
179532,-1.91459,4.74064,-5,NA,NA,-59.985,NA,NA
179709,-1.64881,4.10988,-5,NA,NA,-40.599,NA,NA
179908,-1.47263,3.60983,-5,NA,NA,-44.632,NA,NA
180159,-1.92368,3.6272,-5,NA,NA,-44.031,NA,NA
180343,-1.79746,3.93122,-4.8918,NA,NA,-49.167,NA,NA
180497,-2.35809,3.2573,-5,NA,-60.499,NA,NA,NA
180647,-1.55473,4.84338,-5,NA,-68.205,NA,NA,NA
180924,-1.98361,5,-4.97201,NA,NA,-75.529,NA,NA
181160,-2.21942,4.20488,-5,NA,NA,-49.47,NA,NA
181275,-2.11244,4.25889,-4.73815,NA,NA,-61.184,NA,NA
181452,-1.15248,4.09838,-5,NA,NA,-57.048,NA,NA
181782,-1.15375,4.44246,-5,NA,NA,-69.02,NA,NA
181913,-2.20139,3.927,-4.63777,NA,NA,-54.394,NA,NA
182119,-1.43561,4.49929,-4.49032,NA,-59.493,NA,NA,NA
182358,-1.83968,4.31153,-5,NA,-40.845,NA,NA,NA
182554,-2.28525,4.34066,-5,NA,NA,-50.467,NA,NA
182735,-0.937792,4.11649,-5,NA,NA,-73.605,NA,NA
182827,-1.90718,4.43805,-5,NA,NA,-57.533,NA,NA
183024,-1.62746,3.80887,-5,NA,NA,-36.091,NA,NA
183234,-1.74561,4.48882,-5,NA,NA,-51.614,NA,NA
183445,-2.72113,4.22797,-5,NA,-62.698,NA,NA,NA
183673,-1.67516,3.06316,-5,NA,-41.852,NA,NA,NA
183811,-1.22969,3.38706,-5,-39.136,NA,NA,NA,NA
184064,-2.23571,3.64843,-5,-42.163,NA,NA,NA,NA
184253,-1.68728,4.05984,-5,NA,NA,-42.507,NA,NA
184416,-2.26334,3.89659,-5,NA,NA,-60.167,NA,NA
184612,-2.06584,3.51595,-4.95648,NA,NA,-59.413,NA,NA
184912,-1.94055,3.65253,-4.2577,NA,-52.592,NA,NA,NA
185084,-1.59094,3.11052,-5,NA,NA,-74.645,NA,NA
185332,-1.26728,3.75182,-4.85145,NA,NA,-36.479,NA,NA
185476,-1.58539,3.8714,-5,NA,NA,-47.363,NA,NA
185762,-2.09211,4.3837,-5,NA,NA,-60.716,NA,NA
185962,-2.51853,3.96121,-5,NA,NA,-58.26,NA,NA
186003,-2.39225,3.56871,-5,NA,-52.321,NA,NA,NA
186399,-2.26899,3.60255,-5,NA,NA,-50.356,NA,NA
186538,-1.64138,4.00638,-5,NA,NA,NA,-73.618,NA
186727,-1.59358,3.60915,-4.93808,NA,NA,-42.186,NA,NA
186838,-1.94137,4.17709,-5,NA,-31.322,NA,NA,NA
187142,-1.67404,5,-5,NA,NA,NA,-93.349,NA
187281,-1.39211,5,-4.74668,NA,NA,-95.709,NA,NA
187589,-1.80647,4.96005,-5,NA,NA,-74.264,NA,NA
187617,-1.58621,4.55852,-5,NA,NA,-63.614,NA,NA
187985,-1.97346,4.28278,-4.44456,NA,NA,-45.747,NA,NA
188118,-1.25798,4.2417,-5,NA,NA,-64.079,NA,NA
188248,-1.07999,4.43871,-5,NA,NA,-70.566,NA,NA
188548,-1.71251,4.8607,-4.88812,NA,-62.623,NA,NA,NA
188721,-1.67886,3.4387,-5,NA,NA,-35.072,NA,NA
188915,-1.73111,3.69701,-4.99778,NA,NA,-40.709,NA,NA
189170,-1.22971,4.70202,-4.96524,NA,NA,-78.167,NA,NA
189324,-1.52126,3.86094,-4.67956,NA,NA,-42.726,NA,NA
189554,-1.7589,3.41825,-4.7123,NA,NA,-38.145,NA,NA
189721,-2.55437,4.10912,-4.90335,NA,NA,-66.288,NA,NA
189997,-1.95148,4.83937,-5,NA,NA,-63.617,NA,NA
190196,-1.0939,4.14497,-5,NA,NA,-50.524,NA,NA
190323,-2.38676,3.46452,-4.64495,NA,NA,-58.887,NA,NA
190472,-2.58643,3.57866,-4.52782,NA,NA,-68.945,NA,NA
190651,-2.07209,4.03087,-5,NA,-34.997,NA,NA,NA
190957,-2.09627,3.21708,-5,NA,-49.72,NA,NA,NA
191195,-1.67175,3.7169,-5,NA,-5.206,NA,NA,NA
191395,-1.59884,3.73945,-5,NA,NA,-48,NA,NA
191495,-1.72495,3.40993,-5,NA,-29.296,NA,NA,NA
191606,-2.59373,3.13178,-5,NA,NA,-77.506,NA,NA
191836,-1.98773,4.41445,-5,NA,NA,-53.057,NA,NA
192009,-1.5039,3.59809,-4.56498,-14.235,NA,NA,NA,NA
192214,-1.25865,3.69517,-5,NA,NA,-49.107,NA,NA
192415,-2.19376,3.23392,-4.0356,NA,-89.582,NA,NA,NA
192620,-1.02269,5,-5,NA,NA,-91.359,NA,NA
192917,-2.42702,4.21103,-5,NA,NA,-54.59,NA,NA
193130,-2.20446,4.28127,-5,NA,NA,-51.709,NA,NA
193332,-2.49691,3.84254,-4.5582,NA,NA,-63.271,NA,NA
193462,-0.754897,3.3144,-5,NA,-65.685,NA,NA,NA
193710,-2.10387,3.82228,-5,NA,NA,-40.932,NA,NA
193970,-2.33788,3.40244,-5,NA,NA,-48.184,NA,NA
194044,-1.8128,3.41012,-4.51967,NA,NA,-61.744,NA,NA
194284,-1.51061,3.56171,-5,NA,NA,-47.168,NA,NA
194542,-1.17049,3.61013,-4.79431,NA,NA,-62.447,NA,NA
194694,-1.61614,3.94736,-5,NA,NA,-48.173,NA,NA
194964,-2.40329,4.24988,-5,NA,NA,-52.461,NA,NA
195109,-2.5984,3.12218,-5,NA,-77.326,NA,NA,NA
195309,-2.5979,3.25141,-4.90571,NA,-59.968,NA,NA,NA
195546,-1.95592,3.83476,-5,-34.01,NA,NA,NA,NA
195660,-2.37687,4.33893,-5,NA,NA,-53.219,NA,NA
195957,-1.6609,3.96644,-4.86333,NA,-21.948,NA,NA,NA
196123,-2.48471,3.64903,-5,NA,NA,-60.853,NA,NA
196337,-1.57972,3.63033,-5,NA,NA,-44.667,NA,NA
196577,-1.20434,3.21686,-5,NA,NA,-78.099,NA,NA
196800,-1.51485,3.66486,-5,NA,NA,-41.571,NA,NA
196862,-1.50564,3.2371,-4.90724,NA,NA,-69.192,NA,NA
197106,-1.67285,3.83568,-5,-28.209,NA,NA,NA,NA
197383,-1.46123,4.91383,-5,NA,-75.957,NA,NA,NA
197452,-2.22393,5,-5,NA,NA,-76.192,NA,NA
197605,-1.57989,5,-5,NA,-77.316,NA,NA,NA
197856,-1.8273,3.4704,-5,NA,NA,-45.435,NA,NA
198018,-1.7906,3.63294,-4.92059,NA,NA,-46.022,NA,NA
198203,-1.58013,4.80219,-5,NA,-64.192,NA,NA,NA
198496,-3.29904,4.25741,-5,NA,NA,-101.618,NA,NA
198754,-2.69621,5,-5,NA,NA,-91.788,NA,NA
198981,-2.9028,3.62698,-5,NA,-73.336,NA,NA,NA
199114,-1.61549,3.46452,-5,NA,NA,-39.584,NA,NA
199256,-1.46739,3.75548,-4.73486,NA,NA,-23.486,NA,NA
199513,-2.46884,3.61547,-5,-57.25,NA,NA,NA,NA
199735,-1.64464,3.41136,-4.0786,NA,-67.732,NA,NA,NA
199999,-1.99361,3.61911,-5,NA,NA,NA,-73.537,NA
