id,x0,x1,x2,fitness-4,fitness-3.5,fitness-3,fitness-2.5,fitness-5,fitness-4.5
148263,-0.831391,3.54645,-5,NA,NA,NA,NA,-93.734,NA
148527,-1.70699,4.27123,-5,NA,NA,NA,NA,-36.787,NA
148707,-1.20946,5,-4.90516,NA,NA,NA,NA,NA,-91.541
148882,-2.06195,5,-5,-70.646,NA,NA,NA,NA,NA
149053,-3.41018,3.81698,-5,NA,NA,NA,NA,-101.299,NA
149257,-2.79902,3.831,-5,NA,NA,NA,NA,NA,-65.284
149561,-1.44271,4.2905,-4.08911,-86.226,NA,NA,NA,NA,NA
149660,-1.63939,3.75424,-5,NA,NA,NA,NA,-29.388,NA
149957,-1.48802,3.95519,-5,NA,NA,NA,NA,NA,-17.459
150006,-1.14195,5,-5,NA,NA,NA,NA,-87.477,NA
150252,-1.55202,3.3482,-5,NA,NA,NA,NA,NA,-19.655
150494,-2.2256,4.92837,-5,NA,NA,NA,NA,NA,-71.628
150739,-2.51723,5,-4.96923,NA,NA,NA,NA,-86.833,NA
150935,-2.68406,4.56923,-5,NA,NA,NA,NA,-71.391,NA
151158,-1.68336,3.70269,-4.87944,NA,NA,NA,NA,-54.39,NA
151293,-3.19133,5,-4.66911,NA,NA,NA,NA,-115.616,NA
151403,-1.57852,4.47678,-5,NA,NA,NA,NA,-58.788,NA
151632,-2.84855,3.89628,-4.56851,NA,NA,NA,NA,-74.639,NA
151852,-2.91031,4.37802,-4.47159,NA,NA,NA,NA,-87.826,NA
152070,-3.65628,4.78183,-5,NA,NA,NA,NA,-140.672,NA
152333,-2.67194,4.63336,-5,NA,NA,NA,NA,-69.56,NA
152596,-1.95529,5,-5,-78.6,NA,NA,NA,NA,NA
152668,-2.28795,5,-5,-82.025,NA,NA,NA,NA,NA
152862,-0.907369,5,-4.97687,NA,NA,NA,NA,NA,-109.93
153063,-1.67705,4.85204,-5,NA,NA,NA,NA,-78.748,NA
153234,-1.2492,4.50262,-5,NA,NA,NA,NA,-69.95,NA
153465,-1.10467,5,-5,NA,NA,NA,NA,-90.916,NA
153725,-1.35114,4.04703,-5,NA,NA,NA,NA,NA,-34.451
153976,-2.1665,5,-5,NA,NA,NA,NA,-78.504,NA
154019,-1.31654,4.51628,-4.62496,NA,NA,NA,NA,-70.024,NA
154300,-1.42625,3.66998,-5,NA,NA,NA,NA,NA,-6.156
154568,-1.60956,2.97963,-4.78955,-55.049,NA,NA,NA,NA,NA
154781,-2.47421,3.30284,-5,NA,NA,NA,NA,-68.174,NA
154815,-2.44714,2.89042,-5,NA,NA,NA,NA,-95.135,NA
155140,-0.428736,3.4026,-5,NA,NA,NA,NA,-101.161,NA
155339,-1.90676,3.16096,-5,NA,NA,NA,NA,-60.745,NA
155429,-1.01571,3.40424,-5,NA,NA,NA,NA,NA,-69.162
155744,-1.43592,3.90012,-5,NA,NA,NA,NA,-26.36,NA
155811,-1.94504,3.80799,-5,NA,-73.424,NA,NA,NA,NA
156070,-1.9856,3.55455,-5,NA,-96.304,NA,NA,NA,NA
156331,-2.16259,4.70996,-4.44353,NA,NA,NA,NA,NA,-66.916
156584,-2.04829,3.08915,-4.88193,NA,NA,NA,NA,-59.166,NA
156630,-2.30913,4.02631,-5,NA,NA,NA,NA,-55.154,NA
156917,-2.17101,3.31872,-4.94516,NA,NA,NA,NA,-60.603,NA
157118,-2.98377,3.39753,-4.31407,NA,NA,NA,NA,-109.197,NA
157362,-2.46937,3.20011,-5,NA,NA,NA,NA,-72.477,NA
157478,-2.15443,4.27689,-5,NA,NA,NA,NA,-55.832,NA
157693,-1.89856,3.99672,-3.90367,NA,NA,NA,NA,-77.73,NA
157846,-2.42564,4.22036,-5,NA,NA,NA,NA,-54.485,NA
158030,-1.58765,3.70484,-4.66805,NA,NA,NA,NA,-33.623,NA
158326,-2.24056,3.20318,-5,-70.083,NA,NA,NA,NA,NA
158554,-2.42797,3.14662,-5,NA,-109.705,NA,NA,NA,NA
158795,-1.32625,3.57804,-4.62285,-24.076,NA,NA,NA,NA,NA
158915,-1.76766,4.87409,-4.22918,NA,NA,NA,NA,-78.773,NA
159063,-1.10053,4.51329,-5,NA,NA,NA,NA,NA,-68.654
159239,-1.4104,2.71532,-3.85129,NA,NA,NA,NA,-159.48,NA
159522,-2.48138,3.17464,-5,NA,NA,NA,NA,-74.556,NA
159753,-2.25039,3.77776,-4.90352,NA,NA,NA,NA,-57.886,NA
159830,-1.55191,4.30138,-4.91992,NA,-60.723,NA,NA,NA,NA
160192,-1.14172,3.60973,-5,NA,NA,NA,NA,-50.515,NA
160225,-1.98817,5,-5,NA,NA,NA,NA,-81.739,NA
160468,-2.5228,3.78688,-5,NA,NA,NA,NA,-56.523,NA
160766,-1.38876,4.7374,-4.76789,NA,NA,NA,NA,-52.605,NA
160934,-2.48312,4.50656,-4.95864,-74.511,NA,NA,NA,NA,NA
161144,-2.72115,3.0545,-5,NA,-98.377,NA,NA,NA,NA
161380,-1.47213,3.4055,-5,NA,NA,NA,NA,NA,-11.137
161492,-2.53379,2.59813,-4.51258,-127.44,NA,NA,NA,NA,NA
161717,-2.49596,3.15992,-5,NA,NA,NA,NA,-75.74,NA
161957,-2.83284,4.92863,-5,NA,NA,NA,NA,-93.851,NA
162003,-2.76172,4.75616,-5,NA,NA,NA,NA,-81.995,NA
162260,-2.15428,4.42235,-5,NA,NA,NA,NA,-54.361,NA
162486,-1.06617,4.97294,-4.50433,NA,NA,NA,NA,-107.313,NA
162706,-2.24662,5,-5,NA,NA,NA,NA,NA,-79.006
162978,-2.48465,5,-5,NA,NA,NA,NA,-84.735,NA
163039,-2.63555,4.44207,-3.80161,NA,NA,NA,NA,NA,-89.544
163356,-2.47557,4.08145,-5,NA,NA,NA,NA,-59.158,NA
163539,-2.34387,4.50902,-5,NA,NA,NA,NA,-65.262,NA
163703,-2.91064,4.24348,-5,NA,NA,NA,NA,-70.907,NA
163881,-3.06856,3.76887,-5,NA,NA,NA,NA,-86.02,NA
164024,-1.75369,3.25175,-4.85085,NA,NA,NA,NA,-42.774,NA
164276,-2.7196,4.79994,-5,NA,NA,NA,NA,-78.511,NA
164446,-1.03713,4.76345,-5,NA,NA,NA,NA,NA,-70.717
164675,-2.70132,4.17891,-5,NA,NA,NA,NA,-69.152,NA
164945,-2.09857,4.17921,-5,NA,NA,NA,NA,-57.325,NA
165105,-1.43257,4.9402,-3.26267,NA,NA,NA,NA,NA,-149.815
165273,-1.65048,4.42301,-5,-50.413,NA,NA,NA,NA,NA
165464,-2.83172,4.34424,-5,NA,NA,NA,NA,-73.571,NA
165687,-2.03239,4.13089,-4.3472,NA,NA,NA,NA,-47.739,NA
165874,-2.27857,4.43817,-5,NA,NA,NA,NA,-57.639,NA
166164,-2.38955,5,-5,NA,NA,NA,NA,-79.375,NA
166353,-2.64179,3.38876,-4.52709,NA,NA,NA,NA,-68.32,NA
166582,-1.18274,5,-4.98995,NA,NA,NA,NA,-88.533,NA
166729,-2.23312,5,-4.87556,NA,NA,NA,NA,-75.577,NA
166953,-1.86806,5,-5,NA,NA,NA,NA,-77.661,NA
167151,-2.04131,5,-5,NA,NA,NA,NA,NA,-71.061
167371,-1.29883,4.08099,-4.8287,NA,-82.619,NA,NA,NA,NA
167490,-2.46094,4.34809,-5,NA,NA,NA,NA,NA,-57.699
167774,-3.58713,3.32448,-4.96219,-115.273,NA,NA,NA,NA,NA
167840,-2.77053,3.74556,-3.81168,-103.287,NA,NA,NA,NA,NA
168095,-2.72833,3.82264,-4.45605,NA,NA,NA,NA,-79.636,NA
168337,-2.75613,4.38854,-4.87987,NA,NA,NA,NA,NA,-64.969
168473,-3.4321,4.16994,-5,NA,NA,NA,NA,-101.457,NA
168664,-2.86688,4.66553,-4.56258,NA,NA,NA,NA,-87.217,NA
168884,-1.809,4.37279,-4.55439,NA,NA,NA,NA,-58.572,NA
169086,-2.73886,5,-4.96917,NA,NA,NA,NA,-94.918,NA
169347,-3.18896,4.26391,-5,NA,NA,NA,NA,-95.939,NA
169574,-2.76511,4.37199,-4.51999,-80.163,NA,NA,NA,NA,NA
169606,-2.23788,3.69217,-4.64397,NA,NA,NA,NA,-57.957,NA
169806,-2.62264,4.14664,-4.43366,NA,NA,NA,NA,-62.706,NA
170149,-3.10773,4.66207,-5,NA,NA,NA,NA,-96.048,NA
170352,-1.54022,3.80327,-4.52651,NA,NA,NA,NA,-36.793,NA
170408,-1.95769,3.35036,-5,NA,NA,NA,NA,NA,-26.475
170765,-1.06101,3.98743,-5,NA,NA,NA,NA,-75.312,NA
170965,-1.6188,5,-4.31905,NA,NA,NA,NA,NA,-81.831
171078,-1.608,4.02566,-4.30864,NA,NA,NA,NA,-51.536,NA
171285,-1.96887,4.7021,-5,NA,NA,NA,NA,-54.796,NA
171457,-1.95505,4.14472,-4.8627,NA,NA,NA,NA,-58.219,NA
171688,-1.60434,3.6749,-4.67677,NA,NA,NA,NA,-48.125,NA
171957,-1.24398,3.24533,-4.9571,NA,NA,NA,NA,-67.376,NA
172136,-1.57233,3.90139,-5,-33.978,NA,NA,NA,NA,NA
172206,-1.98086,3.47621,-5,NA,NA,NA,NA,-61.252,NA
172498,-2.5514,4.44925,-5,NA,NA,NA,NA,NA,-61.298
172675,-2.24132,4.57683,-4.46452,NA,NA,NA,NA,-64.589,NA
172944,-2.0658,4.51563,-4.52818,NA,NA,NA,NA,-64.338,NA
173084,-1.90044,3.69132,-4.79591,NA,NA,NA,NA,NA,-20.737
173359,-1.93691,4.58689,-4.56857,NA,NA,NA,NA,-63.076,NA
173599,-2.94495,4.33485,-4.47957,NA,NA,NA,NA,-89.651,NA
173674,-2.24824,3.41479,-5,NA,NA,NA,NA,-49.459,NA
173859,-1.66245,5,-5,NA,NA,NA,NA,-71.89,NA
174140,-1.96445,3.68731,-5,-30.418,NA,NA,NA,NA,NA
174303,-1.1589,4.84872,-5,NA,NA,NA,NA,NA,-82.111
174437,-1.8369,5,-5,-78.093,NA,NA,NA,NA,NA
174749,-2.52939,5,-4.85554,NA,NA,NA,NA,-88.169,NA
174862,-2.4494,5,-4.92055,NA,NA,NA,NA,-82.004,NA
175115,-1.00588,5,-4.68102,NA,NA,NA,NA,-96.573,NA
175279,-1.43046,3.8858,-5,-11.684,NA,NA,NA,NA,NA
175401,-2.24291,4.545,-5,NA,-78.487,NA,NA,NA,NA
175636,-1.88177,5,-4.8137,NA,NA,NA,NA,NA,-71.139
175823,-2.51405,4.17072,-3.75263,NA,NA,NA,NA,-97.709,NA
176134,-1.8843,5,-5,NA,NA,NA,NA,NA,-71.564
176289,-2.70048,4.64629,-5,NA,NA,NA,NA,-72.33,NA
176419,-2.19527,4.2405,-5,NA,NA,NA,NA,-51.601,NA
176752,-2.90381,3.76258,-5,NA,NA,NA,NA,NA,-68.511
176827,-1.81269,4.75389,-4.35048,NA,NA,NA,NA,-67.139,NA
177025,-2.77864,4.80763,-4.04459,NA,NA,NA,NA,-102.58,NA
177393,-3.61632,5,-5,NA,NA,NA,NA,-143.934,NA
177512,-2.64939,5,-5,NA,NA,NA,NA,-92.812,NA
177607,-1.37379,4.00175,-5,NA,NA,NA,NA,-44.93,NA
177942,-2.47604,4.43765,-5,NA,NA,NA,NA,-61.591,NA
178139,-1.08965,5,-5,NA,NA,NA,NA,-87.458,NA
178313,-1.7031,4.3293,-5,NA,NA,NA,NA,-40.653,NA
178533,-1.48328,3.84628,-5,NA,NA,NA,NA,-36.083,NA
178627,-0.864585,4.58456,-5,NA,NA,NA,NA,-88.989,NA
178842,-2.03429,4.68389,-4.45648,NA,NA,NA,NA,-81.184,NA
179163,-1.56703,4.66515,-5,NA,NA,NA,NA,NA,-55.699
179339,-2.09515,4.0172,-3.92619,NA,NA,NA,NA,-77.07,NA
179510,-2.39201,5,-4.88002,NA,NA,NA,NA,-77.94,NA
179681,-2.66326,2.78692,-5,NA,NA,NA,NA,NA,-94.481
179970,-2.27643,3.65589,-3.93637,NA,NA,NA,NA,-88.143,NA
180027,-1.14563,4.22863,-4.49784,NA,NA,NA,NA,NA,-65.488
180377,-2.33824,4.70919,-5,NA,NA,NA,NA,NA,-64.342
180485,-2.40334,5,-4.89457,NA,NA,NA,NA,-76.927,NA
180675,-1.84177,4.20137,-3.68884,NA,NA,NA,NA,-90.531,NA
180865,-2.21206,3.53463,-3.4605,NA,NA,NA,NA,-115.807,NA
181144,-1.39375,3.6229,-5,NA,NA,NA,NA,-44.597,NA
181238,-1.64318,5,-5,NA,NA,NA,NA,-73.645,NA
181542,-1.14346,3.73526,-5,NA,NA,NA,NA,-48.59,NA
181617,-2.58303,4.50078,-5,NA,NA,NA,NA,-69.068,NA
181875,-1.76176,4.02335,-5,NA,NA,NA,NA,-45.191,NA
182074,-3.155,4.23282,-4.2858,NA,NA,NA,NA,-93.525,NA
182373,-3.25399,4.1966,-5,NA,NA,NA,NA,-95.488,NA
182472,-3.66184,4.63901,-5,NA,NA,NA,NA,-135.934,NA
182660,-2.26787,3.41391,-5,NA,NA,NA,NA,-48.076,NA
182880,-1.95481,3.94857,-5,NA,NA,NA,NA,-39.432,NA
183072,-1.28165,3.03988,-5,NA,NA,NA,NA,-76.244,NA
183251,-1.83679,3.12017,-5,NA,NA,NA,NA,NA,-51.303
183589,-1.37332,4.00113,-5,NA,NA,NA,NA,NA,-21.051
183677,-1.15276,4.43739,-4.50334,NA,NA,NA,NA,-83.283,NA
183944,-1.14022,4.30639,-5,NA,NA,NA,NA,-54.238,NA
184039,-1.15295,4.07699,-4.46187,NA,NA,NA,NA,NA,-58.97
184229,-1.24621,4.76993,-4.27124,NA,NA,NA,NA,-99.102,NA
184544,-1.27353,5,-5,NA,NA,NA,NA,-92.729,NA
184713,-1.54106,4.71844,-5,NA,NA,NA,NA,-69.185,NA
184875,-1.23025,3.45883,-5,NA,NA,NA,NA,-63.097,NA
185194,-1.66184,3.92167,-4.93335,-10.259,NA,NA,NA,NA,NA
185304,-2.29775,4.47294,-4.58735,NA,NA,NA,NA,-64.34,NA
185529,-2.9229,4.01108,-4.53648,NA,NA,NA,NA,-75.71,NA
185636,-2.87186,4.61124,-5,-79.259,NA,NA,NA,NA,NA
185871,-1.90101,3.84254,-5,NA,NA,NA,NA,NA,-28.669
186159,-1.32225,4.7506,-5,NA,NA,NA,NA,-63.267,NA
186376,-1.35375,4.05814,-4.99932,NA,NA,NA,NA,-53.1,NA
186540,-1.87306,4.57454,-5,NA,-76.519,NA,NA,NA,NA
186692,-1.54398,4.15247,-3.4423,NA,NA,NA,NA,NA,-123.255
186993,-1.86858,4.86154,-4.96163,NA,NA,NA,NA,-70.089,NA
187075,-1.72893,4.15329,-5,NA,NA,NA,NA,-38.283,NA
187267,-1.66592,4.17238,-4.80809,NA,NA,NA,NA,NA,-33.582
187591,-1.62725,4.29179,-5,NA,NA,NA,NA,-41.579,NA
187763,-2.15691,4.73022,-4.43755,NA,NA,NA,NA,-74.378,NA
187940,-1.17462,5,-5,NA,NA,NA,NA,NA,-95.631
188054,-1.86466,5,-5,NA,NA,NA,NA,-77.493,NA
188371,-2.56253,5,-4.69336,NA,NA,NA,NA,-90.087,NA
188535,-2.70223,5,-4.40483,NA,NA,NA,NA,-93.817,NA
188790,-2.13455,5,-4.49467,NA,NA,NA,NA,NA,-78.531
188925,-1.22924,5,-4.48839,NA,NA,NA,NA,-96.124,NA
189043,-2.05797,3.56373,-4.66786,NA,NA,NA,NA,-50.108,NA
189380,-2.15803,4.36088,-5,-49.182,NA,NA,NA,NA,NA
189479,-2.16213,3.89734,-4.68166,NA,NA,NA,NA,-50.656,NA
189615,-1.09167,5,-5,NA,NA,NA,NA,-87.413,NA
189844,-1.29709,3.95589,-5,NA,NA,NA,NA,-45.313,NA
190031,-1.53041,4.10611,-3.92832,NA,NA,NA,NA,-82.955,NA
190338,-1.52403,5,-5,NA,NA,NA,NA,-82.475,NA
190580,-1.7341,4.17936,-4.96261,NA,NA,NA,NA,-35.372,NA
190692,-1.31475,3.59561,-5,NA,NA,NA,NA,NA,-30.743
190959,-1.36809,3.04027,-5,NA,NA,NA,NA,-64.995,NA
191106,-1.1052,5,-4.90784,NA,NA,NA,NA,-83.235,NA
191293,-2.7828,4.78905,-5,NA,NA,NA,NA,-85.373,NA
191516,-2.27753,5,-5,NA,NA,NA,NA,NA,-77.105
191614,-1.61007,4.43218,-5,NA,NA,NA,NA,NA,-47.195
191903,-1.84574,3.78397,-5,NA,NA,NA,NA,-44.015,NA
192048,-2.57916,4.12495,-5,NA,NA,NA,NA,-67.403,NA
192216,-3.05005,3.52789,-5,NA,NA,NA,NA,-82.261,NA
192565,-3.4864,3.34675,-4.36777,NA,NA,NA,NA,-123.074,NA
192743,-3.14889,3.88522,-5,NA,NA,NA,NA,-84.289,NA
192912,-2.63859,3.75545,-5,NA,NA,NA,NA,-55.234,NA
193085,-2.8815,3.82344,-4.93395,NA,NA,NA,NA,-82.842,NA
193248,-2.42108,4.05291,-5,NA,NA,NA,NA,-56.954,NA
193537,-2.10912,5,-5,NA,NA,NA,NA,-80.294,NA
193712,-1.90507,4.38004,-4.9789,NA,NA,NA,NA,NA,-38.896
193824,-2.93223,3.59242,-5,NA,NA,NA,NA,-78.138,NA
194166,-2.62287,3.36368,-4.61562,NA,NA,NA,NA,-78.506,NA
194346,-1.07313,3.80669,-5,NA,NA,NA,NA,NA,-31.324
194568,-1.38018,3.67613,-4.36944,NA,NA,NA,NA,NA,-52.921
194701,-0.688076,2.5772,-4.41369,NA,NA,NA,NA,-152.783,NA
194955,-1.10037,4.28639,-4.64254,NA,NA,NA,NA,-63.22,NA
195170,-2.44697,3.45537,-4.85904,NA,NA,NA,NA,-57.674,NA
195326,-2.04369,4.68902,-5,NA,NA,NA,NA,-54.795,NA
195454,-1.39842,3.89688,-5,-20.269,NA,NA,NA,NA,NA
195624,-2.11187,2.94154,-3.80611,NA,NA,NA,NA,-96.34,NA
195907,-1.73211,3.46509,-4.14506,NA,NA,NA,NA,-91.801,NA
196153,-1.71939,2.4417,-5,NA,NA,NA,NA,-94.116,NA
196237,-3.30964,4.54206,-4.48982,NA,NA,NA,NA,-110.274,NA
196453,-3.07573,5,-4.74533,NA,NA,NA,NA,NA,-104.43
196750,-1.58076,5,-5,NA,NA,NA,NA,NA,-81.725
196941,-1.35821,5,-4.71004,NA,NA,NA,NA,NA,-77.461
197119,-2.20966,3.84775,-5,NA,-82.85,NA,NA,NA,NA
197220,-1.47058,4.0202,-5,-29.137,NA,NA,NA,NA,NA
197547,-2.15796,3.22744,-5,NA,NA,NA,NA,NA,-53.232
197698,-2.70401,3.8722,-5,NA,NA,NA,NA,-59.364,NA
197804,-2.69037,3.83709,-4.29722,NA,NA,NA,NA,NA,-70.389
198123,-2.36396,4.71967,-5,-82.757,NA,NA,NA,NA,NA
198387,-1.24708,4.89501,-5,NA,NA,NA,NA,NA,-82.484
198526,-2.31862,3.55165,-4.73749,NA,NA,NA,NA,-53.653,NA
198691,-3.46212,3.44104,-5,NA,NA,NA,NA,-107.224,NA
198924,-3.543,4.08476,-5,NA,NA,NA,NA,-108.017,NA
199091,-2.05312,4.35142,-4.72397,NA,NA,NA,NA,NA,-36.947
199287,-2.79006,4.12482,-5,-80.179,NA,NA,NA,NA,NA
199531,-1.67443,4.67206,-5,NA,-93.378,NA,NA,NA,NA
199754,-2.54136,3.63193,-5,NA,NA,NA,NA,NA,-57.895
199999,-3.05209,2.56136,-5,NA,-139.663,NA,NA,NA,NA
