id,x0,x1,x2,fitness7.5,fitness8.5,fitness8,fitness7,fitness9,fitness9.5,fitness6,fitness6.5,fitness10,fitness5,fitness4.5,fitness3.5,fitness2.5,fitness0.5,fitness1,fitness2
82519,7.91067,6.75246,7.87024,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82799,7.30886,6.96137,7.44689,NA,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82933,6.91482,7.37672,7.73527,NA,NA,NA,NA,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83152,7.82459,7.57465,7.10555,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83217,8.04702,7.82781,7.14243,NA,NA,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83531,6.61389,8.28735,6.88462,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83727,7.40007,7.90719,7.69026,0.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83801,8.61931,7.21918,7.9779,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA
84039,8.68708,6.97917,6.62641,NA,NA,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84377,8.16188,7.29812,7.52569,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84598,7.51561,8.10039,6.68314,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84613,8.59695,8.34652,7.63358,NA,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84832,7.55413,8.80829,8.06955,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85039,7.71934,8.45377,7.60029,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85382,7.71685,7.09653,8.72422,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85412,7.9643,7.97163,9.11594,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85688,8.07946,7.0516,8.81731,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85971,6.58883,7.88165,8.74225,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86016,7.94518,8.80065,8.84554,NA,NA,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86371,7.52809,6.63078,8.83013,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86514,8.79796,6.93145,8.37363,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86800,10.2278,7.16294,8.09626,NA,NA,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86939,9.24976,7.14789,7.36246,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87120,8.53005,5.06748,6.6629,NA,NA,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87320,9.59872,4.45885,7.71566,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87409,8.08661,7.19228,9.69128,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87799,8.07918,8.73685,9.4725,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87981,8.49722,6.87584,9.46411,NA,NA,NA,0.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88036,8.22184,7.59873,8.3536,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88271,9.17458,8.04659,7.51103,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88578,9.32814,8.86705,7.49292,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88729,8.2892,7.84524,8.51734,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88885,8.17513,7.23208,8.54091,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89050,7.6156,6.4764,8.47881,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89256,6.73618,7.65125,8.66927,NA,NA,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89414,6.62998,7.77931,8.99449,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89676,7.54074,7.10506,10.0264,NA,NA,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89841,7.33827,7.84305,9.16533,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90047,8.4787,7.71467,8.19319,NA,NA,NA,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90272,8.58363,8.39156,7.83886,NA,NA,0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90424,7.42825,8.05154,8.08595,NA,NA,NA,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90773,7.47203,7.0795,8.73413,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90957,6.95035,7.934,8.55708,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91087,8.766,7.29987,9.66615,NA,NA,NA,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91386,7.32565,7.13517,8.91619,NA,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91445,6.79682,7.69729,7.19274,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91618,6.88968,8.31678,7.95889,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91952,8.12036,6.77802,7.37914,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92039,8.74629,7.96539,7.6744,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92389,8.21084,8.25504,7.79367,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92511,7.53678,7.50275,7.73977,0.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92610,7.99226,7.86035,8.05794,0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92904,8.26771,7.50411,7.15457,NA,NA,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA,NA,NA
93122,7.18314,8.99431,7.95821,NA,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93243,7.12082,7.93146,8.13329,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93437,7.59389,7.56097,8.4035,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93797,8.02829,7.47542,8.15404,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93821,7.54884,7.84991,8.12696,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94085,6.98612,7.83105,7.99208,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94212,8.45299,8.45321,7.54315,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94413,8.17202,8.33452,7.74066,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94645,6.44698,8.72247,7.78407,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94969,6.80404,7.55793,7.40942,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95136,6.85371,7.35864,7.53928,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95348,6.64667,6.12863,7.5661,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95576,7.06442,7.21165,7.34946,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95676,7.33536,6.23357,7.41076,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95872,8.23075,6.99327,7.86491,NA,NA,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96054,8.40449,7.51967,7.67649,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96257,8.32997,7.72442,7.58373,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96462,7.591,8.18464,6.57463,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96644,8.06869,9.56421,6.92367,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96836,7.55685,8.25199,6.47654,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97149,8.14487,6.66996,7.42192,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97214,7.96248,7.92592,7.46389,NA,NA,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97557,8.17682,8.28962,7.162,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97613,8.18657,8.31292,7.48798,NA,NA,NA,NA,NA,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA
97815,8.29856,8.26506,7.78223,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98175,7.87376,7.7514,8.08135,0.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98375,9.10367,7.59847,8.4043,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98481,9.09856,7.69514,8.05693,NA,NA,NA,NA,NA,NA,NA,0.491,NA,NA,NA,NA,NA,NA,NA,NA
98721,8.78566,7.73565,8.63368,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98841,7.12264,7.14821,7.27717,NA,NA,NA,NA,NA,NA,NA,0.576,NA,NA,NA,NA,NA,NA,NA,NA
99066,8.55511,7.29377,7.45172,NA,NA,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99265,9.43869,8.07757,8.09402,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99511,9.36084,9.29164,8.82359,NA,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99741,8.34698,8.14311,7.60644,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99984,7.72004,7.70171,7.97902,NA,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100174,8.64482,7.05618,7.30396,NA,NA,NA,NA,NA,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100307,7.1644,7.6437,6.96041,NA,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100468,6.89751,7.93167,7.86339,NA,NA,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100663,8.00779,9.08607,8.46561,NA,NA,NA,NA,NA,NA,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA
100959,7.72076,8.52338,8.36538,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101051,7.9174,9.21545,8.40156,NA,NA,NA,NA,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101244,8.71392,8.31695,7.72324,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101583,8.70034,8.14247,6.69569,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101698,8.95902,8.80435,7.51738,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101814,8.07588,7.76876,9.34247,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102176,7.48824,6.93552,9.42622,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102254,7.66503,7.91108,9.86625,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102521,7.66917,8.71713,9.8301,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102759,8.11999,7.32006,8.63911,NA,NA,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102827,7.47774,6.76279,8.67897,NA,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103072,6.89562,7.44863,7.14253,NA,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103227,8.42498,7.7705,7.6108,NA,NA,NA,NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,NA,NA,NA
103493,8.05838,7.8755,7.26331,NA,NA,NA,NA,NA,NA,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA
103757,8.45446,8.07113,7.62206,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103958,7.71375,7.59174,8.29355,NA,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104127,7.72304,8.54309,8.17014,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104237,6.78061,7.88706,7.33749,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104414,7.63402,8.50007,6.93873,NA,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104608,7.68314,8.15799,6.74677,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104964,7.92301,8.42194,7.26365,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105033,8.36858,7.43307,8.29915,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105353,7.96509,6.98282,8.78059,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105438,7.59243,6.71514,8.94454,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105690,8.86563,7.462,7.48714,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105967,7.91174,8.15146,8.38649,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106060,7.03731,8.6628,9.07076,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106301,7.4657,7.20175,8.65605,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106565,8.03959,6.9622,9.52833,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106605,7.61309,8.62128,9.27766,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106861,8.54077,7.64791,8.69658,NA,NA,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107137,8.01634,7.80307,7.83908,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107327,8.24443,7.81511,7.48172,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107473,7.42663,9.02119,7.90735,NA,NA,NA,NA,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107789,7.0086,7.489,7.78799,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107839,8.45123,7.82097,7.3145,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108185,8.03442,7.62532,7.06593,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108221,8.14938,7.47993,7.56048,NA,NA,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108512,7.96816,5.32673,6.80928,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108724,8.50452,4.88618,7.19482,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108860,8.39093,7.05749,7.20611,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109067,7.6305,7.26049,7.50899,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109201,8.45923,7.54652,8.55602,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109592,7.35283,7.41234,8.89169,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109766,7.57755,7.60247,8.26942,NA,NA,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109867,7.86838,8.07504,8.89367,NA,NA,NA,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110048,7.44967,8.25091,7.29017,NA,NA,NA,NA,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110279,7.4805,7.28941,7.16889,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110411,8.32785,7.59567,8.31378,NA,NA,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110663,7.85315,8.82947,7.5938,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110964,6.91356,7.46843,8.20193,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111189,7.86858,8.7115,7.02726,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111245,7.33949,8.44652,7.09425,NA,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111487,7.91865,9.93075,7.4625,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111656,8.12787,8.97342,7.89142,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111989,8.84182,8.67943,8.13682,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112081,8.39213,7.35597,10.0031,NA,NA,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112217,8.09193,8.38508,7.73164,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112568,7.0322,8.04367,7.28147,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112707,7.90636,7.30418,8.50722,NA,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112982,8.149,7.19275,7.13031,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113053,7.94622,7.76191,8.31358,NA,NA,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113201,7.40852,8.6999,8.56485,NA,NA,NA,NA,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113519,8.1451,8.96297,7.9029,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113651,8.42076,8.26949,6.63679,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113901,7.96798,7.26336,9.07843,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114172,8.23633,7.17988,8.50017,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114259,8.2266,7.13805,9.01632,NA,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114459,8.45725,7.27535,8.42389,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114734,7.93434,7.12741,8.54218,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114941,7.54673,7.97655,8.04662,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115028,7.24932,8.96011,7.025,NA,NA,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115239,8.60868,7.8087,7.58064,NA,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115580,8.66517,7.70188,7.47748,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115610,8.40374,8.55295,5.039,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115946,9.34131,7.20211,7.11435,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116074,9.63029,8.41666,7.85608,NA,NA,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116289,7.92581,8.35272,7.87694,NA,NA,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116457,7.98705,8.52674,8.2459,NA,NA,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116687,7.70641,7.66453,9.00049,NA,NA,NA,NA,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116844,6.76217,9.25566,7.93171,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117136,6.96633,8.71578,7.3369,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117229,7.42179,6.96073,7.48356,NA,NA,NA,NA,NA,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117402,6.51257,7.90566,6.49894,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117680,6.97654,8.58871,7.51674,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117947,6.57101,9.12544,7.67515,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118120,7.12686,7.44805,7.74368,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118353,7.14255,6.59264,7.81417,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118554,7.55411,7.12184,6.73134,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118659,7.29583,7.38948,6.69978,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118998,7.67211,8.52959,7.53285,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119047,7.47627,7.94807,7.76922,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119274,7.46335,8.50205,7.99322,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119456,6.64429,8.83035,7.87927,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119621,7.32312,9.24104,6.90148,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119804,7.59411,9.18702,8.06531,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120063,8.04678,9.62829,7.9508,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120218,8.77612,8.61983,8.01681,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120434,7.34906,7.6113,7.64645,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120747,7.94471,7.44586,6.47055,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120817,8.06221,8.48461,7.43794,NA,NA,NA,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA
121179,8.09729,8.01246,8.07858,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121293,7.27954,7.74769,8.43794,NA,NA,NA,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA
121533,7.56009,7.00183,8.15487,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121760,7.70258,6.39836,7.5036,NA,NA,NA,NA,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121858,7.80461,7.44863,7.94379,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122130,7.56749,7.23159,8.18563,NA,NA,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122208,7.77581,8.04327,7.6511,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122431,8.08202,8.75016,8.21961,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122781,8.2809,8.36369,8.3886,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122808,8.24506,6.83342,7.22689,NA,NA,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA
123175,7.92591,7.33997,7.90542,NA,NA,NA,NA,NA,NA,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA
123327,7.45688,7.26713,7.15514,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123419,7.8114,7.16647,6.65636,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123712,8.45545,7.52084,7.4638,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
