id,x0,x1,x2,fitness-2.5,fitness-4,fitness-4.5,fitness-3,fitness-3.5,fitness-5,fitness-2,fitness-1.5,fitness-1
113417,-4.39444,2.34748,-4.36836,NA,NA,-233.855,NA,NA,NA,NA,NA,NA
113631,-4.98429,4.08143,-3.29783,NA,NA,NA,NA,NA,-316.5,NA,NA,NA
113962,-4.9602,3.87986,-3.98205,NA,NA,-267.303,NA,NA,NA,NA,NA,NA
114081,-3.43646,3.59113,-4.84548,NA,-109.177,NA,NA,NA,NA,NA,NA,NA
114310,-4.5215,4.50197,-4.72793,NA,NA,-207.475,NA,NA,NA,NA,NA,NA
114435,-3.25692,4.2725,-4.81227,NA,NA,NA,NA,NA,-98.556,NA,NA,NA
114726,-1.80576,3.84897,-4.8226,NA,NA,NA,NA,NA,-49.463,NA,NA,NA
114814,-0.482716,4.00727,-4.83565,NA,NA,NA,NA,NA,-144.842,NA,NA,NA
115046,-0.360079,4.53372,-4.55719,NA,NA,NA,NA,NA,-150.546,NA,NA,NA
115283,-1.24477,4.33515,-4.17716,NA,NA,-81.391,NA,NA,NA,NA,NA,NA
115440,-1.73305,3.90586,-4.9963,NA,-54.734,NA,NA,NA,NA,NA,NA,NA
115755,-1.96659,4.44348,-4.37091,NA,-64.84,NA,NA,NA,NA,NA,NA,NA
115844,-0.799932,4.9748,-4.81507,NA,NA,NA,NA,-169.786,NA,NA,NA,NA
116095,-0.280002,4.31087,-4.05325,NA,NA,NA,-311.094,NA,NA,NA,NA,NA
116215,-0.961526,4.97501,-4.01095,NA,NA,NA,NA,NA,-124.839,NA,NA,NA
116567,-1.97981,4.26638,-4.43422,NA,-60.354,NA,NA,NA,NA,NA,NA,NA
116694,-1.33219,4.15986,-4.65039,NA,NA,-29.893,NA,NA,NA,NA,NA,NA
116833,-1.19188,2.51818,-4.31304,NA,NA,NA,NA,NA,-205.542,NA,NA,NA
117070,-1.4225,2.71742,-3.30682,NA,NA,NA,NA,NA,-209.175,NA,NA,NA
117363,-1.2991,3.12982,-4.03196,NA,NA,NA,NA,NA,-119.366,NA,NA,NA
117534,-1.78446,4.85317,-4.91864,NA,NA,-60.458,NA,NA,NA,NA,NA,NA
117661,-2.83532,4.46608,-4.17638,NA,NA,-84.964,NA,NA,NA,NA,NA,NA
117871,-2.02483,4.27736,-4.78531,NA,NA,-26.917,NA,NA,NA,NA,NA,NA
118001,-1.3966,4.71464,-4.68532,NA,NA,-84.549,NA,NA,NA,NA,NA,NA
118292,-1.18715,4.57539,-4.47435,NA,NA,-77.349,NA,NA,NA,NA,NA,NA
118516,-0.166625,4.08901,-4.38642,NA,NA,NA,NA,NA,-159.864,NA,NA,NA
118728,-0.531501,4.10062,-4.97963,NA,NA,-127.542,NA,NA,NA,NA,NA,NA
118938,0.111982,2.95514,-3.31679,NA,NA,-432.941,NA,NA,NA,NA,NA,NA
119003,-0.0638365,4.69993,-3.25834,NA,NA,NA,NA,NA,-318.029,NA,NA,NA
119222,0.463701,4.78863,-4.41338,NA,NA,NA,NA,NA,-330.639,NA,NA,NA
119526,-1.80105,3.33597,-4.67971,NA,NA,-34.694,NA,NA,NA,NA,NA,NA
119656,-1.17364,3.44814,-3.3348,NA,-180.029,NA,NA,NA,NA,NA,NA,NA
119925,-1.27388,4.56968,-4.73793,NA,-75.199,NA,NA,NA,NA,NA,NA,NA
120070,-2.94912,4.93287,-4.81616,NA,-98.175,NA,NA,NA,NA,NA,NA,NA
120276,-2.99215,4.47368,-4.49648,NA,NA,NA,NA,NA,-86.314,NA,NA,NA
120514,-3.79282,3.81856,-4.92911,NA,NA,-128.976,NA,NA,NA,NA,NA,NA
120776,-3.65391,3.84437,-4.80511,NA,NA,-106.763,NA,NA,NA,NA,NA,NA
120929,-2.44112,3.50646,-4.49075,NA,NA,-62.408,NA,NA,NA,NA,NA,NA
121161,-1.41428,3.15144,-4.31879,NA,NA,-77.3,NA,NA,NA,NA,NA,NA
121221,-3.87748,3.39412,-4.92413,NA,NA,-133.819,NA,NA,NA,NA,NA,NA
121474,-3.4009,4.08988,-4.92492,NA,NA,NA,NA,NA,-102.005,NA,NA,NA
121658,-1.25071,4.34828,-4.78882,NA,NA,NA,NA,NA,-59.945,NA,NA,NA
121950,-1.40669,4.25667,-3.91293,NA,-100.973,NA,NA,NA,NA,NA,NA,NA
122026,-1.13076,4.13936,-3.95145,NA,NA,-109.98,NA,NA,NA,NA,NA,NA
122374,-1.1553,4.73437,-4.68526,NA,-75.968,NA,NA,NA,NA,NA,NA,NA
122424,-2.05579,3.95851,-4.88339,NA,NA,NA,NA,NA,-35.358,NA,NA,NA
122601,-1.98484,4.69993,-4.86504,NA,NA,NA,NA,NA,-48.254,NA,NA,NA
122869,-1.51859,4.4638,-4.82324,NA,NA,NA,NA,NA,-56.24,NA,NA,NA
123093,-2.5335,4.43113,-4.67606,NA,NA,NA,-105.621,NA,NA,NA,NA,NA
123298,-1.96862,2.32045,-4.36519,NA,NA,NA,NA,-258.023,NA,NA,NA,NA
123589,-2.2747,3.08174,-4.86711,NA,NA,-59.45,NA,NA,NA,NA,NA,NA
123762,-3.38992,3.35191,-4.0372,NA,NA,-121.728,NA,NA,NA,NA,NA,NA
123872,-2.23201,4.90967,-3.14585,NA,NA,-147.388,NA,NA,NA,NA,NA,NA
124035,-2.75429,4.92372,-3.39678,NA,NA,NA,NA,NA,-137.71,NA,NA,NA
124374,-2.0917,4.47622,-4.8555,NA,NA,-50.296,NA,NA,NA,NA,NA,NA
124405,-2.79142,3.55115,-4.78365,NA,NA,NA,-121.879,NA,NA,NA,NA,NA
124715,-2.24998,4.18603,-3.45461,NA,NA,NA,NA,-148.653,NA,NA,NA,NA
124849,-1.81436,4.71745,-4.18194,NA,NA,-83.616,NA,NA,NA,NA,NA,NA
125011,-3.16633,2.21322,-3.13684,NA,-228.224,NA,NA,NA,NA,NA,NA,NA
125252,-2.37594,2.37552,-4.02569,NA,NA,-153.383,NA,NA,NA,NA,NA,NA
125466,-1.64795,2.53134,-3.76755,NA,NA,NA,NA,NA,-107.252,NA,NA,NA
125768,-1.90347,2.57158,-3.90647,NA,-146.257,NA,NA,NA,NA,NA,NA,NA
125998,-2.06185,4.28868,-4.79442,NA,NA,NA,NA,NA,-67.044,NA,NA,NA
126188,-1.86635,3.79266,-4.1737,NA,NA,-51.034,NA,NA,NA,NA,NA,NA
126337,-2.21479,4.99034,-3.4545,NA,NA,-123.673,NA,NA,NA,NA,NA,NA
126546,-2.02157,4.92848,-2.81315,NA,NA,-180.271,NA,NA,NA,NA,NA,NA
126731,-3.02139,3.96524,-2.67743,NA,NA,NA,NA,-226.193,NA,NA,NA,NA
126970,-3.38482,4.63247,-3.09608,NA,NA,-178.683,NA,NA,NA,NA,NA,NA
127135,-2.94013,4.64547,-3.68619,NA,NA,-104.979,NA,NA,NA,NA,NA,NA
127210,-3.15452,4.74009,-3.79165,NA,NA,-128.454,NA,NA,NA,NA,NA,NA
127555,-3.20533,4.15474,-4.9945,NA,NA,-88.502,NA,NA,NA,NA,NA,NA
127791,-3.92686,3.7206,-4.25306,NA,NA,-138.908,NA,NA,NA,NA,NA,NA
127821,-2.47931,4.70762,-4.87523,NA,-79.461,NA,NA,NA,NA,NA,NA,NA
128186,-3.194,2.60697,-4.32871,NA,NA,NA,NA,NA,-124.741,NA,NA,NA
128205,-2.81428,1.88812,-4.74662,NA,NA,NA,-249.701,NA,NA,NA,NA,NA
128404,-3.45872,2.61599,-3.39476,NA,NA,-186.604,NA,NA,NA,NA,NA,NA
128646,-2.0214,4.861,-4.09226,NA,NA,-81.803,NA,NA,NA,NA,NA,NA
128842,-2.77575,3.54368,-4.09183,NA,NA,-86.608,NA,NA,NA,NA,NA,NA
129154,-2.31326,3.79918,-3.81866,NA,-130.589,NA,NA,NA,NA,NA,NA,NA
129331,-2.79868,4.44166,-4.09781,NA,-96.697,NA,NA,NA,NA,NA,NA,NA
129408,-2.88063,4.12946,-3.00099,NA,-169.201,NA,NA,NA,NA,NA,NA,NA
129779,-2.17617,4.84273,-3.27926,NA,NA,-133.246,NA,NA,NA,NA,NA,NA
129824,-2.28337,4.88351,-2.37816,NA,-238.986,NA,NA,NA,NA,NA,NA,NA
130189,-1.90033,4.29873,-3.37151,NA,NA,NA,NA,NA,-108.211,NA,NA,NA
130318,-2.75773,4.54469,-4.52704,NA,NA,NA,-148.74,NA,NA,NA,NA,NA
130514,-2.30263,3.98861,-4.66602,NA,NA,-48.125,NA,NA,NA,NA,NA,NA
130732,-3.05271,4.31534,-4.59911,NA,NA,-82.9,NA,NA,NA,NA,NA,NA
130953,-4.27613,4.22597,-3.3833,NA,NA,-222.013,NA,NA,NA,NA,NA,NA
131094,-4.23916,3.37011,-2.90289,NA,NA,-257.977,NA,NA,NA,NA,NA,NA
131304,-3.99851,1.8973,-4.68979,NA,NA,NA,NA,NA,-225.09,NA,NA,NA
131580,-4.8994,4.94455,-4.65899,NA,NA,-271.983,NA,NA,NA,NA,NA,NA
131694,-4.44145,4.61887,-3.69107,NA,NA,-233.919,NA,NA,NA,NA,NA,NA
131948,-4.3113,3.74768,-4.69501,NA,NA,-172.212,NA,NA,NA,NA,NA,NA
132168,-4.88018,2.67538,-4.67748,NA,-267.233,NA,NA,NA,NA,NA,NA,NA
132208,-4.36412,2.83455,-4.50519,NA,-207.166,NA,NA,NA,NA,NA,NA,NA
132473,-3.78243,2.60301,-4.89524,NA,NA,NA,NA,NA,-163.059,NA,NA,NA
132733,-3.07625,2.47131,-4.91628,NA,-140.821,NA,NA,NA,NA,NA,NA,NA
132948,-2.79354,4.04007,-4.77224,NA,NA,NA,NA,NA,-70.708,NA,NA,NA
133150,-3.5451,4.79863,-4.62052,NA,-126.229,NA,NA,NA,NA,NA,NA,NA
133386,-3.34628,4.49068,-4.77957,NA,-102.299,NA,NA,NA,NA,NA,NA,NA
133500,-2.65025,4.48046,-4.53549,NA,NA,NA,NA,NA,-73.135,NA,NA,NA
133725,-2.27658,3.68352,-4.54312,NA,-52.032,NA,NA,NA,NA,NA,NA,NA
133830,-2.57547,3.8697,-3.23492,NA,NA,NA,NA,NA,-139.073,NA,NA,NA
134107,-4.93201,4.75104,-4.91274,NA,-271.585,NA,NA,NA,NA,NA,NA,NA
134261,-3.05372,4.3578,-4.85874,-158.247,NA,NA,NA,NA,NA,NA,NA,NA
134561,-3.53108,4.44491,-4.67508,NA,NA,NA,-165.169,NA,NA,NA,NA,NA
134668,-3.03945,4.01727,-4.34784,NA,NA,NA,-147.506,NA,NA,NA,NA,NA
134861,-2.88132,3.95247,-4.81079,NA,NA,-62.701,NA,NA,NA,NA,NA,NA
135067,-3.25716,3.03132,-4.97095,NA,NA,NA,NA,-135.885,NA,NA,NA,NA
135226,-2.41478,2.38521,-4.80738,NA,-153.776,NA,NA,NA,NA,NA,NA,NA
135532,-3.28583,3.83671,-4.35609,NA,NA,-84.265,NA,NA,NA,NA,NA,NA
135782,-1.15293,3.98482,-3.89875,NA,-114.064,NA,NA,NA,NA,NA,NA,NA
135956,-2.55362,4.64575,-2.53817,NA,NA,NA,NA,NA,-196.699,NA,NA,NA
136142,-2.16442,3.26494,-4.50742,NA,NA,NA,NA,NA,-68.475,NA,NA,NA
136344,-3.2347,4.46967,-4.63848,NA,NA,NA,NA,-117.489,NA,NA,NA,NA
136417,-2.19689,4.0305,-4.66078,NA,NA,-42.854,NA,NA,NA,NA,NA,NA
136758,-2.54419,2.69145,-4.81158,NA,NA,-101.52,NA,NA,NA,NA,NA,NA
136935,-2.83319,4.58035,-4.72411,NA,NA,NA,NA,-108.397,NA,NA,NA,NA
137189,-3.79192,4.72154,-4.52416,-204.971,NA,NA,NA,NA,NA,NA,NA,NA
137395,-4.0855,3.58389,-4.85972,NA,NA,NA,NA,NA,NA,-265.39,NA,NA
137452,-4.19784,2.93365,-4.74436,NA,NA,NA,NA,-201.412,NA,NA,NA,NA
137635,-2.62234,3.29309,-4.40664,NA,-87.177,NA,NA,NA,NA,NA,NA,NA
137906,-3.4474,4.72285,-4.30009,NA,NA,-123.076,NA,NA,NA,NA,NA,NA
138102,-4.10831,4.87473,-4.47079,NA,-181.626,NA,NA,NA,NA,NA,NA,NA
138388,-3.04844,4.4472,-4.93779,NA,NA,NA,-145.132,NA,NA,NA,NA,NA
138584,-2.09139,4.9425,-4.94113,-196.966,NA,NA,NA,NA,NA,NA,NA,NA
138764,-1.51374,4.18786,-4.43594,NA,-52.238,NA,NA,NA,NA,NA,NA,NA
138974,-1.30813,4.13841,-3.56701,NA,NA,NA,NA,NA,-127.238,NA,NA,NA
139132,-1.42345,3.97206,-4.90091,NA,NA,NA,NA,-42.012,NA,NA,NA,NA
139378,-1.37555,3.77992,-4.74625,NA,-12.913,NA,NA,NA,NA,NA,NA,NA
139401,-2.49447,4.57873,-4.19978,NA,NA,-76.079,NA,NA,NA,NA,NA,NA
139729,-1.41568,3.75008,-4.40356,NA,NA,-17.448,NA,NA,NA,NA,NA,NA
139869,-3.02368,3.68037,-4.86847,NA,NA,NA,NA,-107.398,NA,NA,NA,NA
140144,-3.84179,4.92867,-4.86209,NA,NA,NA,-186.036,NA,NA,NA,NA,NA
140290,-4.94081,2.85701,-4.88548,NA,NA,NA,-315.466,NA,NA,NA,NA,NA
140572,-3.83502,2.6144,-4.31935,NA,NA,NA,NA,-213.168,NA,NA,NA,NA
140637,-2.34461,1.88424,-4.80541,NA,NA,-171.866,NA,NA,NA,NA,NA,NA
140812,-3.73592,3.06873,-4.14337,NA,NA,NA,NA,NA,-147.99,NA,NA,NA
141191,-2.79346,1.6278,-4.74774,NA,NA,NA,NA,-241.058,NA,NA,NA,NA
141368,-2.37085,3.13802,-4.5917,NA,NA,-74.689,NA,NA,NA,NA,NA,NA
141594,-3.09675,3.60139,-4.89162,NA,NA,NA,-148.046,NA,NA,NA,NA,NA
141775,-3.82226,3.47363,-4.82556,NA,-136.669,NA,NA,NA,NA,NA,NA,NA
141951,-3.0475,3.45788,-3.89686,-189.374,NA,NA,NA,NA,NA,NA,NA,NA
142040,-4.53076,4.27702,-2.64069,-458.547,NA,NA,NA,NA,NA,NA,NA,NA
142358,-3.71871,3.46824,-3.00689,NA,NA,NA,-254.17,NA,NA,NA,NA,NA
142430,-4.21431,4.35103,-3.92198,-270.067,NA,NA,NA,NA,NA,NA,NA,NA
142731,-3.47391,4.07975,-4.2027,NA,NA,NA,-162.633,NA,NA,NA,NA,NA
142854,-2.43584,3.54079,-4.14962,NA,NA,NA,NA,-121.86,NA,NA,NA,NA
143081,-2.34919,4.32243,-3.063,NA,NA,NA,-174.237,NA,NA,NA,NA,NA
143347,-1.8259,3.98884,-3.45218,NA,-122.327,NA,NA,NA,NA,NA,NA,NA
143407,-1.0118,3.61945,-4.9138,NA,-86.635,NA,NA,NA,NA,NA,NA,NA
143725,-0.908383,4.69868,-4.16057,NA,-132.096,NA,NA,NA,NA,NA,NA,NA
143846,-1.82747,4.43232,-3.40905,NA,-122.16,NA,NA,NA,NA,NA,NA,NA
144132,-1.58371,4.60708,-3.91362,NA,NA,NA,NA,NA,-94.957,NA,NA,NA
144257,-0.926924,4.89786,-4.71955,-220.437,NA,NA,NA,NA,NA,NA,NA,NA
144484,-1.54884,4.50325,-4.57669,NA,NA,NA,NA,-108.166,NA,NA,NA,NA
144699,-1.53765,4.55916,-4.73497,NA,NA,-57.217,NA,NA,NA,NA,NA,NA
144909,-1.38642,4.24787,-3.6913,NA,NA,NA,NA,NA,-141.534,NA,NA,NA
145129,-2.22325,4.69808,-4.63231,NA,NA,NA,NA,-87.494,NA,NA,NA,NA
145290,-2.49827,4.20416,-4.81382,NA,NA,NA,-136.049,NA,NA,NA,NA,NA
145433,-2.69525,4.71187,-4.398,NA,NA,NA,NA,NA,NA,-207.737,NA,NA
145731,-2.18255,4.63257,-4.13857,NA,NA,-75.846,NA,NA,NA,NA,NA,NA
145881,-1.73274,3.31365,-3.43745,NA,NA,NA,NA,NA,-140.867,NA,NA,NA
146108,-1.16721,4.50632,-2.57511,NA,NA,-228.702,NA,NA,NA,NA,NA,NA
146218,-1.78078,4.40189,-2.34429,NA,-254.546,NA,NA,NA,NA,NA,NA,NA
146462,-1.6188,3.67224,-4.94482,NA,NA,NA,-99.896,NA,NA,NA,NA,NA
146604,-1.02595,3.24391,-4.51205,NA,-92.274,NA,NA,NA,NA,NA,NA,NA
146818,-0.610548,3.90619,-4.7919,NA,NA,NA,NA,-144.626,NA,NA,NA,NA
147100,-1.59876,4.53423,-4.98716,NA,NA,-48.038,NA,NA,NA,NA,NA,NA
147383,-1.05636,4.48235,-4.96254,NA,NA,NA,NA,NA,-79.115,NA,NA,NA
147555,-1.13637,4.59885,-4.79527,NA,NA,-54.986,NA,NA,NA,NA,NA,NA
147672,-1.31222,4.88761,-4.98653,NA,NA,-85.778,NA,NA,NA,NA,NA,NA
147935,-0.425746,4.07124,-4.30487,NA,NA,-141.34,NA,NA,NA,NA,NA,NA
148032,-2.41538,4.10684,-3.46365,NA,NA,NA,NA,-136.775,NA,NA,NA,NA
148242,-1.36653,3.50919,-3.31177,NA,NA,-166.783,NA,NA,NA,NA,NA,NA
148475,-2.57891,4.397,-3.58925,NA,NA,-99.606,NA,NA,NA,NA,NA,NA
148777,-3.76025,3.91732,-3.55981,NA,NA,-162.835,NA,NA,NA,NA,NA,NA
148873,-4.06366,3.83956,-4.1284,NA,NA,-161.676,NA,NA,NA,NA,NA,NA
149194,-4.33333,3.29328,-4.23124,NA,NA,NA,NA,-212.672,NA,NA,NA,NA
149298,-4.44623,4.1297,-4.24102,NA,NA,NA,-236.472,NA,NA,NA,NA,NA
149447,-3.33939,2.6058,-4.55299,NA,NA,NA,NA,-152.024,NA,NA,NA,NA
149748,-1.86201,3.48632,-4.77638,NA,NA,NA,-118.757,NA,NA,NA,NA,NA
149888,-2.12535,3.24906,-4.65921,NA,-69.708,NA,NA,NA,NA,NA,NA,NA
150178,-3.85335,3.27418,-4.2686,NA,NA,NA,NA,-153.077,NA,NA,NA,NA
150324,-4.58927,3.25232,-4.99133,NA,NA,NA,NA,NA,-217.701,NA,NA,NA
150570,-3.64417,3.4744,-3.60238,NA,NA,NA,NA,NA,-153.227,NA,NA,NA
150754,-3.57806,3.69474,-4.76181,NA,NA,NA,NA,-134.541,NA,NA,NA,NA
150811,-2.1859,3.10693,-4.80051,NA,-66.395,NA,NA,NA,NA,NA,NA,NA
151084,-2.21974,3.0848,-4.67149,NA,NA,-65.696,NA,NA,NA,NA,NA,NA
151347,-1.06483,2.75149,-4.04029,NA,NA,-185.388,NA,NA,NA,NA,NA,NA
151476,-0.554591,3.23506,-4.72029,NA,NA,-182.36,NA,NA,NA,NA,NA,NA
151720,-0.441193,3.51663,-4.45987,NA,-150.376,NA,NA,NA,NA,NA,NA,NA
151906,-1.31465,3.64211,-3.91722,NA,NA,NA,NA,NA,-92.908,NA,NA,NA
152200,-2.11851,4.51054,-4.1064,NA,-79.82,NA,NA,NA,NA,NA,NA,NA
152285,-3.12594,4.66126,-3.75762,NA,NA,-122.639,NA,NA,NA,NA,NA,NA
152492,-3.20127,4.77917,-4.0993,NA,NA,NA,NA,NA,-121.394,NA,NA,NA
152607,-1.60533,4.80593,-4.67291,NA,NA,-68.929,NA,NA,NA,NA,NA,NA
152822,-1.61379,4.94285,-4.86636,NA,NA,NA,NA,NA,-74.448,NA,NA,NA
153103,-1.09641,3.94177,-4.75292,NA,NA,NA,NA,NA,-63.053,NA,NA,NA
153266,-1.27687,3.33917,-3.58452,NA,NA,-134.002,NA,NA,NA,NA,NA,NA
153516,-1.61884,3.96193,-3.4761,NA,NA,-120.764,NA,NA,NA,NA,NA,NA
153621,-1.85873,3.95508,-2.38448,NA,NA,NA,NA,NA,-217.657,NA,NA,NA
153971,-3.59622,4.81218,-3.74599,NA,NA,NA,NA,NA,-165.128,NA,NA,NA
154165,-3.51558,4.62516,-4.95955,NA,NA,-112.076,NA,NA,NA,NA,NA,NA
154212,-4.69427,4.13393,-4.39222,NA,-225.939,NA,NA,NA,NA,NA,NA,NA
154415,-3.60222,4.49428,-4.29161,NA,-135.345,NA,NA,NA,NA,NA,NA,NA
154709,-3.48675,4.93341,-4.87835,NA,-128.645,NA,NA,NA,NA,NA,NA,NA
154905,-3.5589,4.06542,-4.41522,NA,-124.159,NA,NA,NA,NA,NA,NA,NA
155076,-2.29746,2.99991,-4.73065,NA,NA,NA,-121.239,NA,NA,NA,NA,NA
155203,-2.4008,2.28632,-4.58683,NA,NA,NA,-217.5,NA,NA,NA,NA,NA
155417,-1.14276,2.66091,-4.49624,NA,-165.071,NA,NA,NA,NA,NA,NA,NA
155722,-0.341356,4.81548,-4.78852,NA,NA,NA,NA,-227.612,NA,NA,NA,NA
155867,-1.26677,3.46262,-4.94235,NA,NA,-14.38,NA,NA,NA,NA,NA,NA
156001,-1.45181,3.66579,-4.41002,NA,-26.21,NA,NA,NA,NA,NA,NA,NA
156373,-1.32301,4.18282,-4.6632,NA,NA,NA,NA,-101.079,NA,NA,NA,NA
156444,-1.8556,4.03508,-4.00805,NA,NA,-69.316,NA,NA,NA,NA,NA,NA
156704,-2.04101,4.44589,-4.35891,NA,NA,NA,NA,NA,-59.56,NA,NA,NA
156824,-1.93453,3.06503,-4.18984,NA,NA,-79.242,NA,NA,NA,NA,NA,NA
157027,-2.50694,3.07856,-3.8433,NA,-124.39,NA,NA,NA,NA,NA,NA,NA
157205,-3.00627,4.24185,-2.81622,NA,NA,NA,NA,-226.873,NA,NA,NA,NA
157576,-3.17275,4.39593,-4.3098,NA,NA,NA,NA,NA,NA,-241.836,NA,NA
157665,-2.27297,4.88204,-4.59895,NA,NA,NA,-138.826,NA,NA,NA,NA,NA
157824,-3.49937,4.5767,-4.57337,NA,NA,-115.472,NA,NA,NA,NA,NA,NA
158181,-3.25065,4.47416,-4.82069,NA,NA,NA,-138.264,NA,NA,NA,NA,NA
158285,-4.2417,4.73018,-3.66062,-283.369,NA,NA,NA,NA,NA,NA,NA,NA
158523,-4.50621,4.83379,-3.42096,NA,-265.235,NA,NA,NA,NA,NA,NA,NA
158674,-4.87023,4.38776,-3.24378,NA,NA,NA,NA,-318.469,NA,NA,NA,NA
158984,-3.87003,4.90939,-4.85701,NA,NA,NA,NA,-166.124,NA,NA,NA,NA
159094,-3.7573,4.85297,-3.93686,NA,NA,-163.456,NA,NA,NA,NA,NA,NA
159351,-2.8819,4.02871,-4.87593,NA,NA,-68.259,NA,NA,NA,NA,NA,NA
159456,-2.1218,4.33413,-4.43783,NA,NA,-54.491,NA,NA,NA,NA,NA,NA
159641,-3.10855,4.69177,-4.41262,NA,NA,NA,NA,NA,-99.98,NA,NA,NA
159904,-2.10974,4.95011,-4.68198,NA,NA,NA,NA,-92.654,NA,NA,NA,NA
160115,-2.15199,4.82725,-4.70362,NA,NA,NA,-143.321,NA,NA,NA,NA,NA
160351,-1.16772,4.03729,-3.65152,NA,NA,NA,NA,-172.255,NA,NA,NA,NA
160564,-1.94271,3.25478,-4.1478,NA,-85.285,NA,NA,NA,NA,NA,NA,NA
160615,-2.24747,4.01178,-3.24397,NA,NA,NA,NA,-160.586,NA,NA,NA,NA
160868,-4.45258,2.1751,-4.32539,NA,NA,NA,NA,-279.812,NA,NA,NA,NA
161016,-4.278,3.06288,-4.02476,NA,-203.578,NA,NA,NA,NA,NA,NA,NA
161328,-3.80073,4.37675,-4.44043,NA,NA,NA,-181.756,NA,NA,NA,NA,NA
161589,-3.40353,3.85378,-3.39048,NA,-158.211,NA,NA,NA,NA,NA,NA,NA
161705,-2.57639,4.21031,-3.39682,NA,NA,-123.258,NA,NA,NA,NA,NA,NA
161804,-3.0473,4.91958,-4.38462,NA,NA,-104.665,NA,NA,NA,NA,NA,NA
162094,-3.74956,4.88293,-4.66389,NA,NA,-144.999,NA,NA,NA,NA,NA,NA
162295,-2.50368,4.27121,-3.44049,NA,NA,-113.277,NA,NA,NA,NA,NA,NA
162426,-1.95116,3.72905,-3.54376,NA,NA,NA,NA,-125.7,NA,NA,NA,NA
162607,-0.710864,4.85285,-4.99779,NA,-126.036,NA,NA,NA,NA,NA,NA,NA
162975,-2.06708,4.7977,-4.66439,NA,NA,-71.326,NA,NA,NA,NA,NA,NA
163080,-1.29366,3.72728,-3.6698,NA,-126.516,NA,NA,NA,NA,NA,NA,NA
163235,-0.893687,4.4433,-3.97347,NA,-158.122,NA,NA,NA,NA,NA,NA,NA
163420,-1.32533,4.22218,-4.99962,NA,NA,-25.598,NA,NA,NA,NA,NA,NA
163650,-2.15081,4.69217,-4.47772,NA,-70.015,NA,NA,NA,NA,NA,NA,NA
163927,-2.77209,3.71665,-3.47881,NA,NA,NA,NA,NA,-116.826,NA,NA,NA
164072,-2.75842,3.70447,-4.93476,NA,-71.001,NA,NA,NA,NA,NA,NA,NA
164357,-2.47159,3.75648,-4.76679,NA,NA,NA,NA,-78.668,NA,NA,NA,NA
164590,-3.02776,4.29015,-4.68377,NA,NA,NA,NA,NA,-78.79,NA,NA,NA
164749,-2.27493,3.76459,-4.41582,NA,-62.517,NA,NA,NA,NA,NA,NA,NA
164838,-2.14999,4.86199,-3.7268,NA,-107.773,NA,NA,NA,NA,NA,NA,NA
165132,-1.45791,4.42136,-4.36636,NA,NA,-66.83,NA,NA,NA,NA,NA,NA
165278,-1.26389,4.9422,-2.77141,NA,NA,-207.602,NA,NA,NA,NA,NA,NA
165589,-2.2047,4.29566,-3.19572,NA,NA,NA,NA,NA,-129.628,NA,NA,NA
165685,-2.55211,4.78988,-3.08743,NA,NA,NA,NA,NA,-157.189,NA,NA,NA
165865,-3.04078,4.82521,-4.07633,NA,-112.693,NA,NA,NA,NA,NA,NA,NA
166108,-3.7431,4.24606,-4.74549,NA,NA,NA,-183.779,NA,NA,NA,NA,NA
166382,-3.16114,4.91827,-4.18414,NA,NA,-114.733,NA,NA,NA,NA,NA,NA
166452,-3.14814,4.59823,-3.67924,NA,-128.874,NA,NA,NA,NA,NA,NA,NA
166775,-4.92358,4.70301,-4.80421,NA,NA,NA,-290.431,NA,NA,NA,NA,NA
166971,-4.47144,4.79837,-3.77461,NA,NA,NA,NA,-262.351,NA,NA,NA,NA
167074,-3.68141,4.32351,-3.90752,NA,NA,NA,NA,NA,NA,NA,-370.753,NA
167388,-3.11232,4.67707,-4.01052,NA,NA,NA,-173.147,NA,NA,NA,NA,NA
167469,-3.31649,4.92611,-3.18614,NA,NA,-179.554,NA,NA,NA,NA,NA,NA
167688,-4.46993,4.74033,-1.8412,NA,NA,-462.917,NA,NA,NA,NA,NA,NA
167979,-3.01207,4.29369,-2.57264,NA,-213.158,NA,NA,NA,NA,NA,NA,NA
168138,-4.79585,4.73884,-4.50263,NA,NA,-252.264,NA,NA,NA,NA,NA,NA
168397,-3.42022,4.98318,-4.12273,NA,NA,-135.879,NA,NA,NA,NA,NA,NA
168580,-3.90569,4.32042,-4.92159,NA,-154.42,NA,NA,NA,NA,NA,NA,NA
168646,-4.1239,3.8445,-4.73042,NA,NA,NA,NA,NA,-159.038,NA,NA,NA
168912,-4.20205,4.2832,-4.97742,NA,NA,NA,NA,NA,-169.81,NA,NA,NA
169147,-4.82216,3.62455,-4.45988,NA,NA,-237.009,NA,NA,NA,NA,NA,NA
169335,-4.73821,2.69588,-4.57251,NA,NA,NA,NA,-260.372,NA,NA,NA,NA
169544,-3.83367,4.0206,-4.2038,NA,NA,NA,NA,-162.602,NA,NA,NA,NA
169672,-2.4765,4.14951,-4.7792,NA,-59.625,NA,NA,NA,NA,NA,NA,NA
169907,-3.65798,4.59448,-4.22726,NA,NA,-136.141,NA,NA,NA,NA,NA,NA
170200,-2.77289,4.13994,-4.02163,NA,NA,NA,NA,-107.331,NA,NA,NA,NA
