id,x0,x1,x2,fitness-2.5,fitness-2,fitness-1.5,fitness-3,fitness-3.5,fitness0,fitness-4,fitness-1,fitness-4.5,fitness-0.5
111156,2.34335,2.75769,-3.06521,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.043
111287,2.30552,2.32005,-3.79549,NA,NA,-60.714,NA,NA,NA,NA,NA,NA,NA
111498,2.98537,2.88755,-4.39381,NA,NA,-91.479,NA,NA,NA,NA,NA,NA,NA
111693,2.33171,1.5286,-4.56053,NA,NA,NA,-21.622,NA,NA,NA,NA,NA,NA
111809,1.72678,1.78874,-3.51364,NA,NA,NA,-24.367,NA,NA,NA,NA,NA,NA
112112,1.89584,2.30782,-3.89379,NA,-21.072,NA,NA,NA,NA,NA,NA,NA,NA
112242,2.88718,2.44179,-4.76841,NA,NA,NA,NA,-68.073,NA,NA,NA,NA,NA
112491,2.15132,2.06365,-4.43763,NA,-12.298,NA,NA,NA,NA,NA,NA,NA,NA
112688,1.34091,1.0961,-2.79446,-92.374,NA,NA,NA,NA,NA,NA,NA,NA,NA
112845,0.961174,2.24666,-3.68172,-40.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
113159,1.96781,1.68113,-5,NA,-23.304,NA,NA,NA,NA,NA,NA,NA,NA
113204,2.46941,2.23292,-5,NA,NA,NA,-38.701,NA,NA,NA,NA,NA,NA
113547,1.58297,2.42491,-5,NA,NA,NA,NA,-47.097,NA,NA,NA,NA,NA
113644,2.16656,2.20817,-4.21581,NA,NA,NA,-20.562,NA,NA,NA,NA,NA,NA
113916,1.12933,2.80881,-4.69887,NA,NA,NA,-50.574,NA,NA,NA,NA,NA,NA
114105,0.190132,2.19863,-5,NA,NA,NA,NA,-97.197,NA,NA,NA,NA,NA
114280,0.0929832,1.99184,-4.70405,-74.986,NA,NA,NA,NA,NA,NA,NA,NA,NA
114547,0.519472,1.83355,-4.61345,NA,NA,NA,NA,NA,NA,NA,-92.405,NA,NA
114615,1.40147,1.72556,-5,NA,NA,-37.175,NA,NA,NA,NA,NA,NA,NA
114889,1.96123,1.75416,-4.20328,NA,-17.654,NA,NA,NA,NA,NA,NA,NA,NA
115080,1.71138,0.840189,-3.4492,-60.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
115393,1.2562,1.0893,-4.54543,NA,NA,NA,-37.139,NA,NA,NA,NA,NA,NA
115515,1.24882,2.988,-5,NA,NA,NA,-57.775,NA,NA,NA,NA,NA,NA
115715,1.77992,2.23417,-5,NA,NA,-44.89,NA,NA,NA,NA,NA,NA,NA
115890,2.13233,1.29908,-4.48011,NA,-17.596,NA,NA,NA,NA,NA,NA,NA,NA
116100,2.6735,2.00937,-5,-34.152,NA,NA,NA,NA,NA,NA,NA,NA,NA
116287,2.32198,1.62148,-5,NA,NA,NA,-22.388,NA,NA,NA,NA,NA,NA
116433,1.91795,1.88651,-4.73782,NA,NA,NA,NA,NA,NA,-50.406,NA,NA,NA
116625,1.57408,2.72107,-5,-38.268,NA,NA,NA,NA,NA,NA,NA,NA,NA
116850,2.38694,3.37336,-5,NA,-86.063,NA,NA,NA,NA,NA,NA,NA,NA
117186,2.99999,1.97715,-3.89787,-45.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
117252,1.85445,2.16496,-5,-19.398,NA,NA,NA,NA,NA,NA,NA,NA,NA
117410,2.24537,1.6341,-4.2787,-7.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
117601,1.16006,1.22457,-5,NA,NA,NA,-40.187,NA,NA,NA,NA,NA,NA
117931,2.1543,1.46561,-5,NA,NA,NA,NA,-31.666,NA,NA,NA,NA,NA
118194,2.77812,2.41131,-4.20165,NA,NA,NA,NA,-54.348,NA,NA,NA,NA,NA
118225,1.77192,0.970687,-4.56022,NA,-43.372,NA,NA,NA,NA,NA,NA,NA,NA
118418,1.59101,2.30516,-3.55121,-30.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
118699,1.84575,1.82638,-3.78117,NA,-25.566,NA,NA,NA,NA,NA,NA,NA,NA
118965,1.53422,2.30242,-4.28606,NA,NA,NA,NA,-35.312,NA,NA,NA,NA,NA
119016,0.899246,1.3518,-5,NA,NA,NA,NA,NA,NA,-81.484,NA,NA,NA
119215,2.098,0.739109,-3.99008,NA,NA,NA,-46.475,NA,NA,NA,NA,NA,NA
119516,0.696917,2.02956,-4.62998,-37.748,NA,NA,NA,NA,NA,NA,NA,NA,NA
119714,0.645792,2.45112,-5,NA,NA,-72.778,NA,NA,NA,NA,NA,NA,NA
119867,0.341559,2.25586,-5,NA,-70.408,NA,NA,NA,NA,NA,NA,NA,NA
120168,0.424415,1.59205,-3.85948,NA,NA,NA,-68.019,NA,NA,NA,NA,NA,NA
120211,0.824027,1.48799,-4.52972,NA,NA,-55.628,NA,NA,NA,NA,NA,NA,NA
120526,2.16175,1.18293,-4.25659,NA,-16.12,NA,NA,NA,NA,NA,NA,NA,NA
120782,3.15363,1.47529,-4.18071,-49.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
120920,2.42003,1.97713,-5,NA,-34.39,NA,NA,NA,NA,NA,NA,NA,NA
121075,1.894,2.85074,-4.99941,NA,-52.723,NA,NA,NA,NA,NA,NA,NA,NA
121268,2.60201,2.10065,-4.29507,NA,NA,NA,NA,NA,NA,-58.904,NA,NA,NA
121577,1.75771,2.11049,-5,NA,NA,NA,-29.556,NA,NA,NA,NA,NA,NA
121768,1.11577,3.12988,-5,NA,NA,NA,-68.204,NA,NA,NA,NA,NA,NA
121919,1.69161,2.99735,-5,NA,-54.901,NA,NA,NA,NA,NA,NA,NA,NA
122057,1.05754,3.44317,-4.93196,NA,NA,NA,NA,-107.597,NA,NA,NA,NA,NA
122308,1.47748,3.19217,-4.23846,NA,NA,NA,NA,-77.292,NA,NA,NA,NA,NA
122455,1.07781,2.55991,-3.67182,NA,NA,NA,-44.115,NA,NA,NA,NA,NA,NA
122765,3.35787,2.13913,-4.18206,-65.243,NA,NA,NA,NA,NA,NA,NA,NA,NA
122825,2.55612,2.71605,-4.45163,NA,NA,NA,-47.708,NA,NA,NA,NA,NA,NA
123018,2.83448,2.3375,-5,-46.954,NA,NA,NA,NA,NA,NA,NA,NA,NA
123345,2.6765,1.84444,-5,NA,-39.675,NA,NA,NA,NA,NA,NA,NA,NA
123525,1.49564,2.87273,-4.32109,NA,NA,NA,NA,-49.364,NA,NA,NA,NA,NA
123720,0.126971,2.52143,-4.17002,NA,NA,NA,NA,-89.387,NA,NA,NA,NA,NA
123987,1.74932,2.84126,-4.83357,-39.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
124043,2.54615,2.38673,-5,NA,NA,NA,NA,NA,NA,-93.462,NA,NA,NA
124206,1.14674,2.36936,-4.07964,NA,NA,NA,NA,NA,NA,-66.645,NA,NA,NA
124598,1.45318,2.50107,-4.51685,NA,NA,NA,NA,NA,NA,-72.979,NA,NA,NA
124778,2.2374,2.06953,-5,NA,NA,NA,NA,-37.082,NA,NA,NA,NA,NA
124899,3.015,2.04735,-5,NA,NA,NA,NA,NA,NA,-86.469,NA,NA,NA
125107,3.15883,1.28644,-5,NA,NA,NA,-65.701,NA,NA,NA,NA,NA,NA
125231,2.79633,2.3416,-4.14889,NA,NA,NA,NA,-52.1,NA,NA,NA,NA,NA
125496,2.28407,1.08316,-3.96852,NA,NA,NA,-30.993,NA,NA,NA,NA,NA,NA
125625,1.03546,1.31878,-5,NA,NA,NA,-41.304,NA,NA,NA,NA,NA,NA
125995,1.40199,1.83331,-5,-19.017,NA,NA,NA,NA,NA,NA,NA,NA,NA
126179,1.77485,1.92925,-4.60554,NA,NA,-37.737,NA,NA,NA,NA,NA,NA,NA
126336,1.28977,3.01489,-5,NA,NA,NA,-58.706,NA,NA,NA,NA,NA,NA
126408,2.47686,1.98529,-4.57639,NA,NA,NA,-23.077,NA,NA,NA,NA,NA,NA
126681,1.55239,1.36314,-4.41199,NA,NA,NA,-16.831,NA,NA,NA,NA,NA,NA
126888,1.95044,1.5821,-5,NA,NA,NA,NA,-35.401,NA,NA,NA,NA,NA
127134,2.15102,1.84041,-5,NA,-24.081,NA,NA,NA,NA,NA,NA,NA,NA
127372,1.90108,1.05127,-3.80261,NA,NA,NA,-25.333,NA,NA,NA,NA,NA,NA
127412,1.83813,1.49782,-3.31618,NA,NA,-51.855,NA,NA,NA,NA,NA,NA,NA
127792,1.82158,1.8725,-4.60517,NA,-13.39,NA,NA,NA,NA,NA,NA,NA,NA
127937,1.0401,1.47578,-4.33551,NA,NA,-41.86,NA,NA,NA,NA,NA,NA,NA
128096,2.63648,1.87846,-4.45705,NA,-24.976,NA,NA,NA,NA,NA,NA,NA,NA
128349,0.76082,1.22235,-4.63899,NA,-61.723,NA,NA,NA,NA,NA,NA,NA,NA
128512,2.05165,1.70331,-4.76196,NA,-18.314,NA,NA,NA,NA,NA,NA,NA,NA
128712,0.855017,1.70184,-4.10944,-31.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
128926,2.06075,2.09009,-3.47273,NA,-31.683,NA,NA,NA,NA,NA,NA,NA,NA
129143,1.75823,1.87496,-4.15707,NA,NA,-41.045,NA,NA,NA,NA,NA,NA,NA
129292,2.25584,0.775996,-4.10649,NA,NA,-73.348,NA,NA,NA,NA,NA,NA,NA
129512,1.83374,0.859315,-4.71305,-33.593,NA,NA,NA,NA,NA,NA,NA,NA,NA
129747,2.19138,0.61318,-5,NA,-70.424,NA,NA,NA,NA,NA,NA,NA,NA
129991,2.73233,1.20759,-5,-42.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
130184,3.44646,0.916591,-4.04309,-85.934,NA,NA,NA,NA,NA,NA,NA,NA,NA
130257,3.1968,1.24634,-3.57894,NA,-79.133,NA,NA,NA,NA,NA,NA,NA,NA
130422,2.08107,0.867465,-3.65371,-44.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
130720,1.92041,1.35728,-4.83162,-12.616,NA,NA,NA,NA,NA,NA,NA,NA,NA
130927,1.77183,2.07706,-3.9771,-10.496,NA,NA,NA,NA,NA,NA,NA,NA,NA
131019,1.15644,3.01426,-3.64479,-64.128,NA,NA,NA,NA,NA,NA,NA,NA,NA
131362,2.72704,1.73703,-3.75233,NA,NA,-47.002,NA,NA,NA,NA,NA,NA,NA
131544,1.65149,2.07596,-3.80618,-14.133,NA,NA,NA,NA,NA,NA,NA,NA,NA
131714,1.51815,0.957226,-3.41285,-53.578,NA,NA,NA,NA,NA,NA,NA,NA,NA
131874,1.50907,1.69693,-3.94804,NA,NA,-25.483,NA,NA,NA,NA,NA,NA,NA
132014,0.186356,1.59843,-5,NA,NA,NA,-79.657,NA,NA,NA,NA,NA,NA
132299,2.25102,1.64097,-5,-19.707,NA,NA,NA,NA,NA,NA,NA,NA,NA
132549,2.52737,1.55893,-5,-29.135,NA,NA,NA,NA,NA,NA,NA,NA,NA
132682,2.04687,1.63631,-3.2513,NA,-43.612,NA,NA,NA,NA,NA,NA,NA,NA
132910,2.3033,1.75876,-3.75591,NA,-22.262,NA,NA,NA,NA,NA,NA,NA,NA
133090,2.76099,1.67458,-3.78433,NA,NA,NA,NA,NA,NA,-74.647,NA,NA,NA
133340,2.61143,2.35952,-3.85001,NA,NA,NA,-38.842,NA,NA,NA,NA,NA,NA
133472,2.37832,0.734992,-4.24977,-46.677,NA,NA,NA,NA,NA,NA,NA,NA,NA
133794,1.76979,1.66487,-5,-15.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
133906,2.03467,2.51388,-5,NA,-32.056,NA,NA,NA,NA,NA,NA,NA,NA
134129,2.19607,2.13331,-5,NA,NA,-38.084,NA,NA,NA,NA,NA,NA,NA
134297,2.56621,1.30858,-5,-33.869,NA,NA,NA,NA,NA,NA,NA,NA,NA
134483,2.34651,1.62206,-5,NA,-29.826,NA,NA,NA,NA,NA,NA,NA,NA
134784,2.32914,1.2899,-4.35653,NA,NA,-44.198,NA,NA,NA,NA,NA,NA,NA
134946,1.52687,1.23856,-3.97262,-12.657,NA,NA,NA,NA,NA,NA,NA,NA,NA
135146,2.21289,2.26341,-5,NA,-31.978,NA,NA,NA,NA,NA,NA,NA,NA
135262,2.53853,2.0582,-4.51178,-21.037,NA,NA,NA,NA,NA,NA,NA,NA,NA
135444,1.03606,2.23102,-3.76444,NA,NA,NA,-40.439,NA,NA,NA,NA,NA,NA
135627,1.48691,2.80432,-4.18213,NA,NA,NA,-44.679,NA,NA,NA,NA,NA,NA
135847,1.80547,1.02108,-4.99293,NA,NA,-68.84,NA,NA,NA,NA,NA,NA,NA
136160,2.4796,0.664085,-5,NA,NA,-87.565,NA,NA,NA,NA,NA,NA,NA
136275,2.47265,1.95587,-5,NA,NA,NA,NA,-41.512,NA,NA,NA,NA,NA
136490,1.93975,2.28289,-5,-22.888,NA,NA,NA,NA,NA,NA,NA,NA,NA
136800,2.1142,2.08807,-4.50205,NA,-23.082,NA,NA,NA,NA,NA,NA,NA,NA
136984,1.54512,2.72066,-4.43587,NA,NA,NA,-33.974,NA,NA,NA,NA,NA,NA
137030,2.15037,2.28205,-4.65984,NA,-20.814,NA,NA,NA,NA,NA,NA,NA,NA
137280,1.3765,2.53282,-5,NA,-41.335,NA,NA,NA,NA,NA,NA,NA,NA
137491,1.72853,1.572,-4.35167,NA,-3.299,NA,NA,NA,NA,NA,NA,NA,NA
137799,1.4364,1.61917,-3.55585,NA,-35.642,NA,NA,NA,NA,NA,NA,NA,NA
137846,1.71914,2.44343,-3.86327,NA,-35.305,NA,NA,NA,NA,NA,NA,NA,NA
138139,2.50623,1.8142,-5,NA,NA,NA,-27.712,NA,NA,NA,NA,NA,NA
138391,2.24025,0.827939,-4.26113,-34.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
138585,2.14626,1.01723,-5,NA,NA,-69.511,NA,NA,NA,NA,NA,NA,NA
138643,1.79105,1.57661,-4.32266,NA,-7.172,NA,NA,NA,NA,NA,NA,NA,NA
138894,1.80573,1.99861,-5,NA,-23.044,NA,NA,NA,NA,NA,NA,NA,NA
139123,2.85953,2.51045,-4.85028,-49.523,NA,NA,NA,NA,NA,NA,NA,NA,NA
139389,2.08638,1.79399,-5,NA,-27.893,NA,NA,NA,NA,NA,NA,NA,NA
139416,1.83383,1.84296,-5,NA,-17.888,NA,NA,NA,NA,NA,NA,NA,NA
139791,1.73097,0.508351,-5,-87.938,NA,NA,NA,NA,NA,NA,NA,NA,NA
139857,1.41135,1.09352,-5,-34.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
140034,2.23012,1.1762,-4.28847,-15.701,NA,NA,NA,NA,NA,NA,NA,NA,NA
140230,2.57603,1.14784,-4.39269,NA,NA,-49.304,NA,NA,NA,NA,NA,NA,NA
140528,1.9713,1.02242,-5,NA,NA,-59.417,NA,NA,NA,NA,NA,NA,NA
140800,1.45956,1.96283,-4.21268,NA,NA,-39.481,NA,NA,NA,NA,NA,NA,NA
140890,3.17408,1.73817,-4.54,NA,NA,-64.448,NA,NA,NA,NA,NA,NA,NA
141138,2.11347,1.91675,-3.30925,NA,-40.467,NA,NA,NA,NA,NA,NA,NA,NA
141382,-0.155743,1.44684,-4.51141,-110.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
141517,1.3552,1.47711,-4.54555,NA,-14.8,NA,NA,NA,NA,NA,NA,NA,NA
141742,1.99529,0.937303,-3.94269,NA,-37.005,NA,NA,NA,NA,NA,NA,NA,NA
141979,2.52048,2.71492,-4.38583,-41.282,NA,NA,NA,NA,NA,NA,NA,NA,NA
142054,2.34345,2.0982,-4.59574,NA,-24.624,NA,NA,NA,NA,NA,NA,NA,NA
142270,2.53322,2.42431,-4.86939,-34.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
142450,2.27179,1.6347,-5,-20.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
142643,2.83767,2.61531,-4.48393,NA,-57.077,NA,NA,NA,NA,NA,NA,NA,NA
142829,2.88331,1.97525,-4.05836,NA,NA,-60.309,NA,NA,NA,NA,NA,NA,NA
143141,2.59217,1.83148,-3.92937,NA,NA,NA,NA,NA,-134.299,NA,NA,NA,NA
143234,2.13195,2.17157,-4.25114,NA,NA,NA,NA,NA,NA,NA,-60.902,NA,NA
143416,2.82406,1.82865,-3.87666,NA,-40.795,NA,NA,NA,NA,NA,NA,NA,NA
143700,2.27316,0.992368,-4.71442,NA,NA,NA,-33.946,NA,NA,NA,NA,NA,NA
143929,2.02823,1.25532,-4.57963,-9.421,NA,NA,NA,NA,NA,NA,NA,NA,NA
144025,2.20229,1.65759,-3.97673,NA,-15.105,NA,NA,NA,NA,NA,NA,NA,NA
144305,0.495144,1.79701,-4.38897,NA,NA,-69.835,NA,NA,NA,NA,NA,NA,NA
144462,1.55341,2.86317,-4.47947,NA,-42.297,NA,NA,NA,NA,NA,NA,NA,NA
144609,2.22479,3.00204,-5,-55.058,NA,NA,NA,NA,NA,NA,NA,NA,NA
144872,2.08594,2.66013,-5,NA,NA,NA,-39.341,NA,NA,NA,NA,NA,NA
145018,1.3718,2.15943,-5,-23.278,NA,NA,NA,NA,NA,NA,NA,NA,NA
145370,1.97959,1.96021,-4.50968,NA,-12.343,NA,NA,NA,NA,NA,NA,NA,NA
145461,1.59967,1.86565,-4.20239,-4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
145718,2.86592,2.67199,-5,NA,NA,NA,NA,-73.753,NA,NA,NA,NA,NA
145841,2.88492,2.44018,-4.54272,-44.781,NA,NA,NA,NA,NA,NA,NA,NA,NA
146072,2.61925,1.65565,-5,NA,-40.244,NA,NA,NA,NA,NA,NA,NA,NA
146395,2.71022,0.95856,-5,NA,NA,NA,-53.81,NA,NA,NA,NA,NA,NA
146460,3.03826,1.99992,-5,NA,NA,NA,-51.242,NA,NA,NA,NA,NA,NA
146639,2.11469,1.59646,-3.31256,NA,-46.078,NA,NA,NA,NA,NA,NA,NA,NA
146843,2.73596,1.68074,-4.14556,-26.511,NA,NA,NA,NA,NA,NA,NA,NA,NA
147163,2.56899,2.1456,-4.11714,-24.854,NA,NA,NA,NA,NA,NA,NA,NA,NA
147207,3.45493,2.09638,-4.63848,NA,NA,NA,-77.733,NA,NA,NA,NA,NA,NA
147596,2.98306,2.22789,-5,NA,NA,NA,-55.193,NA,NA,NA,NA,NA,NA
147711,2.09438,2.93128,-4.51269,NA,NA,NA,-44.694,NA,NA,NA,NA,NA,NA
147808,1.62994,2.36624,-3.92316,NA,NA,NA,NA,-42.626,NA,NA,NA,NA,NA
148183,1.52699,2.66348,-3.4379,NA,NA,NA,NA,-59.683,NA,NA,NA,NA,NA
148210,1.54588,1.76647,-3.62973,NA,NA,NA,NA,-32.283,NA,NA,NA,NA,NA
148450,1.93713,1.52779,-4.00921,NA,NA,NA,NA,-23.904,NA,NA,NA,NA,NA
148717,1.99375,1.90169,-3.77888,-13.856,NA,NA,NA,NA,NA,NA,NA,NA,NA
148945,1.6759,1.22179,-4.18334,NA,NA,-33.761,NA,NA,NA,NA,NA,NA,NA
149129,0.719533,1.53577,-4.67857,-42.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
149273,2.49145,2.06728,-5,NA,NA,-54.224,NA,NA,NA,NA,NA,NA,NA
149539,2.96121,2.01475,-5,NA,NA,-68.217,NA,NA,NA,NA,NA,NA,NA
149691,1.87499,3.10816,-3.55897,NA,-75.377,NA,NA,NA,NA,NA,NA,NA,NA
149970,1.47072,3.4933,-4.35657,NA,-80.171,NA,NA,NA,NA,NA,NA,NA,NA
150145,2.60249,2.66606,-5,NA,-56.694,NA,NA,NA,NA,NA,NA,NA,NA
150366,2.04538,1.65975,-5,NA,NA,NA,-18.356,NA,NA,NA,NA,NA,NA
150475,1.98474,1.25519,-5,NA,-25.36,NA,NA,NA,NA,NA,NA,NA,NA
150694,2.71332,2.79805,-3.97281,NA,NA,NA,NA,-78.989,NA,NA,NA,NA,NA
150806,2.98914,3.88241,-4.62193,-139.743,NA,NA,NA,NA,NA,NA,NA,NA,NA
151188,2.89979,2.4227,-4.92249,NA,NA,NA,-57.847,NA,NA,NA,NA,NA,NA
151303,2.43255,1.78839,-4.54029,NA,NA,NA,-19.025,NA,NA,NA,NA,NA,NA
151513,2.37553,2.2074,-5,NA,NA,NA,NA,-45.262,NA,NA,NA,NA,NA
151793,2.17183,1.77123,-5,NA,NA,NA,-21.263,NA,NA,NA,NA,NA,NA
151807,1.82663,0.596299,-5,-69.624,NA,NA,NA,NA,NA,NA,NA,NA,NA
152055,2.36142,1.28012,-4.48467,-15.899,NA,NA,NA,NA,NA,NA,NA,NA,NA
152216,2.32389,2.57963,-5,-38.569,NA,NA,NA,NA,NA,NA,NA,NA,NA
152556,2.09396,1.87946,-5,NA,NA,NA,-18.432,NA,NA,NA,NA,NA,NA
152609,3.45703,1.69298,-5,-73.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
152990,2.36513,2.51521,-5,NA,NA,NA,-39.01,NA,NA,NA,NA,NA,NA
153086,1.79708,1.80858,-5,NA,NA,NA,NA,-47.372,NA,NA,NA,NA,NA
153203,0.672999,1.44425,-4.23812,-44.155,NA,NA,NA,NA,NA,NA,NA,NA,NA
153542,0.539734,1.82259,-4.20048,NA,NA,NA,NA,NA,NA,-92.713,NA,NA,NA
153713,1.59412,2.16756,-3.733,NA,NA,NA,NA,NA,NA,-59.943,NA,NA,NA
153867,0.509019,0.953044,-4.05745,-88.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
154165,0.384545,1.59659,-3.77272,NA,-69.576,NA,NA,NA,NA,NA,NA,NA,NA
154352,2.63486,0.993843,-4.24453,NA,NA,NA,NA,NA,NA,-75.329,NA,NA,NA
154562,1.10193,2.35422,-3.95372,-28.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
154711,2.42901,1.79404,-5,NA,NA,NA,-32.661,NA,NA,NA,NA,NA,NA
154946,2.38922,2.02244,-4.50389,NA,NA,NA,NA,-44.436,NA,NA,NA,NA,NA
155005,2.44685,1.95063,-4.53523,NA,NA,NA,-21.579,NA,NA,NA,NA,NA,NA
155227,1.8981,2.4968,-3.5802,NA,NA,NA,-44.093,NA,NA,NA,NA,NA,NA
155517,2.31502,1.89642,-3.38122,NA,NA,NA,-37.695,NA,NA,NA,NA,NA,NA
155737,1.29447,0.960798,-4.72916,NA,NA,NA,NA,NA,NA,-71.164,NA,NA,NA
155837,1.13149,1.52608,-4.81112,NA,-35.233,NA,NA,NA,NA,NA,NA,NA,NA
156104,1.23344,1.32011,-5,-29.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
156289,1.22891,0.902505,-4.22413,NA,NA,NA,-41.328,NA,NA,NA,NA,NA,NA
156587,1.32055,1.32987,-4.44416,NA,NA,NA,-17.913,NA,NA,NA,NA,NA,NA
156703,1.70192,2.02617,-3.93956,-11.156,NA,NA,NA,NA,NA,NA,NA,NA,NA
156955,2.60864,1.77448,-4.12696,NA,-28.88,NA,NA,NA,NA,NA,NA,NA,NA
157103,1.32219,1.98027,-4.83658,NA,NA,NA,NA,NA,NA,NA,-59.563,NA,NA
157204,1.01471,1.77968,-5,NA,NA,NA,-35.031,NA,NA,NA,NA,NA,NA
157499,3.39483,2.39799,-5,-78.951,NA,NA,NA,NA,NA,NA,NA,NA,NA
157719,2.18097,1.92966,-5,NA,NA,NA,NA,NA,NA,-51.403,NA,NA,NA
157984,1.97807,1.7778,-5,-15.256,NA,NA,NA,NA,NA,NA,NA,NA,NA
158145,1.32273,1.87865,-5,NA,-23.66,NA,NA,NA,NA,NA,NA,NA,NA
158397,1.98792,2.16781,-5,NA,NA,NA,NA,NA,NA,NA,-75.352,NA,NA
158592,1.2251,2.23024,-4.48016,NA,NA,-36.121,NA,NA,NA,NA,NA,NA,NA
158778,1.50573,1.99129,-5,NA,NA,-34.324,NA,NA,NA,NA,NA,NA,NA
158862,2.3101,2.52374,-4.63451,-28.317,NA,NA,NA,NA,NA,NA,NA,NA,NA
159125,1.41217,2.22743,-3.96697,NA,NA,NA,-28.232,NA,NA,NA,NA,NA,NA
159202,2.25302,1.92391,-4.96335,NA,NA,NA,-21.321,NA,NA,NA,NA,NA,NA
159455,1.80912,1.69734,-5,NA,NA,NA,-26.502,NA,NA,NA,NA,NA,NA
159754,3.95946,2.8377,-4.75792,NA,NA,NA,-137.42,NA,NA,NA,NA,NA,NA
159838,3.0741,2.88542,-5,-79.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
160043,2.61421,2.50961,-4.66987,NA,NA,NA,NA,-53.508,NA,NA,NA,NA,NA
160393,2.17185,1.16123,-4.18465,NA,-24.591,NA,NA,NA,NA,NA,NA,NA,NA
160573,3.63597,2.31972,-4.99237,-93.259,NA,NA,NA,NA,NA,NA,NA,NA,NA
160633,1.35548,2.80413,-5,NA,NA,NA,NA,NA,NA,-95.061,NA,NA,NA
160932,1.20477,3.69928,-4.21868,-98.102,NA,NA,NA,NA,NA,NA,NA,NA,NA
161059,2.39935,3.07406,-3.93983,-59.529,NA,NA,NA,NA,NA,NA,NA,NA,NA
161384,1.59856,1.36688,-3.92797,NA,NA,-47.315,NA,NA,NA,NA,NA,NA,NA
161466,0.374515,1.6307,-4.23696,-56.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
161660,1.17521,1.17245,-4.36978,-26.714,NA,NA,NA,NA,NA,NA,NA,NA,NA
161957,0.629288,1.17896,-5,-69.016,NA,NA,NA,NA,NA,NA,NA,NA,NA
162086,0.916709,2.07541,-5,-36.832,NA,NA,NA,NA,NA,NA,NA,NA,NA
162236,1.38748,3.00346,-4.36467,-45.651,NA,NA,NA,NA,NA,NA,NA,NA,NA
162459,2.58215,1.65468,-4.25134,NA,-20.851,NA,NA,NA,NA,NA,NA,NA,NA
162708,2.02925,2.50179,-4.40733,NA,NA,NA,NA,NA,NA,NA,-84.186,NA,NA
162889,2.08414,1.14863,-4.09671,NA,NA,NA,NA,NA,NA,NA,-67.899,NA,NA
163058,1.95827,1.77608,-4.59946,NA,NA,-41.565,NA,NA,NA,NA,NA,NA,NA
163349,2.27186,0.635822,-5,-64.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
163464,1.94445,0.490493,-5,-75.951,NA,NA,NA,NA,NA,NA,NA,NA,NA
163731,2.13638,1.55416,-5,-17.467,NA,NA,NA,NA,NA,NA,NA,NA,NA
163843,1.66627,2.00321,-4.43356,NA,NA,NA,NA,NA,NA,NA,-46.022,NA,NA
164041,1.70806,1.5679,-4.81256,NA,-15.598,NA,NA,NA,NA,NA,NA,NA,NA
164242,1.4768,3.07705,-5,NA,-58.685,NA,NA,NA,NA,NA,NA,NA,NA
164528,0.735598,2.94331,-4.49928,NA,NA,NA,-63.859,NA,NA,NA,NA,NA,NA
164701,1.6179,2.87189,-4.0675,-38.701,NA,NA,NA,NA,NA,NA,NA,NA,NA
164880,1.5334,1.95781,-4.40672,-5.822,NA,NA,NA,NA,NA,NA,NA,NA,NA
165002,0.726092,1.27679,-4.49915,-47.562,NA,NA,NA,NA,NA,NA,NA,NA,NA
165225,0.917896,1.88171,-4.2296,NA,NA,-41.437,NA,NA,NA,NA,NA,NA,NA
165453,2.88236,0.522486,-4.5129,NA,-87.798,NA,NA,NA,NA,NA,NA,NA,NA
165604,2.31538,0.930243,-5,NA,NA,NA,NA,NA,NA,NA,-89.489,NA,NA
165970,1.48131,1.94715,-5,NA,-31.707,NA,NA,NA,NA,NA,NA,NA,NA
166021,1.58969,1.89202,-5,NA,NA,NA,NA,NA,NA,NA,-81.998,NA,NA
166216,1.60518,0.875041,-5,NA,NA,NA,NA,NA,NA,NA,-131.267,NA,NA
166461,0.817095,2.19981,-5,NA,NA,-55.293,NA,NA,NA,NA,NA,NA,NA
