id,x0,x1,x2,fitness-4.5,fitness-3,fitness-5,fitness-4,fitness-3.5,fitness-2.5
139134,-2.55251,3.70004,-4.70423,NA,NA,NA,-63.993,NA,NA
139295,-1.86085,4.87979,-4.65636,NA,NA,NA,-76.38,NA,NA
139446,-1.32814,3.69323,-4.93932,NA,NA,NA,-27.205,NA,NA
139754,-2.38248,4.97118,-4.36642,-81.291,NA,NA,NA,NA,NA
139879,-1.87748,3.80411,-3.92499,-79.603,NA,NA,NA,NA,NA
140154,-1.11871,3.78649,-4.97494,-14.744,NA,NA,NA,NA,NA
140241,-1.74128,4.58819,-4.11022,NA,NA,-73.377,NA,NA,NA
140533,-3.41311,4.61441,-4.70221,NA,NA,-110.902,NA,NA,NA
140712,-2.9279,4.25653,-4.75457,NA,NA,-69.533,NA,NA,NA
140866,-1.88199,3.76515,-3.84799,-81.41,NA,NA,NA,NA,NA
141107,-2.88615,4.35334,-4.94002,NA,NA,NA,-75.28,NA,NA
141395,-2.51314,4.83476,-4.39465,-79.431,NA,NA,NA,NA,NA
141426,-2.03774,4.42489,-4.39438,NA,NA,NA,-65.771,NA,NA
141622,-2.6569,4.62676,-3.78865,NA,NA,NA,-104.684,NA,NA
141808,-2.20401,4.90207,-4.18915,NA,NA,NA,-90.34,NA,NA
142080,-2.07772,4.23746,-4.92058,-29.453,NA,NA,NA,NA,NA
142275,-1.4259,4.05855,-4.77344,NA,NA,-51.011,NA,NA,NA
142530,-1.55871,3.97568,-4.62131,-17.875,NA,NA,NA,NA,NA
142711,-1.07263,3.72367,-3.99629,NA,NA,NA,-113.541,NA,NA
142834,-0.712084,4.64955,-4.62812,NA,NA,NA,NA,-160.649,NA
143119,-1.92446,4.73996,-4.1427,NA,NA,NA,-90.43,NA,NA
143393,-2.15375,4.01556,-4.71148,NA,NA,NA,-48.611,NA,NA
143549,-2.5059,4.31592,-4.57991,NA,NA,NA,-75.456,NA,NA
143622,-2.9319,3.97788,-4.79367,NA,NA,-80.809,NA,NA,NA
143996,-2.80027,4.87368,-4.72586,-85.483,NA,NA,NA,NA,NA
144003,-3.20033,3.81677,-4.86402,-89.188,NA,NA,NA,NA,NA
144330,-4.41078,4.42202,-4.23561,NA,NA,NA,-204.66,NA,NA
144571,-3.45783,3.59995,-4.09541,NA,-185.596,NA,NA,NA,NA
144658,-2.73518,3.88599,-4.05859,-80.782,NA,NA,NA,NA,NA
144937,-2.08455,4.01214,-4.96028,NA,NA,NA,NA,-69.434,NA
145026,-1.91773,4.44143,-4.29579,NA,NA,NA,-71.042,NA,NA
145255,-2.50258,3.17698,-3.90201,NA,NA,-102.037,NA,NA,NA
145478,-1.14605,4.29091,-4.80355,-66.003,NA,NA,NA,NA,NA
145707,-1.78548,4.3773,-4.83017,NA,NA,NA,NA,-59.036,NA
145952,-3.01095,4.15628,-4.61624,NA,NA,NA,NA,-92.763,NA
146180,-1.978,4.10379,-4.56547,NA,NA,-48.07,NA,NA,NA
146308,-1.91856,4.99448,-4.62978,NA,NA,NA,NA,-111.548,NA
146554,-2.28157,3.22569,-4.83485,-71.779,NA,NA,NA,NA,NA
146735,-1.9168,3.30534,-4.45989,NA,NA,NA,-57.974,NA,NA
146887,-2.20249,2.53124,-4.4711,NA,NA,NA,-164.64,NA,NA
147013,-2.87763,3.51378,-4.54414,NA,NA,NA,NA,-97.702,NA
147287,-2.59729,4.80934,-3.9353,NA,NA,-95.652,NA,NA,NA
147575,-2.55975,4.69678,-3.66974,NA,NA,NA,-112.938,NA,NA
147677,-2.42344,4.65065,-3.85337,-84.763,NA,NA,NA,NA,NA
147915,-2.12864,4.05136,-3.9556,NA,NA,NA,NA,-103.982,NA
148194,-2.1315,4.31381,-4.91289,NA,NA,NA,NA,-84.611,NA
148400,-2.64872,4.42821,-4.21122,NA,NA,-75.619,NA,NA,NA
148577,-2.93221,4.36892,-4.17353,NA,NA,-96.015,NA,NA,NA
148765,-2.63257,4.26851,-4.94688,NA,NA,NA,NA,NA,-176.413
148893,-1.28445,4.01404,-4.26541,NA,NA,NA,NA,-141.601,NA
149075,-1.90018,3.78871,-4.43702,NA,NA,NA,NA,-87.316,NA
149387,-2.5223,4.32035,-3.98077,-79.987,NA,NA,NA,NA,NA
149508,-2.44075,4.76346,-4.1709,-85.926,NA,NA,NA,NA,NA
149713,-2.42358,3.94108,-4.6727,NA,NA,NA,NA,-91.528,NA
149939,-2.46292,3.70741,-4.57634,NA,NA,NA,-71.844,NA,NA
150010,-1.84849,3.48798,-4.1479,NA,NA,-73.719,NA,NA,NA
150202,-1.12837,4.35232,-4.54879,-61.266,NA,NA,NA,NA,NA
150427,-1.65131,4.29573,-4.93707,NA,NA,NA,NA,-39.907,NA
150758,-2.38002,3.30269,-3.37965,NA,NA,-138.926,NA,NA,NA
150855,-3.10238,3.12582,-3.02804,-174.817,NA,NA,NA,NA,NA
151145,-2.14652,4.3222,-3.21022,-137.047,NA,NA,NA,NA,NA
151348,-3.48886,4.46437,-4.31163,NA,NA,-120.994,NA,NA,NA
151553,-2.65669,3.52757,-4.64195,NA,NA,-70.181,NA,NA,NA
151664,-1.53732,3.58997,-3.80408,-98.264,NA,NA,NA,NA,NA
151868,-2.26548,4.21044,-4.7415,NA,NA,-44.714,NA,NA,NA
152107,-2.16707,3.92496,-4.9048,-37.962,NA,NA,NA,NA,NA
152399,-1.7631,3.86837,-4.8923,NA,NA,NA,NA,-80.56,NA
152576,-2.63022,4.33621,-4.14216,NA,NA,NA,-80.065,NA,NA
152762,-2.90264,3.16297,-4.77083,-89.218,NA,NA,NA,NA,NA
152856,-2.22721,3.36776,-4.912,NA,NA,NA,-53,NA,NA
153097,-3.20243,2.67294,-4.92208,NA,NA,NA,-141.032,NA,NA
153235,-1.94141,4.16733,-4.75261,-27.187,NA,NA,NA,NA,NA
153448,-1.88202,3.92058,-4.77094,-23.003,NA,NA,NA,NA,NA
153626,-1.51401,4.12876,-4.24653,NA,NA,NA,NA,-97.553,NA
153887,-0.780725,3.86898,-4.70487,-108.289,NA,NA,NA,NA,NA
154007,-1.36736,3.4129,-4.81539,-6.109,NA,NA,NA,NA,NA
154205,-1.52933,4.6909,-4.28318,NA,NA,-80.18,NA,NA,NA
154593,-1.53354,4.25016,-3.6218,NA,NA,-106.926,NA,NA,NA
154640,-1.00702,3.53445,-4.7495,-56.09,NA,NA,NA,NA,NA
154910,-1.62538,3.06393,-4.66859,-67.428,NA,NA,NA,NA,NA
155200,-2.63428,4.7739,-4.50281,NA,NA,NA,-92.049,NA,NA
155383,-2.61754,4.41838,-4.27273,NA,NA,-72.358,NA,NA,NA
155412,-2.90873,4.99141,-4.70375,NA,NA,NA,-98.847,NA,NA
155769,-1.317,4.14349,-4.77726,-21.622,NA,NA,NA,NA,NA
155807,-1.71769,4.01598,-4.04237,NA,NA,NA,-90.953,NA,NA
156195,-1.35693,4.74099,-4.01494,NA,NA,NA,NA,-145.348,NA
156205,-2.24591,4.90119,-3.76634,-100.007,NA,NA,NA,NA,NA
156463,-0.828965,4.33535,-3.43207,NA,NA,NA,-184.405,NA,NA
156678,-1.53042,4.26137,-4.67181,NA,NA,NA,-55.209,NA,NA
156885,-2.48499,3.65914,-4.71312,-56.123,NA,NA,NA,NA,NA
157014,-2.49175,4.16869,-4.89009,NA,NA,-57.751,NA,NA,NA
157216,-1.35974,4.66915,-4.81566,NA,NA,-50.296,NA,NA,NA
157541,-2.05281,3.54649,-4.55368,NA,NA,-51.669,NA,NA,NA
157696,-3.24816,3.69414,-3.81202,NA,NA,NA,NA,-124.696,NA
157864,-3.23893,4.03681,-4.73314,NA,NA,NA,-93.961,NA,NA
158083,-2.69077,4.19864,-4.74847,-52.919,NA,NA,NA,NA,NA
158346,-2.97672,4.5684,-4.38882,NA,NA,NA,-92.813,NA,NA
158564,-2.17932,4.91782,-4.52171,NA,NA,NA,-85.857,NA,NA
158606,-2.19462,4.61583,-4.39223,-67.088,NA,NA,NA,NA,NA
158844,-2.30439,4.77724,-4.99757,NA,NA,-71.559,NA,NA,NA
159168,-3.23838,3.50763,-4.60905,NA,NA,NA,NA,-116.18,NA
159322,-2.59933,3.54855,-3.82923,NA,NA,-100.066,NA,NA,NA
159425,-3.34461,3.44182,-3.78518,NA,NA,NA,-136.337,NA,NA
159657,-2.16619,2.70115,-3.84418,-135.396,NA,NA,NA,NA,NA
159940,-1.74139,4.63975,-3.27155,-142.354,NA,NA,NA,NA,NA
160068,-1.5147,4.2157,-4.38826,NA,NA,NA,-53.411,NA,NA
160335,-0.901893,4.87247,-4.86449,-108.876,NA,NA,NA,NA,NA
160446,-2.07907,4.93574,-4.20832,-82.986,NA,NA,NA,NA,NA
160634,-3.147,4.82925,-4.22782,-110.787,NA,NA,NA,NA,NA
160890,-2.09839,4.96936,-3.82187,NA,NA,-104.527,NA,NA,NA
161197,-1.62054,3.85142,-4.71667,-8.68,NA,NA,NA,NA,NA
161214,-2.55765,2.9632,-4.70021,NA,NA,NA,-89.42,NA,NA
161409,-1.72559,3.73038,-4.54933,NA,NA,NA,-29.776,NA,NA
161687,-1.39151,3.72589,-4.47474,-25.713,NA,NA,NA,NA,NA
161920,-1.55276,4.58054,-4.61882,NA,NA,-65.386,NA,NA,NA
162172,-1.68553,4.54211,-4.89737,NA,NA,NA,-46.326,NA,NA
162255,-2.64381,4.92451,-4.93122,-82.098,NA,NA,NA,NA,NA
162440,-2.0267,4.23779,-4.03157,NA,NA,NA,-75.421,NA,NA
162670,-2.66588,4.43961,-3.87571,NA,-132.115,NA,NA,NA,NA
162992,-2.3593,3.9267,-4.52534,NA,NA,NA,-58.505,NA,NA
163054,-2.7744,4.25884,-4.9151,NA,NA,-69.024,NA,NA,NA
163290,-1.67745,4.36498,-4.65515,NA,NA,-47.163,NA,NA,NA
163553,-1.38783,4.22607,-4.96505,-33.917,NA,NA,NA,NA,NA
163749,-1.9254,4.86606,-4.74777,NA,NA,NA,NA,-105.222,NA
163992,-1.507,4.3495,-4.81183,NA,NA,NA,-39.261,NA,NA
164200,-2.67201,4.30754,-4.77131,NA,NA,-78.451,NA,NA,NA
164383,-1.29386,4.92462,-3.81132,NA,NA,-115.738,NA,NA,NA
164499,-0.651807,3.99983,-4.06723,-141.39,NA,NA,NA,NA,NA
164690,-1.51757,4.22249,-4.71467,-28.785,NA,NA,NA,NA,NA
164975,-1.83901,3.84095,-4.40303,NA,NA,NA,-50.725,NA,NA
165109,-2.27116,3.06395,-4.14536,NA,NA,-85.028,NA,NA,NA
165315,-1.5561,4.4934,-3.35418,NA,NA,NA,-155.44,NA,NA
165510,-2.21854,3.40037,-3.15465,-127.096,NA,NA,NA,NA,NA
165658,-1.79685,4.05139,-4.32257,NA,NA,NA,NA,-110.948,NA
165878,-1.67648,4.49087,-4.61752,NA,NA,-59.588,NA,NA,NA
166171,-2.33456,4.18941,-3.99195,-73.742,NA,NA,NA,NA,NA
166296,-2.06582,4.03663,-4.91011,NA,NA,NA,NA,-77.226,NA
166564,-2.05894,3.45209,-4.30011,NA,NA,NA,-76.963,NA,NA
166643,-1.34261,4.42239,-4.29156,NA,NA,-64.778,NA,NA,NA
166944,-1.97646,4.72312,-4.55517,NA,NA,-67.398,NA,NA,NA
167092,-1.07029,3.66672,-4.94137,NA,NA,NA,-24.267,NA,NA
167317,-1.82844,2.80854,-4.52788,-97.95,NA,NA,NA,NA,NA
167439,-1.69606,2.38704,-4.54677,-141.61,NA,NA,NA,NA,NA
167770,-0.935905,4.73049,-4.21643,NA,NA,-107.992,NA,NA,NA
167952,-1.2969,4.26343,-3.65877,-95.829,NA,NA,NA,NA,NA
168060,-2.38816,3.95179,-4.46177,NA,NA,NA,-65.646,NA,NA
168289,-2.20294,4.92725,-3.0672,NA,NA,NA,-162.984,NA,NA
168432,-1.49078,3.99054,-3.64705,-117.978,NA,NA,NA,NA,NA
168760,-2.35114,3.81165,-4.99532,-35.357,NA,NA,NA,NA,NA
168802,-3.16601,3.84339,-4.21975,NA,NA,NA,-91.48,NA,NA
169013,-2.80386,3.90066,-4.35609,NA,NA,NA,NA,-110.848,NA
169337,-0.737221,4.60302,-4.35009,-128.112,NA,NA,NA,NA,NA
169511,-2.43052,4.83485,-4.21785,-88.823,NA,NA,NA,NA,NA
169696,-2.79283,4.55625,-4.57614,-76.316,NA,NA,NA,NA,NA
169976,-1.75881,4.05165,-4.77934,NA,NA,NA,-24.963,NA,NA
170066,-2.71946,4.27713,-4.64523,NA,NA,NA,-83.718,NA,NA
170379,-2.63468,3.28598,-4.93886,-53.13,NA,NA,NA,NA,NA
170436,-2.32396,4.88252,-4.92749,-69.119,NA,NA,NA,NA,NA
170699,-2.90402,4.97669,-4.71097,NA,NA,NA,-97.633,NA,NA
170976,-2.4709,4.83076,-4.67658,NA,NA,-76.833,NA,NA,NA
171020,-3.26537,4.49231,-4.72619,-96.885,NA,NA,NA,NA,NA
171327,-2.91832,3.37653,-4.30342,-67.221,NA,NA,NA,NA,NA
171462,-3.05663,2.9699,-3.64031,NA,NA,-142.601,NA,NA,NA
171653,-2.14588,4.31117,-3.49188,NA,NA,-105.37,NA,NA,NA
171990,-1.87782,4.39668,-4.15282,NA,NA,NA,-83.133,NA,NA
172171,-0.920847,4.08694,-4.42564,-81.718,NA,NA,NA,NA,NA
172279,-1.93042,3.58948,-4.71203,NA,NA,NA,NA,-58.5,NA
172403,-2.47169,3.57902,-4.72205,NA,NA,NA,-60.702,NA,NA
172665,-2.96494,2.27375,-4.99505,-139.764,NA,NA,NA,NA,NA
172834,-2.26282,2.66539,-4.06256,NA,NA,-124.548,NA,NA,NA
173063,-1.33713,4.32294,-4.77659,-52.25,NA,NA,NA,NA,NA
173392,-1.45187,4.13391,-4.77588,-19.529,NA,NA,NA,NA,NA
173482,-1.54232,4.54192,-4.81124,NA,NA,NA,-56.302,NA,NA
173675,-1.57313,3.64113,-4.2714,-44.664,NA,NA,NA,NA,NA
173836,-1.35557,4.52927,-4.87124,-65.098,NA,NA,NA,NA,NA
174079,-1.83406,4.93354,-4.81895,NA,NA,NA,NA,-99.394,NA
174269,-2.29526,3.97536,-3.98723,NA,NA,NA,-88.762,NA,NA
174490,-1.54687,4.77563,-4.468,NA,NA,-75.455,NA,NA,NA
174788,-1.1733,4.52845,-4.84958,NA,NA,NA,-67.977,NA,NA
174994,-2.52159,4.25514,-4.90357,-51.921,NA,NA,NA,NA,NA
175155,-2.30677,3.89204,-4.3744,-66.046,NA,NA,NA,NA,NA
175366,-3.09459,3.5298,-4.82159,-85.972,NA,NA,NA,NA,NA
175551,-1.67652,4.83848,-4.05521,-91.148,NA,NA,NA,NA,NA
175646,-1.25302,4.3304,-4.87839,NA,NA,NA,NA,-117.922,NA
175899,-1.54369,4.7471,-4.92843,-64.999,NA,NA,NA,NA,NA
176174,-1.79063,4.10683,-4.2794,NA,NA,NA,-45.903,NA,NA
176247,-1.54648,3.57748,-4.78304,NA,NA,NA,-13.592,NA,NA
176486,-2.29864,3.71769,-4.58552,-47.36,NA,NA,NA,NA,NA
176615,-1.38552,3.68272,-4.56483,-22.995,NA,NA,NA,NA,NA
176859,-1.20938,2.95982,-4.87945,NA,NA,NA,-116.677,NA,NA
177003,-2.39161,4.15687,-4.20724,NA,NA,-70.883,NA,NA,NA
177350,-2.49465,4.71868,-4.92061,NA,NA,-69.738,NA,NA,NA
177570,-0.869991,4.82124,-3.7308,NA,NA,-131.872,NA,NA,NA
177637,-1.64962,4.97048,-3.8596,-112.672,NA,NA,NA,NA,NA
177900,-0.659768,3.56068,-4.73881,NA,NA,NA,-114.052,NA,NA
178098,-1.37484,3.78317,-4.79145,-11.28,NA,NA,NA,NA,NA
178400,-2.58741,3.25045,-4.08586,-94.697,NA,NA,NA,NA,NA
178530,-3.4745,4.04606,-4.99984,NA,NA,-104.154,NA,NA,NA
178640,-1.4585,4.1896,-4.706,NA,NA,-55.094,NA,NA,NA
178912,-2.16313,4.40304,-4.21212,NA,NA,-69.792,NA,NA,NA
179086,-1.03535,4.5127,-4.7245,NA,NA,NA,NA,-120.554,NA
179304,-1.53092,4.59651,-4.81231,NA,NA,NA,-68.531,NA,NA
179479,-1.22463,3.76312,-4.83145,NA,NA,NA,-27.854,NA,NA
179664,-2.51857,3.92094,-4.92816,NA,NA,NA,-58.657,NA,NA
179859,-3.09019,3.89357,-4.25558,NA,NA,-88.469,NA,NA,NA
180070,-2.07132,4.93428,-3.86674,-96.375,NA,NA,NA,NA,NA
180356,-2.02338,4.19452,-4.03272,NA,NA,-70.527,NA,NA,NA
180583,-2.8211,4.99986,-4.07227,-105.893,NA,NA,NA,NA,NA
180652,-1.70623,4.15497,-4.78874,NA,NA,NA,NA,-42.868,NA
180902,-1.97759,3.81542,-3.55798,NA,NA,NA,-110.931,NA,NA
181074,-2.04342,3.98626,-4.37265,NA,NA,-55.016,NA,NA,NA
181329,-1.8344,3.9276,-4.73474,-19.478,NA,NA,NA,NA,NA
181549,-2.24303,4.06938,-4.264,NA,NA,NA,-70.003,NA,NA
181791,-2.79453,4.37588,-4.9798,NA,NA,NA,NA,-83.946,NA
181828,-2.47456,4.00203,-4.39665,NA,NA,NA,NA,-86.255,NA
182060,-1.99574,3.77279,-4.21297,NA,-86.991,NA,NA,NA,NA
182388,-2.14902,4.93846,-3.64649,-108.534,NA,NA,NA,NA,NA
182535,-2.66552,3.98818,-4.7317,-65.226,NA,NA,NA,NA,NA
182640,-2.56158,4.97854,-4.0769,NA,NA,NA,NA,-112.315,NA
182837,-2.09007,4.54951,-4.42889,NA,NA,NA,-69.077,NA,NA
183116,-1.68447,3.89862,-3.96899,-62.512,NA,NA,NA,NA,NA
183295,-1.01903,4.53135,-4.23673,-114.721,NA,NA,NA,NA,NA
183417,-1.96096,4.86691,-4.45494,NA,NA,-78.205,NA,NA,NA
183764,-2.62937,3.71091,-4.80991,-58.583,NA,NA,NA,NA,NA
183840,-3.85063,4.33225,-4.66703,NA,NA,NA,-138.199,NA,NA
184179,-2.94246,4.98395,-4.32355,NA,NA,-109.063,NA,NA,NA
184233,-2.72471,4.66813,-4.15021,NA,NA,NA,NA,-115.142,NA
184557,-2.97383,3.85091,-4.41243,NA,NA,NA,-78.08,NA,NA
184720,-2.89504,4.06897,-4.5507,-73.002,NA,NA,NA,NA,NA
184911,-3.06194,3.91657,-4.93371,NA,NA,NA,-78.079,NA,NA
185030,-3.75541,3.50021,-4.84595,NA,NA,-127.305,NA,NA,NA
185225,-3.09482,4.08608,-4.92825,-80.757,NA,NA,NA,NA,NA
185408,-2.43843,3.83515,-4.3859,-60.2,NA,NA,NA,NA,NA
185732,-2.94828,4.23025,-4.72507,NA,NA,NA,-84.782,NA,NA
185995,-3.50001,4.55357,-4.97443,-110.575,NA,NA,NA,NA,NA
186084,-1.95078,4.46445,-4.78233,-46.953,NA,NA,NA,NA,NA
186368,-0.974012,3.91067,-3.56744,-141.831,NA,NA,NA,NA,NA
186539,-3.20397,4.86542,-4.90708,NA,NA,-105.546,NA,NA,NA
186690,-3.55761,4.69598,-4.83501,NA,NA,-131.882,NA,NA,NA
186953,-1.57492,3.91401,-4.38772,NA,NA,-45.133,NA,NA,NA
187091,-2.033,4.50369,-3.82901,NA,NA,-84.977,NA,NA,NA
187325,-1.13863,4.3075,-4.15219,-93.902,NA,NA,NA,NA,NA
187430,-2.56952,3.83529,-4.30312,NA,NA,NA,-101.545,NA,NA
187657,-1.6034,4.73904,-4.4855,-79.304,NA,NA,NA,NA,NA
187997,-1.48511,3.58701,-3.16838,-157.243,NA,NA,NA,NA,NA
188122,-1.75088,3.74377,-4.66127,-12.786,NA,NA,NA,NA,NA
188210,-1.15555,4.124,-3.65645,-140.705,NA,NA,NA,NA,NA
188573,-1.54569,3.05328,-4.98658,NA,NA,-78.394,NA,NA,NA
188645,-2.99672,3.02322,-4.72,NA,NA,NA,-87.812,NA,NA
188861,-3.98303,4.57381,-4.92994,-153.998,NA,NA,NA,NA,NA
189032,-2.7533,4.17452,-4.22309,NA,NA,NA,-82.655,NA,NA
189265,-2.9396,4.53335,-4.51763,NA,NA,-84.128,NA,NA,NA
189533,-2.88801,4.26745,-4.25112,-72.961,NA,NA,NA,NA,NA
189642,-3.27359,2.06266,-4.23425,-185.222,NA,NA,NA,NA,NA
189985,-2.08957,4.54354,-4.76097,-55.788,NA,NA,NA,NA,NA
190137,-2.76227,4.99509,-4.20398,NA,NA,-102.398,NA,NA,NA
190359,-1.94081,3.72726,-4.89518,-26.422,NA,NA,NA,NA,NA
190406,-2.27439,3.57153,-4.8824,NA,NA,-48.386,NA,NA,NA
190753,-3.2603,4.82137,-4.80009,NA,NA,NA,-110.211,NA,NA
190892,-2.84688,4.94129,-4.99438,-89.888,NA,NA,NA,NA,NA
191014,-3.86638,4.22605,-4.77548,NA,NA,NA,-133.645,NA,NA
191227,-2.34486,4.86073,-4.72997,NA,NA,NA,-76.8,NA,NA
191538,-2.47989,4.44611,-4.77215,NA,NA,-63.507,NA,NA,NA
191775,-1.80611,4.87503,-4.57625,NA,NA,NA,-79.984,NA,NA
191874,-1.80524,4.67835,-4.17541,NA,NA,NA,NA,-95.099,NA
192185,-2.10033,4.23378,-4.81254,NA,NA,NA,NA,-86.743,NA
192258,-1.78044,4.66748,-4.34953,-80.405,NA,NA,NA,NA,NA
192444,-2.11706,3.52344,-4.75888,-39.738,NA,NA,NA,NA,NA
192672,-2.69581,4.14694,-3.90391,-82.187,NA,NA,NA,NA,NA
192878,-0.298428,4.72177,-4.48711,NA,NA,NA,NA,-199.588,NA
193109,-2.30373,4.34711,-4.66977,-54.538,NA,NA,NA,NA,NA
193259,-1.70246,3.87919,-4.34849,NA,NA,NA,-48.168,NA,NA
193432,-1.998,4.30701,-4.70794,NA,NA,NA,NA,-90.72,NA
193767,-3.05503,3.27615,-4.61132,NA,NA,NA,-103.286,NA,NA
193828,-2.9019,4.76163,-4.92487,NA,-108.661,NA,NA,NA,NA
194198,-3.66943,4.42115,-4.17086,NA,NA,NA,-142.952,NA,NA
194242,-2.36132,4.92643,-4.8744,-74.391,NA,NA,NA,NA,NA
194461,-1.70607,3.76159,-4.59064,NA,-131.516,NA,NA,NA,NA
194689,-0.98626,4.89712,-4.02336,NA,NA,NA,-136.787,NA,NA
194905,-2.99778,4.54011,-4.5827,-84.747,NA,NA,NA,NA,NA
195100,-2.30853,4.79352,-4.59726,NA,NA,NA,NA,-93.189,NA
195227,-3.07276,4.35303,-4.13205,-95.631,NA,NA,NA,NA,NA
195570,-3.02952,4.66083,-4.11601,NA,NA,NA,-105.756,NA,NA
195753,-2.45699,3.45281,-4.381,NA,NA,NA,-66.968,NA,NA
195927,-1.88277,4.7338,-4.71712,-66.497,NA,NA,NA,NA,NA
196089,-2.41033,4.35829,-4.71876,-62.751,NA,NA,NA,NA,NA
196311,-1.94589,4.51862,-4.95135,NA,NA,NA,-55.112,NA,NA
196566,-2.64727,4.97487,-4.43343,-90.435,NA,NA,NA,NA,NA
196766,-3.32644,4.58813,-4.43864,-104.464,NA,NA,NA,NA,NA
196826,-1.92811,4.16837,-3.84209,NA,NA,-93.725,NA,NA,NA
197126,-1.68444,4.15876,-4.33016,-32.639,NA,NA,NA,NA,NA
197304,-1.19159,3.71162,-4.76594,-19.122,NA,NA,NA,NA,NA
197579,-1.00995,4.63557,-4.71867,NA,NA,NA,-72.91,NA,NA
197655,-2.77607,4.14182,-4.30326,NA,NA,-75.904,NA,NA,NA
197980,-1.66139,2.36073,-4.21452,-145.306,NA,NA,NA,NA,NA
198004,-2.57497,4.34196,-4.1554,NA,NA,NA,-79.781,NA,NA
198307,-1.31557,4.99162,-4.55421,-89.331,NA,NA,NA,NA,NA
198483,-1.22461,3.87248,-4.89458,-29.736,NA,NA,NA,NA,NA
198747,-1.40347,4.07132,-4.9977,-19.996,NA,NA,NA,NA,NA
198972,-2.03205,3.64803,-4.81295,NA,NA,NA,-32.865,NA,NA
199170,-1.53515,3.89892,-4.90081,NA,NA,NA,-19.334,NA,NA
199208,-2.87201,4.52679,-4.1042,-91.152,NA,NA,NA,NA,NA
199457,-1.63793,4.2069,-4.67802,-37.345,NA,NA,NA,NA,NA
199730,-2.19001,3.60196,-4.16147,NA,NA,-69.528,NA,NA,NA
199995,-2.18385,2.69435,-3.6304,NA,NA,NA,-172.55,NA,NA
