id,x0,x1,x2,fitness-2.5,fitness-2,fitness-3,fitness-3.5,fitness-4,fitness-1.5
146021,1.88359,1.85658,-5,-15.581,NA,NA,NA,NA,NA
146232,2.03326,1.57685,-5,NA,NA,NA,NA,NA,-32.796
146571,1.88464,1.83753,-5,NA,NA,-18.572,NA,NA,NA
146684,1.75966,2.32668,-4.04888,NA,NA,-18.614,NA,NA,NA
146931,1.64709,1.85165,-4.70121,NA,-8.93,NA,NA,NA,NA
147070,2.21638,1.55668,-5,-19.91,NA,NA,NA,NA,NA
147281,2.37963,2.02582,-4.07647,NA,NA,-20.612,NA,NA,NA
147499,1.92989,1.58304,-3.89301,-7.505,NA,NA,NA,NA,NA
147684,1.66028,2.19985,-4.15899,NA,NA,-17.119,NA,NA,NA
147953,1.80771,2.02585,-4.65342,NA,NA,-12.312,NA,NA,NA
148092,1.37735,1.89555,-5,-20.031,NA,NA,NA,NA,NA
148389,2.25238,1.94305,-5,-21.059,NA,NA,NA,NA,NA
148551,2.00072,1.83848,-4.72591,-9.137,NA,NA,NA,NA,NA
148650,1.38081,1.5123,-4.14547,NA,NA,NA,-23.002,NA,NA
148813,1.348,1.8598,-4.96738,NA,NA,NA,-32.518,NA,NA
149061,1.89305,1.52449,-4.54646,NA,NA,-15.27,NA,NA,NA
149305,1.82123,1.0559,-4.44,-14.63,NA,NA,NA,NA,NA
149459,1.89057,1.84819,-5,-16.232,NA,NA,NA,NA,NA
149709,2.41045,1.74404,-4.49539,NA,NA,-20.412,NA,NA,NA
149951,1.18147,2.33821,-5,-32.656,NA,NA,NA,NA,NA
150180,1.28581,1.79591,-5,NA,-26.214,NA,NA,NA,NA
150315,1.44366,2.04704,-5,NA,-22.244,NA,NA,NA,NA
150420,1.7569,1.27492,-5,-20.814,NA,NA,NA,NA,NA
150639,1.58496,1.22723,-5,NA,-28.749,NA,NA,NA,NA
150973,2.06727,1.80364,-5,NA,-17.987,NA,NA,NA,NA
151017,1.90666,2.11049,-5,-18.978,NA,NA,NA,NA,NA
151397,2.20075,1.50756,-4.38365,NA,NA,NA,NA,NA,-22.551
151441,1.61145,2.09606,-4.48269,-8.55,NA,NA,NA,NA,NA
151721,1.72672,1.58161,-4.99984,NA,-17.763,NA,NA,NA,NA
151830,1.7434,1.69914,-5,-14.751,NA,NA,NA,NA,NA
152049,2.03331,2.73465,-4.86153,NA,-39.962,NA,NA,NA,NA
152334,2.13483,1.16167,-4.28813,NA,NA,-16.753,NA,NA,NA
152547,1.05038,1.44695,-4.1572,-23.529,NA,NA,NA,NA,NA
152758,1.01093,1.8902,-4.5995,NA,NA,-26.474,NA,NA,NA
152830,2.32439,2.39744,-5,NA,NA,-33.276,NA,NA,NA
153100,2.23279,1.64954,-4.15357,NA,-10.882,NA,NA,NA,NA
153389,2.23517,2.36748,-4.75069,-23.401,NA,NA,NA,NA,NA
153489,1.66753,0.916726,-4.64603,-28.74,NA,NA,NA,NA,NA
153786,1.70135,1.50719,-3.71662,NA,NA,-16.493,NA,NA,NA
153940,1.80971,1.77136,-4.27733,NA,NA,NA,-22.514,NA,NA
154168,1.98403,1.88504,-4.97902,NA,NA,-21.702,NA,NA,NA
154234,1.75551,2.30234,-4.8664,-19.146,NA,NA,NA,NA,NA
154548,1.91214,2.22884,-5,NA,-25.274,NA,NA,NA,NA
154709,1.19887,1.39352,-5,NA,-38.001,NA,NA,NA,NA
154890,1.68188,1.23521,-4.73721,-13.422,NA,NA,NA,NA,NA
155021,2.47422,1.13675,-4.48162,-26.521,NA,NA,NA,NA,NA
155307,1.24335,1.73362,-4.30198,-11.085,NA,NA,NA,NA,NA
155589,1.93116,2.44042,-4.786,NA,-23.848,NA,NA,NA,NA
155607,1.34051,1.26928,-5,NA,-40.985,NA,NA,NA,NA
155960,1.89197,2.01381,-5,NA,NA,NA,NA,NA,-31.004
156184,1.71532,1.68675,-5,NA,-21.572,NA,NA,NA,NA
156275,2.1195,1.12616,-4.97067,-27.127,NA,NA,NA,NA,NA
156463,1.7357,2.15277,-5,NA,-21.588,NA,NA,NA,NA
156730,2.0709,1.64405,-3.90358,NA,-14.85,NA,NA,NA,NA
156874,1.90629,2.17206,-4.37148,-9.638,NA,NA,NA,NA,NA
157135,2.45773,1.95748,-4.22015,-16.821,NA,NA,NA,NA,NA
157370,1.9875,2.60967,-4.01766,NA,-31.667,NA,NA,NA,NA
157448,1.2961,1.704,-4.78878,-14.794,NA,NA,NA,NA,NA
157650,1.66108,1.80899,-4.77182,-8.627,NA,NA,NA,NA,NA
157942,1.77786,1.89868,-4.38158,-3.878,NA,NA,NA,NA,NA
158001,2.06924,1.10793,-5,-27.981,NA,NA,NA,NA,NA
158367,1.98618,1.36938,-5,NA,-31.138,NA,NA,NA,NA
158561,1.91861,1.90092,-4.67362,-6.928,NA,NA,NA,NA,NA
158758,1.23108,2.2512,-5,NA,NA,-33.196,NA,NA,NA
158823,1.98501,2.03756,-5,-17.859,NA,NA,NA,NA,NA
159118,1.82941,1.87002,-5,NA,NA,NA,-41.948,NA,NA
159347,2.09824,1.54467,-4.84463,-12.255,NA,NA,NA,NA,NA
159411,2.05754,1.81948,-5,-16.726,NA,NA,NA,NA,NA
159637,2.16811,2.51999,-4.58176,NA,NA,-30.216,NA,NA,NA
159920,1.79997,2.34,-5,-24.397,NA,NA,NA,NA,NA
160144,2.05561,1.76873,-4.03467,NA,-10.281,NA,NA,NA,NA
160323,1.6739,1.83928,-5,-16.082,NA,NA,NA,NA,NA
160403,1.53546,1.96666,-3.94487,NA,NA,-16.81,NA,NA,NA
160612,1.6235,1.39327,-4.62507,-6.895,NA,NA,NA,NA,NA
160992,1.74673,1.83147,-3.80279,NA,-14.151,NA,NA,NA,NA
161112,1.73373,2.04306,-4.0828,NA,NA,-19.842,NA,NA,NA
161393,1.7403,1.52798,-4.20379,-0.899,NA,NA,NA,NA,NA
161476,1.62689,1.79775,-5,NA,-28.368,NA,NA,NA,NA
161663,1.38809,2.34768,-5,NA,NA,-28.989,NA,NA,NA
161846,2.11846,2.1261,-4.41586,NA,NA,-15.247,NA,NA,NA
162160,1.34143,1.3072,-4.87767,-20.886,NA,NA,NA,NA,NA
162241,1.71385,1.575,-5,NA,NA,-16.726,NA,NA,NA
162536,2.20431,1.7723,-4.26984,NA,-8.695,NA,NA,NA,NA
162650,1.94907,1.98221,-4.51098,NA,NA,-8.046,NA,NA,NA
162888,1.41793,1.88971,-5,NA,-23.38,NA,NA,NA,NA
163134,2.4586,1.67038,-5,-24.697,NA,NA,NA,NA,NA
163354,2.30912,1.8693,-4.79365,NA,-17.452,NA,NA,NA,NA
163509,1.91316,1.55699,-4.08933,-3.86,NA,NA,NA,NA,NA
163697,1.86674,2.072,-3.9174,NA,-15.071,NA,NA,NA,NA
163943,1.67723,2.07983,-4.79716,NA,-15.861,NA,NA,NA,NA
164188,2.30042,1.84407,-5,-22.021,NA,NA,NA,NA,NA
164247,2.09323,1.57649,-5,NA,NA,-19.705,NA,NA,NA
164484,2.31683,2.23172,-5,NA,-28.447,NA,NA,NA,NA
164742,2.16801,1.81532,-5,NA,NA,-19.519,NA,NA,NA
164944,2.44741,1.8256,-5,NA,NA,-33.795,NA,NA,NA
165066,2.12983,1.28978,-5,NA,NA,-30.162,NA,NA,NA
165264,1.07577,1.61214,-4.79394,NA,NA,-24.903,NA,NA,NA
165466,2.28412,2.03599,-4.77438,NA,-20.164,NA,NA,NA,NA
165616,1.89923,1.94888,-5,NA,-20.666,NA,NA,NA,NA
165872,1.89593,1.26336,-5,NA,-23.858,NA,NA,NA,NA
166135,1.53181,1.8282,-4.64022,NA,-16.446,NA,NA,NA,NA
166260,2.26111,2.41508,-5,NA,-38.633,NA,NA,NA,NA
166452,1.85324,1.19035,-4.20787,-7.678,NA,NA,NA,NA,NA
166709,1.66754,0.93373,-4.27773,NA,NA,-25.109,NA,NA,NA
166851,2.14947,1.32444,-4.22099,NA,NA,-10.327,NA,NA,NA
167036,1.7202,1.66984,-5,NA,NA,-17.28,NA,NA,NA
167300,1.92363,1.45529,-5,-16.646,NA,NA,NA,NA,NA
167442,1.64677,1.26405,-4.64545,NA,-15.508,NA,NA,NA,NA
167648,1.87966,1.15346,-5,-25.807,NA,NA,NA,NA,NA
167924,2.33581,2.12213,-4.36552,NA,NA,-19.185,NA,NA,NA
168154,1.58408,1.91733,-4.75169,NA,-11.639,NA,NA,NA,NA
168322,1.31104,1.98342,-5,NA,-23.901,NA,NA,NA,NA
168571,1.23019,1.2489,-4.48553,-19.372,NA,NA,NA,NA,NA
168800,1.98296,2.05243,-3.92841,NA,-19.908,NA,NA,NA,NA
168949,1.09307,2.01219,-3.46789,-40.329,NA,NA,NA,NA,NA
169026,1.25336,2.1594,-4.18172,NA,-20.041,NA,NA,NA,NA
169364,1.18635,1.86395,-3.62344,NA,-30.325,NA,NA,NA,NA
169540,1.87964,2.2763,-5,NA,NA,-23.898,NA,NA,NA
169689,1.88439,1.90424,-4.66881,-7.61,NA,NA,NA,NA,NA
169926,1.51429,1.32027,-5,NA,-24.438,NA,NA,NA,NA
170199,0.947324,1.86343,-4.90165,NA,NA,-31.482,NA,NA,NA
170215,1.60698,2.23257,-5,NA,NA,-24.664,NA,NA,NA
170513,1.95215,1.7741,-4.41676,NA,NA,NA,-23.825,NA,NA
170793,1.38771,1.39404,-4.10076,-8.923,NA,NA,NA,NA,NA
170983,1.43269,1.3663,-4.22873,NA,NA,NA,NA,NA,-34.111
171125,1.95672,1.37863,-5,NA,-28.243,NA,NA,NA,NA
171221,2.22979,1.50949,-5,NA,-30.286,NA,NA,NA,NA
171556,1.95042,1.97611,-4.33383,NA,NA,-8.913,NA,NA,NA
171738,2.42472,1.65432,-4.78866,-19.037,NA,NA,NA,NA,NA
171998,1.76819,1.65012,-4.4103,NA,NA,-3.627,NA,NA,NA
172181,2.04356,1.05628,-4.03332,NA,NA,-28.295,NA,NA,NA
172329,1.92846,1.52309,-3.80353,-10.799,NA,NA,NA,NA,NA
172524,1.99653,1.80883,-5,-15.579,NA,NA,NA,NA,NA
172708,1.64502,1.44118,-4.90743,NA,-20.2,NA,NA,NA,NA
172952,1.49051,2.30445,-5,NA,NA,NA,NA,NA,-41.351
173027,2.25416,1.30037,-4.25199,-11.419,NA,NA,NA,NA,NA
173391,2.12658,1.84787,-5,NA,-23.973,NA,NA,NA,NA
173551,1.46111,1.44115,-5,-20.543,NA,NA,NA,NA,NA
173645,2.53155,1.265,-4.85187,NA,NA,NA,-42.426,NA,NA
173958,1.74464,1.26035,-4.52781,-7.132,NA,NA,NA,NA,NA
174072,1.52729,1.48718,-5,NA,NA,NA,NA,NA,-39.337
174349,2.16574,1.70446,-5,-18.422,NA,NA,NA,NA,NA
174520,2.18485,1.21051,-5,NA,NA,-26.511,NA,NA,NA
174770,2.28644,1.8337,-5,-20.521,NA,NA,NA,NA,NA
174850,1.91978,1.28009,-4.27926,NA,NA,NA,NA,NA,-25.824
175091,1.50905,1.9523,-4.56147,-7.518,NA,NA,NA,NA,NA
175263,2.08912,1.83859,-4.60094,-7.158,NA,NA,NA,NA,NA
175494,1.72787,1.35259,-5,-18.547,NA,NA,NA,NA,NA
175796,1.08804,1.17909,-4.46797,-32.974,NA,NA,NA,NA,NA
175979,2.14924,1.63972,-4.35965,NA,NA,NA,NA,NA,-31.351
176114,1.9504,1.70275,-3.78119,NA,-15.83,NA,NA,NA,NA
176202,1.16841,1.92402,-5,-25.777,NA,NA,NA,NA,NA
176446,1.20953,1.82425,-5,NA,NA,-29.231,NA,NA,NA
176621,2.22937,2.11364,-4.85735,NA,NA,-22.178,NA,NA,NA
176818,2.63509,1.91282,-4.70576,NA,-28.152,NA,NA,NA,NA
177022,2.41832,1.40008,-4.61276,NA,NA,-27.217,NA,NA,NA
177392,2.30877,1.08519,-4.03838,-23.939,NA,NA,NA,NA,NA
177586,1.83301,2.12345,-4.53454,NA,NA,-16.348,NA,NA,NA
177653,2.40826,2.3306,-4.53674,-24.108,NA,NA,NA,NA,NA
177809,1.82993,1.73264,-3.54661,-19.481,NA,NA,NA,NA,NA
178110,2.12519,1.56864,-4.48177,NA,NA,NA,NA,-46.562,NA
178207,2.23299,1.65142,-5,NA,NA,-22.724,NA,NA,NA
178549,2.22525,1.80913,-4.61055,NA,-12.38,NA,NA,NA,NA
178754,1.50616,1.8633,-4.58178,-6.508,NA,NA,NA,NA,NA
178816,1.03301,1.83395,-4.88231,NA,-29.642,NA,NA,NA,NA
179017,1.08345,2.12214,-3.80704,NA,NA,-28.833,NA,NA,NA
179252,2.09962,1.8433,-3.4865,-25.154,NA,NA,NA,NA,NA
179425,2.23332,2.54863,-4.65434,-27.562,NA,NA,NA,NA,NA
179715,1.92733,1.87866,-4.29956,-4.2,NA,NA,NA,NA,NA
179941,1.9767,2.00638,-5,NA,NA,NA,-31.646,NA,NA
180020,1.37987,1.46611,-4.27897,NA,NA,-9.508,NA,NA,NA
180235,1.96391,1.20581,-4.25843,NA,-15.835,NA,NA,NA,NA
180441,2.03772,2.09186,-5,NA,-23.979,NA,NA,NA,NA
180793,1.85516,1.78662,-4.56962,-5.186,NA,NA,NA,NA,NA
180813,1.81864,1.73365,-5,-15.478,NA,NA,NA,NA,NA
181160,1.38442,1.35225,-4.68355,-15.158,NA,NA,NA,NA,NA
181219,2.33551,1.60264,-5,NA,-29.062,NA,NA,NA,NA
181544,1.59524,1.32145,-4.31022,-4.43,NA,NA,NA,NA,NA
181681,1.77759,2.2575,-4.68837,-15.452,NA,NA,NA,NA,NA
181872,1.50332,1.43307,-4.46231,NA,-15.041,NA,NA,NA,NA
182140,1.73472,2.15796,-4.84056,-16.126,NA,NA,NA,NA,NA
182208,1.91215,1.4504,-4.47928,-3.816,NA,NA,NA,NA,NA
182416,1.7628,1.99583,-5,NA,NA,-21.337,NA,NA,NA
182798,1.87172,1.80954,-5,NA,NA,-16.325,NA,NA,NA
182979,1.42525,1.80954,-5,NA,NA,-19.546,NA,NA,NA
183121,1.12605,2.01878,-4.62712,NA,NA,NA,-40.348,NA,NA
183341,2.17288,2.00242,-5,NA,NA,NA,-43.303,NA,NA
183430,1.90525,1.3414,-4.14277,NA,NA,-8.664,NA,NA,NA
183612,2.22226,1.49933,-4.58078,-9.632,NA,NA,NA,NA,NA
183972,1.98661,2.06926,-3.84704,-13.688,NA,NA,NA,NA,NA
184118,1.77888,1.77335,-4.51757,NA,-8.141,NA,NA,NA,NA
184264,1.69783,1.80187,-5,-15.202,NA,NA,NA,NA,NA
184435,1.60439,2.17565,-4.63572,NA,NA,NA,NA,NA,-28.311
184648,1.95631,2.18665,-3.94855,-14.838,NA,NA,NA,NA,NA
184801,1.74432,2.45459,-4.62625,NA,-22.512,NA,NA,NA,NA
185161,1.04681,1.36233,-4.80912,NA,NA,-30.813,NA,NA,NA
185203,2.24428,1.87258,-5,-20.32,NA,NA,NA,NA,NA
185429,1.71643,2.25126,-5,-21.678,NA,NA,NA,NA,NA
185660,2.39533,1.43524,-5,-25.376,NA,NA,NA,NA,NA
185815,2.21526,1.90147,-4.91275,-17.024,NA,NA,NA,NA,NA
186171,1.98703,1.46027,-5,-17.279,NA,NA,NA,NA,NA
186340,1.02742,1.48719,-4.71937,-25.803,NA,NA,NA,NA,NA
186513,1.79283,1.81769,-4.36386,-1.9,NA,NA,NA,NA,NA
186750,2.25665,1.66735,-4.65517,NA,NA,-15.29,NA,NA,NA
186993,2.29038,1.7256,-4.92881,-18.283,NA,NA,NA,NA,NA
187158,1.97707,1.88931,-5,NA,NA,-17.372,NA,NA,NA
187305,2.1274,2.55039,-4.76727,NA,NA,-31.635,NA,NA,NA
187420,2.00688,1.8812,-4.71887,NA,NA,-10.433,NA,NA,NA
187698,1.50021,2.2257,-4.49499,NA,NA,NA,-28.237,NA,NA
187966,2.2235,1.75898,-4.76248,-12.679,NA,NA,NA,NA,NA
188194,1.97441,1.35573,-5,NA,NA,NA,-34.071,NA,NA
188389,2.03328,2.15116,-4.90586,-17.579,NA,NA,NA,NA,NA
188460,1.70277,1.4801,-4.4252,-1.195,NA,NA,NA,NA,NA
188601,1.28253,1.64586,-4.48665,-9.401,NA,NA,NA,NA,NA
188905,1.7512,1.20486,-4.81171,-15.858,NA,NA,NA,NA,NA
189056,1.79591,1.42241,-4.09942,-4.392,NA,NA,NA,NA,NA
189273,2.17901,2.31321,-3.61255,NA,NA,-33.623,NA,NA,NA
189553,1.32765,1.83986,-4.22036,-8.725,NA,NA,NA,NA,NA
189715,2.15635,2.09937,-4.73494,NA,-16.741,NA,NA,NA,NA
189813,1.64151,1.66237,-4.32354,NA,NA,-3.642,NA,NA,NA
190195,1.85125,1.90659,-5,NA,NA,-20.361,NA,NA,NA
190260,1.44322,2.23884,-4.68644,NA,-18.094,NA,NA,NA,NA
190563,1.82472,1.81285,-4.86288,NA,-12.087,NA,NA,NA,NA
190612,1.56117,2.20849,-4.43959,-11.637,NA,NA,NA,NA,NA
190901,1.69337,1.52764,-4.75802,NA,NA,NA,NA,NA,-24.977
191159,1.98847,1.92498,-3.91669,-9.8,NA,NA,NA,NA,NA
191344,1.70057,2.4146,-3.62107,NA,-31.469,NA,NA,NA,NA
191539,2.40541,1.46454,-3.82686,NA,-23.95,NA,NA,NA,NA
191776,2.12982,1.51124,-4.59147,-8.739,NA,NA,NA,NA,NA
191959,2.09333,2.12668,-4.68941,NA,NA,-24.711,NA,NA,NA
192042,2.47522,1.9494,-5,-26.456,NA,NA,NA,NA,NA
192285,2.51927,1.59284,-5,-27.218,NA,NA,NA,NA,NA
192421,2.5525,1.30885,-4.62148,-23.876,NA,NA,NA,NA,NA
192658,1.3326,1.74968,-4.72018,NA,NA,-13.805,NA,NA,NA
192808,1.74678,1.67367,-5,-14.938,NA,NA,NA,NA,NA
193025,1.50167,2.50821,-4.15778,NA,-31.251,NA,NA,NA,NA
193377,1.4773,1.97942,-4.77316,NA,-18.057,NA,NA,NA,NA
193475,1.17338,1.71025,-4.8623,NA,NA,-30.313,NA,NA,NA
193602,1.64659,1.91733,-5,NA,NA,NA,-35.338,NA,NA
193856,1.92556,1.64014,-4.51147,NA,NA,NA,NA,NA,-36.273
194175,1.29388,1.26609,-4.95144,-26.799,NA,NA,NA,NA,NA
194269,1.6172,1.5703,-5,NA,-20.923,NA,NA,NA,NA
194426,1.52454,1.79761,-4.60754,-6.235,NA,NA,NA,NA,NA
194666,1.5627,2.1266,-4.72968,-13.855,NA,NA,NA,NA,NA
194857,2.24166,1.73358,-4.16821,-9.717,NA,NA,NA,NA,NA
195064,1.49238,2.59422,-4.488,NA,NA,NA,NA,NA,-50.712
195324,0.8815,1.58612,-4.45719,-28.326,NA,NA,NA,NA,NA
195528,1.57068,2.04139,-4.22471,NA,NA,-20.318,NA,NA,NA
195702,0.938762,1.76251,-4.19932,NA,NA,-33.295,NA,NA,NA
195919,1.98992,1.16907,-4.6318,NA,-15.894,NA,NA,NA,NA
196088,2.08259,1.57682,-4.64992,-6.96,NA,NA,NA,NA,NA
196224,1.68469,2.34725,-4.4042,-14.522,NA,NA,NA,NA,NA
196569,1.24185,2.07299,-4.38048,NA,NA,-18.999,NA,NA,NA
196729,1.36508,1.38828,-4.853,NA,-20.682,NA,NA,NA,NA
196805,1.6681,1.70778,-4.04431,NA,-9.241,NA,NA,NA,NA
197065,2.08014,2.29301,-4.58046,-16.129,NA,NA,NA,NA,NA
197287,1.8891,2.07595,-5,NA,NA,-24.808,NA,NA,NA
197464,2.24331,1.6404,-5,NA,-26.395,NA,NA,NA,NA
197729,1.14455,1.71719,-4.20958,-15.286,NA,NA,NA,NA,NA
197935,1.14503,1.06694,-4.19528,-33.987,NA,NA,NA,NA,NA
198015,2.1298,1.95257,-4.07845,NA,-13.317,NA,NA,NA,NA
198380,1.68293,1.7193,-3.8112,-10.352,NA,NA,NA,NA,NA
198483,1.51348,1.14421,-5,NA,NA,-40.406,NA,NA,NA
198674,1.78944,1.56481,-5,NA,NA,-20.429,NA,NA,NA
198849,1.41472,1.34918,-4.69771,-13.454,NA,NA,NA,NA,NA
199007,1.31247,2.17428,-3.83901,NA,-24.099,NA,NA,NA,NA
199267,1.27203,1.90372,-4.65676,-13.469,NA,NA,NA,NA,NA
199518,1.50395,2.39047,-5,-27.115,NA,NA,NA,NA,NA
199711,2.1489,2.33911,-5,NA,NA,-28.656,NA,NA,NA
199998,2.27148,2.70501,-5,NA,NA,NA,-60.361,NA,NA
