id,x0,x1,x2,fitness0.5,fitness0,fitness-1.5,fitness-2,fitness-0.5,fitness2.5,fitness3,fitness3.5,fitness4.5,fitness5,fitness4,fitness2
104495,4.20583,-0.80177,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3664.716,NA
104695,3.46814,-0.767505,5,NA,NA,NA,NA,NA,NA,NA,NA,983.205,NA,NA,NA
104789,3.58976,0.426806,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,490.473,NA,NA
105068,4.23318,-0.132067,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5026.821,NA,NA
105281,4.68528,-0.635554,4.6231,NA,NA,NA,NA,NA,NA,NA,NA,NA,4839.505,NA,NA
105468,4.85391,-0.666056,4.62132,NA,NA,NA,NA,NA,NA,NA,NA,NA,8031.953,NA,NA
105732,4.80561,-0.607251,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10221.059,NA,NA
105847,3.8601,-0.480074,5,NA,NA,NA,NA,NA,NA,NA,NA,414.517,NA,NA,NA
106123,4.81077,-2.05702,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.627,NA
106195,5,-0.70956,3.57588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.754,NA
106429,5,-1.68415,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235.092,NA
106679,5,-1.57563,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5343.391,NA
106911,5,-1.51924,5,NA,NA,NA,NA,NA,NA,NA,NA,2621.619,NA,NA,NA
107052,5,-3.1734,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709.886,NA,NA
107230,5,-0.898629,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11577.824,NA,NA
107446,5,-0.637377,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9296.437,NA,NA
107716,5,0.179152,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501.91,NA,NA
107905,4.64963,-0.592971,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5237.036,NA,NA
107960,5,-2.90108,4.88792,NA,NA,NA,NA,NA,NA,NA,NA,3407.7,NA,NA,NA
108196,5,-2.82559,4.82029,NA,NA,NA,NA,NA,NA,NA,NA,NA,2529.458,NA,NA
108486,5,-0.844412,5,NA,NA,NA,NA,NA,NA,NA,3413.695,NA,NA,NA,NA
108632,5,-1.04306,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4872.99,NA,NA
108845,4.7263,-1.0829,4.85262,NA,NA,NA,NA,NA,NA,NA,NA,NA,4639.256,NA,NA
109104,5,-0.807406,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13050.244,NA,NA
109306,5,-0.966737,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8955.577,NA,NA
109522,5,-0.56242,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5680.042,NA,NA
109629,5,-2.0183,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5540.678,NA,NA
109772,3.71558,-0.669546,4.91849,NA,NA,NA,NA,NA,NA,NA,NA,466.054,NA,NA,NA
110098,4.31019,-0.280147,4.80065,NA,NA,NA,NA,NA,NA,NA,NA,NA,5438.107,NA,NA
110199,5,-0.845667,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,14387.364,NA,NA
110394,3.70353,-0.751844,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4230.332,NA,NA
110609,4.21881,-1.42206,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6975.561,NA,NA
110874,4.79457,-3.03544,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4044.706,NA,NA
111114,5,-0.741149,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12525.968,NA,NA
111279,5,-0.912429,3.65027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,894.759,NA
111494,5,-1.29085,3.12292,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981.807,NA,NA
111607,5,-1.02987,3.70339,NA,NA,NA,NA,NA,NA,NA,NA,NA,1878.343,NA,NA
111826,5,-2.40437,4.2704,NA,NA,NA,NA,NA,NA,NA,NA,NA,1528.96,NA,NA
112091,5,-3.34485,4.16367,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.561,NA,NA
112192,5,-3.82318,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415.638,NA,NA
112440,5,-4.10123,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958.238,NA,NA
112698,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
112786,4.72038,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2672.508,NA,NA
113028,4.98923,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3198.663,NA,NA
113221,5,-4.09758,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997.786,NA,NA
113387,5,-3.58186,5,NA,NA,NA,NA,NA,NA,NA,NA,1270.523,NA,NA,NA
113671,5,-3.91109,5,NA,NA,NA,NA,NA,NA,NA,NA,687.461,NA,NA,NA
113890,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,1593.668,NA,NA,NA
114116,5,-2.94781,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3066.949,NA,NA
114294,5,-3.09586,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755.696,NA,NA
114390,5,-2.08634,5,NA,NA,NA,NA,NA,NA,NA,NA,2528.644,NA,NA,NA
114732,5,-3.83897,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626.526,NA,NA
114768,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
115265,4.53981,-5,3.85915,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.029,NA,NA
115348,4.84732,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406.681,NA,NA
115695,5,-5,3.82489,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.504,NA,NA
115818,4.85868,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411.556,NA,NA
116046,5,-5,4.79448,NA,NA,NA,NA,NA,NA,NA,NA,NA,3244.39,NA,NA
116178,5,-5,4.87134,NA,NA,NA,NA,NA,NA,NA,NA,NA,3404.032,NA,NA
116517,5,-3.80748,4.66936,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219.717,NA,NA
116574,5,-3.32918,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.403,NA
116922,4.69976,-1.94366,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426.383,NA
116989,4.29226,-0.848764,4.99626,NA,NA,NA,NA,NA,NA,NA,NA,1384.912,NA,NA,NA
117165,4.31345,-1.40149,5,NA,NA,NA,NA,NA,NA,NA,NA,3312.351,NA,NA,NA
117418,5,-1.03138,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7400.481,NA,NA
117672,5,-0.550851,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5068.471,NA,NA
117769,5,0.496734,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1796.342,NA,NA
118110,5,-0.871596,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12274.441,NA,NA
118144,5,-0.937262,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3767.822,NA
118344,5,-1.28647,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4091.547,NA
118670,4.8464,-2.57714,5,NA,NA,NA,NA,NA,NA,NA,NA,2136.902,NA,NA,NA
118916,4.33297,-1.38202,4.88487,NA,NA,NA,NA,NA,NA,NA,NA,NA,8966.133,NA,NA
118968,4.78234,-0.886743,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,14781.958,NA,NA
119134,5,-1.31417,5,NA,NA,NA,NA,NA,NA,NA,NA,2483.991,NA,NA,NA
119457,5,-0.54874,4.78375,NA,NA,NA,NA,NA,NA,NA,NA,NA,7923.459,NA,NA
119616,5,0.459559,4.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,2594.493,NA,NA
119740,5,-1.03204,3.56777,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.04,NA,NA
120077,4.80203,-0.622645,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11088.242,NA,NA
120235,4.82432,-1.0319,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7261.165,NA,NA
120378,5,-1.84968,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2962.716,NA,NA
120725,5,-1.64327,4.27932,NA,NA,NA,NA,NA,NA,NA,NA,NA,3741.655,NA,NA
120787,4.90413,-0.307875,4.29018,NA,NA,NA,NA,NA,NA,NA,NA,NA,5070.762,NA,NA
121104,5,-0.0597487,5,NA,NA,NA,NA,NA,NA,NA,NA,3260.267,NA,NA,NA
121144,5,0.171307,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328.223,NA,NA
121447,5,-0.702873,5,NA,NA,NA,NA,NA,NA,NA,NA,10501.876,NA,NA,NA
121582,5,-0.987226,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9785.341,NA,NA
121911,5,-0.179388,5,NA,NA,NA,NA,NA,NA,NA,NA,4851.691,NA,NA,NA
121989,5,-0.566427,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5889.631,NA,NA
122143,4.64252,-0.619941,4.96827,NA,NA,NA,NA,NA,NA,NA,NA,NA,6622.299,NA,NA
122371,5,-0.694609,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11401.837,NA,NA
122597,5,-2.04125,4.81289,NA,NA,NA,NA,NA,NA,NA,NA,NA,7067.394,NA,NA
122736,5,-0.764447,4.91747,NA,NA,NA,NA,NA,NA,NA,NA,NA,16381.84,NA,NA
123038,5,-0.271488,4.84772,NA,NA,NA,NA,NA,NA,NA,NA,5369.709,NA,NA,NA
123221,4.93576,-0.818142,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,20741.975,NA,NA
123506,4.69692,-1.86082,4.93882,NA,NA,NA,NA,NA,NA,NA,NA,4074.35,NA,NA,NA
123699,4.71685,-1.29271,3.40947,NA,NA,NA,NA,NA,NA,NA,NA,NA,2436.527,NA,NA
123767,5,-1.01246,4.84406,NA,NA,NA,NA,NA,NA,NA,NA,NA,8805.01,NA,NA
124124,5,-0.529866,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3941.077,NA,NA
124173,5,-0.797397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929.461,NA
124469,4.74215,0.464074,4.87093,NA,NA,NA,NA,NA,NA,NA,NA,NA,4448.213,NA,NA
124577,4.25745,0.0369606,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1787.464,NA,NA
124880,4.18192,0.0813366,5,NA,NA,NA,NA,NA,NA,NA,NA,702.229,NA,NA,NA
125032,5,-0.620781,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10008.451,NA,NA
125273,4.95987,-1.46765,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7288.589,NA
125411,5,-1.05431,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4202.882,NA,NA
125633,5,-0.978062,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8414.238,NA,NA
125826,4.02692,-1.30726,4.68073,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.333,NA,NA
126033,5,-1.33079,4.69431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2813.182,NA
126260,5,-3.01276,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3246.946,NA,NA
126356,5,-2.02027,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7072.806,NA,NA
126694,4.5346,-0.644882,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121.864,NA,NA
126913,5,0.955664,4.40809,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.208,NA,NA
127079,4.89717,0.813028,4.29857,NA,NA,NA,NA,NA,NA,NA,NA,NA,2788.996,NA,NA
127162,4.7728,-1.17748,4.85524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2749.933,NA
127346,5,-2.0339,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7046.678,NA,NA
127674,5,-0.560964,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5603.579,NA,NA
127751,5,-0.56447,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5787.426,NA,NA
128016,5,-1.99876,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5545.855,NA,NA
128221,5,-1.96346,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5353.775,NA,NA
128433,4.85974,-2.05061,5,NA,NA,NA,NA,NA,NA,NA,NA,5972.312,NA,NA,NA
128683,5,-1.86316,4.91308,NA,NA,NA,NA,NA,NA,NA,NA,NA,4332.901,NA,NA
128821,5,-2.16021,4.94164,NA,NA,NA,NA,NA,NA,NA,NA,NA,4266.668,NA,NA
129110,5,-1.50243,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6474.361,NA
129212,5,-1.38926,4.25532,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226.531,NA,NA
129388,5,-0.622365,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8635.782,NA,NA
129687,5,-0.648858,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9774.156,NA,NA
129786,5,-1.79826,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101.728,NA,NA
130021,5,-1.58063,3.49412,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.379,NA,NA
130222,5,-2.27728,4.94061,NA,NA,NA,NA,NA,NA,NA,NA,NA,504.133,NA,NA
130494,5,-2.28698,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.121,NA,NA
130649,4.78696,-2.17292,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006.885,NA,NA
130861,4.82307,-1.29381,4.34811,NA,NA,NA,NA,NA,NA,NA,NA,NA,6882.304,NA,NA
130999,5,-1.56845,4.32696,NA,NA,NA,NA,NA,NA,NA,NA,NA,5397.226,NA,NA
131158,5,-1.83276,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2395.517,NA,NA
131474,5,-0.857044,4.97215,NA,NA,NA,NA,NA,NA,NA,NA,NA,14016.525,NA,NA
131641,5,-1.75042,4.46793,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.423,NA,NA
131827,5,-2.17631,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3116.683,NA,NA
132016,4.69107,-2.97945,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2964.635,NA,NA
132269,4.84907,-3.66815,4.17621,NA,NA,NA,NA,NA,NA,NA,245.924,NA,NA,NA,NA
132501,5,-4.13523,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.266,NA,NA
132642,5,-5,4.99661,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598.354,NA,NA
132764,4.93764,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3139.571,NA,NA
133054,3.77474,-4.07241,5,NA,NA,NA,NA,NA,NA,NA,NA,490.195,NA,NA,NA
133188,4.90836,-4.96695,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4514.011,NA,NA
133449,5,-3.8409,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1651.284,NA,NA
133693,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
133822,4.74636,-5,3.68918,NA,NA,NA,NA,NA,NA,NA,NA,758.36,NA,NA,NA
133927,5,-5,4.87794,NA,NA,NA,NA,NA,NA,NA,NA,NA,3416.239,NA,NA
134292,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA
134315,5,-4.00202,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616.511,NA,NA
134569,3.70216,-1.84701,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.847,NA,NA
134759,4.23826,-1.70582,3.69596,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.574,NA,NA
134933,4.72291,-2.78341,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.288,NA,NA
135180,5,-4.08867,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2089.967,NA,NA
135360,5,-2.24503,5,NA,NA,NA,NA,NA,NA,NA,468.879,NA,NA,NA,NA
135628,5,-1.82557,4.8523,NA,NA,NA,NA,NA,NA,NA,NA,NA,3730.384,NA,NA
135899,3.8655,-1.92981,4.85763,NA,NA,NA,NA,NA,NA,NA,NA,NA,2598.812,NA,NA
136076,4.22369,-0.874083,4.47442,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294.217,NA,NA
136146,5,-1.241,4.4282,NA,NA,NA,NA,NA,NA,NA,NA,NA,3139.422,NA,NA
136309,4.98368,-0.104519,5,NA,NA,NA,NA,NA,NA,NA,2121.935,NA,NA,NA,NA
136600,4.73305,-0.0787179,5,NA,NA,NA,NA,NA,NA,NA,NA,1477.359,NA,NA,NA
136799,5,-0.990781,4.91584,NA,NA,NA,NA,NA,NA,NA,NA,NA,12987.227,NA,NA
137075,5,-1.49016,4.41505,NA,NA,NA,NA,NA,NA,NA,NA,NA,4457.835,NA,NA
137210,3.75413,-0.897046,4.93741,NA,NA,NA,NA,NA,NA,NA,NA,NA,5262.092,NA,NA
137447,3.69938,0.083447,4.26814,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.248,NA,NA
137626,4.29948,-1.41668,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7320.117,NA,NA
137829,4.58673,-1.81505,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.557,NA,NA
137949,4.26632,-1.34822,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6839.726,NA,NA
138247,4.69715,-2.13537,4.67849,NA,NA,NA,NA,NA,NA,NA,NA,NA,3330.901,NA,NA
138319,5,-0.720346,4.67784,NA,NA,NA,NA,NA,NA,NA,NA,6003.18,NA,NA,NA
138626,4.13962,-1.63822,4.77863,NA,NA,NA,NA,NA,NA,NA,NA,409.018,NA,NA,NA
138751,5,-1.98739,4.89738,NA,NA,NA,NA,NA,NA,NA,NA,NA,7205.76,NA,NA
138903,5,-0.835064,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12871.083,NA,NA
139136,5,-0.825275,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13026.397,NA,NA
139429,5,-0.553285,4.80597,NA,NA,NA,NA,NA,NA,NA,NA,NA,6699.646,NA,NA
139503,5,0.4152,4.94134,NA,NA,NA,NA,NA,NA,NA,NA,1567.327,NA,NA,NA
139759,3.88131,-0.681079,5,NA,NA,NA,NA,NA,NA,NA,NA,1493.21,NA,NA,NA
140062,4.80268,-0.98703,4.82358,NA,NA,NA,NA,NA,NA,NA,NA,12551.898,NA,NA,NA
140202,5,-0.764863,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16913.132,NA,NA
140475,5,0.454523,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2399.592,NA,NA
140674,5,0.375869,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3325.172,NA,NA
140758,5,-0.969331,5,NA,NA,NA,NA,NA,NA,NA,NA,6594.553,NA,NA,NA
140899,4.80993,-1.57748,5,NA,NA,NA,NA,NA,NA,NA,NA,2245.004,NA,NA,NA
141264,5,-1.48791,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6052.874,NA
141451,5,-1.99321,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5533.02,NA,NA
141546,5,-1.0814,4.91595,NA,NA,NA,NA,NA,NA,NA,NA,NA,3252.653,NA,NA
141732,4.69062,-0.59963,5,NA,NA,NA,NA,NA,NA,NA,NA,4797.337,NA,NA,NA
142027,5,-0.864793,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12416.095,NA,NA
142174,5,-1.07892,4.90413,NA,NA,NA,NA,NA,NA,NA,NA,NA,3504.314,NA,NA
142343,5,-1.30667,4.93649,NA,NA,NA,NA,NA,NA,NA,NA,2554.686,NA,NA,NA
142695,4.61293,-2.29689,5,NA,NA,NA,NA,NA,NA,NA,NA,-35.85,NA,NA,NA
142736,5,-3.0091,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250.381,NA,NA
143064,5,-2.51829,4.65917,NA,NA,NA,NA,NA,NA,NA,NA,1588.62,NA,NA,NA
143290,4.95088,-1.90064,4.92544,NA,NA,NA,NA,NA,NA,NA,NA,NA,6731.787,NA,NA
143368,5,-1.53867,4.04472,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662.558,NA,NA
143563,5,-1.00837,4.6137,NA,NA,NA,NA,NA,NA,NA,NA,NA,3675.423,NA,NA
143768,4.59417,-0.900783,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4982.175,NA,NA
143949,5,-2.09397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4837.909,NA,NA
144231,3.77383,-0.909183,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4180.002,NA,NA
144403,5,-0.783826,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13016.088,NA,NA
144561,5,-1.98996,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5522.524,NA,NA
144743,5,-1.14446,4.24023,NA,NA,NA,NA,NA,NA,NA,NA,NA,860.371,NA,NA
144900,5,-1.26663,4.9634,NA,NA,NA,NA,NA,NA,NA,NA,2943.891,NA,NA,NA
145117,5,-0.659668,4.61967,NA,NA,NA,NA,NA,NA,NA,NA,NA,7493.311,NA,NA
145342,5,-0.908911,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11258.503,NA,NA
145659,4.72694,-1.5044,4.39328,NA,NA,NA,NA,NA,NA,NA,NA,NA,5411.896,NA,NA
145725,4.99511,-0.892274,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12018.846,NA,NA
145990,5,-0.573979,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8107.172,NA,NA
146196,5,0.464051,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2239.345,NA,NA
146341,5,-0.673195,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10698.553,NA,NA
146678,5,0.158818,4.79521,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246.558,NA,NA
146874,3.09786,-0.11109,5,NA,NA,NA,NA,NA,NA,NA,NA,1337.146,NA,NA,NA
147035,4.43684,-0.735978,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1202.298,NA
147193,5,-0.843341,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12771.509,NA,NA
147426,4.55576,-0.699973,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628.872,NA,NA
147551,5,-1.0127,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6607.979,NA,NA
147827,5,-3.02029,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3234.822,NA,NA
147902,5,-4.0192,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2569.665,NA,NA
148253,5,-2.99506,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3248.539,NA,NA
148456,4.97262,-1.96676,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5997.374,NA,NA
148622,4.25112,-1.63147,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4029.236,NA,NA
148836,4.81883,-0.101736,4.30818,NA,NA,NA,NA,NA,NA,NA,NA,NA,5497,NA,NA
148928,5,-0.0861631,4.77117,NA,NA,NA,NA,NA,NA,NA,NA,4308.165,NA,NA,NA
149111,5,-0.761287,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12824.716,NA,NA
149346,4.9818,-0.742186,4.92999,NA,NA,NA,NA,NA,NA,NA,NA,NA,16856.801,NA,NA
149493,5,-2.54386,4.57626,NA,NA,NA,NA,NA,NA,NA,58.06,NA,NA,NA,NA
149891,5,-2.8018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.49,NA,NA
149946,4.72959,-2.23221,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769.481,NA,NA
150115,4.43746,-1.52514,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3331.912,NA,NA
150337,5,-2.83648,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670.395,NA,NA
150650,5,-2.56897,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786.222,NA
150891,5,-0.679778,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10926.281,NA,NA
151066,5,-0.538714,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4418.615,NA,NA
151190,4.83114,-1.09767,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2028.447,NA,NA
151326,5,-0.590917,4.91893,NA,NA,NA,NA,NA,NA,NA,NA,NA,9071.979,NA,NA
151570,3.38437,-0.729705,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1647.599,NA
151888,4.09048,-1.62306,3.61676,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.456,NA,NA
151923,4.20738,-1.26684,4.79585,NA,NA,NA,NA,NA,NA,NA,NA,NA,5970.005,NA,NA
152091,5,-0.961095,4.93105,NA,NA,NA,NA,NA,NA,NA,NA,NA,11460.104,NA,NA
152299,5,-1.05155,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4368.409,NA,NA
152493,4.7131,-0.823974,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13169.185,NA,NA
152778,5,-1.882,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3905.201,NA,NA
152918,4.21527,-1.64525,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4354.93,NA,NA
153105,4.77855,-1.96757,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6639.917,NA,NA
153434,5,-0.549288,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6589.131,NA,NA
153658,5,-0.915232,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11047.873,NA,NA
153736,5,-0.864459,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12422.694,NA,NA
154049,5,-1.8438,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2771.053,NA,NA
154189,5,-0.552178,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5139.057,NA,NA
154483,4.43236,-0.117615,4.55717,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.999,NA,NA
154565,5,0.285552,4.74201,NA,NA,NA,NA,NA,NA,NA,NA,NA,4876.373,NA,NA
154722,4.84677,1.1704,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.751,NA,NA
155007,5,0.214164,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2374.908,NA,NA
155168,5,-1.00373,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7095.607,NA,NA
155354,4.88605,-0.857228,4.79882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5778.255,NA
155502,4.29309,-2.0138,5,NA,NA,NA,NA,NA,NA,406.788,NA,NA,NA,NA,NA
155697,3.2723,-0.627542,4.16548,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076.204,NA,NA
155983,4.54883,-1.03021,4.80986,NA,NA,NA,NA,NA,NA,NA,NA,NA,1748.734,NA,NA
156255,5,-0.720224,3.76835,NA,NA,NA,NA,NA,NA,NA,1518.167,NA,NA,NA,NA
156329,5,-0.863911,5,NA,NA,NA,NA,NA,NA,NA,NA,10252.486,NA,NA,NA
156561,5,-0.543641,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4683.273,NA,NA
156887,5,-0.239691,3.14245,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884.906,NA,NA
157085,5,-0.67237,3.85789,NA,NA,NA,NA,NA,NA,NA,NA,2597.32,NA,NA,NA
