id,x0,x1,x2,fitness7.5,fitness7,fitness9,fitness8.5,fitness8,fitness6.5,fitness9.5,fitness6
129467,7.99371,8.21062,6.66039,NA,0.6,NA,NA,NA,NA,NA,NA
129743,8.30692,8.12684,7.05091,NA,0.641,NA,NA,NA,NA,NA,NA
129886,7.63251,7.0746,7.05329,NA,NA,NA,NA,0.803,NA,NA,NA
130126,7.71258,7.81324,7.95014,0.982,NA,NA,NA,NA,NA,NA,NA
130260,7.47146,6.9693,8.09463,NA,NA,NA,0.769,NA,NA,NA,NA
130523,8.29942,7.65182,7.87069,NA,NA,NA,0.761,NA,NA,NA,NA
130695,7.00359,7.94356,7.54471,NA,NA,NA,NA,0.835,NA,NA,NA
130860,6.53444,7.78747,7.38497,NA,NA,NA,NA,0.662,NA,NA,NA
131097,7.13075,8.82211,7.35937,0.694,NA,NA,NA,NA,NA,NA,NA
131289,7.85999,8.38756,7.33304,NA,NA,NA,NA,0.858,NA,NA,NA
131555,8.89847,8.17348,7.37187,NA,NA,NA,NA,0.688,NA,NA,NA
131619,8.06101,7.94612,8.62124,NA,NA,NA,NA,0.773,NA,NA,NA
131867,7.34516,7.759,7.50762,0.963,NA,NA,NA,NA,NA,NA,NA
132088,7.04977,7.56469,7.31756,0.869,NA,NA,NA,NA,NA,NA,NA
132373,7.43531,8.07788,7.38791,NA,NA,NA,0.805,NA,NA,NA,NA
132491,7.64701,7.78205,8.26773,NA,NA,NA,NA,0.909,NA,NA,NA
132780,7.22287,7.81811,7.73378,NA,NA,NA,NA,0.94,NA,NA,NA
132971,6.99917,8.85182,8.27685,NA,NA,NA,0.507,NA,NA,NA,NA
133055,8.72426,8.8801,7.90484,0.598,NA,NA,NA,NA,NA,NA,NA
133203,7.4856,7.93444,7.61167,0.974,NA,NA,NA,NA,NA,NA,NA
133567,7.63994,8.4195,7.37959,NA,NA,NA,NA,0.831,NA,NA,NA
133674,9.16238,7.59677,7.7445,0.707,NA,NA,NA,NA,NA,NA,NA
133930,7.73071,7.34703,8.39656,0.883,NA,NA,NA,NA,NA,NA,NA
134115,7.89538,6.81895,7.35253,NA,NA,NA,0.723,NA,NA,NA,NA
134259,8.6679,8.75529,7.91149,NA,NA,NA,NA,0.657,NA,NA,NA
134581,7.89095,7.63042,7.85245,NA,NA,NA,NA,0.985,NA,NA,NA
134629,7.65002,7.80466,8.82304,NA,NA,NA,NA,0.796,NA,NA,NA
134841,7.82979,7.37867,7.62853,NA,NA,NA,NA,0.943,NA,NA,NA
135062,7.1593,7.00391,7.30343,0.783,NA,NA,NA,NA,NA,NA,NA
135290,7.75548,6.75169,7.78933,NA,0.719,NA,NA,NA,NA,NA,NA
135491,7.81979,8.24124,7.77464,NA,0.87,NA,NA,NA,NA,NA,NA
135609,7.02526,8.45275,8.512,NA,NA,NA,NA,0.659,NA,NA,NA
135910,7.85024,7.96099,9.16142,NA,NA,NA,0.601,NA,NA,NA,NA
136021,8.27976,7.40861,8.24195,NA,NA,NA,0.804,NA,NA,NA,NA
136299,7.30981,7.38338,8.33375,0.827,NA,NA,NA,NA,NA,NA,NA
136558,7.57766,7.3039,7.33765,NA,0.809,NA,NA,NA,NA,NA,NA
136637,7.02458,7.72613,7.99342,NA,0.781,NA,NA,NA,NA,NA,NA
136985,7.23374,6.84027,8.28282,0.731,NA,NA,NA,NA,NA,NA,NA
137123,8.23579,7.61473,7.70933,NA,NA,NA,NA,0.944,NA,NA,NA
137263,8.01764,8.14758,8.89226,0.718,NA,NA,NA,NA,NA,NA,NA
137445,8.10664,7.89277,7.39252,NA,NA,NA,NA,0.934,NA,NA,NA
137789,7.43912,7.50439,7.96669,NA,NA,NA,NA,0.957,NA,NA,NA
137996,7.6753,7.13293,8.27803,NA,NA,NA,NA,0.843,NA,NA,NA
138093,7.69804,7.46204,8.06389,NA,NA,NA,0.831,NA,NA,NA,NA
138388,7.39446,7.18363,8.27227,NA,NA,NA,0.687,NA,NA,NA,NA
138537,6.8157,7.86405,8.34989,NA,NA,NA,NA,0.744,NA,NA,NA
138697,7.8076,8.06624,7.74703,0.972,NA,NA,NA,NA,NA,NA,NA
138985,8.52753,8.48044,7.89353,NA,NA,NA,NA,0.767,NA,NA,NA
139034,8.09203,9.39291,8.50543,NA,NA,NA,NA,0.486,NA,NA,NA
139226,7.7148,9.10853,7.61471,0.721,NA,NA,NA,NA,NA,NA,NA
139549,7.39125,9.58678,8.49259,NA,NA,NA,NA,0.473,NA,NA,NA
139657,7.3823,9.12008,7.21466,0.646,NA,NA,NA,NA,NA,NA,NA
139810,8.4499,8.61305,7.09905,0.677,NA,NA,NA,NA,NA,NA,NA
140109,9.27551,7.69295,8.28121,0.618,NA,NA,NA,NA,NA,NA,NA
140282,8.2827,7.57077,7.99739,NA,NA,NA,NA,0.914,NA,NA,NA
140598,7.91675,7.85845,7.3589,0.943,NA,NA,NA,NA,NA,NA,NA
140694,6.85145,8.06991,7.14464,NA,NA,NA,NA,0.712,NA,NA,NA
140870,6.32536,8.58707,7.7745,0.496,NA,NA,NA,NA,NA,NA,NA
141055,7.08569,8.57217,8.3374,0.711,NA,NA,NA,NA,NA,NA,NA
141240,6.8948,8.22039,8.93817,NA,0.464,NA,NA,NA,NA,NA,NA
141484,7.4202,8.39453,7.51064,NA,0.783,NA,NA,NA,NA,NA,NA
141762,7.82403,7.61407,7.28641,0.914,NA,NA,NA,NA,NA,NA,NA
141930,7.57714,7.75176,7.49266,NA,NA,NA,NA,0.95,NA,NA,NA
142008,7.30432,7.70692,7.53481,NA,NA,0.703,NA,NA,NA,NA,NA
142336,7.665,8.03613,7.41883,NA,NA,0.75,NA,NA,NA,NA,NA
142415,7.88106,7.90829,8.33423,NA,NA,NA,NA,0.891,NA,NA,NA
142630,7.57808,7.09759,8.22537,NA,NA,NA,0.809,NA,NA,NA,NA
142859,8.70272,8.16344,7.00491,NA,NA,NA,0.603,NA,NA,NA,NA
143192,8.51243,9.16813,8.05428,NA,NA,NA,NA,0.57,NA,NA,NA
143348,8.29184,8.63142,8.0192,0.763,NA,NA,NA,NA,NA,NA,NA
143448,8.02343,7.61618,7.53314,NA,NA,NA,NA,0.945,NA,NA,NA
143729,8.56593,7.89495,6.86393,NA,NA,NA,0.613,NA,NA,NA,NA
143939,7.81243,8.02432,6.89646,NA,NA,NA,NA,0.822,NA,NA,NA
144125,8.0727,7.73589,8.78728,NA,NA,NA,NA,0.78,NA,NA,NA
144230,8.22161,7.15814,7.43425,0.868,NA,NA,NA,NA,NA,NA,NA
144477,7.48296,8.2108,8.66657,0.787,NA,NA,NA,NA,NA,NA,NA
144796,8.00618,7.26694,7.84849,NA,NA,NA,NA,0.908,NA,NA,NA
144824,7.13303,7.11135,7.02381,NA,NA,NA,0.611,NA,NA,NA,NA
145011,8.61388,7.75789,7.23391,NA,NA,NA,NA,0.786,NA,NA,NA
145389,7.12857,7.41618,7.44175,NA,NA,0.667,NA,NA,NA,NA,NA
145572,7.97828,7.46953,8.08984,0.91,NA,NA,NA,NA,NA,NA,NA
145601,7.54111,7.94198,7.92633,NA,NA,NA,NA,0.958,NA,NA,NA
145854,7.50028,8.47377,7.06545,NA,NA,NA,0.736,NA,NA,NA,NA
146174,7.41508,7.7738,6.80975,NA,NA,NA,NA,0.777,NA,NA,NA
146376,6.64253,7.91777,7.65979,0.762,NA,NA,NA,NA,NA,NA,NA
146587,7.75083,7.97979,7.91541,NA,NA,0.748,NA,NA,NA,NA,NA
146791,8.1089,6.98789,8.00241,NA,NA,0.616,NA,NA,NA,NA,NA
146926,6.5666,7.4509,8.07383,NA,NA,NA,0.554,NA,NA,NA,NA
147150,7.01243,7.57666,8.65808,NA,NA,NA,NA,0.723,NA,NA,NA
147382,7.6837,7.1474,6.67901,NA,NA,NA,NA,0.716,NA,NA,NA
147422,7.61349,7.57606,8.10474,NA,0.903,NA,NA,NA,NA,NA,NA
147767,8.19478,7.42276,7.84226,NA,0.877,NA,NA,NA,NA,NA,NA
147988,8.01873,7.76447,7.73004,0.97,NA,NA,NA,NA,NA,NA,NA
148001,7.48549,8.39991,8.76261,0.72,NA,NA,NA,NA,NA,NA,NA
148369,7.66426,7.35769,8.26968,NA,NA,NA,0.791,NA,NA,NA,NA
148444,7.28409,6.80506,8.94823,NA,NA,NA,NA,0.535,NA,NA,NA
148680,8.31363,8.39184,8.17873,NA,0.744,NA,NA,NA,NA,NA,NA
148954,8.34165,7.89716,7.57099,0.913,NA,NA,NA,NA,NA,NA,NA
149184,7.77906,7.69379,7.72548,NA,NA,NA,NA,NA,NA,NA,0.62
149221,9.02904,7.77808,7.39537,NA,NA,NA,NA,0.721,NA,NA,NA
149509,8.93506,8.07184,8.28138,NA,NA,NA,NA,0.681,NA,NA,NA
149701,8.23902,8.05796,8.7572,0.74,NA,NA,NA,NA,NA,NA,NA
149939,8.3816,8.60878,8.53249,NA,NA,NA,NA,NA,NA,0.338,NA
150188,8.61952,8.25046,7.94354,NA,NA,NA,NA,0.775,NA,NA,NA
150280,8.45481,6.9315,8.28188,0.71,NA,NA,NA,NA,NA,NA,NA
150570,8.51737,7.84542,8.08681,0.829,NA,NA,NA,NA,NA,NA,NA
150634,7.64317,7.81221,8.4345,NA,NA,NA,NA,0.892,NA,NA,NA
150871,8.19244,8.37163,8.04672,0.83,NA,NA,NA,NA,NA,NA,NA
151180,8.95481,7.9369,8.04968,0.713,NA,NA,NA,NA,NA,NA,NA
151303,7.64274,7.68347,7.77299,NA,NA,NA,NA,NA,0.779,NA,NA
151507,7.39775,7.75688,7.65584,0.962,NA,NA,NA,NA,NA,NA,NA
151601,7.66952,9.6467,7.24262,NA,0.452,NA,NA,NA,NA,NA,NA
151891,8.62215,8.57635,7.68913,NA,NA,NA,NA,0.72,NA,NA,NA
152030,8.23389,8.154,7.46004,NA,NA,NA,NA,0.892,NA,NA,NA
152383,8.26244,8.12089,8.5716,NA,NA,NA,0.719,NA,NA,NA,NA
152566,7.72285,8.1202,8.37877,NA,0.834,NA,NA,NA,NA,NA,NA
152719,7.35952,7.85574,7.09908,0.885,NA,NA,NA,NA,NA,NA,NA
152828,7.98063,7.0404,7.48738,NA,NA,NA,NA,0.851,NA,NA,NA
153045,7.36585,8.95783,8.02567,NA,NA,NA,NA,0.707,NA,NA,NA
153332,8.07189,7.33303,8.76524,NA,0.68,NA,NA,NA,NA,NA,NA
153431,7.50296,7.8569,8.94595,0.743,NA,NA,NA,NA,NA,NA,NA
153703,6.97669,7.88894,8.78862,NA,NA,NA,NA,0.649,NA,NA,NA
153848,7.3106,7.04262,7.72132,NA,NA,NA,NA,0.842,NA,NA,NA
154109,7.93174,8.01665,7.71147,0.963,NA,NA,NA,NA,NA,NA,NA
154306,7.75426,6.87783,7.59779,NA,0.751,NA,NA,NA,NA,NA,NA
154431,8.17472,7.65661,6.9832,NA,0.776,NA,NA,NA,NA,NA,NA
154721,6.8876,7.10785,7.60361,0.744,NA,NA,NA,NA,NA,NA,NA
154962,7.91703,7.65479,7.29172,0.943,NA,NA,NA,NA,NA,NA,NA
155076,8.10579,8.93238,7.37507,NA,0.654,NA,NA,NA,NA,NA,NA
155261,8.29609,8.12292,6.98449,NA,NA,NA,NA,0.766,NA,NA,NA
155444,7.47758,8.73036,8.29196,NA,0.708,NA,NA,NA,NA,NA,NA
155769,7.98528,7.90708,7.35993,0.909,NA,NA,NA,NA,NA,NA,NA
155974,7.67352,6.82232,7.11831,NA,NA,NA,NA,0.759,NA,NA,NA
156129,7.75684,7.21486,8.17316,NA,NA,NA,NA,NA,0.701,NA,NA
156244,7.55956,7.7091,7.60319,0.988,NA,NA,NA,NA,NA,NA,NA
156576,7.37,8.07744,6.73766,0.738,NA,NA,NA,NA,NA,NA,NA
156644,7.76909,6.86197,7.73733,NA,NA,NA,NA,0.847,NA,NA,NA
156854,7.53569,6.84416,6.81786,NA,NA,0.457,NA,NA,NA,NA,NA
157012,7.59687,6.72687,8.21466,NA,NA,NA,NA,0.702,NA,NA,NA
157396,7.67459,6.85588,7.69576,NA,NA,NA,0.712,NA,NA,NA,NA
157576,8.38604,6.98173,8.09014,0.771,NA,NA,NA,NA,NA,NA,NA
157769,7.9224,6.54681,7.36982,NA,0.623,NA,NA,NA,NA,NA,NA
157877,7.36758,7.09394,8.57685,NA,NA,NA,NA,0.764,NA,NA,NA
158100,7.75947,7.16949,9.5412,NA,NA,NA,0.411,NA,NA,NA,NA
158235,7.64126,6.57795,7.38313,0.708,NA,NA,NA,NA,NA,NA,NA
158559,6.81277,7.37804,7.46076,0.797,NA,NA,NA,NA,NA,NA,NA
158755,8.54459,7.91481,7.09266,NA,NA,NA,NA,0.76,NA,NA,NA
158806,8.05194,7.75863,8.24631,NA,NA,0.655,NA,NA,NA,NA,NA
159143,8.41233,7.99765,7.47661,NA,NA,NA,0.734,NA,NA,NA,NA
159253,7.70877,8.20699,7.80183,NA,NA,NA,NA,NA,NA,0.603,NA
159544,7.50144,6.7593,7.52601,NA,NA,NA,NA,0.796,NA,NA,NA
159635,8.07012,7.96647,7.56974,NA,0.842,NA,NA,NA,NA,NA,NA
159916,7.7137,7.68638,8.01888,NA,0.799,NA,NA,NA,NA,NA,NA
160193,7.801,7.73888,7.31725,NA,NA,NA,NA,NA,0.765,NA,NA
160342,7.47401,7.2662,8.21123,NA,NA,NA,0.825,NA,NA,NA,NA
160507,7.54456,8.19468,7.66168,NA,0.868,NA,NA,NA,NA,NA,NA
160749,8.2679,6.88137,7.70651,NA,0.75,NA,NA,NA,NA,NA,NA
160954,8.5016,7.14559,7.4667,NA,NA,NA,0.736,NA,NA,NA,NA
161064,7.57989,6.85263,6.94314,NA,NA,NA,0.601,NA,NA,NA,NA
161243,8.87169,7.22186,7.29918,NA,NA,NA,NA,0.651,NA,NA,NA
161530,7.93168,6.73276,7.1258,NA,NA,NA,0.644,NA,NA,NA,NA
161761,7.81476,7.08951,7.30513,NA,NA,NA,0.766,NA,NA,NA,NA
161807,8.6111,7.52779,7.43992,NA,NA,NA,NA,0.811,NA,NA,NA
162051,8.54007,7.3888,8.22531,NA,NA,NA,0.743,NA,NA,NA,NA
162337,8.11588,8.05515,7.55951,NA,NA,NA,NA,0.937,NA,NA,NA
162515,7.26814,7.9517,6.8566,NA,NA,NA,NA,0.783,NA,NA,NA
162627,6.48171,8.37047,8.12762,NA,NA,NA,0.498,NA,NA,NA,NA
162882,7.86362,7.58351,7.5764,NA,NA,0.795,NA,NA,NA,NA,NA
163192,7.71008,7.66806,7.04318,0.883,NA,NA,NA,NA,NA,NA,NA
163357,8.27685,7.31062,7.24346,NA,0.777,NA,NA,NA,NA,NA,NA
163507,9.01919,7.31897,8.00251,0.699,NA,NA,NA,NA,NA,NA,NA
163729,7.27555,7.93089,7.35951,NA,NA,NA,0.863,NA,NA,NA,NA
163981,7.16137,7.0354,7.96599,NA,0.759,NA,NA,NA,NA,NA,NA
164098,7.15855,7.7266,8.01446,0.899,NA,NA,NA,NA,NA,NA,NA
164225,7.06307,8.1965,7.06547,NA,NA,0.52,NA,NA,NA,NA,NA
164482,7.42526,8.16636,7.08697,NA,0.791,NA,NA,NA,NA,NA,NA
164733,7.82795,7.99506,7.91966,NA,NA,NA,NA,0.925,NA,NA,NA
164864,7.34899,7.39791,8.08881,0.911,NA,NA,NA,NA,NA,NA,NA
165076,7.59088,6.82549,7.96842,NA,NA,NA,NA,0.794,NA,NA,NA
165301,7.55671,6.98582,7.77491,NA,0.831,NA,NA,NA,NA,NA,NA
165552,7.8869,7.90828,8.26957,NA,NA,NA,0.842,NA,NA,NA,NA
165799,7.95841,7.96721,8.26298,0.915,NA,NA,NA,NA,NA,NA,NA
165821,8.20604,8.52298,6.75727,NA,NA,NA,NA,0.629,NA,NA,NA
166157,8.49701,8.11199,7.25299,NA,NA,0.599,NA,NA,NA,NA,NA
166385,8.53971,7.29771,7.81512,NA,NA,NA,NA,0.828,NA,NA,NA
166552,8.09745,8.41584,7.64536,NA,NA,NA,NA,0.874,NA,NA,NA
166620,6.78004,7.12815,7.8822,NA,0.694,NA,NA,NA,NA,NA,NA
166825,7.96935,8.56953,7.61631,NA,NA,NA,NA,0.838,NA,NA,NA
167115,6.81558,8.73509,7.96929,NA,NA,NA,NA,0.628,NA,NA,NA
167304,7.51144,7.67051,7.76865,0.965,NA,NA,NA,NA,NA,NA,NA
167414,7.99693,8.1248,8.28041,0.887,NA,NA,NA,NA,NA,NA,NA
167700,7.72313,7.81865,7.38432,0.964,NA,NA,NA,NA,NA,NA,NA
167893,7.50427,7.19051,7.55258,NA,0.839,NA,NA,NA,NA,NA,NA
168125,7.19994,8.35101,7.89546,NA,NA,NA,NA,0.827,NA,NA,NA
168353,6.84893,7.88754,7.78043,NA,NA,0.656,NA,NA,NA,NA,NA
168587,7.2922,6.80083,7.58311,NA,NA,NA,0.651,NA,NA,NA,NA
168687,7.58041,7.4119,6.73541,NA,NA,NA,NA,0.77,NA,NA,NA
168972,8.25972,7.66157,7.53978,0.928,NA,NA,NA,NA,NA,NA,NA
169096,7.46162,7.15695,6.95791,NA,NA,NA,NA,0.781,NA,NA,NA
169258,7.88777,7.86238,7.59815,NA,NA,NA,NA,0.961,NA,NA,NA
169451,8.51488,7.91693,7.6896,NA,0.785,NA,NA,NA,NA,NA,NA
169799,8.76604,7.54621,6.99681,NA,NA,NA,0.602,NA,NA,NA,NA
169992,7.56582,7.0906,7.30931,NA,NA,NA,NA,0.879,NA,NA,NA
170154,8.43597,7.29108,7.3303,NA,NA,NA,NA,0.8,NA,NA,NA
170321,7.52378,7.88364,8.33413,NA,NA,NA,NA,0.859,NA,NA,NA
170436,6.92288,7.52468,8.58644,NA,NA,NA,NA,0.712,NA,NA,NA
170768,7.53533,7.93182,7.45418,NA,NA,NA,0.88,NA,NA,NA,NA
170833,8.37937,7.00481,7.05696,0.719,NA,NA,NA,NA,NA,NA,NA
171077,7.04824,7.76536,7.48495,0.88,NA,NA,NA,NA,NA,NA,NA
171339,7.58891,7.11755,7.60426,NA,NA,NA,NA,0.903,NA,NA,NA
171469,8.28891,8.12192,8.19965,0.856,NA,NA,NA,NA,NA,NA,NA
171739,8.39727,7.05025,7.36121,0.771,NA,NA,NA,NA,NA,NA,NA
171854,8.9528,7.5388,7.58399,NA,NA,NA,NA,0.731,NA,NA,NA
172064,7.61752,7.0419,7.75639,NA,NA,NA,NA,0.851,NA,NA,NA
172293,8.15455,8.26093,8.32027,NA,NA,0.642,NA,NA,NA,NA,NA
172574,8.26114,7.39274,8.10963,NA,NA,0.697,NA,NA,NA,NA,NA
172613,8.54092,7.79874,7.25101,NA,NA,NA,0.771,NA,NA,NA,NA
172849,8.39617,7.94668,8.03976,0.845,NA,NA,NA,NA,NA,NA,NA
173135,7.79467,7.57149,6.84368,0.824,NA,NA,NA,NA,NA,NA,NA
173387,8.58423,8.34212,7.05987,0.679,NA,NA,NA,NA,NA,NA,NA
173457,8.32106,7.57924,7.24669,NA,NA,NA,NA,NA,0.653,NA,NA
173753,8.31052,7.56217,6.91789,0.792,NA,NA,NA,NA,NA,NA,NA
173976,7.31376,7.16754,7.42193,0.885,NA,NA,NA,NA,NA,NA,NA
174050,7.81798,7.36297,7.5097,NA,NA,0.765,NA,NA,NA,NA,NA
174330,8.19147,6.96783,8.4956,NA,NA,NA,NA,0.692,NA,NA,NA
174424,7.93773,7.91263,7.18754,NA,NA,NA,0.833,NA,NA,NA,NA
174725,8.00864,8.8555,6.9842,NA,NA,NA,NA,0.659,NA,NA,NA
174981,6.99865,8.5075,6.89387,0.637,NA,NA,NA,NA,NA,NA,NA
175186,7.45959,7.49901,7.20424,0.923,NA,NA,NA,NA,NA,NA,NA
175218,7.93383,6.83908,6.91447,0.696,NA,NA,NA,NA,NA,NA,NA
175434,8.57117,7.1088,7.76388,NA,NA,NA,NA,0.78,NA,NA,NA
175672,8.61167,7.04258,7.26267,NA,NA,0.435,NA,NA,NA,NA,NA
175946,8.62016,8.49453,7.04439,0.655,NA,NA,NA,NA,NA,NA,NA
176024,8.59223,8.18977,7.02927,NA,NA,NA,NA,0.72,NA,NA,NA
176321,7.84343,7.54304,8.09875,0.96,NA,NA,NA,NA,NA,NA,NA
176488,6.52168,7.7899,7.10307,NA,NA,NA,NA,0.634,NA,NA,NA
176622,7.91535,7.38786,7.56368,NA,NA,NA,NA,0.943,NA,NA,NA
176842,7.75954,7.66419,5.97123,NA,NA,NA,NA,0.509,NA,NA,NA
177046,8.09708,7.62062,7.49827,NA,NA,NA,NA,0.949,NA,NA,NA
177201,7.85286,8.37269,7.19856,NA,0.785,NA,NA,NA,NA,NA,NA
177414,7.66307,8.28307,7.77559,0.913,NA,NA,NA,NA,NA,NA,NA
177645,7.65706,7.29081,8.01623,NA,NA,NA,0.794,NA,NA,NA,NA
177879,7.2021,7.13921,7.77886,NA,NA,NA,0.756,NA,NA,NA,NA
178019,7.32731,7.31497,7.55974,NA,0.877,NA,NA,NA,NA,NA,NA
178285,7.80193,7.44347,8.16546,NA,NA,NA,0.871,NA,NA,NA,NA
178443,7.46468,7.50165,7.89124,NA,NA,NA,NA,NA,NA,0.65,NA
178652,7.97701,8.15675,8.04743,0.923,NA,NA,NA,NA,NA,NA,NA
178968,7.15808,8.49685,8.16427,NA,NA,NA,0.726,NA,NA,NA,NA
179085,7.52336,7.93785,7.36785,NA,NA,NA,0.868,NA,NA,NA,NA
179356,7.58758,8.0737,7.96485,NA,NA,NA,NA,0.95,NA,NA,NA
179401,8.22802,7.82557,7.11399,NA,NA,NA,NA,0.868,NA,NA,NA
179796,8.06014,7.66367,7.54711,NA,NA,NA,NA,0.969,NA,NA,NA
179858,8.35648,7.58424,7.8756,NA,NA,NA,NA,0.908,NA,NA,NA
180158,7.2816,7.92978,7.27945,0.898,NA,NA,NA,NA,NA,NA,NA
180373,8.08823,7.98383,7.17304,NA,NA,NA,NA,0.865,NA,NA,NA
180512,7.70729,8.11967,7.18032,NA,NA,NA,NA,0.9,NA,NA,NA
180798,6.90171,7.55752,6.9639,NA,0.644,NA,NA,NA,NA,NA,NA
180950,6.97782,6.93365,7.49452,NA,NA,NA,0.69,NA,NA,NA,NA
181147,6.58111,6.94505,7.71014,NA,NA,NA,NA,0.611,NA,NA,NA
181208,7.38746,7.39026,8.09688,NA,NA,NA,0.846,NA,NA,NA,NA
181483,7.77003,8.53139,7.75148,0.88,NA,NA,NA,NA,NA,NA,NA
181774,7.54437,8.39558,7.45386,0.885,NA,NA,NA,NA,NA,NA,NA
181873,7.62499,8.01461,7.98042,NA,NA,0.778,NA,NA,NA,NA,NA
182174,7.66655,6.98494,7.82885,NA,NA,NA,NA,0.87,NA,NA,NA
182238,7.03641,7.89575,8.21603,NA,NA,NA,NA,0.837,NA,NA,NA
182590,8.57372,7.97433,8.95396,NA,NA,NA,0.473,NA,NA,NA,NA
182752,7.27583,8.37609,8.89641,NA,NA,NA,NA,0.634,NA,NA,NA
182850,7.50979,8.61923,8.44858,NA,NA,NA,0.647,NA,NA,NA,NA
183179,7.67903,7.69449,7.78294,0.996,NA,NA,NA,NA,NA,NA,NA
183262,7.11589,8.14933,7.69931,0.85,NA,NA,NA,NA,NA,NA,NA
183564,6.91859,8.36844,7.88272,NA,0.708,NA,NA,NA,NA,NA,NA
183766,8.02246,6.97057,7.94872,NA,NA,NA,0.719,NA,NA,NA,NA
183939,7.09499,7.88324,8.70309,NA,NA,NA,NA,0.749,NA,NA,NA
184089,8.6005,7.46754,6.94037,NA,0.67,NA,NA,NA,NA,NA,NA
184341,8.36833,8.27588,8.23937,NA,0.677,NA,NA,NA,NA,NA,NA
184404,8.63442,7.5644,7.88048,NA,NA,NA,NA,0.828,NA,NA,NA
184728,8.19228,7.50995,7.70102,0.929,NA,NA,NA,NA,NA,NA,NA
184912,7.52682,6.38301,7.89483,0.635,NA,NA,NA,NA,NA,NA,NA
185107,8.09136,6.78776,8.45496,NA,NA,NA,NA,0.691,NA,NA,NA
185367,7.65971,6.68289,7.44271,0.769,NA,NA,NA,NA,NA,NA,NA
185488,6.9296,6.98864,8.42301,NA,NA,NA,NA,0.667,NA,NA,NA
185712,6.94634,7.73337,8.4948,0.751,NA,NA,NA,NA,NA,NA,NA
185920,8.10066,8.00763,7.66138,0.951,NA,NA,NA,NA,NA,NA,NA
186066,7.83532,7.95432,8.15861,NA,NA,NA,NA,0.937,NA,NA,NA
186395,8.60745,7.27416,8.15185,NA,NA,NA,NA,0.759,NA,NA,NA
186545,8.35677,8.49986,8.29724,NA,NA,NA,NA,0.708,NA,NA,NA
186705,8.06397,7.74532,7.09198,NA,NA,NA,NA,0.839,NA,NA,NA
187000,7.87429,8.20363,6.7056,NA,NA,NA,NA,NA,NA,0.428,NA
187044,8.2557,7.58874,8.35611,NA,NA,NA,0.752,NA,NA,NA,NA
187219,7.43379,8.67345,6.85773,0.677,NA,NA,NA,NA,NA,NA,NA
187416,7.0422,8.14031,8.31569,0.799,NA,NA,NA,NA,NA,NA,NA
187617,7.12888,7.13559,7.63522,NA,NA,NA,NA,0.842,NA,NA,NA
187875,7.31887,7.49256,8.44349,NA,0.719,NA,NA,NA,NA,NA,NA
188143,7.08116,7.41939,7.64583,NA,NA,NA,NA,0.895,NA,NA,NA
188281,7.43897,8.22043,7.10321,NA,NA,NA,0.736,NA,NA,NA,NA
188585,6.54005,8.29744,7.57914,NA,NA,NA,0.583,NA,NA,NA,NA
188687,7.28652,7.72274,7.33778,NA,NA,NA,NA,0.884,NA,NA,NA
188937,8.12136,6.85843,7.36385,NA,NA,NA,NA,0.773,NA,NA,NA
189021,8.03349,6.81645,8.36287,0.732,NA,NA,NA,NA,NA,NA,NA
189341,7.40979,7.21926,7.58419,NA,NA,NA,NA,0.879,NA,NA,NA
189505,8.01725,6.9543,7.68865,NA,0.791,NA,NA,NA,NA,NA,NA
189644,7.95078,7.09094,7.70044,NA,0.86,NA,NA,NA,NA,NA,NA
189872,8.42816,8.0956,8.20061,NA,NA,NA,0.687,NA,NA,NA,NA
190149,8.24668,7.03973,7.2489,NA,NA,NA,NA,0.799,NA,NA,NA
190376,8.05545,7.97576,7.59254,0.958,NA,NA,NA,NA,NA,NA,NA
190487,7.58227,7.72954,7.91456,NA,NA,NA,NA,0.987,NA,NA,NA
190797,7.3334,7.9375,6.78768,NA,NA,NA,NA,0.775,NA,NA,NA
190959,7.20057,8.22345,8.13676,0.849,NA,NA,NA,NA,NA,NA,NA
191080,7.47772,8.71914,7.53968,0.808,NA,NA,NA,NA,NA,NA,NA
191321,7.7085,8.23025,7.41914,NA,NA,NA,NA,0.889,NA,NA,NA
191432,7.04776,8.30911,7.96434,NA,NA,NA,NA,0.772,NA,NA,NA
191679,7.61904,8.18359,7.56257,NA,NA,NA,NA,0.911,NA,NA,NA
191813,7.50014,7.49849,6.59894,NA,NA,NA,0.612,NA,NA,NA,NA
192160,8.06633,7.95379,8.25958,NA,NA,NA,0.787,NA,NA,NA,NA
192253,7.98676,7.94975,6.82296,NA,NA,0.612,NA,NA,NA,NA,NA
192479,7.85546,7.3424,8.13244,NA,NA,NA,NA,0.889,NA,NA,NA
192714,6.60449,7.80086,8.58658,NA,NA,NA,NA,0.592,NA,NA,NA
192999,8.15138,7.85334,8.86862,0.748,NA,NA,NA,NA,NA,NA,NA
193117,7.86922,8.38532,8.28101,NA,NA,NA,0.765,NA,NA,NA,NA
193320,7.80971,8.08187,7.3401,0.919,NA,NA,NA,NA,NA,NA,NA
193519,7.54818,7.92483,6.85725,NA,NA,NA,NA,0.832,NA,NA,NA
193792,7.82234,7.354,7.1305,NA,NA,NA,0.829,NA,NA,NA,NA
193807,7.34032,7.90061,8.00528,NA,NA,NA,NA,0.913,NA,NA,NA
194060,7.29116,7.36751,7.60607,NA,0.877,NA,NA,NA,NA,NA,NA
