id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness3.5
193694,5,3.32708,-1.52145,NA,NA,3699.76,NA
193814,5,5,-0.738591,NA,NA,12479.613,NA
194043,5,4.87481,-0.724422,NA,NA,16192.176,NA
194326,4.75829,5,-0.846668,NA,NA,14968.319,NA
194395,5,5,-1.06593,NA,NA,3498.963,NA
194680,4.79739,5,-0.915804,NA,NA,14044.29,NA
194936,5,5,-1.04793,NA,NA,4584.432,NA
195099,5,4.60684,-0.857999,NA,NA,6277.867,NA
195200,5,5,-2.12609,NA,NA,5573.966,NA
195577,5,4.45124,-1.55484,2519.331,NA,NA,NA
195602,5,3.8239,-0.749699,NA,NA,4418.91,NA
195887,5,5,-0.127476,NA,4300.839,NA,NA
196161,5,5,-0.677819,10431.552,NA,NA,NA
196281,5,4.58749,-0.810569,NA,NA,5176.338,NA
196535,5,5,-0.837684,NA,NA,12841.844,NA
196589,5,5,-0.515732,NA,NA,3174.538,NA
196830,5,4.92759,-0.836891,NA,NA,16087.813,NA
197053,5,5,-0.66847,NA,NA,10529.042,NA
197351,4.78578,5,-1.93462,NA,NA,6245.633,NA
197562,4.65138,4.73461,-1.90717,NA,NA,3616.33,NA
197678,4.9931,5,-0.798595,NA,NA,16816.373,NA
197968,5,5,-1.53595,6314.95,NA,NA,NA
198124,5,5,-2.22895,NA,NA,2203.389,NA
198375,5,4.65674,-0.725295,NA,NA,10788.395,NA
198525,5,4.41881,-2.51048,NA,NA,1269.014,NA
198652,2.8276,5,-2.11809,NA,NA,1236.271,NA
198959,5,5,-0.790041,NA,NA,13041.705,NA
199114,4.89018,4.87187,-1.00378,NA,NA,12411.361,NA
199327,4.94949,5,-0.679681,NA,NA,13030.792,NA
199434,5,4.74627,0.264916,NA,NA,3486.829,NA
199711,5,4.80418,0.445886,NA,NA,3262.522,NA
199984,3.89099,5,1.94459,NA,NA,-384.471,NA
