id,x0,x1,x2,fitness-5,fitness-3.5,fitness-3,fitness-2,fitness-4,fitness-2.5,fitness-1.5,fitness-1,fitness-4.5,fitness-0.5
108983,2.60493,1.75152,-4.77557,NA,NA,NA,-29.185,NA,NA,NA,NA,NA,NA
109198,2.9507,1.29389,-3.92175,NA,NA,-45.897,NA,NA,NA,NA,NA,NA,NA
109399,3.68637,0.686421,-4.14684,NA,NA,NA,-115.498,NA,NA,NA,NA,NA,NA
109406,1.4341,1.61219,-4.15396,NA,NA,NA,NA,NA,NA,NA,-51.267,NA,NA
109680,1.15663,4.17097,-4.60812,NA,NA,NA,-148.989,NA,NA,NA,NA,NA,NA
109904,0.411244,2.706,-4.41425,NA,NA,NA,NA,NA,-67.754,NA,NA,NA,NA
110175,0.31286,2.4989,-2.75144,NA,NA,NA,-155.452,NA,NA,NA,NA,NA,NA
110257,2.69424,1.64139,-3.94999,NA,NA,NA,-29.87,NA,NA,NA,NA,NA,NA
110468,0.699066,2.27324,-3.34766,NA,NA,NA,NA,-91.525,NA,NA,NA,NA,NA
110675,1.61224,1.73351,-4.58095,NA,NA,NA,-9.349,NA,NA,NA,NA,NA,NA
110890,1.1741,2.30678,-4.98412,NA,NA,NA,-40.737,NA,NA,NA,NA,NA,NA
111086,1.16943,2.72511,-4.09097,NA,NA,-40.07,NA,NA,NA,NA,NA,NA,NA
111307,0.837005,1.69995,-4.51817,NA,NA,-31.744,NA,NA,NA,NA,NA,NA,NA
111543,1.52191,1.98783,-4.96832,NA,NA,NA,-19.269,NA,NA,NA,NA,NA,NA
111758,0.927597,3.14121,-4.60562,NA,-77.932,NA,NA,NA,NA,NA,NA,NA,NA
111936,2.51441,2.30772,-4.00303,NA,NA,-33.475,NA,NA,NA,NA,NA,NA,NA
112076,2.35979,1.90959,-2.98287,NA,-99.872,NA,NA,NA,NA,NA,NA,NA,NA
112352,1.35644,2.37542,-3.80494,NA,-55.379,NA,NA,NA,NA,NA,NA,NA,NA
112483,1.6166,2.17632,-4.56729,NA,NA,NA,NA,NA,NA,NA,NA,-104.026,NA
112693,1.99086,2.09034,-4.87567,NA,-44.353,NA,NA,NA,NA,NA,NA,NA,NA
112900,1.3158,1.78056,-4.80121,NA,NA,NA,-20.901,NA,NA,NA,NA,NA,NA
113142,-0.0657678,2.04664,-4.78693,NA,-114.665,NA,NA,NA,NA,NA,NA,NA,NA
113316,0.650017,1.38087,-4.48783,NA,-66.052,NA,NA,NA,NA,NA,NA,NA,NA
113508,1.12162,2.38175,-3.43704,NA,NA,NA,NA,-81.008,NA,NA,NA,NA,NA
113738,1.51849,0.865768,-3.70703,NA,NA,-55.097,NA,NA,NA,NA,NA,NA,NA
113974,2.24389,2.38216,-4.92694,NA,NA,-31.287,NA,NA,NA,NA,NA,NA,NA
114176,1.32512,2.50692,-4.9056,NA,NA,-32.72,NA,NA,NA,NA,NA,NA,NA
114336,2.6661,1.75826,-4.21259,NA,NA,NA,NA,NA,-23.38,NA,NA,NA,NA
114565,1.20852,1.25864,-3.93036,NA,NA,NA,-27.386,NA,NA,NA,NA,NA,NA
114735,0.330949,1.6342,-4.39975,NA,NA,-63.484,NA,NA,NA,NA,NA,NA,NA
114952,1.26968,2.15281,-4.43239,NA,NA,NA,NA,NA,-15.308,NA,NA,NA,NA
115121,1.18024,2.69738,-4.17542,NA,NA,-44.918,NA,NA,NA,NA,NA,NA,NA
115364,1.38158,2.09666,-4.65516,NA,NA,NA,NA,-46.95,NA,NA,NA,NA,NA
115495,1.09729,2.44853,-3.65208,NA,NA,-44.939,NA,NA,NA,NA,NA,NA,NA
115618,1.14317,1.98513,-3.8928,NA,NA,NA,-25.993,NA,NA,NA,NA,NA,NA
115858,1.81537,2.32114,-4.11998,NA,NA,NA,NA,NA,NA,-27.927,NA,NA,NA
116071,1.77276,1.49899,-3.85079,NA,NA,NA,NA,NA,-8.244,NA,NA,NA,NA
116283,1.68647,1.06457,-3.85864,NA,-50.732,NA,NA,NA,NA,NA,NA,NA,NA
116485,2.19067,1.55221,-4.91757,NA,NA,-18.216,NA,NA,NA,NA,NA,NA,NA
116790,1.4988,0.88474,-4.84774,NA,NA,-43.901,NA,NA,NA,NA,NA,NA,NA
116842,1.89756,2.36971,-3.7061,NA,NA,NA,NA,-61.002,NA,NA,NA,NA,NA
117047,2.15975,2.31164,-3.59082,NA,NA,NA,-33.133,NA,NA,NA,NA,NA,NA
117364,2.7062,1.58681,-4.524,NA,NA,NA,-31.906,NA,NA,NA,NA,NA,NA
117416,3.11703,2.07788,-4.87268,NA,NA,NA,-56.173,NA,NA,NA,NA,NA,NA
117669,4.00872,1.5272,-4.95553,NA,NA,-121.25,NA,NA,NA,NA,NA,NA,NA
117985,2.78176,1.96755,-4.6093,NA,-55.681,NA,NA,NA,NA,NA,NA,NA,NA
118081,1.93093,2.24682,-4.08055,NA,NA,NA,NA,-49.336,NA,NA,NA,NA,NA
118354,1.38658,1.05789,-4.05569,NA,-40.111,NA,NA,NA,NA,NA,NA,NA,NA
118517,1.3161,1.75795,-4.6323,NA,NA,NA,NA,NA,-10.769,NA,NA,NA,NA
118601,1.57037,1.21953,-4.60654,NA,-39.327,NA,NA,NA,NA,NA,NA,NA,NA
118978,0.686408,1.86231,-4.04017,NA,NA,NA,-41.522,NA,NA,NA,NA,NA,NA
119036,1.78199,2.2123,-3.95616,NA,NA,NA,NA,NA,NA,-41.679,NA,NA,NA
119294,2.25005,1.78864,-4.53825,NA,NA,NA,-22.29,NA,NA,NA,NA,NA,NA
119438,1.78277,1.92361,-4.5432,NA,NA,NA,NA,NA,NA,-34.298,NA,NA,NA
119768,2.00764,2.17515,-4.73806,NA,NA,NA,NA,NA,NA,-38.791,NA,NA,NA
119941,2.96371,2.12285,-4.60519,NA,NA,NA,NA,NA,NA,NA,-84.539,NA,NA
120079,2.20642,2.81539,-4.8611,NA,NA,NA,NA,NA,NA,-59.597,NA,NA,NA
120364,1.28109,1.35576,-4.50491,NA,NA,-15.119,NA,NA,NA,NA,NA,NA,NA
120430,1.68477,1.33301,-4.47029,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.492
120749,1.6548,1.44231,-4.44196,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122.608
120992,1.70681,2.0662,-4.0525,NA,NA,NA,NA,NA,NA,NA,-48.012,NA,NA
121115,2.36809,1.38677,-3.62765,NA,NA,NA,NA,NA,NA,-50.637,NA,NA,NA
121214,1.49839,0.932408,-4.67483,NA,NA,NA,-51.263,NA,NA,NA,NA,NA,NA
121535,2.09778,0.740496,-3.6699,NA,-76.501,NA,NA,NA,NA,NA,NA,NA,NA
121604,2.40324,1.15584,-4.39923,NA,NA,NA,-26.858,NA,NA,NA,NA,NA,NA
121854,2.42045,2.86133,-3.45682,NA,NA,-70.853,NA,NA,NA,NA,NA,NA,NA
122035,0.289004,3.21845,-3.38383,NA,NA,-133.16,NA,NA,NA,NA,NA,NA,NA
122289,1.21942,3.67814,-3.70022,NA,NA,NA,NA,NA,-105.928,NA,NA,NA,NA
122523,0.878161,2.80442,-4.08458,NA,NA,NA,NA,NA,-51.04,NA,NA,NA,NA
122768,2.68698,2.3714,-4.69529,NA,NA,NA,-38.437,NA,NA,NA,NA,NA,NA
122834,1.10235,1.79976,-3.47221,NA,NA,NA,NA,NA,-37.329,NA,NA,NA,NA
123094,1.19547,1.48432,-4.54114,NA,NA,NA,-20.071,NA,NA,NA,NA,NA,NA
123352,3.12607,1.84831,-4.91453,NA,NA,NA,NA,NA,-50.585,NA,NA,NA,NA
123486,2.13157,1.82772,-4.27762,NA,-22.626,NA,NA,NA,NA,NA,NA,NA,NA
123764,1.41265,2.91543,-4.94272,NA,NA,NA,NA,NA,-47.739,NA,NA,NA,NA
123838,1.68021,3.2451,-3.46176,NA,NA,NA,NA,NA,-78.01,NA,NA,NA,NA
124183,2.39285,2.09289,-4.32324,NA,NA,NA,-21.111,NA,NA,NA,NA,NA,NA
124250,1.82359,2.6723,-4.11407,NA,NA,NA,NA,NA,NA,-42.241,NA,NA,NA
124528,2.57938,1.66535,-4.22838,NA,NA,NA,-21.109,NA,NA,NA,NA,NA,NA
124693,2.37604,1.39311,-4.72286,NA,-40.395,NA,NA,NA,NA,NA,NA,NA,NA
124814,1.8093,0.893469,-4.92334,NA,-67.451,NA,NA,NA,NA,NA,NA,NA,NA
125023,1.48654,1.87557,-4.9257,NA,NA,NA,NA,NA,-15.392,NA,NA,NA,NA
125243,1.01641,2.88848,-4.77324,NA,NA,NA,-54.892,NA,NA,NA,NA,NA,NA
125546,1.91207,2.45488,-4.41747,NA,-36.537,NA,NA,NA,NA,NA,NA,NA,NA
125607,3.77133,1.9529,-3.01251,NA,NA,NA,-158.267,NA,NA,NA,NA,NA,NA
125855,1.20257,3.02394,-4.86884,NA,NA,NA,NA,NA,-55.962,NA,NA,NA,NA
126028,1.44168,1.52808,-4.90094,NA,NA,NA,-28.399,NA,NA,NA,NA,NA,NA
126275,2.68064,0.829858,-4.59723,NA,NA,-56.546,NA,NA,NA,NA,NA,NA,NA
126529,2.12199,0.540004,-3.97391,NA,-69.289,NA,NA,NA,NA,NA,NA,NA,NA
126768,1.79958,1.37306,-4.31858,NA,-30.466,NA,NA,NA,NA,NA,NA,NA,NA
126969,2.25756,2.08361,-3.41693,NA,NA,-40.023,NA,NA,NA,NA,NA,NA,NA
127006,2.76482,0.698653,-3.78558,NA,NA,-68.067,NA,NA,NA,NA,NA,NA,NA
127372,2.70672,1.29399,-3.98878,NA,NA,-40.308,NA,NA,NA,NA,NA,NA,NA
127438,1.78571,2.55506,-3.15556,NA,NA,-63.318,NA,NA,NA,NA,NA,NA,NA
127744,0.436944,2.48507,-4.15046,NA,NA,NA,NA,NA,NA,-74.726,NA,NA,NA
127895,0.643551,1.6566,-4.86699,NA,NA,NA,NA,NA,-46.457,NA,NA,NA,NA
128174,0.409558,2.05353,-4.98813,NA,NA,NA,NA,NA,NA,-76.862,NA,NA,NA
128371,1.46959,2.51581,-4.45843,NA,NA,-26.546,NA,NA,NA,NA,NA,NA,NA
128525,2.33275,3.3166,-3.96442,NA,NA,NA,NA,NA,-72.808,NA,NA,NA,NA
128672,2.79939,2.35542,-4.65619,NA,NA,NA,NA,NA,-39.014,NA,NA,NA,NA
128924,1.49192,2.90776,-4.93383,NA,-74.009,NA,NA,NA,NA,NA,NA,NA,NA
129085,1.93264,2.40804,-2.65583,NA,NA,NA,NA,NA,-92.668,NA,NA,NA,NA
129366,1.92907,2.56962,-4.71541,NA,NA,NA,NA,NA,-26.023,NA,NA,NA,NA
129484,3.39867,2.77271,-3.99156,NA,NA,NA,NA,NA,-91.82,NA,NA,NA,NA
129786,2.3299,2.07504,-3.98377,NA,NA,-27.568,NA,NA,NA,NA,NA,NA,NA
129810,3.21786,0.851471,-4.80497,NA,NA,NA,-81.281,NA,NA,NA,NA,NA,NA
130007,1.16765,1.59708,-3.53645,NA,NA,NA,-41.804,NA,NA,NA,NA,NA,NA
130307,0.845046,1.9297,-2.8422,NA,NA,-82.039,NA,NA,NA,NA,NA,NA,NA
130507,1.03073,2.4779,-4.52329,NA,NA,-40.739,NA,NA,NA,NA,NA,NA,NA
130642,2.40186,1.76998,-4.36675,NA,-36.32,NA,NA,NA,NA,NA,NA,NA,NA
130821,1.59953,1.97733,-3.85969,NA,NA,NA,NA,NA,-11.699,NA,NA,NA,NA
131196,1.34052,2.22303,-4.69674,NA,NA,NA,NA,NA,-17.97,NA,NA,NA,NA
131390,1.76951,2.85271,-4.14742,NA,-57.431,NA,NA,NA,NA,NA,NA,NA,NA
131490,0.872511,2.1327,-4.56584,NA,NA,-37.876,NA,NA,NA,NA,NA,NA,NA
131627,1.12251,1.45076,-4.48013,NA,NA,NA,NA,NA,-18.235,NA,NA,NA,NA
131813,2.40812,2.36386,-4.37609,NA,NA,NA,NA,NA,-24.3,NA,NA,NA,NA
132035,1.95224,2.3936,-4.48104,NA,NA,NA,NA,NA,-17.553,NA,NA,NA,NA
132308,1.1887,0.902068,-4.51429,NA,NA,NA,NA,NA,-48.224,NA,NA,NA,NA
132447,0.966227,1.17155,-4.58691,NA,NA,-41.702,NA,NA,NA,NA,NA,NA,NA
132674,1.92767,1.2464,-4.50202,NA,NA,-18.42,NA,NA,NA,NA,NA,NA,NA
132808,1.75667,0.228743,-4.05528,NA,-118.495,NA,NA,NA,NA,NA,NA,NA,NA
133173,1.80288,1.58008,-3.62525,NA,-31.785,NA,NA,NA,NA,NA,NA,NA,NA
133383,2.9856,1.45296,-3.15186,NA,NA,-86.189,NA,NA,NA,NA,NA,NA,NA
133488,2.19415,-0.225283,-4.22151,NA,NA,NA,-193.481,NA,NA,NA,NA,NA,NA
133789,1.85647,1.57799,-3.43327,NA,NA,NA,NA,NA,NA,-47.153,NA,NA,NA
133992,1.54852,1.53012,-3.42689,NA,NA,-28.825,NA,NA,NA,NA,NA,NA,NA
134076,1.10414,2.71982,-2.87934,NA,NA,NA,NA,NA,NA,-117.579,NA,NA,NA
134218,2.44483,1.08587,-4.51422,NA,-48.549,NA,NA,NA,NA,NA,NA,NA,NA
134552,1.81358,0.422365,-4.93805,NA,NA,NA,NA,NA,-83.436,NA,NA,NA,NA
134795,2.60069,1.82662,-4.85546,NA,-45.611,NA,NA,NA,NA,NA,NA,NA,NA
134827,1.98637,2.3568,-3.72632,NA,NA,NA,NA,-66.14,NA,NA,NA,NA,NA
135039,1.64522,1.89656,-3.49411,NA,NA,-26.497,NA,NA,NA,NA,NA,NA,NA
135272,1.5793,2.19575,-3.3151,NA,NA,NA,NA,NA,-36.667,NA,NA,NA,NA
135596,2.09984,2.68824,-3.90557,NA,NA,-43.807,NA,NA,NA,NA,NA,NA,NA
135684,1.72681,1.93717,-3.68066,NA,NA,-18.226,NA,NA,NA,NA,NA,NA,NA
135820,2.45377,2.05885,-3.86053,NA,NA,NA,NA,NA,-23.355,NA,NA,NA,NA
136187,1.92954,1.91966,-4.80783,NA,-24.825,NA,NA,NA,NA,NA,NA,NA,NA
136265,1.45888,2.83542,-3.6469,NA,-64.29,NA,NA,NA,NA,NA,NA,NA,NA
136413,2.72429,2.60354,-4.4288,NA,NA,-50.332,NA,NA,NA,NA,NA,NA,NA
136626,2.65064,1.55878,-4.1988,NA,NA,-34.417,NA,NA,NA,NA,NA,NA,NA
136840,2.18154,2.59817,-4.09751,NA,NA,-31.448,NA,NA,NA,NA,NA,NA,NA
137049,1.76495,1.80204,-3.3173,NA,NA,-32.667,NA,NA,NA,NA,NA,NA,NA
137363,1.5232,1.62317,-4.27677,NA,NA,NA,-6.745,NA,NA,NA,NA,NA,NA
137401,2.02401,1.55821,-4.81792,NA,NA,NA,NA,NA,-10.445,NA,NA,NA,NA
137619,2.74511,2.31124,-4.80957,NA,NA,NA,-40.03,NA,NA,NA,NA,NA,NA
137967,3.06592,1.30307,-4.26665,NA,NA,NA,-48.305,NA,NA,NA,NA,NA,NA
138019,3.19753,1.95944,-4.13764,NA,NA,NA,NA,NA,NA,NA,-110.367,NA,NA
138239,2.3264,2.18451,-3.70703,NA,NA,NA,NA,NA,NA,NA,-70,NA,NA
138448,1.80686,2.40817,-3.95111,NA,NA,NA,NA,NA,NA,-39.349,NA,NA,NA
138693,1.73646,3.305,-4.72522,NA,NA,NA,-73.603,NA,NA,NA,NA,NA,NA
138969,1.7282,2.24718,-4.27133,NA,NA,NA,NA,NA,NA,-33.492,NA,NA,NA
139114,2.06882,3.15324,-4.57737,NA,NA,NA,NA,NA,-54.86,NA,NA,NA,NA
139282,2.20191,1.31451,-3.68364,NA,-39.796,NA,NA,NA,NA,NA,NA,NA,NA
139406,1.66476,0.9539,-4.74598,NA,NA,-30.005,NA,NA,NA,NA,NA,NA,NA
139742,2.89941,1.80439,-4.84201,NA,NA,-38.86,NA,NA,NA,NA,NA,NA,NA
139852,2.36412,1.78619,-4.3831,NA,NA,-24.603,NA,NA,NA,NA,NA,NA,NA
140025,1.6159,1.61323,-4.40271,NA,NA,NA,NA,NA,NA,NA,NA,-73.965,NA
140306,0.81501,1.16678,-4.77421,NA,NA,NA,NA,-97.103,NA,NA,NA,NA,NA
140573,0.757108,1.37412,-4.98301,NA,NA,-53.765,NA,NA,NA,NA,NA,NA,NA
140711,0.838787,2.31012,-4.11858,NA,NA,NA,NA,NA,NA,-55.626,NA,NA,NA
140926,1.65848,1.77919,-4.51955,NA,NA,NA,NA,NA,-4.654,NA,NA,NA,NA
141007,2.01983,1.09507,-3.47548,NA,NA,-41.815,NA,NA,NA,NA,NA,NA,NA
141357,1.10006,2.44506,-3.78932,NA,NA,NA,NA,NA,-35.291,NA,NA,NA,NA
141554,2.35827,1.72841,-3.54474,NA,NA,-38.851,NA,NA,NA,NA,NA,NA,NA
141645,2.41282,2.16374,-4.20833,NA,NA,NA,NA,NA,-19.277,NA,NA,NA,NA
141945,2.54451,3.36323,-4.7189,NA,NA,NA,NA,NA,-80.797,NA,NA,NA,NA
142021,1.75056,2.44609,-4.83181,NA,NA,NA,NA,NA,-22.919,NA,NA,NA,NA
142338,2.12719,2.08911,-4.31452,NA,NA,-17.725,NA,NA,NA,NA,NA,NA,NA
142594,2.00856,1.73768,-4.78762,NA,NA,NA,NA,NA,NA,-42.028,NA,NA,NA
142784,1.66934,1.09012,-4.42507,NA,NA,NA,-26.139,NA,NA,NA,NA,NA,NA
142975,2.16737,0.997542,-3.88122,NA,NA,NA,-32.958,NA,NA,NA,NA,NA,NA
143056,0.69837,1.55936,-4.52443,NA,NA,NA,-48.975,NA,NA,NA,NA,NA,NA
143206,2.51226,1.71756,-3.46158,NA,NA,NA,NA,NA,-37.977,NA,NA,NA,NA
143444,2.99885,2.33536,-4.39459,NA,NA,NA,NA,NA,-46.206,NA,NA,NA,NA
143638,1.66101,2.59985,-4.87108,NA,NA,NA,-35.457,NA,NA,NA,NA,NA,NA
143858,1.8216,1.76331,-4.88161,NA,NA,-13.74,NA,NA,NA,NA,NA,NA,NA
144156,0.601798,1.64061,-4.44863,NA,-65.768,NA,NA,NA,NA,NA,NA,NA,NA
144264,2.66804,1.82716,-4.14358,NA,-37.044,NA,NA,NA,NA,NA,NA,NA,NA
144530,2.64893,1.31299,-4.14227,NA,NA,NA,NA,NA,-28.419,NA,NA,NA,NA
144729,2.03594,2.72895,-3.93728,NA,-47.395,NA,NA,NA,NA,NA,NA,NA,NA
144833,2.48213,2.43959,-4.68431,NA,NA,NA,NA,NA,-30.84,NA,NA,NA,NA
145035,2.25263,1.68445,-4.18187,NA,NA,NA,NA,NA,-7.976,NA,NA,NA,NA
145206,2.68592,1.85085,-3.73639,NA,NA,NA,NA,NA,NA,-48.843,NA,NA,NA
145592,2.32071,2.00254,-4.20317,NA,NA,NA,-23.459,NA,NA,NA,NA,NA,NA
145660,3.41597,2.4062,-4.09248,NA,NA,NA,-80.022,NA,NA,NA,NA,NA,NA
145984,2.89981,2.0279,-4.10574,NA,NA,NA,-38.401,NA,NA,NA,NA,NA,NA
146190,0.810072,1.81727,-4.78032,NA,NA,NA,-41.846,NA,NA,NA,NA,NA,NA
146225,2.36748,1.43476,-4.54333,NA,NA,-26.46,NA,NA,NA,NA,NA,NA,NA
146545,2.46702,2.17618,-4.56688,NA,NA,NA,NA,-64.088,NA,NA,NA,NA,NA
146795,2.17334,1.69148,-4.5578,NA,NA,NA,NA,-44.853,NA,NA,NA,NA,NA
146879,2.64535,2.73362,-4.71983,NA,-78.387,NA,NA,NA,NA,NA,NA,NA,NA
147167,2.84141,1.92576,-4.25058,NA,NA,-40.905,NA,NA,NA,NA,NA,NA,NA
147276,2.00805,1.74617,-3.60861,NA,-39.795,NA,NA,NA,NA,NA,NA,NA,NA
147489,1.51397,2.51267,-4.17136,NA,NA,-33.247,NA,NA,NA,NA,NA,NA,NA
147676,1.13014,1.19208,-4.39797,NA,NA,NA,NA,NA,NA,-69.165,NA,NA,NA
147868,0.932718,1.66367,-3.13043,NA,NA,NA,NA,NA,-62.248,NA,NA,NA,NA
148014,1.50817,2.57324,-4.02502,NA,NA,NA,-29.608,NA,NA,NA,NA,NA,NA
148253,1.98093,1.42127,-4.78388,NA,-40.263,NA,NA,NA,NA,NA,NA,NA,NA
148527,2.15944,0.781707,-4.32357,NA,NA,NA,NA,NA,-35.454,NA,NA,NA,NA
148794,1.77228,0.945455,-4.50761,NA,-44.814,NA,NA,NA,NA,NA,NA,NA,NA
148892,1.74455,1.91019,-4.18589,NA,NA,NA,-6.321,NA,NA,NA,NA,NA,NA
149001,1.5357,0.907248,-4.34526,NA,NA,NA,NA,NA,NA,-77.614,NA,NA,NA
149317,1.67013,2.68338,-4.94386,NA,NA,NA,NA,NA,-34.779,NA,NA,NA,NA
149471,1.4714,2.70969,-3.29259,NA,NA,NA,NA,NA,NA,NA,-101.455,NA,NA
149707,2.68004,2.36524,-4.78616,NA,NA,NA,-41.351,NA,NA,NA,NA,NA,NA
149825,2.29248,2.9304,-4.30553,NA,NA,-53.483,NA,NA,NA,NA,NA,NA,NA
150183,2.02608,3.38764,-4.59226,NA,-98.928,NA,NA,NA,NA,NA,NA,NA,NA
150280,2.22774,2.29981,-4.74591,NA,NA,NA,NA,NA,-21.705,NA,NA,NA,NA
150408,1.94429,1.83583,-4.06649,NA,NA,NA,NA,NA,NA,-31.304,NA,NA,NA
150624,1.67575,1.29001,-4.20582,NA,NA,NA,NA,NA,-6.157,NA,NA,NA,NA
150891,2.96287,0.482627,-4.20315,NA,NA,NA,NA,NA,-85.626,NA,NA,NA,NA
151151,2.53355,0.856082,-4.65199,NA,NA,-44.009,NA,NA,NA,NA,NA,NA,NA
151238,2.95473,2.10175,-4.30398,NA,NA,NA,-48.536,NA,NA,NA,NA,NA,NA
151455,2.14309,1.47212,-3.43233,NA,NA,NA,NA,NA,NA,NA,-71.112,NA,NA
151769,2.11456,1.97785,-3.94954,NA,NA,NA,NA,NA,NA,-41.228,NA,NA,NA
151880,1.35617,1.90553,-4.0494,NA,NA,NA,-22.158,NA,NA,NA,NA,NA,NA
152157,2.70367,3.15279,-4.67909,NA,-102.653,NA,NA,NA,NA,NA,NA,NA,NA
152359,1.89057,2.12296,-3.70324,NA,-34.91,NA,NA,NA,NA,NA,NA,NA,NA
152413,1.49517,1.50779,-4.49158,NA,NA,NA,NA,NA,-4.439,NA,NA,NA,NA
152683,1.79491,1.85373,-4.24232,NA,NA,NA,NA,NA,-2.994,NA,NA,NA,NA
152801,2.8102,1.57515,-4.26065,NA,NA,-32.497,NA,NA,NA,NA,NA,NA,NA
153186,1.70233,1.67096,-4.1903,NA,-22.172,NA,NA,NA,NA,NA,NA,NA,NA
153270,1.99045,1.40562,-4.4203,NA,NA,-11.126,NA,NA,NA,NA,NA,NA,NA
153572,1.7962,1.90018,-4.66415,NA,NA,NA,-12.663,NA,NA,NA,NA,NA,NA
153682,1.99764,3.02863,-4.44143,NA,NA,-47.084,NA,NA,NA,NA,NA,NA,NA
153987,3.00165,2.81444,-4.54015,NA,-82.502,NA,NA,NA,NA,NA,NA,NA,NA
154136,2.09795,3.51434,-3.38583,NA,NA,NA,NA,-147.148,NA,NA,NA,NA,NA
154390,2.54254,2.97667,-3.85789,NA,NA,-67.884,NA,NA,NA,NA,NA,NA,NA
154573,1.42198,2.87016,-4.13119,NA,NA,NA,NA,NA,-40.057,NA,NA,NA,NA
154734,1.25137,1.77891,-3.30862,NA,NA,-42.899,NA,NA,NA,NA,NA,NA,NA
154920,1.85386,0.219654,-4.96558,NA,-120.95,NA,NA,NA,NA,NA,NA,NA,NA
155108,2.40982,0.535246,-4.10868,NA,NA,-67.446,NA,NA,NA,NA,NA,NA,NA
155315,2.13894,1.39158,-4.54999,NA,-26.817,NA,NA,NA,NA,NA,NA,NA,NA
155463,1.81545,1.13086,-4.33605,NA,NA,NA,NA,NA,-10.054,NA,NA,NA,NA
155727,2.47928,2.882,-4.20826,NA,NA,NA,NA,NA,-47.998,NA,NA,NA,NA
155856,2.39309,1.82399,-4.35614,NA,NA,NA,-21.263,NA,NA,NA,NA,NA,NA
156017,2.58515,2.17977,-4.71772,NA,NA,NA,-36.691,NA,NA,NA,NA,NA,NA
156288,1.65041,2.08869,-4.4385,NA,NA,NA,NA,NA,-7.708,NA,NA,NA,NA
156401,0.931119,2.70901,-4.98856,NA,-66.87,NA,NA,NA,NA,NA,NA,NA,NA
156721,0.387839,1.58637,-4.04604,NA,NA,NA,NA,NA,-61.446,NA,NA,NA,NA
156894,2.36988,0.703509,-4.41954,NA,NA,NA,-55.757,NA,NA,NA,NA,NA,NA
157014,2.09216,1.35491,-4.84774,NA,NA,-25.463,NA,NA,NA,NA,NA,NA,NA
157251,1.78223,1.71112,-4.76821,NA,NA,NA,-14.676,NA,NA,NA,NA,NA,NA
157447,1.65964,0.782742,-4.7448,NA,-59.929,NA,NA,NA,NA,NA,NA,NA,NA
157747,1.32652,0.972935,-4.79821,NA,NA,-42.623,NA,NA,NA,NA,NA,NA,NA
157855,0.643455,2.03742,-4.29807,NA,NA,-44.646,NA,NA,NA,NA,NA,NA,NA
158021,1.92262,2.27808,-4.94422,NA,-44.429,NA,NA,NA,NA,NA,NA,NA,NA
158396,1.78208,2.08996,-4.0091,NA,NA,NA,NA,NA,-9.365,NA,NA,NA,NA
158546,2.1064,0.849115,-4.31222,NA,NA,NA,NA,NA,-29.974,NA,NA,NA,NA
158680,2.64273,1.08912,-4.23362,NA,NA,NA,NA,NA,-33.663,NA,NA,NA,NA
158934,1.26277,2.86666,-4.79205,NA,NA,NA,NA,NA,NA,-70.608,NA,NA,NA
159090,1.36781,2.58504,-4.57652,NA,NA,NA,-31.491,NA,NA,NA,NA,NA,NA
159214,1.76133,1.18622,-4.64123,NA,NA,NA,-17.801,NA,NA,NA,NA,NA,NA
159579,1.27343,1.01482,-3.46937,NA,NA,NA,NA,NA,-53.659,NA,NA,NA,NA
159634,2.24555,1.50443,-4.9373,NA,NA,-24.246,NA,NA,NA,NA,NA,NA,NA
159999,0.708597,0.633039,-3.58885,NA,NA,-123.217,NA,NA,NA,NA,NA,NA,NA
160154,2.89247,1.43846,-3.76046,NA,NA,NA,-52.439,NA,NA,NA,NA,NA,NA
160267,2.0495,1.5775,-2.9483,NA,NA,NA,-69.669,NA,NA,NA,NA,NA,NA
160436,1.78236,1.60141,-4.6569,NA,NA,NA,NA,NA,-4.981,NA,NA,NA,NA
160732,2.12684,2.40587,-4.76107,NA,NA,NA,NA,-63.082,NA,NA,NA,NA,NA
160838,1.4932,2.66446,-4.35392,NA,NA,NA,NA,NA,-28.484,NA,NA,NA,NA
161157,1.04319,2.9461,-4.59628,NA,NA,-58.669,NA,NA,NA,NA,NA,NA,NA
161374,1.11468,1.58229,-4.2465,NA,NA,-18.002,NA,NA,NA,NA,NA,NA,NA
161473,1.15814,1.40981,-3.8283,NA,NA,NA,-36.841,NA,NA,NA,NA,NA,NA
161637,1.78048,1.74308,-4.66906,NA,NA,NA,-15.777,NA,NA,NA,NA,NA,NA
161903,2.88411,0.820513,-4.40621,NA,NA,NA,-64.129,NA,NA,NA,NA,NA,NA
162088,0.863185,2.28965,-4.67396,NA,NA,NA,NA,NA,NA,-55.526,NA,NA,NA
162370,1.11714,1.23105,-4.88019,NA,NA,NA,NA,NA,NA,-67.412,NA,NA,NA
162423,0.738983,2.21264,-4.51932,NA,NA,NA,NA,NA,-38.275,NA,NA,NA,NA
162763,1.4621,2.55605,-3.85311,NA,NA,NA,NA,NA,NA,NA,-71.431,NA,NA
162942,0.744829,3.23523,-3.80984,NA,NA,NA,NA,NA,NA,-123.178,NA,NA,NA
163022,1.86646,1.8135,-4.11535,NA,NA,NA,-11.955,NA,NA,NA,NA,NA,NA
