id,x0,x1,x2,fitness-5,fitness-4.5,fitness-1.5,fitness-2.5,fitness-3,fitness-4,fitness-2,fitness-3.5,fitness-1,fitness0,fitness1,fitness1.5,fitness-0.5,fitness0.5,fitness2,fitness4,fitness3.5,fitness2.5,fitness3,fitness5,fitness4.5
66695,4.81791,1.80455,-2.81854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
66807,5,0.0872723,-2.35294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.532,NA,NA,NA
67164,5,0.732001,-1.9952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.596,NA,NA,NA,NA,NA,NA
67242,3.47432,1.11682,-3.27408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002,NA,NA,NA
67529,2.61712,1.98436,-4.94915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.49,NA,NA,NA,NA
67770,2.49021,2.08139,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.316
67891,1.82749,3.19369,-3.35528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.708,NA,NA,NA,NA,NA
68164,3.04097,3.37156,-2.6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.216
68312,2.80376,1.48237,-4.94015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.912
68582,3.65219,1.35289,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.399,NA,NA
68782,2.18639,0.340469,-4.87275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.58,NA,NA,NA,NA
68924,2.9976,0.968839,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.669,NA,NA
69030,3.66627,2.30642,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.176,NA,NA
69251,2.19565,2.53006,-2.66911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.353,NA,NA,NA,NA,NA,NA
69418,1.53163,2.3175,-1.80679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.428,NA,NA,NA,NA,NA,NA
69724,0.879498,2.57618,-0.856123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
69949,1.00358,2.02305,0.24545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14,NA,NA,NA,NA,NA,NA
70005,1.10002,0.912199,-0.0802017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70361,2.5837,-1.55141,0.213201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70446,2.60063,-1.43403,0.222907,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70719,2.17387,-2.80456,0.574291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,NA,NA,NA,NA,NA,NA,NA,NA
70980,1.01638,-3.96503,0.71375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71027,1.02616,-4.5828,0.0434808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.952,NA,NA,NA,NA,NA,NA
71392,0.105105,-5,0.415954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226,NA,NA,NA
71571,0.688879,-3.83667,0.890659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.818,NA,NA,NA,NA,NA,NA
71788,2.06919,-4.43651,0.329897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71810,2.76529,-3.3127,-1.1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.504,NA,NA,NA,NA,NA,NA,NA
72098,3.87733,-1.59365,-2.73031,NA,NA,NA,NA,NA,NA,38.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72300,2.27841,-1.36474,-1.96001,NA,NA,NA,NA,NA,NA,NA,NA,1440.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72451,1.79094,-2.02845,-2.66967,NA,NA,NA,NA,NA,NA,NA,NA,39.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72651,-0.0337862,-1.61754,-2.38036,NA,NA,NA,NA,NA,NA,NA,NA,626.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72819,-0.537726,-2.30048,-3.59586,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73181,-0.426305,-2.42225,-2.84128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.834,NA,NA,NA,NA,NA,NA,NA,NA
73236,-0.259798,-2.35863,-3.48114,NA,NA,NA,NA,NA,NA,NA,NA,491.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73437,-0.186342,-2.99453,-3.27351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.886,NA,NA,NA,NA,NA,NA,NA,NA,NA
73712,-1.20176,-3.37552,-3.78044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.652,NA,NA
73882,-1.17045,-3.58877,-3.64512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.772,NA,NA,NA
74169,-1.2271,-4.83693,-4.32258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.607,NA,NA,NA,NA
74217,-0.0857979,-5,-3.46242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.426,NA,NA
74432,-0.903827,-5,-3.07659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.146,NA,NA,NA,NA,NA,NA
74645,-0.311968,-4.41257,-2.19316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74870,1.46727,-4.79388,-1.71651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.309,NA,NA,NA
75138,1.67367,-5,-0.52693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.169,NA,NA,NA,NA,NA,NA,NA,NA,NA
75256,1.23231,-5,-0.399032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.005,NA,NA
75430,-0.0525958,-4.36081,-1.3497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
75624,0.778997,-3.53976,-1.76898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75806,0.481181,-2.89284,-2.56306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.256,NA,NA,NA,NA,NA,NA,NA,NA
76067,0.962871,-2.46544,-2.78647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76349,0.96626,-2.69107,-1.98749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76509,-0.199485,-2.80277,-1.04169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-168.573,NA,NA,NA,NA,NA,NA,NA
76723,0.0235029,-3.99407,-1.5973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.186,NA,NA,NA,NA,NA,NA,NA,NA,NA
76805,2.30389,-4.28518,-1.03706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.811,NA,NA,NA
77162,1.6599,-4.43802,0.193411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.06,NA,NA
77381,2.14639,-3.39198,0.530362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.045
77598,4.32662,-3.83854,0.461315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.372,NA
77798,4.40918,-3.96525,2.27815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.125
77989,5,-3.11782,2.86015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.46,NA
78090,5,-5,2.58707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.698,NA
78245,5,-5,1.42036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-618.757,NA
78576,5,-5,1.53049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.602,NA,NA,NA,NA,NA
78695,5,-4.78668,1.72574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.497,NA,NA,NA,NA,NA
78915,5,-3.90333,1.55921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.891,NA,NA
79141,3.73874,-4.78256,1.05942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.919,NA,NA,NA
79390,4.38559,-5,1.69892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.821,NA,NA
79486,4.0536,-5,0.706478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.86,NA,NA
79724,4.45494,-5,2.79205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.726,NA,NA,NA
79862,3.53328,-4.2905,2.49561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,NA,NA
80130,4.40859,-2.51072,0.604967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.833,NA,NA,NA,NA,NA
80330,4.22286,-2.11656,0.387011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.51,NA
80495,4.88869,-2.00051,-0.1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5728.985,NA
80669,5,-0.492191,-0.0212794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1019.801,NA
80939,5,-1.07257,-0.178498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2716.242,NA
81176,5,-0.835371,-0.122184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12533.589,NA
81290,5,1.21721,0.0518067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.593,NA
81565,5,1.07224,-1.43755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.511
81603,4.74843,-0.00141984,-2.37831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.288,NA,NA,NA,NA
81989,4.62743,-1.09708,-1.61379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.494,NA,NA,NA,NA
82117,3.50394,-1.57427,-0.628787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.079,NA,NA
82214,4.9633,-3.28757,-0.355074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.093,NA,NA,NA,NA
82592,4.95641,-3.2033,-1.29865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384.716
82726,4.78124,-4.18926,-1.03896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.32
82898,4.69836,-3.7341,-1.6273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.392,NA,NA,NA,NA,NA
83153,5,-3.932,-1.44711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4204.604,NA
83386,5,-5,-1.99823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.939
83500,5,-3.77069,-1.38236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.87
83770,4.97034,-2.95953,-2.06606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1186.118
83859,4.02317,-3.47148,-1.41591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315.438,NA
84151,4.22563,-4.69448,-1.39798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.022,NA
84362,4.65224,-4.25725,-0.7085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.087,NA
84485,5,-4.13747,0.761308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.36,NA
84698,4.94187,-3.9072,0.797341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.586,NA,NA,NA,NA,NA
84929,3.97612,-3.39546,0.555895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.222,NA,NA,NA,NA
85120,2.95188,-4.10116,0.967767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.368,NA,NA,NA,NA,NA
85360,3.60756,-4.38957,-0.395145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.31,NA,NA,NA,NA,NA
85449,2.15003,-4.19098,-0.690779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.214,NA,NA,NA
85621,2.09547,-4.24124,-0.752194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.643,NA,NA
85905,2.62175,-2.54064,-0.8078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.326,NA,NA,NA
86147,4.18768,-1.4916,-0.183648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966.785,NA,NA,NA,NA,NA,NA
86383,4.32663,0.853938,-0.888471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.152,NA,NA
86455,5,0.350276,0.446049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302.059,NA,NA,NA,NA,NA,NA,NA,NA,NA
86611,5,-0.949083,0.580648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.592,NA,NA,NA,NA,NA
86985,4.95902,-0.322421,1.29396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966.195
87179,4.811,0.201642,1.71083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602.339,NA
87253,5,-0.112739,1.62155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-700.972,NA
87596,4.67731,-2.30482,1.93761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.865,NA,NA,NA,NA,NA
87758,4.82576,-2.46665,1.37333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.354,NA,NA
87857,4.80935,-1.19289,1.95747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.852,NA,NA,NA,NA,NA,NA
88119,4.59631,-2.30354,1.72101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.807,NA,NA,NA
88246,5,-3.20019,1.25583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.668,NA,NA,NA
88475,5,-2.96125,2.60925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.567,NA,NA,NA,NA,NA,NA
88668,4.27621,-4.73676,3.14465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88807,2.53059,-5,3.0596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.053,NA,NA,NA,NA,NA,NA
89073,3.3775,-4.53013,2.30776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.035,NA,NA,NA,NA,NA,NA
89233,2.73873,-4.94342,3.47868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.695,NA,NA,NA,NA,NA,NA,NA
89402,1.66008,-2.93219,3.09362,NA,NA,NA,NA,NA,NA,NA,NA,115.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89737,2.35811,-2.17169,4.23433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158.616,NA,NA,NA,NA,NA,NA,NA
89988,1.98328,-1.88711,3.68635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90097,2.06085,-3.42999,3.90631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.574,NA,NA,NA,NA,NA,NA,NA,NA
90319,2.21107,-3.45043,4.5331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90405,2.40784,-3.55694,2.53271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.362,NA,NA,NA,NA,NA,NA,NA,NA
90738,1.62375,-1.54719,4.70281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.905,NA,NA,NA,NA,NA,NA,NA
90948,2.46519,-1.37667,3.87662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91127,2.06904,-1.90671,3.67633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91324,0.138951,-0.916401,4.41718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91511,0.95442,0.477263,4.70461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.886,NA,NA,NA,NA,NA,NA,NA
91605,0.116438,1.09485,4.30713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA
91966,1.23245,0.471863,4.54854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.426,NA,NA,NA
92025,-0.272984,2.54098,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.893,NA,NA,NA
92338,-0.87451,4.36681,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4092.078
92505,0.0703854,4.402,4.70788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.516
92714,0.0548931,4.01968,4.1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.052,NA,NA,NA,NA,NA
92813,0.116071,3.91164,4.62642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.134
93085,0.618336,3.42011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.841,NA,NA
93335,2.17202,3.11899,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.412,NA,NA,NA
93510,3.74253,3.03852,4.95457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19,NA,NA,NA,NA,NA
93605,3.43857,2.61866,3.74408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.325,NA,NA,NA
93825,3.34422,3.29186,4.52476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.233,NA,NA,NA,NA,NA,NA,NA,NA,NA
94049,4.59445,4.03044,3.94854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94231,3.44094,3.42613,4.50245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.441,NA,NA,NA,NA,NA,NA,NA,NA
94451,2.73118,4.07414,4.84098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.768,NA,NA,NA,NA,NA,NA,NA,NA
94740,3.47854,5,4.24396,NA,NA,NA,NA,NA,NA,427.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94848,2.53407,5,5,NA,NA,326.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95028,3.14034,4.63817,5,NA,NA,NA,NA,NA,NA,NA,NA,1167.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95249,1.5722,5,5,NA,NA,NA,NA,NA,NA,40.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95466,2.85113,5,4.85048,NA,NA,NA,NA,NA,NA,1777.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95612,3.62854,3.92979,3.00903,NA,NA,NA,NA,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95958,5,2.38754,2.79528,NA,NA,193.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96139,4.53909,2.18509,2.1946,NA,NA,NA,-4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96308,5,1.99182,2.27541,NA,NA,49.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96552,4.68179,2.98242,3.125,NA,NA,NA,NA,NA,NA,-23.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96681,3.32363,0.832921,2.92951,NA,NA,NA,33.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96921,2.95612,1.05186,4.09194,NA,NA,5.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97075,3.15046,1.4209,4.99351,NA,NA,NA,NA,NA,NA,NA,NA,NA,-489.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97263,2.90666,0.0730672,4.96555,NA,NA,NA,NA,NA,NA,NA,NA,NA,-210.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97478,1.388,0.357951,5,NA,NA,NA,NA,NA,NA,NA,NA,1079.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97679,1.92905,-2.17119,5,NA,NA,805.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97944,2.27195,-1.80993,2.9591,NA,NA,NA,NA,NA,NA,NA,NA,60.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98074,2.39389,-2.62082,2.47675,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98266,1.75148,-2.65261,2.80411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.589,NA,NA,NA,NA,NA,NA,NA,NA
98587,0.235802,-2.82218,3.32477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.416,NA,NA,NA,NA,NA,NA,NA,NA,NA
98793,0.204218,-3.73243,4.08895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98892,0.192919,-3.96086,4.69355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.004,NA,NA,NA,NA,NA,NA,NA,NA,NA
99098,-0.178913,-4.47438,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99390,-0.180835,-5,2.01915,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99553,-1.5217,-5,1.83642,NA,NA,512.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99636,-0.821365,-5,0.779877,NA,NA,NA,NA,NA,NA,529.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99989,-2.18296,-5,0.154287,NA,NA,90.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
