id,x0,x1,x2,fitness-1,fitness-0.5,fitness-2,fitness-3,fitness-2.5,fitness-3.5,fitness-4,fitness-1.5,fitness-4.5,fitness-5,fitness0
105118,1.41697,3.13294,-3.78325,NA,NA,-69.218,NA,NA,NA,NA,NA,NA,NA,NA
105318,1.65914,2.73884,-4.8305,NA,NA,NA,-36.218,NA,NA,NA,NA,NA,NA,NA
105505,1.46283,2.53603,-4.44042,NA,NA,NA,NA,-23.63,NA,NA,NA,NA,NA,NA
105788,1.79908,1.61615,-4.68656,NA,NA,-13.253,NA,NA,NA,NA,NA,NA,NA,NA
105935,1.16734,2.37652,-5,NA,NA,NA,NA,-33.641,NA,NA,NA,NA,NA,NA
106190,1.33103,1.81638,-5,NA,NA,NA,NA,NA,NA,NA,-44.884,NA,NA,NA
106251,2.61285,2.2126,-5,NA,NA,NA,NA,NA,NA,NA,-46.656,NA,NA,NA
106536,2.73352,1.44921,-5,NA,NA,NA,NA,-36.942,NA,NA,NA,NA,NA,NA
106701,2.96275,1.26086,-4.59422,NA,NA,NA,NA,NA,NA,NA,-55.223,NA,NA,NA
106972,2.44827,1.45642,-5,NA,-115.156,NA,NA,NA,NA,NA,NA,NA,NA,NA
107180,2.89077,1.47787,-4.76389,NA,NA,-40.024,NA,NA,NA,NA,NA,NA,NA,NA
107292,2.2208,1.42175,-4.91125,NA,NA,NA,-22.537,NA,NA,NA,NA,NA,NA,NA
107541,2.22103,3.13032,-5,NA,NA,NA,-64.581,NA,NA,NA,NA,NA,NA,NA
107781,1.67817,3.08983,-4.56885,NA,NA,NA,-50.214,NA,NA,NA,NA,NA,NA,NA
107865,1.13242,1.93778,-4.68193,NA,NA,NA,NA,NA,-34.572,NA,NA,NA,NA,NA
108069,2.39207,1.59134,-5,NA,NA,NA,-26.972,NA,NA,NA,NA,NA,NA,NA
108230,2.68052,1.01157,-5,NA,NA,NA,NA,NA,NA,-83.642,NA,NA,NA,NA
108458,1.3713,2.51971,-4.56458,NA,NA,NA,NA,NA,NA,-57.059,NA,NA,NA,NA
108703,1.78867,1.99661,-4.35328,NA,NA,NA,-10.834,NA,NA,NA,NA,NA,NA,NA
108992,0.950462,2.71811,-4.16559,NA,NA,NA,-44.939,NA,NA,NA,NA,NA,NA,NA
109098,0.808824,2.31493,-4.91107,NA,NA,NA,NA,NA,-56.111,NA,NA,NA,NA,NA
109205,1.60886,1.52387,-5,NA,NA,NA,NA,NA,-45.639,NA,NA,NA,NA,NA
109539,1.49318,1.98703,-5,NA,NA,-24.607,NA,NA,NA,NA,NA,NA,NA,NA
109642,2.04392,1.38336,-5,NA,NA,-30.779,NA,NA,NA,NA,NA,NA,NA,NA
109845,1.59883,1.31922,-5,NA,NA,-33.892,NA,NA,NA,NA,NA,NA,NA,NA
110065,1.29399,1.07543,-5,NA,NA,NA,-41.747,NA,NA,NA,NA,NA,NA,NA
110299,2.61934,1.299,-5,NA,NA,NA,-38.361,NA,NA,NA,NA,NA,NA,NA
110480,2.54124,1.08788,-4.84807,NA,NA,-37.937,NA,NA,NA,NA,NA,NA,NA,NA
110701,1.87997,1.6794,-5,NA,NA,NA,NA,-15.644,NA,NA,NA,NA,NA,NA
110892,1.36932,1.03519,-4.86465,NA,NA,-43.626,NA,NA,NA,NA,NA,NA,NA,NA
111081,2.13283,2.08118,-5,NA,NA,NA,NA,-20.343,NA,NA,NA,NA,NA,NA
111274,1.93259,2.28659,-5,NA,NA,NA,-26.52,NA,NA,NA,NA,NA,NA,NA
111505,0.768367,1.12273,-4.37035,NA,NA,NA,NA,NA,-64.185,NA,NA,NA,NA,NA
111707,1.47469,1.16647,-5,NA,NA,NA,NA,-29.808,NA,NA,NA,NA,NA,NA
111923,1.28532,0.886049,-4.03036,NA,NA,NA,-47.522,NA,NA,NA,NA,NA,NA,NA
112144,0.837807,1.42687,-5,NA,NA,NA,-46.063,NA,NA,NA,NA,NA,NA,NA
112269,0.529788,1.82378,-4.92676,NA,NA,-55.639,NA,NA,NA,NA,NA,NA,NA,NA
112532,1.21055,1.61808,-5,NA,NA,-27.178,NA,NA,NA,NA,NA,NA,NA,NA
112721,1.77055,1.59773,-5,NA,NA,NA,NA,-15.003,NA,NA,NA,NA,NA,NA
112989,2.04139,2.08019,-5,-59.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113045,2.47781,2.29447,-5,NA,NA,NA,NA,NA,NA,NA,-56.821,NA,NA,NA
113358,3.05928,1.92102,-5,NA,NA,-55.144,NA,NA,NA,NA,NA,NA,NA,NA
113518,2.06888,2.15895,-4.87433,NA,NA,NA,NA,-17.424,NA,NA,NA,NA,NA,NA
113634,2.42109,1.2416,-3.97708,NA,NA,-33.767,NA,NA,NA,NA,NA,NA,NA,NA
113906,2.46425,1.46927,-4.429,NA,NA,-25.248,NA,NA,NA,NA,NA,NA,NA,NA
114130,3.10738,2.15018,-5,-102.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114333,2.29776,1.59862,-5,NA,NA,-24.648,NA,NA,NA,NA,NA,NA,NA,NA
114584,1.5968,2.87721,-4.66345,NA,NA,NA,NA,NA,NA,NA,-64.249,NA,NA,NA
114638,1.62593,2.74434,-5,NA,NA,NA,NA,NA,NA,NA,-52.68,NA,NA,NA
114860,1.50216,1.87582,-4.06524,NA,NA,NA,NA,NA,NA,NA,-39.131,NA,NA,NA
115122,1.3719,1.94182,-3.83125,NA,NA,NA,NA,-15.962,NA,NA,NA,NA,NA,NA
115202,2.95944,2.06046,-4.62327,NA,NA,NA,NA,NA,NA,NA,-54.876,NA,NA,NA
115446,2.36235,1.84994,-4.47809,NA,NA,NA,NA,NA,NA,NA,-27.059,NA,NA,NA
115784,1.87194,2.44113,-5,NA,NA,-36.411,NA,NA,NA,NA,NA,NA,NA,NA
115834,0.759031,1.16682,-4.68042,NA,NA,-72.9,NA,NA,NA,NA,NA,NA,NA,NA
116128,1.19937,1.22476,-5,NA,NA,NA,NA,-35.124,NA,NA,NA,NA,NA,NA
116220,1.76834,1.45094,-4.35547,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
116403,1.09246,1.26163,-4.61901,NA,NA,NA,NA,-28.186,NA,NA,NA,NA,NA,NA
116607,1.57675,2.23836,-4.58899,NA,NA,-18.516,NA,NA,NA,NA,NA,NA,NA,NA
116998,1.57862,1.3127,-5,NA,NA,NA,NA,NA,NA,NA,-44.273,NA,NA,NA
117162,3.49521,0.78144,-5,NA,NA,NA,NA,NA,NA,NA,-118.004,NA,NA,NA
117221,2.53777,1.05296,-4.76738,NA,NA,NA,NA,NA,NA,NA,-58.623,NA,NA,NA
117498,0.633261,1.4722,-4.70503,NA,NA,NA,NA,NA,NA,NA,-69.787,NA,NA,NA
117783,1.70038,0.791518,-5,NA,NA,NA,NA,NA,-64.594,NA,NA,NA,NA,NA
117972,2.3319,1.88951,-5,NA,NA,NA,NA,-22.15,NA,NA,NA,NA,NA,NA
118012,2.14582,1.95753,-5,NA,NA,-27.531,NA,NA,NA,NA,NA,NA,NA,NA
118327,1.5994,0.433237,-4.38006,NA,NA,NA,-76.603,NA,NA,NA,NA,NA,NA,NA
118592,1.82171,0.932863,-5,NA,NA,NA,NA,NA,NA,NA,-59.477,NA,NA,NA
118635,1.33256,1.50567,-4.91525,NA,NA,NA,NA,-18.424,NA,NA,NA,NA,NA,NA
118864,0.736749,2.14987,-4.50026,NA,NA,NA,-39.522,NA,NA,NA,NA,NA,NA,NA
119192,2.71532,2.37309,-4.15486,NA,NA,NA,-41.397,NA,NA,NA,NA,NA,NA,NA
119274,1.57962,2.48751,-3.83656,NA,NA,NA,-29.789,NA,NA,NA,NA,NA,NA,NA
119426,1.99803,2.93085,-3.26232,NA,NA,NA,-70.284,NA,NA,NA,NA,NA,NA,NA
119785,2.53328,1.93025,-3.68647,NA,NA,NA,NA,NA,-52.135,NA,NA,NA,NA,NA
119941,1.80516,1.9142,-4.39561,NA,NA,NA,-11.708,NA,NA,NA,NA,NA,NA,NA
120101,3.05186,2.12447,-3.9923,NA,NA,NA,-51.833,NA,NA,NA,NA,NA,NA,NA
120317,1.40805,2.99751,-5,NA,NA,NA,-63.46,NA,NA,NA,NA,NA,NA,NA
120410,1.66849,1.14657,-4.95574,NA,NA,NA,NA,NA,NA,-74.678,NA,NA,NA,NA
120650,1.4657,1.86793,-4.49702,NA,NA,NA,NA,NA,-40.629,NA,NA,NA,NA,NA
120929,2.8034,1.13451,-4.4663,NA,NA,NA,NA,-38.404,NA,NA,NA,NA,NA,NA
121023,3.429,1.55887,-5,NA,NA,-78.781,NA,NA,NA,NA,NA,NA,NA,NA
121297,2.20502,0.719999,-4.58105,NA,NA,NA,NA,NA,NA,NA,-64.089,NA,NA,NA
121575,2.08138,2.01832,-4.58011,NA,NA,NA,-11.57,NA,NA,NA,NA,NA,NA,NA
121604,1.07196,2.03896,-5,NA,NA,NA,NA,NA,-53.989,NA,NA,NA,NA,NA
121875,0.620682,1.92305,-4.26528,NA,NA,NA,NA,NA,-60.723,NA,NA,NA,NA,NA
122122,0.984627,2.64672,-4.82774,NA,NA,NA,NA,NA,NA,-94.758,NA,NA,NA,NA
122314,1.64707,1.84246,-5,NA,NA,NA,NA,NA,-35.44,NA,NA,NA,NA,NA
122585,1.78276,1.71317,-5,NA,NA,NA,NA,-14.462,NA,NA,NA,NA,NA,NA
122727,1.47297,3.05561,-4.97673,NA,NA,-58.489,NA,NA,NA,NA,NA,NA,NA,NA
122936,0.835294,1.71642,-5,NA,NA,NA,NA,NA,NA,NA,-74.337,NA,NA,NA
123133,1.76542,1.92899,-3.82217,NA,NA,NA,NA,-10.481,NA,NA,NA,NA,NA,NA
123335,1.93813,1.52687,-5,NA,NA,-29.036,NA,NA,NA,NA,NA,NA,NA,NA
123557,1.20844,0.606876,-5,NA,NA,NA,-86.307,NA,NA,NA,NA,NA,NA,NA
123795,2.85275,1.39064,-5,NA,NA,NA,NA,NA,-56.808,NA,NA,NA,NA,NA
123999,2.61379,2.34491,-4.16748,NA,NA,-33.831,NA,NA,NA,NA,NA,NA,NA,NA
124100,1.72442,1.65119,-5,NA,NA,NA,-26.276,NA,NA,NA,NA,NA,NA,NA
124251,1.7163,1.99836,-5,NA,NA,NA,NA,NA,NA,NA,-41.799,NA,NA,NA
124591,1.85459,1.38793,-5,NA,NA,-25.597,NA,NA,NA,NA,NA,NA,NA,NA
124691,1.77372,2.55901,-5,NA,NA,-34.381,NA,NA,NA,NA,NA,NA,NA,NA
124853,0.294873,1.96468,-4.18211,NA,NA,NA,NA,-60.736,NA,NA,NA,NA,NA,NA
125002,2.57157,1.61071,-3.78536,NA,NA,NA,NA,-27.05,NA,NA,NA,NA,NA,NA
125392,1.18334,1.55366,-4.10957,NA,NA,-23.694,NA,NA,NA,NA,NA,NA,NA,NA
125423,1.70369,1.83328,-4.08735,-55.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125603,2.17836,1.24667,-4.85874,NA,NA,NA,-27.893,NA,NA,NA,NA,NA,NA,NA
125839,2.68254,1.77574,-5,NA,NA,NA,NA,-32.895,NA,NA,NA,NA,NA,NA
126028,1.5434,1.54366,-4.96092,NA,NA,NA,NA,-15.596,NA,NA,NA,NA,NA,NA
126229,1.50343,1.66415,-4.77893,NA,NA,NA,-19.833,NA,NA,NA,NA,NA,NA,NA
126408,1.64926,2.44926,-3.92713,NA,NA,NA,NA,-22.445,NA,NA,NA,NA,NA,NA
126700,1.68262,1.95855,-4.29249,NA,NA,-16.627,NA,NA,NA,NA,NA,NA,NA,NA
126927,2.58141,1.68953,-5,NA,NA,NA,NA,NA,-57.56,NA,NA,NA,NA,NA
127085,2.70304,2.15649,-5,NA,NA,NA,NA,NA,NA,-71.807,NA,NA,NA,NA
127312,2.77792,1.84159,-5,NA,NA,NA,NA,NA,-63.981,NA,NA,NA,NA,NA
127499,2.577,1.86383,-5,NA,NA,NA,NA,NA,-57.486,NA,NA,NA,NA,NA
127726,0.661693,2.15676,-5,NA,NA,NA,NA,NA,NA,NA,NA,-126.211,NA,NA
127911,0.989782,1.66949,-5,NA,NA,-47.059,NA,NA,NA,NA,NA,NA,NA,NA
128162,1.04155,0.7354,-5,NA,NA,-100.5,NA,NA,NA,NA,NA,NA,NA,NA
128381,1.87285,2.97519,-5,NA,NA,-56.116,NA,NA,NA,NA,NA,NA,NA,NA
128557,2.75433,2.1784,-4.29494,NA,NA,NA,-33.102,NA,NA,NA,NA,NA,NA,NA
128716,1.10749,1.30886,-4.92561,NA,NA,NA,-37.498,NA,NA,NA,NA,NA,NA,NA
128814,1.1242,1.1274,-4.83315,NA,NA,NA,-39.309,NA,NA,NA,NA,NA,NA,NA
129099,2.24454,2.27566,-4.95268,NA,NA,NA,NA,-25.272,NA,NA,NA,NA,NA,NA
129323,1.4324,1.03149,-5,NA,NA,-54.377,NA,NA,NA,NA,NA,NA,NA,NA
129413,2.76236,1.33447,-5,NA,NA,-44.273,NA,NA,NA,NA,NA,NA,NA,NA
129731,2.3646,2.137,-5,NA,NA,NA,-35.154,NA,NA,NA,NA,NA,NA,NA
129974,1.33738,2.18438,-3.941,NA,NA,NA,-25.206,NA,NA,NA,NA,NA,NA,NA
130014,1.77946,3.14012,-4.84041,NA,NA,NA,-62.989,NA,NA,NA,NA,NA,NA,NA
130295,2.16344,1.90839,-4.36927,NA,NA,NA,NA,NA,NA,NA,-23.48,NA,NA,NA
130473,1.28176,2.3086,-4.74319,NA,NA,-25.306,NA,NA,NA,NA,NA,NA,NA,NA
130638,2.77527,1.4816,-4.19455,NA,NA,NA,NA,NA,-51.35,NA,NA,NA,NA,NA
130908,1.5213,0.52562,-4.34124,NA,NA,NA,NA,NA,-88.025,NA,NA,NA,NA,NA
131143,2.36963,1.47947,-4.78429,NA,NA,NA,NA,NA,NA,NA,NA,-97.592,NA,NA
131390,0.898774,2.50979,-5,NA,NA,-51.477,NA,NA,NA,NA,NA,NA,NA,NA
131580,2.63563,1.43535,-4.26523,NA,NA,NA,NA,NA,-35.885,NA,NA,NA,NA,NA
131622,3.13525,2.22472,-3.78172,NA,NA,NA,NA,NA,-89.976,NA,NA,NA,NA,NA
131983,1.99231,1.51119,-3.89605,NA,NA,NA,-12.143,NA,NA,NA,NA,NA,NA,NA
132044,2.06842,1.78194,-5,NA,NA,NA,NA,NA,-39.472,NA,NA,NA,NA,NA
132304,2.564,1.84696,-4.72599,NA,NA,NA,-30.992,NA,NA,NA,NA,NA,NA,NA
132515,1.7991,1.21679,-4.1847,NA,NA,NA,NA,NA,NA,-74.831,NA,NA,NA,NA
132642,3.05655,1.6361,-4.19371,NA,NA,NA,NA,-41.553,NA,NA,NA,NA,NA,NA
132835,3.34515,2.52162,-4.11866,NA,NA,NA,NA,NA,NA,NA,-92.6,NA,NA,NA
133124,2.22232,2.43367,-5,NA,NA,NA,NA,NA,NA,NA,-42.217,NA,NA,NA
133248,2.48308,1.84071,-5,NA,NA,NA,NA,NA,-49.213,NA,NA,NA,NA,NA
133403,1.93103,1.77911,-5,NA,NA,NA,NA,NA,-30.44,NA,NA,NA,NA,NA
133798,1.85613,1.42343,-5,NA,NA,NA,NA,-16.546,NA,NA,NA,NA,NA,NA
133924,2.12335,1.79239,-4.85933,NA,NA,NA,NA,NA,NA,NA,-28.355,NA,NA,NA
134091,2.23917,2.42067,-5,NA,NA,-31.902,NA,NA,NA,NA,NA,NA,NA,NA
134257,1.78105,1.00068,-5,NA,NA,-49.757,NA,NA,NA,NA,NA,NA,NA,NA
134462,1.98462,1.77842,-5,NA,NA,NA,-25.481,NA,NA,NA,NA,NA,NA,NA
134796,2.00829,2.82317,-4.50104,NA,NA,NA,NA,NA,NA,NA,-58.89,NA,NA,NA
134963,1.31466,1.97956,-4.65883,NA,NA,NA,NA,NA,NA,NA,-33.404,NA,NA,NA
135015,1.4998,2.03176,-5,NA,NA,-27.432,NA,NA,NA,NA,NA,NA,NA,NA
135279,1.94015,1.91311,-4.95399,NA,NA,NA,NA,-14.286,NA,NA,NA,NA,NA,NA
135428,1.19319,1.81258,-4.47716,NA,NA,NA,-17.552,NA,NA,NA,NA,NA,NA,NA
135683,2.19834,2.76894,-5,NA,NA,NA,NA,-43.959,NA,NA,NA,NA,NA,NA
135803,2.93221,1.90759,-5,NA,NA,NA,NA,NA,NA,NA,-60.615,NA,NA,NA
136112,1.41031,2.83679,-5,NA,NA,NA,NA,NA,NA,NA,-58.01,NA,NA,NA
136397,2.2757,2.34676,-5,NA,NA,-36.266,NA,NA,NA,NA,NA,NA,NA,NA
136526,2.61024,2.86411,-5,NA,NA,NA,NA,-58.245,NA,NA,NA,NA,NA,NA
136742,2.09603,3.01216,-5,NA,NA,NA,-56.865,NA,NA,NA,NA,NA,NA,NA
136868,1.63077,1.82625,-5,NA,NA,NA,NA,-15.78,NA,NA,NA,NA,NA,NA
137082,2.90705,2.51935,-4.94261,NA,NA,NA,-57.158,NA,NA,NA,NA,NA,NA,NA
137339,1.81054,1.83679,-5,NA,NA,NA,NA,NA,-29.199,NA,NA,NA,NA,NA
137452,1.66892,2.57255,-5,NA,NA,NA,NA,NA,-50.465,NA,NA,NA,NA,NA
137708,3.35514,2.71089,-5,NA,NA,NA,NA,-87.74,NA,NA,NA,NA,NA,NA
137840,2.98434,2.2536,-3.5974,NA,NA,-60.916,NA,NA,NA,NA,NA,NA,NA,NA
138090,2.136,1.90563,-3.83121,-69.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138275,1.97539,1.78382,-3.82057,NA,NA,NA,-22.672,NA,NA,NA,NA,NA,NA,NA
138432,1.06835,1.48481,-4.78416,NA,NA,NA,NA,-25.093,NA,NA,NA,NA,NA,NA
138745,1.66426,3.06152,-4.97363,NA,NA,NA,-58.958,NA,NA,NA,NA,NA,NA,NA
138993,1.41275,2.40159,-4.91126,NA,NA,-30.414,NA,NA,NA,NA,NA,NA,NA,NA
139193,1.95672,2.37223,-5,NA,NA,-26.743,NA,NA,NA,NA,NA,NA,NA,NA
139284,1.54348,2.40866,-5,NA,NA,NA,NA,NA,-41.4,NA,NA,NA,NA,NA
139460,1.0509,2.55788,-5,NA,NA,NA,NA,-42.651,NA,NA,NA,NA,NA,NA
139617,2.25838,2.13996,-3.84797,-58.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139864,2.25114,1.88876,-4.02193,NA,NA,NA,NA,-11.611,NA,NA,NA,NA,NA,NA
140084,2.43559,0.704145,-5,NA,NA,NA,NA,-59.562,NA,NA,NA,NA,NA,NA
140249,1.88852,1.14193,-5,NA,NA,NA,NA,NA,-47.308,NA,NA,NA,NA,NA
140410,1.49926,1.16066,-5,NA,NA,NA,-39.588,NA,NA,NA,NA,NA,NA,NA
140745,1.14239,2.30918,-4.49169,NA,NA,-29.853,NA,NA,NA,NA,NA,NA,NA,NA
140956,1.51773,2.95301,-5,NA,NA,NA,NA,NA,NA,NA,-74.466,NA,NA,NA
141183,1.98753,2.24144,-5,NA,NA,-25.947,NA,NA,NA,NA,NA,NA,NA,NA
141366,1.0591,1.0891,-3.93044,NA,NA,-52.669,NA,NA,NA,NA,NA,NA,NA,NA
141530,1.66959,2.09597,-5,NA,NA,NA,NA,NA,NA,NA,-44.786,NA,NA,NA
141783,1.7608,2.72213,-4.78607,NA,NA,-34.859,NA,NA,NA,NA,NA,NA,NA,NA
141849,2.12195,2.52102,-5,NA,NA,NA,NA,-32.854,NA,NA,NA,NA,NA,NA
142028,1.99291,1.68267,-5,NA,NA,NA,-24.462,NA,NA,NA,NA,NA,NA,NA
142373,2.09146,1.65314,-5,NA,NA,NA,NA,-16.652,NA,NA,NA,NA,NA,NA
142521,0.899239,1.60271,-5,NA,NA,NA,-44.6,NA,NA,NA,NA,NA,NA,NA
142769,1.4267,1.32391,-5,NA,NA,NA,-36.078,NA,NA,NA,NA,NA,NA,NA
142970,3.22747,0.708987,-4.83882,NA,NA,NA,NA,-87.633,NA,NA,NA,NA,NA,NA
143114,3.16326,1.13692,-3.72358,NA,NA,NA,NA,-67.589,NA,NA,NA,NA,NA,NA
143237,1.889,1.54498,-4.16506,NA,NA,NA,NA,-1.95,NA,NA,NA,NA,NA,NA
143564,2.13671,2.50039,-4.99877,NA,NA,-33.356,NA,NA,NA,NA,NA,NA,NA,NA
143637,2.07883,1.74754,-4.69519,NA,NA,-10.971,NA,NA,NA,NA,NA,NA,NA,NA
143971,1.04094,1.41177,-5,NA,NA,NA,NA,NA,NA,NA,-66.924,NA,NA,NA
144076,1.13117,1.89538,-5,NA,NA,-29.447,NA,NA,NA,NA,NA,NA,NA,NA
144252,2.10281,1.51221,-5,NA,NA,NA,-19.721,NA,NA,NA,NA,NA,NA,NA
144531,1.22782,2.41785,-5,NA,NA,NA,-35.637,NA,NA,NA,NA,NA,NA,NA
144653,1.91324,1.52354,-4.86912,NA,NA,NA,NA,-11.64,NA,NA,NA,NA,NA,NA
144839,2.71264,1.88603,-5,NA,NA,NA,NA,-34.252,NA,NA,NA,NA,NA,NA
145060,2.29982,1.1157,-4.67226,NA,NA,NA,NA,NA,NA,NA,-50.131,NA,NA,NA
145387,2.08314,1.322,-5,NA,NA,NA,-31.592,NA,NA,NA,NA,NA,NA,NA
145594,0.0816743,1.51136,-5,NA,NA,NA,NA,NA,-101.59,NA,NA,NA,NA,NA
145672,1.06663,2.45303,-4.70282,NA,NA,NA,NA,NA,NA,-66.997,NA,NA,NA,NA
145957,1.61873,3.33422,-5,NA,NA,NA,NA,NA,-89.475,NA,NA,NA,NA,NA
146039,0.978145,1.70154,-4.73881,NA,NA,NA,NA,-25.92,NA,NA,NA,NA,NA,NA
146249,1.14354,1.00304,-3.00632,NA,NA,NA,-85.091,NA,NA,NA,NA,NA,NA,NA
146597,2.93843,1.71241,-4.24475,NA,NA,NA,NA,-35.571,NA,NA,NA,NA,NA,NA
146662,2.95082,0.933237,-5,NA,NA,-70.532,NA,NA,NA,NA,NA,NA,NA,NA
146816,2.61756,0.588702,-5,NA,NA,NA,NA,NA,NA,NA,-96.392,NA,NA,NA
147003,2.15473,1.40745,-5,NA,NA,NA,NA,NA,NA,NA,-52.211,NA,NA,NA
147207,0.579733,1.18308,-5,-117.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147592,1.32258,1.63748,-5,NA,NA,NA,NA,-21.247,NA,NA,NA,NA,NA,NA
147710,2.46522,0.857255,-4.70382,NA,NA,NA,-46.13,NA,NA,NA,NA,NA,NA,NA
147803,2.55719,1.95636,-4.54837,NA,NA,NA,-26.073,NA,NA,NA,NA,NA,NA,NA
148006,1.73129,2.17989,-4.43022,NA,NA,NA,NA,-9.457,NA,NA,NA,NA,NA,NA
148284,1.27304,2.17985,-5,-77.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148555,1.99974,1.66207,-3.99905,NA,NA,-18.439,NA,NA,NA,NA,NA,NA,NA,NA
148773,0.497366,1.76326,-4.58824,NA,NA,NA,-56.079,NA,NA,NA,NA,NA,NA,NA
148851,1.17916,2.21939,-4.28016,NA,NA,NA,-24.757,NA,NA,NA,NA,NA,NA,NA
149007,0.800244,1.38262,-2.89484,NA,NA,NA,-89.935,NA,NA,NA,NA,NA,NA,NA
149212,2.75574,2.41757,-3.00396,NA,NA,NA,NA,-94.617,NA,NA,NA,NA,NA,NA
149490,1.87434,2.06284,-4.03365,NA,NA,-10.282,NA,NA,NA,NA,NA,NA,NA,NA
149753,1.9632,2.83014,-5,NA,NA,NA,NA,NA,-62.438,NA,NA,NA,NA,NA
149875,1.06978,2.83347,-5,NA,NA,NA,-55.561,NA,NA,NA,NA,NA,NA,NA
150024,0.540427,2.34123,-5,NA,NA,NA,NA,-58.242,NA,NA,NA,NA,NA,NA
150202,1.48594,1.34067,-5,NA,NA,NA,NA,-24.126,NA,NA,NA,NA,NA,NA
150414,1.91685,1.41675,-5,NA,NA,NA,NA,-17.643,NA,NA,NA,NA,NA,NA
150632,1.98235,3.11788,-4.55417,NA,NA,NA,NA,-51.752,NA,NA,NA,NA,NA,NA
150934,2.28314,2.97888,-4.72672,NA,NA,NA,NA,NA,NA,NA,-67.175,NA,NA,NA
151089,2.37376,3.03735,-4.94839,NA,NA,NA,NA,-59.9,NA,NA,NA,NA,NA,NA
151245,1.75164,2.07036,-5,NA,NA,NA,NA,NA,NA,NA,-41.116,NA,NA,NA
151460,2.0413,2.39907,-5,NA,NA,NA,NA,NA,NA,NA,-50.727,NA,NA,NA
151668,1.60947,1.57826,-5,NA,NA,NA,NA,-16.323,NA,NA,NA,NA,NA,NA
151873,1.66218,1.59056,-5,NA,NA,NA,-27.811,NA,NA,NA,NA,NA,NA,NA
152016,3.48976,0.971426,-4.27206,NA,NA,NA,-87.533,NA,NA,NA,NA,NA,NA,NA
152349,2.66446,1.63013,-3.87964,NA,NA,NA,-30.161,NA,NA,NA,NA,NA,NA,NA
152518,3.14436,2.16219,-4.46149,NA,NA,NA,NA,NA,-66.72,NA,NA,NA,NA,NA
152669,2.45198,1.71168,-5,NA,NA,NA,NA,-24.451,NA,NA,NA,NA,NA,NA
152934,1.832,0.865673,-5,NA,NA,NA,NA,NA,-62.321,NA,NA,NA,NA,NA
153115,1.71946,1.00147,-5,NA,NA,NA,NA,NA,NA,-82.045,NA,NA,NA,NA
153323,1.92028,1.22317,-4.86769,NA,NA,NA,NA,NA,NA,NA,NA,-84.657,NA,NA
153526,1.30556,1.57844,-4.45662,NA,NA,NA,NA,NA,NA,-74.014,NA,NA,NA,NA
153714,2.27066,1.64821,-4.94142,NA,NA,NA,-24.444,NA,NA,NA,NA,NA,NA,NA
153868,2.21899,1.87472,-4.7049,-57.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154178,2.91503,2.80701,-5,NA,NA,NA,NA,NA,NA,NA,-95.198,NA,NA,NA
154322,2.35583,2.97851,-5,NA,NA,NA,NA,-56.826,NA,NA,NA,NA,NA,NA
154590,2.59909,2.21749,-4.90484,NA,NA,-35.462,NA,NA,NA,NA,NA,NA,NA,NA
154790,2.45867,1.6475,-4.63634,-55.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154894,0.988263,1.74425,-4.16332,NA,NA,NA,NA,NA,NA,NA,-54.261,NA,NA,NA
155035,1.64832,2.11644,-5,NA,NA,-27.126,NA,NA,NA,NA,NA,NA,NA,NA
155267,1.09261,2.5094,-5,NA,NA,-44.475,NA,NA,NA,NA,NA,NA,NA,NA
155589,1.22498,2.59676,-4.94131,NA,NA,-45.67,NA,NA,NA,NA,NA,NA,NA,NA
155674,0.81268,1.99751,-4.54524,NA,NA,NA,NA,NA,NA,NA,-52.786,NA,NA,NA
155875,1.06833,2.59379,-4.02358,NA,NA,-38.538,NA,NA,NA,NA,NA,NA,NA,NA
156029,2.38501,1.49356,-4.22204,NA,NA,NA,NA,NA,NA,NA,-36.777,NA,NA,NA
156286,0.580699,2.01618,-4.18616,-90.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156512,1.68554,2.26673,-4.49601,NA,NA,NA,NA,NA,NA,NA,-26.612,NA,NA,NA
156712,1.7522,2.87447,-5,NA,NA,-53.402,NA,NA,NA,NA,NA,NA,NA,NA
156916,2.71111,1.75985,-5,NA,NA,NA,-35.389,NA,NA,NA,NA,NA,NA,NA
157167,3.10733,1.77813,-4.59844,NA,NA,-51.719,NA,NA,NA,NA,NA,NA,NA,NA
157279,1.824,2.15489,-4.90175,NA,NA,NA,NA,NA,NA,NA,-39.797,NA,NA,NA
157544,2.20919,1.21472,-5,NA,NA,NA,NA,-26.249,NA,NA,NA,NA,NA,NA
157690,1.82147,1.56175,-4.95646,NA,NA,NA,NA,-13.638,NA,NA,NA,NA,NA,NA
157801,2.23631,1.87096,-5,NA,NA,NA,NA,NA,-31.687,NA,NA,NA,NA,NA
