id,x0,x1,x2,fitness8.5,fitness8,fitness7.5,fitness9,fitness7,fitness6.5
150622,7.34422,7.0194,7.64036,NA,NA,0.869,NA,NA,NA
150940,7.39273,8.06057,8.75502,NA,0.773,NA,NA,NA,NA
151114,7.49779,7.63651,8.07779,NA,0.912,NA,NA,NA,NA
151233,7.60372,7.83526,7.87493,NA,0.95,NA,NA,NA,NA
151566,7.39841,8.17002,8.17157,NA,NA,NA,NA,0.826,NA
151771,7.21764,8.93278,7.97481,NA,NA,0.7,NA,NA,NA
151803,8.07197,8.66569,7.26854,NA,NA,NA,NA,0.716,NA
152149,7.46755,7.37342,6.86198,NA,NA,0.789,NA,NA,NA
152340,7.27446,8.6543,7.5568,NA,NA,NA,NA,0.712,NA
152424,7.73882,8.88123,7.52903,NA,0.765,NA,NA,NA,NA
152769,7.671,7.93976,7.99914,NA,NA,NA,NA,0.918,NA
152904,7.44949,8.13147,8.39861,NA,NA,0.862,NA,NA,NA
153067,7.43125,7.70879,7.64627,NA,NA,0.983,NA,NA,NA
153274,7.92284,8.42245,8.22286,NA,0.836,NA,NA,NA,NA
153588,8.80877,7.68135,7.84741,NA,0.756,NA,NA,NA,NA
153671,8.08378,8.00569,7.53015,NA,0.935,NA,NA,NA,NA
153984,7.92972,8.58575,8.03255,NA,0.821,NA,NA,NA,NA
154073,8.34517,7.58928,8.76043,NA,NA,0.739,NA,NA,NA
154346,7.80516,7.69838,8.54066,NA,NA,0.871,NA,NA,NA
154574,8.3925,7.89063,7.99343,NA,NA,0.846,NA,NA,NA
154615,8.75178,7.93561,8.01382,NA,0.786,NA,NA,NA,NA
154877,7.18385,7.64781,8.02753,NA,NA,0.919,NA,NA,NA
155028,9.21716,8.111,7.95644,NA,0.644,NA,NA,NA,NA
155279,7.96357,7.57953,7.81638,NA,NA,0.978,NA,NA,NA
155583,8.10789,7.33642,7.55499,NA,0.922,NA,NA,NA,NA
155648,8.42961,7.95526,8.06779,NA,NA,0.85,NA,NA,NA
155898,8.18377,7.71267,7.11786,NA,NA,0.881,NA,NA,NA
156146,7.80392,7.88783,8.04158,NA,0.967,NA,NA,NA,NA
156297,7.45853,8.20363,8.68721,NA,NA,0.761,NA,NA,NA
156477,6.7716,7.30768,7.93205,NA,NA,NA,NA,0.659,NA
156624,7.49336,7.36433,7.59687,NA,0.929,NA,NA,NA,NA
156964,7.30694,7.77026,7.09614,NA,0.851,NA,NA,NA,NA
157050,7.59755,7.16573,8.36878,NA,0.852,NA,NA,NA,NA
157228,7.41806,7.1776,8.39555,0.764,NA,NA,NA,NA,NA
157464,7.11961,7.65196,8.68991,NA,0.723,NA,NA,NA,NA
157631,7.85446,8.08844,8.4867,NA,0.836,NA,NA,NA,NA
157987,7.54734,8.06966,7.57789,NA,0.963,NA,NA,NA,NA
158084,8.11696,8.32746,8.42128,0.744,NA,NA,NA,NA,NA
158316,7.86726,7.14491,8.76986,NA,NA,0.745,NA,NA,NA
158558,7.50678,7.99556,7.67953,NA,0.965,NA,NA,NA,NA
158682,7.94743,7.02313,8.13218,0.786,NA,NA,NA,NA,NA
158980,8.01247,6.88033,7.83509,NA,NA,NA,NA,0.743,NA
159007,7.62905,7.98451,7.19186,NA,NA,0.918,NA,NA,NA
159302,7.8279,6.60723,7.23026,NA,0.702,NA,NA,NA,NA
159409,7.39472,7.20295,7.82217,NA,0.918,NA,NA,NA,NA
159734,7.49543,7.18389,7.33704,NA,NA,0.902,NA,NA,NA
159970,8.1461,7.06684,8.46318,NA,0.768,NA,NA,NA,NA
160031,8.08868,7.30883,7.75397,0.819,NA,NA,NA,NA,NA
160274,7.4465,7.62701,7.61139,NA,NA,NA,NA,0.91,NA
160425,7.85159,8.53642,8.04868,NA,NA,NA,NA,0.726,NA
160713,8.1671,7.80082,7.29103,NA,NA,0.883,NA,NA,NA
160838,8.18898,7.40718,8.02643,NA,NA,0.907,NA,NA,NA
161001,7.26541,7.61707,8.13246,NA,0.914,NA,NA,NA,NA
161353,6.71592,7.80024,7.42929,NA,0.759,NA,NA,NA,NA
161421,7.92486,6.9781,7.55534,NA,0.866,NA,NA,NA,NA
161778,7.71956,7.49019,8.26224,NA,NA,0.932,NA,NA,NA
161819,7.00172,8.37336,7.92654,NA,0.801,NA,NA,NA,NA
162068,8.27099,8.07018,7.64598,NA,NA,0.912,NA,NA,NA
162219,8.50634,7.69727,7.85414,NA,0.866,NA,NA,NA,NA
162420,7.84615,7.95375,7.30023,NA,0.946,NA,NA,NA,NA
162601,7.72309,7.89468,7.65423,NA,NA,0.987,NA,NA,NA
162912,7.94823,7.08183,7.65751,NA,NA,NA,NA,0.831,NA
163184,6.89524,7.40808,7.99848,NA,NA,0.824,NA,NA,NA
163325,8.02507,7.73478,8.01803,NA,NA,NA,NA,NA,0.746
163491,7.5759,7.91845,6.87677,NA,NA,0.826,NA,NA,NA
163632,7.91394,7.29899,8.56033,NA,0.812,NA,NA,NA,NA
163977,7.72013,6.62208,7.94032,0.585,NA,NA,NA,NA,NA
164175,7.58722,4.88628,7.52414,NA,0.666,NA,NA,NA,NA
164305,7.48602,4.44839,7.85069,NA,0.906,NA,NA,NA,NA
164423,7.90264,7.11077,7.8823,NA,NA,0.889,NA,NA,NA
164635,7.84722,7.04658,7.48748,NA,NA,0.891,NA,NA,NA
164915,7.00491,8.07411,7.51351,NA,0.859,NA,NA,NA,NA
165075,7.30481,8.04479,7.27655,NA,NA,0.863,NA,NA,NA
165308,8.57028,8.07762,7.01489,NA,0.739,NA,NA,NA,NA
165544,7.26508,7.53002,8.50799,NA,0.802,NA,NA,NA,NA
165603,7.06022,7.47839,7.75636,NA,NA,0.856,NA,NA,NA
165817,7.64857,6.748,7.80029,NA,NA,0.807,NA,NA,NA
166174,7.44027,7.04312,7.52445,NA,NA,0.845,NA,NA,NA
166275,8.42086,7.5525,8.17584,NA,0.858,NA,NA,NA,NA
166437,8.35829,8.13591,7.21705,0.766,NA,NA,NA,NA,NA
166689,7.48976,8.78665,7.34247,NA,0.756,NA,NA,NA,NA
166911,7.50953,7.41388,7.8163,NA,NA,NA,NA,0.909,NA
167138,7.43504,7.19923,7.82455,NA,0.915,NA,NA,NA,NA
167377,7.4902,7.42342,7.77617,NA,0.971,NA,NA,NA,NA
167473,7.63586,7.68674,8.15953,0.794,NA,NA,NA,NA,NA
167608,7.79746,7.79867,7.3978,NA,0.933,NA,NA,NA,NA
167982,7.33965,7.12519,7.67086,NA,NA,NA,0.711,NA,NA
168169,7.30384,8.23993,7.94836,NA,0.872,NA,NA,NA,NA
168281,7.36991,7.83312,8.3143,NA,0.879,NA,NA,NA,NA
168575,7.57736,8.44335,7.81022,NA,0.849,NA,NA,NA,NA
168778,7.14989,8.22803,8.04836,NA,0.858,NA,NA,NA,NA
168918,7.51252,7.91101,7.06404,0.762,NA,NA,NA,NA,NA
169084,8.28575,8.1908,7.58391,NA,0.843,NA,NA,NA,NA
169361,6.90205,8.08598,8.30204,NA,NA,NA,NA,0.683,NA
169461,7.4521,7.80195,7.74921,NA,0.982,NA,NA,NA,NA
169779,7.17996,7.73466,7.7411,NA,NA,0.925,NA,NA,NA
169999,8.50066,7.81039,8.30172,NA,0.81,NA,NA,NA,NA
170131,8.05627,7.84542,7.77279,NA,NA,NA,NA,0.901,NA
170230,7.73483,7.68674,7.39817,NA,0.971,NA,NA,NA,NA
170579,8.58263,7.31231,7.36262,NA,0.798,NA,NA,NA,NA
170635,8.63721,7.87101,7.87504,NA,NA,NA,NA,0.788,NA
170918,8.38993,7.97035,8.08737,NA,0.868,NA,NA,NA,NA
171121,7.94589,8.29797,7.75223,NA,NA,NA,NA,0.838,NA
171241,7.29845,7.35884,7.33778,NA,NA,0.908,NA,NA,NA
171559,7.83754,7.76808,7.77975,NA,NA,NA,NA,0.949,NA
171672,7.6157,8.05454,7.57475,NA,0.967,NA,NA,NA,NA
171929,7.14034,7.57013,7.83665,0.866,NA,NA,NA,NA,NA
172004,7.54133,7.48056,7.62235,NA,NA,0.982,NA,NA,NA
172201,7.97475,7.13671,7.48589,NA,NA,0.905,NA,NA,NA
172443,8.03644,8.42365,7.6072,NA,NA,NA,NA,0.77,NA
172742,8.01653,8.00074,7.40524,NA,NA,0.944,NA,NA,NA
172857,7.24602,7.66953,7.85845,NA,0.938,NA,NA,NA,NA
173061,7.78005,8.8052,7.17622,NA,0.702,NA,NA,NA,NA
173334,8.40186,8.16733,7.87763,NA,NA,0.865,NA,NA,NA
173435,7.54977,7.32571,7.47979,NA,0.943,NA,NA,NA,NA
173758,7.6355,7.85587,7.43942,NA,NA,NA,0.785,NA,NA
173865,7.66321,7.98694,7.91894,NA,0.971,NA,NA,NA,NA
174109,7.49523,7.54386,7.52033,NA,NA,0.975,NA,NA,NA
174268,7.68275,7.9091,8.15929,0.891,NA,NA,NA,NA,NA
174508,7.22949,8.15745,8.2136,NA,0.847,NA,NA,NA,NA
174684,8.46701,7.39106,7.65891,0.809,NA,NA,NA,NA,NA
174925,8.03143,7.32586,8.17065,0.843,NA,NA,NA,NA,NA
175103,8.02754,7.05449,7.9841,NA,0.872,NA,NA,NA,NA
175234,7.44645,7.80857,8.98938,NA,0.739,NA,NA,NA,NA
175574,8.22452,7.76488,7.87796,NA,0.933,NA,NA,NA,NA
175651,7.49667,7.87073,6.85525,NA,NA,NA,NA,0.746,NA
175853,7.24173,7.50523,7.29134,0.829,NA,NA,NA,NA,NA
176180,7.25386,7.099,7.11921,NA,0.792,NA,NA,NA,NA
176311,8.21452,7.99699,7.8531,NA,NA,0.929,NA,NA,NA
176432,8.08262,8.11673,7.57205,NA,NA,0.93,NA,NA,NA
176698,7.41915,7.93772,7.64396,NA,NA,0.963,NA,NA,NA
176919,7.85293,7.08673,7.60434,NA,NA,0.907,NA,NA,NA
177036,7.42231,8.23133,7.68312,NA,0.928,NA,NA,NA,NA
177303,7.82691,8.20141,7.15236,NA,0.863,NA,NA,NA,NA
177515,6.82706,7.82608,7.83992,NA,0.829,NA,NA,NA,NA
177675,7.23852,7.86262,7.84135,NA,NA,0.934,NA,NA,NA
177826,6.96295,7.65283,8.24986,0.756,NA,NA,NA,NA,NA
178102,7.22356,7.90601,7.56732,NA,NA,0.924,NA,NA,NA
178328,7.30624,7.46973,7.38323,NA,0.93,NA,NA,NA,NA
178586,7.27773,7.58516,8.82862,NA,0.744,NA,NA,NA,NA
178703,7.23088,7.68764,7.6921,NA,NA,0.945,NA,NA,NA
178895,7.82883,7.8484,7.02603,NA,NA,0.888,NA,NA,NA
179080,7.40596,8.39712,8.21358,NA,NA,0.814,NA,NA,NA
179226,7.48937,7.65673,8.41882,NA,NA,0.874,NA,NA,NA
179586,7.84545,7.37433,7.65539,NA,0.966,NA,NA,NA,NA
179673,7.92074,6.63542,8.12623,NA,0.701,NA,NA,NA,NA
179825,8.5472,7.27287,7.30403,NA,0.748,NA,NA,NA,NA
180155,7.8684,8.70841,8.20657,NA,0.776,NA,NA,NA,NA
180372,8.56709,7.38763,7.52574,NA,NA,0.837,NA,NA,NA
180429,8.21834,8.18587,7.76687,NA,0.886,NA,NA,NA,NA
180690,7.94773,8.90429,7.24849,NA,NA,0.697,NA,NA,NA
180996,8.47335,7.8188,7.71869,0.804,NA,NA,NA,NA,NA
181055,7.86452,8.51099,8.13974,NA,NA,0.844,NA,NA,NA
181310,7.97274,7.25859,7.16316,NA,NA,NA,NA,0.806,NA
181405,8.14912,8.11421,7.15899,NA,NA,0.837,NA,NA,NA
181625,7.41697,6.48914,7.23579,NA,NA,0.64,NA,NA,NA
181884,7.85736,8.51607,8.08454,NA,NA,NA,NA,0.786,NA
182074,7.38206,7.57115,8.54067,0.733,NA,NA,NA,NA,NA
182237,7.48828,8.16747,7.71317,NA,NA,NA,NA,NA,0.738
182522,7.45502,7.8046,8.60145,NA,0.809,NA,NA,NA,NA
182727,7.84696,7.84197,8.08497,NA,NA,0.962,NA,NA,NA
182903,7.14701,8.15712,7.38811,0.78,NA,NA,NA,NA,NA
183086,7.88097,7.78766,7.346,0.82,NA,NA,NA,NA,NA
183358,7.92597,8.318,7.87295,NA,NA,0.884,NA,NA,NA
183555,7.89194,7.5496,8.43939,NA,0.886,NA,NA,NA,NA
183642,7.59241,7.0301,7.40992,NA,NA,0.879,NA,NA,NA
183946,7.74228,7.27722,7.56823,0.89,NA,NA,NA,NA,NA
184161,7.73087,7.01175,7.25321,NA,NA,0.837,NA,NA,NA
184262,7.36007,7.17033,7.50558,0.801,NA,NA,NA,NA,NA
184403,7.30046,7.08543,7.53412,NA,NA,0.872,NA,NA,NA
184742,7.06028,6.74328,7.47498,NA,NA,0.666,NA,NA,NA
184824,7.29004,6.91124,7.52588,NA,0.81,NA,NA,NA,NA
185032,7.06509,7.21654,7.37432,NA,NA,0.826,NA,NA,NA
185257,8.67693,7.44896,7.50787,NA,NA,0.779,NA,NA,NA
185426,7.88444,8.4722,7.21336,NA,NA,0.837,NA,NA,NA
185777,7.03271,7.63448,7.51506,NA,NA,NA,NA,0.797,NA
185970,7.60153,8.24369,7.45611,NA,0.918,NA,NA,NA,NA
186090,7.23971,7.70673,7.37276,NA,0.907,NA,NA,NA,NA
186282,7.07365,7.9165,7.59821,NA,0.871,NA,NA,NA,NA
186497,7.19424,7.45923,7.43856,NA,0.881,NA,NA,NA,NA
186737,8.12914,7.91143,8.18309,NA,0.91,NA,NA,NA,NA
186945,8.41002,7.86162,8.06137,NA,0.867,NA,NA,NA,NA
187087,8.17831,7.74101,8.01795,NA,0.913,NA,NA,NA,NA
187390,7.99417,7.82519,7.77006,NA,NA,0.947,NA,NA,NA
187514,7.78073,8.05647,7.70114,NA,0.967,NA,NA,NA,NA
187601,7.49008,8.04459,7.26694,0.805,NA,NA,NA,NA,NA
187816,8.27514,7.25309,8.17435,NA,NA,0.851,NA,NA,NA
188142,7.71478,7.82629,8.27906,NA,0.928,NA,NA,NA,NA
188359,8.30491,8.78646,7.91526,NA,NA,0.738,NA,NA,NA
188590,7.6662,8.2888,8.28885,NA,0.872,NA,NA,NA,NA
188681,6.9041,8.11086,7.96761,NA,NA,0.796,NA,NA,NA
188977,7.30028,8.35864,7.87066,NA,0.842,NA,NA,NA,NA
189013,7.2255,8.43925,8.06302,NA,0.827,NA,NA,NA,NA
189300,8.16125,7.78597,7.62627,NA,NA,NA,NA,0.858,NA
189593,7.85966,8.21696,7.14614,NA,0.872,NA,NA,NA,NA
189656,7.30239,8.54099,7.09733,NA,NA,0.752,NA,NA,NA
189998,7.54803,8.35672,7.374,NA,0.88,NA,NA,NA,NA
190036,7.28822,8.05708,7.92534,NA,0.88,NA,NA,NA,NA
190260,7.00856,7.49914,7.53444,NA,NA,0.874,NA,NA,NA
190479,6.38633,7.952,7.79129,NA,NA,0.658,NA,NA,NA
190794,7.27491,7.4803,7.53304,NA,NA,0.924,NA,NA,NA
190998,7.8136,7.28478,7.5816,NA,0.907,NA,NA,NA,NA
191117,7.8702,7.79426,7.3214,NA,NA,NA,NA,0.804,NA
191214,7.46063,7.96942,8.32814,NA,0.898,NA,NA,NA,NA
191590,7.66801,7.70083,8.13391,NA,0.91,NA,NA,NA,NA
191698,7.76315,8.00121,9.15202,NA,0.684,NA,NA,NA,NA
191912,8.46497,7.57395,7.60597,NA,0.879,NA,NA,NA,NA
192041,8.01696,7.68605,7.68865,NA,0.98,NA,NA,NA,NA
192366,7.54536,7.22793,7.42078,NA,NA,0.915,NA,NA,NA
192412,7.85793,7.91137,7.68927,NA,NA,0.975,NA,NA,NA
192634,7.2864,8.01757,7.81002,NA,0.906,NA,NA,NA,NA
192844,8.10107,7.87653,8.1342,NA,0.913,NA,NA,NA,NA
193113,7.6512,7.20506,8.17309,NA,0.9,NA,NA,NA,NA
193299,7.37543,8.65593,8.07064,NA,0.77,NA,NA,NA,NA
193594,7.00828,8.5253,7.9279,NA,NA,0.746,NA,NA,NA
193715,7.59424,7.51894,7.29494,NA,NA,0.916,NA,NA,NA
193857,7.67451,7.21806,7.92915,NA,NA,0.918,NA,NA,NA
194070,7.02414,7.47979,7.45712,NA,NA,0.868,NA,NA,NA
194318,7.42927,7.42468,7.15284,NA,0.899,NA,NA,NA,NA
194526,7.55798,7.77812,7.19852,NA,NA,0.9,NA,NA,NA
194680,7.53514,8.11501,7.50825,NA,NA,0.95,NA,NA,NA
194940,7.03241,7.99531,8.06831,NA,NA,0.854,NA,NA,NA
195162,7.63899,7.74647,7.1267,NA,NA,0.919,NA,NA,NA
195212,6.83405,8.09312,8.43273,NA,NA,0.715,NA,NA,NA
195463,6.83653,8.12988,7.16927,NA,0.737,NA,NA,NA,NA
195703,7.99208,7.81938,7.40112,NA,0.953,NA,NA,NA,NA
195857,7.37923,7.47342,8.3793,NA,NA,0.882,NA,NA,NA
196011,7.38929,7.14637,7.78901,NA,NA,0.898,NA,NA,NA
196357,7.50039,7.77618,7.78251,NA,NA,0.95,NA,NA,NA
196453,7.20119,8.16153,7.31464,NA,NA,0.855,NA,NA,NA
196638,7.88464,8.23445,7.60648,NA,0.931,NA,NA,NA,NA
196878,7.47263,8.58638,7.73009,NA,NA,0.855,NA,NA,NA
197167,7.32403,7.42138,7.4426,NA,NA,0.914,NA,NA,NA
197301,7.57627,7.74911,8.50187,0.793,NA,NA,NA,NA,NA
197531,7.53915,8.33134,7.49054,NA,0.903,NA,NA,NA,NA
197729,7.62461,7.90807,7.1509,NA,0.921,NA,NA,NA,NA
197975,7.49475,7.91136,7.14214,NA,0.888,NA,NA,NA,NA
198029,7.03798,7.17386,7.36022,NA,0.796,NA,NA,NA,NA
198354,7.92655,7.68789,7.08855,NA,NA,NA,NA,0.784,NA
198418,7.17656,7.57132,8.02898,NA,0.914,NA,NA,NA,NA
198615,7.57206,8.04942,7.89043,NA,0.92,NA,NA,NA,NA
198909,7.5087,8.34613,8.08843,NA,0.884,NA,NA,NA,NA
199100,8.24501,7.7837,7.7307,NA,NA,0.929,NA,NA,NA
199385,7.95902,8.1134,7.40324,NA,0.918,NA,NA,NA,NA
199409,8.22917,7.95296,8.00618,NA,0.917,NA,NA,NA,NA
199705,7.55882,8.04996,7.76535,NA,NA,0.938,NA,NA,NA
200000,6.30724,8.23442,7.6392,NA,0.569,NA,NA,NA,NA
