id,x0,x1,x2,fitness-3,fitness-2,fitness-2.5,fitness-3.5,fitness-1.5,fitness-4
142707,1.17346,2.21911,-3.84182,NA,-29.155,NA,NA,NA,NA
142960,1.57029,1.83792,-4.39754,NA,NA,-4.02,NA,NA,NA
143096,1.26432,2.38316,-4.11687,NA,NA,-22.385,NA,NA,NA
143393,2.41471,2.27101,-4.85472,NA,NA,NA,-43.383,NA,NA
143454,1.95007,1.61555,-3.91829,NA,NA,-7.918,NA,NA,NA
143707,1.94507,1.80065,-4.68174,-8.93,NA,NA,NA,NA,NA
143860,2.1552,1.68241,-4.4595,NA,NA,-7.093,NA,NA,NA
144166,1.41108,1.58861,-4.46156,-8.443,NA,NA,NA,NA,NA
144339,2.25681,1.44829,-4.71529,-14.93,NA,NA,NA,NA,NA
144573,2.16253,2.68943,-4.62442,NA,NA,-32.029,NA,NA,NA
144670,2.04671,1.2635,-4.07666,NA,NA,-9.155,NA,NA,NA
144840,1.32549,1.96805,-4.22736,-22.791,NA,NA,NA,NA,NA
145014,2.07935,1.58436,-4.3128,-8.728,NA,NA,NA,NA,NA
145380,1.27192,1.85326,-4.38418,-13.884,NA,NA,NA,NA,NA
145594,1.43578,1.37336,-4.63751,NA,-18.692,NA,NA,NA,NA
145727,1.54969,1.38541,-4.83146,NA,NA,NA,-27.568,NA,NA
145823,1.55346,2.13878,-4.19092,NA,-12.753,NA,NA,NA,NA
146173,1.7273,1.35196,-4.16276,NA,-11.963,NA,NA,NA,NA
146287,1.53985,1.80879,-3.6079,-28.925,NA,NA,NA,NA,NA
146405,2.04085,1.84871,-4.21295,NA,NA,-4.516,NA,NA,NA
146743,1.6148,2.08334,-3.48146,NA,-29.562,NA,NA,NA,NA
146861,1.74772,2.41148,-4.39599,NA,NA,-17.113,NA,NA,NA
147119,1.51824,1.51465,-4.66863,NA,-9.772,NA,NA,NA,NA
147277,1.68845,2.23386,-4.6683,NA,NA,-14.356,NA,NA,NA
147405,1.9505,2.03948,-4.29104,NA,NA,NA,-22.421,NA,NA
147770,1.50452,1.77456,-4.53044,NA,NA,NA,NA,-43.876,NA
147913,1.65102,1.70056,-4.31386,NA,-15.267,NA,NA,NA,NA
148074,1.72536,1.89589,-3.93257,NA,-22.597,NA,NA,NA,NA
148328,1.71469,1.14066,-4.70302,NA,-21.485,NA,NA,NA,NA
148471,2.07621,1.55276,-4.80153,-23.653,NA,NA,NA,NA,NA
148662,2.40598,1.62451,-4.20682,-20.901,NA,NA,NA,NA,NA
148913,1.42302,1.06551,-4.53497,NA,NA,-25.368,NA,NA,NA
149035,1.54652,1.7931,-4.11051,NA,-8.422,NA,NA,NA,NA
149301,1.54911,1.28962,-4.32608,-18.98,NA,NA,NA,NA,NA
149404,2.26219,1.51421,-4.18359,NA,NA,-9.831,NA,NA,NA
149718,2.34975,1.81532,-4.27976,-13.809,NA,NA,NA,NA,NA
149994,1.9,1.20803,-4.56784,NA,-14.873,NA,NA,NA,NA
150012,1.17098,1.24082,-3.92898,-26.836,NA,NA,NA,NA,NA
150322,1.62697,1.78952,-4.45639,NA,NA,-3.558,NA,NA,NA
150528,1.29885,2.21462,-3.46739,NA,NA,NA,NA,-52.229,NA
150726,2.1854,1.27948,-4.36232,NA,NA,-11.391,NA,NA,NA
150965,2.77174,1.71284,-4.91702,-36.369,NA,NA,NA,NA,NA
151009,2.15693,2.05277,-4.73196,NA,NA,-13.546,NA,NA,NA
151211,1.98805,2.1947,-4.67164,NA,NA,-14.11,NA,NA,NA
151434,1.60642,2.08934,-3.8869,NA,NA,-13.005,NA,NA,NA
151705,1.60324,1.91225,-4.08815,-10.287,NA,NA,NA,NA,NA
151894,1.93622,1.47512,-4.45974,NA,NA,-2.64,NA,NA,NA
152091,2.03051,1.43183,-4.33968,NA,NA,-4.282,NA,NA,NA
152201,1.57603,1.65882,-4.84082,NA,NA,-10.965,NA,NA,NA
152577,1.52458,1.70558,-4.91881,NA,NA,-13.442,NA,NA,NA
152629,1.73885,1.65898,-3.60552,-20.158,NA,NA,NA,NA,NA
152959,2.17435,1.49279,-4.5795,-10.644,NA,NA,NA,NA,NA
153111,2.45893,1.86517,-4.31767,NA,NA,-14.892,NA,NA,NA
153215,1.30284,1.29734,-4.60516,-20.362,NA,NA,NA,NA,NA
153448,1.60255,1.40495,-4.22873,NA,NA,-4.423,NA,NA,NA
153672,1.67323,2.29175,-4.41837,NA,NA,NA,-30.544,NA,NA
153981,2.35734,1.62978,-4.44503,-24.181,NA,NA,NA,NA,NA
154028,1.88311,1.65003,-4.94301,-24.42,NA,NA,NA,NA,NA
154400,1.84025,1.62423,-4.72421,NA,NA,-6.712,NA,NA,NA
154591,2.46638,1.50122,-4.59195,NA,-21.483,NA,NA,NA,NA
154690,2.35518,1.40916,-4.04204,NA,NA,-14.65,NA,NA,NA
154832,2.85627,1.69179,-3.66974,NA,-44.881,NA,NA,NA,NA
155043,2.50765,2.47683,-4.68758,NA,NA,-33.079,NA,NA,NA
155234,2.00699,1.98165,-4.26053,-7.905,NA,NA,NA,NA,NA
155509,1.46969,1.89263,-4.32978,-19.17,NA,NA,NA,NA,NA
155663,1.68387,1.7617,-3.99005,-12.194,NA,NA,NA,NA,NA
155905,1.93603,2.64887,-3.94399,NA,NA,-30.338,NA,NA,NA
156057,2.37542,2.26746,-4.07144,NA,NA,-22.683,NA,NA,NA
156334,1.4233,2.15359,-4.60905,NA,NA,-13.395,NA,NA,NA
156429,1.51752,1.65597,-4.61675,NA,-8.643,NA,NA,NA,NA
156773,1.99519,1.12787,-4.55222,-15.467,NA,NA,NA,NA,NA
156906,1.59081,1.63711,-4.9901,NA,NA,-15.531,NA,NA,NA
157134,1.57116,1.4109,-4.58971,NA,NA,-5.729,NA,NA,NA
157201,2.26411,1.27566,-3.99507,-19.253,NA,NA,NA,NA,NA
157594,2.21427,2.06681,-4.71615,NA,NA,-14.876,NA,NA,NA
157618,1.80574,2.07636,-4.70749,NA,-12.62,NA,NA,NA,NA
157968,1.79344,1.80989,-4.81131,NA,NA,-8.811,NA,NA,NA
158117,1.94654,2.10401,-3.97927,NA,NA,-10.826,NA,NA,NA
158385,2.20524,2.63036,-3.95316,NA,NA,-32.525,NA,NA,NA
158543,1.71422,1.59968,-4.74004,-11.473,NA,NA,NA,NA,NA
158752,1.72959,1.3501,-4.53392,NA,NA,-5.645,NA,NA,NA
158842,2.19969,1.30876,-4.42232,NA,NA,-10.017,NA,NA,NA
159133,2.07873,1.37842,-4.24302,-14.145,NA,NA,NA,NA,NA
159308,1.89621,2.01384,-4.77051,-21.252,NA,NA,NA,NA,NA
159572,2.36486,1.50694,-4.34026,-13.394,NA,NA,NA,NA,NA
159716,1.35362,1.63314,-4.45909,NA,NA,-7.213,NA,NA,NA
159918,2.05712,1.3509,-4.7826,NA,NA,-11.943,NA,NA,NA
160092,2.61133,1.87765,-4.82929,NA,NA,-26.749,NA,NA,NA
160345,2.28196,2.07555,-3.66531,NA,NA,-24.98,NA,NA,NA
160484,1.1608,2.14034,-4.49895,NA,NA,-19.278,NA,NA,NA
160760,2.11756,1.69874,-4.42956,-7.952,NA,NA,NA,NA,NA
160951,2.09977,1.82799,-4.32096,NA,NA,-5.074,NA,NA,NA
161041,2.05122,1.94056,-4.32014,-16.569,NA,NA,NA,NA,NA
161327,1.53664,2.2146,-4.80822,-18.84,NA,NA,NA,NA,NA
161522,2.19828,1.99733,-4.90404,-21.965,NA,NA,NA,NA,NA
161620,1.95986,1.71146,-3.70226,-15.91,NA,NA,NA,NA,NA
161936,2.64165,1.69659,-4.13041,NA,NA,-23.124,NA,NA,NA
162104,2.31508,2.14009,-4.70616,NA,-25.426,NA,NA,NA,NA
162326,1.53966,1.33116,-4.52132,NA,NA,NA,NA,-42.517,NA
162403,1.39941,1.81103,-4.34031,NA,NA,-5.762,NA,NA,NA
162655,2.58466,2.12494,-4.31857,NA,NA,-23.145,NA,NA,NA
162856,2.15727,1.99274,-4.22495,NA,NA,NA,-29.587,NA,NA
163117,2.28384,2.18984,-4.48943,NA,NA,NA,-30,NA,NA
163391,1.60698,2.1632,-4.90972,NA,-23.32,NA,NA,NA,NA
163465,1.34566,1.60121,-4.16857,NA,NA,-7.803,NA,NA,NA
163602,2.40581,2.279,-3.89665,NA,NA,-27.13,NA,NA,NA
163872,1.60898,2.10755,-4.96816,NA,NA,-18.018,NA,NA,NA
164019,1.86312,2.20322,-4.40909,NA,NA,NA,NA,-25.065,NA
164271,2.37352,2.27899,-4.32683,NA,NA,-20.821,NA,NA,NA
164435,2.15274,1.61826,-4.98945,NA,NA,-16.796,NA,NA,NA
164766,1.89981,1.72037,-4.85419,NA,NA,-10.718,NA,NA,NA
164950,1.57447,1.59803,-4.94343,-17.389,NA,NA,NA,NA,NA
165094,1.45449,1.48877,-4.66958,-13.05,NA,NA,NA,NA,NA
165294,1.51738,2.03997,-4.21267,NA,NA,NA,-28.155,NA,NA
165499,1.20217,1.29296,-4.02628,NA,NA,NA,-47.137,NA,NA
165723,1.87037,1.55707,-4.76126,NA,-15.011,NA,NA,NA,NA
165908,1.55628,2.08641,-4.40857,NA,NA,-8.352,NA,NA,NA
166084,1.2173,1.64363,-4.21796,NA,-14.01,NA,NA,NA,NA
166248,1.63477,2.40206,-4.46382,NA,NA,-16.983,NA,NA,NA
166416,1.89967,1.38565,-4.35884,NA,NA,-3.251,NA,NA,NA
166681,1.65694,2.17239,-4.73961,-15.805,NA,NA,NA,NA,NA
166965,1.48245,2.00592,-4.62898,NA,NA,-10.18,NA,NA,NA
167129,1.97592,1.216,-4.12556,NA,-13.041,NA,NA,NA,NA
167384,2.32194,1.98132,-4.95167,NA,NA,-22.49,NA,NA,NA
167521,2.1352,1.74167,-4.74975,-14.252,NA,NA,NA,NA,NA
167666,2.17558,1.80267,-3.66765,-26.271,NA,NA,NA,NA,NA
167855,2.43032,2.28307,-4.53442,NA,NA,-23.175,NA,NA,NA
168043,1.4346,1.64643,-4.89457,NA,NA,-14.443,NA,NA,NA
168337,1.86301,1.06245,-4.56476,NA,NA,-16.092,NA,NA,NA
168466,1.5415,1.19024,-4.2036,NA,NA,-10.487,NA,NA,NA
168715,1.79488,2.03925,-4.43694,-10.865,NA,NA,NA,NA,NA
168989,1.78826,2.26491,-4.55494,-16.055,NA,NA,NA,NA,NA
169152,2.0437,1.21668,-4.38925,NA,NA,-9.684,NA,NA,NA
169304,2.11653,1.78855,-4.88711,NA,NA,-13.771,NA,NA,NA
169525,1.92165,1.42457,-4.71404,NA,NA,-7.837,NA,NA,NA
169649,1.42805,2.36544,-3.89975,NA,-29.725,NA,NA,NA,NA
169937,2.4018,1.45311,-4.62512,NA,-23.881,NA,NA,NA,NA
170004,1.37151,1.60421,-4.89124,NA,-25.337,NA,NA,NA,NA
170295,1.6637,2.08193,-4.0985,-11.252,NA,NA,NA,NA,NA
170552,1.19737,1.74345,-4.46744,NA,NA,-13.31,NA,NA,NA
170636,1.94873,2.553,-4.84185,NA,NA,-27.952,NA,NA,NA
170869,2.18839,1.78658,-4.14222,NA,-17.525,NA,NA,NA,NA
171149,1.77201,1.76755,-4.02284,NA,-12.814,NA,NA,NA,NA
171379,2.21397,1.09575,-4.50225,NA,-23.128,NA,NA,NA,NA
171487,2.38152,1.51039,-4.41097,NA,NA,NA,-29.614,NA,NA
171747,1.44506,1.62392,-4.09309,NA,NA,-5.163,NA,NA,NA
171866,2.41819,1.3508,-4.58803,NA,-20.909,NA,NA,NA,NA
172031,1.87782,1.22073,-4.84474,NA,NA,NA,-37.215,NA,NA
172212,1.82911,1.27295,-4.20275,NA,-14.338,NA,NA,NA,NA
172568,1.49721,1.49943,-4.4147,NA,-11.94,NA,NA,NA,NA
172746,1.84166,1.46105,-3.55549,NA,NA,-21.428,NA,NA,NA
172960,1.70225,1.92891,-4.19649,NA,-11.593,NA,NA,NA,NA
173144,1.3007,2.36962,-4.51357,-22.222,NA,NA,NA,NA,NA
173389,1.18231,1.68383,-3.77363,-33.723,NA,NA,NA,NA,NA
173455,1.54337,2.00741,-4.0474,NA,NA,NA,-30.07,NA,NA
173725,1.53969,1.62747,-4.77204,-11.065,NA,NA,NA,NA,NA
173926,1.52169,1.98583,-4.46708,NA,NA,-7.655,NA,NA,NA
174088,1.7285,2.01173,-4.74567,NA,NA,NA,-28.292,NA,NA
174362,1.70727,1.27469,-4.76783,-21.17,NA,NA,NA,NA,NA
174473,1.09979,1.4932,-4.18188,NA,NA,-18.335,NA,NA,NA
174761,1.538,1.42163,-3.93242,-20.565,NA,NA,NA,NA,NA
174925,1.34277,1.56661,-4.51202,NA,NA,NA,-29.773,NA,NA
175196,1.79182,1.6409,-4.5441,NA,NA,-2.356,NA,NA,NA
175204,2.35959,1.40021,-4.55294,NA,NA,-15.865,NA,NA,NA
175562,2.0418,0.998729,-4.81153,-34.96,NA,NA,NA,NA,NA
175607,2.26603,1.20024,-4.50286,NA,-26.806,NA,NA,NA,NA
175907,1.28097,1.94313,-4.01644,-15.46,NA,NA,NA,NA,NA
176193,2.30868,1.19831,-4.05896,-22.387,NA,NA,NA,NA,NA
176261,1.97575,1.62153,-4.41624,-7.073,NA,NA,NA,NA,NA
176527,1.86697,1.90896,-4.16912,NA,-9.613,NA,NA,NA,NA
176744,1.15778,1.47042,-4.63932,-23.959,NA,NA,NA,NA,NA
176802,1.86941,1.82427,-4.52744,NA,NA,NA,NA,NA,-40.345
177051,1.85716,2.04007,-4.33566,NA,NA,NA,-37.247,NA,NA
177227,1.84344,1.50709,-3.95974,NA,-9.168,NA,NA,NA,NA
177529,1.42391,1.5007,-3.71985,NA,NA,-18.543,NA,NA,NA
177673,1.85324,1.97396,-4.55283,-7.745,NA,NA,NA,NA,NA
177835,2.00821,1.52924,-4.31087,NA,-14.425,NA,NA,NA,NA
178134,1.54901,1.72753,-4.48734,NA,NA,-3.133,NA,NA,NA
178369,1.4814,1.68124,-4.83608,NA,-19.615,NA,NA,NA,NA
178536,1.91262,1.93389,-4.63487,NA,-9.546,NA,NA,NA,NA
178656,1.63858,1.97853,-4.48069,NA,-9.447,NA,NA,NA,NA
178937,1.60208,2.25966,-4.03898,NA,-15.852,NA,NA,NA,NA
179165,1.88981,2.66564,-4.31847,NA,NA,-26.298,NA,NA,NA
179325,1.18737,2.43369,-4.56149,-33.191,NA,NA,NA,NA,NA
179419,2.05219,1.5357,-3.47624,NA,-35.854,NA,NA,NA,NA
179700,1.75689,1.2928,-4.15197,NA,-18.35,NA,NA,NA,NA
179876,1.84126,1.17834,-4.33167,-11.411,NA,NA,NA,NA,NA
180132,1.50371,2.32005,-4.70431,NA,-20.865,NA,NA,NA,NA
180203,0.922053,1.47694,-4.34116,NA,-31.321,NA,NA,NA,NA
180442,1.09956,1.8383,-4.16728,NA,NA,-17.813,NA,NA,NA
180733,1.23047,1.69019,-4.92362,NA,-27.429,NA,NA,NA,NA
180849,1.9503,1.50608,-4.38801,NA,NA,NA,NA,-28.492,NA
181009,1.68472,1.80494,-4.57133,NA,-6.667,NA,NA,NA,NA
181282,1.25183,1.46254,-3.76578,NA,-34.093,NA,NA,NA,NA
181534,1.76236,2.14818,-3.66718,NA,NA,-20.14,NA,NA,NA
181698,1.01787,1.20224,-4.61912,NA,-42.081,NA,NA,NA,NA
181920,1.61821,1.2787,-4.31099,-17.907,NA,NA,NA,NA,NA
182042,2.00148,1.9792,-3.48564,-37.348,NA,NA,NA,NA,NA
182344,2.13995,1.58969,-4.95368,-19.102,NA,NA,NA,NA,NA
182461,1.82835,1.65824,-4.32212,NA,NA,-0.32,NA,NA,NA
182784,1.66468,1.54809,-4.19925,NA,NA,-1.085,NA,NA,NA
182929,1.11007,1.77388,-4.60182,-24.158,NA,NA,NA,NA,NA
183188,1.85225,1.36142,-4.73141,-15.026,NA,NA,NA,NA,NA
183360,1.79826,1.74124,-4.42952,-7.052,NA,NA,NA,NA,NA
183578,1.75442,2.124,-4.30986,-20.767,NA,NA,NA,NA,NA
183737,2.39041,1.71538,-4.89268,NA,-25.596,NA,NA,NA,NA
183833,2.03267,1.81387,-4.46006,NA,NA,-4.336,NA,NA,NA
184157,2.73784,1.41342,-4.65392,NA,NA,-30.444,NA,NA,NA
184311,1.85089,1.78227,-4.62192,NA,NA,NA,NA,-27.829,NA
184552,1.6413,2.27302,-4.82776,NA,-24.583,NA,NA,NA,NA
184798,1.81711,1.71944,-3.99757,-14.228,NA,NA,NA,NA,NA
184850,2.08156,2.14189,-3.69172,NA,NA,-21.263,NA,NA,NA
185064,2.05578,2.04019,-4.64044,-11.632,NA,NA,NA,NA,NA
185223,1.23758,1.59511,-4.40133,NA,-18.597,NA,NA,NA,NA
185533,1.90317,1.03409,-4.3643,NA,-23.862,NA,NA,NA,NA
185751,1.17718,1.58899,-4.99649,NA,NA,-26.143,NA,NA,NA
185834,2.31532,2.19127,-3.65877,NA,-37.621,NA,NA,NA,NA
186085,1.45345,1.42614,-4.82947,NA,-21.764,NA,NA,NA,NA
186281,1.36169,2.35142,-4.59619,NA,-22.106,NA,NA,NA,NA
186494,1.90971,1.79387,-4.66718,NA,NA,-5.598,NA,NA,NA
186764,2.34582,1.46781,-4.74926,NA,NA,-17.951,NA,NA,NA
186956,1.66295,2.08567,-4.16623,NA,NA,-7.885,NA,NA,NA
187052,1.55882,2.02445,-4.42463,NA,NA,-7.935,NA,NA,NA
187239,1.98885,1.15511,-4.75507,NA,NA,-16.721,NA,NA,NA
187468,2.17276,1.15025,-4.02906,NA,NA,-16.804,NA,NA,NA
187743,1.65794,1.9942,-3.90407,NA,-15.811,NA,NA,NA,NA
187924,1.68249,1.16006,-4.48575,NA,NA,-10.433,NA,NA,NA
188195,1.58592,1.41462,-4.35086,-6.61,NA,NA,NA,NA,NA
188229,1.71932,2.19514,-4.17853,NA,NA,-10.179,NA,NA,NA
188576,0.840891,2.42923,-4.08978,NA,-46.292,NA,NA,NA,NA
188625,1.47245,0.965656,-4.61423,NA,NA,-28.164,NA,NA,NA
188895,1.47166,1.84767,-4.27031,NA,NA,-4.683,NA,NA,NA
189005,1.82806,1.75469,-4.88971,-16.228,NA,NA,NA,NA,NA
189351,1.76688,1.16698,-4.54229,NA,NA,-11.142,NA,NA,NA
189407,1.49011,1.89404,-4.51734,NA,-9.662,NA,NA,NA,NA
189656,2.17104,1.61554,-4.12785,-13.28,NA,NA,NA,NA,NA
189960,1.8931,1.33147,-4.23743,NA,NA,-3.711,NA,NA,NA
190026,1.10267,1.70137,-4.68484,NA,NA,NA,-44.844,NA,NA
190352,1.37274,1.40409,-4.804,NA,NA,-16.105,NA,NA,NA
190432,2.67146,1.61466,-3.83017,NA,NA,NA,-45.699,NA,NA
190778,2.35035,1.72076,-4.70782,NA,-20.571,NA,NA,NA,NA
190925,1.63132,1.53884,-3.67104,-22.158,NA,NA,NA,NA,NA
191017,1.76627,2.0142,-4.29319,NA,NA,-6.161,NA,NA,NA
191336,2.1809,1.12073,-4.54134,NA,NA,-16.595,NA,NA,NA
191511,1.55114,1.10617,-4.6248,NA,NA,-18.479,NA,NA,NA
191791,1.39214,1.36548,-4.28704,NA,NA,NA,NA,-33.774,NA
191825,1.71694,1.57608,-4.63959,NA,NA,-5.613,NA,NA,NA
192022,1.48805,1.66037,-3.717,NA,NA,-14.809,NA,NA,NA
192327,1.30044,1.41186,-4.31616,-17.26,NA,NA,NA,NA,NA
192482,1.65677,1.89091,-4.97243,NA,NA,-15.347,NA,NA,NA
192763,1.46355,2.15271,-4.90857,NA,NA,-19.135,NA,NA,NA
192985,2.15736,1.33936,-4.26677,NA,NA,-8.251,NA,NA,NA
193106,1.57354,1.42367,-4.26497,NA,-7.887,NA,NA,NA,NA
193307,2.09287,1.86456,-4.43086,NA,-9.809,NA,NA,NA,NA
193577,2.07531,1.03121,-4.91008,NA,NA,-29.803,NA,NA,NA
193666,2.58513,1.4812,-4.47718,NA,-24.254,NA,NA,NA,NA
193900,1.97427,1.95803,-4.44928,NA,-11.209,NA,NA,NA,NA
194071,1.83679,2.02557,-4.5688,NA,-11.284,NA,NA,NA,NA
194270,1.50593,0.988268,-4.36431,NA,-33.63,NA,NA,NA,NA
194427,0.858878,1.8519,-4.80637,NA,-44.29,NA,NA,NA,NA
194737,1.89898,1.45748,-4.57744,-9.132,NA,NA,NA,NA,NA
194911,2.00039,2.43176,-3.87693,NA,NA,-24.302,NA,NA,NA
195197,2.45231,1.53185,-4.31197,NA,-18.446,NA,NA,NA,NA
195321,2.4926,2.36076,-4.67979,NA,-31.219,NA,NA,NA,NA
195470,1.71847,2.0082,-4.72979,NA,NA,-9.82,NA,NA,NA
195610,1.24518,1.26596,-4.56928,NA,-25.724,NA,NA,NA,NA
195849,2.03509,2.01846,-4.37424,NA,NA,-7.118,NA,NA,NA
196143,1.88679,1.20348,-4.83776,-25.867,NA,NA,NA,NA,NA
196306,1.84479,1.9422,-4.21832,NA,NA,-5.605,NA,NA,NA
196407,2.14397,1.76678,-4.56206,-16.679,NA,NA,NA,NA,NA
196688,1.9189,2.41751,-4.79873,NA,NA,-21.548,NA,NA,NA
196849,1.57517,1.53521,-4.18281,NA,-5.388,NA,NA,NA,NA
197136,2.09081,2.00293,-4.81831,NA,-22.323,NA,NA,NA,NA
197325,1.55086,2.25244,-4.54487,NA,NA,NA,NA,-31.471,NA
197588,2.02654,1.54829,-4.08684,NA,-7.032,NA,NA,NA,NA
197601,1.85776,1.32838,-3.45393,NA,NA,-29.27,NA,NA,NA
197878,1.68559,1.64739,-4.87602,-13.287,NA,NA,NA,NA,NA
198175,2.34525,1.18182,-4.57437,NA,-22.028,NA,NA,NA,NA
198308,1.74613,1.70128,-4.32582,NA,NA,NA,NA,-34.419,NA
198476,2.18804,1.8494,-4.94041,NA,NA,-16.905,NA,NA,NA
198772,1.49579,1.56234,-4.338,NA,-9.147,NA,NA,NA,NA
198909,1.5872,1.63999,-3.75182,-15.396,NA,NA,NA,NA,NA
199181,1.05549,1.81845,-4.89827,NA,-33.216,NA,NA,NA,NA
199222,1.23707,2.4033,-4.67321,-28.197,NA,NA,NA,NA,NA
199524,1.84952,1.47063,-4.225,NA,NA,NA,-21.442,NA,NA
199624,2.09833,2.34675,-3.97819,NA,NA,NA,-48.787,NA,NA
200000,2.23951,1.97622,-3.68968,-23.404,NA,NA,NA,NA,NA
