id,x0,x1,x2,fitness-0.5,fitness-2.5,fitness-2,fitness-3,fitness-4,fitness-1.5,fitness-3.5
135583,1.34373,1.73783,-4.4769,NA,-7.711,NA,NA,NA,NA,NA
135684,1.45822,1.41006,-5,NA,NA,-24.629,NA,NA,NA,NA
135901,1.89437,1.7447,-5,NA,NA,-24.888,NA,NA,NA,NA
136113,1.10073,1.85976,-4.25102,NA,NA,-21.093,NA,NA,NA,NA
136311,1.81453,1.46555,-4.56845,NA,NA,NA,-6.07,NA,NA,NA
136467,1.61087,1.38499,-4.62412,NA,NA,-16.541,NA,NA,NA,NA
136712,2.59721,1.86458,-5,NA,NA,-32.349,NA,NA,NA,NA
136988,1.44016,2.2825,-5,NA,-25.397,NA,NA,NA,NA,NA
137188,1.86756,1.25471,-4.61696,NA,-8.637,NA,NA,NA,NA,NA
137260,2.3673,1.50622,-4.66111,NA,NA,NA,-15.939,NA,NA,NA
137405,1.51983,1.88599,-4.20779,NA,NA,-7.452,NA,NA,NA,NA
137704,1.16255,1.18756,-3.99753,NA,NA,-33.79,NA,NA,NA,NA
137900,1.96741,2.01753,-4.63554,NA,NA,NA,NA,NA,-38.449,NA
138136,1.95195,1.99945,-5,NA,-17.059,NA,NA,NA,NA,NA
138219,2.30041,1.13138,-5,NA,NA,NA,-31.714,NA,NA,NA
138484,2.40018,1.77963,-4.21286,NA,NA,-14.976,NA,NA,NA,NA
138759,1.49518,2.00887,-4.95609,NA,-17.354,NA,NA,NA,NA,NA
138998,1.70751,2.41073,-4.6302,NA,NA,NA,NA,NA,NA,-34.8
139028,1.97818,1.77957,-5,NA,NA,NA,-18.034,NA,NA,NA
139324,1.36179,1.82516,-4.53169,NA,NA,NA,-11.399,NA,NA,NA
139581,1.34629,1.71443,-4.7663,NA,NA,-18.172,NA,NA,NA,NA
139777,1.58108,1.4195,-5,NA,-18.479,NA,NA,NA,NA,NA
139953,1.58882,1.64751,-5,NA,-16.277,NA,NA,NA,NA,NA
140030,2.01871,1.8006,-4.72897,NA,NA,-12.944,NA,NA,NA,NA
140299,2.38405,1.95724,-3.63972,NA,NA,NA,-29.848,NA,NA,NA
140494,1.87175,1.64151,-4.46045,NA,NA,-8.168,NA,NA,NA,NA
140718,1.45377,1.90455,-4.76418,NA,-12.274,NA,NA,NA,NA,NA
140915,1.98358,1.50396,-5,NA,-16.522,NA,NA,NA,NA,NA
141147,1.48082,1.33526,-4.32849,NA,NA,NA,-8.363,NA,NA,NA
141333,1.68287,1.92257,-5,NA,NA,-19.333,NA,NA,NA,NA
141451,1.5985,2.19364,-5,NA,NA,-24.412,NA,NA,NA,NA
141785,1.96666,1.5323,-5,NA,-16.04,NA,NA,NA,NA,NA
141877,1.36814,1.504,-4.16467,NA,NA,-20.455,NA,NA,NA,NA
142084,1.38311,1.07955,-4.90383,NA,-31.638,NA,NA,NA,NA,NA
142369,2.24987,1.30852,-5,NA,-25.455,NA,NA,NA,NA,NA
142541,2.36581,1.69672,-5,NA,NA,NA,-23.786,NA,NA,NA
142656,1.83191,2.22606,-4.74003,NA,-15.194,NA,NA,NA,NA,NA
142975,1.56445,2.14608,-5,NA,-20.442,NA,NA,NA,NA,NA
143117,2.45708,1.92283,-5,NA,NA,-28.094,NA,NA,NA,NA
143237,2.27596,1.9235,-5,NA,NA,-22.667,NA,NA,NA,NA
143534,1.34314,1.91192,-5,NA,-20.31,NA,NA,NA,NA,NA
143707,1.8852,1.90224,-4.58313,NA,NA,NA,NA,NA,NA,-26.195
143868,1.33475,1.47327,-4.10434,NA,-9.435,NA,NA,NA,NA,NA
144115,2.24244,1.47974,-5,NA,-20.907,NA,NA,NA,NA,NA
144340,1.20641,1.75393,-4.87202,NA,-20.075,NA,NA,NA,NA,NA
144527,1.91766,1.40298,-4.07748,NA,NA,NA,-7.405,NA,NA,NA
144777,1.9994,1.00089,-4.74199,NA,-27.204,NA,NA,NA,NA,NA
144812,1.59464,1.59861,-5,NA,-16.318,NA,NA,NA,NA,NA
145178,1.45088,1.26316,-3.51746,NA,NA,NA,-37.806,NA,NA,NA
145215,1.65157,1.67912,-3.95558,NA,NA,-7.812,NA,NA,NA,NA
145500,0.999821,1.30975,-4.85162,NA,NA,NA,-34.156,NA,NA,NA
145773,2.02797,2.29877,-5,NA,-24.194,NA,NA,NA,NA,NA
145831,2.35647,2.27821,-5,NA,NA,-33.136,NA,NA,NA,NA
146035,1.47011,2.18207,-5,NA,-22.341,NA,NA,NA,NA,NA
146340,1.70675,1.10667,-5,NA,-28.881,NA,NA,NA,NA,NA
146506,1.23999,1.91888,-4.92441,NA,-21.021,NA,NA,NA,NA,NA
146776,2.02466,1.81595,-4.92103,NA,NA,NA,-18.343,NA,NA,NA
146855,1.96492,2.16769,-5,NA,NA,-29.616,NA,NA,NA,NA
147192,1.07551,1.1898,-4.29053,NA,NA,NA,NA,NA,NA,-49.225
147229,2.14017,1.53577,-5,NA,NA,NA,NA,NA,NA,-41.222
147530,1.53062,2.28626,-5,NA,-23.901,NA,NA,NA,NA,NA
147723,1.99355,2.18795,-4.90778,NA,NA,NA,-24.605,NA,NA,NA
147973,1.33327,2.31686,-3.90762,NA,NA,NA,-29.589,NA,NA,NA
148035,1.06557,2.30907,-3.84582,NA,-31.151,NA,NA,NA,NA,NA
148312,2.35449,2.32942,-4.27154,NA,NA,NA,-23.312,NA,NA,NA
148588,1.69982,1.72122,-3.99043,NA,NA,NA,-10.629,NA,NA,NA
148659,1.9531,1.89253,-3.76043,NA,NA,-19.871,NA,NA,NA,NA
148936,1.25611,1.51085,-4.6133,NA,NA,NA,-20.016,NA,NA,NA
149131,1.43246,1.55412,-3.92082,NA,NA,NA,-17.824,NA,NA,NA
149289,1.57229,2.57162,-3.98444,NA,-26.328,NA,NA,NA,NA,NA
149561,1.62627,1.46397,-4.58272,NA,NA,-13.087,NA,NA,NA,NA
149735,2.06821,2.265,-4.33969,NA,-13.406,NA,NA,NA,NA,NA
149977,1.2815,1.47639,-4.02475,NA,-12.186,NA,NA,NA,NA,NA
150076,1.51415,1.17935,-4.63374,NA,NA,NA,-16.965,NA,NA,NA
150359,1.89836,1.78882,-4.00489,NA,NA,-6.68,NA,NA,NA,NA
150469,2.0427,1.62844,-4.60199,NA,-6.278,NA,NA,NA,NA,NA
150603,2.21926,1.51482,-3.95437,NA,-12.537,NA,NA,NA,NA,NA
150840,2.48034,2.30486,-5,NA,NA,NA,-42.954,NA,NA,NA
151027,1.32613,2.56859,-4.54983,NA,NA,NA,-30.138,NA,NA,NA
151384,1.66155,1.795,-5,NA,-17.145,NA,NA,NA,NA,NA
151510,1.1118,1.74085,-4.28014,NA,-15.023,NA,NA,NA,NA,NA
151614,1.77107,1.29561,-4.02553,NA,-7.984,NA,NA,NA,NA,NA
151939,1.40041,2.01314,-4.24245,NA,-9.002,NA,NA,NA,NA,NA
152047,1.87832,1.30018,-4.49951,NA,NA,NA,-19.368,NA,NA,NA
152363,2.17836,1.22942,-4.56253,NA,-14.558,NA,NA,NA,NA,NA
152568,1.41586,1.67477,-3.93913,NA,-10.294,NA,NA,NA,NA,NA
152751,1.35643,2.21814,-4.52066,NA,NA,NA,-22.175,NA,NA,NA
152910,1.307,2.35821,-5,NA,-29.961,NA,NA,NA,NA,NA
153121,2.50906,2.48867,-4.37578,NA,-30.938,NA,NA,NA,NA,NA
153369,1.76731,1.00824,-4.24703,NA,-16.974,NA,NA,NA,NA,NA
153592,2.76991,1.12017,-4.29443,NA,NA,NA,-38.926,NA,NA,NA
153745,1.67419,1.2824,-5,NA,NA,-26.233,NA,NA,NA,NA
153809,1.09044,1.71735,-4.85684,NA,NA,NA,NA,NA,-45.843,NA
154007,2.25227,1.53134,-5,NA,-21.18,NA,NA,NA,NA,NA
154236,2.04642,2.01233,-4.76344,NA,-12.387,NA,NA,NA,NA,NA
154510,1.2312,1.62042,-4.59756,NA,NA,-17.887,NA,NA,NA,NA
154602,1.85255,2.0747,-5,NA,NA,-20.205,NA,NA,NA,NA
154861,2.13426,2.32747,-4.42947,NA,-16.414,NA,NA,NA,NA,NA
155124,2.18288,1.54102,-4.26722,NA,NA,-7.685,NA,NA,NA,NA
155358,1.28366,1.41337,-5,NA,-25.163,NA,NA,NA,NA,NA
155416,1.29981,2.43756,-4.19971,NA,-22.797,NA,NA,NA,NA,NA
155737,0.947599,1.50651,-4.48579,NA,-25.741,NA,NA,NA,NA,NA
155942,1.13483,1.39194,-4.43174,NA,NA,NA,-20.799,NA,NA,NA
156010,1.75066,1.61481,-4.85202,NA,-10.484,NA,NA,NA,NA,NA
156250,1.75245,2.24112,-3.88608,NA,-15.624,NA,NA,NA,NA,NA
156515,1.61148,2.57509,-4.86181,NA,-29.447,NA,NA,NA,NA,NA
156628,1.90196,2.21389,-4.63233,NA,-13.366,NA,NA,NA,NA,NA
156915,2.11502,1.93833,-4.48554,NA,NA,-9.151,NA,NA,NA,NA
157009,1.74512,1.43884,-4.42772,NA,-1.692,NA,NA,NA,NA,NA
157243,1.59027,2.14946,-4.72298,NA,NA,NA,-16.458,NA,NA,NA
157476,2.24925,2.50671,-5,NA,NA,-38.354,NA,NA,NA,NA
157703,1.82519,1.93659,-3.92854,NA,-8.304,NA,NA,NA,NA,NA
157864,2.0063,1.02506,-4.62557,NA,NA,NA,-24.903,NA,NA,NA
158072,1.75332,1.15112,-4.13557,NA,-10.615,NA,NA,NA,NA,NA
158271,2.04439,0.675104,-4.15155,NA,-49.208,NA,NA,NA,NA,NA
158425,1.87439,1.86856,-4.91694,NA,NA,-22.413,NA,NA,NA,NA
158758,1.64075,1.29924,-3.94142,NA,-11.007,NA,NA,NA,NA,NA
158931,1.79042,1.84793,-4.10177,NA,NA,-6.781,NA,NA,NA,NA
159191,2.80156,1.79355,-4.38288,NA,-29.024,NA,NA,NA,NA,NA
159319,1.47395,1.39262,-4.04821,NA,NA,NA,NA,NA,-28.845,NA
159570,2.21177,2.05596,-4.30799,NA,NA,NA,-18.658,NA,NA,NA
159786,1.78316,2.15927,-4.28924,NA,NA,-12.461,NA,NA,NA,NA
159833,2.06953,2.1073,-5,NA,NA,-23.887,NA,NA,NA,NA
160030,2.47037,2.35167,-4.79307,NA,NA,NA,NA,NA,-41.605,NA
160307,2.2138,2.2877,-5,NA,NA,-29.985,NA,NA,NA,NA
160505,2.16822,1.98083,-4.82749,NA,NA,-20.737,NA,NA,NA,NA
160787,1.57868,1.79943,-5,NA,-16.396,NA,NA,NA,NA,NA
160866,1.20064,1.79325,-4.50764,NA,-12.711,NA,NA,NA,NA,NA
161193,0.918924,1.8774,-5,NA,NA,NA,NA,NA,NA,-49.421
161365,2.128,2.22987,-5,NA,NA,NA,-26.656,NA,NA,NA
161405,2.16422,2.13085,-5,NA,NA,NA,-32.22,NA,NA,NA
161729,1.72491,1.41364,-5,NA,NA,-24.807,NA,NA,NA,NA
161999,1.81709,1.85248,-4.10859,NA,NA,-6.753,NA,NA,NA,NA
162002,2.40831,1.73963,-4.55435,NA,NA,-17.715,NA,NA,NA,NA
162277,2.21125,1.93167,-4.91526,NA,NA,NA,-19.364,NA,NA,NA
162489,2.07296,1.50845,-4.39518,NA,NA,NA,-8.894,NA,NA,NA
162747,2.71659,2.12865,-3.90063,NA,-33.985,NA,NA,NA,NA,NA
162916,1.76903,1.82042,-5,NA,NA,NA,-24.388,NA,NA,NA
163163,1.49344,2.2598,-4.99329,NA,NA,NA,-27.302,NA,NA,NA
163222,1.46262,1.83202,-5,NA,-17.817,NA,NA,NA,NA,NA
163406,1.41833,1.5459,-5,NA,-19.85,NA,NA,NA,NA,NA
163660,1.72487,1.60146,-4.38908,NA,NA,NA,-15.367,NA,NA,NA
163981,1.9099,2.21335,-4.45209,NA,NA,-14.919,NA,NA,NA,NA
164072,1.52079,2.83295,-5,NA,-44.402,NA,NA,NA,NA,NA
164368,1.90889,2.42356,-4.66825,NA,NA,-21.264,NA,NA,NA,NA
164574,1.95309,1.98639,-5,NA,NA,NA,-19.117,NA,NA,NA
164633,2.06821,2.06712,-5,NA,NA,NA,-25.643,NA,NA,NA
164926,1.55129,1.93176,-4.58769,NA,NA,-11.275,NA,NA,NA,NA
165167,1.23418,1.46485,-5,NA,-26.432,NA,NA,NA,NA,NA
165262,1.77817,2.08352,-4.17599,NA,-7.637,NA,NA,NA,NA,NA
165422,1.37041,1.91224,-4.84051,NA,NA,NA,-15.997,NA,NA,NA
165605,1.74713,1.56001,-4.75872,NA,-7.03,NA,NA,NA,NA,NA
165944,2.31988,1.99122,-3.83127,NA,NA,-22.155,NA,NA,NA,NA
166100,1.4162,1.08205,-3.87444,NA,-26.681,NA,NA,NA,NA,NA
166317,1.62423,1.96353,-4.56563,NA,-6.609,NA,NA,NA,NA,NA
166560,1.96394,2.54654,-4.66698,NA,NA,NA,-26.874,NA,NA,NA
166688,2.03294,1.90763,-5,NA,NA,-21.728,NA,NA,NA,NA
166825,1.37188,1.6665,-5,NA,NA,-21.926,NA,NA,NA,NA
167072,1.535,1.82664,-4.52726,NA,-5.384,NA,NA,NA,NA,NA
167275,1.84525,1.75621,-4.56773,NA,-4.591,NA,NA,NA,NA,NA
167579,2.2707,1.89216,-4.67883,NA,NA,NA,-15.106,NA,NA,NA
167750,1.72367,1.88185,-5,NA,NA,NA,-18.781,NA,NA,NA
167940,1.78529,1.59995,-5,NA,-15.03,NA,NA,NA,NA,NA
168152,2.44087,1.8219,-3.56667,NA,NA,NA,-41.648,NA,NA,NA
168349,2.33977,1.4799,-3.61141,NA,NA,-28.995,NA,NA,NA,NA
168538,1.5394,1.88213,-5,NA,NA,NA,-18.892,NA,NA,NA
168607,1.59032,1.377,-5,NA,-19.931,NA,NA,NA,NA,NA
168978,1.6947,1.67169,-5,NA,-15.088,NA,NA,NA,NA,NA
169103,1.99042,2.80226,-5,NA,NA,NA,-45.535,NA,NA,NA
169318,1.49518,2.18383,-4.90849,NA,NA,-21.19,NA,NA,NA,NA
169517,1.72627,1.64569,-4.39225,NA,NA,-7.505,NA,NA,NA,NA
169792,2.13756,1.99036,-4.74636,NA,NA,NA,-18.764,NA,NA,NA
169965,1.96972,1.07143,-4.43271,NA,NA,NA,-20.621,NA,NA,NA
170089,1.64776,1.77569,-5,NA,NA,-18.286,NA,NA,NA,NA
170311,1.57527,1.89595,-5,NA,NA,-20.493,NA,NA,NA,NA
170531,1.87596,2.06517,-5,NA,-18.241,NA,NA,NA,NA,NA
170760,1.92481,1.14599,-4.5206,NA,-12.464,NA,NA,NA,NA,NA
170936,2.33097,1.25736,-4.50049,NA,NA,NA,-17.071,NA,NA,NA
171188,1.53247,0.643901,-4.78101,NA,NA,NA,-60.641,NA,NA,NA
171314,1.70806,0.915415,-4.21808,NA,NA,NA,-27.206,NA,NA,NA
171567,1.65742,1.69786,-3.64658,NA,-15.423,NA,NA,NA,NA,NA
171781,2.35673,1.88136,-4.60437,NA,-13.684,NA,NA,NA,NA,NA
171991,2.47588,1.69999,-4.19227,NA,-15.321,NA,NA,NA,NA,NA
172112,2.11856,1.89207,-4.15504,NA,NA,-12.619,NA,NA,NA,NA
172209,2.30711,1.24479,-4.74867,NA,NA,NA,-21.862,NA,NA,NA
172518,1.14607,1.62902,-4.48826,NA,NA,NA,-20.237,NA,NA,NA
172734,1.9065,1.95907,-4.61547,NA,-7.98,NA,NA,NA,NA,NA
172878,2.03989,1.65928,-5,NA,NA,NA,-19.891,NA,NA,NA
173135,1.20397,1.81426,-4.54644,NA,NA,-18.136,NA,NA,NA,NA
173292,1.49839,1.88132,-3.51144,NA,-24.523,NA,NA,NA,NA,NA
173441,1.26136,1.7031,-4.90056,NA,-18.892,NA,NA,NA,NA,NA
173680,1.51147,1.32835,-5,NA,NA,NA,-24.276,NA,NA,NA
173826,1.80738,1.00092,-4.39618,NA,NA,-26.336,NA,NA,NA,NA
174075,2.64698,1.32601,-4.24637,NA,NA,NA,-27.39,NA,NA,NA
174353,1.98956,1.25672,-4.6304,NA,-9.983,NA,NA,NA,NA,NA
174453,1.6256,0.942127,-4.52539,NA,NA,NA,-31.033,NA,NA,NA
174716,1.67337,2.03369,-4.64138,NA,NA,-11.367,NA,NA,NA,NA
174931,1.56471,1.34756,-5,NA,-19.881,NA,NA,NA,NA,NA
175073,1.663,1.90258,-5,NA,NA,-19.281,NA,NA,NA,NA
175260,2.11984,2.24982,-4.13019,NA,NA,NA,-22.54,NA,NA,NA
175436,2.06147,1.51982,-3.79586,NA,NA,NA,-19.396,NA,NA,NA
175776,2.28834,1.63447,-3.86724,NA,-15.462,NA,NA,NA,NA,NA
175983,1.96382,1.26059,-4.29759,NA,NA,NA,NA,NA,NA,-35.543
176002,1.86764,1.67549,-4.36406,NA,NA,NA,-2.967,NA,NA,NA
176327,1.44458,1.43331,-5,NA,NA,NA,-22.796,NA,NA,NA
176435,2.65333,2.01915,-4.20348,NA,-24.57,NA,NA,NA,NA,NA
176797,2.55214,0.983505,-4.08598,NA,-36.155,NA,NA,NA,NA,NA
176895,2.14541,2.1087,-5,NA,NA,-22.306,NA,NA,NA,NA
177020,0.903036,2.35089,-4.51647,NA,-33.5,NA,NA,NA,NA,NA
177345,1.6948,1.58528,-5,NA,NA,NA,-16.64,NA,NA,NA
177582,1.73623,2.65908,-5,NA,NA,NA,NA,NA,-47.147,NA
177732,1.4535,2.05418,-4.78918,NA,-14.627,NA,NA,NA,NA,NA
177837,1.58363,1.35947,-4.81182,NA,-12.261,NA,NA,NA,NA,NA
178003,1.61706,2.60367,-5,NA,NA,NA,-40.103,NA,NA,NA
178344,1.88024,1.21875,-4.39801,NA,NA,NA,-11.187,NA,NA,NA
178587,1.5335,1.19795,-4.46215,NA,-11.851,NA,NA,NA,NA,NA
178731,1.83275,1.58258,-4.28333,NA,NA,-2.722,NA,NA,NA,NA
178845,1.89907,1.35174,-4.75725,NA,NA,NA,-11.18,NA,NA,NA
179114,2.09639,1.25298,-5,NA,-22.295,NA,NA,NA,NA,NA
179289,1.66918,2.2694,-4.05981,NA,NA,NA,NA,NA,NA,-29.268
179581,2.50477,2.34899,-4.29284,NA,NA,NA,-36.601,NA,NA,NA
179798,1.9078,2.01121,-4.45778,NA,-6.287,NA,NA,NA,NA,NA
179954,1.96374,1.77527,-4.61366,NA,-5.532,NA,NA,NA,NA,NA
180200,1.96749,1.86004,-5,NA,-15.696,NA,NA,NA,NA,NA
180221,1.2518,2.08691,-5,NA,-25.079,NA,NA,NA,NA,NA
180594,2.11081,2.07112,-4.93453,NA,NA,NA,-23.139,NA,NA,NA
180735,1.27973,1.95767,-4.38159,NA,NA,NA,-19.616,NA,NA,NA
180939,1.69283,1.37365,-3.82253,NA,-11.666,NA,NA,NA,NA,NA
181011,2.10771,1.54416,-3.82588,NA,-12.678,NA,NA,NA,NA,NA
181368,1.39873,1.56595,-4.16261,NA,NA,-9.715,NA,NA,NA,NA
181409,2.16161,1.4084,-4.12732,NA,-8.39,NA,NA,NA,NA,NA
181743,1.2919,1.54938,-4.53493,NA,NA,NA,-17.123,NA,NA,NA
181852,1.30452,1.31074,-5,NA,NA,NA,-32.468,NA,NA,NA
182112,2.2235,1.34563,-4.61788,NA,NA,-14.582,NA,NA,NA,NA
182351,1.87284,2.35243,-5,NA,-24.833,NA,NA,NA,NA,NA
182470,1.35584,2.18486,-5,NA,NA,-26.094,NA,NA,NA,NA
182800,1.78036,1.88995,-4.74933,NA,-8.93,NA,NA,NA,NA,NA
182812,2.20549,1.88343,-4.17144,NA,-8.574,NA,NA,NA,NA,NA
183066,1.83946,1.78297,-4.68712,NA,NA,NA,-8.561,NA,NA,NA
183236,1.59555,2.36017,-5,NA,-25.26,NA,NA,NA,NA,NA
183558,0.813765,1.95011,-4.3205,NA,NA,-32.478,NA,NA,NA,NA
183673,2.29973,2.05555,-3.94962,NA,NA,-21.152,NA,NA,NA,NA
183889,1.49165,1.61869,-3.66904,NA,-16.696,NA,NA,NA,NA,NA
184112,1.59292,1.94425,-3.35407,NA,NA,-33.014,NA,NA,NA,NA
184269,1.37754,2.15933,-4.43062,NA,NA,NA,-14.33,NA,NA,NA
184501,1.30277,1.76871,-5,NA,NA,NA,NA,NA,-36.279,NA
184795,1.31423,1.88441,-5,NA,NA,-23.564,NA,NA,NA,NA
184819,1.32073,1.51416,-4.82039,NA,NA,-18.735,NA,NA,NA,NA
185011,0.704023,1.48979,-3.4376,NA,-61.803,NA,NA,NA,NA,NA
185276,2.08431,2.07919,-5,NA,NA,NA,-31.142,NA,NA,NA
185403,1.92645,2.35533,-4.56961,NA,-17.314,NA,NA,NA,NA,NA
185696,1.66038,1.61293,-5,NA,NA,-19.912,NA,NA,NA,NA
185989,2.22221,1.83313,-5,NA,NA,NA,-23.463,NA,NA,NA
186065,2.43027,1.58253,-5,NA,NA,NA,-31.174,NA,NA,NA
186355,1.17551,2.33181,-3.84448,NA,-30.025,NA,NA,NA,NA,NA
186541,1.0579,1.41238,-4.05195,NA,NA,NA,-26.262,NA,NA,NA
186683,1.38299,2.42218,-4.36124,NA,NA,-24.272,NA,NA,NA,NA
186976,1.98208,1.20652,-4.85674,NA,NA,-25.594,NA,NA,NA,NA
187197,2.17166,1.12727,-4.5666,NA,NA,-20.677,NA,NA,NA,NA
187291,1.90281,1.6443,-4.77798,NA,-7.668,NA,NA,NA,NA,NA
187525,1.80153,2.14937,-4.99419,NA,-19.024,NA,NA,NA,NA,NA
187793,1.60418,2.46901,-3.30011,NA,-46.899,NA,NA,NA,NA,NA
187827,2.17865,1.62769,-3.92347,NA,NA,NA,-12.281,NA,NA,NA
188048,1.35966,2.10931,-3.88313,NA,NA,-20.129,NA,NA,NA,NA
188347,1.9097,2.0361,-5,NA,-18.226,NA,NA,NA,NA,NA
188404,1.92694,2.3463,-5,NA,-24.61,NA,NA,NA,NA,NA
188726,1.31784,1.97321,-4.02073,NA,NA,NA,-15.44,NA,NA,NA
188984,1.38932,1.37635,-4.17945,NA,NA,-10.957,NA,NA,NA,NA
189166,1.88357,1.36136,-5,NA,NA,NA,-20.957,NA,NA,NA
189374,1.00856,1.43874,-5,NA,-36.502,NA,NA,NA,NA,NA
189458,1.67152,1.8245,-5,NA,-16.619,NA,NA,NA,NA,NA
189780,2.43009,1.69205,-5,NA,-23.873,NA,NA,NA,NA,NA
189931,2.06634,1.96565,-4.55222,NA,NA,-10.069,NA,NA,NA,NA
190184,1.95721,1.90423,-4.90519,NA,NA,NA,-18.042,NA,NA,NA
190385,1.37191,1.96654,-4.21295,NA,NA,-21.097,NA,NA,NA,NA
190452,2.31821,2.28257,-4.32534,NA,-19.264,NA,NA,NA,NA,NA
190710,2.12395,1.06161,-4.5163,NA,-18.696,NA,NA,NA,NA,NA
190934,2.61562,1.70061,-4.03418,NA,NA,-27.574,NA,NA,NA,NA
191161,1.76462,1.13352,-4.8513,NA,NA,NA,-33.295,NA,NA,NA
191351,1.96702,1.30501,-4.35756,NA,-5.938,NA,NA,NA,NA,NA
191577,1.93849,1.34325,-4.55237,NA,NA,NA,-9.817,NA,NA,NA
191638,1.47746,1.85829,-4.72127,NA,NA,NA,-20.1,NA,NA,NA
191869,1.69718,1.69882,-5,NA,NA,NA,-19.757,NA,NA,NA
192020,2.07166,1.70389,-5,NA,NA,-18.079,NA,NA,NA,NA
192247,2.17769,1.61771,-5,NA,-18.114,NA,NA,NA,NA,NA
192530,2.01205,2.42206,-5,NA,NA,-33.828,NA,NA,NA,NA
192653,1.99454,1.41249,-5,NA,NA,NA,-20.069,NA,NA,NA
192920,2.09663,1.74324,-4.35992,NA,NA,NA,NA,NA,NA,-19.319
193003,2.05879,2.15092,-5,NA,NA,NA,-23.123,NA,NA,NA
193365,1.16015,1.57031,-4.06958,NA,NA,NA,-21.211,NA,NA,NA
193445,2.25403,1.86256,-5,NA,-20.381,NA,NA,NA,NA,NA
193689,1.06688,1.99025,-4.01692,NA,NA,NA,-26.298,NA,NA,NA
193856,2.56761,2.19088,-4.00573,NA,NA,-29.2,NA,NA,NA,NA
194099,1.79942,2.7058,-5,NA,NA,NA,-38.369,NA,NA,NA
194380,1.36611,2.09955,-4.15144,NA,NA,-15.108,NA,NA,NA,NA
194420,2.14054,1.6621,-3.75752,NA,NA,NA,NA,NA,NA,-33.326
194701,2.00996,1.67285,-5,NA,-15.801,NA,NA,NA,NA,NA
194994,2.28983,2.26951,-4.79647,NA,-22.782,NA,NA,NA,NA,NA
195147,1.86018,1.77196,-5,NA,-14.53,NA,NA,NA,NA,NA
195385,2.12726,1.6584,-5,NA,-16.85,NA,NA,NA,NA,NA
195441,1.34603,1.15278,-5,NA,-33.434,NA,NA,NA,NA,NA
195629,1.899,1.40852,-3.93691,NA,NA,NA,NA,NA,-30.862,NA
195901,2.25797,1.33627,-4.7256,NA,NA,-17.669,NA,NA,NA,NA
196163,1.82946,2.60385,-4.07597,NA,-25.304,NA,NA,NA,NA,NA
196327,1.63924,2.67617,-4.19159,NA,-27.458,NA,NA,NA,NA,NA
196540,1.71227,2.06072,-4.83394,NA,NA,-17.166,NA,NA,NA,NA
196635,1.86712,2.30646,-4.84978,NA,NA,NA,-22.7,NA,NA,NA
196894,1.99977,1.42824,-4.32283,NA,-4.033,NA,NA,NA,NA,NA
197010,1.48497,1.81757,-4.37244,NA,-4.266,NA,NA,NA,NA,NA
197201,1.78141,1.5114,-4.96021,NA,-15.239,NA,NA,NA,NA,NA
197576,1.90601,1.68149,-5,NA,NA,-18.617,NA,NA,NA,NA
197753,2.24502,1.59563,-4.41317,NA,-8.457,NA,NA,NA,NA,NA
197952,1.22974,1.7474,-4.7839,NA,NA,NA,-19.285,NA,NA,NA
198105,2.04628,2.12153,-5,NA,NA,-24.438,NA,NA,NA,NA
198374,1.3616,2.08504,-5,NA,NA,-27.738,NA,NA,NA,NA
198420,2.09491,1.34046,-5,NA,-19.837,NA,NA,NA,NA,NA
198739,1.93105,1.98265,-4.59372,NA,NA,NA,NA,NA,NA,-26.385
198960,1.46479,1.854,-5,NA,-18.892,NA,NA,NA,NA,NA
199022,1.94334,1.06977,-4.65445,NA,-17.451,NA,NA,NA,NA,NA
199340,1.6964,2.53001,-4.63813,NA,-23.531,NA,NA,NA,NA,NA
199415,2.13437,1.6612,-4.93011,NA,NA,-20.393,NA,NA,NA,NA
199678,1.50352,1.95335,-3.94722,NA,NA,-12.281,NA,NA,NA,NA
199997,3.71133,0.701241,-5,NA,NA,NA,NA,NA,-147.916,NA
