id,x0,x1,x2,fitness-4,fitness-4.5,fitness-3,fitness-5,fitness-3.5
161099,-2.95457,5,-4.75393,NA,NA,NA,-99.958,NA
161222,-2.10382,5,-5,NA,-70.312,NA,NA,NA
161557,-1.75296,5,-5,NA,NA,NA,-72.071,NA
161628,-1.40271,5,-4.16715,NA,NA,NA,-90.449,NA
161924,-2.0908,3.80758,-5,NA,NA,NA,-39.432,NA
162107,-2.58986,4.03377,-5,NA,NA,NA,-62.416,NA
162383,-1.44126,3.63049,-5,NA,-13.549,NA,NA,NA
162436,-2.03839,3.29574,-5,NA,NA,NA,NA,-104.16
162627,-2.46472,3.99778,-5,NA,NA,NA,-57.127,NA
162974,-2.83224,3.99694,-5,NA,NA,NA,-72.573,NA
163047,-1.96275,4.24685,-5,NA,-28.966,NA,NA,NA
163340,-2.8408,4.01077,-4.32215,-79.756,NA,NA,NA,NA
163599,-2.25907,4.65995,-5,-67.408,NA,NA,NA,NA
163669,-3.31719,4.10106,-4.86134,NA,-88.118,NA,NA,NA
163994,-1.80906,4.97211,-5,NA,NA,NA,-74.424,NA
164083,-2.13187,3.69734,-5,NA,NA,NA,-46.777,NA
164342,-3.09349,4.41776,-5,NA,NA,NA,-89.137,NA
164504,-2.32065,4.57937,-4.27105,NA,NA,NA,-65.411,NA
164602,-1.70466,3.84689,-4.74438,NA,NA,NA,-57.492,NA
164844,-1.76261,3.71632,-4.54371,NA,NA,NA,-45.396,NA
165131,-2.13748,4.02502,-5,NA,-38.413,NA,NA,NA
165372,-2.71786,4.25186,-5,-76.328,NA,NA,NA,NA
165515,-1.85978,4.54949,-4.94813,NA,NA,NA,-57.321,NA
165800,-1.86813,4.95892,-4.99558,NA,-70.516,NA,NA,NA
165923,-2.20498,5,-4.85834,NA,NA,NA,-76.678,NA
166049,-1.95446,4.30466,-5,NA,-38.182,NA,NA,NA
166244,-1.75792,3.68334,-4.93319,NA,NA,NA,-50.391,NA
166427,-2.99202,3.7189,-4.43635,NA,-79.19,NA,NA,NA
166651,-2.83072,3.34219,-5,NA,NA,NA,-75.805,NA
166951,-2.68871,4.61596,-5,NA,-78.783,NA,NA,NA
167090,-1.66996,3.8801,-5,-9.136,NA,NA,NA,NA
167318,-1.88781,4.55858,-5,NA,NA,NA,NA,-93.598
167525,-2.64784,3.94189,-5,-63.241,NA,NA,NA,NA
167730,-3.25307,5,-3.49849,NA,-155.815,NA,NA,NA
167834,-1.85468,5,-3.99005,NA,NA,NA,-96.192,NA
168105,-1.38346,4.3934,-5,-48.304,NA,NA,NA,NA
168285,-2.0707,4.3885,-4.34927,NA,NA,NA,NA,-65.039
168430,-2.1036,4.68898,-5,NA,-68.296,NA,NA,NA
168749,-2.24205,3.91386,-4.05033,NA,-71.501,NA,NA,NA
168973,-0.928529,3.95578,-4.74242,NA,NA,NA,-83.371,NA
169011,-1.25135,3.71813,-5,NA,-17.145,NA,NA,NA
169253,-2.03549,4.63242,-4.30591,NA,-72.467,NA,NA,NA
169446,-1.90465,4.99921,-5,NA,NA,NA,-79.309,NA
169690,-1.66301,5,-5,NA,NA,NA,-72.893,NA
169964,-1.82712,5,-5,NA,NA,NA,-75.62,NA
170131,-2.01946,4.55447,-5,NA,-53.328,NA,NA,NA
170354,-1.52349,3.96481,-5,-19.243,NA,NA,NA,NA
170401,-1.5827,5,-4.12088,-100.831,NA,NA,NA,NA
170698,-1.46657,4.18878,-4.67699,NA,NA,NA,-60.683,NA
170965,-2.13342,4.41629,-5,NA,-48.686,NA,NA,NA
171052,-2.1193,4.96182,-5,NA,NA,NA,-77.226,NA
171289,-1.32768,4.12964,-5,NA,NA,NA,-53.635,NA
171539,-1.93463,3.93841,-5,-32.178,NA,NA,NA,NA
171632,-2.13391,4.51709,-4.65555,NA,NA,NA,-61.314,NA
171882,-2.16759,4.57426,-4.59746,NA,NA,NA,-64.885,NA
172111,-1.85988,3.7223,-3.77773,NA,NA,NA,-90.493,NA
172378,-2.1381,3.46202,-4.94814,NA,NA,NA,-51.408,NA
172460,-2.84116,3.11405,-4.55455,NA,-89.827,NA,NA,NA
172658,-1.5961,4.58243,-5,NA,NA,NA,-67.593,NA
172805,-2.18518,3.9008,-5,NA,NA,NA,-51.803,NA
173089,-2.59703,5,-5,NA,NA,NA,-90.882,NA
173376,-1.69613,5,-4.81018,NA,NA,NA,NA,-81.882
173550,-1.92837,5,-5,NA,-69.564,NA,NA,NA
173730,-1.73125,3.48045,-5,NA,NA,NA,-37.111,NA
173817,-1.33773,4.47761,-4.66701,NA,NA,NA,-68.67,NA
174108,-1.83312,5,-5,NA,NA,NA,-75.915,NA
174355,-2.20549,4.14624,-5,NA,-46.115,NA,NA,NA
174512,-1.98224,5,-4.94226,NA,-66.999,NA,NA,NA
174691,-2.57272,5,-4.99291,NA,-80.013,NA,NA,NA
174881,-2.33382,4.53893,-5,NA,-57.263,NA,NA,NA
175073,-1.6071,3.93695,-4.80185,NA,-17.643,NA,NA,NA
175281,-2.0844,4.05319,-4.42325,NA,NA,NA,-55.683,NA
175454,-2.14015,3.77627,-5,NA,-39.325,NA,NA,NA
175606,-1.63669,3.24604,-5,NA,NA,NA,-43.751,NA
175955,-2.75451,3.80885,-5,NA,NA,NA,-64.717,NA
176052,-2.58527,3.07352,-5,NA,NA,NA,-74.622,NA
176365,-1.59348,3.63673,-5,-10.302,NA,NA,NA,NA
176401,-2.03481,2.98386,-4.52911,NA,-73.894,NA,NA,NA
176695,-3.11833,4.64723,-5,NA,NA,NA,-93.326,NA
176978,-3.32312,3.70452,-5,NA,-98.754,NA,NA,NA
177183,-2.11044,3.25963,-5,NA,NA,NA,-69.129,NA
177216,-2.48051,4.87004,-4.64004,NA,NA,NA,-78.704,NA
177541,-2.92499,5,-4.88716,NA,-100.333,NA,NA,NA
177619,-2.52109,4.22349,-5,NA,NA,NA,-61.984,NA
177912,-2.12935,4.28995,-4.21378,NA,NA,NA,-61.491,NA
178094,-2.85249,4.05699,-4.5639,NA,NA,NA,NA,-86.485
178228,-3.59188,4.79399,-4.8444,NA,NA,NA,NA,-148.259
178540,-2.5645,4.6685,-3.54582,NA,NA,NA,-112.058,NA
178789,-2.389,4.067,-4.82904,NA,NA,NA,-54.319,NA
178873,-2.53321,4.48139,-4.93404,NA,NA,NA,-67.832,NA
179142,-2.21401,4.36183,-4.79129,NA,NA,NA,-52.671,NA
179225,-1.70326,4.37348,-5,NA,NA,NA,-44.504,NA
179404,-2.72045,5,-5,-88.848,NA,NA,NA,NA
179682,-1.97165,5,-4.7894,NA,NA,NA,-83.964,NA
179978,-1.20329,4.06058,-4.34278,NA,NA,NA,-70.888,NA
180089,-1.89959,5,-4.68557,NA,NA,NA,-80.321,NA
180280,-1.35137,3.01484,-4.64098,NA,NA,NA,-80.859,NA
180418,-1.37258,4.02979,-5,NA,-20.345,NA,NA,NA
180601,-1.57331,3.63378,-4.88075,-13.887,NA,NA,NA,NA
180887,-1.9161,2.92267,-5,NA,NA,NA,NA,-95.066
181188,-2.10111,5,-4.71522,NA,NA,NA,-81.781,NA
181376,-2.90362,4.8449,-5,NA,-90.017,NA,NA,NA
181440,-1.50384,5,-5,NA,NA,NA,-84.329,NA
181655,-1.24064,4.70786,-5,NA,-76.685,NA,NA,NA
181889,-1.52683,4.10967,-4.19295,-61.854,NA,NA,NA,NA
182068,-1.35544,4.53389,-4.75171,-70.136,NA,NA,NA,NA
182217,-1.07155,3.7791,-5,NA,-35.717,NA,NA,NA
182586,-1.53255,5,-5,NA,-77.564,NA,NA,NA
182788,-1.7304,5,-5,NA,NA,NA,-71.574,NA
182935,-2.25851,4.00186,-5,NA,NA,NA,-54.903,NA
183155,-1.59689,3.42877,-5,NA,NA,NA,-41.802,NA
183209,-1.06959,4.10269,-5,NA,NA,NA,-58.82,NA
183483,-1.50346,3.90134,-4.87088,-20.847,NA,NA,NA,NA
183791,-1.39014,4.86334,-4.42117,-109.513,NA,NA,NA,NA
183948,-2.13378,4.27918,-4.42872,NA,NA,NA,-55.827,NA
184141,-2.03194,4.68086,-4.26763,-64.409,NA,NA,NA,NA
184310,-2.03058,4.61887,-5,NA,NA,NA,NA,-63.256
184418,-2.06728,3.12681,-3.21965,NA,NA,NA,-157.736,NA
184667,-1.96855,2.95786,-4.76419,-68.785,NA,NA,NA,NA
184974,-2.20484,4.01983,-5,-46.11,NA,NA,NA,NA
185135,-1.34095,4.21706,-4.84425,NA,-18.033,NA,NA,NA
185386,-0.725593,3.88055,-5,NA,NA,NA,-70.205,NA
185553,-2.31996,5,-4.71907,-83.228,NA,NA,NA,NA
185680,-1.64228,5,-5,NA,NA,NA,-72.809,NA
185990,-2.9332,4.26895,-4.62265,NA,NA,NA,-77.963,NA
186070,-2.09577,3.35102,-5,NA,NA,NA,-65.314,NA
186334,-1.1591,3.73838,-5,NA,NA,NA,-69.92,NA
186441,-1.61415,5,-4.01496,NA,NA,NA,-98.623,NA
186624,-1.4013,3.57243,-5,NA,-5.705,NA,NA,NA
186822,-2.08541,3.92892,-5,NA,NA,NA,NA,-48.699
187126,-2.67797,3.66547,-4.68586,-73.542,NA,NA,NA,NA
187331,-2.03329,3.93606,-4.66562,NA,NA,NA,-39.998,NA
187530,-1.63334,3.87917,-4.1459,-63.864,NA,NA,NA,NA
187733,-1.54761,4.77177,-5,NA,NA,NA,-72.043,NA
187990,-2.48437,4.63251,-4.32323,NA,NA,NA,-75.242,NA
188059,-2.06753,4.08031,-5,NA,NA,NA,-51.824,NA
188341,-2.7993,3.9261,-5,NA,NA,NA,-70.35,NA
188459,-2.49137,3.50213,-4.54607,NA,NA,NA,-67.731,NA
188792,-2.37562,4.09899,-4.69804,NA,NA,NA,-54.19,NA
188924,-2.24387,5,-5,NA,NA,NA,-75.534,NA
189099,-1.75769,5,-4.72209,-83.277,NA,NA,NA,NA
189259,-2.27292,5,-5,NA,NA,NA,-76.551,NA
189495,-1.52451,4.07116,-5,-33.177,NA,NA,NA,NA
189691,-1.91416,5,-5,-72.676,NA,NA,NA,NA
189818,-1.38883,4.04377,-5,NA,-32.266,NA,NA,NA
190120,-0.831153,4.43113,-5,NA,NA,NA,-103.743,NA
190205,-0.574072,4.18553,-4.95274,NA,-118.12,NA,NA,NA
190487,-2.91042,3.88214,-4.83091,NA,NA,NA,-80.487,NA
190648,-1.48378,4.18029,-5,-31.32,NA,NA,NA,NA
190978,-1.17101,5,-4.9601,NA,-93.125,NA,NA,NA
191021,-1.19968,4.55749,-5,NA,NA,NA,-77.6,NA
191212,-1.95158,3.76078,-5,NA,NA,NA,-35.569,NA
191517,-1.51704,4.97641,-5,-86.908,NA,NA,NA,NA
191673,-2.09666,4.67364,-4.99118,-62.748,NA,NA,NA,NA
191865,-2.04702,5,-4.3308,NA,NA,NA,-77.388,NA
192124,-2.53436,5,-5,NA,NA,NA,-87.7,NA
192378,-1.69248,5,-5,NA,NA,NA,-72.263,NA
192503,-1.35312,4.50286,-5,-60.811,NA,NA,NA,NA
192625,-1.58523,5,-5,NA,NA,NA,-77.206,NA
192886,-2.15971,3.24887,-4.56887,NA,NA,NA,-68.38,NA
193067,-1.94772,4.06019,-4.90125,NA,NA,NA,-39.137,NA
193299,-2.20018,3.90097,-5,NA,NA,NA,-53.583,NA
193600,-2.20039,3.52944,-5,NA,NA,NA,NA,-64.056
193753,-2.23665,2.85627,-5,-98.747,NA,NA,NA,NA
193955,-2.55734,4.54528,-5,NA,NA,NA,-67.983,NA
194025,-1.22807,4.10663,-4.42295,NA,NA,NA,-69.852,NA
194269,-2.24532,4.80381,-4.09844,NA,NA,NA,-83.716,NA
194524,-2.48714,4.22915,-3.8763,NA,NA,NA,-87.581,NA
194734,-2.48432,4.19962,-4.27673,NA,NA,NA,-70.851,NA
194923,-2.78042,4.58832,-4.89052,NA,NA,NA,-77.617,NA
195160,-3.1458,4.24143,-4.8777,NA,-84.659,NA,NA,NA
195290,-2.86378,4.6035,-5,NA,NA,NA,-86.178,NA
195563,-2.71911,3.08606,-5,NA,NA,NA,-80.259,NA
195658,-2.99554,3.83983,-4.29055,NA,NA,NA,-75.121,NA
195984,-2.91455,4.13981,-4.99519,NA,NA,NA,-71.577,NA
196113,-1.48595,4.04061,-5,NA,NA,NA,-46.655,NA
196207,-0.495893,4.86903,-3.73047,NA,-166.656,NA,NA,NA
196531,-1.6806,4.27044,-4.84885,NA,NA,NA,-30.608,NA
196753,-2.32704,5,-5,NA,-80.626,NA,NA,NA
196950,-2.00675,4.32144,-5,NA,NA,NA,-62.611,NA
197079,-1.92879,3.8259,-4.37071,NA,-27.887,NA,NA,NA
197227,-1.70403,4.65859,-5,NA,NA,NA,-76.667,NA
197540,-2.6675,3.52341,-3.83395,NA,NA,NA,-107.18,NA
197713,-2.52421,4.43952,-3.85502,NA,NA,NA,-93.76,NA
197927,-1.49972,3.88092,-4.09484,NA,NA,NA,-72.457,NA
198152,-2.48768,4.15131,-4.58731,NA,NA,NA,-60.694,NA
198323,-1.98855,3.92871,-5,NA,NA,NA,-37.771,NA
198503,-1.98934,5,-4.93792,NA,-66.667,NA,NA,NA
198684,-2.0244,4.98834,-4.75479,NA,-67.003,NA,NA,NA
198826,-1.8501,4.01589,-3.68298,NA,NA,NA,-94.888,NA
199111,-2.13042,5,-3.59572,NA,NA,NA,-116.252,NA
199262,-1.71079,3.94483,-4.52632,-29.951,NA,NA,NA,NA
199477,-1.17708,3.94809,-5,NA,-27.896,NA,NA,NA
199620,-0.708476,4.69979,-5,NA,NA,NA,-85.327,NA
199998,-3.92978,2.79373,-5,NA,NA,NA,-160.864,NA
