id,x0,x1,x2,fitness1.5,fitness3,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness0.5,fitness-0.5,fitness-1,fitness-1.5,fitness0,fitness-2,fitness-2.5,fitness2,fitness1
85480,5,5,-0.931221,NA,NA,NA,10468.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85659,5,5,-0.339902,NA,NA,NA,NA,584.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85875,4.88101,4.77571,-0.63443,NA,NA,NA,18051.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85978,5,5,-0.723738,NA,NA,NA,NA,8648.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86306,4.90724,4.71976,-0.873231,NA,NA,NA,16479.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86330,5,5,-0.812411,NA,NA,NA,13035.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86628,5,5,-0.808427,NA,NA,NA,13047.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86899,5,5,-0.68522,NA,NA,NA,11106.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87026,4.55219,5,-0.5521,NA,NA,76.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87138,4.78443,5,-1.09904,NA,NA,NA,2249.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87387,5,4.41324,-0.058583,NA,NA,NA,NA,NA,828.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87637,4.77245,5,-0.143191,NA,NA,NA,NA,4895.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87815,3.81497,5,-1.31302,NA,NA,NA,NA,2219.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87951,5,5,-0.622638,NA,NA,NA,8648.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88223,5,4.75463,-0.724676,NA,NA,NA,NA,11184.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88448,5,4.72886,-0.828031,NA,NA,NA,13931.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88547,5,4.63308,-0.651955,NA,NA,NA,8384.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88868,4.94428,5,-0.520216,NA,NA,NA,4827.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89023,4.39689,4.76681,-1.14696,NA,NA,NA,NA,925.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89283,4.74094,4.27104,-1.16004,NA,NA,NA,2110.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89348,5,4.96253,-0.572711,NA,NA,NA,7151.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89595,5,4.69191,-1.01962,NA,NA,NA,5756.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89777,5,5,-0.766262,NA,NA,NA,15144.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90012,3.83281,4.9435,0.38891,NA,NA,NA,1329.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90193,4.30371,4.99145,-1.3471,NA,NA,NA,6993.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90389,5,5,-1.04748,NA,NA,NA,5725.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90647,5,3.64972,-3.05614,NA,NA,NA,788.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90759,5,3.44387,-2.30083,NA,NA,NA,40.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91036,5,4.79023,-0.680959,NA,NA,NA,NA,7041.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91265,5,5,-0.771952,NA,NA,NA,12934.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91416,4.06214,5,-1.66273,NA,NA,NA,1357.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91607,4.67424,5,-2.16897,NA,NA,NA,3056.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91849,5,4.9995,-2.15267,NA,NA,NA,NA,1163.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92013,5,5,-0.783737,NA,NA,NA,13015.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92294,4.86062,5,-0.552283,NA,NA,NA,6857.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92423,4.91118,4.79766,-0.325073,NA,NA,NA,NA,NA,5805.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92692,5,5,-1.71142,NA,NA,NA,NA,1395.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92852,5,4.83421,-0.735394,NA,NA,NA,NA,18503.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92924,3.67822,5,-0.826556,NA,NA,NA,3900.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93265,5,4.82686,-2.2862,NA,NA,NA,232.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93401,5,5,-1.93022,NA,NA,NA,6507.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93687,4.81418,4.47384,-1.6169,NA,NA,NA,2132.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93750,5,4.97303,-2.00944,NA,NA,NA,6301.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94106,5,4.64991,-0.880754,NA,NA,NA,8741.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94303,5,4.11408,-0.257746,NA,NA,NA,3331.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94334,4.90419,4.27522,-0.0265529,NA,NA,NA,4000.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94565,5,3.77538,0.395713,NA,NA,NA,1176.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94887,5,5,-0.9327,NA,NA,NA,10411.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95027,4.8488,5,-1.31896,NA,NA,NA,NA,8188.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95277,5,5,-0.819234,NA,NA,NA,13002.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95420,5,5,-0.777273,NA,NA,NA,12976.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95529,4.67974,4.85945,-0.484718,NA,NA,NA,1733.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95868,3.41002,2.69259,-1.07243,NA,NA,NA,NA,111.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96090,4.647,3.69913,-0.819094,NA,NA,NA,3030.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96254,3.45112,4.97572,-1.46787,NA,NA,NA,2287.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96409,4.88854,5,-1.86127,NA,NA,NA,NA,4722.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96672,4.9448,4.95574,-0.754833,NA,NA,NA,18043.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96718,5,4.66674,-0.806824,NA,NA,NA,NA,2926.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96986,4.97254,5,-0.67123,NA,NA,NA,11845.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97284,5,4.94324,0.351813,NA,NA,NA,4164.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97382,5,5,-0.147012,NA,NA,NA,NA,4623.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97588,4.73785,5,-1.61173,NA,NA,NA,NA,3855.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97832,4.77288,5,-1.9299,NA,NA,NA,5996.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98052,5,5,-1.02992,NA,NA,NA,5638.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98283,4.18795,5,-0.107605,NA,NA,NA,4727.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98356,5,5,0.32251,NA,NA,NA,4579.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98579,4.97355,4.75734,-0.979706,NA,NA,NA,10859.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98746,4.71538,5,-2.13721,NA,NA,NA,4127.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98932,5,5,-2.96692,NA,NA,NA,3172.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99240,5,4.96911,-4.76118,NA,NA,NA,812.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99381,5,4.78166,-5,NA,NA,NA,3172.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99706,5,5,-4.86177,NA,NA,NA,NA,2290.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99809,4.84068,5,-5,NA,NA,NA,3398.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018,5,4.77495,-4.85631,NA,NA,NA,2486.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100305,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100383,4.82356,3.84003,-5,NA,NA,NA,1117.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100546,5,4.7343,-5,NA,NA,NA,2806.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100799,5,5,-5,NA,NA,NA,NA,1455.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101044,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101227,5,5,-4.75684,NA,NA,NA,651.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101329,5,5,-3.08887,NA,NA,NA,2825.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101511,5,5,-2.0453,NA,NA,NA,5408.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101793,5,5,-2.0714,NA,NA,NA,5152.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101993,5,5,-2.81865,NA,NA,NA,1348.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102284,5,5,-3.12733,NA,NA,NA,2386.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102480,4.7534,5,-3.90134,NA,NA,NA,2659.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102511,4.98382,5,-1.97969,NA,NA,NA,7579.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102870,5,5,-3.96923,NA,NA,NA,2622.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103031,4.74204,4.9376,-4.07028,NA,NA,NA,3115.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103164,3.31577,5,-3.52789,NA,NA,NA,NA,799.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103359,4.96286,4.34113,-3.40906,NA,NA,NA,1539.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103558,5,5,-1.43208,NA,NA,NA,NA,7380.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103868,5,4.59171,-1.54736,NA,NA,NA,NA,1889.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103934,5,5,-1.15442,NA,NA,NA,NA,1201.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104234,5,4.8762,0.224185,NA,NA,NA,3265.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104437,4.70394,5,-0.951716,NA,NA,NA,9411.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104640,4.88461,5,0.275545,NA,NA,NA,4197.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104739,5,5,-0.946597,NA,NA,NA,9849.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105068,5,5,-0.91541,NA,NA,NA,11041.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105108,4.76348,5,-1.77742,NA,NA,NA,291.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105356,4.14566,4.71042,-1.61481,NA,NA,NA,3295.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105547,4.38722,5,-1.46289,NA,NA,NA,5567.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105793,4.8964,5,-1.95083,NA,NA,NA,6830.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105915,5,4.37074,-2.36492,NA,NA,NA,895.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106130,5,4.12657,-1.72238,NA,NA,NA,913.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106340,5,5,-1.57126,NA,NA,NA,NA,NA,2827.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106687,4.08241,5,-1.34644,NA,NA,NA,3056.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106802,5,5,-0.859339,NA,NA,NA,NA,1944.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106967,5,2.51307,-1.29195,NA,NA,NA,646.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107134,5,4.96638,-2.0381,NA,NA,2069.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107322,4.59593,5,-2.11246,NA,NA,NA,1999.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107647,4.73241,5,-1.43621,NA,NA,NA,NA,6053.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107813,5,5,-1.60006,NA,NA,NA,NA,NA,3107.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108014,4.05238,4.22158,-0.950544,NA,NA,NA,NA,1103.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108195,5,4.23756,-2.58562,NA,NA,NA,1764.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108441,5,5,-1.93444,NA,NA,NA,4997.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108664,4.70932,5,-0.556597,NA,NA,NA,5372.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108698,5,4.59938,-0.674792,NA,NA,NA,4953.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109080,5,5,-0.904486,NA,NA,NA,NA,8854.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109116,3.30102,5,-1.28987,NA,NA,NA,3322.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109373,3.87952,5,-0.905786,NA,NA,NA,3114.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109591,4.12029,4.64654,-1.38614,NA,NA,NA,3188.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109774,5,5,-0.803869,NA,NA,NA,13056.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109966,5,4.66926,0.131386,NA,NA,NA,172.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110199,4.898,4.67619,-0.618047,NA,NA,NA,9401.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110414,5,5,-0.558842,NA,NA,NA,5491.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110657,5,5,-2.13893,NA,NA,NA,3992.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110712,4.33648,5,-1.59669,NA,NA,NA,4655.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110928,4.53969,5,-1.90662,NA,NA,NA,694.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111268,5,5,-1.43544,NA,NA,NA,NA,NA,7283.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111462,4.17486,4.16483,-1.86382,NA,NA,NA,912.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111543,5,4.84653,-2.16499,NA,NA,NA,4518.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111735,5,5,-0.842032,NA,NA,NA,12788.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111963,3.88019,4.39498,-0.241529,NA,NA,NA,946.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112154,5,5,-0.592027,NA,NA,NA,9584.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112408,5,4.79156,-1.69047,NA,NA,NA,NA,845.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112671,4.81392,5,-1.9809,NA,NA,NA,7132.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112830,4.24592,5,-1.60251,NA,NA,NA,4773.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112960,5,5,-1.08042,NA,NA,NA,2608.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113200,5,4.79451,-1.04335,NA,NA,NA,6156.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113318,5,5,-0.962628,NA,NA,NA,9145.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113678,5,4.20601,-1.62418,NA,NA,NA,3911.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113751,5,5,-0.998537,NA,NA,NA,NA,3613.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114009,5,5,-2.0804,NA,NA,NA,NA,4044.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114166,4.7267,4.0686,-1.48703,NA,NA,NA,2876.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114487,4.8514,5,0.489868,NA,NA,NA,2352.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114635,5,4.50634,0.703597,NA,NA,NA,NA,6.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114795,4.36226,4.95925,0.842148,NA,NA,NA,2135.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115030,4.31816,4.89672,1.61297,NA,NA,NA,793.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115189,3.84716,5,0.357292,NA,NA,NA,1107.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115427,4.71286,5,-0.810536,NA,NA,NA,13228.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115605,5,5,-0.634584,NA,NA,NA,9176.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115694,5,5,-0.493308,NA,NA,NA,2130.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115933,5,5,0.437288,NA,NA,NA,3538.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116125,5,5,-0.521199,NA,NA,NA,3471.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116488,5,5,0.396999,NA,NA,NA,4203.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116569,5,5,-0.103391,NA,NA,NA,NA,NA,1814.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116729,4.72343,5,-1.06175,NA,NA,NA,3964.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116947,5,4.33294,-1.23174,NA,NA,NA,3812.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117129,4.36667,4.98113,-1.16654,NA,NA,NA,1585.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117438,5,5,-0.538714,NA,NA,NA,4418.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117624,5,4.05597,-0.0544729,NA,NA,NA,1146.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117821,5,4.67012,-0.611506,NA,NA,NA,NA,3953.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117992,5,5,-0.990975,NA,NA,NA,7765.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118245,5,5,0.348999,NA,NA,NA,3445.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118380,5,5,1.2222,NA,NA,NA,2108.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118533,5,5,-0.615608,NA,NA,NA,8326.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118696,5,5,-1.89381,NA,NA,NA,4200.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119045,5,5,-1.82072,NA,NA,NA,2562.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119165,5,5,-0.769131,NA,NA,NA,12908.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119384,5,5,0.411366,NA,NA,NA,3004.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119626,4.90059,4.2913,0.749636,NA,NA,NA,3005.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119840,5,5,0.848493,NA,NA,NA,NA,NA,1714.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120078,5,5,0.46524,NA,NA,NA,2218.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120228,5,5,0.286016,NA,NA,NA,3270.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120314,4.72278,5,0.541721,NA,NA,NA,729.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120577,4.92064,4.80359,-0.480711,NA,NA,NA,2085.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120800,5,5,-1.1076,NA,NA,NA,914.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120959,4.81114,5,-1.96486,NA,NA,NA,NA,NA,1603.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121273,4.42476,3.83448,-0.619134,NA,NA,NA,NA,NA,652.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121443,5,4.68028,-0.589933,NA,NA,NA,6182.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121646,4.193,5,-1.64645,NA,NA,NA,3219.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121714,4.72112,5,-1.0602,NA,NA,NA,5348.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121953,5,4.75402,-0.660973,NA,NA,NA,11921.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122094,4.88466,3.74279,1.32826,NA,NA,NA,1266.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122386,5,3.79114,-0.30529,NA,NA,NA,NA,1319.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122505,5,4.14921,-0.290926,NA,NA,NA,3095.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122794,4.99276,5,-1.28515,NA,NA,3283.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123069,5,5,-0.995164,NA,NA,NA,10056.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123155,5,3.74978,-1.05977,NA,NA,NA,1422.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123337,4.67628,4.11388,-1.53498,NA,NA,NA,3212.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123513,5,5,-0.600437,NA,NA,NA,7606.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123716,5,5,-0.892741,NA,NA,NA,14816.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123891,5,5,-0.713431,NA,NA,NA,NA,8940.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124288,4.80015,5,-1.06179,NA,NA,NA,4796.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124298,5,5,-0.774518,NA,NA,NA,17259.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124564,4.34541,5,-1.42642,NA,NA,NA,6728.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124858,4.95947,5,-0.730803,NA,NA,NA,14311.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124934,5,5,-0.910442,NA,NA,NA,11208.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125128,5,5,-0.813806,NA,NA,NA,16849.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125379,3.826,3.9015,-0.898682,NA,NA,NA,1153.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125655,5,5,-0.756939,NA,NA,NA,12770.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125749,5,5,-0.768858,NA,NA,NA,12906.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126003,4.94179,5,-1.95443,NA,NA,NA,NA,NA,2276.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126138,5,5,-4.00047,NA,NA,NA,2619.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126367,5,4.24296,-3.85497,NA,NA,NA,NA,NA,676.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126584,5,4.79017,-4.5167,NA,NA,NA,NA,1909.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126812,5,5,-5,NA,NA,NA,NA,2207.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127075,5,5,-5,NA,NA,NA,3379.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127269,4.64166,5,-4.88215,NA,NA,NA,1558.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127469,4.71447,5,-5,NA,NA,NA,2612.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127594,5,5,-4.98714,NA,NA,NA,2602.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127700,4.92281,5,-5,NA,NA,NA,3231.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
