id,x0,x1,x2,fitness-3.5,fitness-3,fitness-4,fitness-4.5,fitness-5,fitness-2.5
139022,-2.45819,3.43689,-3.54763,-160.53,NA,NA,NA,NA,NA
139395,-1.91686,4.55977,-4.2738,NA,NA,-70.06,NA,NA,NA
139485,-2.16891,3.61732,-4.70048,NA,NA,NA,NA,-48.967,NA
139782,-2.84494,4.35176,-4.14487,NA,NA,NA,-82.5,NA,NA
139914,-1.54147,3.59104,-4.95506,NA,NA,-6.401,NA,NA,NA
140086,-1.14687,4.42572,-4.5322,NA,NA,-81.522,NA,NA,NA
140340,-2.27911,4.16668,-4.23359,NA,NA,NA,-55.81,NA,NA
140437,-2.33978,4.49803,-4.74936,NA,NA,-62.02,NA,NA,NA
140770,0.040212,3.58358,-4.9238,NA,NA,NA,-237.733,NA,NA
140864,-2.33424,4.84897,-4.1607,NA,NA,NA,NA,-81.37,NA
141192,-1.37826,4.18352,-4.60918,NA,NA,NA,NA,-49.665,NA
141205,-0.943209,4.27937,-4.14017,NA,NA,-103.002,NA,NA,NA
141511,-0.753373,4.34317,-4.60728,-156.947,NA,NA,NA,NA,NA
141634,-0.783897,3.8418,-4.93833,NA,NA,NA,NA,-65.311,NA
141843,-2.06362,4.99099,-4.78582,NA,NA,-76.709,NA,NA,NA
142012,-0.931316,3.99142,-4.39442,NA,NA,NA,NA,-83.079,NA
142390,-3.63805,3.27506,-4.75319,NA,NA,-123.032,NA,NA,NA
142443,-2.85352,3.44965,-4.33821,NA,NA,-105.694,NA,NA,NA
142737,-1.87097,4.44865,-4.72607,NA,NA,NA,-48.914,NA,NA
142988,-3.71647,4.11908,-4.57538,NA,NA,NA,-122.371,NA,NA
143097,-2.11019,4.72365,-4.67526,NA,NA,NA,NA,-62.322,NA
143332,-1.47302,4.2069,-4.43777,NA,NA,-52.933,NA,NA,NA
143404,-0.247662,3.803,-4.97589,NA,NA,NA,-190.615,NA,NA
143708,-1.69691,3.72198,-4.04916,NA,NA,NA,-66.234,NA,NA
143907,-1.50081,4.39261,-4.69983,NA,NA,-57.111,NA,NA,NA
144042,-1.4647,3.92981,-4.97923,NA,NA,-32.943,NA,NA,NA
144348,-1.55247,3.41847,-3.93979,NA,NA,-116.795,NA,NA,NA
144569,-1.25448,3.94882,-4.86849,NA,NA,NA,-29.419,NA,NA
144614,-2.16643,3.26434,-4.27443,NA,NA,NA,NA,-73.383,NA
144859,-2.24737,3.42597,-4.09921,NA,NA,NA,-71.889,NA,NA
145091,-3.33755,3.4611,-4.53739,NA,NA,NA,-104.31,NA,NA
145339,-2.99716,4.25468,-4.51653,NA,NA,NA,-78.204,NA,NA
145560,-2.06141,4.38932,-4.19324,NA,NA,NA,NA,-60.244,NA
145713,-2.76822,4.27059,-4.63324,-95.155,NA,NA,NA,NA,NA
145966,-0.926055,3.38155,-4.33026,NA,NA,NA,NA,-121.615,NA
146058,-0.708189,3.15932,-3.64196,NA,NA,NA,NA,-214.814,NA
146275,-1.62706,4.11557,-4.52635,NA,NA,NA,NA,-50.041,NA
146498,-2.26278,3.95969,-4.96028,NA,NA,NA,-35.968,NA,NA
146758,-2.05341,4.40245,-4.74877,NA,NA,NA,-40.483,NA,NA
146849,-1.84998,4.80014,-4.71083,NA,NA,NA,-64.498,NA,NA
147158,-2.28517,4.72098,-4.86116,NA,NA,-87.808,NA,NA,NA
147397,-1.55043,3.45053,-4.36084,NA,NA,NA,-41.97,NA,NA
147541,-1.99046,4.15787,-4.65621,NA,NA,NA,-32.681,NA,NA
147798,-1.5431,4.41611,-4.17298,NA,NA,NA,-70.304,NA,NA
147914,-1.13397,4.31591,-4.29411,NA,NA,NA,-52.95,NA,NA
148112,-2.16537,4.90593,-4.55538,NA,NA,-78.6,NA,NA,NA
148204,-1.3201,4.29653,-4.34251,NA,NA,NA,-70.429,NA,NA
148438,-2.72275,3.51605,-4.50003,NA,NA,NA,-71.675,NA,NA
148784,-2.93111,4.45609,-4.41906,NA,NA,-91.129,NA,NA,NA
148887,-2.01984,3.48875,-4.72238,NA,NA,-36.472,NA,NA,NA
149038,-2.44946,4.10219,-4.55842,NA,NA,-70.485,NA,NA,NA
149339,-2.6557,4.79232,-4.64988,-95.761,NA,NA,NA,NA,NA
149542,-2.49137,4.90044,-3.36825,NA,NA,-136.239,NA,NA,NA
149659,-3.15458,3.95477,-4.1013,-116.39,NA,NA,NA,NA,NA
149942,-3.42262,4.9712,-4.87624,NA,NA,NA,NA,-128.636,NA
150028,-2.6601,4.98495,-4.11908,NA,NA,-102.266,NA,NA,NA
150292,-1.875,4.92955,-4.29363,NA,NA,NA,-80.047,NA,NA
150488,-2.49906,4.18324,-3.67419,NA,NA,NA,NA,-97.256,NA
150705,-3.17691,3.86703,-4.70757,NA,NA,NA,-87.239,NA,NA
150840,-3.00447,3.52672,-4.96758,NA,NA,NA,-84.415,NA,NA
151130,-3.16811,3.54947,-4.12692,NA,NA,NA,NA,-100.509,NA
151253,-2.52907,4.58981,-4.99792,NA,NA,NA,-68.71,NA,NA
151444,-2.11242,3.52372,-4.4632,-90.245,NA,NA,NA,NA,NA
151769,-1.72151,4.24422,-3.95751,-106.255,NA,NA,NA,NA,NA
151966,-2.95925,4.44206,-4.32233,-104.907,NA,NA,NA,NA,NA
152198,-2.44231,4.7465,-4.10286,NA,NA,NA,NA,-83.844,NA
152205,-2.25618,4.62617,-4.76899,NA,NA,-57.1,NA,NA,NA
152414,-1.5012,4.44002,-4.9289,NA,NA,NA,-51.697,NA,NA
152791,-1.36539,4.23127,-4.55102,NA,NA,-56.602,NA,NA,NA
152875,-1.09005,3.88621,-4.83601,NA,NA,-25.587,NA,NA,NA
153030,-1.5202,3.25748,-4.41706,NA,NA,-63.455,NA,NA,NA
153338,-1.15121,3.86183,-4.78565,NA,NA,-40.624,NA,NA,NA
153492,-1.39794,4.593,-4.96402,NA,NA,-60.589,NA,NA,NA
153798,-2.0388,3.73276,-4.15368,-106.66,NA,NA,NA,NA,NA
153941,-2.88601,4.7799,-4.96755,NA,NA,-84.578,NA,NA,NA
154013,-2.38032,4.80315,-4.59154,NA,NA,NA,-71.608,NA,NA
154280,-2.21346,4.56097,-4.03278,NA,NA,NA,-78.032,NA,NA
154431,-2.06722,4.17249,-3.70832,NA,-117.22,NA,NA,NA,NA
154684,-2.88131,3.73494,-4.03774,NA,NA,-94.39,NA,NA,NA
154837,-1.84292,4.55919,-4.81438,NA,NA,NA,NA,-55.604,NA
155095,-2.20508,4.69927,-4.44335,NA,NA,NA,NA,-67.432,NA
155343,-2.50929,4.65815,-4.55632,NA,NA,-73.381,NA,NA,NA
155439,-2.88485,4.04242,-4.28869,NA,NA,NA,NA,-81.23,NA
155682,-2.5842,3.94676,-4.67936,NA,NA,NA,-60.202,NA,NA
155942,-2.38998,2.85124,-4.73422,NA,NA,NA,-92.342,NA,NA
156144,-3.178,3.1055,-4.28738,NA,NA,NA,-107.914,NA,NA
156372,-2.33418,4.09303,-4.748,NA,NA,NA,-50.566,NA,NA
156562,-2.49819,3.55029,-4.28421,NA,NA,NA,-71.68,NA,NA
156694,-1.86185,3.912,-4.58466,NA,NA,NA,NA,-37.164,NA
156894,-2.51635,4.028,-4.97433,NA,NA,NA,-54.722,NA,NA
157174,-3.52394,4.19272,-3.74895,NA,NA,NA,NA,-132.798,NA
157360,-3.54474,3.76549,-3.11976,NA,NA,NA,NA,-171.314,NA
157435,-2.87351,3.71966,-4.45827,NA,NA,-81.455,NA,NA,NA
157738,-1.86473,4.47116,-4.94612,NA,NA,-50.17,NA,NA,NA
157984,-2.00322,3.27155,-4.83983,NA,NA,NA,-33.924,NA,NA
158163,-3.76597,4.48636,-3.30288,NA,NA,-187.131,NA,NA,NA
158233,-3.0779,4.94027,-3.88687,NA,NA,NA,NA,-125.332,NA
158461,-2.69801,3.69503,-4.67736,NA,NA,NA,NA,-62.837,NA
158609,-3.51408,4.91748,-4.76474,NA,NA,NA,-126.703,NA,NA
158942,-2.01978,4.47665,-4.17774,NA,-129.386,NA,NA,NA,NA
159067,-2.49094,4.29938,-4.02489,-100.037,NA,NA,NA,NA,NA
159253,-3.1508,4.72365,-3.47675,NA,NA,-152.396,NA,NA,NA
159491,-2.44467,4.53643,-4.69683,NA,NA,-65.503,NA,NA,NA
159776,-1.69804,4.0236,-4.66746,NA,NA,-39.605,NA,NA,NA
159825,-2.31382,4.20482,-4.87831,NA,NA,NA,-58.15,NA,NA
160079,-2.46481,4.57642,-4.7528,NA,NA,NA,-64.427,NA,NA
160343,-2.94382,4.43938,-4.5105,NA,NA,NA,-79.816,NA,NA
160555,-2.55205,4.32232,-4.1596,NA,NA,NA,NA,-72.097,NA
160720,-2.1833,4.47112,-4.56551,NA,NA,NA,-58.107,NA,NA
160807,-1.19325,4.93076,-4.75049,NA,NA,NA,-90.095,NA,NA
161089,-1.45962,3.99835,-4.80075,-85.871,NA,NA,NA,NA,NA
161388,-2.60595,4.88996,-4.68873,NA,NA,-83.355,NA,NA,NA
161491,-2.90788,4.57236,-4.2389,NA,NA,NA,-88.377,NA,NA
161791,-1.46956,4.11382,-4.68045,NA,NA,-42.847,NA,NA,NA
161882,-2.14258,4.10923,-4.05662,NA,-127.87,NA,NA,NA,NA
162135,-1.28476,3.6159,-4.58885,NA,NA,-31.82,NA,NA,NA
162355,-1.744,3.92428,-4.08382,NA,NA,-68.938,NA,NA,NA
162472,-2.55458,4.95779,-3.53116,-149.062,NA,NA,NA,NA,NA
162783,-2.6913,4.71324,-3.86214,NA,NA,NA,-112.444,NA,NA
162947,-2.24855,4.4723,-4.42543,-93.402,NA,NA,NA,NA,NA
163175,-3.02978,2.45389,-4.72518,NA,NA,NA,-151.184,NA,NA
163250,-1.89493,4.27029,-3.69111,NA,NA,-94.668,NA,NA,NA
163578,-1.7088,4.93856,-4.88104,NA,NA,NA,-71.42,NA,NA
163782,-1.18667,3.95219,-4.55315,NA,NA,-44.775,NA,NA,NA
163829,-2.0979,4.35375,-4.76242,NA,NA,-47.632,NA,NA,NA
164100,-2.40764,4.17294,-4.83406,NA,NA,-59.991,NA,NA,NA
164263,-1.25144,3.68269,-4.81427,NA,NA,NA,NA,-39.861,NA
164562,-2.5759,4.40101,-3.62158,NA,NA,NA,NA,-107.043,NA
164707,-1.96351,3.74058,-4.89078,NA,NA,NA,-30.707,NA,NA
164858,-2.00347,3.53084,-4.18194,-80.903,NA,NA,NA,NA,NA
165003,-2.36429,3.54284,-4.32745,NA,NA,NA,-55.546,NA,NA
165207,-2.64799,4.18491,-4.99966,NA,NA,NA,-51.801,NA,NA
165493,-1.77925,4.7898,-4.96522,-99.091,NA,NA,NA,NA,NA
165636,-2.14112,3.96533,-3.96694,NA,NA,NA,NA,-74.087,NA
165909,-1.60775,4.48624,-4.79756,NA,NA,NA,-52.056,NA,NA
166024,-1.50827,4.37464,-4.89722,-105.154,NA,NA,NA,NA,NA
166242,-1.39829,4.09072,-4.48611,NA,NA,-47.424,NA,NA,NA
166509,-1.21843,4.8734,-4.51365,NA,NA,NA,NA,-90.101,NA
166661,-2.24359,4.26432,-4.64668,NA,NA,NA,NA,-53.109,NA
166872,-2.34514,4.34772,-4.90052,NA,NA,NA,NA,-47.428,NA
167015,-2.20372,4.59837,-4.78511,NA,NA,-65.095,NA,NA,NA
167353,-0.805612,3.94682,-4.09299,NA,NA,-131.911,NA,NA,NA
167574,-1.56428,4.05376,-4.32356,-92.739,NA,NA,NA,NA,NA
167699,-1.68807,3.72776,-4.66849,NA,-98.825,NA,NA,NA,NA
167946,-1.97173,4.01542,-4.4071,NA,NA,-69.804,NA,NA,NA
168197,-2.65299,4.50905,-4.50152,NA,NA,NA,-70.775,NA,NA
168362,-1.98074,4.45435,-4.15364,NA,NA,NA,-71.177,NA,NA
168542,-1.82018,3.81971,-4.10666,NA,NA,NA,NA,-63.687,NA
168656,-0.818113,4.53997,-4.67522,NA,NA,-114.87,NA,NA,NA
168928,-1.32359,3.89475,-4.02352,NA,NA,NA,NA,-85.457,NA
169177,-2.03471,4.88147,-4.11177,NA,NA,-87.718,NA,NA,NA
169332,-1.91804,4.16215,-4.00616,NA,NA,-83.817,NA,NA,NA
169510,-2.08125,4.68497,-4.74172,NA,NA,NA,-60.457,NA,NA
169758,-2.67091,4.01862,-4.43703,NA,NA,NA,NA,-68.229,NA
169875,-1.49629,4.0288,-4.83116,NA,NA,NA,NA,-42.469,NA
170126,-1.80976,3.89879,-4.26865,NA,NA,NA,NA,-49.479,NA
170319,-1.43283,3.49196,-4.12435,NA,NA,NA,-74.98,NA,NA
170440,-2.10126,3.82913,-4.56532,NA,NA,NA,-36.977,NA,NA
170768,-1.60234,4.62882,-4.96741,NA,NA,-52.027,NA,NA,NA
170944,-1.77484,3.81183,-4.67906,NA,NA,NA,-25.062,NA,NA
171163,-1.81851,4.56793,-4.23602,NA,NA,-76.636,NA,NA,NA
171211,-1.96343,4.61692,-4.02483,NA,NA,NA,-81.932,NA,NA
171459,-1.91757,4.70137,-4.75218,NA,NA,-68.87,NA,NA,NA
171612,-2.45371,4.88756,-4.61828,NA,NA,NA,-76.139,NA,NA
171857,-0.793412,3.87001,-4.19566,NA,NA,NA,-93.659,NA,NA
172064,-1.11031,3.09704,-4.39009,NA,NA,-116.398,NA,NA,NA
172325,-2.02989,4.37371,-4.91414,NA,NA,NA,-36.51,NA,NA
172554,-1.52987,4.73349,-4.84777,NA,NA,-73.433,NA,NA,NA
172614,-2.11988,4.90415,-4.08226,NA,NA,NA,-86.848,NA,NA
172949,-0.946292,4.87024,-4.88514,NA,NA,-103.998,NA,NA,NA
173160,-0.816813,4.40896,-4.58955,NA,NA,NA,-96.06,NA,NA
173236,-1.28733,4.76465,-4.4907,NA,NA,-88.034,NA,NA,NA
173407,-1.56069,3.76904,-4.89969,NA,NA,-15.723,NA,NA,NA
173658,-2.63374,2.76153,-4.38749,NA,NA,NA,NA,-113.013,NA
173970,-3.04569,3.50144,-4.65513,NA,NA,NA,-83.027,NA,NA
174013,-2.09083,4.39333,-4.65725,NA,NA,-64.686,NA,NA,NA
174227,-2.38056,4.81688,-4.38574,-102.221,NA,NA,NA,NA,NA
174582,-1.75663,4.95039,-4.83494,NA,NA,-78.875,NA,NA,NA
174707,-1.55863,4.27645,-4.6973,NA,NA,NA,NA,-44.575,NA
174814,-2.23463,4.04695,-3.81583,NA,NA,NA,-83.773,NA,NA
175086,-2.14399,4.46411,-3.72902,NA,NA,NA,NA,-92.532,NA
175290,-2.15284,4.44623,-3.67449,NA,NA,NA,-94.13,NA,NA
175585,-1.77543,4.50672,-4.85494,NA,NA,NA,-51.773,NA,NA
175739,-1.14261,4.60745,-4.70816,-130.936,NA,NA,NA,NA,NA
175930,-1.49673,4.05395,-4.56651,NA,NA,-35.605,NA,NA,NA
176192,-3.42932,3.93391,-4.21215,NA,NA,NA,NA,-110.14,NA
176289,-2.37693,4.18649,-4.6806,NA,NA,NA,-55.875,NA,NA
176496,-1.55239,3.53272,-4.8446,NA,NA,NA,-19.909,NA,NA
176630,-1.59146,3.51344,-4.93152,-63.842,NA,NA,NA,NA,NA
176949,-1.94863,3.55669,-4.97219,NA,NA,NA,-25.396,NA,NA
177006,-2.08244,4.23834,-3.47666,NA,NA,NA,-104.452,NA,NA
177395,-1.80201,4.78115,-4.1233,NA,NA,NA,-83.875,NA,NA
177595,-1.87013,4.15422,-4.61825,NA,NA,NA,NA,-46.853,NA
177664,-2.7418,4.89478,-4.90203,NA,NA,NA,-84.293,NA,NA
177989,-1.49197,4.79138,-4.13285,NA,NA,NA,-82.605,NA,NA
178019,-1.69426,4.89309,-4.9847,NA,NA,NA,-65.622,NA,NA
178317,-1.71933,4.39686,-4.47024,NA,NA,NA,-49.1,NA,NA
178492,-3.2912,3.59463,-4.49796,NA,NA,NA,NA,-99.545,NA
178753,-3.47375,3.06721,-4.41702,NA,NA,NA,NA,-121.097,NA
178998,-3.01608,2.57839,-4.39581,NA,NA,-132.374,NA,NA,NA
179167,-3.3379,3.97856,-4.44621,NA,NA,NA,NA,-100.724,NA
179259,-1.96001,3.64219,-3.59419,NA,NA,NA,-102.684,NA,NA
179487,-2.06484,4.42977,-3.77061,NA,NA,NA,-82.593,NA,NA
179769,-2.81794,3.42075,-4.75175,NA,NA,-80.571,NA,NA,NA
179911,-2.54034,3.67204,-4.91126,NA,NA,NA,-58.095,NA,NA
180080,-2.23684,3.9777,-3.97625,NA,NA,NA,-73.951,NA,NA
180275,-1.76707,4.32635,-4.9826,-74.676,NA,NA,NA,NA,NA
180424,-2.59693,4.41749,-4.35976,NA,NA,-76.093,NA,NA,NA
180670,-1.9685,4.94515,-3.6382,NA,NA,NA,NA,-111.285,NA
180978,-2.00138,4.09202,-3.77643,NA,NA,NA,-77.182,NA,NA
181073,-2.91709,4.28901,-4.56871,NA,NA,NA,-75.615,NA,NA
181271,-3.68163,3.6057,-4.20437,NA,NA,NA,-128.721,NA,NA
181482,-2.68032,4.96145,-3.95515,-123.304,NA,NA,NA,NA,NA
181724,-2.26314,4.67296,-3.67039,NA,NA,NA,-93.887,NA,NA
181811,-1.70202,3.66522,-4.6185,NA,NA,NA,-13.375,NA,NA
182043,-2.5286,4.37583,-4.27946,NA,NA,NA,NA,-68.928,NA
182392,-2.3026,4.19349,-4.30358,NA,NA,NA,-42.763,NA,NA
182504,-2.72313,2.78459,-4.36353,NA,NA,NA,-99.957,NA,NA
182738,-1.70044,4.82067,-4.2145,NA,NA,NA,-97.769,NA,NA
182870,-1.88572,3.9555,-4.98337,-101.778,NA,NA,NA,NA,NA
183093,-2.4173,3.83297,-4.9672,-89.696,NA,NA,NA,NA,NA
183331,-2.6829,3.70512,-4.08816,NA,NA,-80.55,NA,NA,NA
183537,-2.6233,4.26826,-4.20304,NA,NA,-80.039,NA,NA,NA
183744,-2.25846,4.76959,-3.68847,NA,NA,-100.707,NA,NA,NA
183969,-2.63069,3.53016,-3.84416,NA,NA,NA,-94.95,NA,NA
184186,-3.38423,2.40033,-4.50064,NA,NA,NA,NA,-148.915,NA
184361,-1.48826,4.20437,-4.77889,NA,NA,NA,-40.141,NA,NA
184592,-1.89997,4.10833,-4.77738,NA,NA,NA,NA,-44.297,NA
184800,-1.17561,4.38976,-3.93877,NA,NA,NA,NA,-97.394,NA
184919,-2.08442,4.41087,-4.6784,NA,NA,NA,-51.291,NA,NA
185043,-3.52628,2.6012,-4.98984,NA,NA,NA,NA,-138.465,NA
185205,-3.7181,3.63785,-4.52171,NA,NA,-124.941,NA,NA,NA
185461,-3.00057,4.06614,-4.88867,NA,NA,NA,-76.26,NA,NA
185733,-2.49809,4.29244,-4.41862,NA,NA,NA,-64.479,NA,NA
185951,-1.57832,4.18575,-4.36357,NA,NA,NA,NA,-58.123,NA
186068,-1.94792,3.27966,-4.71343,NA,NA,NA,NA,-70.385,NA
186288,-1.31133,3.21838,-4.72456,NA,NA,-48.561,NA,NA,NA
186418,-1.39992,3.88372,-4.37439,NA,NA,-42.014,NA,NA,NA
186607,-2.96929,3.9055,-4.8642,NA,NA,NA,-60.92,NA,NA
186994,-2.27745,3.73629,-4.96899,NA,NA,-48.452,NA,NA,NA
187102,-2.25734,4.4429,-4.49696,NA,NA,NA,NA,-65.361,NA
187400,-1.3029,3.30133,-4.93373,NA,NA,-21.434,NA,NA,NA
187492,-0.987429,3.57906,-4.32212,NA,NA,-87.486,NA,NA,NA
187615,-1.58391,4.17831,-4.006,NA,NA,NA,-75.878,NA,NA
187889,-0.811665,4.49796,-4.91634,NA,NA,NA,-97.142,NA,NA
188092,-0.990973,4.31688,-4.02523,NA,NA,NA,-108.273,NA,NA
188305,-1.12695,3.92505,-3.9838,-157.814,NA,NA,NA,NA,NA
188451,-2.31283,4.60977,-4.53259,NA,NA,NA,NA,-65.891,NA
188639,-2.33483,3.46737,-4.81957,NA,NA,-50.37,NA,NA,NA
188877,-2.66356,4.19904,-4.0799,NA,NA,-89.824,NA,NA,NA
189161,-2.14641,4.72347,-4.3877,NA,NA,NA,-66.07,NA,NA
189382,-2.75138,4.14427,-4.32118,NA,NA,NA,-77.187,NA,NA
189598,-1.94726,4.91484,-4.57023,NA,NA,NA,-71.892,NA,NA
189631,-1.76411,4.75446,-4.77084,NA,NA,NA,-49.77,NA,NA
189912,-2.77077,4.99128,-4.60749,-108.106,NA,NA,NA,NA,NA
190091,-1.04597,4.0624,-4.91885,NA,NA,NA,-48.905,NA,NA
190246,-1.98233,4.64673,-4.56972,NA,NA,NA,NA,-65.382,NA
190560,-1.71056,4.77051,-4.45863,NA,NA,NA,NA,-62.113,NA
190602,-2.28338,4.1315,-4.56898,NA,NA,NA,-50.463,NA,NA
190847,-1.4679,4.10435,-4.94615,NA,NA,-38.282,NA,NA,NA
191004,-1.13105,4.34416,-4.2931,NA,NA,NA,-52.548,NA,NA
191289,-1.91679,4.85099,-4.31706,NA,NA,-75.304,NA,NA,NA
191539,-2.45033,4.74968,-4.61642,NA,NA,NA,NA,-75.902,NA
191666,-2.54198,4.51808,-3.65726,NA,NA,NA,NA,-100.938,NA
191938,-1.36388,4.27813,-4.1117,NA,NA,NA,-84.13,NA,NA
192145,-1.70703,4.51188,-4.36359,NA,NA,-70.452,NA,NA,NA
192361,-1.1234,3.9691,-4.76326,NA,-133.942,NA,NA,NA,NA
192451,-1.38174,3.37704,-4.46741,NA,NA,-49.567,NA,NA,NA
192726,-2.73797,3.42318,-4.33962,-92.491,NA,NA,NA,NA,NA
192924,-1.31607,4.54069,-3.80441,NA,NA,-119.572,NA,NA,NA
193089,-2.57447,4.76627,-4.24266,NA,NA,NA,-83.44,NA,NA
193381,-2.46623,4.01215,-4.34501,NA,NA,-72.061,NA,NA,NA
193552,-1.92422,3.0814,-4.04571,NA,NA,-104.118,NA,NA,NA
193687,-2.60507,3.60268,-4.36259,NA,NA,NA,-69.67,NA,NA
193941,-1.85179,3.28606,-3.68077,NA,NA,-123.67,NA,NA,NA
194080,-2.13131,2.55647,-3.86112,NA,NA,-198.559,NA,NA,NA
194266,-1.34399,3.41256,-4.64185,NA,NA,-22.004,NA,NA,NA
194441,-1.18532,3.99309,-4.39438,NA,NA,NA,NA,-59.881,NA
194669,-1.71319,4.43326,-3.83367,NA,NA,NA,-87.596,NA,NA
194813,-2.10069,4.14785,-3.71177,NA,NA,-123.674,NA,NA,NA
195095,-0.57747,4.7928,-4.50621,NA,NA,-149.377,NA,NA,NA
195322,-1.66395,4.09177,-4.68509,NA,NA,NA,NA,-35.202,NA
195455,-2.94174,3.98667,-4.78031,NA,NA,NA,-67.724,NA,NA
195757,-2.23984,4.08908,-2.90208,NA,NA,NA,NA,-150.32,NA
195818,-2.87948,4.58328,-4.88986,NA,NA,NA,-75.984,NA,NA
196154,-2.56261,3.85095,-4.12797,NA,NA,-74.186,NA,NA,NA
196382,-2.15113,3.35549,-4.79524,NA,NA,-47.827,NA,NA,NA
196568,-2.22261,4.0034,-3.90559,NA,NA,NA,-75.733,NA,NA
196687,-2.35701,3.62659,-4.92224,-85.895,NA,NA,NA,NA,NA
196882,-3.36327,2.63164,-4.50159,NA,NA,NA,NA,-133.677,NA
197113,-2.37362,3.52298,-4.65672,NA,NA,NA,-58.048,NA,NA
197276,-0.777705,3.76536,-4.92705,NA,NA,-104.901,NA,NA,NA
197545,-1.58143,3.77933,-4.78,NA,NA,NA,-5.421,NA,NA
197751,-2.46864,3.17313,-4.64354,NA,NA,NA,-72.226,NA,NA
197865,-3.10353,3.57462,-4.88449,NA,NA,-89.506,NA,NA,NA
198046,-2.43306,3.4303,-4.21063,NA,NA,NA,-65.031,NA,NA
198309,-2.67252,4.85893,-3.95925,NA,NA,-105.215,NA,NA,NA
198404,-2.85518,4.37222,-3.83844,-111.33,NA,NA,NA,NA,NA
198650,-2.3941,4.63632,-3.72842,NA,NA,-93.473,NA,NA,NA
198931,-2.25811,4.67878,-4.47355,NA,NA,-71.039,NA,NA,NA
199126,-4.67654,3.7091,-3.43146,NA,NA,NA,NA,-264.136,NA
199286,-1.16062,4.62358,-4.02273,NA,NA,NA,NA,-104.469,NA
199565,-1.89376,4.45039,-4.03219,NA,NA,-77.743,NA,NA,NA
199786,-1.63992,4.76028,-3.84915,NA,NA,NA,-80.088,NA,NA
200000,-1.10634,4.02829,-4.74524,NA,NA,-39.59,NA,NA,NA
