id,x0,x1,x2,fitness-1,fitness-2,fitness-3,fitness-2.5,fitness-5,fitness-4.5,fitness-4,fitness-3.5
127675,-1.76081,5,-4.70754,NA,NA,NA,NA,NA,NA,-83.513,NA
127936,-2.1955,5,-5,NA,NA,NA,NA,NA,NA,-86.03,NA
128147,-1.74286,4.87826,-5,NA,NA,NA,NA,NA,NA,-74.375,NA
128368,-1.35416,5,-5,NA,NA,NA,NA,-93.613,NA,NA,NA
128432,-2.63559,4.84091,-4.90234,NA,NA,NA,NA,-76.846,NA,NA,NA
128605,-1.61096,5,-5,NA,NA,NA,NA,NA,NA,-83.525,NA
128966,-2.80976,4.66933,-5,NA,NA,NA,NA,NA,-77.154,NA,NA
129177,-2.25731,5,-4.5896,NA,NA,NA,NA,-81.84,NA,NA,NA
129270,-0.969866,4.41444,-5,NA,NA,NA,NA,-78.001,NA,NA,NA
129551,-1.99089,3.60558,-5,NA,NA,NA,NA,-38.399,NA,NA,NA
129665,-1.90121,4.84509,-4.72849,NA,NA,NA,NA,NA,NA,-72.896,NA
129994,-2.11229,3.44243,-5,NA,NA,NA,NA,-62.047,NA,NA,NA
130155,-1.65645,4.20614,-4.86762,NA,NA,NA,NA,-31.524,NA,NA,NA
130387,-2.41187,4.99913,-5,NA,NA,NA,NA,NA,-78.209,NA,NA
130572,-1.32755,4.24936,-4.28995,NA,NA,NA,NA,-46.931,NA,NA,NA
130628,-2.6501,3.92032,-5,NA,NA,NA,NA,-57.48,NA,NA,NA
130947,-1.5592,4.21074,-5,NA,NA,NA,NA,-40.029,NA,NA,NA
131080,-2.30047,4.95156,-5,NA,NA,NA,NA,NA,-75.685,NA,NA
131247,-2.73487,3.95146,-4.72548,NA,NA,NA,NA,-64.923,NA,NA,NA
131454,-2.71843,4.25934,-4.427,NA,NA,NA,NA,-66.487,NA,NA,NA
131663,-1.90751,3.35026,-4.32916,NA,NA,NA,NA,-54.414,NA,NA,NA
131860,-0.734009,4.5841,-5,NA,NA,NA,NA,-88.296,NA,NA,NA
132094,-1.39692,4.84994,-5,NA,NA,NA,NA,-69.892,NA,NA,NA
132305,-1.07065,4.36141,-5,NA,NA,NA,NA,-61.625,NA,NA,NA
132469,-1.98651,5,-4.90578,NA,NA,NA,NA,-83.842,NA,NA,NA
132694,-2.64227,5,-5,NA,NA,NA,NA,-92.591,NA,NA,NA
132827,-2.24287,4.3748,-5,NA,NA,NA,NA,-51.326,NA,NA,NA
133156,-2.14473,4.66232,-4.61116,NA,NA,NA,NA,NA,NA,NA,-81.092
133366,-2.26859,5,-4.4143,NA,NA,NA,NA,-89.963,NA,NA,NA
133402,-1.97241,5,-4.53702,NA,NA,NA,NA,-78.62,NA,NA,NA
133753,-2.14212,3.62247,-5,NA,NA,NA,NA,-50.533,NA,NA,NA
133808,-3.43632,3.48872,-4.9655,NA,NA,NA,NA,-106.267,NA,NA,NA
134176,-2.11394,4.16696,-5,NA,NA,NA,NA,-50.112,NA,NA,NA
134369,-2.53531,4.55388,-4.13751,NA,NA,NA,NA,NA,NA,-84.296,NA
134417,-2.98118,4.50787,-4.43656,NA,NA,NA,NA,-86.93,NA,NA,NA
134711,-2.18452,3.56191,-4.71253,NA,NA,NA,NA,NA,-41.821,NA,NA
134897,-0.768977,4.56951,-4.87136,NA,NA,NA,NA,-79.183,NA,NA,NA
135011,-2.09377,5,-5,NA,NA,NA,NA,-80.724,NA,NA,NA
135238,-2.39542,5,-4.182,NA,NA,NA,NA,-97.606,NA,NA,NA
135525,-2.30622,5,-3.90343,NA,NA,NA,NA,-98.26,NA,NA,NA
135643,-2.40534,4.66507,-4.07235,NA,NA,NA,NA,NA,-81.889,NA,NA
135804,-2.06905,5,-5,NA,NA,NA,NA,-81.307,NA,NA,NA
136004,-2.50109,5,-4.23101,NA,NA,NA,NA,-94.241,NA,NA,NA
136353,-2.41357,5,-4.771,NA,NA,NA,NA,-78.137,NA,NA,NA
136571,-1.36767,3.49082,-5,NA,NA,NA,NA,-65.599,NA,NA,NA
136797,-1.43918,4.77396,-5,NA,NA,NA,NA,-61.944,NA,NA,NA
136959,-1.82228,3.78535,-4.44773,NA,NA,NA,NA,-46.949,NA,NA,NA
137156,-1.97844,4.58727,-4.44494,NA,NA,NA,NA,-75.279,NA,NA,NA
137282,-1.88318,4.55994,-5,NA,NA,NA,NA,-53.852,NA,NA,NA
137498,-1.52073,3.72895,-4.78399,NA,NA,NA,NA,-39.545,NA,NA,NA
137770,-1.26458,3.93964,-5,NA,NA,NA,NA,NA,NA,-36.592,NA
137943,-1.93394,4.86232,-3.94399,NA,NA,NA,NA,NA,-95.768,NA,NA
138060,-1.60968,3.92659,-4.51317,NA,NA,NA,NA,NA,-24.476,NA,NA
138365,-0.999215,4.12156,-5,NA,NA,NA,NA,NA,-61.932,NA,NA
138410,-1.92143,4.78806,-5,NA,NA,NA,NA,-62.238,NA,NA,NA
138616,-1.94488,4.78188,-5,NA,NA,NA,NA,NA,-72.614,NA,NA
138852,-1.51325,4.50052,-5,NA,NA,NA,NA,NA,-53.934,NA,NA
139121,-0.798202,3.85597,-5,NA,NA,NA,NA,-63.839,NA,NA,NA
139348,-1.32963,3.63761,-5,NA,NA,NA,NA,-45.749,NA,NA,NA
139545,-1.44599,4.04826,-5,NA,NA,NA,NA,-48.519,NA,NA,NA
139775,-1.87718,3.59355,-5,NA,NA,NA,NA,-45.755,NA,NA,NA
139943,-2.09464,2.91543,-5,NA,NA,NA,NA,-67.776,NA,NA,NA
140104,-2.12033,4.43303,-5,NA,NA,NA,NA,-59.259,NA,NA,NA
140397,-1.59988,4.83727,-5,NA,NA,NA,NA,-76.917,NA,NA,NA
140441,-0.845139,5,-5,NA,NA,NA,NA,-118.893,NA,NA,NA
140617,-2.88506,3.13373,-5,NA,NA,NA,NA,-89.654,NA,NA,NA
140941,-2.39745,3.91437,-4.92539,NA,NA,NA,NA,-54.448,NA,NA,NA
141034,-2.22174,3.56291,-5,NA,NA,NA,NA,NA,-43.791,NA,NA
141381,-2.42006,4.33299,-3.74654,NA,NA,NA,NA,-84.181,NA,NA,NA
141496,-2.06646,4.63696,-4.77984,NA,NA,NA,NA,-52.299,NA,NA,NA
141784,-1.64869,5,-5,NA,NA,NA,NA,-73.41,NA,NA,NA
141837,-1.70329,4.31789,-5,NA,NA,NA,NA,-39.85,NA,NA,NA
142055,-1.96138,4.64076,-5,NA,NA,NA,NA,-53.795,NA,NA,NA
142363,-1.61258,5,-4.94497,NA,NA,NA,NA,-73.92,NA,NA,NA
142406,-1.03313,4.90485,-5,NA,NA,NA,NA,-99.753,NA,NA,NA
142745,-1.94901,4.92488,-5,NA,NA,NA,NA,NA,-69.204,NA,NA
142809,-2.22539,4.62237,-5,NA,NA,NA,NA,-68.951,NA,NA,NA
143060,-3.0398,4.16019,-4.12535,NA,NA,NA,NA,NA,NA,NA,-119.419
143316,-3.05066,4.38942,-3.51908,NA,NA,NA,NA,-127.389,NA,NA,NA
143543,-2.50879,5,-4.67957,NA,NA,NA,NA,-87.2,NA,NA,NA
143708,-1.9595,4.17728,-4.53312,NA,NA,NA,NA,NA,NA,-48.181,NA
143831,-1.85413,4.19856,-3.58438,NA,NA,NA,NA,-100.958,NA,NA,NA
144170,-2.11115,4.97778,-3.78897,NA,NA,NA,NA,-108.527,NA,NA,NA
144320,-2.77228,3.16123,-5,NA,NA,NA,NA,NA,-82.43,NA,NA
144416,-0.949158,4.06904,-5,NA,NA,NA,NA,NA,NA,-61.879,NA
144640,-1.38195,4.29712,-5,NA,NA,NA,NA,NA,-29.411,NA,NA
144876,-1.43746,4.31701,-5,NA,NA,NA,NA,NA,NA,-42.292,NA
145195,-1.47785,4.21045,-4.82558,NA,NA,NA,NA,NA,-23.331,NA,NA
145328,-1.66909,3.67958,-5,NA,NA,NA,NA,NA,NA,-7.617,NA
145402,-2.33824,2.97082,-5,NA,NA,NA,NA,NA,NA,-64,NA
145799,-1.68205,3.81595,-5,NA,NA,NA,NA,NA,-6.406,NA,NA
145801,-2.3017,3.80265,-4.43529,NA,NA,NA,NA,-45.888,NA,NA,NA
146106,-1.92054,3.86473,-4.87207,NA,NA,NA,NA,-33.427,NA,NA,NA
146207,-1.78047,4.64432,-4.5832,NA,NA,NA,NA,-66.35,NA,NA,NA
146583,-2.91962,3.8074,-4.25162,NA,NA,NA,NA,-72.302,NA,NA,NA
146680,-1.34523,5,-4.33937,NA,NA,NA,NA,-83.429,NA,NA,NA
146976,-1.56772,5,-3.77827,NA,NA,NA,NA,-108.641,NA,NA,NA
147174,-1.72621,5,-4.55852,NA,NA,NA,NA,-82.562,NA,NA,NA
147378,-2.89374,4.58231,-3.57012,NA,NA,NA,NA,NA,-116.718,NA,NA
147487,-3.36591,3.52534,-4.19011,NA,NA,NA,NA,-110.514,NA,NA,NA
147619,-1.60741,4.5957,-5,NA,NA,NA,NA,-69.327,NA,NA,NA
147909,-1.32932,4.55345,-5,NA,NA,NA,NA,NA,-68.205,NA,NA
148002,-2.92824,5,-5,NA,NA,NA,NA,-99.113,NA,NA,NA
148271,-2.47745,5,-5,NA,NA,NA,NA,-80.746,NA,NA,NA
148548,-2.55472,5,-4.85225,NA,NA,NA,NA,-89.934,NA,NA,NA
148769,-2.33064,5,-5,NA,NA,NA,NA,NA,-76.941,NA,NA
148836,-2.94995,5,-5,NA,NA,NA,NA,-100.125,NA,NA,NA
149100,-2.53085,4.57534,-4.42412,NA,NA,NA,NA,NA,-67.935,NA,NA
149262,-2.53298,4.43215,-5,NA,NA,NA,NA,NA,-59.755,NA,NA
149477,-3.19244,5,-5,NA,NA,NA,NA,-117.115,NA,NA,NA
149781,-1.05911,4.11421,-4.79184,NA,NA,NA,NA,-53.558,NA,NA,NA
149984,-2.76309,5,-4.99217,NA,NA,NA,NA,NA,NA,-90.546,NA
150170,-2.67294,4.5129,-5,NA,NA,NA,NA,NA,NA,-71.984,NA
150359,-2.70635,5,-4.855,NA,NA,NA,NA,NA,-82.567,NA,NA
150459,-3.36728,4.14249,-5,NA,NA,NA,NA,-103.043,NA,NA,NA
150788,-2.09889,5,-5,NA,NA,NA,NA,-80.585,NA,NA,NA
150819,-2.13546,5,-5,NA,NA,NA,NA,-79.484,NA,NA,NA
151091,-1.15846,4.24896,-3.68783,NA,NA,NA,NA,-93.068,NA,NA,NA
151284,-1.95832,5,-4.7872,NA,NA,NA,NA,-83.552,NA,NA,NA
151508,-1.10632,5,-4.65017,NA,NA,NA,NA,-93.442,NA,NA,NA
151679,-1.06403,4.94191,-4.97613,NA,NA,NA,NA,-93.543,NA,NA,NA
151954,-0.923875,4.87249,-5,NA,NA,NA,NA,NA,-101.455,NA,NA
152111,-2.57352,5,-4.77366,NA,NA,NA,NA,NA,NA,-87.258,NA
152384,-2.9319,4.8669,-4.64764,NA,NA,NA,NA,NA,-90.594,NA,NA
152423,-2.15644,3.64205,-5,NA,NA,NA,NA,NA,-40.208,NA,NA
152641,-1.81839,4.35298,-5,NA,NA,NA,NA,NA,NA,NA,-91.311
152828,-2.18855,3.48215,-5,NA,NA,NA,NA,NA,-44.32,NA,NA
153050,-3.03501,4.03925,-4.72119,NA,NA,NA,NA,NA,-77.991,NA,NA
153284,-2.06736,4.67242,-5,NA,NA,NA,NA,-55.725,NA,NA,NA
153551,-2.58296,4.87459,-5,NA,NA,NA,NA,-80.106,NA,NA,NA
153674,-2.12361,5,-4.07146,NA,NA,NA,NA,-93.305,NA,NA,NA
153865,-2.61742,5,-4.99934,NA,NA,NA,NA,-91.729,NA,NA,NA
154160,-2.24757,4.00212,-4.49111,NA,NA,NA,NA,NA,NA,-57.985,NA
154266,-3.33727,3.5857,-5,NA,NA,NA,NA,-99.732,NA,NA,NA
154596,-3.3255,3.80587,-4.49632,NA,NA,NA,NA,-104.738,NA,NA,NA
154669,-2.97162,2.84437,-4.91491,NA,NA,NA,NA,-120.863,NA,NA,NA
154951,-1.626,4.07828,-5,NA,NA,NA,NA,-32.513,NA,NA,NA
155172,-1.87808,5,-4.06113,NA,NA,NA,NA,NA,-93.229,NA,NA
155259,-2.43441,2.91967,-4.31632,NA,NA,NA,NA,-81.609,NA,NA,NA
155426,-2.96672,4.72548,-4.33078,NA,NA,NA,NA,-90.092,NA,NA,NA
155733,-1.64524,3.9623,-4.96692,NA,NA,NA,NA,NA,NA,-11.553,NA
155890,-1.84871,3.52118,-4.99084,NA,NA,NA,NA,NA,-19.427,NA,NA
156045,-2.67248,4.53724,-5,NA,NA,NA,NA,-71.233,NA,NA,NA
156276,-2.93535,3.98379,-5,NA,NA,NA,NA,-79.165,NA,NA,NA
156438,-2.15044,3.20936,-5,NA,NA,NA,NA,-67.138,NA,NA,NA
156726,-1.25505,4.05808,-4.81431,NA,NA,NA,NA,-56.479,NA,NA,NA
156840,-2.17224,5,-4.80435,NA,NA,NA,NA,-78.541,NA,NA,NA
157041,-1.31702,5,-5,NA,NA,NA,NA,-93.718,NA,NA,NA
157310,-0.951581,3.45416,-4.5925,NA,NA,NA,NA,-93.668,NA,NA,NA
157434,-1.55415,3.49954,-5,NA,NA,NA,NA,-46.155,NA,NA,NA
157785,-1.81376,4.15379,-4.98951,NA,NA,NA,NA,NA,NA,-32.385,NA
157801,-1.39893,4.463,-5,NA,NA,NA,NA,-65.461,NA,NA,NA
158128,-1.52019,4.20864,-5,NA,NA,NA,NA,NA,-31.74,NA,NA
158349,-1.52984,2.86755,-5,NA,NA,NA,NA,-93.118,NA,NA,NA
158572,-1.91304,2.78661,-5,NA,NA,NA,NA,-86.027,NA,NA,NA
158730,-0.840468,3.85127,-5,NA,NA,NA,NA,NA,NA,-81.904,NA
158828,-1.505,3.8326,-5,NA,NA,NA,NA,NA,-19.535,NA,NA
159089,-1.26249,4.203,-5,NA,NA,NA,NA,NA,-45.049,NA,NA
159275,-1.62343,3.67808,-5,NA,NA,NA,NA,NA,-23.687,NA,NA
159464,-2.09939,3.62022,-5,NA,NA,NA,NA,-48.626,NA,NA,NA
159698,-2.4881,3.71587,-5,NA,NA,NA,NA,-59.747,NA,NA,NA
159876,-2.52967,2.99426,-4.52287,NA,NA,NA,NA,-92.803,NA,NA,NA
160148,-1.20322,4.0066,-5,NA,NA,NA,NA,NA,-31.376,NA,NA
160265,-2.17621,4.40705,-4.88035,NA,NA,NA,NA,-53.519,NA,NA,NA
160470,-1.57092,5,-5,NA,NA,NA,NA,-78.342,NA,NA,NA
160677,-2.33609,5,-5,NA,NA,NA,NA,-75.784,NA,NA,NA
160813,-2.78858,5,-5,NA,NA,NA,NA,NA,NA,-90.519,NA
161041,-2.30268,5,-4.75981,NA,NA,NA,NA,NA,-77.67,NA,NA
161257,-1.83001,4.6868,-5,NA,NA,NA,NA,NA,-57.613,NA,NA
161557,-0.829736,4.06666,-3.15978,NA,NA,NA,NA,-180.281,NA,NA,NA
161764,-1.4729,3.84375,-4.4552,NA,NA,NA,NA,-65.503,NA,NA,NA
161829,-2.03381,3.61041,-5,NA,NA,NA,NA,-47.26,NA,NA,NA
162073,-1.39009,3.74815,-5,NA,NA,NA,NA,NA,NA,NA,-35.02
162374,-2.21359,4.84679,-5,NA,NA,NA,NA,NA,-67.818,NA,NA
162589,-1.76902,4.00309,-4.25087,NA,NA,NA,NA,-51.667,NA,NA,NA
162666,-1.8196,3.87742,-4.51498,NA,NA,NA,NA,-46.71,NA,NA,NA
162904,-1.05462,4.56568,-5,NA,NA,NA,NA,-95.775,NA,NA,NA
163025,-1.31037,4.69269,-4.74844,NA,NA,NA,NA,-59.246,NA,NA,NA
163353,-2.24694,3.89691,-4.95613,NA,NA,NA,NA,-60.255,NA,NA,NA
163410,-3.14392,3.96493,-5,NA,NA,NA,NA,-85.349,NA,NA,NA
163700,-2.64123,2.78108,-4.82302,NA,NA,NA,NA,-84.786,NA,NA,NA
163942,-1.86143,3.17206,-4.58049,NA,NA,NA,NA,-69.437,NA,NA,NA
164015,-2.22603,4.85254,-5,NA,NA,NA,NA,-75.395,NA,NA,NA
164380,-2.11302,5,-5,NA,NA,NA,NA,-80.179,NA,NA,NA
164483,-2.05911,3.61462,-5,NA,NA,NA,NA,NA,NA,-32.871,NA
164648,-1.77634,3.51829,-4.45138,NA,NA,NA,NA,-63.154,NA,NA,NA
164829,-1.80456,3.02273,-5,NA,NA,NA,NA,-74.206,NA,NA,NA
165191,-1.63663,3.90898,-4.8387,NA,NA,NA,NA,-54.219,NA,NA,NA
165318,-1.95258,3.99286,-5,NA,NA,NA,NA,NA,-32.284,NA,NA
165489,-2.70775,3.56723,-5,NA,NA,NA,NA,-71.553,NA,NA,NA
165739,-2.29255,3.95976,-5,NA,NA,NA,NA,-58.913,NA,NA,NA
165811,-2.23058,4.74275,-5,NA,NA,NA,NA,-74.006,NA,NA,NA
166087,-2.59684,5,-4.63408,NA,NA,NA,NA,-90.992,NA,NA,NA
166353,-3.21367,5,-4.45081,NA,NA,NA,NA,-119.223,NA,NA,NA
166535,-2.77624,5,-5,NA,NA,NA,NA,-95.242,NA,NA,NA
166767,-1.65546,3.81107,-4.14001,NA,NA,NA,NA,-53.649,NA,NA,NA
166990,-0.71199,3.71811,-4.23153,NA,NA,NA,NA,NA,-78.244,NA,NA
167187,-1.12785,4.76437,-3.70511,NA,NA,NA,NA,NA,-102.634,NA,NA
167237,-1.87703,5,-5,NA,NA,NA,NA,-78.101,NA,NA,NA
167445,-2.29304,4.65132,-5,NA,NA,NA,NA,-71.389,NA,NA,NA
167748,-3.05477,5,-5,NA,NA,NA,NA,-106.695,NA,NA,NA
167860,-1.82377,4.08125,-5,NA,NA,NA,NA,-44.523,NA,NA,NA
168135,-2.10512,3.33865,-5,NA,NA,NA,NA,-68.111,NA,NA,NA
168237,-2.83307,3.25652,-5,NA,NA,NA,NA,-79.325,NA,NA,NA
168416,-1.46574,4.10384,-4.28376,NA,NA,NA,NA,-57.701,NA,NA,NA
168634,-1.73093,4.58281,-4.66629,NA,NA,NA,NA,NA,-56.04,NA,NA
168857,-1.2868,3.49108,-5,NA,NA,NA,NA,-57.596,NA,NA,NA
169022,-1.84962,3.83958,-5,NA,NA,NA,NA,NA,-27.074,NA,NA
169340,-1.70639,4.9283,-4.99137,NA,NA,NA,NA,-74.968,NA,NA,NA
169543,-2.94628,5,-3.87818,NA,NA,NA,NA,NA,-122.435,NA,NA
169614,-2.34028,5,-5,NA,NA,NA,NA,NA,NA,-83.07,NA
169934,-1.69338,4.3728,-5,NA,NA,NA,NA,NA,NA,NA,-84.203
170077,-2.04446,5,-5,NA,NA,NA,NA,NA,NA,NA,-104.772
170292,-1.98017,5,-4.71299,NA,NA,NA,NA,NA,NA,-84.457,NA
170554,-2.13178,4.31019,-5,NA,NA,NA,NA,-58.312,NA,NA,NA
170642,-2.38018,4.37046,-5,NA,NA,NA,NA,NA,-61.28,NA,NA
170840,-2.60049,5,-5,NA,NA,NA,NA,NA,-79.482,NA,NA
171194,-1.37499,4.41768,-4.24518,NA,NA,NA,NA,-65.451,NA,NA,NA
171365,-1.07456,4.08916,-5,NA,NA,NA,NA,-54.275,NA,NA,NA
171405,-1.6755,3.29096,-5,NA,NA,NA,NA,NA,NA,-34.911,NA
171728,-2.22032,3.35021,-5,NA,NA,NA,NA,NA,-56.906,NA,NA
171890,-2.12563,4.94602,-5,NA,NA,NA,NA,NA,NA,NA,-88.783
172168,-2.13974,3.69262,-5,NA,NA,NA,NA,NA,NA,NA,-107.268
172274,-0.834085,4.66326,-4.27726,NA,NA,NA,NA,NA,-81.202,NA,NA
172488,-1.95748,5,-5,NA,NA,NA,NA,NA,-67.988,NA,NA
172786,-1.99082,5,-4.78451,NA,NA,NA,NA,NA,-68.575,NA,NA
172956,-2.31354,4.44854,-5,NA,NA,NA,NA,-59.052,NA,NA,NA
173125,-2.77418,4.56286,-4.97781,NA,NA,NA,NA,-74.9,NA,NA,NA
173371,-1.91991,3.63891,-5,NA,NA,NA,NA,NA,NA,-37.059,NA
173492,-1.62055,3.98742,-5,NA,NA,NA,NA,-46.812,NA,NA,NA
173636,-1.73605,3.3374,-5,NA,NA,NA,NA,-38.422,NA,NA,NA
173832,-1.81619,3.41916,-4.6909,NA,NA,NA,NA,-47.042,NA,NA,NA
174148,-1.31284,3.42992,-5,NA,NA,NA,NA,NA,-13.746,NA,NA
174362,-1.93887,3.8046,-5,NA,NA,NA,NA,NA,-27.759,NA,NA
174461,-2.7951,4.33371,-5,NA,NA,NA,NA,NA,-69.537,NA,NA
174686,-1.46621,4.17923,-5,NA,NA,NA,NA,-59.418,NA,NA,NA
174877,-2.96805,5,-5,NA,NA,NA,NA,-101.07,NA,NA,NA
175097,-2.80112,4.84068,-5,NA,NA,NA,NA,-88.984,NA,NA,NA
175354,-1.76891,5,-5,NA,NA,NA,NA,-72.154,NA,NA,NA
175464,-1.2055,4.6969,-5,NA,NA,NA,NA,-83.962,NA,NA,NA
175672,-1.21708,3.52158,-5,NA,NA,NA,NA,-59.38,NA,NA,NA
175942,-1.22477,3.9637,-5,NA,NA,NA,NA,-55.523,NA,NA,NA
176016,-1.67944,4.40761,-5,NA,NA,NA,NA,-48.377,NA,NA,NA
176288,-1.35664,5,-5,NA,NA,NA,NA,-87.539,NA,NA,NA
176548,-2.72829,3.85072,-5,NA,NA,NA,NA,-61.567,NA,NA,NA
176648,-1.6821,3.46218,-4.56126,NA,NA,NA,NA,NA,-21.818,NA,NA
176801,-0.987331,3.8201,-4.27111,NA,NA,NA,NA,-62.33,NA,NA,NA
177106,-1.79188,4.29763,-5,NA,NA,NA,NA,-43.911,NA,NA,NA
177240,-1.40712,4.59498,-5,NA,NA,NA,NA,-56.41,NA,NA,NA
177589,-2.15512,5,-5,NA,NA,NA,NA,NA,NA,NA,-110.776
177763,-2.73346,5,-5,NA,NA,NA,NA,NA,NA,-88.834,NA
177852,-2.55842,4.53033,-5,NA,NA,NA,NA,-68.109,NA,NA,NA
178169,-3.26726,5,-5,NA,NA,NA,NA,NA,-112.212,NA,NA
178357,-2.96138,4.11086,-5,NA,NA,NA,NA,-73.724,NA,NA,NA
178475,-1.53263,3.22313,-4.70373,NA,NA,NA,NA,-66.707,NA,NA,NA
178791,-0.92271,2.78291,-4.93366,NA,NA,NA,NA,-159.04,NA,NA,NA
178924,-2.59739,3.94341,-3.69236,NA,NA,NA,NA,NA,-93.405,NA,NA
179076,-2.14747,3.20679,-5,NA,NA,NA,NA,NA,-53.293,NA,NA
179361,-1.84541,3.43181,-5,NA,NA,NA,NA,-48.932,NA,NA,NA
179568,-2.33089,4.15757,-4.74204,NA,NA,NA,NA,NA,-58.626,NA,NA
179680,-1.92849,3.93238,-5,NA,NA,NA,NA,-39.305,NA,NA,NA
179936,-1.46378,5,-5,NA,NA,NA,NA,-83.748,NA,NA,NA
180179,-1.86051,3.73362,-4.9711,NA,NA,NA,NA,NA,NA,-23.649,NA
180207,-1.67075,4.57821,-5,NA,NA,NA,NA,NA,-51.586,NA,NA
180481,-1.74334,3.72407,-4.8005,NA,NA,NA,NA,-54.995,NA,NA,NA
180631,-1.77288,5,-5,NA,NA,NA,NA,-73.304,NA,NA,NA
180836,-1.6485,4.67544,-3.87092,NA,NA,NA,NA,NA,-88.214,NA,NA
181120,-1.90224,5,-5,NA,NA,NA,NA,-79.264,NA,NA,NA
181384,-1.1733,4.88056,-4.83588,NA,NA,NA,NA,NA,-86.653,NA,NA
181477,-1.84406,5,-5,NA,NA,NA,NA,-76.46,NA,NA,NA
181762,-1.60245,5,-5,NA,NA,NA,NA,-74.523,NA,NA,NA
181880,-1.65893,4.03728,-5,NA,NA,NA,NA,-44.471,NA,NA,NA
182105,-1.82219,4.10449,-5,NA,NA,NA,NA,-44.35,NA,NA,NA
182386,-2.07832,5,-4.80319,NA,NA,NA,NA,NA,NA,-73.693,NA
182483,-1.36579,4.37763,-5,NA,NA,NA,NA,NA,-37.157,NA,NA
182699,-1.50212,3.5897,-5,NA,NA,NA,NA,-45.459,NA,NA,NA
182967,-2.13423,3.41296,-5,NA,NA,NA,NA,-61.539,NA,NA,NA
183106,-2.14522,3.89478,-5,NA,NA,NA,NA,NA,NA,-39.38,NA
183295,-2.12176,4.66001,-5,NA,NA,NA,NA,NA,-62.39,NA,NA
183487,-2.2247,4.6662,-4.94852,NA,NA,NA,NA,NA,-61.538,NA,NA
183785,-2.33041,3.93967,-5,NA,NA,NA,NA,-61.476,NA,NA,NA
183928,-2.0098,3.64685,-5,NA,NA,NA,NA,NA,-30.198,NA,NA
184083,-1.23325,4.1279,-5,NA,NA,NA,NA,NA,-32.921,NA,NA
184352,-1.57883,4.86313,-5,NA,NA,NA,NA,-73.449,NA,NA,NA
184461,-1.57642,3.73391,-4.67184,NA,NA,NA,NA,-47.377,NA,NA,NA
184764,-1.42203,3.57917,-4.48609,NA,NA,NA,NA,-56.699,NA,NA,NA
184962,-1.21223,4.34341,-5,NA,NA,NA,NA,-57.111,NA,NA,NA
185091,-1.84328,4.51651,-5,NA,NA,NA,NA,-57.001,NA,NA,NA
185273,-1.11745,3.46142,-5,NA,NA,NA,NA,-52.264,NA,NA,NA
185467,-1.34299,4.411,-5,NA,NA,NA,NA,-70.943,NA,NA,NA
185707,-1.99474,4.76337,-4.29099,NA,NA,NA,NA,NA,NA,-115.225,NA
185813,-2.09211,4.49263,-3.74267,NA,NA,NA,NA,NA,-93.328,NA,NA
186103,-2.21102,4.93966,-4.26706,NA,NA,NA,NA,-86.293,NA,NA,NA
186348,-1.33397,5,-4.33974,NA,NA,NA,NA,-84.365,NA,NA,NA
186484,-1.41834,5,-4.9141,NA,NA,NA,NA,-94.227,NA,NA,NA
186719,-1.45196,4.63311,-4.31349,NA,NA,NA,NA,NA,-54.105,NA,NA
186994,-2.29187,5,-5,NA,NA,NA,NA,-76.621,NA,NA,NA
187151,-2.43178,3.48179,-5,NA,NA,NA,NA,-57.901,NA,NA,NA
187333,-1.07652,3.83712,-5,NA,NA,NA,NA,-87.313,NA,NA,NA
187529,-1.2979,4.13944,-4.69403,NA,NA,NA,NA,-64.605,NA,NA,NA
187682,-1.86478,4.70673,-4.80199,NA,NA,NA,NA,NA,-60.295,NA,NA
187870,-1.07383,3.84933,-5,NA,NA,NA,NA,-87.24,NA,NA,NA
188096,-1.30617,4.86022,-5,NA,NA,NA,NA,NA,NA,-87.368,NA
188262,-1.83046,4.44083,-5,NA,NA,NA,NA,NA,NA,NA,-77.367
188534,-3.09763,3.88583,-5,NA,NA,NA,NA,NA,-78.22,NA,NA
188645,-1.95002,4.79482,-5,NA,NA,NA,NA,NA,NA,-67.528,NA
188831,-1.94744,5,-5,NA,NA,NA,NA,NA,NA,-76.157,NA
189151,-2.49576,5,-5,NA,NA,NA,NA,-85.413,NA,NA,NA
189262,-1.76697,5,-4.4706,NA,NA,NA,NA,NA,-78.248,NA,NA
189554,-1.72723,5,-4.22131,NA,NA,NA,NA,NA,NA,-89.013,NA
189668,-2.94033,5,-5,NA,NA,NA,NA,NA,NA,-99.847,NA
189872,-1.46213,4.79283,-5,NA,NA,NA,NA,NA,-76.843,NA,NA
190126,-1.42729,4.25472,-5,NA,NA,NA,NA,NA,NA,-30.909,NA
190281,-1.72121,4.44841,-5,NA,NA,NA,NA,NA,-48.794,NA,NA
190509,-2.65905,3.64633,-4.82919,NA,NA,NA,NA,NA,NA,-69.965,NA
190630,-1.71785,4.47763,-4.82615,NA,NA,NA,NA,NA,NA,-52.133,NA
190843,-1.57169,5,-4.53993,NA,NA,NA,NA,-85.036,NA,NA,NA
191162,-1.0154,4.39381,-5,NA,NA,NA,NA,-68.256,NA,NA,NA
191252,-2.36521,5,-5,NA,NA,NA,NA,-78.34,NA,NA,NA
191599,-2.73698,3.98675,-4.24575,NA,NA,NA,NA,NA,-74.659,NA,NA
