id,x0,x1,x2,fitness-3,fitness-5,fitness-4,fitness-4.5,fitness-3.5
150779,-1.91587,3.74996,-4.89414,NA,NA,NA,-27.239,NA
150900,-0.89864,4.08621,-4.82866,NA,NA,NA,-67.212,NA
151057,-1.72327,4.88485,-4.52875,NA,-73.276,NA,NA,NA
151284,-1.39906,3.96338,-4.96039,NA,NA,-25.116,NA,NA
151410,-1.37663,3.99344,-4.72654,NA,NA,NA,-27.622,NA
151683,-2.17908,3.72979,-4.84479,NA,NA,NA,-37.737,NA
151992,-2.16212,3.47306,-4.75342,NA,-47.995,NA,NA,NA
152170,-2.1875,3.6574,-4.64086,NA,NA,-49.546,NA,NA
152264,-1.93369,4.42621,-4.59761,NA,NA,NA,-50.097,NA
152593,-1.70121,4.1025,-4.90403,NA,NA,-27.56,NA,NA
152639,-2.56885,4.31259,-4.99864,NA,-67.663,NA,NA,NA
152928,-1.35091,4.381,-4.78205,NA,NA,NA,-37.287,NA
153015,-1.18296,4.04686,-4.97917,NA,NA,NA,-31.032,NA
153326,-1.55037,3.61413,-4.91211,NA,NA,-2.239,NA,NA
153436,-1.47788,3.89148,-4.54096,NA,NA,NA,-17.504,NA
153728,-2.22558,3.75639,-4.8933,NA,NA,-46.177,NA,NA
153999,-2.11385,4.28847,-4.47065,NA,-52.679,NA,NA,NA
154105,-1.20857,4.12717,-4.63651,NA,NA,NA,-45.198,NA
154314,-2.30141,3.99693,-4.76779,NA,NA,NA,-41.167,NA
154505,-1.42358,4.9278,-4.96062,NA,-79.921,NA,NA,NA
154761,-2.37581,3.19468,-4.57745,NA,-72.728,NA,NA,NA
154877,-1.81406,3.81982,-4.87213,NA,NA,NA,-16.213,NA
155019,-1.67447,3.91922,-3.9809,NA,NA,NA,-63.158,NA
155304,-1.52545,4.01756,-4.86203,NA,NA,-30.35,NA,NA
155462,-1.92476,3.35607,-4.98057,NA,NA,-58.118,NA,NA
155757,-1.93899,3.46433,-4.57256,NA,-52.586,NA,NA,NA
155945,-1.53976,3.52378,-4.90188,NA,NA,NA,NA,-74.918
156006,-1.48,4.8875,-4.46097,NA,NA,NA,-78.574,NA
156367,-1.41642,4.30195,-4.90494,NA,NA,-65.999,NA,NA
156457,-1.21683,3.83925,-4.93218,NA,NA,NA,-18.388,NA
156621,-1.75459,4.13143,-4.92601,NA,-33.204,NA,NA,NA
156989,-1.2889,3.56024,-4.85473,NA,-55.246,NA,NA,NA
157156,-1.31609,3.81123,-4.77121,NA,NA,NA,-11.184,NA
157352,-1.84505,3.93976,-4.97386,NA,NA,-23.368,NA,NA
157481,-2.06595,4.06797,-4.74225,NA,-47.527,NA,NA,NA
157660,-1.45234,4.06401,-4.57868,NA,NA,NA,-26.848,NA
157896,-1.88952,3.94849,-4.15919,NA,-68.012,NA,NA,NA
158127,-2.39617,3.87127,-4.92656,NA,NA,NA,-37.426,NA
158332,-1.78946,4.08643,-4.37837,NA,-54.8,NA,NA,NA
158575,-1.22994,3.75828,-4.79722,NA,NA,NA,-22.567,NA
158756,-2.74745,4.04917,-4.86965,NA,NA,NA,-62.93,NA
158916,-2.48315,4.12603,-4.89867,NA,NA,NA,-53.403,NA
159115,-2.189,3.83243,-4.92739,NA,NA,NA,-33.935,NA
159335,-2.03136,4.42575,-4.9151,NA,NA,NA,-41.055,NA
159430,-1.81514,3.69247,-4.87547,NA,NA,NA,-20.529,NA
159697,-1.70001,3.64507,-4.94272,NA,NA,NA,-5.746,NA
159971,-1.51162,3.64764,-4.24266,NA,NA,NA,-43.406,NA
160134,-2.43573,4.2036,-4.91972,NA,NA,NA,-60.386,NA
160383,-1.22511,4.10097,-4.28004,NA,-69.897,NA,NA,NA
160542,-2.38428,4.08942,-4.71575,NA,NA,NA,-51.833,NA
160693,-1.85817,3.53354,-4.40455,NA,NA,NA,-45.577,NA
160833,-2.2941,3.60964,-4.00263,NA,NA,-83.005,NA,NA
161088,-1.68164,4.3412,-4.66509,NA,NA,-47.686,NA,NA
161215,-2.06749,3.48282,-4.85571,NA,NA,NA,-23.638,NA
161587,-1.22151,4.95033,-4.78303,NA,NA,NA,-87.051,NA
161678,-1.41161,4.06457,-4.6996,NA,-43.804,NA,NA,NA
161997,-1.55436,4.06479,-4.24742,NA,NA,-54.005,NA,NA
162015,-1.44891,3.96533,-4.80766,NA,-29.378,NA,NA,NA
162221,-2.03493,4.46953,-4.68359,NA,-54.473,NA,NA,NA
162427,-1.86323,4.33286,-4.93692,NA,NA,-44.769,NA,NA
162745,-1.1311,3.29562,-4.80118,NA,NA,-53.072,NA,NA
162969,-1.65376,4.48992,-4.57717,NA,NA,-57.514,NA,NA
163030,-1.88996,3.7424,-4.51093,NA,NA,NA,-30.003,NA
163239,-1.97978,3.79833,-4.56681,NA,-42.259,NA,NA,NA
163514,-1.39055,3.84832,-4.92504,NA,NA,-9.352,NA,NA
163732,-1.07269,3.63652,-4.76758,NA,NA,-28.433,NA,NA
163815,-2.43213,4.52942,-4.85415,NA,NA,NA,-58.753,NA
164092,-1.4901,3.70708,-4.85007,NA,NA,NA,-0.255,NA
164354,-2.30268,4.00602,-4.81386,NA,NA,NA,-40.745,NA
164563,-2.36119,4.50886,-3.65124,NA,NA,NA,-96.127,NA
164711,-1.36571,4.1635,-4.23909,NA,NA,NA,-59.653,NA
164823,-1.33917,4.01837,-4.93925,NA,NA,-32.675,NA,NA
165174,-1.30611,4.61032,-4.81177,NA,NA,NA,-69.2,NA
165288,-2.02843,4.0026,-4.78175,NA,NA,NA,-35.011,NA
165412,-1.9426,3.75725,-4.964,NA,-32.378,NA,NA,NA
165706,-1.51847,3.92152,-4.79975,NA,-33.135,NA,NA,NA
165946,-1.41271,3.88504,-4.80474,NA,NA,NA,NA,-51.501
166067,-1.07567,3.42265,-4.55442,NA,NA,NA,-54.166,NA
166374,-2.32631,3.59871,-4.81421,NA,-53.677,NA,NA,NA
166416,-2.25616,4.47631,-4.97688,NA,NA,NA,-56.564,NA
166613,-2.34402,3.71716,-4.56344,NA,-52.95,NA,NA,NA
166892,-1.69623,3.92081,-4.80436,NA,NA,NA,-7.599,NA
167117,-1.7194,3.79438,-4.40066,NA,NA,NA,-41.053,NA
167271,-1.60024,3.61086,-4.96503,NA,NA,NA,NA,-48.851
167524,-1.7719,3.97934,-4.93936,NA,NA,NA,-15.543,NA
167669,-1.18906,3.92188,-4.39079,NA,NA,-57.272,NA,NA
167896,-3.00673,3.36542,-4.54362,NA,NA,NA,-83.036,NA
168098,-1.52312,3.29059,-4.88528,NA,NA,-25.628,NA,NA
168207,-1.43346,3.1478,-4.84942,NA,NA,-44.542,NA,NA
168495,-2.00082,3.82622,-4.25386,NA,NA,NA,-39.038,NA
168648,-2.40637,4.18575,-4.85635,NA,NA,-54.809,NA,NA
168967,-2.11213,4.76776,-4.70492,NA,NA,NA,-64.763,NA
169031,-2.15774,4.74121,-4.55179,NA,NA,NA,-66.355,NA
169222,-1.60845,4.54575,-4.76603,NA,NA,-57.412,NA,NA
169546,-1.56737,3.83694,-4.91788,NA,-41.15,NA,NA,NA
169611,-1.22774,3.71699,-4.5446,NA,NA,NA,-29.299,NA
169836,-1.86466,3.547,-4.24218,NA,NA,NA,-54.305,NA
170175,-1.54128,4.03219,-4.57451,NA,NA,NA,-23.615,NA
170313,-1.25709,3.7894,-4.29361,NA,NA,NA,-51.348,NA
170464,-2.70969,3.50599,-4.80409,NA,NA,-65.057,NA,NA
170707,-1.70706,3.62343,-4.12171,NA,-68.3,NA,NA,NA
170822,-1.39696,3.5739,-4.92664,NA,NA,NA,-21.531,NA
171049,-1.22549,3.94388,-4.91499,NA,NA,-39.085,NA,NA
171370,-1.76997,3.8574,-4.41591,NA,NA,NA,-39.488,NA
171490,-1.82773,4.58863,-4.96663,NA,NA,NA,-50.093,NA
171693,-1.6235,3.75851,-4.6781,NA,NA,NA,-6.17,NA
171828,-1.31188,4.65901,-4.58575,NA,-74.172,NA,NA,NA
172090,-2.30906,3.9832,-4.67742,NA,NA,-47.803,NA,NA
172206,-1.58133,4.57589,-4.70025,NA,NA,NA,-52.601,NA
172499,-1.72574,3.66131,-4.84038,NA,NA,-10.029,NA,NA
172767,-1.10313,3.77826,-4.60886,NA,NA,NA,-31.413,NA
172907,-1.43545,3.73538,-4.94093,NA,NA,NA,NA,-27.852
173047,-2.44504,4.49112,-4.73429,NA,-64.413,NA,NA,NA
173243,-2.31968,4.12917,-4.5955,NA,NA,NA,-52.592,NA
173525,-1.90305,3.59535,-4.8126,NA,NA,NA,-26.011,NA
173620,-1.36215,3.53861,-4.22074,NA,-63.082,NA,NA,NA
173862,-1.96032,3.7223,-4.79647,NA,NA,NA,-30.449,NA
174124,-1.76486,3.93963,-4.49383,NA,NA,NA,NA,-58.731
174360,-1.20201,4.34277,-4.66139,NA,NA,NA,-59.062,NA
174596,-1.47919,4.54876,-4.88919,NA,-55.546,NA,NA,NA
174669,-1.79156,4.95037,-4.62499,NA,NA,NA,-75.804,NA
174804,-1.8235,4.61606,-4.49596,NA,-64.191,NA,NA,NA
175102,-1.61535,4.36855,-4.52762,NA,-59.046,NA,NA,NA
175394,-1.8321,4.81442,-4.93958,NA,-68.883,NA,NA,NA
175490,-2.6116,4.81703,-4.67872,NA,NA,NA,-77.226,NA
175605,-1.4585,4.03536,-4.34027,NA,-51.903,NA,NA,NA
175822,-2.20821,3.40815,-4.84401,NA,NA,NA,-53.767,NA
176176,-1.51382,3.48783,-4.82137,NA,NA,NA,-24.098,NA
176387,-1.59998,4.4159,-4.90809,NA,NA,NA,-48.401,NA
176573,-1.54805,4.11153,-4.72378,NA,-42.502,NA,NA,NA
176663,-1.50236,4.21591,-4.87095,NA,NA,NA,-23.529,NA
176967,-1.80316,3.93281,-4.86432,NA,-46.142,NA,NA,NA
177097,-2.02864,4.18337,-4.42922,NA,-44.312,NA,NA,NA
177308,-1.50874,3.50745,-4.68017,NA,NA,NA,-11.242,NA
177417,-1.69689,3.38654,-4.91095,NA,NA,NA,-29.986,NA
177658,-1.85153,3.48613,-4.48315,NA,NA,-36.412,NA,NA
177973,-1.34007,4.46761,-4.81916,NA,NA,NA,-55.019,NA
178148,-1.93823,4.05522,-4.71532,NA,NA,-43.066,NA,NA
178271,-1.22272,4.47656,-4.76696,NA,NA,-83.639,NA,NA
178550,-2.00877,4.43406,-4.85709,NA,NA,NA,-42.316,NA
178673,-1.8015,3.69443,-4.39979,NA,-42.747,NA,NA,NA
178855,-2.05223,3.73065,-4.6748,NA,NA,NA,-36.596,NA
179191,-2.27584,3.87556,-4.13555,NA,NA,NA,-67.594,NA
179328,-1.11534,3.34051,-4.87397,NA,-45.432,NA,NA,NA
179455,-2.45323,3.89764,-4.88556,NA,NA,NA,-45.973,NA
179632,-2.66062,3.51515,-4.484,NA,NA,NA,-70.59,NA
179974,-1.90268,4.22319,-4.4534,NA,-49.024,NA,NA,NA
180159,-1.93486,4.17708,-4.14185,NA,-59.278,NA,NA,NA
180305,-1.41424,4.46115,-4.73529,NA,NA,-54.528,NA,NA
180430,-1.66521,4.37979,-4.72045,NA,NA,NA,-47.927,NA
180629,-1.92149,4.80647,-4.87059,NA,-59.651,NA,NA,NA
180851,-1.82452,4.38867,-4.95412,NA,NA,-47.237,NA,NA
181059,-1.51752,3.64047,-4.66486,NA,-32.834,NA,NA,NA
181395,-1.48476,3.28797,-4.79252,NA,NA,-21.64,NA,NA
181555,-1.45935,3.73364,-4.62265,NA,NA,NA,-23.272,NA
181699,-1.61748,4.05539,-4.81526,NA,NA,-21.696,NA,NA
181809,-1.63877,4.33227,-4.83442,NA,NA,-46.226,NA,NA
182166,-2.1845,4.1198,-4.66185,NA,-47.412,NA,NA,NA
182291,-1.95667,4.37438,-4.36248,NA,NA,NA,-56.209,NA
182427,-2.10325,4.02982,-4.99111,NA,NA,NA,-36.197,NA
182649,-1.69217,3.8093,-4.58366,NA,-37.813,NA,NA,NA
182986,-1.63143,3.52254,-4.4649,NA,NA,-27.662,NA,NA
183174,-1.98389,4.021,-4.6879,NA,NA,-41.062,NA,NA
183214,-1.18957,4.2152,-4.95023,NA,NA,NA,-48.962,NA
183592,-1.91009,4.22969,-4.28852,NA,-50.358,NA,NA,NA
183768,-1.9357,3.56908,-4.69385,NA,NA,NA,-23.85,NA
183887,-2.05061,3.79029,-4.6019,NA,NA,-41.202,NA,NA
184066,-2.25602,3.79357,-4.48251,NA,NA,NA,-50.44,NA
184230,-1.97646,4.12742,-4.99493,NA,NA,NA,-27.91,NA
184415,-1.27318,3.83084,-4.90089,NA,NA,-33.406,NA,NA
184691,-1.85873,4.36315,-4.81448,NA,NA,NA,-41.419,NA
184893,-1.46018,4.0362,-4.91584,NA,NA,NA,-20.186,NA
185098,-1.97096,4.47943,-4.46331,NA,NA,NA,-57.949,NA
185366,-2.05943,3.27459,-4.60178,NA,NA,-74.209,NA,NA
185463,-1.69791,3.50777,-4.82773,NA,NA,-19.878,NA,NA
185621,-1.54734,3.78318,-4.93415,NA,NA,-35.876,NA,NA
185846,-2.02559,4.00639,-4.83346,NA,NA,-38.605,NA,NA
186121,-1.79494,4.8502,-4.49727,NA,-71.985,NA,NA,NA
186343,-2.22794,4.07841,-4.99941,NA,NA,-52.035,NA,NA
186402,-1.59495,4.39631,-4.40099,NA,NA,NA,-49.899,NA
186671,-2.04973,3.57402,-4.50688,NA,NA,NA,-41.054,NA
186846,-1.64559,4.57531,-4.8099,NA,NA,NA,-43.696,NA
187105,-1.657,4.40267,-4.82282,NA,NA,NA,-49.19,NA
187203,-2.00852,4.51017,-4.65631,NA,NA,NA,-54.307,NA
187511,-2.24646,4.01939,-4.33811,NA,-56.516,NA,NA,NA
187738,-1.94242,4.57237,-4.21856,NA,NA,NA,-59.93,NA
187989,-1.66727,4.23125,-4.99179,NA,NA,-37.312,NA,NA
188158,-1.9323,3.26956,-4.27115,NA,NA,-68.042,NA,NA
188393,-1.85824,3.77119,-4.85806,NA,-38.387,NA,NA,NA
188442,-1.02689,3.90005,-4.49302,NA,-60.267,NA,NA,NA
188716,-0.960122,3.96396,-4.88304,NA,-78.735,NA,NA,NA
188973,-1.72846,3.61456,-3.80826,NA,NA,NA,-86.329,NA
189081,-1.78696,4.13883,-4.86442,NA,-33.849,NA,NA,NA
189379,-1.80496,4.51518,-4.6235,NA,NA,NA,-54.659,NA
189599,-0.767057,3.42978,-4.73011,NA,NA,NA,-75.49,NA
189723,-1.97988,3.90778,-4.61453,NA,NA,NA,-34,NA
189854,-1.8242,4.60888,-4.40521,NA,NA,NA,-68.021,NA
190189,-1.42528,3.38044,-4.3122,NA,NA,-73.043,NA,NA
190262,-2.41189,4.09058,-4.34894,NA,NA,NA,-56.199,NA
190469,-1.86591,3.60532,-4.73908,NA,NA,-23.773,NA,NA
190717,-1.72488,3.70841,-4.77995,NA,-44.784,NA,NA,NA
190880,-2.19753,3.31957,-4.59336,NA,-59.221,NA,NA,NA
191051,-1.90971,3.58838,-4.80632,NA,NA,NA,-25.392,NA
191385,-2.04579,3.62909,-4.08176,NA,NA,NA,-65.351,NA
191449,-1.90204,4.36949,-4.65751,NA,NA,NA,-45.4,NA
191720,-1.90732,3.97833,-4.80621,NA,NA,-41.812,NA,NA
191848,-1.15919,3.79819,-4.81916,NA,NA,NA,-18.973,NA
192172,-1.45718,3.52584,-4.57139,NA,NA,-38.682,NA,NA
192260,-1.78739,4.66422,-4.62355,NA,NA,-59.586,NA,NA
192459,-1.4222,3.99534,-4.77823,NA,NA,NA,-18.932,NA
192645,-1.9166,4.15521,-4.31973,NA,NA,-56.337,NA,NA
192891,-1.37465,3.65482,-4.71658,NA,NA,-21.914,NA,NA
193130,-1.22976,3.76933,-4.45338,NA,NA,NA,-44.055,NA
193348,-1.65039,3.86212,-4.91792,NA,NA,NA,-15.977,NA
193405,-2.16337,3.6738,-4.45932,NA,NA,NA,NA,-91.429
193648,-2.25597,3.89758,-4.83744,NA,NA,NA,-33.048,NA
193892,-2.23019,4.53749,-4.52852,NA,NA,NA,-61.368,NA
194022,-1.90826,3.85684,-4.98349,NA,NA,NA,-24.716,NA
194251,-1.13212,3.93663,-4.95702,NA,NA,NA,-37.096,NA
194465,-2.15572,3.89465,-4.4201,NA,-52.326,NA,NA,NA
194715,-1.93813,4.14308,-4.9751,NA,NA,NA,-33.018,NA
194811,-2.30192,3.79907,-4.33449,NA,NA,-47.18,NA,NA
195147,-1.22863,3.566,-4.64953,NA,NA,NA,-22.8,NA
195264,-1.48173,4.09718,-4.99415,NA,NA,NA,-19.644,NA
195527,-1.25711,3.9594,-4.30435,NA,-71.072,NA,NA,NA
195711,-1.19479,3.62522,-4.75534,NA,NA,NA,-15.262,NA
195867,-1.43824,3.60518,-4.68978,NA,NA,-10.718,NA,NA
196001,-1.58695,3.76423,-4.36042,NA,NA,NA,-39.244,NA
196315,-2.02177,3.51221,-4.97094,NA,NA,NA,-23.797,NA
196464,-1.94014,4.58354,-4.36506,NA,NA,-65.328,NA,NA
196630,-1.8067,3.96149,-4.99568,NA,NA,-18.898,NA,NA
196828,-2.26377,3.45146,-4.75064,NA,NA,NA,-59.264,NA
197024,-1.40462,3.41653,-4.33092,NA,NA,-57.564,NA,NA
197328,-2.09728,3.42188,-4.5407,NA,NA,NA,-49.62,NA
197583,-1.45155,3.58485,-4.70372,NA,-33.78,NA,NA,NA
197636,-1.47494,3.92379,-4.33567,NA,NA,-38.982,NA,NA
197862,-1.59509,3.1174,-4.92091,NA,NA,NA,-48.686,NA
198053,-2.15926,3.18774,-4.99327,NA,NA,NA,-55.685,NA
198216,-1.76186,3.79675,-4.82235,NA,NA,NA,-9.591,NA
198571,-1.06949,3.90439,-4.36776,NA,-50.534,NA,NA,NA
198741,-1.52071,3.88132,-4.76827,NA,-37.002,NA,NA,NA
198802,-1.7693,3.45802,-4.47214,NA,-65.179,NA,NA,NA
199056,-2.71359,4.014,-4.93091,NA,-63.702,NA,NA,NA
199374,-1.86125,4.1681,-4.00336,NA,NA,NA,-69.549,NA
199479,-1.71263,3.78466,-4.80289,NA,NA,-13.299,NA,NA
199609,-1.90346,3.87545,-4.96495,NA,NA,NA,NA,-68.872
200000,-1.82023,4.2528,-4.35786,NA,NA,-51.451,NA,NA
