id,x0,x1,x2,fitness0,fitness-0.5,fitness-1.5,fitness-1,fitness-2.5,fitness1,fitness0.5,fitness-2,fitness-3,fitness1.5,fitness-3.5,fitness-4,fitness-4.5,fitness-5
85546,-0.737666,-0.081349,-1.91596,NA,NA,NA,NA,NA,NA,NA,2463.551,NA,NA,NA,NA,NA,NA
85732,-0.879773,-0.776678,-1.49785,NA,18981.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85898,-1.879,0.247251,-1.64456,NA,692.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86178,-1.26595,1.38381,-0.864587,NA,NA,NA,4749.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86352,-1.49423,-0.79198,-0.824152,NA,NA,NA,NA,NA,NA,NA,7931.003,NA,NA,NA,NA,NA,NA
86500,-1.31124,-1.0586,-0.654741,NA,2925.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86725,-0.911658,-0.563762,-0.722167,NA,NA,NA,NA,NA,3702.729,NA,NA,NA,NA,NA,NA,NA,NA
86944,-0.667999,-0.198022,-0.720553,NA,NA,NA,NA,NA,NA,4364.654,NA,NA,NA,NA,NA,NA,NA
87143,-1.40626,-1.34161,-0.948888,NA,NA,NA,NA,NA,NA,NA,NA,NA,3769.272,NA,NA,NA,NA
87260,-0.372746,-0.225842,-1.60289,NA,NA,NA,NA,NA,NA,1168.773,NA,NA,NA,NA,NA,NA,NA
87448,-1.5348,-0.109636,0.84903,NA,NA,NA,4233.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87724,-1.81753,-0.740958,-0.200243,NA,3257.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87828,-1.53183,-1.44629,-1.39296,NA,10866.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88176,-0.728024,-1.51031,-1.85241,NA,NA,NA,7772.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88269,-0.928769,-1.60984,-1.40371,NA,NA,NA,4634.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88582,-1.81505,-2.14046,-1.42403,NA,NA,NA,1577.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88613,-1.58023,-0.928106,-1.07164,NA,NA,NA,4383.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88827,-0.621072,-0.906455,-0.884468,NA,NA,20512.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89001,-1.27895,-0.95706,-1.62622,2347.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89299,-1.47291,-0.0436829,-1.27995,NA,NA,NA,10090.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89489,-1.63799,0.0456785,-0.239364,NA,NA,NA,1907.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89609,-0.976447,-1.42173,-1.06404,NA,NA,NA,4199.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89866,-0.815303,-0.326449,-1.31474,NA,NA,12623.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90152,-1.30509,0.0104958,-1.6847,NA,NA,NA,2606.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90221,0.434116,-0.852054,-1.35546,NA,NA,NA,5042.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90492,-0.117943,-0.967896,-1.43835,NA,7811.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90758,-1.35708,-0.859259,0.379977,NA,NA,NA,8299.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90902,-1.47449,-1.60531,-0.539789,NA,NA,6256.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91074,-1.27567,-0.338765,-0.876984,NA,1400.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91361,-1.51432,-0.957084,-1.26526,9140.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91550,-0.335416,-0.450068,-1.50579,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.059,NA,NA,NA,NA
91701,-0.6948,-1.45022,-0.426591,1962.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91866,-0.584446,-0.296883,-1.24493,2045.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92012,-1.05077,-0.309854,-0.88674,NA,5592.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92299,-0.98901,-0.199369,-0.785546,NA,14893.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92517,-2.05081,-1.38385,-1.26739,NA,NA,NA,4463.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92669,-1.32302,-0.950169,-0.832547,NA,NA,NA,NA,NA,NA,NA,9239.331,NA,NA,NA,NA,NA,NA
92950,-0.745927,-1.93722,-0.935165,NA,NA,NA,NA,3209.356,NA,NA,NA,NA,NA,NA,NA,NA,NA
93176,-1.48774,-0.636135,-1.69821,NA,NA,4318.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93220,-0.850732,-1.0467,-0.979431,5604.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93563,-0.276561,-0.191736,-1.51009,NA,NA,NA,3714.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93695,-0.971007,-0.643416,-0.936126,9912.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93945,-2.15332,-1.05752,-1.03597,NA,NA,1196.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94038,-2.15953,0.772071,-0.682836,NA,1915.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94297,-2.46659,-0.319587,-1.03635,NA,NA,395.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94486,-1.63591,-0.853315,-1.40303,NA,NA,NA,NA,3972.383,NA,NA,NA,NA,NA,NA,NA,NA,NA
94684,-1.62294,-0.579772,-0.332933,2793.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94923,-4.55718,-2.00308,-0.227382,NA,NA,1054.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95141,-2.93298,-1.32427,-1.6743,NA,NA,1998.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95271,-0.855162,-0.393928,-1.98205,NA,NA,NA,NA,NA,NA,NA,1712.997,NA,NA,NA,NA,NA,NA
95408,-0.737362,-0.355825,-2.21421,NA,NA,NA,2138.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95728,-0.128515,-1.05272,-2.1196,NA,2130.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95889,-1.06296,-1.01583,-0.838465,NA,NA,5333.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96160,-0.272335,-4.09524,-1.59691,NA,NA,1075.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96232,-0.369272,-3.53033,-0.573012,NA,NA,962.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96587,-0.899423,-2.98326,-1.42913,NA,NA,NA,2975.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96625,-1.05769,-1.46861,-1.05983,NA,NA,NA,3427.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96909,0.03561,-0.601898,-1.06249,NA,NA,NA,NA,NA,NA,425.057,NA,NA,NA,NA,NA,NA,NA
97079,-0.129608,-0.358286,-1.34866,NA,NA,NA,NA,NA,NA,1606.455,NA,NA,NA,NA,NA,NA,NA
97293,-0.593918,-0.419419,-0.343064,NA,NA,1109.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97586,-1.33957,-0.592361,-1.44898,NA,NA,13660.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97682,-0.218023,-0.744949,-1.05605,NA,NA,NA,NA,NA,NA,NA,3258.624,NA,NA,NA,NA,NA,NA
97912,-1.4362,-0.773363,-1.64283,NA,NA,15208.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98022,-0.722875,-1.24583,-2.40932,NA,1228.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98261,-0.721763,-1.23883,-0.65227,NA,NA,NA,15576.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98531,-1.29907,-0.771792,-0.640164,NA,NA,NA,15891.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98725,-1.49783,-0.257132,-1.4146,NA,NA,NA,NA,NA,NA,NA,3972.572,NA,NA,NA,NA,NA,NA
98992,-2.07293,0.347655,-2.47667,NA,NA,NA,NA,NA,NA,NA,178.921,NA,NA,NA,NA,NA,NA
99094,-2.54676,-0.16402,-1.67542,NA,NA,NA,2038.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99314,-3.03358,-0.547891,-0.892132,NA,NA,2883.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99529,-1.43659,-0.612704,-1.40889,NA,NA,18441.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99716,-1.52287,-0.92652,-1.53003,NA,NA,NA,NA,3236.431,NA,NA,NA,NA,NA,NA,NA,NA,NA
99829,-1.48749,-0.272101,-1.68792,NA,NA,NA,NA,NA,NA,NA,2476.151,NA,NA,NA,NA,NA,NA
100070,-1.9225,-0.291064,-1.87294,NA,NA,NA,1700.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100265,-2.80994,-1.2114,-0.599227,NA,NA,NA,939.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100579,-1.32993,-1.03922,-1.17246,1875.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100766,-1.82686,-0.919602,-0.710911,3014.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100978,-0.980605,-1.57438,-2.50945,NA,NA,NA,NA,NA,1179.78,NA,NA,NA,NA,NA,NA,NA,NA
101050,-1.97531,-2.50824,-1.35477,2157.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101256,-1.92673,-1.32075,-0.79275,NA,NA,NA,5174.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101416,-1.51006,-1.07134,-0.993589,NA,3736.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101742,-0.868307,-0.330208,-2.50243,NA,NA,3641.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101977,-1.29915,-0.244561,-1.63408,NA,NA,NA,NA,NA,NA,1519.633,NA,NA,NA,NA,NA,NA,NA
102144,0.252778,-0.0345747,-1.83746,NA,NA,NA,696.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102255,-0.861905,-1.42029,-1.31773,NA,4982.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102430,-0.691438,-0.911185,-2.09536,6371.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102653,-1.10408,-1.02653,-1.34947,NA,NA,NA,NA,NA,NA,333.011,NA,NA,NA,NA,NA,NA,NA
102993,-0.166926,-0.693303,-0.376323,3010.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103104,-0.750585,-2.80593,-0.70473,1907.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103330,0.0732053,-1.39544,-0.969507,NA,NA,2834.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103573,-1.04024,-1.20851,-1.31111,NA,NA,3332.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103741,-1.51698,-1.52531,-1.60025,NA,NA,NA,7897.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103943,-0.269735,-0.282425,-0.855827,NA,NA,8269.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104003,-0.716448,-0.572149,0.00292876,NA,NA,NA,5623.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104349,-0.00645409,-1.51914,-0.870878,NA,NA,9481.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104582,-1.57533,-1.37516,-0.25331,NA,NA,NA,10496.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104633,-2.39945,-1.45158,0.175828,NA,NA,561.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104950,-2.25046,-0.8402,-0.0791783,NA,NA,NA,1805.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105004,-0.964865,-0.479494,-0.0398006,NA,NA,NA,493.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105271,-1.8113,-1.51824,-0.686903,NA,NA,NA,1570.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105515,-1.88082,-0.891419,-2.01824,NA,NA,4217.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105654,-0.283328,-1.58822,-1.28613,NA,NA,NA,6400.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105893,-0.667803,-1.35771,-1.96542,NA,10504.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106035,-0.619446,-1.37307,-1.82684,NA,NA,NA,4112.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106364,0.595022,-0.814938,-2.04915,NA,NA,NA,416.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106411,-0.130127,-2.10303,-1.07335,NA,NA,NA,1997.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106785,1.04181,-1.55234,-1.39142,NA,NA,NA,1531.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106829,1.81629,-1.36866,-1.48504,NA,NA,NA,NA,NA,NA,NA,2410.335,NA,NA,NA,NA,NA,NA
107090,0.727992,-1.39459,-0.541784,NA,1288.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107210,-1.05052,-0.239701,-0.712572,999.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107495,-0.926068,-0.439486,-0.752719,NA,NA,NA,2234.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107682,-0.534623,-0.326854,-0.169324,2068.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107924,-0.0930901,-0.665184,-0.888004,NA,10306.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108012,-2.14902,-0.81754,-1.06494,NA,NA,NA,1617.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108239,-1.88708,-0.648825,0.375257,NA,NA,812.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108411,-0.757937,-0.696507,-0.85784,NA,NA,29947.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108799,-0.937671,-0.115774,-1.29796,6475.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108953,-1.35547,-0.713196,-0.8194,NA,NA,NA,NA,NA,NA,8103.612,NA,NA,NA,NA,NA,NA,NA
109093,-0.60803,-0.823849,-2.96637,3718.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109283,0.658199,-0.885337,-3.63516,NA,303.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109565,-0.928872,-1.24597,-3.06792,NA,NA,NA,4200.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109657,-0.90083,-0.236008,-1.75031,NA,NA,1375.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109912,-0.717779,-0.739007,-3.14615,NA,NA,NA,1245.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110097,-1.48761,-1.27477,-1.95064,NA,NA,2838.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110367,0.00137113,-1.20563,-1.39164,NA,3376.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110561,-1.30569,-1.38616,-2.17106,NA,1455.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110683,-0.319804,-1.18451,-0.518259,NA,NA,1280.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110866,-0.696313,-0.573715,0.0641055,NA,NA,NA,2713.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111057,-1.64927,-1.19362,-0.67977,NA,NA,4125.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111371,-0.994459,-0.711677,-1.251,NA,4687.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111531,-1.37607,-1.58752,-1.02697,NA,NA,NA,NA,NA,2589.86,NA,NA,NA,NA,NA,NA,NA,NA
111607,-0.189136,-1.28937,-1.69979,NA,NA,NA,NA,NA,664.136,NA,NA,NA,NA,NA,NA,NA,NA
111858,-0.17655,-1.02711,-1.21647,NA,2252.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112064,-0.834837,-0.0222234,-0.955369,2367.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112308,-0.686909,-0.498318,-0.869796,3435.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112540,-0.261913,-1.32117,-0.60031,NA,NA,9507.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112665,0.257151,-0.828952,-0.827792,NA,NA,1791.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112967,-0.2761,-0.400221,-0.754022,NA,NA,NA,NA,548.289,NA,NA,NA,NA,NA,NA,NA,NA,NA
113195,-1.93265,-1.38922,-1.17365,NA,NA,2422.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113245,-1.52518,-1.28229,-0.798888,NA,NA,NA,NA,5674.617,NA,NA,NA,NA,NA,NA,NA,NA,NA
113437,-2.09502,-1.33708,-1.91498,NA,NA,NA,NA,NA,NA,NA,1838.467,NA,NA,NA,NA,NA,NA
113633,-1.54618,-0.922215,-2.47209,NA,NA,NA,NA,1462.888,NA,NA,NA,NA,NA,NA,NA,NA,NA
113916,-1.41542,-0.926197,-2.66362,NA,NA,NA,1442.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114158,-1.41568,-0.107767,-2.14066,NA,3004.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114371,-1.4295,-1.34698,-1.97495,6824.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114457,-1.51424,-1.22573,-0.764506,8754.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114601,-1.6447,-0.701672,-1.50665,NA,NA,8420.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114839,-1.88292,0.949876,-1.55968,NA,NA,NA,775.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115084,-1.06483,0.286665,-1.41427,NA,2608.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115347,-1.34518,0.23653,-0.583377,NA,NA,NA,3652.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115579,-2.82466,-0.860981,-1.29227,NA,NA,NA,2471.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115722,-3.99401,-0.842646,-0.902738,NA,NA,4784.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115934,-3.10716,-0.697056,-0.154162,NA,NA,NA,4066.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116067,-1.38119,0.8723,-1.47988,NA,1686.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116262,-0.382031,3.18996,-1.42359,NA,NA,1665.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116513,-0.603792,1.86682,-1.46702,NA,1616.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116653,-0.212426,1.4044,-2.48569,NA,526.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116836,-0.0407582,-0.0154297,-0.94299,NA,NA,3405.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117157,-0.225492,-1.37056,-1.6957,NA,NA,NA,2075.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117236,-0.0831698,-0.868836,-1.69492,2880.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117428,0.511443,-1.38917,-0.391442,NA,NA,598.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117675,-0.85885,-1.29417,-0.84356,NA,NA,NA,28581.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117880,-0.796339,-1.57987,-1.55491,12016.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118196,-0.991486,-1.31302,-1.0028,NA,NA,NA,9084.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118242,-1.01882,0.00859742,-1.61891,NA,NA,1067.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118596,-0.985319,-0.0684606,-1.65718,NA,NA,4230.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118688,-0.968832,-0.187661,-1.8955,NA,NA,NA,5694.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118941,-0.00160969,-1.59747,-1.57734,NA,4784.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119069,-1.31682,-0.786785,-1.25969,NA,10331.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119263,-1.9312,-0.956168,-1.08019,1429.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119407,-2.44671,-0.952229,-0.209951,NA,NA,NA,758.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119612,-1.64964,-0.717708,-1.55429,NA,NA,8871.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119898,-0.725225,-1.37302,-1.71954,NA,NA,NA,3412.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120111,-1.6802,-0.857618,-1.53913,NA,NA,8964.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120276,-0.238638,-0.797991,-2.12708,NA,3660.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120504,-0.621293,-0.793706,-0.947754,NA,NA,NA,11261.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120655,-0.811165,-0.555402,-1.24758,NA,NA,NA,7989.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120952,-1.58559,-0.275986,-1.49507,NA,NA,NA,NA,NA,NA,3033.933,NA,NA,NA,NA,NA,NA,NA
121066,-1.6403,-0.0286515,-1.58853,NA,4452.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121245,0.389788,-1.36401,-1.40273,NA,NA,6563.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121545,-0.809163,-1.73475,-0.861508,NA,NA,NA,5312.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121711,-1.8637,-1.90331,-0.937719,NA,NA,NA,NA,NA,NA,196.286,NA,NA,NA,NA,NA,NA,NA
121871,-1.60967,-0.869058,-0.80064,NA,NA,NA,23377.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122166,-0.782514,-0.641557,-0.751092,NA,6132.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122271,-1.22388,-0.554075,-0.85818,NA,NA,NA,NA,NA,NA,978.778,NA,NA,NA,NA,NA,NA,NA
122504,0.015062,0.351309,-0.753903,NA,1283.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122732,0.28368,-0.305793,-1.38422,NA,NA,3429.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122950,-0.166829,0.189486,-1.00419,NA,NA,NA,96.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123185,-0.919135,-0.321345,-0.771174,NA,NA,NA,NA,NA,NA,NA,2291.556,NA,NA,NA,NA,NA,NA
123257,-1.42817,-0.217903,-0.470564,NA,NA,1108.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123549,-1.24927,-1.68948,-0.134998,NA,NA,NA,NA,NA,NA,NA,1648.941,NA,NA,NA,NA,NA,NA
123755,-1.41544,-1.62607,-0.905129,NA,NA,8758.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123954,-1.5383,-1.54034,-1.40694,NA,20203.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124141,-0.345283,-1.58425,-0.758518,NA,5685.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124307,-0.786504,-0.84276,-0.819306,23259.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124408,-0.857151,-1.19096,-0.982248,NA,NA,NA,NA,NA,NA,NA,3387.282,NA,NA,NA,NA,NA,NA
124659,-0.0333728,-0.739735,-0.976121,NA,5574.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124801,-0.9959,-1.24201,0.338357,NA,3023.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125113,-0.423805,-1.01729,-0.587689,NA,NA,NA,1382.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125327,-0.174549,-2.52389,-1.4085,NA,3981.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125452,-0.0964571,-2.136,-1.24594,NA,NA,NA,1532.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125666,-0.707907,-1.34135,-0.932701,NA,NA,NA,4231.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125871,-0.312073,-2.53124,-1.33912,NA,NA,NA,NA,NA,NA,NA,1655.143,NA,NA,NA,NA,NA,NA
126188,-0.219722,-2.82401,-0.85623,NA,NA,NA,NA,NA,NA,NA,1119.506,NA,NA,NA,NA,NA,NA
126236,-0.730855,-0.321732,-0.886401,NA,NA,NA,NA,NA,NA,NA,4830.089,NA,NA,NA,NA,NA,NA
126536,-0.739574,-0.172669,-0.728524,NA,NA,NA,NA,NA,NA,NA,NA,4558.013,NA,NA,NA,NA,NA
126787,-1.35996,-0.814084,-0.872997,NA,NA,NA,NA,NA,NA,NA,9639.438,NA,NA,NA,NA,NA,NA
126834,-0.406431,-1.44475,-0.677746,NA,NA,1590.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127153,-0.984891,-1.69146,-0.826747,NA,NA,NA,7095.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127229,-1.41561,-2.36772,-1.46856,NA,NA,NA,4535.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127488,-0.923716,-2.42838,-1.04644,NA,838.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127709,-0.830159,-3.02962,-0.839577,NA,5657.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127972,-0.840335,-3.0858,-1.23583,NA,NA,NA,2524.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128015,-1.18662,-1.81531,-0.787868,NA,NA,NA,NA,NA,NA,NA,755.054,NA,NA,NA,NA,NA,NA
