id,x0,x1,x2,fitness-3,fitness-2.5,fitness-2,fitness-1.5,fitness-3.5,fitness-4
146557,1.91556,1.81639,-4.95364,NA,-13.349,NA,NA,NA,NA
146725,2.10518,2.37309,-4.7099,NA,-21.249,NA,NA,NA,NA
146815,2.12775,1.83364,-4.17594,-11.307,NA,NA,NA,NA,NA
147103,2.00623,1.78467,-4.28811,NA,NA,-5.716,NA,NA,NA
147379,1.59409,1.19041,-4.37563,NA,-8.907,NA,NA,NA,NA
147535,1.75901,1.74316,-4.34583,NA,NA,-3.478,NA,NA,NA
147739,1.56795,2.37162,-4.53911,NA,NA,-18.481,NA,NA,NA
147802,1.4092,2.08593,-5,NA,NA,-26.201,NA,NA,NA
148094,1.73165,1.83005,-4.64209,NA,NA,-10.751,NA,NA,NA
148282,1.87113,1.69068,-5,-15.676,NA,NA,NA,NA,NA
148419,1.33436,2.16183,-5,NA,-24.395,NA,NA,NA,NA
148636,1.25329,1.69751,-4.72195,NA,-15.875,NA,NA,NA,NA
148948,1.14965,1.50887,-4.62232,NA,NA,-25.849,NA,NA,NA
149182,1.86971,1.44284,-4.38416,NA,-1.922,NA,NA,NA,NA
149344,1.63618,2.27731,-4.04113,NA,NA,-16.021,NA,NA,NA
149596,2.04705,1.93531,-4.56324,NA,NA,-8.897,NA,NA,NA
149612,2.3732,1.79687,-5,NA,-22.904,NA,NA,NA,NA
149867,2.45858,1.2332,-4.55626,-22.96,NA,NA,NA,NA,NA
150064,1.93819,1.72231,-5,NA,NA,NA,NA,NA,-48.568
150395,1.42601,2.27357,-5,-33.994,NA,NA,NA,NA,NA
150476,2.42902,1.7796,-4.86858,-26.165,NA,NA,NA,NA,NA
150746,2.05937,2.15344,-4.42632,-19.17,NA,NA,NA,NA,NA
150873,1.26886,1.36939,-4.45206,NA,-12.511,NA,NA,NA,NA
151072,2.35864,1.21132,-3.62395,NA,-33.297,NA,NA,NA,NA
151301,1.81849,1.40329,-3.94318,NA,-7.224,NA,NA,NA,NA
151580,2.09211,1.39795,-4.57568,NA,NA,-12.736,NA,NA,NA
151781,1.53895,1.63178,-4.1017,-7.434,NA,NA,NA,NA,NA
151801,2.16967,1.82952,-4.08635,-12.409,NA,NA,NA,NA,NA
152017,1.99853,1.23497,-4.36447,NA,-7.708,NA,NA,NA,NA
152360,2.22409,1.43773,-4.57304,-13.18,NA,NA,NA,NA,NA
152553,0.867045,1.88671,-5,NA,-39.416,NA,NA,NA,NA
152742,1.44223,2.16432,-4.21541,NA,-13.11,NA,NA,NA,NA
152948,1.71556,2.70029,-4.41234,NA,-27.859,NA,NA,NA,NA
153193,1.87294,2.52205,-4.41407,NA,-20.493,NA,NA,NA,NA
153399,1.47947,2.02431,-4.73026,NA,-12.728,NA,NA,NA,NA
153454,2.0065,2.01689,-3.75713,NA,NA,-17.483,NA,NA,NA
153690,2.16333,1.41394,-4.46702,NA,-8.144,NA,NA,NA,NA
153850,1.56977,1.67914,-3.93321,NA,NA,-11.542,NA,NA,NA
154006,1.51931,1.24355,-4.20653,NA,-8.597,NA,NA,NA,NA
154306,1.46432,1.46018,-4.30619,NA,NA,-14.567,NA,NA,NA
154525,1.40599,1.92458,-4.05421,-16.009,NA,NA,NA,NA,NA
154800,1.83869,1.48452,-5,NA,NA,NA,NA,-48.605,NA
154824,1.50865,2.00371,-4.77958,NA,-13.462,NA,NA,NA,NA
155166,1.24206,2.12985,-4.01089,NA,-17.472,NA,NA,NA,NA
155293,1.48169,2.14582,-3.91244,NA,-14.761,NA,NA,NA,NA
155431,2.10498,1.84298,-4.51018,-8.009,NA,NA,NA,NA,NA
155792,1.46843,1.73774,-5,-21.206,NA,NA,NA,NA,NA
155934,0.926374,1.46881,-5,NA,NA,NA,NA,-53.485,NA
156196,1.58519,1.55801,-5,NA,NA,-19.049,NA,NA,NA
156239,1.70727,1.78757,-5,NA,NA,-25.335,NA,NA,NA
156473,1.83179,2.06392,-4.26788,NA,-6.303,NA,NA,NA,NA
156603,1.81812,1.76515,-4.57717,-6.224,NA,NA,NA,NA,NA
156826,2.04637,1.38329,-5,NA,NA,-25.146,NA,NA,NA
157087,1.42619,1.43252,-4.87207,NA,-16.191,NA,NA,NA,NA
157368,1.57561,2.08922,-5,NA,-19.518,NA,NA,NA,NA
157445,1.7366,1.90993,-4.80304,-17.705,NA,NA,NA,NA,NA
157724,2.09718,1.36343,-4.32498,NA,-6.268,NA,NA,NA,NA
157901,1.97812,1.67641,-5,NA,NA,-20.764,NA,NA,NA
158100,2.18497,1.92835,-4.05861,NA,-9.738,NA,NA,NA,NA
158366,2.16493,1.67696,-4.43342,NA,NA,-11.453,NA,NA,NA
158410,2.16062,1.9426,-4.0625,NA,-9.484,NA,NA,NA,NA
158783,1.68687,1.9751,-5,NA,-17.027,NA,NA,NA,NA
158903,1.88811,1.64885,-5,-17.59,NA,NA,NA,NA,NA
159036,2.32528,2.02983,-5,NA,-24.077,NA,NA,NA,NA
159297,2.20445,1.81029,-4.83485,NA,-13.571,NA,NA,NA,NA
159515,2.36577,1.91664,-4.19965,NA,-14.131,NA,NA,NA,NA
159616,2.11081,2.65969,-4.24394,-30.025,NA,NA,NA,NA,NA
159936,2.11606,2.02993,-4.76832,NA,NA,-14.736,NA,NA,NA
160076,2.0724,1.55153,-5,NA,NA,-24.841,NA,NA,NA
160381,1.56555,1.85919,-4.94948,NA,NA,-18.662,NA,NA,NA
160549,1.50106,1.28721,-4.71754,NA,-12.938,NA,NA,NA,NA
160773,2.13265,1.05067,-5,NA,-31.914,NA,NA,NA,NA
160906,1.6256,2.13189,-5,NA,NA,-22.445,NA,NA,NA
161042,1.82087,2.24544,-5,NA,-22.294,NA,NA,NA,NA
161277,1.3314,1.41527,-4.32645,NA,-9.306,NA,NA,NA,NA
161574,1.50441,1.24395,-4.62741,NA,-12.743,NA,NA,NA,NA
161647,1.67073,1.96405,-5,NA,-16.769,NA,NA,NA,NA
161805,1.65183,2.39867,-5,NA,-26.718,NA,NA,NA,NA
162178,1.78288,2.12906,-4.98478,NA,NA,-30.577,NA,NA,NA
162344,1.41815,2.72098,-5,NA,-40.86,NA,NA,NA,NA
162461,2.23691,2.07646,-3.94477,-17.217,NA,NA,NA,NA,NA
162727,1.05923,1.95162,-4.31732,NA,-18.363,NA,NA,NA,NA
162888,1.60022,1.39558,-4.58913,-18.043,NA,NA,NA,NA,NA
163142,1.59137,1.34509,-4.22365,-21.317,NA,NA,NA,NA,NA
163340,1.61237,2.54075,-4.56879,NA,NA,-31.282,NA,NA,NA
163453,1.8135,2.29931,-5,-27.759,NA,NA,NA,NA,NA
163712,1.84531,2.33339,-4.37254,NA,NA,NA,NA,-26.228,NA
163902,1.24026,2.46876,-4.78068,-32.137,NA,NA,NA,NA,NA
164164,1.46243,1.50559,-3.98821,NA,NA,-10.769,NA,NA,NA
164269,1.25621,2.10534,-3.96226,-18.517,NA,NA,NA,NA,NA
164461,1.33821,2.4319,-4.30496,-29.583,NA,NA,NA,NA,NA
164794,2.1911,1.31911,-4.44113,NA,-10.456,NA,NA,NA,NA
164862,1.58761,1.52688,-3.87796,NA,-9.333,NA,NA,NA,NA
165026,1.8493,1.54539,-4.4505,NA,NA,-6.082,NA,NA,NA
165216,1.47453,2.27285,-4.97475,NA,-23.3,NA,NA,NA,NA
165597,1.55412,1.58303,-5,NA,-18.124,NA,NA,NA,NA
165660,1.4854,1.96947,-4.8973,-17.517,NA,NA,NA,NA,NA
165979,2.08877,1.75813,-5,NA,-16.935,NA,NA,NA,NA
166029,1.65604,1.42632,-4.20516,NA,-2.055,NA,NA,NA,NA
166392,2.22453,1.60459,-5,NA,-19.478,NA,NA,NA,NA
166536,1.72248,2.77826,-4.34602,NA,NA,-33.133,NA,NA,NA
166764,1.43545,1.56517,-4.54041,NA,-6.964,NA,NA,NA,NA
166922,1.69688,2.27747,-4.24352,NA,NA,-24.657,NA,NA,NA
167083,1.51552,2.1532,-4.60856,NA,-12.876,NA,NA,NA,NA
167227,1.61861,1.97564,-5,NA,-18.757,NA,NA,NA,NA
167414,1.47704,1.53935,-5,NA,-18.469,NA,NA,NA,NA
167789,1.70911,1.35275,-5,-19.831,NA,NA,NA,NA,NA
167874,1.68351,1.35029,-5,NA,NA,NA,NA,-37.088,NA
168139,1.2984,1.82318,-4.96717,NA,-20.264,NA,NA,NA,NA
168347,1.90289,1.98486,-4.86831,NA,NA,-14.528,NA,NA,NA
168432,2.18235,1.54792,-4.86723,NA,NA,-22.057,NA,NA,NA
168753,2.12081,2.30962,-5,-28.372,NA,NA,NA,NA,NA
168916,2.04557,2.04469,-4.82913,NA,NA,-15.856,NA,NA,NA
169049,2.13604,1.54633,-4.21086,NA,-5.07,NA,NA,NA,NA
169336,2.12471,1.82188,-4.41843,-18.176,NA,NA,NA,NA,NA
169558,2.36719,1.63078,-4.58967,NA,NA,NA,NA,-39.396,NA
169761,1.38601,1.9954,-4.01704,-13.546,NA,NA,NA,NA,NA
169849,1.76237,1.42578,-4.35889,-9.206,NA,NA,NA,NA,NA
170055,1.32177,2.26847,-4.96714,-28.348,NA,NA,NA,NA,NA
170359,2.06548,1.64908,-5,-23.668,NA,NA,NA,NA,NA
170543,1.54453,1.51489,-5,-19.485,NA,NA,NA,NA,NA
170777,2.23441,1.36803,-5,-23.046,NA,NA,NA,NA,NA
170972,1.31476,2.64203,-4.60063,NA,NA,-34.631,NA,NA,NA
171199,0.521917,1.91754,-4.23651,NA,NA,-54.913,NA,NA,NA
171202,1.85449,1.67436,-5,NA,-15.435,NA,NA,NA,NA
171413,2.11067,1.65594,-4.29874,NA,NA,-17.22,NA,NA,NA
171787,1.53365,1.5905,-5,NA,-16.969,NA,NA,NA,NA
171811,2.18749,1.59672,-4.49182,NA,-6.531,NA,NA,NA,NA
172055,2.22698,1.13705,-4.61885,-20.56,NA,NA,NA,NA,NA
172365,1.76446,1.45483,-4.77293,NA,NA,-13.74,NA,NA,NA
172453,1.19981,2.50434,-4.80136,NA,-31.349,NA,NA,NA,NA
172625,1.51017,2.44571,-4.89757,NA,NA,-34.275,NA,NA,NA
172966,2.65876,1.74924,-5,NA,NA,-42.695,NA,NA,NA
173149,2.04028,2.41072,-4.76323,NA,-21.515,NA,NA,NA,NA
173213,2.26168,1.72598,-4.95191,NA,NA,-21.79,NA,NA,NA
173421,1.49981,1.75195,-3.74122,NA,-15.086,NA,NA,NA,NA
173668,1.33176,1.20223,-4.40819,-31.953,NA,NA,NA,NA,NA
173990,1.53029,1.71763,-4.24136,NA,-2.47,NA,NA,NA,NA
174060,2.23337,0.993274,-4.16206,NA,NA,-31.064,NA,NA,NA
174337,2.25106,1.52367,-3.82023,NA,NA,-18.301,NA,NA,NA
174538,1.71593,2.47505,-5,NA,NA,-30.541,NA,NA,NA
174668,2.25678,1.92915,-5,-27.391,NA,NA,NA,NA,NA
174841,2.43696,1.75049,-5,NA,-24.451,NA,NA,NA,NA
175175,2.26551,1.45187,-5,NA,-21.333,NA,NA,NA,NA
175359,1.31259,1.74993,-3.86002,NA,NA,-17.89,NA,NA,NA
175600,2.01925,1.83774,-4.89487,NA,-12.92,NA,NA,NA,NA
175675,2.40353,1.22743,-4.07079,NA,NA,-29.277,NA,NA,NA
175977,2.56176,2.24575,-4.27841,NA,NA,-33.554,NA,NA,NA
176193,2.21693,1.4719,-4.18912,NA,-8.475,NA,NA,NA,NA
176297,2.17875,2.05848,-4.20012,NA,-11.563,NA,NA,NA,NA
176417,1.59132,1.90974,-3.8286,NA,-12.372,NA,NA,NA,NA
176786,1.85462,1.77334,-4.66985,NA,-5.987,NA,NA,NA,NA
176914,1.36453,1.76842,-4.12683,NA,-7.582,NA,NA,NA,NA
177164,1.54462,1.34518,-4.17615,NA,NA,NA,NA,-25.288,NA
177298,1.12039,1.78074,-4.16437,NA,NA,-19.259,NA,NA,NA
177425,1.96052,2.72307,-4.83176,NA,NA,-36.635,NA,NA,NA
177762,2.43848,1.91522,-4.20359,NA,-16.518,NA,NA,NA,NA
177934,1.76747,1.7516,-5,NA,-16.12,NA,NA,NA,NA
178070,1.97699,1.00358,-3.96861,-24.175,NA,NA,NA,NA,NA
178326,1.14081,1.86965,-3.78021,NA,-23.455,NA,NA,NA,NA
178425,2.16069,1.99707,-4.56285,NA,-10.211,NA,NA,NA,NA
178748,2.06719,1.15845,-4.47792,NA,-13.393,NA,NA,NA,NA
178864,1.45079,2.03864,-5,NA,-21.636,NA,NA,NA,NA
179183,1.53652,2.26288,-4.8177,NA,NA,-24.159,NA,NA,NA
179349,1.85765,1.62569,-4.85007,NA,-10.428,NA,NA,NA,NA
179484,1.51234,1.91898,-4.86559,NA,-12.979,NA,NA,NA,NA
179711,1.90742,2.16144,-5,NA,-19.636,NA,NA,NA,NA
179921,2.46056,1.92288,-3.5015,NA,-34.652,NA,NA,NA,NA
180095,1.42438,2.74067,-3.97834,NA,NA,-40.078,NA,NA,NA
180247,1.0518,1.51728,-4.10922,NA,-20.433,NA,NA,NA,NA
180409,1.7692,1.56716,-5,-21.486,NA,NA,NA,NA,NA
180692,2.05406,2.56092,-4.73894,NA,-26.545,NA,NA,NA,NA
180808,1.34322,2.10947,-4.27338,-16.104,NA,NA,NA,NA,NA
181035,1.14524,1.95544,-3.8604,NA,NA,NA,NA,-42.063,NA
181232,0.920961,2.31244,-5,NA,-40.309,NA,NA,NA,NA
181556,1.69791,1.87211,-5,NA,NA,-18.925,NA,NA,NA
181624,1.38377,1.96738,-5,NA,NA,-22.527,NA,NA,NA
181818,2.04779,1.76416,-4.90343,NA,-12.769,NA,NA,NA,NA
182172,1.32872,1.87408,-3.70269,NA,-21.573,NA,NA,NA,NA
182364,1.28768,2.04684,-3.67887,NA,NA,-32.61,NA,NA,NA
182441,2.26153,1.43545,-3.9913,-18.005,NA,NA,NA,NA,NA
182644,1.7012,1.27799,-4.3558,-12.308,NA,NA,NA,NA,NA
182969,1.78054,1.64177,-4.77507,NA,-8.339,NA,NA,NA,NA
183171,1.86076,2.03822,-5,NA,NA,NA,-42.068,NA,NA
183355,1.07724,1.89644,-4.77916,NA,NA,-29.546,NA,NA,NA
183538,1.89873,1.47872,-4.76972,NA,-8.745,NA,NA,NA,NA
183693,1.33204,0.918133,-4.66285,NA,NA,-43.446,NA,NA,NA
183866,1.32344,1.5866,-4.66008,NA,-11.016,NA,NA,NA,NA
184039,2.23451,2.07017,-5,-26.328,NA,NA,NA,NA,NA
184230,1.70556,1.68681,-4.46664,-14.825,NA,NA,NA,NA,NA
184478,1.71511,1.34819,-3.86771,NA,-11.481,NA,NA,NA,NA
184737,2.57567,1.48029,-4.46885,NA,-20.7,NA,NA,NA,NA
184988,1.76813,1.55952,-4.74015,NA,NA,-9.764,NA,NA,NA
185153,2.22466,2.28794,-4.53139,NA,-17.87,NA,NA,NA,NA
185207,1.64285,2.04839,-4.61956,-13.958,NA,NA,NA,NA,NA
185538,2.51366,1.60206,-5,-31.495,NA,NA,NA,NA,NA
185618,2.73968,1.53678,-4.15336,NA,NA,-32.923,NA,NA,NA
185849,1.74349,1.87007,-4.95632,NA,-13.678,NA,NA,NA,NA
186042,1.68413,2.32729,-5,NA,-23.761,NA,NA,NA,NA
186334,2.158,1.9092,-4.98529,NA,NA,-29.942,NA,NA,NA
186495,1.21177,1.2137,-4.7646,-30.638,NA,NA,NA,NA,NA
186800,2.29995,1.64854,-5,-22.927,NA,NA,NA,NA,NA
187000,1.54483,1.55576,-4.57908,NA,-4.796,NA,NA,NA,NA
187007,2.42996,2.17673,-4.36303,-27.007,NA,NA,NA,NA,NA
187258,1.55654,1.12131,-4.9558,-28.71,NA,NA,NA,NA,NA
187551,1.32963,2.55764,-4.61309,NA,-27.882,NA,NA,NA,NA
187647,1.87595,2.68153,-5,-39.936,NA,NA,NA,NA,NA
187993,1.5861,1.66391,-3.95541,-14.278,NA,NA,NA,NA,NA
188080,1.50573,1.49462,-5,NA,-18.755,NA,NA,NA,NA
188239,1.81166,1.70239,-5,NA,NA,NA,NA,-36.058,NA
188406,2.61034,1.46536,-4.85874,NA,NA,NA,NA,-47.144,NA
188646,2.17974,1.53321,-4.76346,NA,NA,-14.815,NA,NA,NA
188877,1.91439,1.91196,-4.56803,NA,NA,-10.163,NA,NA,NA
189073,1.3305,2.32015,-4.10486,NA,-19.47,NA,NA,NA,NA
189355,2.47078,1.18013,-4.18437,NA,-23.39,NA,NA,NA,NA
189553,1.51753,2.21474,-3.96661,NA,-14.824,NA,NA,NA,NA
189688,1.30698,2.02211,-4.55072,NA,-13.219,NA,NA,NA,NA
189956,1.56593,2.29689,-5,NA,-23.849,NA,NA,NA,NA
190126,1.72051,2.12468,-4.26877,NA,-8.061,NA,NA,NA,NA
190289,1.76971,2.14151,-4.92325,NA,-17.602,NA,NA,NA,NA
190594,2.02166,1.34591,-5,NA,-19.547,NA,NA,NA,NA
190628,1.4683,1.86158,-4.9187,-18.77,NA,NA,NA,NA,NA
190824,2.09378,1.79672,-5,NA,-17.034,NA,NA,NA,NA
191114,1.46004,1.51489,-4.82985,-14.571,NA,NA,NA,NA,NA
191266,2.00889,1.70841,-5,NA,-15.657,NA,NA,NA,NA
191433,2.15194,1.22696,-4.68673,-17.903,NA,NA,NA,NA,NA
191648,1.52305,1.06233,-4.6784,-26.017,NA,NA,NA,NA,NA
191849,2.01188,2.05601,-4.4904,-19.872,NA,NA,NA,NA,NA
192130,1.96451,1.52174,-5,-23.031,NA,NA,NA,NA,NA
192370,1.66451,2.02106,-3.78541,NA,-15.126,NA,NA,NA,NA
192455,1.51421,1.67312,-3.81216,NA,-12.107,NA,NA,NA,NA
192677,1.46666,1.41321,-5,NA,-20.806,NA,NA,NA,NA
192894,1.66819,2.44325,-4.35646,NA,-18.003,NA,NA,NA,NA
193141,1.7695,1.65269,-4.04219,NA,NA,-12.372,NA,NA,NA
193330,1.55597,2.30919,-3.97907,-21.464,NA,NA,NA,NA,NA
193464,1.67455,1.61242,-3.7949,NA,-10.552,NA,NA,NA,NA
193651,1.57476,1.79617,-4.17146,NA,-3.984,NA,NA,NA,NA
193947,1.67388,2.25988,-4.25869,NA,NA,-16.636,NA,NA,NA
194030,1.31583,1.43164,-4.41479,NA,-9.834,NA,NA,NA,NA
194260,1.83361,0.945158,-4.29142,NA,-20.57,NA,NA,NA,NA
194594,2.15607,2.10545,-4.06095,-14.267,NA,NA,NA,NA,NA
194717,2.25482,1.19418,-5,NA,-27.708,NA,NA,NA,NA
194854,1.65877,1.98164,-5,NA,-17.225,NA,NA,NA,NA
195032,2.11048,1.32463,-4.06453,NA,-9.444,NA,NA,NA,NA
195308,1.45951,1.40112,-4.20524,NA,-7.459,NA,NA,NA,NA
195558,1.0878,1.29521,-4.68559,NA,NA,NA,NA,NA,-59.03
195737,1.67224,1.30105,-5,-22.98,NA,NA,NA,NA,NA
195898,1.6367,1.77271,-4.99112,-21.091,NA,NA,NA,NA,NA
196072,1.67257,2.3417,-4.31544,-20.846,NA,NA,NA,NA,NA
196258,1.25489,2.42437,-4.1752,NA,NA,-29.576,NA,NA,NA
196481,2.11453,2.35067,-3.39367,NA,-39.336,NA,NA,NA,NA
196775,1.34852,1.62711,-4.84208,NA,-14.911,NA,NA,NA,NA
196980,1.53129,1.87632,-4.14391,NA,-5.221,NA,NA,NA,NA
197181,1.30113,1.88601,-4.14009,-12.321,NA,NA,NA,NA,NA
197253,1.60539,1.13049,-3.8249,NA,NA,-36.396,NA,NA,NA
197521,1.39287,1.20964,-4.9324,NA,-26.884,NA,NA,NA,NA
197786,1.86612,1.88647,-4.6676,-11.865,NA,NA,NA,NA,NA
197917,1.8846,2.0803,-4.81282,NA,-12.607,NA,NA,NA,NA
198063,2.01669,1.2915,-4.29614,NA,NA,-14.322,NA,NA,NA
198282,1.69385,1.56574,-3.77743,NA,NA,-15.749,NA,NA,NA
198541,1.46267,2.29341,-4.651,NA,-17.235,NA,NA,NA,NA
198682,1.62067,2.00093,-3.70479,NA,-17.557,NA,NA,NA,NA
198962,1.5899,1.76452,-3.38379,NA,NA,-32.86,NA,NA,NA
199137,2.30419,2.06554,-4.48065,NA,-14.655,NA,NA,NA,NA
199290,1.49748,1.77752,-4.51193,NA,-5.912,NA,NA,NA,NA
199524,1.34618,1.96656,-4.75301,NA,-14.091,NA,NA,NA,NA
199619,1.92143,1.89029,-4.05531,NA,-6.784,NA,NA,NA,NA
200000,0.37895,1.58402,-3.92258,NA,NA,NA,-83.536,NA,NA
