id,x0,x1,x2,fitness5,fitness3,fitness4.5,fitness3.5,fitness4
173004,4.84881,5,-0.540308,5998.213,NA,NA,NA,NA
173241,5,5,-0.650722,12618.798,NA,NA,NA,NA
173553,4.9099,4.68296,-1.04585,NA,NA,4715.451,NA,NA
173695,5,5,-1.02512,5912.813,NA,NA,NA,NA
173973,5,5,-0.817682,17282.358,NA,NA,NA,NA
174021,4.76016,5,0.202019,2688.891,NA,NA,NA,NA
174274,5,5,0.346792,3450.064,NA,NA,NA,NA
174576,4.96429,5,-0.724401,13949.693,NA,NA,NA,NA
174635,4.87948,3.7001,0.832603,NA,NA,NA,NA,707.131
174920,4.72864,4.85183,-0.265853,NA,NA,3608.787,NA,NA
174999,5,4.14224,-1.28538,4897.617,NA,NA,NA,NA
175275,5,5,-1.06404,4530.878,NA,NA,NA,NA
175581,5,5,-0.636927,NA,NA,NA,NA,3439.996
175672,5,5,-1.52445,NA,NA,NA,NA,6425.321
175976,5,5,-1.03569,5304.818,NA,NA,NA,NA
176169,5,5,-0.894449,11699.229,NA,NA,NA,NA
176310,4.6727,5,-1.00431,5908.519,NA,NA,NA,NA
176529,5,5,-0.964691,9050.508,NA,NA,NA,NA
176731,5,4.86267,-1.07691,3764.995,NA,NA,NA,NA
176973,5,5,0.198836,1955.517,NA,NA,NA,NA
177096,4.70196,5,-0.893971,11347.231,NA,NA,NA,NA
177330,5,5,-0.72057,12100.946,NA,NA,NA,NA
177427,5,5,-0.821255,12990.155,NA,NA,NA,NA
177601,4.87356,5,-0.799669,23130.688,NA,NA,NA,NA
177929,4.89131,4.79691,-0.493239,3269.975,NA,NA,NA,NA
177992,4.90769,5,-0.988895,10181.912,NA,NA,NA,NA
178360,5,5,-0.616119,8349.844,NA,NA,NA,NA
178465,5,5,-0.733425,12380.332,NA,NA,NA,NA
178732,5,5,-0.953668,9546.149,NA,NA,NA,NA
178898,4.9891,5,-1.95554,5527.762,NA,NA,NA,NA
179063,5,5,-0.931078,10473.493,NA,NA,NA,NA
179187,4.90453,4.62846,-1.41263,NA,NA,NA,NA,2737.651
179397,5,5,-1.99661,NA,NA,2743.333,NA,NA
179728,5,4.88115,-0.898097,15351.521,NA,NA,NA,NA
179815,4.69947,4.91312,-0.48841,2081.305,NA,NA,NA,NA
180074,4.29059,4.44977,-2.04495,958.52,NA,NA,NA,NA
180298,4.99436,5,-2.01641,7495.919,NA,NA,NA,NA
180460,5,5,-0.393682,NA,NA,NA,NA,1705.063
180741,5,5,-0.60179,7671.72,NA,NA,NA,NA
180936,5,4.81191,-0.529563,5095.439,NA,NA,NA,NA
181101,5,4.75748,-0.704942,13734.548,NA,NA,NA,NA
181301,5,5,-0.816592,13017.027,NA,NA,NA,NA
181400,5,5,-2.02135,5532.91,NA,NA,NA,NA
181637,3.6714,5,-2.94605,889.396,NA,NA,NA,NA
181963,4.41397,4.70548,-1.40612,4641.528,NA,NA,NA,NA
182122,5,4.16552,-0.207846,4882.072,NA,NA,NA,NA
182267,4.64674,5,-2.01834,3926.672,NA,NA,NA,NA
182570,4.87461,5,-2.9094,3621.753,NA,NA,NA,NA
182676,4.88811,5,-3.03885,NA,NA,4702.19,NA,NA
182980,5,4.98349,-0.859731,13406.542,NA,NA,NA,NA
183044,5,5,-0.983573,NA,NA,6371.393,NA,NA
183331,5,5,-1.02333,6014.343,NA,NA,NA,NA
183393,5,4.81128,-0.816025,19979.558,NA,NA,NA,NA
183653,5,5,-0.954107,9526.931,NA,NA,NA,NA
183891,5,5,-0.825375,12960.805,NA,NA,NA,NA
184060,5,5,-0.613309,8219.224,NA,NA,NA,NA
184193,5,5,-0.709318,14745.834,NA,NA,NA,NA
184448,5,5,-0.67834,10877.388,NA,NA,NA,NA
184773,5,5,-0.841777,12791.938,NA,NA,NA,NA
184921,5,5,-0.572007,6179.298,NA,NA,NA,NA
185161,5,5,-0.86088,12491.308,NA,NA,NA,NA
185378,4.95733,5,-0.701323,NA,NA,9738.953,NA,NA
185438,5,5,-1.07422,2990.828,NA,NA,NA,NA
185718,5,5,-1.67681,NA,1116.073,NA,NA,NA
185840,5,5,-1.96466,5364.642,NA,NA,NA,NA
186184,4.72643,5,0.198952,2090.311,NA,NA,NA,NA
186293,4.6929,4.35481,-1.4943,5719.564,NA,NA,NA,NA
186551,4.03507,5,0.0182142,475.223,NA,NA,NA,NA
186605,5,5,-0.519766,3393.585,NA,NA,NA,NA
186984,5,5,-0.771695,12932.141,NA,NA,NA,NA
187111,5,5,-2.03895,5452.424,NA,NA,NA,NA
187230,5,5,-0.786007,13026.426,NA,NA,NA,NA
187550,5,4.88908,-0.904864,14996.883,NA,NA,NA,NA
187593,5,5,-1.26049,NA,NA,NA,NA,1913.073
187949,5,5,-0.652465,9918.962,NA,NA,NA,NA
188179,5,5,-0.816578,NA,NA,3943.684,NA,NA
188379,5,5,-0.839022,12826.096,NA,NA,NA,NA
188471,5,5,-1.9562,5281.469,NA,NA,NA,NA
188765,4.30463,5,-1.41848,7285.367,NA,NA,NA,NA
188794,4.45826,5,-1.58913,1978.263,NA,NA,NA,NA
189134,5,5,-0.793774,13051.391,NA,NA,NA,NA
189278,4.93218,5,-0.585749,8537.148,NA,NA,NA,NA
189528,5,5,-0.727138,12249.399,NA,NA,NA,NA
189598,4.87832,5,-0.647378,NA,NA,9949.574,NA,NA
189834,5,5,-0.974356,8594.291,NA,NA,NA,NA
190096,3.73343,4.62289,-0.791624,3426.79,NA,NA,NA,NA
190274,4.99957,4.77796,-0.63281,13645.861,NA,NA,NA,NA
190414,5,5,-2.00576,5552.956,NA,NA,NA,NA
190748,4.97215,5,-1.16985,NA,NA,2043.247,NA,NA
190803,5,5,-0.774668,NA,NA,9164.927,NA,NA
191159,5,5,-1.52241,NA,NA,6085.907,NA,NA
191229,4.90642,5,-1.06171,NA,NA,5445.394,NA,NA
191545,5,5,-0.762763,12841.921,NA,NA,NA,NA
191763,4.67961,5,-0.554581,6046.261,NA,NA,NA,NA
191791,5,5,-0.83907,12825.521,NA,NA,NA,NA
192028,5,4.83513,-0.934807,13679.622,NA,NA,NA,NA
192346,5,5,-1.05362,4244.328,NA,NA,NA,NA
192496,4.86464,5,-1.92326,6411.525,NA,NA,NA,NA
192727,5,5,-0.636892,9275.712,NA,NA,NA,NA
192980,4.97269,4.37173,-0.271756,4095.115,NA,NA,NA,NA
193056,5,4.72795,0.261702,3247.499,NA,NA,NA,NA
193308,5,4.83009,0.351774,4538.809,NA,NA,NA,NA
193477,5,5,-0.730265,12315.899,NA,NA,NA,NA
193707,5,5,-0.632995,9107.648,NA,NA,NA,NA
193862,5,5,-0.76148,12827.002,NA,NA,NA,NA
194144,5,5,-2.11944,4391.067,NA,NA,NA,NA
194267,5,5,-2.22098,NA,NA,1814.093,NA,NA
194515,5,4.32199,-1.18807,2444.178,NA,NA,NA,NA
194667,5,4.40821,-1.4374,4945.656,NA,NA,NA,NA
194900,5,5,-1.01157,8861.007,NA,NA,NA,NA
195041,4.33934,5,-1.31104,6413.078,NA,NA,NA,NA
195371,5,5,-0.547983,4915.574,NA,NA,NA,NA
195487,5,4.85212,-0.537901,7766.968,NA,NA,NA,NA
195782,5,5,-0.757029,12771.458,NA,NA,NA,NA
195862,5,5,-0.584352,NA,NA,6953.367,NA,NA
195988,4.38074,5,-0.234801,5016.828,NA,NA,NA,NA
196360,5,4.54795,-0.731656,2298.856,NA,NA,NA,NA
196556,5,5,-0.963528,9104.067,NA,NA,NA,NA
196603,5,5,-0.869494,14548.916,NA,NA,NA,NA
196886,5,5,-0.825919,12956.536,NA,NA,NA,NA
196991,5,5,0.334447,4272.352,NA,NA,NA,NA
197253,3.26781,5,-0.224291,2824.286,NA,NA,NA,NA
197530,4.66592,5,-0.946238,7929.515,NA,NA,NA,NA
197726,3.43908,5,-1.28786,1839.626,NA,NA,NA,NA
197955,3.8717,4.71948,-0.703545,3492.103,NA,NA,NA,NA
198112,5,4.7981,-2.1269,7202.337,NA,NA,NA,NA
198321,5,5,-2.08782,4931.657,NA,NA,NA,NA
198460,4.15616,4.88493,-1.65023,4763.42,NA,NA,NA,NA
198703,4.80991,5,-1.94829,6722.27,NA,NA,NA,NA
198873,5,4.78271,-0.991586,9606.219,NA,NA,NA,NA
199039,5,5,-0.611447,8132.015,NA,NA,NA,NA
199371,5,5,-0.790847,13044.159,NA,NA,NA,NA
199420,5,5,-0.689205,11234.715,NA,NA,NA,NA
199661,4.61157,4.83464,-0.904096,7942.162,NA,NA,NA,NA
199985,4.46829,5,-0.422182,NA,NA,-162.886,NA,NA
