id,x0,x1,x2,fitness-3.5,fitness-2.5,fitness-3,fitness-2,fitness-1.5,fitness-1
146345,2.20228,1.9542,-4.37016,NA,NA,NA,-14.183,NA,NA
146429,1.82367,1.85321,-3.84425,NA,NA,-13.138,NA,NA,NA
146654,2.2917,1.91126,-4.23688,NA,NA,-17.609,NA,NA,NA
146930,1.35035,2.61323,-4.56113,NA,NA,NA,-33.462,NA,NA
147095,1.7443,1.85018,-5,NA,-16.079,NA,NA,NA,NA
147291,1.89723,1.18335,-5,NA,-24.312,NA,NA,NA,NA
147483,2.03055,1.46215,-5,NA,-18.172,NA,NA,NA,NA
147638,2.38429,1.58258,-5,NA,NA,NA,-27.408,NA,NA
147834,2.01169,1.39485,-4.1055,NA,NA,NA,-17.675,NA,NA
148067,1.48871,1.9687,-5,NA,NA,-23.267,NA,NA,NA
148365,1.80845,1.75121,-5,NA,-15.207,NA,NA,NA,NA
148443,2.43851,1.45493,-4.79963,NA,-22.029,NA,NA,NA,NA
148798,1.83866,2.30423,-4.51977,NA,NA,NA,-22.29,NA,NA
148960,1.80463,2.43487,-5,NA,NA,NA,-28.19,NA,NA
149083,2.59345,2.34746,-5,NA,-37.915,NA,NA,NA,NA
149306,2.20767,1.2516,-5,NA,NA,-24.961,NA,NA,NA
149541,2.24575,2.01935,-4.18649,NA,NA,NA,-13.16,NA,NA
149723,2.83977,1.55089,-4.90686,NA,-37.939,NA,NA,NA,NA
149936,2.22101,2.2098,-4.7496,NA,-18.677,NA,NA,NA,NA
150169,1.45027,1.49418,-5,NA,-20.408,NA,NA,NA,NA
150376,1.24204,2.34101,-4.29911,NA,NA,NA,-23.902,NA,NA
150480,2.031,2.27566,-4.45813,NA,-13.602,NA,NA,NA,NA
150687,2.31622,2.13596,-4.25232,NA,NA,-25.955,NA,NA,NA
150969,1.37121,1.63487,-3.90377,NA,NA,-13.399,NA,NA,NA
151079,1.53182,2.16907,-5,-34.937,NA,NA,NA,NA,NA
151321,1.56947,2.14577,-4.36692,NA,NA,NA,-20.305,NA,NA
151554,2.28584,2.22773,-4.0729,NA,NA,NA,-22.747,NA,NA
151708,1.37097,1.88436,-3.39717,NA,NA,NA,-34.315,NA,NA
151862,2.34101,1.94162,-4.19492,NA,NA,-19.619,NA,NA,NA
152051,1.9262,2.009,-4.24443,NA,NA,NA,-8.674,NA,NA
152262,2.13828,2.3084,-5,NA,NA,-29.786,NA,NA,NA
152510,2.20673,1.84784,-4.99926,NA,NA,-28.251,NA,NA,NA
152764,1.51089,1.61428,-4.09892,NA,-5.321,NA,NA,NA,NA
152982,1.83664,0.930596,-4.14576,NA,-23.686,NA,NA,NA,NA
153143,1.79064,0.94759,-4.46316,NA,-24.69,NA,NA,NA,NA
153239,1.14146,2.24483,-5,NA,-31.736,NA,NA,NA,NA
153466,1.87467,1.70397,-4.12799,NA,NA,-4.113,NA,NA,NA
153632,1.89857,1.38344,-4.64607,NA,NA,-9.868,NA,NA,NA
153949,2.33941,1.93216,-4.63657,NA,NA,NA,-22.385,NA,NA
154096,2.3972,1.46749,-4.35471,NA,NA,NA,-19.457,NA,NA
154247,1.11524,1.97577,-3.95423,NA,NA,NA,-33.228,NA,NA
154426,0.987992,1.97714,-4.67906,NA,NA,NA,-29.14,NA,NA
154721,1.76095,2.08284,-5,NA,NA,NA,NA,-37.924,NA
154944,1.81848,1.94223,-4.45782,NA,NA,NA,-7.213,NA,NA
155050,1.84414,1.3496,-4.62268,NA,NA,NA,-16.531,NA,NA
155210,1.38781,1.89076,-5,NA,NA,NA,-32.224,NA,NA
155474,2.11079,1.8545,-4.36555,NA,NA,-13.12,NA,NA,NA
155608,2.07029,1.5509,-5,NA,-17.573,NA,NA,NA,NA
155842,1.64537,2.19362,-4.91128,NA,-17.811,NA,NA,NA,NA
156070,2.02627,2.45713,-5,-43.1,NA,NA,NA,NA,NA
156392,2.30668,2.39499,-4.43621,-40.201,NA,NA,NA,NA,NA
156562,1.71378,2.11928,-5,NA,-18.794,NA,NA,NA,NA
156731,2.1961,1.20801,-4.61995,NA,-15.188,NA,NA,NA,NA
156945,2.35841,1.70384,-4.57813,NA,NA,NA,-15.089,NA,NA
157187,1.15921,1.58413,-5,NA,-26.806,NA,NA,NA,NA
157321,2.48795,1.39442,-3.91945,NA,-23.443,NA,NA,NA,NA
157528,1.2,1.44211,-3.55393,NA,NA,NA,-45.744,NA,NA
157694,1.10007,2.01111,-4.48278,NA,-18.141,NA,NA,NA,NA
157850,1.60453,2.20271,-5,NA,NA,NA,-27.364,NA,NA
158046,1.88426,1.48425,-3.9369,NA,-6.108,NA,NA,NA,NA
158387,2.14077,2.18966,-4.37435,NA,-12.616,NA,NA,NA,NA
158490,2.13382,1.77486,-5,NA,-18.017,NA,NA,NA,NA
158605,1.41121,1.87802,-4.97573,NA,NA,-22.164,NA,NA,NA
158837,1.53458,1.76948,-4.4004,NA,NA,NA,-8.552,NA,NA
159028,1.52383,1.91036,-4.20483,NA,-5.067,NA,NA,NA,NA
159335,1.5713,2.50867,-3.97707,NA,NA,-28.272,NA,NA,NA
159517,1.82013,1.78903,-3.98618,NA,NA,-15.345,NA,NA,NA
159698,1.77029,1.38141,-4.71619,NA,NA,-22.344,NA,NA,NA
159825,1.90507,2.31131,-4.73482,NA,-18.007,NA,NA,NA,NA
160134,2.90325,1.82048,-4.93325,NA,-39.902,NA,NA,NA,NA
160242,1.3982,0.958318,-5,NA,-44.979,NA,NA,NA,NA
160463,2.43741,1.47959,-4.50443,NA,-15.404,NA,NA,NA,NA
160640,2.47901,1.25663,-4.12927,NA,NA,-24.128,NA,NA,NA
160904,2.0488,1.64619,-4.55311,NA,NA,NA,-9.206,NA,NA
161122,2.58343,2.12461,-4.55104,NA,-24.278,NA,NA,NA,NA
161308,2.07062,2.17574,-3.95353,NA,-14.825,NA,NA,NA,NA
161432,1.75563,2.18623,-4.43525,NA,-11.142,NA,NA,NA,NA
161633,2.32902,2.05037,-5,NA,-24.364,NA,NA,NA,NA
161926,1.63432,1.96675,-5,NA,-17.239,NA,NA,NA,NA
162004,2.40489,2.19027,-4.84143,NA,-24.412,NA,NA,NA,NA
162240,1.17916,1.93665,-4.99737,-39.992,NA,NA,NA,NA,NA
162487,1.56285,1.54743,-5,-49.563,NA,NA,NA,NA,NA
162613,1.28974,1.99079,-5,NA,NA,-29.496,NA,NA,NA
162995,0.949229,2.27062,-4.15454,NA,NA,NA,-41.162,NA,NA
163058,1.69317,1.59848,-4.83903,NA,-10.391,NA,NA,NA,NA
163322,1.38146,2.32022,-4.39937,NA,-17.215,NA,NA,NA,NA
163555,2.07064,1.77114,-3.95211,NA,-8.26,NA,NA,NA,NA
163747,2.75048,0.8907,-4.56588,NA,NA,NA,-51.933,NA,NA
163867,2.03698,1.43754,-5,NA,NA,NA,-27.613,NA,NA
164094,1.63971,1.84388,-4.18166,NA,-2.922,NA,NA,NA,NA
164367,2.88016,1.84357,-4.0389,NA,NA,NA,-37.17,NA,NA
164463,1.90971,1.77639,-3.85888,NA,-9.218,NA,NA,NA,NA
164720,1.75893,1.25654,-4.25635,NA,NA,-14.507,NA,NA,NA
164853,1.97079,1.25206,-4.63291,NA,-11.74,NA,NA,NA,NA
165077,1.42664,1.54986,-5,NA,NA,-21.601,NA,NA,NA
165273,2.26641,2.72329,-4.21978,NA,NA,NA,-39.188,NA,NA
165548,1.85836,2.09259,-3.80288,NA,-15.195,NA,NA,NA,NA
165675,1.70986,2.45197,-3.58705,NA,NA,NA,-33.702,NA,NA
165897,1.73972,1.13694,-3.87864,NA,NA,-21.688,NA,NA,NA
166105,1.91834,1.43972,-4.04319,NA,-5.223,NA,NA,NA,NA
166201,2.36062,2.55314,-4.16231,NA,-30.047,NA,NA,NA,NA
166433,1.7889,1.65397,-4.31902,NA,-2.065,NA,NA,NA,NA
166644,1.60843,2.08692,-4.91766,NA,NA,NA,-24.562,NA,NA
166836,2.18826,1.9482,-4.79666,NA,-14.194,NA,NA,NA,NA
167048,1.9113,2.19549,-5,NA,NA,-25.711,NA,NA,NA
167390,1.72674,2.09658,-5,NA,NA,-22.035,NA,NA,NA
167467,1.50784,1.80115,-5,NA,-17.284,NA,NA,NA,NA
167661,1.56189,2.3457,-4.34353,NA,-15.09,NA,NA,NA,NA
167858,1.56875,2.39724,-5,NA,-27.456,NA,NA,NA,NA
168050,1.99577,2.27498,-4.89658,NA,-19.853,NA,NA,NA,NA
168353,1.68636,2.3108,-4.71041,NA,NA,NA,-20.035,NA,NA
168578,2.03717,2.05075,-5,NA,NA,NA,-21.978,NA,NA
168664,2.35497,1.46688,-5,NA,NA,-26.771,NA,NA,NA
168854,1.86177,2.15619,-3.97196,NA,NA,NA,NA,-27.545,NA
169061,1.25849,1.42491,-4.04981,NA,-13.821,NA,NA,NA,NA
169290,1.77253,2.28419,-5,NA,NA,-30.422,NA,NA,NA
169514,1.4534,2.65694,-4.76163,NA,NA,NA,-35.719,NA,NA
169709,1.6899,1.46734,-5,NA,NA,NA,-24.178,NA,NA
169874,2.17396,2.17729,-4.48754,NA,NA,-15.737,NA,NA,NA
170167,1.89384,1.41638,-4.47581,NA,NA,NA,-20.01,NA,NA
170222,1.97096,2.05938,-4.50111,NA,NA,NA,-14.077,NA,NA
170470,1.69373,2.20703,-4.56836,NA,NA,NA,-14.023,NA,NA
170676,2.35314,1.54714,-5,NA,-22.943,NA,NA,NA,NA
170935,2.00343,2.43048,-5,NA,-27.988,NA,NA,NA,NA
171018,1.50256,1.99323,-4.8106,NA,-13.282,NA,NA,NA,NA
171332,2.10077,1.73283,-5,NA,NA,NA,-20.139,NA,NA
171488,2.37732,2.23406,-3.32047,NA,-46.708,NA,NA,NA,NA
171667,1.58855,1.99275,-4.299,NA,-5.498,NA,NA,NA,NA
171854,2.11231,1.20806,-4.22963,NA,-12.534,NA,NA,NA,NA
172044,1.44963,1.23502,-5,NA,-26.469,NA,NA,NA,NA
172376,1.59643,1.42447,-4.56528,NA,NA,NA,-16.252,NA,NA
172498,1.54092,1.24206,-4.28849,NA,NA,-9.674,NA,NA,NA
172661,2.15234,1.30958,-5,-33.862,NA,NA,NA,NA,NA
172868,1.43228,1.29643,-4.93416,NA,NA,-32.04,NA,NA,NA
173149,1.88067,2.34962,-4.6851,NA,NA,-24.543,NA,NA,NA
173292,1.95022,1.38198,-4.82277,NA,-11.918,NA,NA,NA,NA
173516,1.66268,1.99673,-5,NA,-17.481,NA,NA,NA,NA
173738,1.67409,2.58166,-4.75606,NA,NA,NA,NA,-39.512,NA
173944,2.50118,1.73302,-4.0338,NA,NA,NA,-29.243,NA,NA
174115,1.45172,1.72186,-3.66917,NA,-17.336,NA,NA,NA,NA
174299,1.66259,1.41129,-3.9129,NA,NA,-13.256,NA,NA,NA
174556,0.868279,1.76176,-4.33521,NA,NA,-36.67,NA,NA,NA
174606,1.91076,1.84692,-4.96198,-40.223,NA,NA,NA,NA,NA
174833,1.95748,1.91519,-4.69441,NA,-7.811,NA,NA,NA,NA
175189,1.95318,1.74303,-4.39814,NA,NA,-4.191,NA,NA,NA
175258,1.49947,1.51156,-5,NA,NA,NA,-23.147,NA,NA
175515,2.1783,2.38134,-5,NA,NA,-29.662,NA,NA,NA
175732,1.80143,1.98131,-5,NA,-16.292,NA,NA,NA,NA
175990,2.37264,1.64611,-4.26786,NA,NA,NA,-13.197,NA,NA
176066,1.79279,2.08303,-3.97489,NA,-9.794,NA,NA,NA,NA
176326,2.1086,1.11753,-4.05041,NA,-16.573,NA,NA,NA,NA
176458,2.32266,1.844,-5,NA,-22.788,NA,NA,NA,NA
176657,1.37437,1.55289,-4.43699,NA,-6.519,NA,NA,NA,NA
176806,1.44203,1.23017,-4.32878,NA,NA,-12.556,NA,NA,NA
177186,2.21157,2.25327,-4.18188,NA,NA,NA,-17.898,NA,NA
177328,1.70493,1.39445,-4.6781,NA,-6.861,NA,NA,NA,NA
177558,1.58848,1.63358,-4.95983,NA,-14.058,NA,NA,NA,NA
177660,1.89881,1.43416,-5,NA,-17.296,NA,NA,NA,NA
177914,1.72279,1.55959,-5,NA,-16.279,NA,NA,NA,NA
178178,2.63974,1.47128,-3.76468,NA,-32.906,NA,NA,NA,NA
178361,1.845,2.30913,-4.43385,NA,NA,-16.362,NA,NA,NA
178549,2.17603,1.76555,-4.9218,NA,-16.366,NA,NA,NA,NA
178676,2.19301,2.60045,-5,NA,-36.815,NA,NA,NA,NA
178981,0.899984,2.29674,-4.40241,NA,-31.22,NA,NA,NA,NA
179167,1.88791,2.00588,-4.47639,NA,NA,NA,-11.41,NA,NA
179270,1.76052,1.75248,-4.87465,NA,NA,-23.04,NA,NA,NA
179441,2.01919,2.23454,-4.94474,NA,-20.366,NA,NA,NA,NA
179774,1.13909,1.48609,-3.81792,NA,NA,-24.883,NA,NA,NA
179864,1.94482,1.27456,-4.56297,NA,-9.255,NA,NA,NA,NA
180130,1.94745,1.87146,-4.59003,NA,-5.876,NA,NA,NA,NA
180384,1.99024,2.39589,-5,NA,NA,NA,NA,-42.344,NA
180425,1.48952,2.13508,-4.98876,NA,NA,NA,-27.666,NA,NA
180728,1.79045,2.38475,-4.86068,NA,-22.45,NA,NA,NA,NA
180924,2.03243,1.85723,-5,NA,NA,-21.577,NA,NA,NA
181048,1.62784,1.21985,-4.65132,NA,NA,-16.754,NA,NA,NA
181260,1.61027,1.39393,-4.88523,NA,-15.179,NA,NA,NA,NA
181453,2.08332,1.4768,-4.0856,NA,-7.036,NA,NA,NA,NA
181715,1.44348,0.978566,-4.57427,NA,NA,-30.267,NA,NA,NA
181991,1.49614,1.80373,-3.69365,NA,NA,NA,-19.418,NA,NA
182061,1.86088,1.64889,-5,NA,-14.293,NA,NA,NA,NA
182318,1.24248,1.45946,-4.15144,NA,NA,-14.404,NA,NA,NA
182543,1.46685,1.82199,-4.89495,NA,NA,-21.43,NA,NA,NA
182799,1.30744,2.3642,-4.8768,NA,-26.072,NA,NA,NA,NA
182891,1.40884,1.87534,-5,NA,-20.913,NA,NA,NA,NA
183064,1.34848,2.52648,-5,NA,NA,-36.801,NA,NA,NA
183366,1.58105,2.37235,-4.68532,NA,NA,NA,-21.265,NA,NA
183559,1.69048,1.95479,-4.97724,NA,NA,NA,-19.877,NA,NA
183704,1.3619,1.76164,-4.38408,NA,-6.463,NA,NA,NA,NA
183893,2.52211,1.91014,-4.51527,NA,NA,-21.399,NA,NA,NA
184039,1.78685,1.70402,-4.77222,NA,-6.976,NA,NA,NA,NA
184300,1.40719,2.20513,-5,NA,-25.037,NA,NA,NA,NA
184462,1.90258,1.7779,-5,NA,NA,-23.504,NA,NA,NA
184657,1.82542,1.89734,-5,NA,-16.413,NA,NA,NA,NA
184877,2.33065,1.82681,-4.33327,NA,NA,NA,-15.681,NA,NA
185109,1.6362,1.8401,-5,NA,-16.078,NA,NA,NA,NA
185298,1.5921,2.19378,-4.67828,NA,-13.194,NA,NA,NA,NA
185444,1.60714,1.44052,-4.91826,NA,-15.612,NA,NA,NA,NA
185781,1.95065,2.00946,-4.62212,NA,-9.439,NA,NA,NA,NA
185933,2.25528,1.14107,-4.71435,NA,-21.841,NA,NA,NA,NA
186028,2.03635,2.24666,-3.85854,NA,-18.089,NA,NA,NA,NA
186271,1.03656,1.64293,-4.6558,NA,-21.72,NA,NA,NA,NA
186494,1.27989,1.42842,-4.59575,NA,NA,NA,-18.1,NA,NA
186759,1.44793,1.46326,-5,NA,-22.218,NA,NA,NA,NA
186981,1.34813,1.4934,-4.41454,NA,NA,-12.729,NA,NA,NA
187122,2.52098,1.58513,-4.73441,NA,-20.889,NA,NA,NA,NA
187286,1.86214,1.35674,-4.26553,NA,NA,NA,-6.953,NA,NA
187597,1.94533,1.5073,-4.94093,NA,-13.983,NA,NA,NA,NA
187780,1.44831,2.00208,-5,NA,-19.559,NA,NA,NA,NA
187943,1.19026,2.48015,-5,NA,-35.814,NA,NA,NA,NA
188060,1.70499,2.40713,-4.14181,NA,NA,NA,-21.799,NA,NA
188378,1.67117,2.01982,-4.65848,NA,NA,NA,-10.36,NA,NA
188554,2.29827,2.01704,-4.14316,NA,NA,NA,-21.149,NA,NA
188704,2.64074,2.15671,-5,NA,-35.847,NA,NA,NA,NA
188808,1.81037,2.03025,-5,NA,NA,NA,-18.839,NA,NA
189111,1.52356,2.19956,-4.25103,NA,NA,NA,-18.217,NA,NA
189261,2.27912,1.69388,-4.62448,NA,-11.252,NA,NA,NA,NA
189512,1.84117,1.30101,-4.67338,NA,NA,NA,-13.207,NA,NA
189689,1.02023,2.03792,-5,NA,-32.012,NA,NA,NA,NA
189818,2.1705,1.22585,-4.52006,NA,NA,-22.017,NA,NA,NA
190184,2.45,1.46894,-4.45991,NA,-15.531,NA,NA,NA,NA
190328,1.3842,1.69487,-5,NA,NA,NA,-30.781,NA,NA
190403,2.15299,1.36002,-5,NA,-21.547,NA,NA,NA,NA
190787,1.08547,1.82957,-4.69322,NA,-21.548,NA,NA,NA,NA
190861,1.95866,1.84485,-5,NA,-15.812,NA,NA,NA,NA
191150,2.40644,1.64297,-3.825,NA,NA,NA,-24.981,NA,NA
191229,1.81255,1.79869,-4.14032,NA,-3.411,NA,NA,NA,NA
191504,1.27966,1.6855,-4.7565,-28.185,NA,NA,NA,NA,NA
191787,1.79869,1.52114,-4.23734,NA,NA,-5.327,NA,NA,NA
191844,1.83897,2.36702,-3.84366,NA,-21.689,NA,NA,NA,NA
192130,1.65989,1.83993,-4.30842,NA,-3.932,NA,NA,NA,NA
192373,1.66782,1.22215,-5,NA,-23.204,NA,NA,NA,NA
192556,2.02305,1.93801,-5,NA,NA,-19.075,NA,NA,NA
192602,1.87593,1.88081,-5,NA,-15.547,NA,NA,NA,NA
192996,1.80201,1.48177,-5,NA,-16.962,NA,NA,NA,NA
193054,1.10636,2.63284,-5,NA,NA,NA,-50.772,NA,NA
193378,1.45074,2.13197,-4.74403,NA,NA,-18.363,NA,NA,NA
193594,2.36756,1.80651,-4.70025,NA,NA,NA,-19.745,NA,NA
193616,2.57681,1.31269,-5,NA,NA,NA,-35.601,NA,NA
193948,2.04626,1.57887,-4.01854,NA,-6.423,NA,NA,NA,NA
194187,1.64112,2.44573,-3.93743,NA,-22.422,NA,NA,NA,NA
194220,1.39335,1.77419,-5,NA,-19.197,NA,NA,NA,NA
194569,0.618027,2.51804,-5,NA,NA,-64.069,NA,NA,NA
194643,0.982593,2.1267,-4.90091,NA,NA,-31.574,NA,NA,NA
194893,1.59718,2.11846,-4.65357,NA,NA,-22.942,NA,NA,NA
195110,1.47346,1.36313,-4.46917,NA,NA,-16.494,NA,NA,NA
195227,1.89424,1.74073,-3.84992,NA,-8.268,NA,NA,NA,NA
195507,2.55111,1.39822,-4.30521,NA,-20.336,NA,NA,NA,NA
195743,2.82969,1.95568,-3.50388,NA,NA,-55.891,NA,NA,NA
195926,1.86253,1.14835,-3.74928,NA,-21.965,NA,NA,NA,NA
196040,1.48782,1.41373,-4.00818,NA,NA,-20.194,NA,NA,NA
196393,1.51802,1.71801,-4.13491,NA,NA,-13.772,NA,NA,NA
196576,1.88133,1.57557,-4.75163,-26.138,NA,NA,NA,NA,NA
196602,1.3285,2.02463,-4.60471,NA,NA,-18.416,NA,NA,NA
196881,2.49595,1.98538,-5,NA,NA,NA,-34.78,NA,NA
197110,1.76627,2.11678,-5,NA,NA,-24.539,NA,NA,NA
197295,1.67547,2.01915,-5,NA,NA,-18.399,NA,NA,NA
197406,2.40723,1.17677,-4.11479,NA,NA,NA,-31.163,NA,NA
197632,1.82774,2.16257,-5,NA,NA,NA,NA,-43.526,NA
197868,1.47184,2.11348,-4.32996,NA,NA,NA,NA,-35.516,NA
198179,1.44135,1.61268,-5,NA,-19.18,NA,NA,NA,NA
198384,1.27713,2.12629,-4.4786,NA,NA,NA,-17.575,NA,NA
198409,1.68255,1.85333,-3.59861,NA,NA,NA,-28.685,NA,NA
198659,1.63161,2.28816,-5,NA,-22.93,NA,NA,NA,NA
198887,1.77777,2.28537,-5,NA,NA,-29.453,NA,NA,NA
199043,2.08969,1.19452,-5,NA,-24.473,NA,NA,NA,NA
199245,1.86923,1.88089,-4.61752,NA,-6.592,NA,NA,NA,NA
199570,1.61083,1.57819,-4.52062,NA,NA,-9.152,NA,NA,NA
199771,1.35483,1.38662,-5,NA,NA,-35.764,NA,NA,NA
199999,0.14725,0.569549,-5,-172.902,NA,NA,NA,NA,NA
