id,x0,x1,x2,fitness-5,fitness-4.5,fitness-4,fitness-3,fitness-3.5
160906,-2.02004,3.64603,-3.75969,-81.331,NA,NA,NA,NA
161167,-2.62822,3.5673,-4.90632,NA,NA,-62.265,NA,NA
161212,-1.56468,3.45622,-4.45575,NA,-33.883,NA,NA,NA
161408,-2.20255,4.00837,-5,-52.066,NA,NA,NA,NA
161671,-1.70105,3.60646,-4.76479,-45.249,NA,NA,NA,NA
161831,-1.88044,3.66494,-5,-42.942,NA,NA,NA,NA
162137,-1.14848,4.30588,-5,-54.328,NA,NA,NA,NA
162394,-1.03125,4.14852,-5,-54.891,NA,NA,NA,NA
162548,-1.39212,2.16451,-5,-145.082,NA,NA,NA,NA
162768,-1.75778,3.50255,-4.20079,NA,-54.252,NA,NA,NA
162907,-2.14631,4.71258,-5,-64.392,NA,NA,NA,NA
163199,-2.40311,5,-5,-80.033,NA,NA,NA,NA
163318,-1.94964,4.76122,-5,-59.164,NA,NA,NA,NA
163473,-1.11057,4.66276,-5,NA,-59.764,NA,NA,NA
163721,-1.1609,3.73908,-5,-69.533,NA,NA,NA,NA
163927,-2.43284,3.60141,-5,-59.943,NA,NA,NA,NA
164063,-3.38705,4.46822,-5,-108.693,NA,NA,NA,NA
164305,-2.10941,5,-4.28312,-82.721,NA,NA,NA,NA
164420,-2.2105,5,-4.35356,-88.73,NA,NA,NA,NA
164736,-2.03616,4.75493,-4.11151,NA,-71.568,NA,NA,NA
164912,-1.9278,4.61701,-3.54566,-103.488,NA,NA,NA,NA
165199,-1.67768,5,-3.86567,NA,-109.594,NA,NA,NA
165262,-2.61273,5,-3.53429,NA,-125.813,NA,NA,NA
165443,-1.90717,5,-4.25495,NA,NA,-91.722,NA,NA
165615,-3.72508,4.75374,-5,NA,NA,NA,NA,-146.327
165991,-1.36059,5,-5,NA,-74.871,NA,NA,NA
166069,-1.53868,4.77975,-4.55317,-75.793,NA,NA,NA,NA
166306,-2.82553,4.42404,-4.26702,NA,NA,-83.89,NA,NA
166421,-3.44028,4.3755,-4.69187,NA,-105.18,NA,NA,NA
166621,-3.26434,4.32572,-5,-98.33,NA,NA,NA,NA
166903,-2.47966,3.48457,-5,NA,NA,-63.4,NA,NA
167023,-1.49868,5,-5,-84.79,NA,NA,NA,NA
167240,-1.30277,5,-4.46222,-88.031,NA,NA,NA,NA
167564,-1.45721,4.80838,-5,-66.173,NA,NA,NA,NA
167774,-1.8575,5,-4.33436,NA,-81.896,NA,NA,NA
167922,-1.59087,5,-4.57848,NA,NA,-84.703,NA,NA
168149,-1.95687,4.6386,-5,-52.861,NA,NA,NA,NA
168251,-2.16002,4.52931,-5,NA,-55.002,NA,NA,NA
168535,-1.45177,3.94103,-5,-38.243,NA,NA,NA,NA
168625,-1.61631,3.66801,-5,-47.009,NA,NA,NA,NA
168989,-2.26931,2.84652,-4.29909,-74.806,NA,NA,NA,NA
169051,-2.42526,4.28115,-5,-55.368,NA,NA,NA,NA
169321,-2.19728,4.68935,-3.90288,-93.902,NA,NA,NA,NA
169428,-1.97171,5,-4.62459,NA,-73.24,NA,NA,NA
169737,-1.32978,5,-5,NA,-78.619,NA,NA,NA
169811,-1.04797,3.45672,-4.54978,-81.256,NA,NA,NA,NA
170177,-1.902,3.3776,-5,NA,-31.705,NA,NA,NA
170216,-2.39584,4.35785,-5,NA,-54.929,NA,NA,NA
170523,-2.55252,4.80503,-4.9578,-74.076,NA,NA,NA,NA
170686,-1.90401,5,-4.99979,NA,NA,-90.243,NA,NA
170904,-2.03877,4.96121,-5,-77.617,NA,NA,NA,NA
171158,-1.99906,4.05474,-4.78513,-49.451,NA,NA,NA,NA
171367,-2.20538,4.94289,-5,NA,NA,-79.871,NA,NA
171494,-2.00467,3.86051,-5,NA,NA,NA,NA,-36.616
171774,-1.57898,4.15218,-4.72843,NA,-34.434,NA,NA,NA
171949,-1.89007,4.25117,-5,NA,NA,-53.483,NA,NA
172190,-1.30231,5,-4.7925,-96.834,NA,NA,NA,NA
172341,-2.06316,3.67194,-5,-42.594,NA,NA,NA,NA
172513,-2.25778,4.27487,-4.57019,-60.314,NA,NA,NA,NA
172669,-2.40625,3.48607,-5,-55.242,NA,NA,NA,NA
172944,-1.79258,4.39609,-5,-49.881,NA,NA,NA,NA
173103,-1.23621,3.87437,-5,-49.939,NA,NA,NA,NA
173305,-2.20124,3.21606,-5,NA,NA,-71.551,NA,NA
173532,-1.56263,5,-4.7535,-79.502,NA,NA,NA,NA
173616,-2.27376,5,-4.36241,-92.162,NA,NA,NA,NA
173854,-2.478,5,-5,-84.329,NA,NA,NA,NA
174090,-2.09777,5,-4.97808,-80.976,NA,NA,NA,NA
174247,-1.40547,5,-5,-91.847,NA,NA,NA,NA
174423,-1.10913,5,-5,-87.19,NA,NA,NA,NA
174769,-1.80895,5,-5,NA,-73.063,NA,NA,NA
174988,-2.3856,4.22466,-5,NA,NA,-59.747,NA,NA
175185,-1.89308,5,-5,-78.856,NA,NA,NA,NA
175244,-2.17797,5,-5,-78.16,NA,NA,NA,NA
175557,-2.5201,4.39403,-5,NA,-58.785,NA,NA,NA
175682,-1.37985,4.66563,-4.74086,-51.823,NA,NA,NA,NA
175900,-1.42565,4.32372,-5,-66.474,NA,NA,NA,NA
176032,-1.42743,4.11907,-5,NA,NA,-22.277,NA,NA
176212,-2.31303,5,-5,NA,NA,NA,NA,-98.258
176536,-1.064,5,-4.43473,NA,NA,NA,-151.593,NA
176608,-2.24417,5,-4.9399,NA,-80.718,NA,NA,NA
176981,-2.50315,5,-3.9627,NA,-100.154,NA,NA,NA
177004,-1.51361,3.98749,-4.76645,-43.359,NA,NA,NA,NA
177346,-1.37019,4.38327,-5,NA,NA,-44.897,NA,NA
177453,-1.69738,4.09506,-4.76336,-39.396,NA,NA,NA,NA
177671,-2.53201,4.42815,-5,-68.071,NA,NA,NA,NA
177845,-2.71027,4.96539,-5,-91.69,NA,NA,NA,NA
178196,-2.56649,4.66274,-5,-68.692,NA,NA,NA,NA
178246,-1.76958,4.13382,-5,-40.721,NA,NA,NA,NA
178502,-1.7855,3.5038,-5,-41.35,NA,NA,NA,NA
178631,-3.05991,4.39522,-5,-85.601,NA,NA,NA,NA
178982,-1.96091,5,-5,NA,NA,NA,NA,-102.729
179024,-2.53124,4.47233,-4.87234,NA,NA,NA,-128.546,NA
179232,-2.63761,5,-4.84463,NA,-84.716,NA,NA,NA
179535,-1.85972,5,-3.78845,-106.936,NA,NA,NA,NA
179689,-2.01623,3.83318,-4.96013,-31.194,NA,NA,NA,NA
179830,-2.30456,4.46639,-5,-60.513,NA,NA,NA,NA
180187,-2.48122,3.4436,-5,-64.867,NA,NA,NA,NA
180243,-1.45057,5,-4.43702,-81.917,NA,NA,NA,NA
180482,-1.33147,4.99577,-5,-87.161,NA,NA,NA,NA
180713,-1.31871,4.03836,-5,-51.949,NA,NA,NA,NA
180968,-1.37839,3.49608,-3.4402,NA,-146.337,NA,NA,NA
181099,-1.68727,3.67021,-4.74527,NA,NA,NA,NA,-58.743
181214,-1.72457,3.64386,-5,-47.222,NA,NA,NA,NA
181421,-2.47898,4.68748,-5,-69.73,NA,NA,NA,NA
181723,-2.60813,4.68537,-5,-69.252,NA,NA,NA,NA
181819,-2.75661,5,-5,NA,-87.006,NA,NA,NA
182191,-1.51399,5,-5,-83.398,NA,NA,NA,NA
182352,-3.38893,4.36854,-4.69301,NA,NA,-101.2,NA,NA
182491,-3.39934,3.71396,-5,-100.725,NA,NA,NA,NA
182733,-2.1756,4.75943,-5,NA,-63.359,NA,NA,NA
182930,-1.29298,5,-5,-93.301,NA,NA,NA,NA
183134,-0.780484,4.8257,-4.52354,-125.687,NA,NA,NA,NA
183268,-0.338753,4.29646,-5,-123.121,NA,NA,NA,NA
183597,-1.4169,4.02366,-5,NA,-18.105,NA,NA,NA
183601,-1.04083,4.25433,-4.63747,-66.653,NA,NA,NA,NA
183899,-1.68219,4.19536,-4.59043,-44.254,NA,NA,NA,NA
184012,-1.92211,3.79754,-5,NA,NA,-26.121,NA,NA
184274,-1.96354,5,-4.91496,-83.162,NA,NA,NA,NA
184556,-1.78354,5,-5,-73.689,NA,NA,NA,NA
184640,-0.916637,5,-4.23239,-121.244,NA,NA,NA,NA
184804,-1.95919,5,-3.73526,-116.574,NA,NA,NA,NA
185002,-1.97282,5,-4.2686,NA,NA,-94.066,NA,NA
185268,-2.11445,4.28551,-4.36813,-53.178,NA,NA,NA,NA
185576,-3.06912,2.86999,-5,-111.806,NA,NA,NA,NA
185800,-1.77336,3.9163,-5,-49.378,NA,NA,NA,NA
185951,-2.10268,4.10244,-4.78927,NA,NA,NA,NA,-68.833
186105,-2.00049,3.32581,-4.65428,-70.128,NA,NA,NA,NA
186293,-2.17933,4.23759,-4.90373,NA,-45.886,NA,NA,NA
186525,-2.10777,4.2836,-4.64346,NA,NA,NA,NA,-81.468
186764,-2.824,3.33354,-5,NA,-75.716,NA,NA,NA
186959,-2.61536,4.4208,-4.98523,NA,-60.013,NA,NA,NA
187002,-2.42083,4.82062,-5,-74.96,NA,NA,NA,NA
187303,-2.26426,3.72232,-5,NA,-48.235,NA,NA,NA
187457,-2.0946,3.89897,-5,NA,NA,-39.251,NA,NA
187777,-1.46934,3.28629,-5,NA,NA,-78.226,NA,NA
187812,-1.89626,3.54116,-5,NA,NA,-21.462,NA,NA
188174,-2.86443,3.21642,-5,NA,-82.942,NA,NA,NA
188229,-2.3837,4.08611,-5,-53.921,NA,NA,NA,NA
188436,-1.1146,5,-5,-87.177,NA,NA,NA,NA
188772,-2.45328,4.50248,-4.28545,-74.752,NA,NA,NA,NA
188806,-1.89742,4.82871,-5,-66.633,NA,NA,NA,NA
189044,-2.03657,5,-5,-81.789,NA,NA,NA,NA
189314,-2.27427,3.3329,-5,-50.16,NA,NA,NA,NA
189421,-1.3462,4.77541,-4.91275,-56.777,NA,NA,NA,NA
189716,-2.10163,3.32404,-4.88231,-73.482,NA,NA,NA,NA
189996,-1.86423,3.72781,-5,-42.563,NA,NA,NA,NA
190086,-1.92609,5,-4.56177,-79.438,NA,NA,NA,NA
190207,-2.37124,5,-5,NA,NA,-82.18,NA,NA
190597,-1.14565,4.88064,-5,NA,-84.034,NA,NA,NA
190800,-1.3962,3.94528,-4.92137,NA,-25.953,NA,NA,NA
190892,-1.29425,4.7827,-5,NA,-78.976,NA,NA,NA
191189,-1.9923,4.634,-5,NA,NA,-64.635,NA,NA
191347,-2.37576,4.74819,-5,-78.846,NA,NA,NA,NA
191508,-2.45317,3.7355,-5,-61.715,NA,NA,NA,NA
191659,-2.73633,5,-5,NA,NA,-98.713,NA,NA
191868,-2.00034,4.32397,-5,NA,NA,NA,-82.844,NA
192032,-1.51011,5,-4.79619,NA,-77.371,NA,NA,NA
192323,-2.72072,4.85575,-4.04728,-102.292,NA,NA,NA,NA
192445,-1.12382,4.92328,-4.51259,-95.758,NA,NA,NA,NA
192788,-1.16183,5,-4.15212,-115.676,NA,NA,NA,NA
192930,-2.34718,5,-5,-75.9,NA,NA,NA,NA
193006,-2.29299,4.72345,-5,-77.614,NA,NA,NA,NA
193264,-2.44371,3.81134,-5,-58.883,NA,NA,NA,NA
193518,-2.20563,4.22295,-4.18533,-74.018,NA,NA,NA,NA
193778,-2.61864,4.17293,-3.75559,-109.05,NA,NA,NA,NA
193819,-2.69285,3.30131,-4.49311,-72.901,NA,NA,NA,NA
194189,-1.28321,4.54362,-5,NA,NA,-67.583,NA,NA
194224,-1.35148,5,-5,NA,-79.587,NA,NA,NA
194567,-2.15349,4.52346,-4.30897,-70.81,NA,NA,NA,NA
194765,-2.03541,4.64098,-4.5182,NA,-62.129,NA,NA,NA
194990,-2.10975,4.90365,-4.77584,-72.814,NA,NA,NA,NA
195163,-1.08093,5,-5,NA,-93.949,NA,NA,NA
195357,-1.01973,3.92708,-5,-85.26,NA,NA,NA,NA
195475,-2.47126,3.90135,-4.44474,-63.259,NA,NA,NA,NA
195640,-2.1527,3.7948,-4.52635,-52.224,NA,NA,NA,NA
195824,-2.26054,5,-5,-76.586,NA,NA,NA,NA
196065,-1.70045,5,-4.81,-69.556,NA,NA,NA,NA
196325,-1.71009,5,-5,NA,NA,-83.04,NA,NA
196433,-0.986297,4.02313,-5,NA,-50.195,NA,NA,NA
196722,-2.69456,5,-5,NA,-83.026,NA,NA,NA
196998,-1.84865,5,-5,NA,-72.994,NA,NA,NA
197127,-1.66384,5,-5,-72.868,NA,NA,NA,NA
197362,-1.46839,5,-5,-87.462,NA,NA,NA,NA
197531,-1.76855,5,-5,-73.161,NA,NA,NA,NA
197706,-1.8499,4.17996,-5,-47.511,NA,NA,NA,NA
197908,-2.12441,5,-5,NA,NA,-79.083,NA,NA
198085,-1.8196,5,-5,-75.256,NA,NA,NA,NA
198377,-2.27085,4.04638,-5,-52.868,NA,NA,NA,NA
198481,-1.26875,3.17949,-4.54332,-87.186,NA,NA,NA,NA
198652,-2.06374,3.90779,-4.13449,NA,-55.554,NA,NA,NA
198892,-2.27603,3.4703,-4.02163,-81.424,NA,NA,NA,NA
199100,-1.58917,3.88427,-5,NA,NA,-9.511,NA,NA
199316,-1.93411,5,-4.143,NA,-93.191,NA,NA,NA
199565,-1.30655,5,-5,-93.58,NA,NA,NA,NA
199777,-2.07966,5,-4.3781,NA,NA,-86.604,NA,NA
199999,-1.25593,5,-4.50045,NA,-96.297,NA,NA,NA
