id,x0,x1,x2,fitness-2.5,fitness-4.5,fitness-5,fitness-4,fitness-3.5
159920,-1.85425,4.08496,-4.83551,NA,NA,-45.715,NA,NA
160089,-2.80108,3.53268,-5,NA,-69.647,NA,NA,NA
160206,-2.73747,3.58588,-5,NA,-65.716,NA,NA,NA
160479,-2.05767,4.31394,-4.69232,NA,NA,-57.259,NA,NA
160654,-2.31252,3.97058,-4.88283,NA,NA,NA,NA,-77.346
160826,-2.87069,4.29097,-5,NA,-71.189,NA,NA,NA
161186,-1.62833,4.33337,-5,NA,NA,-43.903,NA,NA
161274,-1.59425,3.86741,-4.54344,NA,NA,-45.986,NA,NA
161589,-1.48003,4.30309,-5,NA,NA,-48.936,NA,NA
161766,-1.20349,4.13927,-5,NA,-39.753,NA,NA,NA
161885,-1.98458,4.82019,-5,NA,NA,-62.331,NA,NA
162162,-1.9315,3.35629,-5,NA,NA,-51.549,NA,NA
162313,-1.78101,3.82824,-5,NA,-19.789,NA,NA,NA
162555,-2.44835,4.44041,-5,NA,NA,-63.541,NA,NA
162786,-2.66069,3.6568,-5,NA,NA,NA,-67.785,NA
162955,-2.39795,4.50056,-4.60307,NA,NA,-67.173,NA,NA
163175,-2.85455,4.07903,-4.76393,NA,NA,-69.673,NA,NA
163263,-2.33104,3.45298,-5,NA,NA,-48.684,NA,NA
163466,-2.56383,3.84251,-4.33492,NA,-66.503,NA,NA,NA
163763,-1.18194,3.81849,-5,NA,-24.17,NA,NA,NA
164000,-2.63007,4.42505,-4.89311,NA,NA,NA,NA,-88.354
164083,-2.37709,3.77856,-5,NA,NA,-58.883,NA,NA
164249,-2.37381,4.73563,-4.97233,NA,-59.613,NA,NA,NA
164506,-2.17102,4.7886,-5,NA,NA,-69.859,NA,NA
164707,-2.42441,3.37974,-5,NA,NA,-57.383,NA,NA
164830,-2.02761,3.3459,-4.63409,NA,-41.274,NA,NA,NA
165076,-2.78517,3.46012,-5,NA,NA,-72.069,NA,NA
165210,-2.60388,4.14429,-5,NA,-51.969,NA,NA,NA
165545,-1.36433,3.40612,-5,NA,NA,NA,-21.234,NA
165730,-1.69948,3.75746,-4.92748,NA,NA,-56.768,NA,NA
165958,-2.16313,4.16597,-5,NA,NA,-52.843,NA,NA
166083,-2.51422,4.61952,-5,NA,NA,-69.135,NA,NA
166247,-1.50265,3.83852,-4.81059,NA,NA,-35.261,NA,NA
166558,-1.67371,3.59098,-5,NA,NA,-30.71,NA,NA
166646,-2.44081,5,-4.44697,NA,NA,-89.906,NA,NA
166856,-2.20944,4.0095,-4.76055,NA,NA,-53.231,NA,NA
167096,-1.62329,4.27124,-4.81532,NA,NA,-36.18,NA,NA
167316,-1.4128,4.2261,-5,NA,NA,-59.955,NA,NA
167545,-2.0496,3.5904,-5,NA,-32.717,NA,NA,NA
167716,-2.77664,4.48316,-4.5097,NA,-75.381,NA,NA,NA
167960,-2.53738,3.38517,-3.87525,NA,NA,-107.228,NA,NA
168027,-2.68589,3.9773,-4.51384,NA,NA,-72.013,NA,NA
168249,-2.7879,4.22805,-4.68398,NA,-67.661,NA,NA,NA
168420,-1.45922,3.86275,-5,NA,NA,-34.388,NA,NA
168603,-2.11067,4.34354,-5,NA,NA,-60.059,NA,NA
168861,-1.52678,4.76774,-5,NA,NA,-69.56,NA,NA
169068,-1.55424,3.60546,-5,NA,NA,-44.328,NA,NA
169324,-2.22249,4.00829,-5,NA,NA,-53,NA,NA
169456,-1.1653,3.13417,-5,NA,-64.983,NA,NA,NA
169638,-1.6413,4.3787,-5,NA,NA,-46.708,NA,NA
169949,-1.61373,4.17439,-4.64542,NA,NA,-46.479,NA,NA
170190,-2.66424,4.40818,-4.50565,NA,NA,-71.503,NA,NA
170314,-1.64204,4.41801,-4.94153,NA,NA,-48.799,NA,NA
170547,-1.48595,3.20429,-5,NA,-32.279,NA,NA,NA
170659,-2.65204,3.52518,-5,NA,NA,-74.27,NA,NA
170916,-1.45026,3.31231,-5,NA,-42.534,NA,NA,NA
171110,-2.99182,3.62002,-5,NA,NA,NA,-85.061,NA
171373,-2.01567,3.52735,-5,NA,NA,-56.599,NA,NA
171503,-2.16124,4.25965,-4.53554,NA,NA,-57.754,NA,NA
171665,-2.88482,4.02787,-5,NA,NA,-74.595,NA,NA
171837,-1.50615,4.13345,-5,NA,NA,-51.638,NA,NA
172146,-1.05385,3.21043,-5,NA,NA,NA,-85.782,NA
172308,-2.35209,3.05725,-5,NA,NA,-88.324,NA,NA
172404,-1.4028,3.95733,-4.87858,NA,-19.79,NA,NA,NA
172685,-1.4418,4.10268,-4.6909,NA,-21.346,NA,NA,NA
172904,-1.55604,4.09335,-5,NA,-21.728,NA,NA,NA
173001,-2.37789,5,-5,NA,-77.842,NA,NA,NA
173335,-1.73744,3.89829,-5,NA,NA,NA,NA,-83.328
173519,-2.10826,4.32388,-5,NA,NA,NA,-51.153,NA
173667,-1.59705,4.27173,-5,NA,NA,NA,NA,-55.594
173887,-2.14235,5,-5,NA,-72.9,NA,NA,NA
174138,-1.5101,3.90083,-4.67854,NA,NA,-38.586,NA,NA
174206,-2.29958,4.21985,-4.36884,NA,-42.368,NA,NA,NA
174545,-2.00693,4.32281,-4.50481,NA,NA,-50.849,NA,NA
174681,-2.34516,4.61489,-5,NA,NA,-73.757,NA,NA
174831,-1.884,4.77361,-4.97369,NA,NA,-62.398,NA,NA
175094,-2.05719,5,-4.05633,NA,NA,-93.367,NA,NA
175309,-2.58434,5,-4.77891,NA,NA,-91.707,NA,NA
175402,-2.18191,5,-5,NA,NA,-78.046,NA,NA
175795,-1.47423,4.77949,-5,NA,NA,-64.91,NA,NA
175818,-2.03654,5,-4.61501,NA,NA,-80.846,NA,NA
176137,-1.73152,5,-5,NA,NA,-72.306,NA,NA
176347,-2.14319,4.40145,-4.68653,NA,NA,-59.753,NA,NA
176460,-1.88831,3.812,-4.39001,NA,NA,-61.49,NA,NA
176772,-3.04578,3.91495,-5,NA,-72.225,NA,NA,NA
177000,-2.46121,4.56382,-5,NA,NA,-69.018,NA,NA
177100,-1.41731,3.41886,-5,NA,NA,-71.79,NA,NA
177342,-1.85528,4.2163,-5,NA,NA,-40.556,NA,NA
177544,-2.48037,4.46597,-5,NA,NA,-65.92,NA,NA
177750,-1.47553,3.89165,-4.90555,NA,NA,-24.716,NA,NA
177938,-1.26706,3.95871,-5,NA,NA,-49.227,NA,NA
178130,-1.17538,3.92748,-5,NA,NA,-64.756,NA,NA
178252,-1.95419,4.45958,-4.48723,NA,NA,-60.493,NA,NA
178584,-1.50216,4.20386,-5,NA,NA,-55.95,NA,NA
178690,-1.7369,4.00287,-4.91358,NA,-27.493,NA,NA,NA
178973,-1.66127,4.18239,-5,NA,-34.754,NA,NA,NA
179191,-1.92632,4.52269,-4.3141,NA,NA,-72.298,NA,NA
179220,-1.36328,3.62207,-4.55682,NA,-16.294,NA,NA,NA
179519,-2.1315,4.59471,-4.16678,NA,NA,-79.697,NA,NA
179773,-2.55148,4.48119,-5,NA,-63.06,NA,NA,NA
179958,-2.20595,3.27095,-5,NA,-57.001,NA,NA,NA
180178,-1.36674,3.61555,-5,NA,NA,-46.615,NA,NA
180390,-1.71025,3.26148,-4.43982,NA,-47.037,NA,NA,NA
180483,-2.26581,4.81732,-5,NA,NA,-77.311,NA,NA
180617,-1.75433,4.36892,-5,NA,-44.241,NA,NA,NA
180830,-1.58995,3.18669,-5,NA,-38.339,NA,NA,NA
181017,-0.955567,4.24186,-5,NA,NA,NA,-77.895,NA
181383,-1.4866,4.17107,-5,NA,NA,-56.271,NA,NA
181463,-2.26265,4.32235,-5,NA,NA,-49.936,NA,NA
181780,-1.26091,3.67509,-4.92851,NA,NA,-42.221,NA,NA
181958,-2.14198,4.35674,-5,NA,-50.863,NA,NA,NA
182119,-1.73838,4.07902,-4.9131,NA,NA,-40.219,NA,NA
182210,-1.70532,3.62522,-5,NA,NA,-45.979,NA,NA
182523,-2.11201,5,-4.54502,NA,NA,NA,NA,-92.204
182772,-2.01778,4.3634,-4.43612,NA,NA,NA,-63.244,NA
182840,-2.83869,4.42598,-4.7055,NA,NA,-77.299,NA,NA
183157,-1.67817,4.61493,-4.35973,NA,NA,-54.434,NA,NA
183249,-1.96343,3.86691,-5,NA,NA,-35.116,NA,NA
183499,-1.5219,4.12876,-5,NA,NA,-49.758,NA,NA
183692,-1.72599,4.4266,-4.86447,NA,NA,-47.808,NA,NA
183857,-2.71777,3.41771,-5,NA,NA,-81.723,NA,NA
184114,-1.73269,3.4816,-5,NA,-28.052,NA,NA,NA
184217,-1.34841,4.48128,-5,NA,NA,-65.819,NA,NA
184549,-1.01293,3.98095,-4.59466,NA,NA,-77.646,NA,NA
184632,-1.20756,5,-5,NA,NA,-89.89,NA,NA
184818,-1.28247,4.2053,-5,NA,NA,-67.094,NA,NA
185099,-1.38459,4.46987,-5,NA,NA,-65.451,NA,NA
185269,-1.51303,4.73186,-5,NA,NA,-66.238,NA,NA
185568,-1.3115,4.26239,-5,NA,NA,-72.118,NA,NA
185700,-1.381,3.60343,-4.89566,NA,-21.027,NA,NA,NA
185811,-1.89241,3.72145,-4.86691,NA,-19.89,NA,NA,NA
186162,-2.02584,4.05847,-5,NA,-32.23,NA,NA,NA
186229,-1.0877,3.88523,-5,NA,NA,-83.37,NA,NA
186512,-1.4607,3.96533,-4.44496,NA,NA,-63.115,NA,NA
186760,-1.98066,3.58253,-5,NA,-27.037,NA,NA,NA
186887,-2.38506,3.78871,-5,NA,NA,-65.665,NA,NA
187146,-2.31492,5,-5,NA,NA,NA,-82.028,NA
187315,-2.54654,4.38838,-4.16621,NA,NA,-75.262,NA,NA
187460,-2.13274,4.4078,-5,NA,NA,-58.951,NA,NA
187745,-1.6635,4.04639,-4.23275,NA,NA,-65.135,NA,NA
187965,-1.52119,3.62885,-4.66383,NA,NA,-38.683,NA,NA
188177,-1.86238,3.47494,-4.62241,NA,NA,NA,-34.76,NA
188372,-1.06628,3.75645,-5,NA,NA,NA,-44.929,NA
188431,-2.31683,3.69738,-5,NA,NA,NA,-71.142,NA
188703,-2.06726,3.59235,-5,NA,NA,NA,-52.81,NA
188821,-1.77799,4.64342,-3.98233,NA,-84.659,NA,NA,NA
189029,-1.99477,4.00918,-5,NA,NA,-44.307,NA,NA
189343,-1.59926,3.68081,-4.56026,NA,NA,-47.479,NA,NA
189496,-2.25084,3.30323,-5,NA,NA,-53.438,NA,NA
189668,-2.07671,3.8121,-5,NA,NA,-35.106,NA,NA
189847,-2.11956,3.67851,-4.94573,NA,NA,-45.085,NA,NA
190131,-1.82431,4.88583,-5,NA,NA,-73.24,NA,NA
190271,-2.34695,4.47616,-5,NA,NA,-62.352,NA,NA
190578,-2.15923,3.77191,-4.72474,NA,NA,NA,-47.128,NA
190737,-1.79755,3.70095,-5,NA,NA,NA,-13.296,NA
190942,-1.9237,4.4816,-4.8223,NA,NA,-57.43,NA,NA
191070,-1.78404,4.20479,-5,NA,NA,-40.051,NA,NA
191295,-2.09834,3.82043,-5,NA,NA,-40.273,NA,NA
191475,-1.35736,3.90052,-4.61037,NA,NA,-48.713,NA,NA
191667,-2.59701,3.56398,-5,NA,NA,-68.399,NA,NA
191952,-1.59164,3.16442,-5,NA,NA,-65.89,NA,NA
192014,-2.3461,3.87676,-5,NA,NA,-64.803,NA,NA
192202,-1.06115,4.50834,-5,NA,NA,-78.037,NA,NA
192530,-1.44556,4.05134,-4.94037,NA,NA,-37.368,NA,NA
192708,-1.79784,4.4672,-5,NA,-47.382,NA,NA,NA
192908,-2.30962,3.28272,-4.50449,NA,-56.427,NA,NA,NA
193060,-1.745,3.42131,-5,NA,NA,-36.584,NA,NA
193207,-1.06863,3.83798,-4.18779,NA,NA,-57.439,NA,NA
193494,-2.54177,4.45197,-5,NA,-60.916,NA,NA,NA
193644,-2.37581,4.09068,-5,NA,-51.072,NA,NA,NA
193958,-2.05883,3.94849,-4.67183,NA,NA,-44.258,NA,NA
194074,-1.69583,3.96702,-5,NA,NA,-49.018,NA,NA
194295,-1.31526,4.44905,-5,NA,NA,-68.983,NA,NA
194584,-1.58913,4.83452,-5,NA,NA,-76.893,NA,NA
194695,-2.4442,3.83747,-5,NA,-52.769,NA,NA,NA
194818,-2.07723,3.74616,-4.88524,NA,NA,-34.767,NA,NA
195039,-1.50489,5,-5,NA,NA,NA,-80.684,NA
195364,-1.78313,3.15813,-4.70421,NA,-45.794,NA,NA,NA
195436,-2.20297,4.21466,-4.35987,NA,NA,-68.275,NA,NA
195795,-1.47009,4.311,-5,NA,NA,-64.688,NA,NA
195887,-2.16222,3.9716,-5,NA,-38.666,NA,NA,NA
196060,-1.49966,4.85129,-5,NA,NA,-72.426,NA,NA
196311,-1.55581,4.11481,-5,NA,NA,-46.169,NA,NA
196569,-1.83117,4.08903,-4.72365,NA,NA,-45.664,NA,NA
196621,-1.89509,4.45887,-5,NA,-48.454,NA,NA,NA
196921,-1.62416,3.28366,-5,NA,-32.589,NA,NA,NA
197036,-2.12822,4.44543,-5,NA,NA,-56.257,NA,NA
197289,-1.302,3.89663,-5,NA,NA,NA,-18.974,NA
197448,-1.92709,3.67706,-4.52674,NA,NA,NA,-31.72,NA
197759,-1.64127,4.58004,-4.81278,NA,-56.516,NA,NA,NA
197928,-1.7397,4.30037,-4.94823,NA,-47.785,NA,NA,NA
198151,-1.55239,3.57195,-4.93666,NA,NA,NA,-36.296,NA
198308,-1.54666,4.40917,-4.91211,NA,NA,-56.297,NA,NA
198554,-3.19194,3.63114,-5,NA,NA,-89.021,NA,NA
198798,-2.38213,4.0151,-4.33931,NA,NA,-62.578,NA,NA
198812,-2.32893,4.23177,-5,NA,-51.785,NA,NA,NA
199178,-2.16952,4.30702,-4.61168,NA,NA,-57.721,NA,NA
199321,-2.12887,4.33958,-4.7251,NA,NA,-60.347,NA,NA
199444,-2.11629,3.28764,-5,NA,NA,-68.25,NA,NA
199729,-2.2239,3.60852,-5,NA,NA,-54.365,NA,NA
200000,-3.13536,1.70133,-5,NA,NA,-201.055,NA,NA
