id,x0,x1,x2,fitness-2,fitness-1,fitness-1.5,fitness0,fitness-0.5,fitness0.5,fitness-2.5,fitness1,fitness-3,fitness-3.5,fitness1.5,fitness2,fitness-5,fitness-4
85676,-0.617693,-0.767114,-3.47418,NA,NA,NA,NA,4148.551,NA,NA,NA,NA,NA,NA,NA,NA,NA
85818,-0.835929,-1.3772,-3.59674,NA,NA,4741.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86092,-0.665084,-1.86403,-2.96532,NA,NA,1655.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86306,-1.25839,-1.66099,-0.649731,NA,NA,6527.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86578,-1.33428,-1.37691,-1.58769,4405.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86716,-0.894548,-0.924941,-1.72622,NA,NA,NA,NA,2550.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
86824,-0.764421,-0.544713,-1.95278,NA,NA,NA,NA,NA,NA,NA,1605.806,NA,NA,NA,NA,NA,NA
87104,-1.16262,-1.39753,-1.93053,NA,NA,NA,NA,796.506,NA,NA,NA,NA,NA,NA,NA,NA,NA
87238,-0.925564,-0.208831,-1.63936,NA,NA,NA,1291.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87523,-1.31465,-0.544886,-1.36321,NA,NA,NA,5381.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87621,-1.28911,-0.358147,-1.4323,2834.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87983,-1.91201,-0.0283777,0.354223,NA,1518.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88078,-1.92005,-0.718197,-0.0927937,2090.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88224,-1.3246,-1.32202,0.79738,2855.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88431,-1.47776,-1.09966,-0.0556878,NA,NA,1534.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88654,-0.675009,-1.06657,-0.198634,2245.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88858,-1.30473,-0.233818,-0.593622,NA,NA,5760.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89168,-1.33301,-0.252208,-0.954901,NA,NA,9028.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89346,-1.06984,-0.657881,-1.60292,NA,3904.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89572,-1.03838,-1.22855,-0.689248,NA,NA,NA,NA,6696.357,NA,NA,NA,NA,NA,NA,NA,NA,NA
89650,-1.66525,-1.46418,-1.35055,NA,NA,NA,NA,10471.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
89912,-1.59339,-2.1495,-1.50375,NA,NA,4662.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90064,-0.281065,-1.83081,-1.57601,NA,NA,915.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90250,-0.248531,-1.95994,-0.996145,NA,4377.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90557,0.334003,-1.51399,-2.46727,NA,NA,1770.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90647,-1.94085,-1.32962,-1.68512,NA,NA,2159.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90866,-1.6595,-0.389295,-0.520374,NA,NA,924.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91110,-1.59237,-0.499908,-0.238862,NA,NA,2212.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91303,-1.40134,-1.26171,-0.648447,NA,2682.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91462,-0.949361,-0.880761,-1.24771,NA,NA,NA,NA,NA,4357.046,NA,NA,NA,NA,NA,NA,NA,NA
91641,-0.0194401,-0.988045,-0.701637,NA,8419.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91981,-0.822095,-1.36496,-0.102723,NA,NA,NA,8030.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92081,-0.550141,-1.59372,-0.250867,NA,NA,4156.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92242,-1.61847,-1.24638,-0.915326,NA,NA,9213.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92455,-1.89047,-1.07795,-0.258428,NA,NA,NA,NA,1396.373,NA,NA,NA,NA,NA,NA,NA,NA,NA
92722,-0.900205,-2.39939,-0.776184,NA,5029.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92963,-0.131982,-1.69686,-1.46724,NA,5005.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93153,0.763313,0.718212,-1.65211,NA,NA,NA,NA,NA,245.123,NA,NA,NA,NA,NA,NA,NA,NA
93381,-0.585921,0.98229,-1.56329,NA,NA,NA,1248.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93478,-1.35711,-0.158308,-1.06095,NA,NA,4480.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93704,-0.321556,-0.328031,-0.195076,NA,NA,NA,NA,2485.425,NA,NA,NA,NA,NA,NA,NA,NA,NA
93934,-1.67956,-0.605398,0.0339724,NA,NA,NA,NA,1025.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
94082,-1.64385,-1.4602,-1.40869,NA,NA,NA,NA,14270.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
94399,-2.5451,-0.910324,-2.53556,NA,NA,1946.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94517,-1.95389,-1.05868,-1.37315,NA,4511.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94800,-0.593855,-2.08535,-0.748823,NA,NA,8067.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94933,-0.655877,-1.61753,-0.259705,NA,NA,8583.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95078,-0.873879,-1.73251,-1.45692,NA,NA,4289.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95237,-0.979879,-1.02556,-0.260917,NA,NA,NA,NA,3870.168,NA,NA,NA,NA,NA,NA,NA,NA,NA
95420,-2.25761,-0.814699,-1.35632,NA,NA,NA,NA,1047.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
95639,-0.875147,-1.02975,-0.848875,NA,NA,NA,NA,NA,3520.827,NA,NA,NA,NA,NA,NA,NA,NA
95895,-0.921092,-0.305965,-0.899826,NA,NA,NA,NA,NA,4053.341,NA,NA,NA,NA,NA,NA,NA,NA
96098,-1.86073,-0.630763,0.252113,NA,NA,NA,NA,NA,NA,NA,416.106,NA,NA,NA,NA,NA,NA
96368,-0.762448,-0.0871046,-0.818822,NA,NA,NA,4396.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96455,-1.26432,-0.736471,-1.05291,NA,NA,NA,NA,5445.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
96632,-0.738826,-1.83296,-0.734753,NA,NA,NA,NA,NA,NA,NA,1823.226,NA,NA,NA,NA,NA,NA
96873,-0.658517,-1.30212,-0.0574467,NA,NA,NA,5688.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97151,-0.35509,-0.867341,1.20635,NA,NA,NA,NA,1500.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
97276,-1.46106,-0.789863,-0.0124738,NA,NA,9874.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97546,0.298067,-0.978687,-0.924602,NA,NA,5209.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97711,0.260321,-0.771567,-1.56531,NA,6946.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97864,-0.394505,-0.657244,-3.10856,NA,1023.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98082,-0.934368,-0.173215,-0.769593,NA,NA,NA,NA,16475.318,NA,NA,NA,NA,NA,NA,NA,NA,NA
98220,-0.125709,-0.395648,-1.4418,NA,4833.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98435,-0.338379,-0.643964,-1.67556,NA,2274.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98704,0.712551,-0.0574384,-0.992461,NA,NA,1415.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98961,-0.552378,-1.01033,-0.720224,NA,NA,NA,4856.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99159,-0.240684,-1.4656,-0.23066,NA,9304.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99237,-0.798087,-1.92386,-0.957591,NA,NA,NA,NA,NA,NA,2873.013,NA,NA,NA,NA,NA,NA,NA
99555,-2.04372,-1.5287,-1.92773,2269.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99728,-1.64101,-0.681324,-2.17955,NA,3936.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99986,-1.32521,-2.13115,-2.4574,NA,NA,2201.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100109,-1.66718,-1.51058,0.287336,NA,NA,1906.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100241,-0.784871,-2.0781,-1.19712,NA,NA,NA,NA,5134.761,NA,NA,NA,NA,NA,NA,NA,NA,NA
100447,-1.61319,-1.50642,-1.07436,NA,1802.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100668,-0.895053,-1.69832,-1.31864,NA,NA,5541.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100935,0.248532,-1.67496,-0.768081,1253.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101131,-1.50086,-0.173894,-1.25448,NA,4494.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101364,-0.891149,-0.336855,-0.0813918,NA,NA,6078.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101598,-0.725553,-0.277175,0.858313,NA,NA,4640.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101607,-0.822207,0.290608,-0.3735,NA,3326.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101891,-1.64545,-0.652499,-0.764991,NA,NA,NA,NA,6434.974,NA,NA,NA,NA,NA,NA,NA,NA,NA
102098,-0.937132,-0.594824,-1.45596,6857.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102301,-0.327292,-0.490302,-1.45658,NA,NA,860.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102483,-0.840689,-1.5129,-2.69757,NA,NA,2326.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102774,-1.31539,-0.532379,-1.75268,NA,NA,515.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102967,-1.87193,-1.41545,-1.09584,NA,NA,NA,NA,1329.808,NA,NA,NA,NA,NA,NA,NA,NA,NA
103057,-1.90907,-1.17109,-1.57292,NA,606.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103234,-1.62772,-0.324095,-0.207795,NA,3886.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103446,-0.806625,-0.281746,-1.18176,NA,NA,2034.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103727,-0.20974,-1.35578,0.73214,NA,NA,NA,NA,NA,NA,NA,NA,1143.71,NA,NA,NA,NA,NA
103957,-0.719316,-0.955422,-0.0935651,NA,NA,NA,NA,NA,NA,NA,NA,3329.14,NA,NA,NA,NA,NA
104168,-0.881886,-0.364388,0.405727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.42
104276,-1.81349,-1.04067,-0.324654,NA,NA,NA,NA,850.95,NA,NA,NA,NA,NA,NA,NA,NA,NA
104587,-1.55157,-0.379529,-0.236691,NA,245.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104762,-1.89643,0.202267,-1.33547,NA,1627.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104878,-0.733425,-0.95955,-0.838887,NA,NA,19072.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105024,-0.847462,-0.499867,-0.849097,NA,NA,6393.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105325,-1.73776,-0.389673,-0.755737,NA,NA,802.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105496,-1.92038,-1.15116,-0.990219,345.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105775,-1.24834,-0.68026,-0.280583,NA,3398.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105911,-1.86039,-1.40947,-0.893158,NA,8579.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106147,-0.27787,-2.04987,-0.486689,NA,NA,NA,NA,319.933,NA,NA,NA,NA,NA,NA,NA,NA,NA
106326,0.319419,-2.62928,-0.884022,NA,NA,NA,NA,1263.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
106527,-0.255,-2.43397,0.311366,NA,549.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106658,-1.6522,-1.54945,-1.42975,NA,NA,NA,NA,10406.542,NA,NA,NA,NA,NA,NA,NA,NA,NA
106898,-1.99142,-0.394214,-1.43541,NA,NA,NA,667.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107197,-1.01919,0.233416,-0.818023,NA,NA,NA,1580.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107265,-1.83654,-0.766267,-1.06026,NA,NA,2091.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107599,-0.43178,-0.356241,-0.730341,NA,NA,877.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107717,-0.902817,0.00492332,0.423194,NA,2273.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107982,-0.986422,0.0631646,-0.181748,NA,839.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108078,-1.56762,-2.38376,-1.25124,NA,2652.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108307,-0.332981,-1.96633,-1.5496,NA,NA,NA,3144.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108436,-0.150335,0.225103,-1.64782,NA,NA,715.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108629,0.321791,-0.030933,-2.21139,NA,373.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108865,-1.56453,-0.114277,-1.20732,NA,2859.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109195,-0.850632,-1.06318,-1.5077,NA,NA,NA,NA,5438.412,NA,NA,NA,NA,NA,NA,NA,NA,NA
109379,-0.757787,-0.949505,-0.707362,NA,14600.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109519,-1.53009,-0.805754,0.4572,2443.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109725,-1.51426,-0.951213,-0.16917,NA,NA,NA,NA,NA,NA,3478.396,NA,NA,NA,NA,NA,NA,NA
109910,-1.31083,-1.44206,-0.680726,NA,NA,12674.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110024,-1.45435,-2.53355,-1.60569,NA,NA,NA,NA,NA,NA,NA,NA,969.574,NA,NA,NA,NA,NA
110329,-1.45818,-2.39846,-1.49522,2242.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110437,-1.24704,-1.45821,-1.27543,NA,13300.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110702,-1.27639,-2.07666,0.612864,NA,NA,638.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110923,-1.23214,-1.33273,0.826777,NA,3889.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111153,-0.303899,-1.50027,1.81292,NA,NA,NA,NA,2193.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
111222,-0.148188,-0.970639,1.74074,NA,NA,NA,NA,882.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
111426,-0.786577,-0.184046,1.17978,NA,2532.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111698,-0.281006,-0.854082,1.21169,1311.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111860,-0.407095,-1.42298,1.84156,475.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112057,-0.0301693,-1.44363,1.34069,NA,1249.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112354,-0.631931,-2.81513,-0.895063,NA,NA,2104.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112489,-1.27552,-2.25062,-0.587452,NA,NA,NA,NA,985.439,NA,NA,NA,NA,NA,NA,NA,NA,NA
112603,-1.64138,-0.707165,-0.706412,NA,NA,NA,2922.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112814,-1.97282,-0.843454,-0.381371,NA,NA,NA,NA,3744.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
113166,-2.79291,-1.41263,-0.932244,NA,2039.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113365,-1.27053,-0.213299,-1.23652,NA,NA,NA,NA,1932.244,NA,NA,NA,NA,NA,NA,NA,NA,NA
113576,-0.899214,-0.330014,-3.02759,NA,NA,NA,NA,3537.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
113697,-0.776259,-0.716317,-2.33455,NA,3176.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113985,-0.78062,-2.05505,-2.95652,NA,NA,NA,NA,1928.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
114055,-0.937204,-3.50669,-2.11253,NA,2170.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114352,-1.88112,-3.48145,-0.838337,NA,NA,NA,NA,2042.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
114554,-1.51281,-1.83339,-0.948341,NA,4925.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114615,-2.98322,-0.963336,-1.21951,NA,2882.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115000,-1.26328,-1.70594,-1.22472,NA,2156.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115024,-1.41187,-1.68468,-0.66731,NA,NA,NA,4880.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115362,-1.0349,-1.03413,-0.359166,NA,NA,NA,NA,2105.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
115556,-0.165945,-0.260368,-1.04057,NA,NA,NA,NA,NA,766.657,NA,NA,NA,NA,NA,NA,NA,NA
115748,-1.59458,-0.672685,-0.158631,NA,NA,NA,5591.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115830,-0.991289,-0.220587,-0.968935,NA,10347.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116047,-1.54763,-1.16372,-1.58149,865.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116301,-1.02064,-0.902211,-1.06281,NA,NA,NA,2774.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116498,-1.42383,-0.574689,-1.34074,NA,NA,NA,8650.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116688,-0.994601,-1.0463,-1.42262,3440.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116924,-1.58479,-1.43127,-0.584089,NA,NA,NA,NA,NA,NA,2568.455,NA,NA,NA,NA,NA,NA,NA
117136,-1.08661,-2.97292,-0.938937,NA,NA,1114.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117222,-1.01254,-0.752823,-1.6065,NA,11888.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117439,-0.891238,-0.698178,-0.889521,NA,NA,28269.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117613,-2.00707,-1.34358,-1.46806,NA,NA,9570.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117968,-1.35382,-0.695744,-1.15021,NA,NA,3175.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118071,-1.49198,0.0271766,-0.324116,NA,3861.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118291,-1.51309,-1.52143,-0.612814,NA,NA,NA,NA,NA,NA,NA,4248.021,NA,NA,NA,NA,NA,NA
118552,-0.806593,-1.04422,-0.0106512,NA,NA,NA,NA,NA,1436.337,NA,NA,NA,NA,NA,NA,NA,NA
118660,-1.2987,-0.57571,-0.602859,NA,NA,NA,NA,5636.211,NA,NA,NA,NA,NA,NA,NA,NA,NA
118801,-1.85721,-1.22312,-0.876212,NA,3069.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119086,-1.27542,-0.554887,-2.01251,NA,3013.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119341,-0.86759,-0.572708,-1.28597,NA,9767.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119462,-1.41505,-1.62618,-2.23568,NA,NA,1995.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119765,-1.52357,-0.689642,-2.11113,NA,NA,NA,NA,9863.481,NA,NA,NA,NA,NA,NA,NA,NA,NA
119998,-0.827189,-0.886021,-2.59329,3592.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120064,-1.65206,-0.789115,-2.07478,NA,7146.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120256,-1.41365,-1.28091,-1.56978,NA,NA,NA,NA,11282.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
120573,-0.160918,-1.4995,-2.01981,NA,NA,NA,4424.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120785,-1.24121,-0.367066,-1.9261,NA,NA,NA,1580.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120927,-2.07863,-0.795078,-1.49272,NA,NA,NA,NA,3395.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
121054,-0.803251,-0.89958,-2.35825,NA,NA,NA,NA,4396.232,NA,NA,NA,NA,NA,NA,NA,NA,NA
121235,-0.946886,-1.37882,-1.93209,NA,NA,NA,NA,9059.557,NA,NA,NA,NA,NA,NA,NA,NA,NA
121445,-0.765427,-2.33768,-2.02959,NA,1519.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121703,-0.715757,-1.34646,-2.02403,NA,11509.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121907,-0.763252,-0.678163,-1.4501,NA,NA,NA,NA,26500.58,NA,NA,NA,NA,NA,NA,NA,NA,NA
122174,-0.825204,-0.488101,-0.261282,NA,NA,NA,NA,2795.748,NA,NA,NA,NA,NA,NA,NA,NA,NA
122306,-0.265656,-0.932992,-1.06486,NA,5015.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122548,0.0533107,-1.50664,-0.312396,NA,NA,NA,NA,2707.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
122650,0.451231,-0.868892,-0.594547,NA,NA,NA,1221.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122994,-1.45339,-1.3033,-1.4902,NA,23441.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123185,-1.3129,-1.15044,-1.39433,1228.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123314,-1.34272,-1.61727,-1.51962,NA,NA,NA,NA,7426.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
123429,-2.92392,-1.16584,-1.60041,NA,NA,940.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123731,-1.66456,-0.0119345,-0.272462,NA,2479.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123828,-1.00824,0.209856,-1.52103,NA,1152.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124088,-1.86788,0.236659,-1.45302,NA,2142.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124361,-0.579593,0.259583,-0.765162,NA,NA,NA,NA,2779.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
124596,-0.854933,0.464204,-1.50502,NA,NA,NA,NA,5753.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
124722,-0.236993,-0.236812,-1.86152,NA,1480.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124808,-0.61889,-0.936947,-0.726442,NA,NA,5272.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125020,-0.163266,0.199033,-0.75747,NA,3742.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125336,-1.46742,0.742803,-0.713876,NA,NA,NA,4344.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125445,-1.04482,1.24192,-0.268577,NA,NA,NA,NA,1252.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
125671,0.0112738,-0.683256,0.884446,NA,NA,2058.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125995,-0.553654,-1.43285,-1.40126,NA,2233.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126022,-0.686686,-0.180532,-0.29074,NA,NA,9371.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126369,-0.642988,-0.502939,0.374877,NA,NA,1310.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126413,-0.709463,-1.27599,0.295075,NA,6485.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126687,-1.38135,-1.47788,0.0723667,NA,4055.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126815,-1.49001,-1.45354,-0.686232,NA,NA,NA,NA,NA,NA,4937.671,NA,NA,NA,NA,NA,NA,NA
127097,-2.09277,-0.919969,-0.104975,3027.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127302,-1.18045,-0.558217,-0.543609,NA,1788.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127425,-0.929228,-1.26845,-1.41371,NA,NA,13585.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127615,-0.950287,-1.54442,0.299574,NA,NA,NA,NA,1913.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
127837,-1.00748,0.233016,-1.45262,NA,3028.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128133,0.0762242,-1.05428,-0.304761,NA,NA,516.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128219,-0.327229,-0.725076,-0.347907,NA,NA,NA,NA,NA,926.068,NA,NA,NA,NA,NA,NA,NA,NA
