id,x0,x1,x2,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-3
150620,-1.25864,4.21361,-4.35152,NA,-67.439,NA,NA,NA
150974,-1.78371,3.93003,-4.87636,NA,-12.13,NA,NA,NA
151158,-2.29816,3.66417,-4.91898,NA,-39.579,NA,NA,NA
151349,-1.08764,3.74452,-4.27689,NA,NA,-51.165,NA,NA
151439,-1.75382,3.18039,-4.41016,-80.002,NA,NA,NA,NA
151693,-0.767714,4.23852,-4.15125,-90.503,NA,NA,NA,NA
151923,-1.93277,3.925,-4.28386,-60.893,NA,NA,NA,NA
152184,-1.26824,4.17589,-4.48609,NA,-52.311,NA,NA,NA
152308,-1.77802,3.56909,-4.84985,NA,-17.831,NA,NA,NA
152416,-3.08137,2.75557,-4.67829,NA,-112.563,NA,NA,NA
152712,-1.164,4.68712,-4.92849,NA,-66.788,NA,NA,NA
152981,-1.59709,4.22381,-4.9649,NA,NA,-37.309,NA,NA
153007,-1.75814,3.7479,-4.67924,NA,NA,-51.296,NA,NA
153229,-1.45753,3.58266,-4.91598,NA,NA,-4.124,NA,NA
153486,-2.11937,3.57475,-4.45942,-53.095,NA,NA,NA,NA
153604,-2.53609,4.10953,-4.26686,NA,-67.296,NA,NA,NA
153828,-2.02984,4.54832,-4.98854,NA,NA,-59.407,NA,NA
154152,-1.79132,4.3905,-4.22789,NA,-54.214,NA,NA,NA
154398,-1.19791,4.08654,-4.86339,NA,NA,-43.583,NA,NA
154508,-2.09477,3.75206,-4.86134,-34.196,NA,NA,NA,NA
154743,-1.29793,3.37116,-4.89181,NA,-12.817,NA,NA,NA
154958,-1.90077,4.3813,-4.69084,-49.57,NA,NA,NA,NA
155098,-2.58294,3.06022,-4.15382,NA,-97.653,NA,NA,NA
155365,-2.52136,3.74677,-4.67402,-57.369,NA,NA,NA,NA
155452,-2.22425,3.8547,-4.2303,-54.835,NA,NA,NA,NA
155683,-1.71249,4.24785,-4.32352,NA,NA,-52.818,NA,NA
155932,-2.09195,4.68676,-4.68644,-58.662,NA,NA,NA,NA
156115,-1.82467,4.6452,-4.71961,NA,-54.739,NA,NA,NA
156321,-1.87294,4.59351,-4.76481,NA,-55.36,NA,NA,NA
156497,-2.07245,3.25192,-3.87923,-112.973,NA,NA,NA,NA
156752,-2.55944,4.37903,-4.42241,NA,NA,-74.617,NA,NA
156931,-2.83722,4.68664,-3.57833,-121.467,NA,NA,NA,NA
157163,-2.30483,4.28329,-4.43353,NA,-45.538,NA,NA,NA
157220,-2.07664,4.48395,-4.54194,NA,NA,-64.543,NA,NA
157419,-2.40444,3.96591,-4.13724,-67.684,NA,NA,NA,NA
157756,-1.92207,4.76619,-4.29247,NA,-68.731,NA,NA,NA
157956,-2.3408,4.72678,-4.72303,NA,NA,-63.629,NA,NA
158044,-2.34963,4.68779,-4.77261,-78.5,NA,NA,NA,NA
158389,-3.05344,4.391,-4.89142,NA,-82.458,NA,NA,NA
158578,-2.89056,3.82074,-4.66918,NA,-65.554,NA,NA,NA
158726,-1.92798,3.871,-4.79877,NA,-28.373,NA,NA,NA
158808,-1.957,4.15371,-4.58963,-47.406,NA,NA,NA,NA
159189,-2.45698,3.40475,-4.30499,-77.697,NA,NA,NA,NA
159388,-2.30175,3.67839,-4.71891,NA,-37.771,NA,NA,NA
159443,-2.06808,4.13168,-4.59522,NA,-40.489,NA,NA,NA
159754,-2.58776,3.34255,-4.89437,NA,-49.7,NA,NA,NA
159952,-2.3901,4.73963,-4.83389,NA,-55.041,NA,NA,NA
160118,-2.3709,4.71357,-4.67411,NA,NA,-62.545,NA,NA
160348,-2.03606,3.68751,-4.82746,-32.909,NA,NA,NA,NA
160422,-2.9071,3.481,-4.54121,-84.289,NA,NA,NA,NA
160658,-2.3272,4.22447,-4.8237,-41.312,NA,NA,NA,NA
160947,-1.30605,3.56115,-4.67611,NA,-14.766,NA,NA,NA
161050,-1.1103,3.86975,-4.5556,NA,-49.42,NA,NA,NA
161245,-2.13221,4.66501,-4.89862,NA,NA,-66.325,NA,NA
161480,-2.28893,4.95578,-3.99071,NA,-94.772,NA,NA,NA
161713,-2.74495,3.72605,-4.34954,NA,-66.507,NA,NA,NA
161922,-1.87594,4.05203,-4.63561,NA,-29.4,NA,NA,NA
162121,-2.23867,4.16082,-4.76483,NA,NA,-52.013,NA,NA
162366,-2.582,4.49374,-4.84014,NA,NA,-69.951,NA,NA
162468,-1.57005,3.52009,-4.50374,NA,-25.908,NA,NA,NA
162754,-1.38475,4.70685,-4.71374,-55.544,NA,NA,NA,NA
162934,-1.85974,4.34934,-4.93787,NA,-39.929,NA,NA,NA
163130,-2.04719,3.85483,-4.31557,NA,NA,-51.795,NA,NA
163320,-2.13667,4.74287,-4.59671,-66.443,NA,NA,NA,NA
163443,-2.6076,4.08921,-4.73731,NA,-55.329,NA,NA,NA
163723,-1.38543,3.83035,-4.67676,NA,-25.379,NA,NA,NA
163971,-2.0346,4.06762,-4.69631,-50.672,NA,NA,NA,NA
164188,-0.953354,4.95461,-4.31809,NA,-113.729,NA,NA,NA
164347,-1.63741,4.24001,-3.50139,NA,-116.374,NA,NA,NA
164498,-2.44463,3.5545,-4.48865,-64.821,NA,NA,NA,NA
164749,-1.0433,4.41889,-4.68032,NA,-73.586,NA,NA,NA
164928,-1.67011,3.22248,-4.33148,NA,-48.149,NA,NA,NA
165177,-1.46192,4.07277,-4.38205,NA,-47.53,NA,NA,NA
165209,-1.07643,4.30384,-4.6775,NA,-67.219,NA,NA,NA
165567,-1.95317,4.17811,-4.56073,NA,NA,-46.381,NA,NA
165642,-1.79291,4.2492,-4.49211,NA,-45.537,NA,NA,NA
165809,-1.3433,3.49712,-4.74471,NA,-17.616,NA,NA,NA
166022,-1.9259,3.90989,-4.73508,NA,-28.735,NA,NA,NA
166220,-1.93722,4.29381,-4.5705,NA,-45.03,NA,NA,NA
166470,-1.31053,4.16574,-4.7942,NA,-28.649,NA,NA,NA
166719,-1.85574,4.1247,-4.26407,-58.011,NA,NA,NA,NA
166920,-2.76333,4.25439,-4.32412,-73.506,NA,NA,NA,NA
167152,-2.06242,4.52052,-4.72382,NA,-55.198,NA,NA,NA
167212,-1.67347,3.57024,-4.98702,NA,NA,-11.94,NA,NA
167575,-2.27775,3.98436,-4.72137,NA,-40.086,NA,NA,NA
167739,-2.35827,4.07609,-4.88973,NA,-49.367,NA,NA,NA
167802,-1.6009,3.15968,-4.80301,NA,-39.445,NA,NA,NA
168143,-2.16113,4.08808,-4.69091,NA,NA,-42.9,NA,NA
168264,-2.38627,3.51656,-4.51845,NA,-54.418,NA,NA,NA
168421,-1.81024,4.55979,-4.52678,NA,NA,-75.446,NA,NA
168702,-1.69356,4.36044,-3.78109,NA,-107.826,NA,NA,NA
168827,-1.92947,4.34801,-4.98193,-52.689,NA,NA,NA,NA
169047,-2.02319,3.485,-4.32308,-45.881,NA,NA,NA,NA
169326,-1.82875,3.28829,-4.82972,NA,-35.987,NA,NA,NA
169497,-1.59727,3.96907,-4.90465,NA,-16.152,NA,NA,NA
169763,-2.68757,3.81359,-4.87501,-56.234,NA,NA,NA,NA
169930,-1.69748,3.87206,-4.96512,NA,-7.381,NA,NA,NA
170091,-1.70793,3.20764,-4.5831,NA,-49.918,NA,NA,NA
170239,-2.36647,4.51536,-4.07334,NA,-77.299,NA,NA,NA
170417,-2.74012,4.3927,-4.07102,NA,-84.578,NA,NA,NA
170726,-2.20725,4.62339,-4.1759,-72.555,NA,NA,NA,NA
170949,-2.4208,3.84027,-4.83755,NA,-38.518,NA,NA,NA
171148,-1.87971,4.17023,-4.50335,-49.677,NA,NA,NA,NA
171322,-1.99726,4.33723,-4.32709,-45.808,NA,NA,NA,NA
171447,-1.96463,4.96222,-4.83119,-77.405,NA,NA,NA,NA
171703,-2.17003,3.50194,-4.73284,NA,-41.246,NA,NA,NA
171991,-2.01986,4.09007,-4.89013,NA,-34.726,NA,NA,NA
172133,-2.11584,4.1566,-4.98446,-47.722,NA,NA,NA,NA
172283,-1.7113,4.61463,-4.57414,NA,NA,-69.23,NA,NA
172451,-1.65553,4.12148,-4.62973,NA,NA,-38.144,NA,NA
172733,-1.35968,3.93352,-4.72033,-31.366,NA,NA,NA,NA
172998,-1.08924,4.16523,-4.65304,NA,-59.181,NA,NA,NA
173049,-1.32434,3.77729,-4.93847,NA,NA,-19.122,NA,NA
173229,-1.94706,4.4373,-4.68079,NA,NA,NA,-96.668,NA
173534,-1.62063,3.98446,-4.87537,-37.194,NA,NA,NA,NA
173629,-1.61749,3.52341,-4.54013,NA,-29.303,NA,NA,NA
173932,-2.06805,3.85332,-4.92346,-32.06,NA,NA,NA,NA
174032,-2.06739,4.92522,-4.18375,NA,-83.112,NA,NA,NA
174234,-2.02799,4.48997,-4.87802,-55.981,NA,NA,NA,NA
174482,-1.07161,4.56994,-4.29246,-73.458,NA,NA,NA,NA
174789,-1.79165,4.59698,-4.67437,NA,-51.153,NA,NA,NA
174824,-2.21329,4.99625,-4.64925,-77.344,NA,NA,NA,NA
175152,-1.70019,4.23972,-4.27009,NA,NA,-94.604,NA,NA
175220,-2.5267,4.48648,-4.5431,NA,-65.976,NA,NA,NA
175530,-1.47008,3.87543,-4.8058,NA,-14.532,NA,NA,NA
175601,-2.36269,4.71504,-4.67079,-77.574,NA,NA,NA,NA
175951,-1.97575,4.25165,-4.98311,-52.657,NA,NA,NA,NA
176053,-1.67296,3.62816,-3.94315,NA,-74.227,NA,NA,NA
176246,-2.37331,3.57084,-4.32809,NA,NA,-70.681,NA,NA
176582,-1.68119,4.25405,-4.47451,NA,NA,-53.5,NA,NA
176718,-2.92385,3.4291,-4.79362,NA,-92.167,NA,NA,NA
176926,-1.28269,4.86452,-4.91035,NA,-86.306,NA,NA,NA
177199,-1.79294,3.99477,-4.47555,NA,NA,NA,-57.9,NA
177244,-2.96839,4.6594,-4.96899,NA,NA,-80.838,NA,NA
177428,-2.23103,4.45715,-4.84652,NA,-54.697,NA,NA,NA
177625,-2.40872,4.74604,-4.34556,NA,-80.953,NA,NA,NA
177961,-1.31151,3.94171,-4.825,-33.698,NA,NA,NA,NA
178161,-1.91094,4.15895,-4.51847,NA,-42.321,NA,NA,NA
178370,-1.48547,3.47616,-4.88041,NA,NA,-13.714,NA,NA
178596,-1.89906,3.60361,-4.19377,-63.764,NA,NA,NA,NA
178636,-2.38032,4.25469,-4.86542,NA,-67.404,NA,NA,NA
178945,-1.02918,3.79276,-4.77308,NA,NA,-49.383,NA,NA
179029,-2.25355,3.22391,-4.48231,-74.326,NA,NA,NA,NA
179264,-1.80353,3.22082,-4.5028,-61.773,NA,NA,NA,NA
179414,-1.55129,2.87966,-4.84822,NA,-76.341,NA,NA,NA
179689,-2.74693,3.33041,-4.40174,NA,NA,-91.578,NA,NA
179922,-2.46104,4.16264,-4.67182,NA,-56.023,NA,NA,NA
180166,-2.38683,4.96549,-4.58853,NA,NA,-82.539,NA,NA
180307,-2.3875,4.98207,-4.26934,NA,-83.088,NA,NA,NA
180572,-1.21216,4.34744,-4.16799,-90.627,NA,NA,NA,NA
180662,-1.08305,3.99784,-4.23792,-76.849,NA,NA,NA,NA
180993,-2.3728,3.46023,-4.88824,-48.293,NA,NA,NA,NA
181100,-1.89171,4.32442,-4.78922,NA,-43.685,NA,NA,NA
181279,-1.09858,3.28182,-4.7949,NA,-73.951,NA,NA,NA
181550,-1.48936,4.86237,-4.39359,NA,NA,-85.793,NA,NA
181670,-2.32747,4.12556,-4.12646,NA,NA,NA,NA,-111.37
181975,-2.97363,4.55203,-4.71726,NA,NA,NA,-105.396,NA
182177,-1.40972,4.2854,-4.85634,NA,-21.538,NA,NA,NA
182230,-2.07083,3.94362,-4.22787,NA,-43.621,NA,NA,NA
182428,-2.10845,3.74982,-4.53607,NA,-38.45,NA,NA,NA
182705,-2.25806,4.01821,-4.07144,-69.756,NA,NA,NA,NA
182945,-1.93596,3.91336,-4.95857,NA,-30.39,NA,NA,NA
183104,-2.69187,3.86782,-4.1368,NA,NA,-79.868,NA,NA
183314,-1.70728,4.36043,-4.55308,NA,NA,NA,-76.582,NA
183544,-1.53336,4.03584,-4.70128,NA,NA,NA,-93.436,NA
183626,-1.42027,3.17627,-4.96635,NA,-36.786,NA,NA,NA
183818,-2.5907,4.51271,-4.86403,NA,-68.905,NA,NA,NA
184053,-1.49329,3.78686,-4.49496,NA,-17.809,NA,NA,NA
184201,-1.53638,3.59691,-4.25327,NA,NA,-77.78,NA,NA
184480,-2.66869,4.47258,-4.48399,NA,-71.745,NA,NA,NA
184744,-2.95082,3.42712,-4.42594,NA,-70.24,NA,NA,NA
184970,-1.59811,3.09981,-4.7927,NA,-48.717,NA,NA,NA
185198,-0.914983,3.61726,-4.36174,-92.214,NA,NA,NA,NA
185211,-1.77784,4.4727,-4.64345,NA,NA,NA,-73.27,NA
185539,-2.2741,4.29203,-4.93915,NA,NA,-54.669,NA,NA
185711,-2.1135,4.11154,-4.18446,-60.426,NA,NA,NA,NA
185952,-1.31323,4.83014,-4.08842,NA,-94.721,NA,NA,NA
186041,-1.48245,3.27011,-4.47334,NA,NA,-59.47,NA,NA
186239,-1.91397,3.23708,-4.33844,NA,NA,-72.949,NA,NA
186517,-2.6215,4.41036,-4.14832,NA,-81.852,NA,NA,NA
186619,-2.37471,3.51646,-4.28939,NA,-64.17,NA,NA,NA
186913,-2.40335,4.35399,-3.83985,NA,-92.784,NA,NA,NA
187193,-2.19972,4.58839,-4.49973,-63.333,NA,NA,NA,NA
187341,-1.41393,3.59098,-4.90255,NA,-11.93,NA,NA,NA
187590,-1.79998,4.6328,-4.67861,NA,NA,-59.973,NA,NA
187768,-1.98825,3.7084,-4.77461,NA,NA,NA,-50.117,NA
187890,-2.69421,4.85318,-4.85383,NA,-84.774,NA,NA,NA
188181,-1.87772,4.00511,-4.30212,NA,-45.469,NA,NA,NA
188266,-1.84963,4.63541,-4.76885,NA,-55.718,NA,NA,NA
188498,-1.73332,4.74327,-4.72521,NA,NA,NA,-109.481,NA
188793,-1.94551,3.98567,-4.61784,NA,-31.528,NA,NA,NA
188813,-2.4672,3.26891,-4.42184,NA,NA,-75.747,NA,NA
189168,-1.60485,4.92281,-3.70756,-111.349,NA,NA,NA,NA
189303,-3.12368,4.56178,-4.74722,NA,-90.255,NA,NA,NA
189577,-2.19478,3.69387,-4.83623,-53.25,NA,NA,NA,NA
189794,-2.41594,3.95022,-4.01426,-78.468,NA,NA,NA,NA
189879,-1.74991,3.97235,-4.90896,NA,NA,-39.752,NA,NA
190085,-1.83055,4.6499,-4.20029,-71.332,NA,NA,NA,NA
190386,-2.11758,3.10893,-4.50473,NA,-69.51,NA,NA,NA
190442,-2.49777,4.42962,-4.20542,NA,-75.973,NA,NA,NA
190654,-1.23974,3.38431,-4.20305,NA,NA,-98.04,NA,NA
190920,-2.0217,3.66657,-4.67421,NA,-32.855,NA,NA,NA
191013,-2.42338,3.69871,-4.27118,NA,-73.033,NA,NA,NA
191358,-2.74994,3.79664,-4.74849,NA,-70.719,NA,NA,NA
191434,-1.30079,4.27043,-4.61986,NA,NA,-61.346,NA,NA
191704,-2.1027,4.58603,-4.83018,NA,NA,-62.719,NA,NA
191809,-2.56799,4.83953,-4.68885,NA,-81.202,NA,NA,NA
192008,-2.86976,4.33781,-4.68165,NA,NA,-78.011,NA,NA
192384,-2.4867,4.19936,-4.68415,NA,NA,-67.885,NA,NA
192418,-2.22013,4.44024,-4.66099,-59.202,NA,NA,NA,NA
192616,-2.23901,4.41788,-4.66776,NA,-56.402,NA,NA,NA
192930,-2.35543,3.98686,-4.37054,-56.892,NA,NA,NA,NA
193193,-1.57951,4.71012,-4.80263,-68.296,NA,NA,NA,NA
193249,-1.91005,4.31095,-4.74303,NA,-33.516,NA,NA,NA
193460,-1.73979,3.29504,-4.05045,NA,-79.873,NA,NA,NA
193776,-1.89525,3.59617,-4.84906,-41.22,NA,NA,NA,NA
193976,-0.909023,3.59746,-4.87949,-76.226,NA,NA,NA,NA
194020,-2.0613,3.58119,-4.35556,NA,-51.722,NA,NA,NA
194349,-1.46143,3.95492,-4.18781,NA,-59.067,NA,NA,NA
194533,-2.06077,3.25463,-4.60424,-66.672,NA,NA,NA,NA
194707,-2.45815,3.5227,-4.92653,NA,NA,NA,-85.226,NA
194944,-1.92076,3.05555,-4.62452,NA,-65.93,NA,NA,NA
195054,-2.07939,3.89562,-4.62099,-42.445,NA,NA,NA,NA
195280,-3.09633,3.82849,-4.61865,-85.514,NA,NA,NA,NA
195495,-2.62084,4.27077,-4.76324,NA,-56.825,NA,NA,NA
195799,-2.77489,3.76435,-4.04049,NA,-85.895,NA,NA,NA
195904,-1.25727,4.04559,-3.8267,NA,-104.012,NA,NA,NA
196057,-1.55968,4.06215,-4.64571,-39.923,NA,NA,NA,NA
196371,-2.27927,3.58662,-4.80396,-50.15,NA,NA,NA,NA
196563,-1.93427,3.85464,-4.59982,NA,-28.967,NA,NA,NA
196712,-1.73145,3.27033,-4.96559,NA,NA,NA,-51.562,NA
196909,-2.36883,4.57446,-4.94227,NA,-54.719,NA,NA,NA
197154,-1.91969,3.66019,-4.85044,NA,NA,-24.612,NA,NA
197392,-1.01834,4.62691,-4.76059,NA,-59.238,NA,NA,NA
197593,-1.10204,4.4306,-4.90066,-63.923,NA,NA,NA,NA
197622,-1.36659,4.19652,-3.68651,NA,NA,-85.842,NA,NA
197836,-2.15201,4.61714,-4.45991,-69.273,NA,NA,NA,NA
198193,-2.66127,3.19983,-4.23048,NA,-94.292,NA,NA,NA
198383,-1.9196,3.31188,-3.79617,-125.178,NA,NA,NA,NA
198597,-1.72764,4.29485,-4.80951,NA,-39.188,NA,NA,NA
198788,-2.51184,4.50547,-4.65389,NA,-64.661,NA,NA,NA
198994,-2.15178,3.80593,-4.97984,-40.654,NA,NA,NA,NA
199168,-1.6244,4.61789,-4.77419,NA,-48.756,NA,NA,NA
199358,-2.16249,4.51609,-3.86442,NA,-84.969,NA,NA,NA
199541,-2.06046,3.85585,-4.68263,NA,-38.239,NA,NA,NA
199690,-1.85455,4.7928,-4.902,NA,NA,-66.175,NA,NA
199999,-1.72913,4.55169,-3.19449,NA,NA,-139.691,NA,NA
