id,x0,x1,x2,fitness-1.5,fitness-1,fitness-2,fitness0,fitness1.5,fitness4,fitness3,fitness2.5,fitness-0.5,fitness1,fitness0.5,fitness2,fitness-2.5,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5,fitness4.5,fitness3.5,fitness5
65884,-0.378688,-1.03305,-3.92967,NA,NA,NA,NA,NA,58.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66092,-1.1244,-0.302852,-4.98128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.049
66259,-0.512435,-0.121076,-4.49575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.066,NA
66405,0.835727,-0.963368,-4.70624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.211,NA
66665,0.675793,-1.613,-4.14898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.628
66857,-0.590434,-1.07808,-3.63767,NA,NA,NA,NA,NA,213.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67162,-1.14781,-1.34745,-2.4499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.466,NA,NA
67221,-0.53753,-2.86379,-0.816415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.43,NA
67561,-0.145398,-3.33675,-1.82492,NA,NA,NA,NA,NA,82.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67683,1.51236,-3.36635,-1.08352,NA,NA,NA,NA,NA,NA,-9.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67893,1.165,-2.98423,-0.717653,NA,NA,NA,NA,NA,124.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68080,1.88287,-3.0534,-1.35498,NA,NA,NA,NA,NA,NA,93.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68394,1.25924,-0.997219,-1.65584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.706,NA,NA,NA,NA,NA,NA,NA,NA,NA
68428,2.06346,-0.193433,-2.47675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.402,NA
68699,3.49029,-0.570117,-3.31109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
68905,2.88048,-1.71724,-4.11521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
69183,2.56932,-2.29801,-3.57096,NA,NA,NA,NA,-0.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69203,2.92467,-2.37344,-4.91812,NA,NA,NA,3.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69573,3.22014,-3.9487,-3.42865,NA,292.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69722,3.6186,-3.1632,-3.56749,NA,40.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69935,2.68624,-3.72321,-1.67749,-14.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70008,2.331,-4.53438,-3.92391,NA,NA,NA,NA,NA,NA,NA,NA,27.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70327,2.19896,-4.4974,-4.26687,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70497,2.4265,-4.00153,-4.87964,NA,NA,NA,NA,NA,NA,NA,NA,-9.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70737,3.62304,-4.35918,-4.96508,NA,NA,NA,65.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70944,4.35477,-4.29989,-3.49582,NA,NA,NA,61.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71077,4.51714,-3.18638,-3.8686,NA,NA,NA,NA,NA,NA,NA,NA,2.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71231,3.92575,-4.22897,-2.3285,NA,NA,NA,1.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71448,2.63283,-3.79484,-2.98148,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71694,2.07146,-1.71738,-2.10617,NA,NA,NA,NA,NA,NA,NA,13.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71821,2.10427,-2.68382,-3.99195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.038,NA,NA,NA,NA,NA,NA,NA,NA,NA
72043,2.9184,-3.68264,-3.69183,NA,NA,NA,NA,NA,NA,NA,0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72222,3.39177,-3.03461,-3.58361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
72493,4.12674,-2.76414,-3.59446,NA,NA,NA,NA,NA,NA,NA,7.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72782,4.58355,-1.96225,-3.0413,NA,NA,NA,NA,NA,NA,NA,-19.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72937,4.32927,-2.26017,-3.30043,NA,NA,NA,NA,NA,NA,NA,7.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73008,4.53006,-3.46958,-3.30433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73255,4.03472,-2.62553,-2.9499,NA,NA,NA,NA,NA,NA,-26.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73495,4.8924,-2.05471,-1.60049,NA,NA,NA,NA,NA,NA,NA,306.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73734,3.41797,-1.06564,-1.45924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.365,NA
73925,4.31159,-1.10341,-1.2661,NA,NA,NA,NA,NA,90.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74017,4.31351,-1.98217,-0.509615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.375
74265,2.7567,-1.7416,-0.223118,NA,NA,NA,NA,NA,35.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74464,3.72626,-1.4558,0.459279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
74772,2.87042,0.233685,-0.449217,NA,NA,NA,19.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74990,1.90244,0.567182,0.648065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.312,NA,NA,NA,NA,NA,NA,NA
75137,0.95849,0.569987,0.157525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.711,NA,NA,NA,NA,NA,NA,NA
75383,0.788074,1.44502,-1.63037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.011,NA,NA,NA,NA,NA
75461,-1.73286,1.42411,-3.67396,NA,NA,-24.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75670,-2.82577,0.535906,-3.89044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.415,NA,NA,NA,NA,NA,NA,NA
75906,-4.29864,1.16988,-4.10248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.417,NA,NA,NA,NA,NA,NA,NA,NA
76126,-3.70609,2.44752,-4.20989,NA,-1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76288,-2.14876,2.21394,-4.29101,NA,NA,48.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76536,-1.37107,1.70954,-3.95411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.46,NA,NA,NA,NA,NA
76686,-0.222352,1.4121,-2.48805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.307,NA,NA,NA,NA
76822,-1.07901,2.00522,-1.51717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.344,NA,NA,NA
77012,-1.13243,4.04077,0.0501745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.869,NA,NA,NA,NA
77324,-0.400825,4.0239,0.179925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA
77589,0.997782,4.45694,1.21406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.773,NA,NA,NA,NA,NA,NA
77734,1.18,3.28201,-0.409634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.921,NA,NA,NA,NA,NA,NA,NA,NA
77833,0.715185,3.77244,-1.92411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.511,NA,NA,NA,NA,NA
78067,1.91614,4.72787,-1.98272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.659,NA,NA,NA,NA
78370,0.680424,3.16894,-0.640992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.174,NA,NA,NA,NA,NA,NA
78576,3.16548,3.63532,-0.512463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.203,NA,NA,NA,NA
78798,4.28421,4.47914,-0.817612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.943,NA,NA,NA,NA
78944,4.2805,2.49302,0.326218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.56,NA,NA,NA,NA,NA,NA
79064,3.86677,2.54061,-0.123655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.924,NA,NA,NA,NA,NA,NA
79387,4.68835,1.78852,1.2694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.541,NA,NA,NA,NA,NA,NA,NA,NA
79575,4.40963,2.75876,2.74378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.56,NA,NA,NA,NA,NA
79790,4.77044,3.63818,1.86759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.77,NA,NA,NA,NA,NA,NA
79835,2.58019,3.7626,2.58315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.592,NA,NA,NA,NA,NA,NA,NA
80128,3.9136,3.21785,4.41567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.993,NA,NA,NA,NA,NA,NA,NA
80215,4.54723,3.24862,3.70066,207.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80544,4.09699,4.07634,3.13441,234.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80720,4.25977,4.66046,1.7626,896.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80883,4.86834,4.32044,0.293671,NA,NA,1532.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81001,3.91232,2.92103,0.0406552,NA,121.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81306,3.09454,2.44869,0.0920427,NA,NA,NA,NA,NA,NA,NA,NA,18.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81456,2.97831,2.84105,-0.0496691,NA,NA,NA,NA,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81687,1.26798,3.89173,-0.723566,NA,NA,520.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81947,0.987096,2.43405,1.43653,NA,-5.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82045,2.9809,1.98397,1.43782,NA,-0.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82396,3.86092,2.20472,1.21049,NA,NA,NA,NA,NA,NA,NA,NA,205.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82528,4.63488,1.38927,1.07835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82721,3.87218,2.6982,2.4111,NA,NA,NA,NA,NA,NA,NA,NA,102.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82813,3.03431,3.34677,2.88591,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83163,2.68939,2.54691,3.62491,NA,NA,NA,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83238,2.47464,4.89967,1.81299,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83532,2.19926,4.20561,0.0987156,NA,NA,NA,NA,32.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83779,1.79234,4.73928,-0.520494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83833,1.18201,4.05579,-0.472951,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84032,-0.126965,4.88984,-1.59887,NA,NA,NA,NA,NA,NA,NA,NA,8649.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84290,0.298833,4.72599,-0.804618,NA,NA,NA,NA,1525.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84547,-0.626888,3.77984,0.960314,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84646,-0.503807,4.78648,-0.338697,NA,NA,NA,NA,NA,NA,NA,NA,573.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84993,-2.11825,3.65017,-2.13969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85135,-1.17241,3.03886,-1.02087,NA,NA,NA,NA,NA,NA,NA,21.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85310,-0.669362,2.0195,-2.42297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA
85501,-0.813256,1.67469,-2.10383,NA,NA,NA,NA,258.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85661,-0.371807,0.37743,-1.17209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
85894,0.296977,-0.598733,-1.00515,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86056,0.475475,-2.1335,-1.8984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86253,-0.252426,-1.66464,-1.97264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86428,-0.341021,-3.61594,-0.613953,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86645,-0.774284,-3.55777,-0.659334,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86876,-2.27286,-3.74189,-0.937984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA
87142,-4.2757,-3.91996,-0.248041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.321,NA,NA,NA,NA,NA,NA,NA,NA,NA
87248,-4.8442,-4.65488,-0.414738,NA,NA,NA,NA,-14.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87430,-4.55927,-3.62236,0.422124,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87710,-4.73191,-4.34998,0.986086,NA,NA,NA,NA,-0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87985,-4.59736,-3.81456,1.52997,NA,NA,NA,NA,NA,NA,NA,5.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88157,-4.2286,-4.1155,1.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA
88285,-3.34324,-4.46757,0.270575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.508,NA,NA,NA,NA,NA,NA,NA,NA,NA
88431,-3.64133,-3.95406,-0.705096,NA,NA,NA,NA,47.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88648,-3.98934,-3.08324,-0.65686,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88912,-4.29232,-2.79937,0.0423228,NA,NA,NA,24.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89003,-4.38676,-1.78463,0.498603,NA,NA,NA,3.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89209,-2.24483,-2.7246,2.55824,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89551,-2.39661,-2.34626,1.14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.232,NA,NA,NA,NA,NA,NA,NA,NA
89672,-3.24171,-1.84582,0.246172,40.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89902,-2.08851,-1.32136,-0.85128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3087.03,NA,NA,NA,NA,NA,NA,NA
90001,-2.03804,-2.50364,-1.6817,1224.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90299,-2.37603,-3.53704,-1.83849,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90600,-2.40059,-2.94782,-1.40466,1448.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90704,-2.21389,-4.22258,-1.4942,NA,NA,NA,NA,NA,NA,NA,NA,82.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90955,-2.79659,-3.98879,-1.87134,NA,NA,NA,58.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91015,-3.64191,-2.62777,-1.48309,NA,NA,NA,NA,NA,NA,NA,NA,616.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91254,-2.44573,-1.84819,-2.1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91421,-2.90539,-1.80439,-1.83591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91696,-2.45669,-1.03613,-2.94239,NA,NA,NA,NA,94.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91964,-1.38882,-1.00409,-4.3461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.337,NA,NA,NA,NA,NA,NA,NA,NA,NA
92023,-0.365216,-0.197078,-3.62112,NA,NA,NA,NA,NA,NA,NA,90.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92221,1.71586,-0.957222,-3.06239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.217,NA
92516,0.924004,-2.07076,-3.34713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.098,NA
92773,0.475668,-2.23482,-4.63618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.811,NA,NA
92818,1.47894,-3.21365,-4.92665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.371,NA,NA
93095,2.45235,-2.12998,-4.08548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.413,NA,NA
93286,0.783711,-1.97963,-2.45183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.729,NA,NA
93489,0.20852,-1.2653,-2.88025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-714.775
93733,-1.17161,-2.52495,-3.25759,NA,NA,NA,NA,NA,3.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93921,0.134826,-1.72207,-3.08771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.833,NA,NA
94145,1.52529,-2.8487,-4.70032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369,NA,NA
94206,1.53316,-3.01129,-4.71864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.817
94548,1.09396,-2.41068,-4.33777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.079,NA,NA
94749,1.98294,-1.69694,-4.18406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.497,NA,NA
94938,2.29647,-3.58925,-3.6927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.929
95195,2.8546,-2.9637,-2.93855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.247,NA,NA
95386,2.45048,-4.61769,-3.04595,NA,NA,NA,NA,NA,26.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95537,1.96354,-4.77264,-2.18236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.787,NA,NA
95619,1.50875,-3.07608,-2.05189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.437
95950,2.65511,-4.79157,-0.462458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.457,NA,NA
96118,1.88388,-3.66204,0.31921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.406
96339,1.27999,-1.47203,1.58514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.104,NA,NA
96554,2.73091,-1.81915,1.58328,NA,NA,NA,NA,NA,5.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96732,2.60553,-2.42758,3.15264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.721,NA
96817,2.83183,-2.57544,3.3157,NA,NA,NA,NA,NA,NA,-99.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97006,2.3575,-1.54184,4.45163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.206,NA
97241,1.54673,-1.6119,4.01163,NA,NA,NA,NA,NA,3.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97462,1.6561,-2.69385,4.38251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.523
97699,2.31347,-3.21353,4.92736,NA,NA,NA,NA,NA,210.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97883,2.48204,-2.23845,3.63312,NA,NA,NA,NA,NA,NA,2.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98184,3.67152,-2.29022,3.59532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA
98216,4.8953,-2.25708,2.38508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.373,NA,NA,NA,NA,NA,NA,NA,NA,NA
98476,4.86662,-1.49163,1.99974,NA,NA,NA,NA,NA,NA,NA,63.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
