id,x0,x1,x2,fitness7.5,fitness9,fitness8.5,fitness8,fitness7,fitness6.5
150658,7.42898,8.41494,7.20614,0.823,NA,NA,NA,NA,NA
150845,8.27187,8.05465,7.62505,NA,NA,0.851,NA,NA,NA
151164,7.80975,7.67594,7.78537,NA,NA,NA,0.982,NA,NA
151201,7.82608,7.12457,8.86198,NA,NA,NA,0.698,NA,NA
151556,7.69203,7.43601,8.54367,NA,NA,NA,0.86,NA,NA
151773,8.26267,7.69311,7.6921,NA,NA,NA,0.889,NA,NA
151900,7.35948,7.7818,7.42539,NA,NA,0.879,NA,NA,NA
152187,7.16682,7.95017,6.91119,NA,NA,NA,0.761,NA,NA
152263,7.44394,7.33751,8.09238,0.926,NA,NA,NA,NA,NA
152595,8.39263,7.39699,7.98385,NA,NA,NA,NA,0.714,NA
152738,8.41325,7.22837,7.92891,NA,NA,NA,NA,0.687,NA
152956,7.33912,7.36756,7.51176,NA,NA,NA,0.936,NA,NA
153049,7.70044,6.93965,7.33056,NA,NA,NA,0.837,NA,NA
153362,7.94361,7.12594,7.75277,NA,NA,0.782,NA,NA,NA
153436,7.41812,7.1232,7.39624,NA,NA,0.826,NA,NA,NA
153652,7.6793,6.79264,7.97195,0.811,NA,NA,NA,NA,NA
153896,8.34655,7.4524,7.78978,0.909,NA,NA,NA,NA,NA
154120,8.2549,7.64221,7.38722,NA,NA,NA,0.913,NA,NA
154229,7.04851,7.73615,7.74486,NA,NA,0.847,NA,NA,NA
154480,8.08468,7.3654,8.05445,NA,NA,0.798,NA,NA,NA
154667,7.56279,7.66654,8.16738,0.954,NA,NA,NA,NA,NA
154945,7.93993,7.90706,7.4391,NA,NA,NA,NA,0.872,NA
155151,7.2862,7.82349,8.28844,NA,NA,NA,NA,0.771,NA
155236,7.19117,7.64968,7.77439,0.94,NA,NA,NA,NA,NA
155589,7.11891,8.245,7.85872,NA,NA,NA,NA,0.749,NA
155709,7.71109,8.27059,7.10382,NA,NA,NA,0.852,NA,NA
155998,8.36473,8.24042,7.83339,NA,NA,NA,0.848,NA,NA
156162,7.77365,7.72264,7.2826,NA,NA,0.877,NA,NA,NA
156391,7.19371,7.54084,8.11535,NA,NA,NA,0.903,NA,NA
156543,7.32994,7.91036,7.48801,NA,NA,NA,0.939,NA,NA
156744,7.50221,7.04713,8.64582,NA,NA,NA,NA,0.702,NA
156947,8.04575,7.39396,8.47176,NA,NA,NA,NA,0.801,NA
157115,7.84732,8.04884,7.68312,0.972,NA,NA,NA,NA,NA
157241,7.19015,7.96386,6.98009,NA,NA,NA,0.802,NA,NA
157469,8.43566,7.02825,7.29602,0.769,NA,NA,NA,NA,NA
157758,8.20763,7.72196,7.91606,NA,NA,NA,NA,0.877,NA
157858,8.08834,8.37041,7.57932,0.886,NA,NA,NA,NA,NA
158153,7.17814,7.65701,7.92258,0.891,NA,NA,NA,NA,NA
158246,7.13246,7.68123,7.1197,0.854,NA,NA,NA,NA,NA
158469,7.5574,7.95273,7.12418,NA,NA,0.803,NA,NA,NA
158730,7.73943,7.74935,7.41788,NA,NA,NA,NA,0.909,NA
158806,8.1034,7.1085,7.90564,0.873,NA,NA,NA,NA,NA
159091,7.76154,7.23602,7.73642,NA,NA,NA,0.951,NA,NA
159379,7.93512,8.21071,7.48428,NA,NA,NA,0.879,NA,NA
159402,8.2726,7.96347,8.57258,0.797,NA,NA,NA,NA,NA
159604,8.07762,7.8544,7.69014,0.966,NA,NA,NA,NA,NA
159888,7.23179,7.67407,7.68114,0.936,NA,NA,NA,NA,NA
160193,7.04204,7.71717,6.81047,0.736,NA,NA,NA,NA,NA
160357,7.72345,7.71064,7.4713,0.988,NA,NA,NA,NA,NA
160451,8.29034,8.32457,7.11902,0.788,NA,NA,NA,NA,NA
160798,7.59625,8.19046,6.85883,NA,NA,NA,0.8,NA,NA
160986,7.85589,8.37215,8.29123,0.845,NA,NA,NA,NA,NA
161176,7.98679,7.79712,8.59036,NA,NA,NA,0.807,NA,NA
161328,7.57646,7.65668,7.8516,NA,NA,NA,NA,0.877,NA
161407,8.03207,7.62627,7.82281,NA,NA,NA,NA,NA,0.634
161658,7.93444,7.89754,7.45571,0.932,NA,NA,NA,NA,NA
161892,7.88518,7.23337,6.84589,0.789,NA,NA,NA,NA,NA
162024,7.74927,8.42069,6.99934,NA,NA,NA,0.797,NA,NA
162397,7.30424,7.6416,7.10199,NA,NA,0.827,NA,NA,NA
162572,6.60437,6.87578,8.16574,0.54,NA,NA,NA,NA,NA
162664,8.05776,7.40088,7.98894,NA,NA,NA,0.938,NA,NA
162852,8.09712,7.77655,7.68734,0.956,NA,NA,NA,NA,NA
163132,7.98217,8.21683,7.56148,NA,NA,NA,NA,0.879,NA
163328,7.69765,8.04657,8.12046,NA,0.711,NA,NA,NA,NA
163447,7.01617,7.25591,7.90457,NA,NA,NA,0.845,NA,NA
163684,7.48801,7.62847,7.52268,NA,NA,NA,0.959,NA,NA
163978,8.23703,7.32673,8.70402,0.74,NA,NA,NA,NA,NA
164021,7.62003,7.74915,8.06373,0.948,NA,NA,NA,NA,NA
164393,7.18829,8.3785,8.16103,NA,NA,NA,NA,0.738,NA
164509,7.38418,7.37955,7.57435,NA,NA,NA,NA,NA,0.653
164663,7.64271,7.4581,7.94001,0.974,NA,NA,NA,NA,NA
164979,7.69075,7.82794,7.24635,NA,NA,NA,0.915,NA,NA
165055,7.73394,7.42715,6.97632,0.849,NA,NA,NA,NA,NA
165233,7.91886,7.5807,7.23516,0.921,NA,NA,NA,NA,NA
165462,7.97627,8.06362,7.80023,NA,NA,NA,0.947,NA,NA
165724,8.4375,7.93977,7.75686,NA,NA,NA,0.886,NA,NA
165942,7.70757,7.82795,7.2368,NA,NA,0.813,NA,NA,NA
166141,7.72238,8.28354,7.24206,NA,NA,NA,0.873,NA,NA
166385,7.27223,7.91689,6.95701,NA,NA,0.721,NA,NA,NA
166443,7.46498,7.12325,8.47684,NA,NA,0.717,NA,NA,NA
166782,7.44125,8.65437,8.10059,NA,NA,NA,NA,0.709,NA
166997,8.41113,8.4938,7.50805,0.791,NA,NA,NA,NA,NA
167138,9.54972,7.81069,8.13652,NA,NA,NA,NA,0.471,NA
167320,8.05551,7.55233,8.08859,NA,NA,NA,0.918,NA,NA
167529,7.91161,7.80845,7.52096,NA,NA,NA,0.98,NA,NA
167659,6.76077,7.32062,8.09924,NA,NA,NA,0.736,NA,NA
167816,7.97869,8.65783,8.41042,NA,NA,NA,0.744,NA,NA
168092,7.21289,7.64987,7.87268,0.94,NA,NA,NA,NA,NA
168350,8.21011,8.04164,7.71784,NA,NA,NA,NA,NA,0.694
168496,7.88807,7.60875,8.42893,0.897,NA,NA,NA,NA,NA
168770,7.13777,7.10174,7.71326,NA,NA,NA,0.85,NA,NA
168981,7.82491,7.10745,7.59067,0.887,NA,NA,NA,NA,NA
169142,7.83158,8.27657,7.38582,NA,NA,NA,NA,0.84,NA
169350,6.81471,8.20973,8.01545,NA,NA,NA,NA,0.636,NA
169463,7.98702,7.27598,8.08526,NA,NA,NA,NA,0.779,NA
169620,8.41981,7.28705,7.85716,NA,NA,NA,0.857,NA,NA
169961,7.54576,7.26795,8.05428,0.92,NA,NA,NA,NA,NA
170190,7.09708,8.52355,7.83927,NA,NA,NA,0.791,NA,NA
170324,7.88299,8.26817,7.68901,NA,NA,NA,0.932,NA,NA
170450,7.09324,8.35004,7.85875,0.821,NA,NA,NA,NA,NA
170607,7.45282,7.19292,7.93639,NA,NA,NA,0.918,NA,NA
170869,7.30064,7.78757,7.52413,NA,NA,NA,NA,0.862,NA
171188,7.86721,7.9142,7.86651,0.957,NA,NA,NA,NA,NA
171386,7.94364,7.79628,7.68107,NA,NA,NA,NA,0.909,NA
171589,7.55792,7.86412,7.08675,NA,NA,0.846,NA,NA,NA
171658,7.09968,7.12628,7.8808,NA,NA,0.785,NA,NA,NA
171954,7.74937,7.83811,8.15282,NA,NA,0.811,NA,NA,NA
172136,7.51073,8.4243,7.67876,NA,NA,0.775,NA,NA,NA
172261,7.27954,6.87354,7.88006,0.807,NA,NA,NA,NA,NA
172477,7.56672,7.14358,8.0169,NA,NA,0.794,NA,NA,NA
172726,7.6114,8.38103,8.1115,NA,NA,NA,0.882,NA,NA
172998,7.57123,7.69351,7.73301,0.975,NA,NA,NA,NA,NA
173018,7.88664,7.51102,7.54376,0.966,NA,NA,NA,NA,NA
173218,8.62298,7.75304,7.40899,0.838,NA,NA,NA,NA,NA
173446,7.30354,8.551,8.33473,0.748,NA,NA,NA,NA,NA
173680,7.09228,7.81756,7.4962,NA,NA,NA,NA,0.791,NA
173849,8.21018,6.90594,7.13973,NA,NA,NA,0.728,NA,NA
174040,7.89938,7.91223,8.37029,NA,NA,NA,0.892,NA,NA
174363,8.54836,7.16942,8.0059,NA,NA,NA,0.78,NA,NA
174427,7.19539,7.52636,8.21149,NA,NA,NA,NA,0.841,NA
174628,7.46494,7.0258,7.12065,NA,NA,NA,NA,0.754,NA
174912,8.06842,7.59959,7.97019,0.938,NA,NA,NA,NA,NA
175173,6.82152,8.69405,7.27566,NA,NA,NA,NA,0.585,NA
175387,7.04468,8.17662,7.43278,0.819,NA,NA,NA,NA,NA
175482,8.30185,8.31873,7.22276,NA,NA,NA,NA,0.746,NA
175628,7.96193,7.96413,7.93157,NA,NA,NA,0.961,NA,NA
175883,8.14963,7.76563,8.32354,0.853,NA,NA,NA,NA,NA
176109,8.03413,7.93865,8.66281,NA,NA,NA,NA,0.743,NA
176289,7.71895,8.44274,8.43986,0.806,NA,NA,NA,NA,NA
176426,7.24136,7.7229,7.5346,NA,NA,0.881,NA,NA,NA
176696,7.71857,7.82116,7.63522,0.994,NA,NA,NA,NA,NA
176883,7.35436,8.33481,7.9215,0.876,NA,NA,NA,NA,NA
177175,7.71876,8.29289,7.35709,NA,NA,NA,0.856,NA,NA
177350,7.05204,8.51231,7.68899,NA,NA,NA,NA,0.71,NA
177548,7.65234,7.80951,7.80416,0.995,NA,NA,NA,NA,NA
177733,7.74502,7.35578,7.41439,NA,NA,0.821,NA,NA,NA
177940,8.15391,7.87362,7.65195,NA,NA,NA,0.953,NA,NA
178170,8.2128,7.36615,8.16471,0.878,NA,NA,NA,NA,NA
178391,7.79134,8.46394,7.84688,NA,NA,NA,0.845,NA,NA
178557,7.67586,8.72824,7.14941,NA,NA,NA,NA,0.696,NA
178750,7.63992,8.23956,8.06837,NA,NA,NA,0.892,NA,NA
178978,8.37952,7.92832,8.50111,0.784,NA,NA,NA,NA,NA
179046,8.78139,7.08071,7.84265,0.727,NA,NA,NA,NA,NA
179366,8.48704,7.12157,7.72234,NA,NA,NA,0.778,NA,NA
179509,7.34297,7.47219,7.57876,NA,NA,NA,0.952,NA,NA
179717,8.34843,8.1933,7.37446,NA,NA,NA,NA,0.798,NA
179807,7.80701,8.57575,7.39178,NA,NA,0.743,NA,NA,NA
180198,7.75471,7.80042,8.52093,NA,NA,NA,NA,0.706,NA
180394,7.94931,8.1778,8.4173,NA,NA,NA,0.851,NA,NA
180455,7.33308,7.1632,8.28419,0.843,NA,NA,NA,NA,NA
180717,7.45811,7.9479,8.02196,NA,NA,0.841,NA,NA,NA
180857,8.12113,8.27459,7.76674,NA,NA,NA,NA,0.843,NA
181021,7.96447,7.58999,7.7369,NA,NA,NA,NA,0.852,NA
181355,7.74803,7.73681,7.3944,NA,NA,NA,0.978,NA,NA
181547,7.6975,7.89212,8.12772,NA,NA,NA,0.909,NA,NA
181755,7.93751,8.66637,8.31299,0.753,NA,NA,NA,NA,NA
181913,8.56225,8.01433,8.16821,NA,NA,NA,NA,0.763,NA
182012,7.32596,7.6472,8.49808,0.857,NA,NA,NA,NA,NA
182220,7.62404,7.69485,8.49345,NA,NA,NA,NA,0.769,NA
182459,7.8837,7.66886,7.71268,NA,NA,NA,0.975,NA,NA
182694,6.99143,7.63335,7.47748,NA,0.693,NA,NA,NA,NA
182816,7.29765,7.23335,7.24164,0.868,NA,NA,NA,NA,NA
183177,7.28747,7.62382,8.1288,0.89,NA,NA,NA,NA,NA
183325,8.38362,6.75734,7.56689,NA,NA,NA,0.701,NA,NA
183464,7.10058,7.93803,7.47964,NA,NA,NA,0.887,NA,NA
183643,7.35102,7.26063,7.41971,NA,NA,NA,0.899,NA,NA
183801,7.58102,7.13932,7.86254,NA,NA,NA,NA,0.852,NA
184024,7.84476,7.75557,6.80089,NA,NA,NA,NA,NA,0.623
184348,8.70761,7.14296,7.49521,NA,NA,NA,0.756,NA,NA
184597,8.00434,7.25249,7.43343,NA,NA,NA,NA,0.845,NA
184666,7.40722,7.47553,7.57753,NA,NA,NA,NA,0.914,NA
184817,7.18611,8.23615,8.58411,NA,NA,NA,NA,0.657,NA
185127,7.73649,7.38676,7.48747,NA,NA,NA,0.936,NA,NA
185217,8.37595,7.34301,7.5883,NA,NA,NA,0.867,NA,NA
185591,7.95823,7.33703,7.20048,NA,NA,NA,0.858,NA,NA
185620,7.14021,7.13022,8.40648,0.76,NA,NA,NA,NA,NA
185847,8.53972,7.96225,7.77088,0.847,NA,NA,NA,NA,NA
186186,8.52563,7.67528,7.96325,NA,NA,NA,0.854,NA,NA
186253,8.21156,7.3731,7.47886,0.904,NA,NA,NA,NA,NA
186437,7.4681,7.58921,7.79798,0.963,NA,NA,NA,NA,NA
186741,8.49221,7.34974,7.58412,NA,NA,NA,0.859,NA,NA
186985,7.66641,7.76432,7.37784,0.975,NA,NA,NA,NA,NA
187171,7.54198,8.32554,7.07375,0.833,NA,NA,NA,NA,NA
187231,7.13009,7.76992,6.89613,NA,NA,NA,0.778,NA,NA
187461,7.08384,8.01105,7.5311,NA,NA,NA,0.841,NA,NA
187772,8.01775,8.07538,7.81571,NA,NA,0.864,NA,NA,NA
187895,7.62936,7.68031,8.01044,NA,NA,NA,0.944,NA,NA
188130,7.41074,7.88235,7.99931,NA,NA,NA,0.944,NA,NA
188336,8.05326,7.37095,8.12384,NA,NA,NA,0.887,NA,NA
188498,8.03082,7.3557,8.16364,0.897,NA,NA,NA,NA,NA
188703,7.50482,7.76216,7.23346,NA,NA,0.848,NA,NA,NA
188890,7.65796,7.84355,7.47783,NA,NA,0.923,NA,NA,NA
189044,7.62984,8.40571,7.47173,0.881,NA,NA,NA,NA,NA
189357,7.52067,7.60236,7.12742,NA,NA,NA,0.908,NA,NA
189589,7.57599,8.27369,7.70404,0.936,NA,NA,NA,NA,NA
189783,6.92073,7.94176,8.39303,NA,NA,NA,NA,0.674,NA
189854,7.63896,7.35653,7.43235,NA,NA,NA,0.956,NA,NA
190052,7.27729,7.27725,7.13854,0.85,NA,NA,NA,NA,NA
190367,7.30262,7.41194,7.41349,0.927,NA,NA,NA,NA,NA
190516,7.55724,7.57046,8.29949,NA,NA,0.804,NA,NA,NA
190669,6.9982,7.49496,7.6783,NA,NA,0.805,NA,NA,NA
190989,7.73921,7.98123,7.65756,NA,NA,0.917,NA,NA,NA
191090,8.24144,7.69066,7.50462,NA,NA,NA,0.885,NA,NA
191213,8.03367,8.33315,7.74053,NA,NA,NA,0.902,NA,NA
191551,7.75671,7.67003,8.17594,NA,NA,NA,0.902,NA,NA
191663,7.23803,8.00117,7.52377,NA,NA,NA,0.905,NA,NA
191979,7.3292,8.03233,7.17552,NA,NA,NA,0.864,NA,NA
192045,8.01478,8.50462,7.6477,0.868,NA,NA,NA,NA,NA
192371,8.22233,8.26627,7.51009,NA,NA,NA,NA,0.787,NA
192584,6.99725,7.90351,7.50852,NA,NA,NA,NA,0.702,NA
192614,8.03498,8.23842,7.59645,0.922,NA,NA,NA,NA,NA
192916,8.56144,7.98901,7.63305,0.849,NA,NA,NA,NA,NA
193043,8.36472,7.97527,7.90285,0.886,NA,NA,NA,NA,NA
193202,7.69378,7.5511,7.82818,NA,NA,NA,0.99,NA,NA
193520,7.65092,8.34049,7.62761,0.919,NA,NA,NA,NA,NA
193637,7.02187,7.77131,7.95021,NA,NA,NA,0.84,NA,NA
193858,7.52952,7.78081,7.86574,0.951,NA,NA,NA,NA,NA
194191,7.44037,7.76068,8.39249,NA,NA,NA,NA,0.834,NA
194384,7.70351,7.39163,8.48323,NA,NA,NA,0.865,NA,NA
194459,7.87018,7.50103,7.41232,NA,NA,0.887,NA,NA,NA
194706,6.67862,6.87939,7.21506,NA,NA,NA,0.587,NA,NA
194888,8.20806,7.74654,7.73002,NA,NA,0.812,NA,NA,NA
195092,7.72909,8.01552,7.97377,NA,NA,NA,0.954,NA,NA
195299,7.29309,7.92713,7.14037,NA,NA,NA,0.88,NA,NA
195545,8.13024,7.45277,6.97436,NA,NA,NA,0.795,NA,NA
195733,8.82939,7.29289,7.74734,NA,NA,0.702,NA,NA,NA
195910,7.52588,7.19549,7.76033,0.896,NA,NA,NA,NA,NA
196009,7.73671,8.33183,7.7709,NA,NA,NA,0.917,NA,NA
196234,6.9252,7.93932,8.26379,0.8,NA,NA,NA,NA,NA
196464,7.76378,7.52891,7.4003,NA,NA,NA,NA,0.9,NA
196677,8.15924,8.08632,7.22937,0.881,NA,NA,NA,NA,NA
197000,7.7834,8.64728,6.63646,0.616,NA,NA,NA,NA,NA
197036,7.9625,8.18975,7.7759,0.917,NA,NA,NA,NA,NA
197398,8.00356,7.63094,8.11746,NA,0.681,NA,NA,NA,NA
197598,7.82177,8.09656,8.2354,NA,NA,NA,0.887,NA,NA
197709,8.21833,7.92562,7.5243,NA,NA,NA,0.926,NA,NA
197963,8.18313,8.07006,8.0634,NA,NA,NA,0.901,NA,NA
198094,7.17476,8.16924,7.39711,NA,NA,NA,0.833,NA,NA
198234,7.77914,8.5338,7.87411,NA,NA,0.77,NA,NA,NA
198525,7.51715,7.80937,7.52279,NA,NA,NA,0.956,NA,NA
198678,8.26192,7.55525,7.59503,NA,NA,NA,0.92,NA,NA
198997,7.39653,8.10418,7.16786,NA,NA,NA,0.881,NA,NA
199059,7.96033,7.89644,7.65755,NA,0.771,NA,NA,NA,NA
199208,8.23501,6.78417,8.0767,NA,NA,0.67,NA,NA,NA
199480,7.78175,7.05394,7.47754,NA,NA,NA,0.865,NA,NA
199618,7.54986,7.48189,7.89772,NA,NA,NA,0.97,NA,NA
199999,8.29406,8.56071,6.75448,0.619,NA,NA,NA,NA,NA
