id,x0,x1,x2,fitness-3,fitness-3.5,fitness-2,fitness-2.5,fitness-1.5,fitness-1
145919,1.53305,2.30519,-4.90817,NA,NA,NA,-21.585,NA,NA
146010,2.09436,1.91677,-4.23276,NA,NA,NA,-6.297,NA,NA
146391,1.82175,1.66771,-4.94148,NA,NA,NA,-13.028,NA,NA
146574,1.77956,2.30848,-5,NA,NA,NA,-23.512,NA,NA
146746,2.08812,2.54939,-4.01197,NA,NA,NA,-26.069,NA,NA
146875,0.820823,2.0709,-4.83364,NA,NA,NA,-36.169,NA,NA
147071,1.81004,1.86477,-5,NA,NA,NA,-15.694,NA,NA
147360,2.13083,1.36247,-5,-26.386,NA,NA,NA,NA,NA
147453,2.15856,1.78075,-4.81694,NA,NA,NA,-12.798,NA,NA
147716,2.36696,1.84674,-3.83965,NA,NA,NA,-19.612,NA,NA
147998,2.26686,2.27928,-5,NA,NA,NA,-27.263,NA,NA
148002,2.26754,1.87979,-5,-23.863,NA,NA,NA,NA,NA
148323,2.07846,1.51704,-3.82435,NA,NA,-20.449,NA,NA,NA
148414,1.57882,1.86778,-4.78174,-11.736,NA,NA,NA,NA,NA
148797,1.32915,1.47391,-3.93385,NA,NA,NA,-13.072,NA,NA
148889,1.82777,1.18886,-4.3147,-13.729,NA,NA,NA,NA,NA
149001,2.42502,1.74706,-5,-28.578,NA,NA,NA,NA,NA
149249,1.66676,2.05787,-4.51362,-17.759,NA,NA,NA,NA,NA
149522,1.4053,1.78377,-3.55813,-25.6,NA,NA,NA,NA,NA
149780,1.98059,1.44279,-4.35922,NA,NA,NA,-3.875,NA,NA
149853,1.84271,1.75469,-4.89784,NA,NA,-13.253,NA,NA,NA
150189,1.58798,1.61695,-3.81179,NA,NA,-17.484,NA,NA,NA
150384,1.36027,1.59876,-3.6532,-26.854,NA,NA,NA,NA,NA
150540,1.04376,1.26274,-5,NA,-51.624,NA,NA,NA,NA
150793,1.40184,1.60847,-4.96663,NA,-35.249,NA,NA,NA,NA
150977,2.87779,2.03618,-5,-45.162,NA,NA,NA,NA,NA
151173,1.2371,1.89942,-4.81826,NA,NA,NA,-17.882,NA,NA
151304,1.71914,2.21705,-4.51649,NA,NA,NA,-11.501,NA,NA
151568,2.01721,2.15953,-4.69101,NA,NA,NA,-14.264,NA,NA
151679,2.07164,1.73847,-5,NA,NA,-24.599,NA,NA,NA
151877,2.06217,2.60828,-4.92212,NA,NA,NA,-32.409,NA,NA
152088,1.8007,1.80453,-5,-18.411,NA,NA,NA,NA,NA
152297,1.40346,1.96042,-5,NA,NA,-25.386,NA,NA,NA
152455,1.6748,1.85648,-4.64712,NA,NA,NA,-6.788,NA,NA
152699,1.61339,2.59225,-4.40133,NA,NA,-26.23,NA,NA,NA
152915,2.28833,1.79813,-4.20676,-13.299,NA,NA,NA,NA,NA
153137,1.63082,1.87857,-4.11916,-6.093,NA,NA,NA,NA,NA
153353,1.7294,1.1098,-4.24006,NA,-40.626,NA,NA,NA,NA
153424,2.19528,1.75734,-4.66287,NA,NA,NA,-9.791,NA,NA
153738,2.03832,1.63067,-3.76464,-16.992,NA,NA,NA,NA,NA
153938,1.64282,1.70138,-3.92358,-12.68,NA,NA,NA,NA,NA
154064,2.90774,1.88995,-5,NA,NA,-50.766,NA,NA,NA
154247,1.87275,1.78588,-5,NA,NA,-19.145,NA,NA,NA
154587,2.21637,1.27812,-4.86465,-25.552,NA,NA,NA,NA,NA
154739,1.76049,1.67744,-5,NA,NA,-20.497,NA,NA,NA
154824,2.36865,2.35965,-5,-32.949,NA,NA,NA,NA,NA
155071,1.78273,1.9594,-4.51571,NA,NA,NA,-5.313,NA,NA
155318,1.45648,2.1501,-5,NA,NA,NA,-22.121,NA,NA
155467,1.14889,1.9479,-4.31978,NA,NA,NA,-15.257,NA,NA
155637,1.7265,1.2584,-4.3541,NA,NA,-12.484,NA,NA,NA
155975,1.86051,2.31921,-5,-27.182,NA,NA,NA,NA,NA
156145,2.17737,1.62469,-4.40882,-8.87,NA,NA,NA,NA,NA
156228,2.27589,1.84917,-4.29078,-12.623,NA,NA,NA,NA,NA
156555,2.39205,2.24591,-4.07703,-24.672,NA,NA,NA,NA,NA
156659,2.15175,1.27083,-4.20814,NA,NA,-16.575,NA,NA,NA
156987,1.49624,1.55636,-4.68003,NA,NA,NA,-9.205,NA,NA
157019,2.14399,1.86429,-4.61179,-15.424,NA,NA,NA,NA,NA
157362,2.15032,1.7148,-4.80187,-14.033,NA,NA,NA,NA,NA
157439,2.09776,2.26477,-4.68911,NA,NA,NA,-17.48,NA,NA
157777,1.54254,2.28739,-4.86136,-25.93,NA,NA,NA,NA,NA
157842,2.17285,2.02713,-4.4302,-12.186,NA,NA,NA,NA,NA
158119,1.01313,1.69761,-4.64749,NA,NA,NA,-22.212,NA,NA
158305,1.30722,2.03798,-5,NA,NA,NA,-23.192,NA,NA
158571,1.99044,1.78788,-4.55932,NA,NA,-11.71,NA,NA,NA
158705,1.5069,1.38143,-4.41138,NA,NA,NA,-6.885,NA,NA
158996,1.47502,2.03818,-5,NA,NA,NA,-20.292,NA,NA
159077,1.32106,1.84084,-5,-26.805,NA,NA,NA,NA,NA
159318,1.98843,2.40581,-5,-31.211,NA,NA,NA,NA,NA
159463,2.38776,1.34831,-4.26051,NA,NA,-17.362,NA,NA,NA
159688,1.82893,1.15536,-4.20163,NA,NA,NA,-9.346,NA,NA
159998,0.996404,1.80376,-4.16694,NA,NA,-23.654,NA,NA,NA
160079,1.83073,1.53092,-4.74072,NA,NA,-11.396,NA,NA,NA
160248,1.93859,1.6734,-4.03567,NA,NA,NA,-3.916,NA,NA
160520,1.20844,1.78778,-3.8264,NA,NA,NA,-19.469,NA,NA
160619,2.04263,1.27721,-4.36452,NA,NA,-22.855,NA,NA,NA
160976,1.5286,1.24835,-4.77169,NA,-32.84,NA,NA,NA,NA
161061,2.03379,2.12621,-4.27175,-13.916,NA,NA,NA,NA,NA
161392,1.70625,1.83984,-4.44596,-12.733,NA,NA,NA,NA,NA
161475,1.9486,1.48353,-4.16007,NA,NA,NA,NA,-22.311,NA
161645,2.31111,1.93124,-3.82542,-20.87,NA,NA,NA,NA,NA
161952,1.77441,2.18637,-3.9158,-18.043,NA,NA,NA,NA,NA
162107,1.63952,2.52625,-4.0031,NA,NA,NA,-23.284,NA,NA
162366,2.11245,1.69411,-4.11495,-17.758,NA,NA,NA,NA,NA
162492,1.31916,1.332,-4.75761,NA,NA,-22.765,NA,NA,NA
162618,2.61674,1.77672,-4.48014,NA,NA,-26.959,NA,NA,NA
162987,2.11998,1.16385,-4.51881,NA,NA,NA,NA,-35.352,NA
163056,1.92491,2.03844,-5,-22.01,NA,NA,NA,NA,NA
163365,2.05302,1.78363,-5,NA,NA,-22.112,NA,NA,NA
163588,1.97555,1.54906,-5,NA,NA,-27.908,NA,NA,NA
163712,1.95644,1.67574,-4.45233,-7.242,NA,NA,NA,NA,NA
163987,1.92347,1.49879,-5,-21.882,NA,NA,NA,NA,NA
164028,1.80551,1.7841,-5,NA,NA,NA,-15.056,NA,NA
164334,1.8438,1.36527,-5,NA,NA,NA,-17.692,NA,NA
164510,3.07776,1.5513,-3.85133,-62.314,NA,NA,NA,NA,NA
164667,2.21731,2.06049,-4.01653,-22.829,NA,NA,NA,NA,NA
164823,2.25501,2.28154,-5,NA,NA,-29.736,NA,NA,NA
165147,2.27769,1.37196,-5,NA,NA,-30.917,NA,NA,NA
165212,2.10137,2.16007,-5,NA,NA,-24.171,NA,NA,NA
165434,1.51726,1.68948,-4.99236,-21.101,NA,NA,NA,NA,NA
165767,1.57765,2.02058,-5,NA,-37.581,NA,NA,NA,NA
165957,1.80555,2.77308,-3.93797,NA,NA,NA,-35.482,NA,NA
166131,1.82917,2.59964,-4.43192,NA,-38.571,NA,NA,NA,NA
166236,1.88115,1.2757,-4.70212,NA,NA,NA,-9.972,NA,NA
166582,2.323,1.69206,-4.55374,NA,NA,-16.442,NA,NA,NA
166777,1.81375,2.42017,-5,NA,NA,NA,-26.242,NA,NA
166974,2.00935,1.35041,-5,-24.116,NA,NA,NA,NA,NA
167132,2.01742,1.59712,-4.96062,NA,NA,NA,-14.19,NA,NA
167309,2.19949,1.36604,-5,NA,NA,NA,-21.487,NA,NA
167473,2.53133,2.26788,-4.33286,NA,NA,NA,-25.118,NA,NA
167769,1.58487,2.20878,-4.6018,NA,NA,-19.262,NA,NA,NA
167822,2.04452,0.999976,-3.9413,NA,NA,NA,-24.243,NA,NA
168165,1.92014,1.17271,-5,NA,NA,NA,-25.247,NA,NA
168353,1.23472,2.26207,-4.72553,NA,NA,NA,-23.072,NA,NA
168474,1.83781,2.18106,-5,-24.926,NA,NA,NA,NA,NA
168796,1.91271,1.74613,-5,NA,NA,NA,-15.97,NA,NA
168916,2.15739,1.85507,-4.36131,NA,NA,-16.778,NA,NA,NA
169083,0.901978,1.70199,-4.05962,NA,NA,NA,-29.254,NA,NA
169245,2.39751,1.61109,-4.71968,NA,NA,-26.458,NA,NA,NA
169499,1.84724,1.40492,-4.06693,-6.403,NA,NA,NA,NA,NA
169653,2.1259,1.33727,-5,-22.682,NA,NA,NA,NA,NA
169941,1.34814,1.1401,-4.25536,NA,NA,-22.487,NA,NA,NA
170101,1.25421,1.45096,-4.26499,NA,NA,-15.287,NA,NA,NA
170293,2.1827,1.11634,-4.35406,NA,NA,NA,-15.556,NA,NA
170451,1.51941,1.20259,-5,NA,-45.584,NA,NA,NA,NA
170674,1.22505,1.71321,-4.27496,-12.207,NA,NA,NA,NA,NA
170822,1.29288,2.19893,-3.90917,NA,NA,NA,-21,NA,NA
171150,2.07079,2.02074,-4.63884,NA,NA,-14.814,NA,NA,NA
171314,1.48443,2.51306,-4.88976,-30.003,NA,NA,NA,NA,NA
171561,1.88082,2.29553,-4.13083,NA,NA,NA,-14.27,NA,NA
171683,1.1639,2.20423,-5,NA,NA,-35.059,NA,NA,NA
171949,1.78343,1.90927,-5,NA,NA,NA,-15.6,NA,NA
172184,2.18553,2.03277,-5,NA,NA,NA,-21.169,NA,NA
172218,1.8742,2.11482,-4.92632,NA,NA,NA,-16.968,NA,NA
172553,2.06686,2.70901,-4.61435,-40.813,NA,NA,NA,NA,NA
172786,2.39864,2.30473,-4.35409,-24.231,NA,NA,NA,NA,NA
172812,1.79133,1.3104,-3.90228,NA,NA,NA,-11.375,NA,NA
173176,2.06051,1.14302,-4.11338,NA,NA,NA,-14.994,NA,NA
173316,1.24855,2.05889,-4.22579,NA,NA,NA,-13.981,NA,NA
173485,1.72655,1.4457,-4.41706,NA,NA,-4.693,NA,NA,NA
173693,1.55907,1.62269,-4.83576,NA,NA,NA,-10.396,NA,NA
173835,1.67928,2.3384,-3.87034,NA,NA,NA,-19.295,NA,NA
174185,1.93467,1.84616,-4.12018,NA,NA,NA,-4.391,NA,NA
174307,2.01928,1.83305,-3.83523,NA,NA,-22.67,NA,NA,NA
174550,1.22915,1.95014,-3.41209,NA,NA,NA,-34.83,NA,NA
174734,1.03713,1.95188,-4.21382,-27.769,NA,NA,NA,NA,NA
174928,1.69618,1.4856,-4.02288,NA,NA,NA,-3.734,NA,NA
175167,1.80376,2.13317,-4.19221,-14.327,NA,NA,NA,NA,NA
175345,1.48805,1.50749,-5,NA,-35.955,NA,NA,NA,NA
175458,1.5111,1.76421,-3.7385,NA,NA,NA,-14.491,NA,NA
175626,1.91314,2.37698,-3.55751,NA,NA,-33.358,NA,NA,NA
175884,2.0457,1.74092,-4.40082,NA,NA,NA,-3.89,NA,NA
176178,2.11693,0.997452,-4.70192,NA,NA,NA,-26.774,NA,NA
176385,2.07739,2.04774,-5,-26.171,NA,NA,NA,NA,NA
176457,1.83787,2.04204,-3.99474,NA,NA,NA,-9.37,NA,NA
176638,1.48888,2.53511,-3.94644,-27.647,NA,NA,NA,NA,NA
176837,1.46294,1.94909,-4.49271,NA,NA,NA,-7.301,NA,NA
177080,1.56162,1.49394,-5,NA,NA,-32.282,NA,NA,NA
177340,1.67298,1.41776,-5,NA,NA,-25.891,NA,NA,NA
177570,2.21474,1.33617,-5,NA,NA,NA,-22.942,NA,NA
177625,1.04294,1.26564,-4.11627,-32.599,NA,NA,NA,NA,NA
177957,1.76893,1.23713,-3.9826,NA,-27.163,NA,NA,NA,NA
178039,1.91079,1.48917,-4.39584,-4.058,NA,NA,NA,NA,NA
178330,1.97814,2.45086,-4.57682,NA,NA,-21.569,NA,NA,NA
178532,1.94936,2.207,-4.50921,NA,NA,NA,-11.271,NA,NA
178616,1.83978,1.46776,-3.45175,NA,NA,NA,-26.288,NA,NA
178845,2.12685,2.49615,-4.37934,NA,NA,NA,NA,-50.019,NA
179134,2.26424,1.88863,-4.22613,NA,NA,NA,-10.025,NA,NA
179399,2.6713,2.11858,-5,NA,NA,NA,-35.241,NA,NA
179518,1.7136,2.14112,-4.04591,NA,NA,NA,-11.757,NA,NA
179702,0.988618,1.45113,-4.55486,NA,NA,NA,-27.486,NA,NA
179851,1.40734,1.54807,-4.1209,-10.415,NA,NA,NA,NA,NA
180120,1.64371,2.70734,-4.74418,NA,NA,NA,-31.678,NA,NA
180334,2.45855,2.67972,-5,NA,NA,NA,-45.108,NA,NA
180576,1.7359,1.70098,-5,NA,NA,NA,-15.833,NA,NA
180661,1.42441,1.08516,-4.31222,-21.509,NA,NA,NA,NA,NA
180929,2.16056,1.83829,-4.53238,NA,NA,NA,-7.724,NA,NA
181012,2.02837,1.30267,-5,NA,NA,-32.259,NA,NA,NA
181385,1.44754,1.92233,-5,NA,NA,NA,-18.63,NA,NA
181586,1.95052,1.16413,-4.41926,NA,NA,NA,-11.565,NA,NA
181635,1.58258,2.04425,-4.16073,NA,NA,NA,-8.257,NA,NA
181920,2.73677,1.6406,-4.77262,NA,NA,NA,NA,-41.811,NA
182146,2.14177,1.71302,-5,-19.366,NA,NA,NA,NA,NA
182326,1.25728,1.66238,-5,NA,NA,NA,-22.562,NA,NA
182422,2.16162,2.35468,-3.8181,NA,NA,NA,-25.319,NA,NA
182653,2.12658,2.68179,-3.65241,-43.085,NA,NA,NA,NA,NA
182813,1.44678,1.91199,-4.60817,NA,NA,-10.891,NA,NA,NA
183197,1.83545,2.0776,-4.27379,NA,NA,-12.596,NA,NA,NA
183311,1.34892,1.63738,-4.71991,NA,NA,-23.922,NA,NA,NA
183489,2.3573,1.67257,-5,-23.181,NA,NA,NA,NA,NA
183793,2.04806,2.20094,-4.52869,NA,-27.756,NA,NA,NA,NA
183961,2.46798,1.38573,-5,NA,NA,-36.759,NA,NA,NA
184192,2.0508,1.06449,-4.25398,NA,NA,-21.316,NA,NA,NA
184338,1.74448,2.20167,-3.65363,NA,NA,-28.688,NA,NA,NA
184501,2.02362,1.47013,-4.6297,NA,NA,-16.563,NA,NA,NA
184665,2.19309,1.80303,-5,NA,NA,-26.438,NA,NA,NA
184969,1.79426,2.10154,-4.20807,-8.964,NA,NA,NA,NA,NA
185150,1.96257,2.10262,-5,NA,NA,NA,-18.845,NA,NA
185322,1.46703,1.89937,-4.79337,-24.263,NA,NA,NA,NA,NA
185568,1.32946,1.20866,-4.22098,NA,NA,NA,-18.44,NA,NA
185682,1.41772,2.08241,-5,NA,NA,-29.311,NA,NA,NA
185917,1.77172,1.76086,-4.31025,NA,NA,NA,-0.938,NA,NA
186089,0.826419,2.34159,-4.69747,NA,NA,NA,-39.865,NA,NA
186349,1.22911,2.09485,-5,NA,NA,NA,-26.098,NA,NA
186537,1.59599,1.81699,-5,NA,NA,NA,-17.065,NA,NA
186712,1.56106,1.47393,-5,NA,NA,NA,-17.795,NA,NA
186895,0.848353,1.29469,-4.65999,NA,NA,NA,-40.773,NA,NA
187131,1.62283,1.8894,-4.97387,-22.7,NA,NA,NA,NA,NA
187368,2.0402,2.05548,-5,NA,NA,NA,-18.797,NA,NA
187491,1.8513,2.30423,-4.69183,NA,NA,-26.706,NA,NA,NA
187739,1.60965,1.13414,-4.1331,NA,NA,NA,-12.461,NA,NA
187962,1.48096,1.93105,-4.12423,NA,NA,NA,-6.999,NA,NA
188017,1.9986,2.55553,-4.26312,NA,NA,-29.708,NA,NA,NA
188266,2.37887,2.28946,-4.71516,NA,NA,-33.673,NA,NA,NA
188588,1.71906,1.9616,-4.39142,NA,NA,NA,NA,-20.658,NA
188738,0.858786,1.59158,-4.15,NA,NA,NA,-29.801,NA,NA
188815,2.3111,1.32129,-4.74967,NA,NA,NA,-18.029,NA,NA
189188,1.27511,2.04857,-5,NA,NA,-32.484,NA,NA,NA
189343,2.30805,2.35914,-4.12097,NA,NA,NA,-22.51,NA,NA
189494,1.82775,1.349,-4.49399,-16.779,NA,NA,NA,NA,NA
189723,1.42643,2.30275,-5,NA,NA,NA,-26.635,NA,NA
189981,1.80131,2.17339,-4.52391,NA,NA,NA,-9.883,NA,NA
190193,2.53913,1.44312,-4.13528,NA,NA,NA,-19.887,NA,NA
190396,1.26898,2.01782,-5,NA,NA,NA,-23.319,NA,NA
190535,1.51318,1.79818,-4.17666,NA,NA,NA,-4.175,NA,NA
190613,1.61842,2.12535,-3.81275,NA,NA,-17.544,NA,NA,NA
190856,1.53176,1.97515,-5,-24.096,NA,NA,NA,NA,NA
191027,1.58354,2.08568,-5,NA,NA,NA,-19.53,NA,NA
191373,1.66765,2.28207,-5,NA,NA,-24.779,NA,NA,NA
191431,2.14557,2.42826,-4.93009,NA,NA,-29.245,NA,NA,NA
191748,1.92059,1.82023,-4.03398,NA,NA,-9.761,NA,NA,NA
191992,1.81215,2.03887,-4.00321,-11.238,NA,NA,NA,NA,NA
192058,1.95824,1.09802,-4.5396,-25.164,NA,NA,NA,NA,NA
192396,1.56308,1.60447,-5,-17.408,NA,NA,NA,NA,NA
192435,1.86392,1.90685,-4.75805,NA,-38.227,NA,NA,NA,NA
192787,1.85862,1.50182,-3.71746,-14.766,NA,NA,NA,NA,NA
192926,1.12272,1.60889,-4.0472,-26.91,NA,NA,NA,NA,NA
193120,1.96249,1.40605,-4.46822,NA,NA,NA,-4.009,NA,NA
193207,1.98251,1.14051,-4.31663,-12.683,NA,NA,NA,NA,NA
193446,1.66073,1.94411,-4.01378,NA,NA,NA,-8.066,NA,NA
193643,1.3785,1.95736,-4.09817,-15.11,NA,NA,NA,NA,NA
193832,1.80403,1.34208,-4.90979,NA,NA,NA,-14.454,NA,NA
194117,2.26576,1.93325,-3.77907,-21.233,NA,NA,NA,NA,NA
194388,1.90276,1.76236,-5,NA,NA,NA,-15.285,NA,NA
194535,1.82568,1.88395,-4.71546,-15.108,NA,NA,NA,NA,NA
194630,1.7203,1.72093,-4.98711,NA,NA,-16.761,NA,NA,NA
194958,1.50782,1.20343,-4.7303,NA,NA,-21.195,NA,NA,NA
195112,1.36327,2.00514,-5,NA,NA,-30.072,NA,NA,NA
195313,1.94638,2.17846,-5,NA,NA,-26.98,NA,NA,NA
195578,1.55663,2.08187,-4.83888,NA,NA,-22.458,NA,NA,NA
195602,2.24288,1.89354,-3.66079,-23.835,NA,NA,NA,NA,NA
195812,2.44945,1.84274,-5,NA,NA,NA,-24.783,NA,NA
196124,1.92551,1.82204,-5,NA,NA,-27.129,NA,NA,NA
196349,2.08284,1.79289,-5,NA,NA,NA,-17.789,NA,NA
196406,1.95439,1.36609,-5,NA,NA,NA,-18.047,NA,NA
196670,1.5843,1.93506,-4.66458,NA,NA,NA,-8.521,NA,NA
196838,1.76695,1.40917,-5,-19.464,NA,NA,NA,NA,NA
197034,1.65712,1.91515,-4.71162,NA,NA,NA,-8.432,NA,NA
197363,2.08138,1.53032,-4.22382,NA,NA,-7.995,NA,NA,NA
197526,1.85835,2.25737,-3.44188,NA,NA,-34.317,NA,NA,NA
197760,1.83237,1.92849,-4.38464,NA,NA,-6.798,NA,NA,NA
197953,1.96548,1.33072,-5,NA,NA,NA,-20.954,NA,NA
198122,1.11816,2.08281,-4.26271,NA,NA,-30.044,NA,NA,NA
198277,0.960628,2.07294,-4.08476,NA,NA,NA,-25.751,NA,NA
198437,2.00089,1.50388,-4.22456,-10.759,NA,NA,NA,NA,NA
198746,2.0686,1.8375,-5,NA,NA,NA,-17.402,NA,NA
198801,2.4151,1.3541,-5,NA,NA,NA,-27.301,NA,NA
199153,1.86233,1.79336,-5,-16.035,NA,NA,NA,NA,NA
199316,1.74811,1.65022,-5,NA,NA,-17.33,NA,NA,NA
199534,1.80897,1.76888,-5,-19.842,NA,NA,NA,NA,NA
199686,1.54127,1.50187,-4.54669,-16.013,NA,NA,NA,NA,NA
199999,0.986587,1.35994,-5,NA,-57.03,NA,NA,NA,NA
