id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness2.5,fitness1,fitness-1,fitness0,fitness-2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-3,fitness-0.5,fitness1.5,fitness0.5,fitness2,fitness-4
75140,-2.44754,-1.41397,-1.30619,NA,NA,NA,NA,NA,3363.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75378,-1.55469,-1.06618,-1.38502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6400.811,NA,NA,NA,NA,NA,NA
75537,-1.8393,-0.0707622,-1.899,NA,NA,NA,NA,NA,1037.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75768,-1.46822,0.375173,-0.759155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2388.606,NA,NA,NA,NA,NA
75816,-0.617914,-0.336496,-0.192981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5150.439,NA,NA,NA,NA,NA,NA
76152,-1.60939,-1.73682,-0.828265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1447.468,NA,NA,NA,NA,NA,NA
76333,-0.926901,-1.37393,-1.27023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17123.069,NA,NA,NA,NA,NA,NA
76600,-1.52894,-2.65599,-1.39701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.249,NA,NA,NA,NA,NA
76612,-2.12496,-1.53808,-0.295945,NA,NA,NA,NA,NA,2887.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76937,-2.79198,-1.56971,-0.577906,NA,NA,NA,NA,NA,882.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77061,-2.6025,-1.02534,-0.632514,NA,NA,NA,NA,NA,2410.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77319,-1.27109,-1.3058,-0.651602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13613.512,NA,NA,NA,NA,NA,NA
77509,-3.06084,-0.271816,-1.30027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721.078,NA,NA,NA,NA,NA,NA
77724,-1.7216,-0.803306,-1.01711,NA,NA,NA,NA,NA,3647.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77814,-0.519961,-0.125954,-1.09155,NA,NA,NA,NA,NA,NA,NA,212.982,NA,NA,NA,NA,NA,NA,NA,NA,NA
78085,-0.0879311,-1.01439,-0.832013,NA,NA,NA,NA,NA,10122.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78311,-0.970587,-1.65738,-1.39564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4012.972,NA,NA,NA,NA
78419,-0.725931,-0.286431,-0.88416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12298.987,NA,NA,NA,NA
78724,-0.141045,-0.94206,-0.73964,NA,NA,NA,NA,NA,11057.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78837,-0.937078,-1.64005,-0.528504,NA,NA,NA,NA,NA,4691.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79132,-0.641987,-0.376676,-0.748187,NA,NA,NA,NA,NA,1055.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79335,-0.593648,-0.321074,-0.649427,NA,NA,NA,NA,NA,8003.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79466,-0.852655,-0.419071,-1.4453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4735.338,NA,NA,NA,NA,NA,NA
79685,0.244006,-0.37613,-0.9425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.819,NA,NA,NA,NA,NA
79947,-0.7705,-1.37081,-0.649196,NA,NA,NA,NA,NA,NA,NA,11625.072,NA,NA,NA,NA,NA,NA,NA,NA,NA
80176,-0.927296,-0.178393,-1.56434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3983.164,NA,NA,NA,NA,NA,NA
80370,-3.60284,-0.382417,-1.35104,NA,NA,NA,NA,NA,1341.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80550,-1.26258,-0.898005,-1.34998,NA,NA,NA,NA,NA,NA,NA,NA,NA,4680.015,NA,NA,NA,NA,NA,NA,NA
80616,-0.9307,-1.66368,-1.50554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8696.526,NA,NA,NA,NA,NA,NA
80983,-1.30707,-1.2138,-0.74436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11503.876,NA,NA,NA,NA,NA,NA
81199,-0.815791,-2.08979,-2.56113,NA,NA,NA,NA,NA,3534.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81214,-0.782008,-1.56901,-1.92776,NA,NA,NA,NA,NA,11110.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81541,-0.947705,-2.05257,-3.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621.443,NA,NA,NA,NA,NA,NA
81739,-0.977441,-1.54699,-1.48911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3866.739,NA,NA,NA,NA,NA,NA
81872,-0.785447,-1.47433,-0.258083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18421.724,NA,NA,NA,NA,NA,NA
82179,-1.15646,-0.778516,-1.31729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4456.124,NA,NA,NA,NA,NA,NA
82307,-1.31036,-0.332358,-1.6466,NA,NA,NA,NA,NA,4864.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82539,-1.90451,-0.160759,-2.62563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215.998,NA,NA,NA,NA,NA,NA
82749,-2.38554,-0.911093,-1.49353,NA,NA,NA,NA,NA,NA,2950.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82926,-1.99896,-0.860254,-0.811882,NA,NA,NA,NA,NA,NA,10432.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83174,-2.56539,-0.765419,-1.96313,NA,NA,NA,NA,NA,1798.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83224,-1.46672,-2.40915,-1.34711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265.478,NA,NA,NA,NA,NA
83566,-1.85219,-1.42308,-0.296778,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.319,NA,NA,NA,NA,NA,NA,NA
83706,-2.5494,-2.11554,-0.298947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519.215,NA,NA,NA,NA,NA,NA
83860,-1.98334,-1.62328,-0.291872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4176.137,NA,NA,NA,NA,NA,NA
84102,-1.02974,-1.18509,-0.577976,NA,NA,NA,NA,NA,1502.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84336,-0.654471,-1.22716,-0.750139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3876.488,NA,NA,NA,NA
84596,-0.962417,-1.0195,-0.841901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8004.215,NA,NA,NA,NA,NA,NA
84730,-1.84864,-2.00259,-0.64569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481.388,NA,NA,NA,NA,NA,NA
84923,-2.39124,-1.41586,-1.81356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.885,NA,NA,NA,NA,NA,NA
85113,-1.45261,-1.51239,-2.54528,NA,NA,NA,NA,NA,6381.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85209,-1.94139,-1.57408,-1.53905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6433.643,NA,NA,NA,NA,NA,NA
85522,-1.37997,-2.35167,-1.64791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.015,NA,NA,NA,NA,NA
85691,-0.665878,-2.91499,-1.43346,NA,NA,NA,NA,NA,NA,NA,1174.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
85887,-0.779586,-2.42586,-1.59046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4669.792,NA,NA,NA,NA,NA,NA
86109,-0.880379,-1.33727,-0.959384,NA,NA,NA,NA,NA,NA,NA,3460.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
86284,-0.338806,-0.0247067,-1.26114,NA,NA,NA,NA,NA,3503.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86420,-0.388181,-0.123624,-1.24678,NA,NA,NA,NA,NA,1733.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86667,-0.795105,-0.249389,-1.05751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3831.413,NA,NA,NA,NA
86915,-0.165386,-0.913829,-0.289258,NA,NA,NA,NA,NA,NA,4176.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87042,-0.101579,-1.64228,-1.21372,NA,NA,NA,NA,NA,3784.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87284,-1.92978,-1.23544,-1.51987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5383.224,NA,NA,NA,NA,NA,NA
87588,-0.162118,-1.4869,-2.06047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6704.324,NA,NA,NA,NA,NA,NA
87748,-1.22203,-0.922097,-2.95018,NA,NA,NA,NA,NA,3199.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87974,-0.408729,-1.67886,-1.98637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.215,NA,NA,NA,NA,NA,NA
88200,-0.223547,-1.79504,-0.812231,NA,NA,NA,NA,NA,1741.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88265,0.452709,-1.65614,-0.567535,NA,NA,NA,NA,NA,1516.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88409,-0.817623,-1.55607,-0.815376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20764.447,NA,NA,NA,NA
88601,-1.63407,-0.59574,-0.515312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708.358,NA,NA,NA,NA
88920,-1.68949,0.0732793,-0.190703,NA,NA,NA,NA,NA,NA,NA,281.382,NA,NA,NA,NA,NA,NA,NA,NA,NA
89141,-1.34963,0.346291,-0.326481,NA,NA,NA,NA,NA,NA,NA,NA,NA,926.71,NA,NA,NA,NA,NA,NA,NA
89261,-2.00309,-0.000544356,-0.306538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2273.158,NA,NA,NA,NA,NA,NA
89576,-2.64345,0.902253,-0.940322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.923,NA,NA,NA,NA,NA,NA
89603,-1.59928,0.25344,-0.775763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1842.663,NA,NA,NA,NA
89812,-2.61643,0.797443,-0.648328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.282,NA,NA
90103,-1.2771,0.989612,-0.619179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638.183,NA,NA,NA,NA,NA,NA
90321,-0.00170838,1.34848,-0.860789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011.204,NA,NA,NA,NA
90451,-0.842815,1.74073,-0.697587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4859.382,NA,NA,NA,NA
90766,1.19027,1.5957,-0.85345,NA,NA,NA,NA,NA,177.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90885,-0.171756,-1.25767,-0.894183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6984.774,NA,NA,NA,NA
91056,-0.283417,-1.50817,-1.36544,NA,NA,NA,NA,NA,15669.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91370,-0.811368,-1.08998,-1.54406,NA,NA,NA,NA,NA,2166.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91571,-1.64604,-0.956169,-1.95175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5408.302,NA,NA,NA,NA
91672,-1.16758,-1.44024,-2.00595,NA,NA,NA,NA,NA,1877.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91884,-1.98777,-3.07779,-3.09659,NA,NA,NA,NA,NA,NA,509.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92039,-1.46559,-4.8946,-3.88807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118.899,NA,NA,NA,NA
92346,-0.868214,-2.44138,-1.54045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4220.027,NA,NA,NA,NA,NA,NA
92411,-1.44559,-0.88194,-0.906412,NA,NA,NA,NA,NA,30544.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92601,-0.8194,-1.01299,-1.90413,NA,NA,NA,NA,1459.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92901,-1.32934,-0.750067,-0.650987,NA,NA,NA,NA,NA,NA,5569.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93032,-0.272464,-1.35244,-0.0674343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5642.491,NA,NA,NA,NA
93331,-1.31082,-2.1108,0.855085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344.277,NA,NA,NA,NA,NA,NA
93572,-1.62303,-1.47412,-0.236952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899.144,NA,NA,NA,NA,NA
93611,-2.01409,-0.8376,-1.33137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3549.763,NA,NA,NA,NA,NA
93967,-1.53184,-0.233848,-1.65248,NA,NA,NA,NA,NA,NA,NA,2143.025,NA,NA,NA,NA,NA,NA,NA,NA,NA
94131,-1.70192,-0.894957,-0.991085,NA,NA,NA,NA,NA,NA,NA,1653.138,NA,NA,NA,NA,NA,NA,NA,NA,NA
94257,-1.03528,-0.645118,-0.214414,NA,NA,NA,NA,NA,NA,NA,2848.485,NA,NA,NA,NA,NA,NA,NA,NA,NA
94455,-1.45044,-0.573855,0.350674,NA,NA,NA,NA,NA,NA,NA,2031.272,NA,NA,NA,NA,NA,NA,NA,NA,NA
94707,-1.6149,-0.153407,-0.504065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344.2,NA,NA,NA,NA,NA,NA
94803,-0.191978,-0.542319,-0.773359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4247.682,NA,NA,NA,NA
95096,-0.858966,-0.872791,-0.681126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17546.536,NA,NA,NA,NA
95260,-1.95674,-0.36554,-1.39056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3129.568,NA,NA,NA,NA,NA,NA
95457,-1.63837,-1.58602,-1.83988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932.209,NA,NA,NA,NA,NA,NA
95767,-1.60225,-0.998832,-1.38785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5898.727,NA,NA,NA,NA,NA,NA
95984,-2.09529,-2.0588,-1.91351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.117,NA,NA,NA,NA
96003,-0.412259,-2.45276,-2.15508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.329,NA,NA,NA,NA
96212,-1.05276,-1.41016,-1.41646,NA,NA,NA,NA,NA,NA,4976.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96410,-0.785068,-1.55495,-1.84833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4781.936,NA,NA,NA,NA
96763,-0.758664,-1.43681,-2.04644,NA,NA,NA,NA,NA,NA,NA,6739.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
96934,-0.746084,0.16102,-0.773437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2767.791,NA,NA,NA,NA,NA,NA
97106,-0.214877,1.73436,-0.870698,NA,NA,NA,NA,NA,NA,2313.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97259,-0.063824,0.841919,-1.31211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909.561,NA,NA
97506,-0.167336,-0.933816,-2.6397,NA,NA,NA,NA,NA,NA,708.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97682,0.421425,-0.753753,-2.60436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115.587,NA,NA,NA,NA
97916,-0.315815,-0.571974,-0.603088,NA,NA,NA,NA,NA,5522.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98091,0.373772,-0.780421,0.379666,NA,NA,NA,NA,NA,NA,433.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98226,-0.146857,-2.08262,-0.202426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2298.619,NA,NA,NA,NA,NA,NA
98514,-0.304228,-0.926702,-0.143836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8556.77,NA,NA,NA,NA,NA,NA
98637,-0.0992482,-0.893133,-0.682525,NA,NA,NA,NA,NA,17132.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98848,-0.669844,-0.180806,-0.712267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980.694,NA,NA,NA,NA
99166,0.0530248,-1.42166,-0.334082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2711.002,NA,NA,NA,NA
99345,-1.1532,-1.24894,-2.62053,NA,NA,NA,NA,NA,651.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99555,0.286023,-0.793634,-1.83513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1176.959,NA,NA,NA,NA
99715,-0.663679,-0.751711,-0.726647,NA,NA,NA,NA,NA,10816.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99940,-0.751362,-1.01922,-1.32535,NA,NA,NA,NA,NA,13313.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100154,-1.0375,-1.04557,-1.37265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4525.784,NA,NA,NA,NA
100331,-1.48534,0.268656,-1.22034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2917.41,NA,NA,NA,NA,NA,NA
100453,-1.36531,0.381732,-0.510855,NA,NA,NA,NA,NA,1771.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100729,-0.969416,-0.946112,-0.834836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.866,NA,NA,NA,NA
100805,-1.45856,-1.18032,-0.150518,NA,NA,NA,NA,NA,5967.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101138,-1.43139,-0.0771146,-0.229652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9847.514,NA,NA,NA,NA
101349,-0.850024,-0.858901,-1.06969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6851.863,NA,NA,NA,NA,NA,NA
101415,-1.28822,-1.5421,-0.869236,NA,NA,NA,NA,NA,NA,NA,NA,NA,4962.563,NA,NA,NA,NA,NA,NA,NA
101709,-1.41187,-0.204422,-0.677334,NA,NA,NA,NA,NA,NA,NA,NA,3136.457,NA,NA,NA,NA,NA,NA,NA,NA
101868,-1.30212,-0.268546,-0.877602,NA,NA,NA,NA,NA,8647.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102178,-1.23446,-1.44427,-1.44013,NA,NA,NA,NA,NA,NA,2646.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102302,-1.0175,-1.68681,-1.47185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1113.691,NA,NA,NA,NA
102502,-0.276356,-0.7605,-1.3477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7905.346,NA,NA,NA,NA
102676,-0.964521,-1.37317,-1.6856,NA,NA,NA,NA,NA,NA,4587.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102889,0.368491,-0.795028,-1.57654,NA,NA,NA,NA,NA,NA,NA,1596.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
103050,-0.695464,-0.232901,-1.60188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9809.871,NA,NA,NA,NA,NA,NA
103259,-0.209352,-0.67778,0.687314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2248.272,NA,NA,NA,NA,NA,NA
103541,-0.188475,-0.752191,0.74861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278.709,NA,NA,NA,NA,NA,NA
103726,0.21852,-1.36681,0.0129602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360.927,NA,NA,NA,NA,NA,NA
103974,0.077137,-1.43414,1.6924,NA,NA,NA,NA,NA,532.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104010,-0.867759,-2.06058,0.716724,NA,NA,NA,NA,NA,3386.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104298,-0.940566,-0.142847,-0.526483,NA,NA,NA,NA,NA,NA,NA,1828.031,NA,NA,NA,NA,NA,NA,NA,NA,NA
104500,-0.624846,-0.270378,-0.760016,NA,NA,NA,NA,NA,11216.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104610,-0.889063,-1.96464,-1.02726,NA,NA,NA,NA,NA,NA,4295.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104973,-0.327337,-1.3453,-0.0440799,NA,NA,NA,NA,NA,3426.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105177,-0.767659,-1.42846,-1.10149,NA,NA,NA,NA,NA,NA,NA,1575.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
105391,-0.183725,-1.34484,-0.723782,NA,NA,NA,NA,NA,2783.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105488,-0.422274,-1.46186,-0.204651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2797.505,NA,NA,NA,NA
105800,-0.169404,-1.0034,-1.5467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8120.024,NA,NA,NA,NA,NA,NA
105883,-0.763839,-1.39245,-1.2745,NA,NA,NA,NA,NA,NA,14301.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106092,-1.6581,-0.80816,-0.717841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13446.807,NA,NA,NA,NA
106335,-1.29724,-0.140619,-0.223413,NA,NA,NA,NA,NA,6455.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106545,-1.60021,0.328491,-1.63022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2758.776,NA,NA,NA,NA,NA,NA
106745,-0.880249,1.73335,-0.400741,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.902,NA,NA,NA,NA,NA,NA,NA
106909,-1.98572,1.69321,-1.28237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1488.966,NA,NA,NA,NA,NA,NA
107133,-1.87421,3.1848,-2.03374,NA,NA,NA,NA,NA,NA,643.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107310,-2.42864,4.64887,-1.5109,NA,NA,NA,NA,NA,3586.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107536,-1.74661,4.93986,-1.52269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.172,NA,NA,NA,NA
107720,-1.55517,4.98,-0.691366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16807.763,NA,NA,NA,NA,NA,NA
107897,-2.06742,4.757,-0.391959,NA,NA,NA,NA,NA,1339.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108173,-1.15961,3.6384,-0.312994,NA,NA,NA,NA,NA,553.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108338,-1.3984,4.86476,0.0149992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6519.618,NA,NA,NA,NA
108502,0.179459,3.86762,-0.0133892,NA,NA,NA,NA,NA,NA,138.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108721,0.25806,4.34433,-1.91468,NA,NA,NA,NA,NA,NA,812.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108860,-1.38626,4.15722,-1.34395,NA,NA,NA,NA,NA,NA,5667.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109044,-2.01217,4.35772,-1.46122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5161.936,NA,NA,NA,NA
109354,-1.70467,4.20841,-0.571946,NA,NA,NA,NA,NA,1796.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109563,-1.42957,3.76885,1.44997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.124,NA,NA,NA,NA
109681,-1.4063,4.67948,-0.179891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2362.338,NA,NA
109854,-1.02583,4.64817,-1.53326,NA,NA,NA,NA,1868.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110167,-0.601916,4.3971,-1.50668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1384.649,NA,NA
110237,-0.0767176,3.83131,-0.863261,NA,NA,NA,NA,NA,NA,2652.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110453,-0.635308,4.41247,-0.228981,NA,NA,NA,NA,NA,2853.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110628,-0.853727,4.8257,-2.03703,NA,NA,NA,NA,NA,3737.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110918,-0.207913,4.96372,-2.99799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2737.129,NA,NA,NA,NA
111060,-0.954227,4.33854,-1.56797,NA,NA,NA,NA,NA,7716.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111377,-0.719044,3.89885,-2.02198,NA,NA,NA,NA,NA,2684.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111553,-0.800049,4.88564,-2.10465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8266.139,NA,NA,NA,NA
111646,-1.48079,4.08872,-2.05559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448.199,NA,NA,NA,NA
111879,-1.87296,4.75304,-1.1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907.015,NA,NA,NA,NA
112005,-2.12315,4.67951,-0.898873,NA,NA,NA,NA,NA,4392.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112241,-1.1783,4.70988,-1.3013,NA,NA,NA,NA,NA,NA,NA,1702.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
112576,-1.9903,4.38173,-1.03893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1453.04,NA,NA,NA,NA,NA,NA
