id,x0,x1,x2,fitness-1,fitness-2,fitness-2.5,fitness-1.5,fitness0,fitness-3,fitness-5,fitness-3.5,fitness-4,fitness-4.5,fitness-0.5,fitness0.5,fitness1
92039,1.80492,0.505069,-3.31062,NA,NA,NA,NA,NA,-93.146,NA,NA,NA,NA,NA,NA,NA
92228,2.67432,1.62919,-3.13156,NA,NA,NA,NA,NA,-69.989,NA,NA,NA,NA,NA,NA,NA
92501,2.46355,1.14619,-4.67687,NA,NA,NA,NA,NA,-36.41,NA,NA,NA,NA,NA,NA,NA
92782,1.86614,1.42462,-4.66563,NA,NA,NA,-25.761,NA,NA,NA,NA,NA,NA,NA,NA,NA
92990,2.34594,2.31393,-4.36156,NA,NA,-21.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93098,2.79291,3.14376,-4.64132,NA,NA,NA,NA,NA,-79.102,NA,NA,NA,NA,NA,NA,NA
93379,1.75539,4.09002,-3.7564,NA,-139.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93541,2.21291,2.99292,-4.92599,NA,NA,-53.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93610,0.780355,3.14268,-4.27652,NA,-74.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93870,0.434335,1.84472,-4.06321,NA,NA,NA,NA,NA,NA,NA,-70.981,NA,NA,NA,NA,NA
94165,-0.217211,1.96223,-4.6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.359,NA,NA,NA
94367,1.00842,3.65758,-4.47041,NA,NA,NA,NA,NA,NA,-222.402,NA,NA,NA,NA,NA,NA
94461,0.85001,3.07278,-4.22193,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.928,NA,NA,NA
94747,1.26691,3.20692,-3.90941,NA,NA,NA,NA,NA,NA,NA,NA,-109.768,NA,NA,NA,NA
94996,1.86507,3.29036,-4.43797,NA,NA,NA,NA,NA,NA,NA,-75.411,NA,NA,NA,NA,NA
95093,1.17632,1.13926,-4.50362,NA,NA,NA,NA,NA,NA,NA,NA,-82.673,NA,NA,NA,NA
95260,1.90681,1.97671,-4.11543,NA,NA,NA,NA,NA,-16.341,NA,NA,NA,NA,NA,NA,NA
95525,2.67116,1.48455,-3.49152,-80.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95763,0.733923,1.93272,-3.87848,NA,-50.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95871,-0.472293,1.95322,-4.14125,NA,-132.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96130,1.41423,1.91477,-4.25735,NA,-8.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96201,1.49092,1.48454,-4.18107,-63.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96490,1.93248,1.75166,-4.03144,-46.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96668,2.51014,1.47487,-4.86113,NA,NA,NA,-52.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
96916,3.77675,2.89375,-4.7392,-172.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97169,3.38615,2.01594,-4.71858,NA,NA,-65.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97306,1.60343,2.25197,-4.37405,NA,-15.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97530,2.66869,2.12417,-3.52831,NA,NA,-44.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97698,2.27182,2.59083,-4.51512,NA,-39.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97988,0.800659,2.19243,-4.88714,NA,NA,NA,NA,NA,-41.405,NA,NA,NA,NA,NA,NA,NA
98047,0.925868,1.83843,-4.26755,NA,NA,NA,NA,NA,-25.661,NA,NA,NA,NA,NA,NA,NA
98211,1.94604,2.60742,-4.04279,NA,NA,NA,NA,NA,NA,NA,-47.238,NA,NA,NA,NA,NA
98589,2.49536,2.00942,-4.77099,NA,NA,NA,NA,NA,NA,-137.28,NA,NA,NA,NA,NA,NA
98639,2.67523,0.972922,-4.49518,NA,NA,NA,NA,NA,NA,NA,-52.695,NA,NA,NA,NA,NA
98921,3.70385,1.87841,-3.68806,NA,-102.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99002,4.05429,1.92222,-3.11823,NA,-174.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99344,2.68788,2.01598,-4.06668,NA,NA,-27.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99588,2.07954,3.31259,-3.61694,NA,NA,-77.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99610,1.8232,2.7892,-3.67398,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.889,NA,NA,NA
99980,1.84607,2.94352,-4.84273,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.931,NA,NA,NA
100154,0.732809,3.34429,-4.81392,NA,NA,NA,NA,NA,-95.173,NA,NA,NA,NA,NA,NA,NA
100398,1.59926,2.517,-4.58026,NA,NA,NA,NA,NA,NA,-132.969,NA,NA,NA,NA,NA,NA
100406,1.46553,2.57495,-4.90807,NA,NA,NA,NA,NA,NA,NA,NA,-63.883,NA,NA,NA,NA
100775,1.38374,2.56805,-4.90509,NA,NA,-32.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100831,2.71422,1.3789,-4.66204,NA,-42.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101014,3.62773,1.35727,-4.98062,NA,NA,NA,-99.323,NA,NA,NA,NA,NA,NA,NA,NA,NA
101255,2.91004,1.95225,-4.94547,NA,NA,NA,-56.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
101413,1.27277,1.64038,-3.80997,NA,NA,NA,-40.014,NA,NA,NA,NA,NA,NA,NA,NA,NA
101701,2.0713,1.56145,-3.8602,NA,NA,NA,NA,NA,NA,NA,-29.865,NA,NA,NA,NA,NA
101893,2.9853,1.37519,-4.58941,NA,NA,NA,NA,NA,NA,NA,-53.229,NA,NA,NA,NA,NA
102045,4.2467,1.21688,-4.59656,NA,-137.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102229,4.83554,-0.156992,-4.80703,NA,-284.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102560,2.38972,0.839735,-4.52065,NA,NA,-39.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102687,2.18044,2.40037,-3.98866,NA,NA,NA,-36.381,NA,NA,NA,NA,NA,NA,NA,NA,NA
102928,1.68274,0.996911,-4.9513,NA,NA,NA,NA,NA,NA,NA,NA,-79.265,NA,NA,NA,NA
103194,1.46362,1.79672,-4.91718,NA,NA,NA,NA,NA,NA,NA,NA,-64.554,NA,NA,NA,NA
103238,2.2406,1.82536,-4.27643,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.692,NA,NA,NA
103593,2.50779,1.15524,-4.17389,NA,NA,NA,NA,NA,NA,NA,-52.491,NA,NA,NA,NA,NA
103763,3.35128,0.989242,-4.26526,NA,NA,NA,NA,NA,NA,NA,NA,-111.02,NA,NA,NA,NA
103999,3.41771,0.493099,-4.9064,NA,NA,NA,NA,NA,-113.098,NA,NA,NA,NA,NA,NA,NA
104147,1.90729,2.1934,-4.70743,NA,NA,NA,NA,NA,NA,NA,NA,-65.097,NA,NA,NA,NA
104389,1.19853,1.85292,-4.57846,NA,NA,NA,NA,NA,-16.447,NA,NA,NA,NA,NA,NA,NA
104417,2.22243,1.61518,-4.23174,-56.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104778,2.06494,1.92156,-4.84939,-71.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104912,1.54541,1.40653,-4.24735,NA,NA,-4.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105001,1.01276,2.07475,-3.72554,NA,NA,NA,-56.324,NA,NA,NA,NA,NA,NA,NA,NA,NA
105299,1.67552,1.09835,-4.91555,NA,-28.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105459,2.96378,0.677008,-4.57018,NA,NA,-69.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105731,2.83654,2.58182,-4.3432,NA,NA,NA,-61.986,NA,NA,NA,NA,NA,NA,NA,NA,NA
105888,2.44565,2.07703,-4.76616,NA,-25.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106078,2.66257,1.5703,-3.74915,NA,NA,NA,-54.353,NA,NA,NA,NA,NA,NA,NA,NA,NA
106388,1.9827,1.03741,-3.90116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.936,NA,NA
106591,0.971633,1.13107,-3.42485,NA,NA,NA,-116.426,NA,NA,NA,NA,NA,NA,NA,NA,NA
106613,1.12551,1.98741,-3.90482,NA,NA,-21.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106927,1.64,2.3749,-4.46675,NA,NA,NA,NA,NA,NA,NA,-43.513,NA,NA,NA,NA,NA
107030,2.61617,2.26259,-3.37386,NA,NA,-55.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107295,2.21559,1.92835,-2.29851,NA,-133.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107583,2.67891,2.22703,-3.91116,NA,NA,NA,NA,NA,-46.38,NA,NA,NA,NA,NA,NA,NA
107789,4.0047,3.10152,-3.46224,NA,NA,NA,NA,NA,-218.538,NA,NA,NA,NA,NA,NA,NA
107898,2.71715,1.8183,-3.51168,NA,NA,-44.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108010,1.61244,3.18329,-4.43346,NA,NA,NA,NA,NA,-62.271,NA,NA,NA,NA,NA,NA,NA
108395,0.527015,3.36976,-4.73567,NA,NA,NA,NA,NA,NA,NA,-128.299,NA,NA,NA,NA,NA
108506,0.798467,2.65345,-4.081,NA,NA,NA,NA,NA,NA,NA,-71.25,NA,NA,NA,NA,NA
108634,1.2186,2.78493,-4.9304,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.103,NA,NA,NA
108870,0.919558,0.878455,-4.16782,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.824,NA,NA,NA
109093,1.90297,2.67004,-4.58555,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.884,NA,NA,NA
109312,0.769002,3.54788,-4.36327,NA,NA,NA,NA,NA,-100.684,NA,NA,NA,NA,NA,NA,NA
109593,1.62643,3.17593,-3.53805,NA,NA,NA,NA,NA,NA,NA,-83.204,NA,NA,NA,NA,NA
109661,2.81929,1.83514,-4.39914,NA,NA,NA,NA,NA,NA,NA,NA,-80.21,NA,NA,NA,NA
109924,2.25735,2.36437,-4.87064,NA,NA,NA,NA,NA,-31.871,NA,NA,NA,NA,NA,NA,NA
110138,3.0829,1.68713,-4.77193,NA,NA,-45.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110251,2.00023,0.49135,-4.81857,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.607,NA,NA,NA
110484,3.54936,3.41635,-4.33344,NA,NA,NA,NA,NA,NA,NA,NA,NA,-229.708,NA,NA,NA
110784,4.50526,2.8166,-4.11576,NA,NA,NA,NA,NA,NA,NA,NA,-254.652,NA,NA,NA,NA
110968,4.92141,1.95593,-4.73265,NA,-214.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111168,4.5174,0.805387,-4.03287,NA,NA,NA,-198.506,NA,NA,NA,NA,NA,NA,NA,NA,NA
111367,2.71219,1.25354,-2.29532,NA,NA,NA,-168.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
111437,2.31278,0.116574,-3.94186,NA,NA,-125.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111666,1.81515,0.665689,-3.99644,NA,-56.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111968,2.98084,2.03384,-1.91799,NA,-260.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112029,1.64158,2.47662,-3.06084,-101.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112398,1.84526,3.03056,-3.0079,NA,NA,NA,-124.036,NA,NA,NA,NA,NA,NA,NA,NA,NA
112480,2.14702,1.96053,-3.13915,NA,-48.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112606,1.88024,1.04093,-3.5997,NA,NA,NA,NA,NA,NA,NA,-55.383,NA,NA,NA,NA,NA
112931,3.19048,1.72072,-4.47327,NA,NA,NA,NA,NA,-51.402,NA,NA,NA,NA,NA,NA,NA
113200,1.66194,1.68223,-4.98888,NA,-18.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113396,1.28385,2.25166,-4.96987,NA,-35.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113532,-0.366721,2.39586,-4.72821,NA,-122.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113694,0.420246,2.57525,-4.93217,NA,-75.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113965,1.6695,2.19146,-4.51213,NA,NA,NA,NA,NA,-12.192,NA,NA,NA,NA,NA,NA,NA
114157,2.0036,1.07423,-3.92683,NA,NA,-20.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114224,1.60889,1.46696,-4.92814,NA,NA,NA,NA,NA,NA,NA,-37.741,NA,NA,NA,NA,NA
114567,0.859326,3.12086,-4.70222,NA,NA,NA,NA,NA,-72.411,NA,NA,NA,NA,NA,NA,NA
114602,-0.18616,2.5752,-4.02666,NA,NA,NA,-133.311,NA,NA,NA,NA,NA,NA,NA,NA,NA
114805,0.331606,2.75132,-4.84966,NA,NA,NA,-94.37,NA,NA,NA,NA,NA,NA,NA,NA,NA
115078,0.795669,2.49537,-3.97451,NA,NA,NA,-64.654,NA,NA,NA,NA,NA,NA,NA,NA,NA
115290,0.921904,1.97911,-4.71514,NA,-34.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115472,1.15666,2.18896,-4.2154,NA,-26.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115638,1.19763,2.05185,-4.96905,NA,-27.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115936,1.94239,0.887447,-4.34595,NA,NA,NA,NA,NA,NA,NA,-43.563,NA,NA,NA,NA,NA
116092,1.47474,0.89199,-4.27144,NA,NA,NA,NA,NA,NA,NA,NA,-75.138,NA,NA,NA,NA
116204,-0.559653,1.76688,-4.18112,NA,NA,NA,NA,NA,NA,NA,NA,-161.416,NA,NA,NA,NA
116430,1.62097,2.86595,-4.41077,NA,NA,NA,NA,NA,NA,NA,NA,-70.512,NA,NA,NA,NA
116787,1.99393,2.67315,-4.03472,NA,-39.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116940,1.4114,2.17914,-4.29854,NA,-16.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117011,2.74792,2.1321,-4.59219,NA,NA,NA,NA,NA,NA,NA,-61.399,NA,NA,NA,NA,NA
117302,3.38617,1.3972,-4.79466,NA,NA,NA,NA,NA,NA,NA,NA,NA,-167.708,NA,NA,NA
117413,3.69715,1.96732,-3.94344,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181.988,NA,NA,NA
117713,2.07595,1.97976,-4.14219,NA,NA,NA,NA,NA,NA,NA,NA,-61.958,NA,NA,NA,NA
117851,2.17761,2.30658,-2.70653,NA,NA,NA,NA,NA,NA,NA,-110.42,NA,NA,NA,NA,NA
118085,1.83647,1.72443,-2.57519,NA,NA,-88.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118364,2.02354,1.38615,-4.33565,NA,NA,NA,NA,NA,-8.233,NA,NA,NA,NA,NA,NA,NA
118401,1.79298,3.46549,-3.83498,NA,NA,-79.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118629,2.06792,3.70867,-3.79492,NA,NA,NA,NA,NA,-105.452,NA,NA,NA,NA,NA,NA,NA
118938,2.25286,4.97177,-2.8314,NA,NA,NA,NA,NA,NA,NA,NA,-377.574,NA,NA,NA,NA
119171,2.43102,3.89555,-2.71029,NA,NA,NA,NA,NA,-216.101,NA,NA,NA,NA,NA,NA,NA
119221,2.26756,3.21696,-3.84493,NA,NA,NA,NA,NA,NA,NA,NA,-103.481,NA,NA,NA,NA
119420,-0.373738,0.766088,-4.69047,NA,NA,NA,NA,NA,NA,NA,NA,-216.588,NA,NA,NA,NA
119613,1.22653,0.693478,-4.26463,NA,NA,NA,NA,NA,-71.63,NA,NA,NA,NA,NA,NA,NA
119921,0.771354,0.20327,-4.53641,NA,NA,NA,NA,NA,NA,NA,NA,-206.072,NA,NA,NA,NA
120040,0.406942,0.842014,-3.4007,NA,NA,NA,NA,NA,-127.365,NA,NA,NA,NA,NA,NA,NA
120246,1.32048,2.3695,-4.2866,NA,NA,-20.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120562,1.23065,3.58227,-3.15739,NA,NA,-122.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120652,2.14483,2.18255,-3.31043,NA,NA,-39.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120859,1.18988,2.0546,-3.85087,NA,NA,NA,NA,NA,-24.047,NA,NA,NA,NA,NA,NA,NA
121074,2.03608,2.99969,-4.98445,NA,NA,NA,NA,NA,NA,NA,-74.27,NA,NA,NA,NA,NA
121399,0.602252,2.92506,-4.77162,NA,NA,NA,NA,NA,NA,NA,NA,-102.917,NA,NA,NA,NA
121563,2.0898,1.65785,-4.55915,NA,NA,-6.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121719,0.732809,1.30947,-4.8623,NA,NA,NA,NA,NA,-52.276,NA,NA,NA,NA,NA,NA,NA
121876,1.53358,2.04361,-4.56618,NA,NA,NA,NA,NA,-14.851,NA,NA,NA,NA,NA,NA,NA
122001,1.58121,0.97738,-4.49663,NA,NA,NA,NA,NA,NA,-139.264,NA,NA,NA,NA,NA,NA
122295,1.78856,2.37522,-4.51074,NA,NA,NA,NA,NA,-20.076,NA,NA,NA,NA,NA,NA,NA
122535,2.06254,1.83323,-4.26198,NA,NA,-5.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122638,0.901808,2.61007,-3.46065,NA,NA,NA,NA,NA,NA,NA,-70.31,NA,NA,NA,NA,NA
122961,0.439178,1.79642,-3.16367,NA,NA,NA,NA,NA,NA,NA,NA,-113.884,NA,NA,NA,NA
123181,0.804082,3.26882,-2.60446,NA,NA,NA,NA,NA,NA,NA,NA,-181.81,NA,NA,NA,NA
123272,1.79952,2.17594,-3.23095,NA,NA,NA,NA,NA,-40.81,NA,NA,NA,NA,NA,NA,NA
123438,1.51824,2.94887,-2.5334,NA,NA,-124.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123632,0.395437,1.54484,-3.44537,NA,NA,NA,NA,NA,NA,NA,-86.793,NA,NA,NA,NA,NA
123973,1.34641,1.84731,-3.95276,NA,NA,-12.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124023,0.466344,2.92266,-4.79415,NA,NA,NA,NA,NA,-81.072,NA,NA,NA,NA,NA,NA,NA
124253,1.00513,2.1911,-4.44359,NA,-35.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124490,1.44806,1.47138,-4.35135,NA,-7.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124601,1.34051,1.22945,-4.22839,NA,NA,-13.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124877,0.939289,2.13699,-3.87748,NA,NA,NA,-51.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
125017,3.11599,2.40415,-4.1121,-107.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125340,2.16015,1.92724,-4.69796,NA,NA,NA,-29.609,NA,NA,NA,NA,NA,NA,NA,NA,NA
125548,1.98961,1.71842,-4.83789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.687,NA,NA
125677,1.70367,2.66418,-4.94688,NA,NA,NA,-58.013,NA,NA,NA,NA,NA,NA,NA,NA,NA
125948,1.89518,2.69835,-4.09711,NA,-41.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126130,0.79852,2.10242,-4.60332,NA,NA,NA,NA,NA,NA,NA,-46.796,NA,NA,NA,NA,NA
126236,0.58528,2.80581,-4.15523,NA,NA,NA,NA,NA,NA,NA,-87.452,NA,NA,NA,NA,NA
126456,0.697094,1.62022,-3.98763,NA,NA,NA,NA,NA,-48.086,NA,NA,NA,NA,NA,NA,NA
126670,1.70214,0.257008,-4.65256,NA,NA,NA,NA,NA,-108.821,NA,NA,NA,NA,NA,NA,NA
126834,2.0728,1.06353,-2.65877,NA,NA,NA,-133.582,NA,NA,NA,NA,NA,NA,NA,NA,NA
127175,2.82593,1.45526,-2.66136,NA,-118.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127279,1.73295,1.59948,-4.05688,-52.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127593,1.38305,1.15466,-4.91082,NA,-38.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127634,2.06567,1.77173,-4.38981,NA,-7.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127865,1.41572,1.04246,-4.4566,NA,-28.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128185,2.29338,2.62346,-4.37326,-78.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128370,2.18522,0.932798,-4.51389,NA,NA,NA,-49.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
128521,4.50423,2.19027,-4.5944,NA,NA,NA,-185.64,NA,NA,NA,NA,NA,NA,NA,NA,NA
128775,4.85806,3.43882,-4.63241,NA,NA,NA,NA,-378.039,NA,NA,NA,NA,NA,NA,NA,NA
128891,4.73354,1.99961,-4.31299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-407.313
129136,3.9975,3.09566,-3.64748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-246.488,NA,NA
129217,3.9912,3.17133,-3.34076,NA,-199.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129458,3.52778,2.00909,-4.51196,NA,NA,-72.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129752,1.05137,3.36832,-4.26101,NA,NA,NA,-110.032,NA,NA,NA,NA,NA,NA,NA,NA,NA
129929,2.04197,3.1031,-3.09742,NA,NA,NA,-106.921,NA,NA,NA,NA,NA,NA,NA,NA,NA
130148,0.782355,2.01076,-3.93079,NA,NA,NA,-73.307,NA,NA,NA,NA,NA,NA,NA,NA,NA
130269,2.24492,3.3505,-4.64303,-114.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130406,2.8298,1.81261,-3.76285,NA,-41.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130678,2.51398,2.71513,-4.99495,NA,NA,NA,NA,NA,NA,NA,-75.102,NA,NA,NA,NA,NA
130978,2.26878,1.65662,-4.46995,NA,NA,-9.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131062,0.922492,1.25419,-4.48031,NA,NA,-39.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131306,0.939484,0.788045,-2.55338,NA,NA,NA,NA,NA,NA,NA,-161.66,NA,NA,NA,NA,NA
131520,1.46934,1.45489,-4.43394,NA,NA,NA,NA,NA,NA,NA,-34.724,NA,NA,NA,NA,NA
131773,2.77371,2.72778,-3.9095,NA,NA,NA,NA,NA,NA,NA,-84.787,NA,NA,NA,NA,NA
131898,2.9122,1.86211,-4.01411,NA,NA,NA,NA,NA,NA,NA,NA,-73.061,NA,NA,NA,NA
132049,3.53645,0.807956,-4.05445,NA,NA,NA,NA,NA,-97.795,NA,NA,NA,NA,NA,NA,NA
132204,2.38598,0.594649,-4.18631,NA,NA,NA,NA,NA,NA,NA,NA,-106.73,NA,NA,NA,NA
132558,1.48108,2.35466,-4.48031,NA,NA,NA,NA,NA,-23.978,NA,NA,NA,NA,NA,NA,NA
132719,1.21301,2.66409,-4.17249,NA,NA,NA,NA,NA,NA,-144.446,NA,NA,NA,NA,NA,NA
132981,1.05494,3.4394,-4.33724,NA,NA,NA,NA,NA,NA,NA,NA,-126.737,NA,NA,NA,NA
133124,0.960146,2.56417,-4.66458,NA,NA,NA,NA,NA,-40.691,NA,NA,NA,NA,NA,NA,NA
133325,1.42073,2.37264,-4.84303,NA,NA,NA,NA,NA,-30.17,NA,NA,NA,NA,NA,NA,NA
133482,2.24583,3.09287,-3.08625,NA,NA,NA,NA,NA,NA,-219.98,NA,NA,NA,NA,NA,NA
133630,1.64001,2.57657,-4.02341,NA,NA,NA,NA,NA,-33.561,NA,NA,NA,NA,NA,NA,NA
133971,1.73994,4.01017,-3.86695,NA,NA,NA,NA,NA,NA,NA,-155.265,NA,NA,NA,NA,NA
134052,1.76012,1.89618,-3.35298,NA,NA,NA,NA,NA,NA,NA,NA,-73.922,NA,NA,NA,NA
134377,0.392096,2.36832,-4.31917,NA,NA,NA,NA,NA,-62.864,NA,NA,NA,NA,NA,NA,NA
134473,1.38324,3.23902,-4.72241,NA,NA,NA,NA,NA,-64.713,NA,NA,NA,NA,NA,NA,NA
134668,2.91341,2.04482,-4.81872,NA,NA,NA,-55.754,NA,NA,NA,NA,NA,NA,NA,NA,NA
134974,2.47941,1.42704,-3.76739,NA,NA,-26.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135055,2.99642,0.465816,-3.55697,NA,NA,-103.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135372,3.48546,0.467072,-3.89569,NA,NA,NA,-136.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
135506,3.55163,0.765473,-4.50829,NA,NA,NA,NA,NA,-101.981,NA,NA,NA,NA,NA,NA,NA
135610,2.96362,1.85008,-4.04787,NA,NA,NA,NA,NA,NA,NA,NA,-85.003,NA,NA,NA,NA
135836,2.32561,2.02327,-4.98661,NA,NA,NA,NA,NA,NA,NA,NA,-79.081,NA,NA,NA,NA
136128,0.990905,3.76834,-4.61298,NA,NA,NA,NA,NA,NA,NA,-123.498,NA,NA,NA,NA,NA
136369,1.59102,2.25023,-4.1328,NA,NA,-13.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136515,1.76256,1.45868,-4.48074,NA,-9.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136779,2.92613,2.44247,-4.89624,NA,NA,-51.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136891,1.03976,2.27196,-3.41687,NA,NA,NA,NA,NA,-47.056,NA,NA,NA,NA,NA,NA,NA
137199,1.28031,1.53525,-3.21704,NA,NA,NA,NA,NA,NA,NA,-54.538,NA,NA,NA,NA,NA
137353,2.16363,2.10204,-3.13594,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.984,NA,NA,NA
137434,2.0851,3.08145,-4.03897,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.011,NA,NA,NA
137766,1.96285,3.83537,-3.72824,NA,NA,NA,NA,NA,-118.711,NA,NA,NA,NA,NA,NA,NA
137872,1.45315,2.5228,-4.81018,NA,NA,NA,NA,NA,NA,NA,-41.584,NA,NA,NA,NA,NA
138069,2.35041,1.98606,-3.19099,NA,NA,-49.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
