id,x0,x1,x2,fitness-1,fitness-0.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-2,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness2.5,fitness3,fitness4.5,fitness3.5,fitness5,fitness4,fitness2,fitness-4,fitness-4.5
66899,-0.181668,-1.55085,-0.261504,NA,NA,NA,NA,NA,NA,2479.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67043,-1.46302,-1.38993,-0.727689,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67367,0.143361,-0.686179,-0.97924,NA,NA,NA,NA,NA,857.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67424,-1.8402,-0.508149,-0.847761,NA,NA,NA,NA,NA,1634.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67696,-0.165735,-0.550179,-1.06781,NA,2304.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67835,-0.770523,-1.2543,-1.67556,NA,NA,NA,NA,1637.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68122,-0.472753,-0.314988,-2.49444,169.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68228,0.766155,-0.620063,-1.4961,NA,NA,NA,NA,NA,4268.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68438,0.191549,-0.636696,-1.39229,NA,1479.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68605,-0.31905,-1.09357,-0.174698,NA,NA,NA,NA,623.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68936,-0.364665,-1.96208,-0.27768,NA,1427.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69037,-0.166878,-1.33639,-1.34076,NA,12374.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69382,-1.97724,-1.07775,-3.54357,NA,563.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69482,-0.828653,-2.02605,-3.49682,2505.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69642,-1.23569,-2.80268,-3.5768,NA,NA,NA,NA,162.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69911,-1.95991,-2.96599,-2.55901,NA,NA,NA,NA,NA,NA,146.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70079,-1.21952,-2.92638,-3.3947,NA,NA,NA,NA,NA,NA,NA,148.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70246,-0.366041,-2.46122,-2.86195,NA,NA,NA,NA,NA,468.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70410,-0.337355,-2.49264,-1.86116,NA,324.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70798,-0.845711,-1.33769,-0.969858,23378.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70921,-0.0260187,-1.84682,-2.10767,1263.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71186,-0.244769,-1.54111,-1.77872,64.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71391,-0.557127,-1.4281,-1.39354,NA,4084.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71539,-0.700708,-0.944917,-1.59915,NA,12378.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71683,0.778991,-2.02412,-0.58147,2318.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71853,0.422225,-1.66141,-0.867092,2078.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72178,-0.0671635,-1.44245,-0.530954,NA,NA,NA,NA,NA,4082.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72233,0.0499473,-0.568164,-1.11048,208.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72423,0.982585,-0.825619,-2.19321,859.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72686,0.850178,-0.524853,-2.65108,NA,NA,NA,NA,121.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72895,-0.229629,0.673977,-1.59517,1960.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73124,-0.979636,-0.800095,-2.19628,NA,NA,NA,NA,3287.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73210,-0.902578,-0.983528,-1.55126,NA,NA,4282.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73539,-0.189451,-0.771834,-2.70226,NA,NA,NA,288.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73682,-1.20881,-0.831061,-1.67832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054.41,NA,NA
73988,-1.51449,-2.40951,-1.99851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.231,NA,NA
74161,-1.159,-1.27233,-0.943285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.088,NA,NA,NA,NA,NA,NA,NA,NA
74271,-0.113342,-0.8013,-1.59511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445.78,NA,NA
74518,-0.315587,-0.0846559,-1.86651,NA,NA,NA,624.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74738,-0.281479,-1.38117,-2.41635,NA,1080.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74868,-0.872924,-0.32915,-2.91477,NA,1108.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75178,-1.01756,0.346251,-1.51161,1380.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75386,-1.00623,-1.35222,-1.77639,NA,229.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75494,-0.614133,-0.919149,-1.0531,NA,NA,NA,NA,4104.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75623,-0.747293,-0.982636,-0.903837,NA,NA,NA,NA,13699.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75844,-1.26398,-1.4753,-2.05796,NA,NA,NA,NA,5372.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76005,-3.02802,-1.49083,-0.831685,5442.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76280,-2.40954,-0.875692,-1.32305,NA,NA,NA,NA,193.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76568,-2.42826,1.13767,-1.43136,NA,NA,NA,NA,242.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76707,-2.83531,2.21718,-1.51762,779.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76912,-3.20351,3.27024,-2.52718,249.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77172,-1.45532,3.70631,-1.85907,NA,NA,NA,NA,1163.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77296,-0.675509,4.95607,-3.62794,NA,710.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77471,0.0240345,4.78793,-3.48981,NA,1535.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77703,-0.601307,4.34446,-3.48282,1629.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77827,-1.61966,4.70845,-2.8078,NA,696.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78189,-1.2191,4.82585,-2.87777,1043.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78303,-2.00405,4.71562,-2.38338,NA,459.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78413,-1.27796,4.65379,-2.65523,2037.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78624,-0.283632,3.47442,-3.65409,NA,NA,NA,NA,NA,79.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78998,0.449121,4.70749,-2.55254,NA,NA,NA,NA,NA,121.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79088,0.446393,4.3848,-1.18574,NA,NA,NA,NA,NA,NA,352.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79275,0.225726,4.0986,-1.99406,-25.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79568,-0.34805,3.83937,-0.557172,793.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79782,0.677543,4.6871,0.470657,NA,328.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79947,-1.03481,4.64241,0.270225,NA,433.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80189,-0.336677,4.40289,-1.50306,NA,NA,NA,NA,2521.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80362,-1.57309,4.9862,-1.9258,259.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80565,-0.567273,4.19041,-1.40285,NA,NA,NA,NA,NA,NA,123.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80678,-0.309228,3.46452,-0.494573,326.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80956,-0.88488,1.97774,-0.933428,NA,NA,NA,NA,NA,NA,NA,216.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81111,-0.175664,1.76175,0.171009,NA,NA,NA,NA,NA,340.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81244,0.191852,1.30981,-0.531619,140.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81488,0.324847,0.19338,-1.26906,872.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81728,0.480593,-0.507724,-0.621318,291.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81904,1.49015,-1.44617,-1.02231,NA,1082.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82097,0.432918,-1.85107,-0.759963,NA,NA,NA,NA,NA,642.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82366,0.98408,-1.98452,-0.601973,1241.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82461,-0.0289645,-2.52379,-1.47386,NA,3283.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82639,-0.409779,-2.02174,-1.00541,1709.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82806,-1.47211,-3.8711,-0.524554,NA,409.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83131,-1.28579,-4.94305,0.200017,900.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83217,-0.823027,-3.55029,-0.235927,NA,NA,NA,NA,NA,3304.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83493,-1.24618,-2.59846,-0.680418,NA,NA,748.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83728,-1.21856,-2.03623,-1.03444,NA,NA,875.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83921,-1.23242,-2.57735,-1.65413,NA,NA,462.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84102,-2.05545,-0.959455,-1.50388,NA,2954.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84388,-1.92452,-1.28861,-2.21074,NA,1312.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84534,-2.93306,-0.366473,-2.14305,571.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84654,-2.19254,-0.024411,-1.41071,NA,NA,NA,NA,NA,2122.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84976,-2.3926,-0.752207,-0.911684,5079.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85188,-2.61046,-0.74958,-0.594115,2885.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85384,-3.36574,-0.230523,-0.741309,NA,NA,NA,NA,NA,2385.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85439,-3.02641,-0.91443,-1.30012,NA,NA,NA,NA,NA,NA,2700.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85753,-2.62864,-0.73867,-0.883067,NA,NA,NA,NA,NA,NA,587.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85907,-1.79742,-0.916738,1.79278,531.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86196,-0.0246951,-0.989499,-1.20977,NA,NA,NA,NA,1906.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86226,-0.993595,-0.825503,-0.606477,NA,NA,NA,NA,9034.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86403,-0.980444,-0.321754,-0.355615,NA,NA,NA,NA,1364.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86684,-1.44154,-1.02801,-0.19061,NA,NA,NA,NA,5837.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86986,-2.96489,-1.40468,0.833634,NA,NA,NA,NA,852.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87144,-1.55866,-1.04212,1.64148,400.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87371,-1.5831,-0.630159,4.65162,NA,NA,NA,NA,NA,7060.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87543,-0.925576,-1.67089,4.76362,NA,NA,NA,NA,NA,8922.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87601,-0.328392,-0.593726,4.5942,NA,NA,NA,NA,NA,2675.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87814,-0.905524,-2.08192,4.90058,NA,NA,NA,NA,NA,NA,5450.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88196,-0.345124,-2.44986,4.81368,3255.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88368,0.208723,-3.02582,4.96263,NA,NA,NA,NA,NA,NA,548.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88510,0.422924,-0.762001,4.15061,NA,NA,NA,NA,NA,2479.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88738,0.216724,-0.324103,2.96595,NA,NA,NA,49.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88977,-0.929801,-0.963722,4.08092,NA,2396.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89198,-1.58915,-1.43679,4.48108,NA,NA,NA,NA,NA,NA,NA,565.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89282,-0.81454,-1.27794,3.85473,NA,NA,NA,NA,NA,NA,NA,1096.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89595,-0.77956,-2.52636,2.2628,2116.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89724,-1.46693,-0.987088,-1.06583,NA,NA,NA,NA,NA,NA,NA,NA,1508.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89848,-0.842696,-0.764105,-1.91189,NA,NA,NA,NA,NA,NA,NA,NA,NA,2316.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90092,-1.8722,-0.629584,-1.28622,NA,NA,NA,NA,NA,NA,NA,NA,1410.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90285,-2.39361,-0.972061,-1.40768,NA,NA,NA,NA,NA,NA,NA,910.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90450,-1.81361,0.264086,-1.44931,NA,NA,NA,NA,NA,NA,377.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90721,-1.20836,-0.605139,-1.45952,NA,NA,NA,NA,NA,3685.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90816,-2.69935,-0.864433,-1.26998,NA,639.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91026,-2.50801,-1.92183,-1.74557,NA,NA,NA,NA,NA,253.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91248,-2.52963,-1.30881,-1.27865,5218.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91472,-2.51803,0.2414,-0.956673,NA,1540.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91684,-2.19587,0.606279,-1.4863,NA,NA,NA,NA,240.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91870,-1.85059,0.295622,-0.985989,NA,NA,NA,NA,932.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92091,-1.94496,1.09445,-1.72772,27.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92397,-0.944327,1.00807,-2.85987,NA,573.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92433,-1.95144,-0.858877,-1.33569,NA,NA,NA,NA,NA,NA,5729.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92665,-1.56623,0.625218,-0.872929,NA,NA,NA,NA,NA,2008.086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92817,-2.42422,-0.168903,-2.13589,NA,NA,NA,NA,NA,1431.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93025,-1.72365,-0.409705,-1.58726,NA,767.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93328,-1.95266,-1.39936,-1.01574,2690.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93509,-1.41228,-1.05993,-1.30621,NA,671.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93666,-1.20196,-1.04749,-0.719596,5208.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93981,-1.82401,-1.57602,-0.595652,NA,2261.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94052,-1.46182,-1.70382,-1.03579,NA,1302.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94364,-0.750092,-2.20486,-0.872591,1843.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94447,-1.2403,-1.61165,-0.999222,NA,NA,NA,NA,1139.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94800,0.0522193,-0.942911,-0.978474,NA,NA,NA,NA,NA,NA,1455.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94829,-0.137266,-0.503372,-0.301825,NA,NA,NA,NA,NA,NA,NA,541.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95181,-1.28224,-1.36165,0.434935,NA,NA,NA,NA,NA,4529.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95289,-1.01801,-0.0295451,1.4098,NA,NA,348.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95510,-0.310011,-1.65551,0.650061,937.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95637,0.525264,-1.40242,-0.668309,NA,1701.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95910,-1.98083,-0.718042,-0.532214,NA,NA,1193.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96130,-1.68333,-1.60504,-0.805263,NA,NA,1479.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96301,-1.5636,-0.645549,-1.46408,NA,NA,1090.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96427,-1.31405,-0.335907,-0.97927,NA,NA,702.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96664,-0.685876,-0.536165,-0.0124126,1604.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96950,-1.26725,-0.180076,-0.702021,NA,NA,NA,NA,NA,12290.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97039,-1.38544,0.271472,-1.49048,NA,NA,NA,NA,NA,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97393,-1.15699,-1.52548,-0.315976,NA,NA,NA,NA,NA,NA,831.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97511,-2.14869,-1.3955,-0.84157,NA,NA,NA,NA,NA,NA,2884.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97652,-1.2658,-1.635,-2.41591,NA,NA,NA,NA,NA,NA,1072.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97970,-0.136358,-1.68354,-2.13504,NA,NA,NA,NA,1382.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98003,-0.0318633,-2.63177,-0.821054,NA,NA,NA,NA,1660.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98306,-0.218569,-2.81727,-1.3542,NA,NA,NA,NA,744.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98472,-0.67143,-2.37334,-1.03978,NA,468.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98603,-0.580868,-4.58726,-1.51737,NA,NA,NA,NA,NA,2251.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98918,-1.02837,-4.92527,0.346524,NA,NA,NA,NA,NA,712.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99080,-0.862679,-2.80939,-0.773663,NA,NA,NA,NA,NA,3272.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99218,0.356857,-1.23076,-1.83303,NA,937.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99456,-0.837453,-1.09343,-2.06078,NA,NA,NA,NA,NA,1964.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99748,-1.18812,-0.0449071,-2.56596,785.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99879,-1.41474,-0.681111,-1.93011,NA,NA,NA,NA,NA,NA,4250.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100191,-0.74349,-1.493,0.325911,NA,NA,NA,NA,NA,NA,3598.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100233,-0.437217,-1.389,-0.53728,NA,NA,NA,NA,NA,NA,NA,192.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
