id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5
174818,-1.70347,3.77277,-5,-8.387,NA,NA,NA
175140,-2.0385,3.92768,-4.84418,-34.264,NA,NA,NA
175283,-1.7064,3.66866,-4.24475,NA,NA,NA,-58.2
175542,-1.64937,3.76132,-5,-6.363,NA,NA,NA
175601,-1.56568,3.87651,-4.92102,NA,NA,-13.486,NA
175934,-1.52668,4.1179,-5,NA,-48.833,NA,NA
176080,-1.9332,2.99129,-4.95678,NA,NA,-68.092,NA
176389,-1.74522,3.30155,-4.68551,NA,NA,-39.382,NA
176478,-1.29131,3.728,-5,NA,-41.706,NA,NA
176783,-2.10934,4.71281,-4.99731,NA,-59.038,NA,NA
176857,-2.28099,4.92283,-5,NA,NA,-72.324,NA
177061,-1.48542,4.21478,-5,NA,-59.011,NA,NA
177308,-1.21699,3.78624,-5,NA,NA,-19.18,NA
177551,-1.08008,3.88834,-5,NA,NA,-21.842,NA
177749,-1.46797,3.94657,-4.86223,NA,-34.778,NA,NA
177903,-1.37896,3.85743,-5,NA,-31.962,NA,NA
178079,-1.4259,3.75762,-5,-27.783,NA,NA,NA
178329,-1.16076,3.66376,-5,-36.039,NA,NA,NA
178435,-0.886842,3.51486,-5,NA,NA,-61.705,NA
178779,-2.2497,3.99359,-5,-45.92,NA,NA,NA
178948,-1.55452,3.58663,-5,NA,-44.53,NA,NA
179083,-1.68939,3.18197,-5,NA,NA,-44.639,NA
179363,-1.39073,3.69394,-5,NA,-36.48,NA,NA
179469,-1.12568,3.31866,-5,NA,-56.228,NA,NA
179796,-1.22986,3.57706,-5,NA,-57.555,NA,NA
179902,-1.1353,3.40856,-5,NA,-48.438,NA,NA
180055,-1.84647,3.19206,-5,NA,-62.562,NA,NA
180257,-1.53401,4.35637,-5,NA,-48.779,NA,NA
180483,-1.73134,3.50581,-4.63855,NA,NA,-25.424,NA
180759,-1.09916,3.77242,-4.86014,NA,NA,-11.55,NA
180829,-2.18764,4.45619,-5,NA,NA,-53.802,NA
181073,-1.20122,3.63877,-4.51104,NA,NA,-32.269,NA
181326,-1.85352,3.86788,-5,NA,NA,-21.32,NA
181409,-1.15361,4.02353,-5,NA,-62.389,NA,NA
181786,-1.96763,4.78719,-5,NA,-59.827,NA,NA
181919,-1.92087,3.80274,-4.67188,NA,-33.394,NA,NA
182005,-2.3928,3.43247,-5,NA,-52.831,NA,NA
182355,-1.70371,4.18996,-5,NA,-36.787,NA,NA
182502,-1.24699,4.03762,-5,NA,NA,-28.115,NA
182624,-2.02075,4.35542,-4.53892,NA,-54.794,NA,NA
182939,-1.71217,3.96528,-4.62008,NA,-37.943,NA,NA
183117,-0.969611,3.79244,-5,NA,NA,-35.069,NA
183350,-1.46443,3.98528,-5,NA,NA,-15.206,NA
183590,-1.55349,4.1594,-5,NA,-47.217,NA,NA
183666,-2.37453,4.30837,-5,NA,-51.602,NA,NA
183849,-1.93784,3.47058,-5,NA,-58.612,NA,NA
184130,-1.7784,3.05846,-5,NA,NA,-47.904,NA
184234,-2.22381,3.87294,-5,NA,NA,-43.986,NA
184446,-1.61293,4.19319,-5,NA,-40.856,NA,NA
184605,-1.09726,3.48736,-5,NA,-54.066,NA,NA
184884,-1.90586,4.04546,-4.79743,NA,-46.28,NA,NA
185138,-1.0134,4.27549,-5,-73.976,NA,NA,NA
185260,-1.47159,4.02676,-5,-35.432,NA,NA,NA
185447,-1.19657,3.42597,-5,-51.79,NA,NA,NA
185767,-1.64116,4.12369,-4.78632,-28.115,NA,NA,NA
185884,-2.10716,4.60546,-4.75521,NA,NA,-65.301,NA
186111,-1.81394,4.06766,-4.88949,NA,-33.843,NA,NA
186258,-1.33843,3.76303,-4.94347,-12.346,NA,NA,NA
186466,-1.39436,3.59028,-5,NA,-49.152,NA,NA
186686,-2.28595,4.56501,-5,NA,-66.348,NA,NA
186955,-2.49813,3.56789,-5,NA,NA,-55.512,NA
187071,-1.64223,3.38484,-5,NA,-37.313,NA,NA
187400,-1.66853,3.56198,-4.90262,NA,-39.31,NA,NA
187473,-1.70451,3.87471,-5,NA,NA,-12.189,NA
187601,-1.2272,4.31533,-5,NA,NA,-48.198,NA
187931,-1.68508,3.52903,-5,NA,NA,-26.22,NA
188058,-1.58967,4.18124,-5,NA,-43.263,NA,NA
188278,-1.58336,3.459,-5,NA,-43.249,NA,NA
188413,-1.77369,3.89023,-5,NA,-50.06,NA,NA
188656,-2.54099,4.23593,-5,NA,-63.243,NA,NA
188983,-1.31889,3.85887,-5,NA,NA,-18.006,NA
189126,-1.40012,3.7592,-4.24195,NA,NA,-35.059,NA
189242,-1.58376,3.49982,-5,NA,-43.025,NA,NA
189430,-2.07626,3.96042,-5,NA,NA,-37.074,NA
189768,-1.65281,4.09019,-5,-30.604,NA,NA,NA
189865,-1.59445,3.34399,-4.65964,NA,NA,-25.704,NA
190065,-1.59853,3.36777,-5,NA,NA,-23.531,NA
190332,-1.75008,4.23274,-4.72062,NA,-38.043,NA,NA
190563,-1.76698,3.86699,-5,NA,-50.988,NA,NA
190795,-1.31364,3.6421,-5,NA,NA,-11.474,NA
190880,-1.30257,3.85629,-5,-16.081,NA,NA,NA
191036,-2.18033,3.97406,-4.94184,NA,NA,-37.194,NA
191397,-2.46556,4.20614,-5,NA,-58.922,NA,NA
191447,-2.44024,3.5685,-5,NA,-59.926,NA,NA
191731,-1.85711,4.27237,-5,-50.498,NA,NA,NA
191869,-1.55852,3.91813,-5,NA,-44.736,NA,NA
192149,-1.91631,4.51023,-5,NA,-52.081,NA,NA
192389,-1.82228,3.97884,-4.52244,NA,NA,-34.012,NA
192524,-2.42545,4.18575,-5,-58.049,NA,NA,NA
192770,-2.3274,4.19713,-5,NA,-47.432,NA,NA
192818,-1.96469,3.65011,-5,NA,-41.995,NA,NA
193138,-2.39003,3.82795,-5,-41.507,NA,NA,NA
193220,-1.64969,3.43947,-5,NA,NA,-23.174,NA
193445,-2.24672,3.81433,-5,NA,NA,-40.068,NA
193759,-2.20342,3.52401,-4.80155,NA,-51.988,NA,NA
193979,-1.87176,3.60246,-5,-19.539,NA,NA,NA
194107,-1.88028,3.8328,-5,NA,-40.42,NA,NA
194337,-1.54049,4.22104,-4.33774,NA,-55.86,NA,NA
194480,-1.79695,3.69728,-5,NA,-47.445,NA,NA
194664,-1.79367,3.80682,-5,NA,-49.262,NA,NA
194850,-1.60371,3.58926,-4.76039,-41.453,NA,NA,NA
195082,-2.30729,4.266,-5,-51.215,NA,NA,NA
195362,-1.30612,4.21797,-4.77834,NA,NA,-26.057,NA
195511,-1.92229,3.40801,-5,NA,-52.07,NA,NA
195658,-1.96852,3.57857,-5,-27.229,NA,NA,NA
195948,-0.992099,4.47811,-5,NA,NA,-78.743,NA
196065,-1.28882,3.61179,-5,NA,NA,-22.429,NA
196396,-1.50866,4.37236,-5,NA,NA,-39.958,NA
196475,-1.62525,4.12937,-5,NA,NA,-28.748,NA
196672,-2.24933,4.45033,-5,NA,-58.459,NA,NA
196860,-1.51199,4.02739,-5,-21.65,NA,NA,NA
197051,-1.44244,4.14165,-4.71026,NA,-60.694,NA,NA
197368,-1.78653,4.46123,-5,NA,-55.087,NA,NA
197561,-1.85752,4.17674,-5,NA,-48.253,NA,NA
197789,-2.01416,3.97172,-5,NA,-41.342,NA,NA
197925,-2.72794,4.41947,-5,NA,-75.099,NA,NA
198130,-1.88334,3.77598,-5,NA,-39.211,NA,NA
198207,-2.4025,3.58419,-5,NA,NA,-52.532,NA
198515,-1.79976,3.69097,-5,NA,-30.026,NA,NA
198686,-1.14058,4.2017,-5,NA,-51.776,NA,NA
198874,-1.59091,3.27386,-5,NA,-47.194,NA,NA
199163,-1.5022,3.59598,-4.88115,-3.186,NA,NA,NA
199229,-1.93807,3.8378,-5,NA,-35.67,NA,NA
199561,-1.83654,4.09217,-4.88795,NA,-35.062,NA,NA
199613,-1.46028,3.77698,-4.442,-19.613,NA,NA,NA
200000,-2.40793,3.95996,-5,-62.057,NA,NA,NA
