id,x0,x1,x2,fitness4.5,fitness5,fitness4,fitness3.5
193438,-0.745995,4.76131,4.75277,NA,17323.142,NA,NA
193646,-0.649979,5,4.68764,NA,8893.735,NA,NA
193977,-1.84137,5,5,NA,3539.918,NA,NA
194000,-0.890942,5,4.90405,NA,NA,5342.307,NA
194361,-0.20772,4.38241,5,NA,3838.142,NA,NA
194559,-0.516986,5,5,NA,3242.642,NA,NA
194711,-0.653909,5,5,5597.493,NA,NA,NA
194841,-0.89397,5,5,NA,11712.827,NA,NA
195167,-2.10647,5,5,NA,6139.665,NA,NA
195287,-0.612844,5,5,NA,8197.494,NA,NA
195388,-0.577414,4.77216,5,NA,7849.431,NA,NA
195610,-0.0100669,3.34223,5,NA,1503.014,NA,NA
195907,-0.948424,4.8302,5,NA,12902.224,NA,NA
196089,-1.39891,4.26648,5,NA,7326.72,NA,NA
196318,-0.400277,4.44674,4.72367,NA,842.977,NA,NA
196400,-1.93365,5,3.73394,NA,1791.437,NA,NA
196715,-0.739286,4.77424,4.71909,NA,15851.884,NA,NA
196823,-0.997111,5,5,NA,7446.976,NA,NA
197154,-0.693314,4.78463,5,NA,14163.018,NA,NA
197230,-0.918248,5,5,NA,10943.604,NA,NA
197576,-1.5488,4.92909,5,NA,NA,NA,3696.999
197703,-0.677008,5,5,NA,13297.107,NA,NA
197828,-2.16513,5,5,NA,3391.427,NA,NA
198166,-1.00098,5,5,NA,7242.491,NA,NA
198354,-0.740147,4.78268,4.71253,NA,15735.036,NA,NA
198477,-0.948652,5,5,NA,12757.173,NA,NA
198667,-0.675916,5,5,NA,10793.888,NA,NA
198894,-0.578762,5,5,NA,6526.193,NA,NA
199077,-1.30941,5,5,4816.61,NA,NA,NA
199352,0.364169,5,4.80527,NA,5303.321,NA,NA
199474,2.30149,5,5,NA,2633.009,NA,NA
199757,2.32856,4.93144,4.80467,NA,5470.482,NA,NA
199983,3.16433,4.00043,4.61851,NA,NA,NA,11.549
