id,x0,x1,x2,fitness-4.5,fitness-3.5,fitness-5,fitness-4,fitness-3
150796,-1.23798,4.29403,-4.55059,-56.947,NA,NA,NA,NA
150961,-2.0418,3.92627,-4.50053,NA,NA,-48.052,NA,NA
151081,-2.71363,4.34072,-4.83977,NA,NA,-70.386,NA,NA
151377,-2.57377,4.73237,-4.74346,NA,NA,NA,-72.911,NA
151431,-2.94793,4.80174,-4.32858,NA,NA,NA,-97.604,NA
151728,-2.22373,3.40631,-4.30738,NA,NA,-71.473,NA,NA
151924,-1.64535,3.60967,-4.78088,-15.021,NA,NA,NA,NA
152174,-1.55674,3.40645,-4.27812,NA,NA,NA,-61.81,NA
152318,-2.15204,3.49979,-4.03752,-75.168,NA,NA,NA,NA
152587,-1.54748,3.68689,-4.16613,NA,NA,-63.294,NA,NA
152766,-1.58399,4.30015,-4.97932,-40.373,NA,NA,NA,NA
152967,-1.34645,4.29211,-4.83393,-54.287,NA,NA,NA,NA
153032,-1.9439,4.15899,-4.44119,NA,NA,-45.789,NA,NA
153281,-1.91107,4.47257,-4.6245,NA,NA,NA,-57.835,NA
153452,-1.73265,4.63233,-4.47719,NA,NA,NA,-67.467,NA
153638,-2.68434,3.79629,-4.48789,-58.679,NA,NA,NA,NA
153811,-1.74034,4.67038,-4.98691,-50.638,NA,NA,NA,NA
154116,-2.52602,4.26641,-4.45963,NA,NA,NA,-69.56,NA
154297,-2.11937,4.09769,-4.71029,-41.835,NA,NA,NA,NA
154419,-2.2763,4.16795,-4.36872,-54.517,NA,NA,NA,NA
154651,-2.02311,3.89449,-4.53069,NA,NA,NA,-33.927,NA
154949,-1.94015,4.6978,-4.51617,-58.586,NA,NA,NA,NA
155132,-1.49412,4.68235,-4.92322,NA,NA,-57.862,NA,NA
155397,-1.72466,4.13059,-4.90733,-31.752,NA,NA,NA,NA
155507,-1.98001,4.15097,-4.82261,NA,NA,NA,-57.83,NA
155713,-0.971441,4.92594,-4.83462,NA,NA,-101.288,NA,NA
155973,-1.5266,4.8902,-4.05429,-93.709,NA,NA,NA,NA
156015,-1.75524,3.95561,-4.97038,NA,NA,NA,-36.344,NA
156306,-1.62427,4.0352,-4.63187,-21.339,NA,NA,NA,NA
156520,-2.09701,4.01073,-4.93726,-36.631,NA,NA,NA,NA
156631,-1.40495,4.26225,-4.96871,-22.869,NA,NA,NA,NA
156895,-1.99813,4.11206,-4.7382,-37.618,NA,NA,NA,NA
157061,-2.46306,4.59483,-4.02687,-83.348,NA,NA,NA,NA
157237,-2.29874,4.6324,-4.50999,NA,NA,-63.963,NA,NA
157424,-1.9855,4.09882,-4.69666,-35.743,NA,NA,NA,NA
157648,-2.84097,4.33759,-4.45532,NA,NA,NA,-81.704,NA
157841,-2.67453,4.20943,-4.84566,NA,NA,-73.14,NA,NA
158087,-1.0282,4.76176,-4.81289,NA,NA,NA,NA,-105.963
158380,-1.88324,4.61676,-4.8455,NA,NA,NA,-61.231,NA
158591,-1.59365,3.92535,-4.96513,NA,NA,-46.425,NA,NA
158702,-1.77576,3.45044,-4.88631,-21.891,NA,NA,NA,NA
158902,-1.85946,3.60824,-4.58672,-35.757,NA,NA,NA,NA
159037,-2.26012,3.18842,-4.83187,NA,NA,NA,-72.916,NA
159203,-1.50171,4.38496,-4.60188,NA,NA,NA,-52.908,NA
159579,-1.36794,4.21331,-4.82633,NA,NA,NA,-52.022,NA
159641,-2.00399,4.96242,-4.53922,-75.012,NA,NA,NA,NA
159887,-1.21113,3.70309,-4.61543,NA,NA,-47.17,NA,NA
160107,-2.2387,4.36248,-4.68384,NA,NA,-52.648,NA,NA
160212,-2.41337,4.98349,-4.90147,-77.728,NA,NA,NA,NA
160522,-2.02364,3.80157,-4.9804,NA,NA,-31.554,NA,NA
160703,-1.94325,3.59602,-4.52994,-36.795,NA,NA,NA,NA
160861,-3.13448,4.23453,-4.60675,-85.01,NA,NA,NA,NA
161114,-2.64898,4.41059,-4.55255,-69.12,NA,NA,NA,NA
161304,-1.77469,4.52523,-3.73189,-93.759,NA,NA,NA,NA
161487,-1.73043,4.40126,-3.56605,NA,NA,NA,-118.436,NA
161653,-1.37504,3.93641,-4.88795,-16.977,NA,NA,NA,NA
161916,-1.83968,4.5939,-4.34021,-65.916,NA,NA,NA,NA
162191,-2.63413,4.7515,-4.87549,-79.305,NA,NA,NA,NA
162285,-2.74614,3.73494,-3.84366,-98.16,NA,NA,NA,NA
162492,-2.63149,3.43152,-4.63999,-61.774,NA,NA,NA,NA
162756,-2.96196,4.9606,-4.67021,-97.233,NA,NA,NA,NA
162981,-1.50925,4.46644,-4.66266,NA,NA,NA,-76.164,NA
163194,-2.08424,4.70722,-4.64495,-65.897,NA,NA,NA,NA
163272,-2.10931,4.00906,-4.9762,-37.182,NA,NA,NA,NA
163417,-2.04717,4.85333,-4.69303,-74.843,NA,NA,NA,NA
163650,-1.30827,3.69197,-4.68,-16.97,NA,NA,NA,NA
163921,-2.42761,3.66324,-4.39942,-64.204,NA,NA,NA,NA
164123,-2.14902,3.69276,-4.91698,-38.448,NA,NA,NA,NA
164357,-2.26671,4.45419,-4.53363,NA,NA,NA,-61.125,NA
164454,-1.81194,3.51754,-4.81543,-22.912,NA,NA,NA,NA
164699,-1.09465,3.40361,-4.73605,NA,NA,-43.487,NA,NA
164926,-2.03494,3.58975,-4.98157,-34.152,NA,NA,NA,NA
165030,-1.65216,3.3865,-4.83877,NA,NA,-27.002,NA,NA
165264,-1.80475,3.4344,-4.6982,NA,NA,NA,-26.741,NA
165511,-1.87329,4.86329,-4.75852,-67.851,NA,NA,NA,NA
165771,-1.62009,3.63286,-4.64799,NA,NA,NA,-19.79,NA
165971,-1.58941,4.1059,-4.06405,-65.818,NA,NA,NA,NA
166046,-1.87547,3.14624,-4.6542,-52.637,NA,NA,NA,NA
166233,-1.93442,3.44022,-4.489,NA,NA,NA,-48.518,NA
166495,-2.11594,4.72921,-3.58321,NA,NA,NA,-114.565,NA
166743,-1.64356,4.7015,-4.49747,-64.524,NA,NA,NA,NA
166813,-1.90058,4.60042,-4.08465,NA,-105.252,NA,NA,NA
167037,-1.47873,4.12465,-4.4984,NA,-61.765,NA,NA,NA
167350,-2.09848,4.25558,-4.18103,NA,NA,-58.93,NA,NA
167413,-2.78466,3.52341,-4.22874,NA,NA,-81.989,NA,NA
167780,-2.55495,4.14836,-4.88187,-49.156,NA,NA,NA,NA
167972,-1.59103,4.37404,-4.28832,-53.713,NA,NA,NA,NA
168134,-1.97575,3.96928,-4.59011,-38.47,NA,NA,NA,NA
168293,-1.46872,3.33209,-4.37341,-64.008,NA,NA,NA,NA
168495,-1.76313,3.96397,-4.41445,NA,NA,NA,-39.78,NA
168643,-2.07653,4.79129,-4.19858,NA,NA,-83.138,NA,NA
168875,-1.77409,4.76181,-3.95996,NA,NA,-92.289,NA,NA
169176,-1.30691,4.12387,-3.88938,NA,NA,NA,-89.716,NA
169288,-2.69274,3.45486,-4.5486,NA,NA,-71.19,NA,NA
169456,-1.63765,4.42556,-4.90383,NA,NA,NA,-50.2,NA
169621,-1.3611,3.2728,-4.76913,NA,NA,NA,-20.403,NA
169862,-2.12535,3.94486,-4.75045,-38.76,NA,NA,NA,NA
170176,-2.47014,4.47099,-4.89672,NA,NA,-63.624,NA,NA
170297,-2.47067,3.6874,-4.70279,NA,NA,NA,-58.407,NA
170530,-2.45368,4.41833,-4.54894,-61.769,NA,NA,NA,NA
170697,-2.50235,4.99345,-4.34856,NA,NA,-88.453,NA,NA
170982,-2.40848,4.18073,-4.43685,NA,NA,-62.457,NA,NA
171165,-2.60266,4.26502,-4.23318,NA,NA,-63.097,NA,NA
171322,-2.59947,3.5926,-4.7079,NA,NA,-65.349,NA,NA
171553,-2.50716,4.58759,-4.19712,-75.997,NA,NA,NA,NA
171650,-2.50395,3.3988,-4.54767,-66.345,NA,NA,NA,NA
171856,-2.89527,3.83352,-4.31614,NA,NA,NA,-93.629,NA
172049,-1.82528,4.21201,-4.42679,-42.055,NA,NA,NA,NA
172261,-1.71576,3.96786,-4.9129,NA,NA,NA,-43.335,NA
172463,-1.79155,4.32958,-4.88664,-46.936,NA,NA,NA,NA
172644,-1.53584,3.96366,-4.43067,NA,NA,NA,-40.223,NA
172941,-1.68306,4.76982,-4.0615,NA,NA,NA,-93.495,NA
173154,-1.85046,3.46608,-4.69125,NA,NA,NA,-24.722,NA
173396,-2.89508,4.3883,-4.83064,NA,NA,NA,-81.419,NA
173565,-1.35088,3.93807,-4.37072,-37.841,NA,NA,NA,NA
173701,-1.21496,4.48961,-4.94696,NA,NA,-65.904,NA,NA
173887,-1.5204,4.99735,-4.79211,-78.03,NA,NA,NA,NA
174065,-2.30406,4.78855,-4.61793,-66.957,NA,NA,NA,NA
174204,-2.43229,3.15291,-4.24919,-84.481,NA,NA,NA,NA
174490,-2.33731,3.14129,-4.44686,NA,NA,-76.183,NA,NA
174721,-2.58903,4.23806,-4.87146,NA,NA,NA,-78.421,NA
174902,-2.12204,3.30037,-4.98315,-40.266,NA,NA,NA,NA
175116,-2.45558,4.11094,-4.31027,NA,NA,-68.574,NA,NA
175353,-2.09058,4.85377,-4.79051,NA,NA,NA,-72.607,NA
175562,-2.02142,4.17331,-4.7303,-28.625,NA,NA,NA,NA
175704,-1.49916,3.92476,-4.44344,-24.52,NA,NA,NA,NA
175972,-1.76419,3.9015,-4.71486,NA,NA,-49.062,NA,NA
176131,-0.945692,3.85939,-4.88691,NA,NA,NA,-64.114,NA
176342,-2.26589,3.72101,-4.1305,NA,NA,-63.253,NA,NA
176556,-1.22882,3.87209,-4.67429,NA,NA,-39.577,NA,NA
176664,-1.82579,4.27417,-4.52563,NA,NA,-49.358,NA,NA
176823,-2.58242,4.30027,-4.94968,-54.748,NA,NA,NA,NA
177016,-1.47917,4.08199,-4.87522,NA,-70.645,NA,NA,NA
177263,-2.11441,4.77462,-4.81358,NA,NA,NA,-69.726,NA
177498,-1.67873,4.96394,-4.3219,NA,NA,NA,-109.965,NA
177620,-1.92524,4.29243,-4.58058,-44.02,NA,NA,NA,NA
177810,-1.84688,4.46372,-4.33646,-60.727,NA,NA,NA,NA
178150,-2.45859,4.4766,-4.54784,NA,NA,-68.737,NA,NA
178257,-1.75269,4.25116,-4.72241,NA,NA,-37.373,NA,NA
178433,-2.05202,3.51408,-4.903,-28.665,NA,NA,NA,NA
178682,-2.38266,4.4219,-4.08163,NA,NA,NA,-78.85,NA
178821,-1.96862,3.30996,-4.33525,NA,NA,-55.343,NA,NA
179101,-1.01728,4.08094,-4.97171,NA,NA,-59.491,NA,NA
179268,-1.64465,3.78751,-4.95221,NA,NA,NA,-4.626,NA
179401,-1.57393,4.04533,-4.7797,-18.248,NA,NA,NA,NA
179781,-1.6073,3.55796,-4.98782,NA,NA,-36.009,NA,NA
179998,-2.54271,3.80292,-4.71029,NA,NA,NA,-61.103,NA
180179,-1.65508,4.46799,-4.15712,NA,NA,-72.028,NA,NA
180310,-2.40076,4.30509,-4.59898,NA,NA,NA,-63.072,NA
180445,-2.53615,4.47333,-3.50492,NA,NA,-109.629,NA,NA
180748,-2.45623,4.17565,-4.79868,NA,NA,-55.93,NA,NA
180907,-1.69394,3.5272,-4.48054,-22.177,NA,NA,NA,NA
181148,-0.930895,4.17283,-4.86196,-70.084,NA,NA,NA,NA
181357,-1.43939,3.52679,-4.55601,NA,-109.322,NA,NA,NA
181503,-1.35724,4.51538,-4.2776,NA,NA,NA,-80.985,NA
181676,-1.92504,3.78812,-4.99383,-28.408,NA,NA,NA,NA
181973,-2.10486,3.81464,-4.90638,-37.979,NA,NA,NA,NA
182012,-2.54675,4.42263,-4.35291,NA,NA,-69.078,NA,NA
182216,-2.17063,4.69855,-4.38801,-69.431,NA,NA,NA,NA
182410,-1.69013,3.19934,-4.74367,-44.253,NA,NA,NA,NA
182785,-2.72579,3.34691,-4.98115,NA,NA,-78.941,NA,NA
182832,-2.72352,3.38291,-4.60065,NA,NA,-77.196,NA,NA
183100,-2.64093,3.64005,-4.87318,-68.138,NA,NA,NA,NA
183211,-1.95223,4.37414,-4.96135,-36.306,NA,NA,NA,NA
183558,-2.15268,3.70436,-4.97358,NA,NA,-45.382,NA,NA
183727,-1.31341,4.16392,-4.20803,-69.27,NA,NA,NA,NA
183861,-2.29299,4.06094,-4.23608,-58.434,NA,NA,NA,NA
184158,-1.9878,4.40569,-4.2021,NA,NA,-59.998,NA,NA
184351,-1.54521,3.95407,-4.68293,NA,NA,NA,-48.264,NA
184471,-1.41385,4.03319,-4.7398,NA,NA,-34.153,NA,NA
184784,-1.64329,4.81403,-4.57384,-70.466,NA,NA,NA,NA
184897,-1.63823,4.88697,-4.84412,NA,NA,NA,-75.178,NA
185092,-1.89461,4.40053,-4.1579,NA,-86.825,NA,NA,NA
185346,-2.72496,4.39192,-4.40902,NA,NA,NA,-79.843,NA
185469,-3.15235,4.69932,-4.75118,NA,NA,-96.179,NA,NA
185735,-2.15298,4.69856,-4.62061,-63.671,NA,NA,NA,NA
185938,-1.52465,4.95061,-4.08213,NA,NA,-95.2,NA,NA
186103,-1.23148,3.73669,-4.92881,NA,NA,NA,-13.673,NA
186285,-1.50295,4.18385,-4.70078,-25.797,NA,NA,NA,NA
186524,-2.08039,3.23925,-4.57126,-57.338,NA,NA,NA,NA
186656,-2.57574,4.52829,-4.68069,NA,NA,-68.906,NA,NA
186830,-1.66628,4.35447,-4.34586,-44.158,NA,NA,NA,NA
187022,-1.85227,3.59465,-4.59921,-30.073,NA,NA,NA,NA
187240,-0.98683,3.60099,-4.69068,-59.67,NA,NA,NA,NA
187427,-0.879048,3.69495,-4.51806,NA,NA,NA,-99.03,NA
187620,-1.94143,3.56664,-4.52171,NA,NA,-46.648,NA,NA
187923,-2.04369,4.4999,-4.84862,-52.388,NA,NA,NA,NA
188177,-1.64898,4.66576,-4.79192,NA,NA,-79.72,NA,NA
188369,-1.73724,3.84314,-4.95958,NA,NA,NA,-53.973,NA
188477,-1.62279,4.43694,-4.58744,NA,NA,NA,-58.903,NA
188750,-1.27489,3.82984,-4.87896,NA,NA,-34.556,NA,NA
188929,-1.54899,4.4957,-4.48746,-58.317,NA,NA,NA,NA
189039,-1.96639,3.59338,-4.77969,NA,NA,-45.071,NA,NA
189290,-2.3522,4.32105,-3.56663,NA,NA,-95.059,NA,NA
189430,-2.92614,4.2077,-4.93474,-76.949,NA,NA,NA,NA
189737,-1.4858,4.27742,-4.80761,NA,NA,NA,-29.048,NA
189836,-1.89772,3.64888,-4.34274,-41.502,NA,NA,NA,NA
190178,-2.03701,3.71857,-4.72139,-36.085,NA,NA,NA,NA
190353,-2.37229,4.20825,-4.57921,NA,NA,-59.057,NA,NA
190537,-1.8071,4.88318,-4.93063,NA,NA,-70.383,NA,NA
190625,-1.00991,3.63113,-4.85368,-42.769,NA,NA,NA,NA
190898,-1.4643,3.95535,-4.77553,-19.674,NA,NA,NA,NA
191066,-1.48572,3.75777,-4.98719,NA,NA,-32.357,NA,NA
191209,-1.51556,3.87013,-4.91052,-11.872,NA,NA,NA,NA
191401,-2.63684,4.47103,-4.85514,-66.259,NA,NA,NA,NA
191672,-1.49361,4.62965,-4.88608,NA,NA,-56.725,NA,NA
191946,-1.73632,4.04922,-4.47391,-39.256,NA,NA,NA,NA
192038,-1.68026,3.47362,-4.2011,-42.189,NA,NA,NA,NA
192222,-1.75388,3.8648,-4.62523,NA,NA,NA,-40.692,NA
192471,-2.24837,4.56573,-3.89058,-80.038,NA,NA,NA,NA
192760,-1.7217,4.81102,-4.8146,NA,NA,NA,NA,-96.653
192919,-1.88569,3.867,-4.08784,NA,NA,NA,-66.39,NA
193065,-1.5781,4.00837,-4.44117,NA,NA,NA,-41.583,NA
193351,-1.19273,4.09811,-4.98217,NA,NA,NA,-36.474,NA
193582,-1.59693,3.92763,-4.30269,NA,NA,NA,-48.524,NA
193687,-2.0761,4.02054,-4.49584,-42.908,NA,NA,NA,NA
193835,-1.37036,3.71999,-4.58876,-29.835,NA,NA,NA,NA
194156,-1.54802,4.16351,-4.76648,NA,NA,NA,-43.434,NA
194371,-1.42515,4.52932,-4.5173,NA,NA,-66.844,NA,NA
194553,-1.78639,4.5957,-4.79867,-44.697,NA,NA,NA,NA
194720,-2.89474,4.63266,-4.84475,NA,NA,-90.612,NA,NA
194972,-1.40619,3.99019,-4.74921,NA,NA,NA,-26.46,NA
195057,-1.97282,3.41911,-4.94567,NA,NA,NA,-54.694,NA
195359,-1.21048,3.66603,-4.35342,-49.889,NA,NA,NA,NA
195511,-1.20486,3.65939,-4.73646,NA,NA,NA,-15.809,NA
195687,-1.19574,3.58364,-4.22051,-68.526,NA,NA,NA,NA
195947,-2.6565,3.76492,-4.89653,NA,NA,-51.031,NA,NA
196032,-1.43355,3.88201,-4.74256,NA,NA,NA,-11.702,NA
196323,-1.68027,3.29854,-4.92168,-36.835,NA,NA,NA,NA
196408,-2.34609,3.91442,-4.01199,-70.825,NA,NA,NA,NA
196636,-2.2184,3.4576,-3.943,-89.324,NA,NA,NA,NA
196848,-1.52466,4.47887,-4.69005,-51.602,NA,NA,NA,NA
197082,-1.19539,3.73169,-4.63156,-23.391,NA,NA,NA,NA
197201,-1.07235,4.03713,-4.84313,-39.268,NA,NA,NA,NA
197402,-2.14404,3.63966,-4.96316,NA,NA,-42.166,NA,NA
197695,-1.92779,3.83532,-4.58006,-28.231,NA,NA,NA,NA
197831,-1.3143,4.72441,-3.83221,NA,NA,-93.572,NA,NA
198079,-1.75756,4.62253,-4.29142,-66.007,NA,NA,NA,NA
198351,-1.95533,4.12372,-4.6062,-41.072,NA,NA,NA,NA
198503,-2.21905,3.71891,-4.73067,NA,NA,NA,-48.976,NA
198633,-2.33771,4.84964,-4.91709,-63.696,NA,NA,NA,NA
198900,-2.73356,4.51392,-4.17436,NA,NA,NA,-87.61,NA
199096,-1.09498,3.91285,-4.90679,NA,NA,NA,-74.094,NA
199219,-1.34485,4.28844,-4.76554,-25.686,NA,NA,NA,NA
199597,-2.19673,4.61702,-4.31033,NA,NA,NA,-75.454,NA
199764,-1.93899,4.49407,-4.41539,NA,NA,NA,-68.096,NA
200000,-1.8174,4.28443,-4.31877,NA,NA,NA,-83.563,NA
