id,x0,x1,x2,fitness-3.5,fitness-4,fitness-2.5,fitness-4.5,fitness-5,fitness-3
139337,-1.40372,3.17569,-3.66086,NA,NA,NA,NA,-149.624,NA
139489,-2.02024,3.47687,-4.03161,-128.648,NA,NA,NA,NA,NA
139653,-1.6717,3.77835,-4.07884,NA,NA,NA,-65.648,NA,NA
139885,-1.73966,4.16492,-4.85857,NA,NA,NA,-34.395,NA,NA
140121,-1.48236,2.92029,-3.53365,NA,NA,NA,NA,-156.143,NA
140332,-1.0591,2.98618,-3.69942,NA,NA,NA,-129.292,NA,NA
140553,-2.01369,3.84871,-4.32698,NA,-35.529,NA,NA,NA,NA
140629,-2.26182,3.52159,-4.44151,NA,NA,NA,-48.285,NA,NA
140905,-3.52645,4.86873,-4.95761,NA,NA,NA,-125.271,NA,NA
141135,-2.86152,4.94081,-4.5512,-108.205,NA,NA,NA,NA,NA
141344,-2.84446,4.42504,-3.89794,NA,-100.989,NA,NA,NA,NA
141479,-1.88926,3.91267,-4.32247,NA,NA,NA,-44.629,NA,NA
141746,-2.67886,4.70345,-4.82319,NA,NA,NA,-84.677,NA,NA
141841,-1.44372,4.67996,-4.54333,NA,NA,NA,NA,-75.325,NA
142160,-0.685083,4.46413,-4.53569,NA,NA,NA,-115.028,NA,NA
142295,-0.786711,4.28646,-4.65084,NA,NA,NA,-78.387,NA,NA
142553,-1.30656,4.17404,-4.59725,NA,NA,NA,-48.833,NA,NA
142687,-3.57139,3.79024,-4.35028,NA,NA,NA,-114.1,NA,NA
142931,-2.45141,3.66303,-4.70038,NA,NA,NA,NA,-57.802,NA
143100,-1.75935,3.88944,-4.84649,NA,NA,NA,-12.51,NA,NA
143201,-1.93157,4.67851,-4.20974,NA,NA,NA,-59.922,NA,NA
143516,-1.35547,4.99881,-4.83085,NA,NA,NA,-72.21,NA,NA
143640,-1.34788,4.84646,-4.71443,NA,-85.475,NA,NA,NA,NA
143944,-2.20401,4.08338,-4.58107,NA,-47.709,NA,NA,NA,NA
144080,-1.03706,4.50052,-4.77645,NA,NA,NA,NA,-82.684,NA
144202,-1.67806,4.83748,-4.64322,NA,NA,NA,NA,-77.684,NA
144452,-1.7697,4.30857,-4.10706,NA,-70.773,NA,NA,NA,NA
144637,-1.96154,4.64909,-4.68875,NA,NA,NA,-60.469,NA,NA
144918,-3.26373,3.90971,-4.81454,NA,NA,NA,NA,-84.9,NA
145155,-2.86023,3.94964,-4.95537,NA,NA,NA,NA,-71.191,NA
145351,-2.97281,4.43133,-4.65858,NA,NA,NA,NA,-80.851,NA
145441,-3.11943,4.89734,-4.63928,NA,NA,NA,-102.16,NA,NA
145680,-1.70512,4.01483,-4.64918,NA,NA,NA,NA,-37.254,NA
145807,-1.44637,4.63621,-4.66419,NA,NA,NA,NA,-60.862,NA
146045,-1.39095,4.7145,-4.62727,NA,NA,NA,-73.263,NA,NA
146340,-2.39466,4.61109,-4.13141,NA,NA,NA,-78.506,NA,NA
146544,-2.31298,4.22441,-4.88101,-121.365,NA,NA,NA,NA,NA
146705,-2.1641,4.44843,-4.89104,NA,-58.111,NA,NA,NA,NA
146837,-2.23977,4.56179,-4.92547,-92.545,NA,NA,NA,NA,NA
147174,-2.16399,4.62498,-4.9485,NA,-65.451,NA,NA,NA,NA
147333,-1.35775,4.72345,-4.95295,NA,NA,NA,-85.707,NA,NA
147458,-1.6685,3.94614,-4.3937,NA,-41.623,NA,NA,NA,NA
147642,-1.45501,4.84435,-4.14683,NA,NA,NA,NA,-98.589,NA
147890,-1.37267,4.73707,-3.74583,NA,NA,NA,NA,-82.849,NA
148029,-1.17958,4.80341,-4.83783,NA,-84.858,NA,NA,NA,NA
148283,-2.13134,3.82915,-4.9058,NA,-39.167,NA,NA,NA,NA
148403,-1.63843,3.46126,-4.50176,NA,NA,NA,-40.833,NA,NA
148610,-2.30202,4.68344,-3.9705,NA,NA,NA,NA,-89.279,NA
148959,-2.03756,4.67788,-4.38922,NA,NA,NA,-50.989,NA,NA
149106,-2.65202,4.69924,-4.4962,NA,-93.19,NA,NA,NA,NA
149276,-1.98009,3.4582,-4.53496,NA,-47.774,NA,NA,NA,NA
149599,-1.49973,4.41356,-4.27476,NA,-73.91,NA,NA,NA,NA
149728,-2.06218,4.66378,-3.51694,NA,NA,NA,-107.835,NA,NA
149873,-1.11088,4.09187,-3.47853,-185.285,NA,NA,NA,NA,NA
150165,-1.2509,4.82133,-4.55639,NA,-104.428,NA,NA,NA,NA
150324,-2.10974,4.88269,-4.90134,NA,NA,NA,-69.234,NA,NA
150505,-1.52999,4.51677,-4.0391,NA,NA,NA,NA,-82.951,NA
150800,-1.14048,4.82952,-4.86806,NA,NA,NA,-81.149,NA,NA
150962,-1.96938,4.52055,-4.9954,NA,NA,NA,-52.226,NA,NA
151072,-1.72494,4.71286,-4.7385,NA,NA,NA,-46.081,NA,NA
151351,-0.306121,3.34992,-4.80876,NA,NA,NA,NA,-171.854,NA
151527,-1.34139,4.57631,-3.92468,NA,NA,NA,NA,-92.608,NA
151657,-2.26918,3.3022,-4.76703,NA,NA,NA,NA,-47.793,NA
151990,-2.72513,4.25051,-4.75985,NA,NA,NA,NA,-73.269,NA
152163,-3.37405,4.71667,-4.97687,NA,NA,NA,-110.853,NA,NA
152298,-2.13405,4.60223,-4.51741,NA,NA,NA,NA,-65.201,NA
152556,-2.58087,4.01189,-2.60643,NA,NA,NA,-196.126,NA,NA
152649,-2.54271,3.74207,-4.37729,NA,NA,NA,-58.524,NA,NA
152901,-3.29061,4.45812,-4.05252,NA,NA,NA,NA,-115.454,NA
153042,-2.58995,4.96086,-3.7378,-137.923,NA,NA,NA,NA,NA
153204,-2.13851,4.63779,-3.68064,NA,NA,NA,-99.262,NA,NA
153524,-2.16511,3.93406,-4.46679,NA,NA,NA,-48.799,NA,NA
153700,-1.95548,4.71425,-4.1533,NA,NA,NA,-65.016,NA,NA
153831,-1.78881,4.7377,-4.66788,NA,NA,NA,-60.277,NA,NA
154181,-1.62587,4.49183,-4.41656,NA,NA,NA,NA,-64.245,NA
154262,-2.42776,4.60836,-4.69004,NA,-63.126,NA,NA,NA,NA
154424,-2.83186,4.46923,-4.9267,NA,NA,NA,-73.463,NA,NA
154653,-2.22162,3.22192,-4.93435,NA,NA,NA,NA,-58.207,NA
154944,-1.28659,4.55815,-4.14519,NA,-105.389,NA,NA,NA,NA
155123,-2.00163,4.20666,-3.73289,NA,-82.661,NA,NA,NA,NA
155293,-2.25644,4.96723,-4.81907,NA,NA,NA,-76.969,NA,NA
155449,-1.53729,4.2654,-3.84466,NA,NA,NA,-89.135,NA,NA
155764,-2.23109,4.53151,-3.521,NA,NA,NA,-105.373,NA,NA
155995,-2.41326,4.06903,-4.66657,NA,NA,NA,NA,-57.814,NA
156032,-2.13563,3.43726,-4.98347,NA,NA,NA,-36.453,NA,NA
156299,-2.60408,3.95249,-4.43294,-99.306,NA,NA,NA,NA,NA
156492,-2.75916,4.9332,-4.76934,NA,-87.304,NA,NA,NA,NA
156744,-1.06873,4.90915,-4.7768,NA,NA,NA,-91.55,NA,NA
156956,-1.94608,3.73144,-4.58628,NA,NA,NA,NA,-38.514,NA
157003,-2.89435,4.61906,-4.71948,NA,NA,NA,-80.391,NA,NA
157254,-2.18864,4.80647,-3.73323,NA,NA,NA,-97.556,NA,NA
157478,-1.64533,3.66151,-4.02099,NA,NA,NA,-70.146,NA,NA
157602,-2.32523,4.21411,-4.47404,NA,-52.749,NA,NA,NA,NA
157904,-1.67566,4.53916,-4.70057,NA,NA,NA,-46.973,NA,NA
158008,-1.80411,4.90225,-4.72168,NA,NA,NA,-69.479,NA,NA
158367,-2.52364,4.30876,-3.88846,NA,NA,NA,NA,-88.738,NA
158524,-3.20356,4.88426,-4.68901,NA,-113.851,NA,NA,NA,NA
158658,-2.23336,3.81729,-4.85672,NA,NA,NA,NA,NA,-94.749
158909,-2.16345,4.31094,-4.34435,NA,-63.78,NA,NA,NA,NA
159187,-0.904636,4.58947,-4.62018,NA,NA,NA,-94.52,NA,NA
159210,-1.42481,3.59501,-4.72423,NA,NA,NA,NA,-46.33,NA
159561,-1.53082,4.9425,-4.2724,NA,NA,NA,-87.35,NA,NA
159669,-1.40324,4.52765,-4.81908,NA,NA,NA,-63.858,NA,NA
159877,-1.35228,4.72096,-4.48704,NA,NA,NA,-61.175,NA,NA
160087,-2.58637,4.27144,-4.74239,NA,NA,NA,NA,NA,-89.5
160309,-2.54019,4.46809,-4.35647,NA,NA,NA,-71.596,NA,NA
160547,-3.19943,3.61894,-2.76051,NA,NA,NA,-192.406,NA,NA
160741,-1.06572,4.2456,-4.17129,NA,NA,NA,-64.632,NA,NA
160968,-1.42184,3.91892,-4.50115,NA,-21.273,NA,NA,NA,NA
161125,-2.92118,3.66415,-4.21141,NA,NA,NA,-90.985,NA,NA
161320,-2.64495,3.6567,-4.52932,NA,NA,NA,-63.671,NA,NA
161429,-1.54443,3.00568,-4.34422,NA,-97.15,NA,NA,NA,NA
161602,-2.18085,4.80905,-3.52896,NA,NA,NA,-112.94,NA,NA
161846,-1.77464,3.35553,-4.96714,NA,NA,NA,-33.96,NA,NA
162094,-1.46886,3.91271,-4.77572,NA,NA,NA,NA,-27.374,NA
162339,-1.78246,3.95917,-3.81663,-138.463,NA,NA,NA,NA,NA
162563,-1.38549,4.26455,-3.8666,NA,NA,NA,-59.893,NA,NA
162696,-0.996452,4.40597,-4.05783,NA,NA,NA,NA,-109.031,NA
162994,-1.84996,4.42953,-3.90871,NA,NA,NA,NA,-82.19,NA
163046,-2.43566,3.99348,-4.18718,NA,NA,NA,-71.521,NA,NA
163272,-1.66085,4.0873,-4.31303,NA,NA,NA,-37.751,NA,NA
163447,-1.27319,4.58496,-4.48236,NA,-78.202,NA,NA,NA,NA
163785,-1.46276,4.13585,-4.88987,NA,-27.882,NA,NA,NA,NA
163970,-1.36229,4.91617,-4.77076,NA,-92.701,NA,NA,NA,NA
164167,-1.66014,4.56088,-4.60156,NA,NA,NA,-57.473,NA,NA
164212,-0.531473,4.59142,-4.80221,NA,NA,NA,-105.983,NA,NA
164562,-1.43385,2.65772,-4.99269,NA,-153.624,NA,NA,NA,NA
164798,-1.28623,3.71733,-3.76964,NA,-134.975,NA,NA,NA,NA
164812,-2.62301,4.49736,-4.07468,NA,NA,NA,-82.575,NA,NA
165170,-2.73595,4.94081,-3.81896,NA,NA,NA,-110.621,NA,NA
165295,-2.01525,4.00204,-4.05624,NA,-68.819,NA,NA,NA,NA
165516,-2.52302,3.78298,-4.87653,NA,NA,NA,NA,-53.23,NA
165710,-3.9109,4.81325,-4.37492,NA,NA,NA,-159.089,NA,NA
165854,-2.08267,4.36476,-4.8847,NA,NA,NA,-38.227,NA,NA
166062,-2.40653,3.15861,-4.78462,NA,NA,NA,NA,-71.531,NA
166296,-2.18561,3.54921,-4.49809,NA,NA,NA,-48.048,NA,NA
166466,-3.23346,3.46686,-4.94571,NA,NA,NA,-83.883,NA,NA
166658,-2.14807,3.3343,-3.96686,NA,NA,NA,NA,-90.965,NA
166865,-3.61928,3.76497,-4.47586,NA,NA,NA,-116.547,NA,NA
167165,-4.06529,4.2438,-4.54282,NA,NA,NA,-155.853,NA,NA
167377,-1.91279,4.65895,-4.89135,NA,-61.221,NA,NA,NA,NA
167587,-1.57322,3.3659,-4.78867,NA,NA,NA,-31.586,NA,NA
167727,-2.00909,4.44541,-4.32254,NA,-67.585,NA,NA,NA,NA
167946,-2.31349,3.9646,-4.73753,NA,-43.353,NA,NA,NA,NA
168112,-2.76387,4.12396,-4.92677,NA,NA,NA,-63.583,NA,NA
168375,-2.45936,4.81994,-4.56895,NA,NA,NA,NA,-78.757,NA
168538,-2.29241,4.23083,-4.05981,NA,-79.093,NA,NA,NA,NA
168617,-2.82039,4.25058,-3.21901,NA,NA,NA,NA,-135.348,NA
168870,-2.43748,4.58934,-4.04907,NA,-90.882,NA,NA,NA,NA
169180,-1.40167,3.04155,-4.80461,NA,-64.02,NA,NA,NA,NA
169232,-1.42564,3.74793,-4.38852,NA,NA,NA,-23.13,NA,NA
169548,-2.68114,4.96357,-4.214,NA,NA,NA,-95.492,NA,NA
169614,-2.61581,4.59629,-4.26734,NA,NA,NA,-69.887,NA,NA
169830,-2.04895,4.96494,-4.87798,NA,NA,NA,-69.568,NA,NA
170043,-1.83859,4.1966,-4.52166,NA,NA,NA,-42.462,NA,NA
170320,-2.37314,4.73717,-4.99195,NA,NA,NA,-65.302,NA,NA
170556,-1.81888,4.45047,-4.68716,NA,NA,NA,-49.004,NA,NA
170787,-1.21948,4.13281,-4.83167,NA,NA,NA,NA,-51.305,NA
170894,-2.86762,4.42461,-4.8913,NA,NA,NA,-77.946,NA,NA
171196,-1.26418,4.79861,-4.64426,-105.57,NA,NA,NA,NA,NA
171327,-1.9753,4.56383,-4.96293,NA,NA,NA,-55.496,NA,NA
171457,-2.2519,4.09164,-4.68105,NA,NA,NA,NA,-51.204,NA
171773,-2.67265,3.55157,-4.17904,-110.933,NA,NA,NA,NA,NA
171976,-3.05307,3.85504,-4.22812,-93.293,NA,NA,NA,NA,NA
172091,-1.08235,2.39082,-4.44709,NA,NA,NA,-140.21,NA,NA
172361,-1.19494,3.19219,-4.66582,NA,-89.084,NA,NA,NA,NA
172513,-0.693703,3.289,-3.81212,NA,NA,NA,-117.926,NA,NA
172680,-0.846048,3.79767,-4.8289,-68.969,NA,NA,NA,NA,NA
172919,-1.08165,4.75457,-4.77986,NA,-100.11,NA,NA,NA,NA
173196,-1.51284,4.37243,-4.26704,NA,NA,NA,-66.209,NA,NA
173333,-2.58093,4.08783,-4.93337,-81.586,NA,NA,NA,NA,NA
173556,-1.79253,4.87188,-4.28557,NA,NA,NA,-78.87,NA,NA
173692,-1.09566,4.98359,-4.99037,-107.802,NA,NA,NA,NA,NA
173897,-1.98806,4.98344,-3.58334,NA,NA,NA,-113.968,NA,NA
174177,-3.2529,4.70981,-4.47384,NA,-110.732,NA,NA,NA,NA
174387,-2.49518,4.92064,-4.72535,NA,NA,NA,-77.894,NA,NA
174502,-2.3582,4.57593,-4.60701,NA,NA,NA,NA,-68.712,NA
174697,-1.69525,4.06773,-4.68083,NA,NA,NA,NA,-39.009,NA
174803,-1.06867,4.9784,-4.84255,NA,NA,NA,-97.61,NA,NA
175155,-1.13809,4.55424,-4.55868,NA,NA,NA,-80.948,NA,NA
175327,-2.6619,4.16423,-4.74265,NA,-60.705,NA,NA,NA,NA
175474,-1.20417,4.75052,-4.45319,NA,NA,NA,-89.673,NA,NA
175694,-2.04871,4.88293,-4.52298,NA,NA,NA,NA,-74.844,NA
175813,-1.36734,3.47694,-4.20412,NA,-82.443,NA,NA,NA,NA
176152,-1.17272,3.79249,-3.89395,-176.258,NA,NA,NA,NA,NA
176373,-1.98183,3.79899,-4.43678,-83.709,NA,NA,NA,NA,NA
176515,-2.09217,2.77188,-4.76278,NA,-102.304,NA,NA,NA,NA
176708,-2.94035,4.08036,-3.57288,NA,NA,NA,NA,NA,-184.566
176878,-2.24333,4.19022,-4.91035,NA,NA,NA,NA,-44.535,NA
177078,-2.02785,3.4594,-4.8215,NA,NA,NA,NA,-59.903,NA
177262,-2.68785,4.49453,-4.05163,NA,NA,NA,NA,-88.842,NA
177453,-3.25111,4.88477,-4.90245,NA,-110.412,NA,NA,NA,NA
177657,-2.87108,4.15757,-4.52217,NA,NA,NA,-71.256,NA,NA
177873,-1.22578,4.62444,-4.35224,NA,NA,NA,-82.828,NA,NA
178166,-1.09185,4.67186,-4.81288,NA,NA,NA,-88.816,NA,NA
178266,-2.61493,3.83904,-4.70047,NA,NA,NA,NA,-56.465,NA
178579,-2.37917,3.84249,-4.94837,NA,NA,NA,-48.562,NA,NA
178671,-1.05333,3.44348,-4.41074,NA,NA,NA,-41.877,NA,NA
178909,-1.73068,4.48933,-4.99545,NA,-49.119,NA,NA,NA,NA
179114,-1.27828,4.15356,-4.91128,-85.211,NA,NA,NA,NA,NA
179374,-1.93198,4.1405,-4.94866,NA,-33.782,NA,NA,NA,NA
179461,-3.42255,4.60381,-4.50128,NA,NA,NA,NA,NA,-155.943
179603,-3.81299,4.21593,-4.11976,NA,NA,NA,-144.051,NA,NA
179882,-4.28574,4.23708,-4.23009,NA,-186.92,NA,NA,NA,NA
180037,-2.80406,4.05806,-4.98067,NA,NA,NA,-65.735,NA,NA
180314,-1.83449,4.44736,-4.53913,NA,-55.863,NA,NA,NA,NA
180428,-2.07689,4.8272,-4.30082,NA,NA,NA,-71.592,NA,NA
180748,-1.86437,4.86756,-4.23882,NA,NA,NA,-78.673,NA,NA
180947,-2.5725,4.66888,-4.89547,NA,NA,NA,NA,-65.206,NA
181199,-2.33252,4.65113,-4.61255,NA,NA,NA,NA,-68.32,NA
181341,-1.90885,4.54487,-4.62994,NA,-57.351,NA,NA,NA,NA
181552,-1.38598,3.70644,-4.48699,NA,NA,NA,NA,-54.496,NA
181726,-0.952243,4.64445,-4.69259,-143.037,NA,NA,NA,NA,NA
181964,-1.54913,4.59752,-4.52521,NA,NA,NA,-62.566,NA,NA
182020,-0.77876,3.95326,-4.51362,NA,-91.715,NA,NA,NA,NA
182224,-1.85916,4.0192,-4.6908,NA,NA,NA,-26.244,NA,NA
182454,-1.85579,3.30923,-4.43009,NA,NA,NA,-53.829,NA,NA
182788,-1.93661,3.49443,-3.95731,NA,-87.015,NA,NA,NA,NA
182925,-2.18974,3.34254,-3.6766,NA,-119.457,NA,NA,NA,NA
183156,-2.44878,3.00388,-4.95223,NA,NA,NA,-73.607,NA,NA
183246,-2.81155,3.12887,-4.87438,NA,NA,NA,NA,-85.235,NA
183571,-2.29392,3.8185,-3.58505,NA,NA,NA,NA,-113.333,NA
183613,-2.80541,4.89116,-4.15859,NA,NA,NA,-99.112,NA,NA
183992,-1.89838,4.73256,-4.89612,NA,NA,NA,NA,-58.132,NA
184105,-1.93784,4.4164,-4.90959,NA,NA,NA,NA,-50.915,NA
184387,-0.99306,3.80218,-4.45395,NA,-74.433,NA,NA,NA,NA
184589,-1.92781,2.92995,-4.80783,-139.983,NA,NA,NA,NA,NA
184646,-1.71794,3.49953,-4.21586,NA,-69.622,NA,NA,NA,NA
184882,-2.08716,3.2583,-4.78157,NA,NA,NA,-38.299,NA,NA
185105,-1.75735,3.9379,-4.51278,NA,-43.251,NA,NA,NA,NA
185364,-2.96043,4.43404,-4.83193,NA,NA,NA,NA,NA,-134.798
185409,-2.36474,4.05555,-4.6701,NA,-61.41,NA,NA,NA,NA
185732,-1.9886,3.71604,-4.09179,NA,-61.001,NA,NA,NA,NA
185960,-4.18011,4.98011,-3.35244,-261.403,NA,NA,NA,NA,NA
186137,-2.86758,4.3463,-4.00077,NA,NA,NA,-91.367,NA,NA
186244,-1.90213,3.2487,-4.2418,NA,-79.455,NA,NA,NA,NA
186441,-2.2006,3.9393,-4.40549,NA,NA,NA,-53.976,NA,NA
186650,-2.44342,3.79355,-4.7432,NA,NA,NA,NA,-61.863,NA
186928,-3.03628,4.6867,-4.82525,-113.605,NA,NA,NA,NA,NA
187051,-2.43797,4.43918,-4.8256,NA,-65.808,NA,NA,NA,NA
187376,-2.63928,4.54234,-4.30394,-106.07,NA,NA,NA,NA,NA
187497,-2.58587,3.97492,-3.835,NA,NA,NA,-97.644,NA,NA
187615,-2.01106,4.90571,-4.27329,NA,NA,NA,NA,-85.039,NA
187928,-2.44733,4.49082,-4.83721,NA,-73.698,NA,NA,NA,NA
188003,-2.31926,4.45156,-4.54174,NA,NA,NA,-59.762,NA,NA
188356,-1.90544,4.206,-3.60405,NA,NA,NA,-93.165,NA,NA
188541,-2.81615,3.56319,-4.41626,NA,NA,NA,NA,-78.215,NA
188617,-1.93913,3.67823,-4.24617,NA,NA,NA,-40.51,NA,NA
188918,-1.9641,3.12098,-4.91489,NA,-60.318,NA,NA,NA,NA
189040,-1.53166,3.0987,-4.59457,NA,NA,NA,NA,-73.82,NA
189273,-1.36776,4.48326,-4.91415,NA,NA,NA,-55.891,NA,NA
189504,-2.18247,3.83359,-4.01535,NA,NA,NA,NA,-74.771,NA
189660,-3.20045,4.79363,-4.59366,NA,NA,NA,NA,-108.697,NA
189834,-2.25517,4.92818,-4.48184,NA,NA,NA,-77.32,NA,NA
190169,-1.84565,4.53732,-4.64392,NA,NA,NA,-53.716,NA,NA
190214,-1.67556,3.88637,-4.86035,NA,NA,NA,-18.547,NA,NA
190537,-1.7583,3.17348,-4.26298,NA,NA,NA,NA,-81.38,NA
190661,-1.27052,3.59351,-4.62708,NA,NA,NA,NA,-42.2,NA
190932,-2.07757,3.64473,-3.83946,NA,NA,NA,NA,-79.487,NA
191194,-3.17382,3.22318,-4.26618,-127.6,NA,NA,NA,NA,NA
191233,-2.2799,2.9463,-4.31234,-123.046,NA,NA,NA,NA,NA
191468,-2.05917,3.91047,-4.93522,NA,NA,NA,NA,-33.359,NA
191730,-1.33671,4.5848,-4.75792,NA,-74.846,NA,NA,NA,NA
191974,-1.66535,3.53388,-4.87475,NA,NA,NA,NA,-27.145,NA
192040,-1.7215,3.43971,-4.96194,NA,NA,NA,-25.837,NA,NA
192302,-1.96715,3.44036,-4.95347,NA,-63.951,NA,NA,NA,NA
192566,-2.4318,3.9622,-4.31648,NA,NA,NA,NA,NA,-146.558
192625,-3.20141,3.97718,-4.93295,NA,-89.047,NA,NA,NA,NA
192966,-2.53174,3.24432,-4.51305,NA,NA,NA,NA,-73.651,NA
193009,-1.67146,4.15294,-4.75014,NA,NA,NA,-33.612,NA,NA
193275,-1.40853,2.96927,-4.79788,NA,NA,NA,-72.714,NA,NA
193456,-1.78866,4.02972,-4.47377,-78.769,NA,NA,NA,NA,NA
193749,-1.75445,3.94943,-4.73317,NA,NA,NA,-25.997,NA,NA
193884,-2.0327,4.22038,-4.34951,NA,-66.033,NA,NA,NA,NA
194102,-1.85934,3.7125,-4.63911,NA,NA,NA,-21.627,NA,NA
194224,-1.59983,4.76777,-4.41834,-85.733,NA,NA,NA,NA,NA
194451,-1.81143,4.84235,-4.43824,NA,-80.365,NA,NA,NA,NA
194620,-1.00527,3.82657,-4.98975,NA,-33.366,NA,NA,NA,NA
194870,-1.10279,3.87276,-4.54636,NA,NA,NA,-48.634,NA,NA
195094,-1.14152,4.64175,-4.65618,NA,NA,NA,-73.307,NA,NA
195267,-1.06779,3.59156,-4.43569,NA,NA,NA,NA,-70.373,NA
195466,-1.48698,2.76634,-4.83522,NA,NA,NA,-102.569,NA,NA
195615,-1.96666,3.24228,-4.84354,NA,-52.702,NA,NA,NA,NA
195961,-3.08893,4.30325,-4.74403,NA,NA,NA,NA,-85.056,NA
196178,-2.47253,3.88166,-4.30204,NA,NA,NA,NA,-64.965,NA
196323,-1.27729,4.14963,-4.28778,-79.288,NA,NA,NA,NA,NA
196548,-1.62395,3.86294,-4.99854,NA,NA,NA,NA,-28.006,NA
196647,-1.8329,4.04379,-4.81638,NA,NA,NA,NA,-41.921,NA
196982,-2.20527,3.69488,-4.24787,NA,NA,NA,-65.204,NA,NA
197107,-1.12466,4.87788,-4.99531,NA,NA,NA,NA,-95.085,NA
197306,-1.2779,4.76775,-4.26026,NA,-90.983,NA,NA,NA,NA
197488,-1.29879,4.63736,-4.73591,NA,-82.264,NA,NA,NA,NA
197751,-2.00408,4.44317,-4.20233,NA,-77.251,NA,NA,NA,NA
197985,-2.51646,4.64041,-4.12685,NA,NA,NA,-80.558,NA,NA
198057,-2.64392,4.36704,-4.90384,NA,NA,NA,-58.976,NA,NA
198286,-3.0352,2.8604,-4.90371,NA,NA,NA,-91.44,NA,NA
198482,-3.85784,3.43777,-4.33702,NA,NA,NA,NA,-137.609,NA
198734,-2.80107,4.26748,-4.05491,NA,NA,NA,NA,NA,-137.324
198978,-2.08147,4.96378,-4.75472,NA,NA,NA,-69.812,NA,NA
199155,-2.43183,4.0639,-4.38666,NA,NA,NA,-58.283,NA,NA
199205,-1.85731,3.84076,-4.55725,-96.336,NA,NA,NA,NA,NA
199577,-0.993386,4.37262,-4.87164,NA,NA,NA,NA,-66.845,NA
199794,-2.37316,4.11358,-4.81361,NA,-53.701,NA,NA,NA,NA
199999,-1.49188,3.43184,-3.85652,NA,NA,NA,-102.464,NA,NA
