id,x0,x1,x2,fitness9,fitness7.5,fitness7,fitness6.5,fitness8,fitness8.5,fitness9.5
139352,7.8288,7.68029,8.06573,NA,NA,NA,NA,0.962,NA,NA
139497,7.72275,7.35141,7.26756,NA,0.895,NA,NA,NA,NA,NA
139749,8.33108,7.11784,6.93563,NA,NA,NA,NA,0.69,NA,NA
139915,7.99593,7.52528,7.40864,NA,NA,NA,NA,NA,0.815,NA
140032,7.80033,7.58436,7.45164,NA,NA,NA,NA,0.977,NA,NA
140290,8.04255,8.08298,7.52091,NA,NA,NA,NA,0.903,NA,NA
140431,7.5991,8.00697,7.02478,NA,0.857,NA,NA,NA,NA,NA
140624,7.82119,8.41961,7.46398,NA,0.881,NA,NA,NA,NA,NA
140910,7.53642,8.43657,6.75956,NA,NA,NA,NA,NA,0.559,NA
141035,6.86889,7.89509,7.56754,NA,NA,0.773,NA,NA,NA,NA
141388,7.00254,7.77781,8.3487,NA,NA,NA,NA,0.771,NA,NA
141591,7.17255,7.22082,8.32614,NA,NA,NA,NA,0.813,NA,NA
141757,6.95583,7.63205,7.6717,NA,NA,NA,NA,NA,0.731,NA
141860,7.13859,8.79052,7.17684,NA,NA,NA,NA,NA,0.617,NA
142045,7.76723,7.98995,8.63959,NA,0.825,NA,NA,NA,NA,NA
142224,8.12146,7.79953,7.16941,NA,NA,0.795,NA,NA,NA,NA
142546,7.21781,8.32522,7.5809,NA,0.867,NA,NA,NA,NA,NA
142631,7.1323,9.07953,7.94919,NA,NA,NA,NA,0.63,NA,NA
142981,7.98097,7.32969,7.55138,0.768,NA,NA,NA,NA,NA,NA
143101,7.57811,6.51638,7.43381,NA,NA,NA,NA,NA,0.58,NA
143370,7.77652,7.45213,7.736,NA,NA,0.915,NA,NA,NA,NA
143551,8.0583,6.84244,8.02723,NA,0.757,NA,NA,NA,NA,NA
143687,7.80614,7.89511,8.28213,NA,NA,NA,NA,0.907,NA,NA
143801,7.49494,8.01087,7.34745,NA,NA,NA,NA,0.934,NA,NA
144166,7.68775,7.62419,6.94755,0.687,NA,NA,NA,NA,NA,NA
144284,8.75813,8.72585,7.3491,NA,NA,NA,NA,NA,0.509,NA
144421,7.62422,7.80977,8.3364,NA,NA,NA,NA,0.919,NA,NA
144748,7.27108,7.86379,8.79133,NA,NA,NA,NA,0.754,NA,NA
144946,7.49654,7.05678,7.89282,NA,NA,NA,NA,NA,0.828,NA
145181,7.68292,7.4653,9.15154,NA,NA,0.581,NA,NA,NA,NA
145211,7.66564,7.88679,8.0799,NA,NA,0.811,NA,NA,NA,NA
145448,8.3043,9.03747,7.11214,NA,NA,NA,NA,0.592,NA,NA
145711,7.56177,7.70977,6.96642,NA,0.863,NA,NA,NA,NA,NA
145824,7.61362,7.74648,7.7197,NA,NA,NA,0.748,NA,NA,NA
146113,6.8916,7.87113,8.19607,NA,NA,NA,0.608,NA,NA,NA
146279,7.95584,8.00823,8.03783,NA,0.931,NA,NA,NA,NA,NA
146573,7.31875,8.4645,7.50751,NA,NA,NA,NA,0.842,NA,NA
146695,6.95134,8.04304,8.05912,NA,NA,NA,NA,NA,0.769,NA
146971,7.37758,8.16146,7.59023,NA,0.927,NA,NA,NA,NA,NA
147135,7.30126,8.86816,8.1643,NA,NA,NA,NA,0.666,NA,NA
147221,8.46222,7.61961,7.5424,NA,NA,NA,NA,0.89,NA,NA
147586,7.59426,8.75133,7.6569,NA,NA,NA,NA,0.812,NA,NA
147765,8.07113,7.54982,8.06723,NA,0.943,NA,NA,NA,NA,NA
147912,6.94348,7.13356,8.23076,NA,NA,NA,NA,0.742,NA,NA
148155,7.30819,8.12645,7.76538,NA,NA,NA,NA,0.889,NA,NA
148288,6.98173,8.13077,6.79431,NA,0.679,NA,NA,NA,NA,NA
148477,8.34057,8.2614,7.52874,NA,NA,0.743,NA,NA,NA,NA
148671,7.92694,7.29349,7.67954,NA,NA,NA,NA,0.952,NA,NA
148873,7.61819,8.06818,8.0214,NA,0.952,NA,NA,NA,NA,NA
149062,7.90115,7.17251,7.36887,NA,NA,NA,NA,NA,0.849,NA
149351,7.77759,8.54817,7.77829,NA,NA,NA,NA,0.826,NA,NA
149452,7.28846,8.26049,7.44699,NA,NA,NA,NA,NA,0.781,NA
149732,7.70067,7.94502,7.39568,NA,NA,NA,NA,NA,0.891,NA
149969,8.04403,7.49943,7.00095,NA,NA,NA,NA,0.847,NA,NA
150188,7.47837,7.48673,7.46108,NA,NA,0.877,NA,NA,NA,NA
150259,8.20501,7.89248,7.28084,NA,0.902,NA,NA,NA,NA,NA
150492,7.71906,7.93982,6.41409,NA,NA,NA,NA,0.661,NA,NA
150761,8.00267,8.06628,6.98398,NA,NA,NA,NA,0.831,NA,NA
150968,7.73384,7.11881,7.61162,NA,0.923,NA,NA,NA,NA,NA
151045,7.06118,8.78583,7.79742,NA,0.723,NA,NA,NA,NA,NA
151226,7.74042,8.75095,7.96173,NA,0.81,NA,NA,NA,NA,NA
151427,7.38288,6.7207,8.24386,NA,0.681,NA,NA,NA,NA,NA
151671,7.74041,8.79833,8.5593,NA,0.685,NA,NA,NA,NA,NA
151993,7.17856,7.49199,7.96389,NA,0.907,NA,NA,NA,NA,NA
152002,8.18456,6.68376,7.99387,NA,NA,NA,NA,0.712,NA,NA
152317,8.45672,7.76634,7.43552,NA,0.873,NA,NA,NA,NA,NA
152450,7.53932,8.19732,8.33396,NA,NA,NA,NA,0.843,NA,NA
152650,6.94728,7.75345,8.28535,NA,NA,NA,NA,0.766,NA,NA
152917,7.82173,7.2678,8.48028,NA,NA,0.784,NA,NA,NA,NA
153177,8.32568,7.69204,8.02413,NA,NA,NA,NA,0.908,NA,NA
153314,7.40149,7.57982,7.9041,NA,0.949,NA,NA,NA,NA,NA
153401,8.18932,6.79196,7.29331,NA,NA,0.628,NA,NA,NA,NA
153751,7.86409,7.77782,7.61007,NA,NA,NA,0.772,NA,NA,NA
153925,8.25862,7.87593,7.00016,NA,NA,NA,NA,0.817,NA,NA
154102,7.86001,8.11677,7.87913,NA,NA,NA,NA,0.95,NA,NA
154359,6.62213,7.60706,7.30015,NA,NA,0.584,NA,NA,NA,NA
154492,7.54671,7.71669,6.69742,NA,NA,NA,NA,0.778,NA,NA
154673,6.82046,8.43981,8.11923,NA,NA,NA,NA,0.688,NA,NA
154859,7.86523,7.92846,7.15463,NA,NA,NA,NA,NA,0.86,NA
155032,7.77719,7.62126,6.48549,NA,0.709,NA,NA,NA,NA,NA
155375,7.33561,7.63946,6.48536,NA,0.681,NA,NA,NA,NA,NA
155548,7.51522,7.57923,7.89117,NA,NA,0.93,NA,NA,NA,NA
155782,7.50714,7.83221,7.65314,NA,NA,NA,0.685,NA,NA,NA
155971,8.21711,7.75468,8.46087,NA,0.829,NA,NA,NA,NA,NA
156062,6.98153,7.67833,7.54921,NA,NA,NA,NA,0.834,NA,NA
156211,7.37232,8.14187,7.85327,NA,NA,NA,NA,NA,0.849,NA
156576,8.03782,7.57424,8.31211,NA,NA,NA,NA,0.905,NA,NA
156619,7.8542,7.75932,7.75422,NA,NA,NA,NA,0.949,NA,NA
156808,8.63612,7.60063,7.32947,NA,NA,NA,NA,0.796,NA,NA
157126,7.69861,7.0881,6.87524,NA,NA,NA,NA,NA,0.672,NA
157338,7.5325,7.28374,7.16576,NA,NA,0.734,NA,NA,NA,NA
157584,8.2846,7.33733,6.91579,NA,NA,NA,0.541,NA,NA,NA
157746,6.98767,7.91176,7.9778,NA,NA,0.684,NA,NA,NA,NA
157929,6.64114,7.65374,7.43564,NA,NA,NA,NA,0.752,NA,NA
158108,7.05479,7.7222,7.95992,NA,NA,0.79,NA,NA,NA,NA
158315,7.92526,7.37567,7.54125,NA,NA,0.905,NA,NA,NA,NA
158538,7.92997,7.08845,9.08322,NA,0.636,NA,NA,NA,NA,NA
158756,7.73521,7.47363,7.9411,NA,NA,NA,NA,0.97,NA,NA
158933,8.29365,8.53535,7.64514,NA,NA,NA,NA,NA,0.681,NA
159063,7.75001,8.51566,7.25339,NA,0.84,NA,NA,NA,NA,NA
159353,6.63258,7.77388,7.91292,NA,0.729,NA,NA,NA,NA,NA
159414,7.58948,8.03845,8.70029,NA,NA,0.702,NA,NA,NA,NA
159719,7.29462,7.69099,7.99942,NA,NA,NA,NA,0.901,NA,NA
159905,7.17605,7.763,7.72961,NA,NA,0.866,NA,NA,NA,NA
160146,6.89109,8.66165,8.27872,NA,NA,NA,NA,0.645,NA,NA
160253,7.78683,7.81077,8.97214,NA,NA,NA,NA,NA,0.593,NA
160567,7.07783,8.17532,8.47354,NA,NA,NA,NA,0.714,NA,NA
160677,6.92662,8.0577,7.90329,NA,0.796,NA,NA,NA,NA,NA
160907,7.68164,8.43309,7.91133,NA,0.896,NA,NA,NA,NA,NA
161098,8.41303,7.76408,6.7902,NA,0.722,NA,NA,NA,NA,NA
161289,8.45315,7.71628,7.90562,NA,0.891,NA,NA,NA,NA,NA
161540,8.80869,7.43499,7.5278,NA,0.785,NA,NA,NA,NA,NA
161616,8.66679,5.97058,7.93115,NA,0.341,NA,NA,NA,NA,NA
161959,7.02753,7.18508,7.3247,NA,NA,0.711,NA,NA,NA,NA
162155,6.81429,7.27558,7.09726,NA,NA,NA,0.499,NA,NA,NA
162280,7.41423,8.873,7.60274,NA,0.763,NA,NA,NA,NA,NA
162583,6.97439,7.99748,7.01989,NA,0.758,NA,NA,NA,NA,NA
162706,7.40896,7.14418,8.73909,NA,NA,0.609,NA,NA,NA,NA
162853,6.95202,8.06518,7.29002,NA,NA,NA,NA,0.792,NA,NA
163116,7.36409,7.99297,7.02043,NA,0.834,NA,NA,NA,NA,NA
163350,7.60424,7.54418,7.64846,NA,NA,0.873,NA,NA,NA,NA
163577,8.09601,8.27096,7.92688,0.702,NA,NA,NA,NA,NA,NA
163784,7.49436,6.36922,7.96691,NA,NA,NA,NA,0.607,NA,NA
163958,7.67325,7.38248,7.63202,NA,NA,NA,NA,NA,0.882,NA
164017,7.76921,8.99312,8.51552,NA,NA,NA,NA,0.605,NA,NA
164253,8.85639,8.02008,7.30525,NA,NA,NA,NA,0.687,NA,NA
164422,7.76074,7.88709,7.61899,NA,NA,NA,NA,NA,0.863,NA
164654,6.96475,7.65408,8.26941,NA,0.789,NA,NA,NA,NA,NA
164910,6.84026,7.90669,7.60574,NA,NA,0.77,NA,NA,NA,NA
165095,7.12775,8.02414,8.32312,NA,NA,NA,NA,NA,0.781,NA
165346,7.28001,7.52416,7.20036,NA,NA,NA,NA,NA,0.791,NA
165517,8.31847,8.57361,8.02799,NA,NA,NA,NA,0.739,NA,NA
165618,7.3637,8.66786,8.0328,NA,NA,NA,NA,NA,0.732,NA
165989,7.8143,8.6254,7.49396,NA,NA,NA,NA,0.808,NA,NA
166055,8.39748,7.53596,7.68585,NA,NA,0.852,NA,NA,NA,NA
166379,7.89738,7.79571,6.85833,NA,NA,0.759,NA,NA,NA,NA
166485,8.1147,7.34375,7.47922,NA,0.926,NA,NA,NA,NA,NA
166788,7.84671,7.70123,8.02797,NA,0.943,NA,NA,NA,NA,NA
166896,7.9314,7.37078,9.12662,NA,NA,NA,NA,0.651,NA,NA
167054,7.23898,7.88633,8.23645,NA,NA,0.747,NA,NA,NA,NA
167224,7.34782,7.99493,8.3392,NA,0.881,NA,NA,NA,NA,NA
167455,6.77382,8.35823,7.72125,NA,0.741,NA,NA,NA,NA,NA
167742,6.32282,7.62802,6.79206,NA,NA,NA,NA,0.449,NA,NA
167953,7.41751,7.7725,8.88828,NA,NA,0.691,NA,NA,NA,NA
168192,7.77984,7.67389,7.85688,NA,NA,NA,NA,NA,0.865,NA
168303,8.06012,7.48868,7.34659,NA,0.937,NA,NA,NA,NA,NA
168401,7.85752,7.00036,7.48506,NA,NA,NA,NA,NA,0.755,NA
168717,7.19433,7.40528,7.73123,0.697,NA,NA,NA,NA,NA,NA
168905,7.68176,8.23484,7.37625,NA,NA,NA,NA,NA,0.864,NA
169181,9.08511,6.51088,7.65069,NA,0.446,NA,NA,NA,NA,NA
169360,8.58998,7.38588,7.019,NA,NA,NA,NA,NA,0.662,NA
169548,7.79441,7.86895,7.03404,NA,NA,0.795,NA,NA,NA,NA
169734,7.43159,7.47782,7.58226,NA,NA,0.847,NA,NA,NA,NA
169880,7.79404,7.95995,6.81238,NA,NA,0.71,NA,NA,NA,NA
170093,8.32861,7.37736,6.87919,NA,NA,0.675,NA,NA,NA,NA
170358,8.44834,8.38644,7.72827,NA,NA,NA,0.6,NA,NA,NA
170478,8.23993,7.81683,8.35044,NA,0.866,NA,NA,NA,NA,NA
170641,6.93371,7.79363,8.31563,NA,0.802,NA,NA,NA,NA,NA
170830,7.01265,7.51799,8.29899,NA,NA,NA,NA,0.816,NA,NA
171015,7.65737,7.16313,8.50551,NA,NA,0.767,NA,NA,NA,NA
171326,7.43095,7.03234,7.461,NA,NA,NA,NA,0.868,NA,NA
171592,7.871,7.46186,8.93569,NA,NA,NA,NA,0.753,NA,NA
171664,7.63367,7.51346,7.72224,NA,NA,0.857,NA,NA,NA,NA
171825,6.76827,7.36757,7.19908,NA,NA,NA,NA,0.683,NA,NA
172170,7.7667,7.83579,8.0211,NA,NA,NA,NA,NA,0.885,NA
172354,7.89201,7.93261,8.3121,0.686,NA,NA,NA,NA,NA,NA
172431,8.24028,8.07972,8.7558,NA,NA,NA,NA,0.7,NA,NA
172646,8.13745,7.93299,7.91268,0.746,NA,NA,NA,NA,NA,NA
172883,7.38928,6.91632,8.02292,NA,NA,NA,NA,NA,0.724,NA
173034,8.50932,8.03904,7.94329,NA,0.853,NA,NA,NA,NA,NA
173382,7.91432,7.97237,8.42823,NA,NA,0.815,NA,NA,NA,NA
173468,7.90182,7.74277,7.88045,NA,0.984,NA,NA,NA,NA,NA
173629,7.04739,7.85431,7.11506,NA,0.827,NA,NA,NA,NA,NA
173892,7.57802,8.48012,6.94192,NA,0.749,NA,NA,NA,NA,NA
174176,8.05079,8.12525,6.9231,NA,NA,0.63,NA,NA,NA,NA
174318,8.47108,8.45524,6.968,NA,NA,NA,NA,0.67,NA,NA
174471,7.95077,7.31973,7.87834,NA,NA,NA,NA,NA,0.865,NA
174733,8.18844,7.5838,7.25924,NA,NA,NA,NA,NA,0.845,NA
174954,8.07538,7.57662,7.45687,NA,0.956,NA,NA,NA,NA,NA
175144,8.0266,7.91674,8.11803,0.68,NA,NA,NA,NA,NA,NA
175349,8.13876,7.19071,7.62413,NA,NA,NA,NA,NA,0.785,NA
175529,7.6051,6.79344,8.08929,NA,NA,NA,NA,NA,0.673,NA
175642,7.02883,8.14372,8.13366,NA,0.829,NA,NA,NA,NA,NA
175881,7.26999,7.5976,9.55841,NA,0.565,NA,NA,NA,NA,NA
176029,7.22197,7.67845,8.13314,NA,NA,0.773,NA,NA,NA,NA
176369,7.27234,7.60645,8.52676,NA,0.829,NA,NA,NA,NA,NA
176551,7.54781,6.87731,7.20444,NA,NA,NA,NA,0.792,NA,NA
176624,8.69566,7.99928,7.80365,NA,NA,NA,NA,NA,0.666,NA
176954,8.40518,7.3633,8.05851,NA,NA,NA,NA,0.847,NA,NA
177161,7.64104,7.52121,8.31551,NA,0.922,NA,NA,NA,NA,NA
177280,8.52541,8.05489,8.76012,NA,NA,NA,NA,0.663,NA,NA
177415,8.64356,8.176,7.38078,NA,NA,NA,NA,0.753,NA,NA
177704,8.30344,7.70284,8.00387,NA,0.874,NA,NA,NA,NA,NA
177927,6.98925,8.13466,7.68398,NA,NA,NA,0.66,NA,NA,NA
178121,6.61513,8.15278,8.09607,NA,NA,NA,NA,0.673,NA,NA
178356,6.62757,7.29301,7.06839,NA,NA,NA,NA,0.627,NA,NA
178572,7.3351,8.47745,7.52833,NA,0.832,NA,NA,NA,NA,NA
178776,7.84737,7.95019,8.24379,NA,0.929,NA,NA,NA,NA,NA
178816,7.48684,8.26796,7.41039,NA,0.903,NA,NA,NA,NA,NA
179052,7.70219,7.61302,7.07947,NA,NA,0.751,NA,NA,NA,NA
179207,7.93441,6.80427,8.24677,NA,0.764,NA,NA,NA,NA,NA
179469,7.28509,7.63805,8.02493,NA,NA,NA,NA,NA,0.787,NA
179712,7.33821,7.62129,8.66693,NA,0.81,NA,NA,NA,NA,NA
179831,7.49884,8.08305,7.21266,NA,0.886,NA,NA,NA,NA,NA
180194,7.33202,8.24751,7.25867,NA,NA,NA,NA,0.84,NA,NA
180371,7.33406,8.38769,7.49202,NA,NA,0.806,NA,NA,NA,NA
180502,8.06787,8.12954,7.64345,NA,0.921,NA,NA,NA,NA,NA
180778,7.90818,7.80632,8.95195,NA,NA,0.675,NA,NA,NA,NA
180953,7.36933,7.76752,7.31815,NA,NA,NA,NA,0.934,NA,NA
181178,7.53054,7.455,8.17644,NA,0.904,NA,NA,NA,NA,NA
181344,7.50685,8.44157,7.96769,NA,NA,NA,NA,0.862,NA,NA
181541,7.27179,7.8457,8.16185,NA,0.889,NA,NA,NA,NA,NA
181629,8.25467,8.12125,8.27643,NA,0.842,NA,NA,NA,NA,NA
181856,8.28468,7.75256,8.2409,NA,NA,NA,NA,NA,0.765,NA
182003,8.37188,7.54884,8.77408,0.519,NA,NA,NA,NA,NA,NA
182262,7.99118,7.06575,8.40592,NA,NA,NA,NA,0.777,NA,NA
182599,7.77616,7.42614,8.52346,NA,0.865,NA,NA,NA,NA,NA
182632,6.97326,7.27343,9.37755,NA,0.499,NA,NA,NA,NA,NA
182811,7.35307,8.15806,7.81114,NA,NA,NA,NA,NA,0.845,NA
183168,7.84833,7.87054,8.11462,NA,NA,NA,NA,0.922,NA,NA
183274,7.32013,7.27507,7.4327,NA,0.911,NA,NA,NA,NA,NA
183436,7.08097,7.00137,7.41748,NA,NA,NA,NA,0.774,NA,NA
183664,7.59793,8.03567,8.15074,NA,NA,0.837,NA,NA,NA,NA
183884,7.31716,7.10906,6.55052,NA,0.623,NA,NA,NA,NA,NA
184124,7.93572,8.7136,8.1492,NA,0.761,NA,NA,NA,NA,NA
184301,7.92403,8.77017,7.42085,NA,NA,NA,NA,0.752,NA,NA
184573,7.85424,7.51745,7.47248,NA,NA,0.852,NA,NA,NA,NA
184732,7.37245,7.83034,8.20135,NA,0.896,NA,NA,NA,NA,NA
184941,7.62916,7.9325,7.71531,NA,NA,NA,NA,NA,0.918,NA
185173,7.74973,8.37359,7.41178,NA,NA,NA,NA,0.893,NA,NA
185307,8.18568,7.24199,6.59433,NA,NA,NA,NA,NA,0.599,NA
185413,7.92346,8.15139,7.99975,NA,NA,0.84,NA,NA,NA,NA
185606,7.67299,7.99555,6.00056,NA,NA,0.429,NA,NA,NA,NA
185899,6.94581,8.06742,7.22075,NA,0.799,NA,NA,NA,NA,NA
186055,7.4834,7.76428,7.11152,NA,0.912,NA,NA,NA,NA,NA
186249,7.56742,7.24111,8.08611,NA,0.902,NA,NA,NA,NA,NA
186401,8.06553,7.92243,8.6239,NA,0.786,NA,NA,NA,NA,NA
186677,7.19027,8.09394,7.04067,NA,0.816,NA,NA,NA,NA,NA
186960,7.09678,7.94452,7.6627,NA,NA,NA,NA,0.894,NA,NA
187143,7.09706,7.77552,7.63375,NA,0.881,NA,NA,NA,NA,NA
187213,7.32409,7.36262,7.4146,NA,NA,0.833,NA,NA,NA,NA
187406,6.99605,7.63684,7.88617,NA,NA,0.782,NA,NA,NA,NA
187665,7.85666,7.77816,8.27243,NA,NA,NA,NA,0.916,NA,NA
187879,6.94635,8.04888,8.38937,NA,NA,NA,NA,0.765,NA,NA
188078,8.35262,7.66119,7.82991,NA,NA,NA,0.699,NA,NA,NA
188232,7.50049,8.13426,6.71722,NA,0.717,NA,NA,NA,NA,NA
188586,7.0631,7.40465,8.53195,NA,NA,NA,NA,0.727,NA,NA
188713,7.71882,8.28797,7.8998,NA,NA,NA,NA,NA,NA,0.578
188886,7.73868,8.27499,9.16505,NA,0.648,NA,NA,NA,NA,NA
189159,7.8868,7.92638,8.42542,NA,NA,0.837,NA,NA,NA,NA
189203,7.25958,8.28141,8.54603,NA,0.772,NA,NA,NA,NA,NA
189560,7.17259,8.33311,8.87028,NA,NA,NA,NA,0.654,NA,NA
189719,8.66827,7.58905,8.00994,NA,0.788,NA,NA,NA,NA,NA
189928,7.76762,8.02307,8.20012,NA,0.932,NA,NA,NA,NA,NA
190040,7.34728,6.99151,8.03334,0.569,NA,NA,NA,NA,NA,NA
190320,7.78555,7.87054,8.0096,NA,NA,NA,NA,NA,0.887,NA
190527,7.26893,6.95601,8.44902,NA,NA,NA,NA,0.699,NA,NA
190755,7.12748,6.15547,7.3521,NA,NA,NA,NA,0.493,NA,NA
190935,7.41094,7.83621,7.58041,NA,NA,0.868,NA,NA,NA,NA
191146,7.60802,8.52791,7.78049,NA,NA,0.776,NA,NA,NA,NA
191287,7.90919,8.64326,8.33371,NA,NA,NA,NA,NA,0.697,NA
191459,8.03657,8.33245,7.7867,NA,NA,NA,NA,0.901,NA,NA
191765,9.30218,8.28169,7.76467,NA,NA,NA,NA,0.61,NA,NA
191960,9.24358,7.6036,8.33696,NA,NA,NA,NA,NA,0.523,NA
192193,8.47702,7.23624,6.9095,NA,NA,NA,NA,0.71,NA,NA
192286,7.5166,7.79162,7.91609,NA,NA,NA,NA,NA,0.906,NA
192572,8.72159,8.0687,7.7777,NA,NA,NA,NA,0.768,NA,NA
192773,7.88251,7.32378,7.5054,NA,NA,NA,NA,NA,0.79,NA
192902,6.92374,8.07451,8.31068,NA,NA,NA,NA,0.768,NA,NA
193110,6.89509,8.32519,7.55565,NA,NA,0.732,NA,NA,NA,NA
193225,7.55576,6.97866,8.0636,NA,NA,NA,NA,0.853,NA,NA
193413,7.21321,7.40014,8.40665,NA,0.825,NA,NA,NA,NA,NA
193766,6.97169,7.81628,7.80951,NA,0.88,NA,NA,NA,NA,NA
194000,8.45652,6.43353,7.95581,NA,NA,0.494,NA,NA,NA,NA
194169,8.20706,8.09609,8.27603,NA,NA,NA,NA,0.849,NA,NA
194392,8.74669,7.60953,7.89888,NA,NA,NA,NA,0.794,NA,NA
194561,7.60934,7.44133,7.51012,NA,NA,NA,NA,NA,0.88,NA
194782,8.4619,7.64327,7.63299,NA,NA,NA,NA,NA,0.813,NA
195000,7.79208,7.29321,6.879,NA,NA,NA,NA,0.81,NA,NA
195127,7.5962,8.16465,6.46026,NA,0.656,NA,NA,NA,NA,NA
195221,8.07355,7.84968,7.10452,NA,NA,NA,NA,0.87,NA,NA
195556,7.66438,7.57786,8.53199,NA,NA,NA,NA,NA,0.805,NA
195724,7.78443,7.84091,8.10419,NA,NA,NA,NA,0.959,NA,NA
195948,7.53771,8.70933,7.38975,NA,0.798,NA,NA,NA,NA,NA
196177,7.17817,8.30115,7.54378,NA,NA,NA,NA,0.837,NA,NA
196357,7.74066,8.45829,7.71618,NA,NA,NA,NA,NA,0.794,NA
196402,7.54674,8.0793,7.07277,NA,NA,NA,NA,0.83,NA,NA
196627,8.35002,9.4686,8.09922,NA,NA,NA,NA,0.478,NA,NA
196991,8.07265,8.68487,8.17047,NA,NA,NA,NA,0.737,NA,NA
197025,7.36627,8.00951,8.46341,NA,NA,NA,NA,0.836,NA,NA
197267,8.116,7.31576,7.3303,NA,0.877,NA,NA,NA,NA,NA
197512,8.23135,7.08384,7.24805,NA,NA,NA,NA,0.786,NA,NA
197607,7.16534,7.5692,7.63341,NA,0.897,NA,NA,NA,NA,NA
197905,7.55964,8.44315,7.23854,NA,0.823,NA,NA,NA,NA,NA
198008,7.8744,7.82898,8.03044,NA,0.935,NA,NA,NA,NA,NA
198233,7.146,8.33036,8.47399,NA,0.755,NA,NA,NA,NA,NA
198593,7.42871,7.87169,8.24617,NA,0.913,NA,NA,NA,NA,NA
198741,7.94533,7.59149,7.90057,NA,0.959,NA,NA,NA,NA,NA
198917,8.65907,7.83708,7.59911,NA,NA,NA,NA,0.834,NA,NA
199185,8.07391,7.58443,7.28059,NA,NA,NA,NA,0.93,NA,NA
199253,7.8861,7.22643,7.19561,NA,0.887,NA,NA,NA,NA,NA
199543,8.07395,6.77102,8.12108,NA,NA,NA,NA,0.757,NA,NA
199743,7.44695,7.62425,8.87636,NA,NA,0.678,NA,NA,NA,NA
199998,7.75137,8.72282,8.34022,NA,0.75,NA,NA,NA,NA,NA
