id,x0,x1,x2,fitness-4,fitness-1.5,fitness-1,fitness-2,fitness-2.5,fitness-3,fitness-3.5,fitness-0.5,fitness-4.5
118726,1.53201,1.1697,-4.84577,NA,NA,NA,NA,-21.564,NA,NA,NA,NA
118864,0.614489,0.797318,-5,NA,-137.473,NA,NA,NA,NA,NA,NA,NA
119127,1.56126,2.4651,-5,NA,NA,NA,-30.723,NA,NA,NA,NA,NA
119390,1.05766,0.897458,-4.84072,NA,NA,NA,NA,NA,-62.715,NA,NA,NA
119511,1.98928,1.10624,-5,NA,NA,NA,NA,NA,-29.904,NA,NA,NA
119630,2.53299,1.25702,-5,NA,NA,NA,NA,NA,NA,-57.053,NA,NA
119882,2.26293,0.809175,-4.62271,NA,NA,NA,NA,NA,-40.169,NA,NA,NA
120037,1.69569,1.6701,-4.35277,NA,NA,NA,-8.484,NA,NA,NA,NA,NA
120342,1.90023,3.11675,-5,NA,NA,NA,-65.351,NA,NA,NA,NA,NA
120528,2.20383,1.55584,-5,NA,NA,-54.965,NA,NA,NA,NA,NA,NA
120714,1.44948,3.01353,-5,NA,NA,NA,-61.596,NA,NA,NA,NA,NA
120869,2.32901,3.07337,-4.34427,NA,NA,NA,-54.386,NA,NA,NA,NA,NA
121166,1.01918,2.57332,-4.57822,NA,NA,NA,NA,-36.703,NA,NA,NA,NA
121225,2.36801,2.06419,-4.49897,NA,NA,NA,-20.48,NA,NA,NA,NA,NA
121494,1.43265,2.30403,-4.41156,NA,-37.335,NA,NA,NA,NA,NA,NA,NA
121793,1.63936,1.51877,-4.37499,NA,NA,NA,NA,-1.273,NA,NA,NA,NA
121801,1.34933,1.67692,-4.60506,NA,NA,NA,NA,-9.165,NA,NA,NA,NA
122137,0.943282,1.91898,-4.78206,NA,-61.275,NA,NA,NA,NA,NA,NA,NA
122334,1.34533,2.77081,-5,NA,NA,NA,NA,-44.768,NA,NA,NA,NA
122561,1.50223,1.66425,-4.56244,-66.092,NA,NA,NA,NA,NA,NA,NA,NA
122732,1.78299,0.821113,-4.32705,NA,NA,NA,NA,-31.633,NA,NA,NA,NA
122991,1.54933,0.966015,-4.62224,NA,-74.947,NA,NA,NA,NA,NA,NA,NA
123022,1.51861,2.1379,-4.63896,NA,-42.774,NA,NA,NA,NA,NA,NA,NA
123293,1.22932,2.7919,-3.76472,NA,NA,NA,-48.257,NA,NA,NA,NA,NA
123539,0.673103,2.4724,-4.09847,NA,NA,NA,NA,NA,NA,-66.738,NA,NA
123640,1.38222,3.2155,-5,NA,NA,NA,NA,-67.664,NA,NA,NA,NA
123925,3.06432,2.51455,-4.78951,NA,NA,NA,NA,NA,-59.873,NA,NA,NA
124135,2.70278,0.477412,-5,NA,NA,NA,NA,NA,-90.763,NA,NA,NA
124328,1.84652,1.54987,-4.95291,NA,NA,NA,NA,NA,NA,-39.139,NA,NA
124540,1.14079,3.31104,-4.12901,NA,NA,NA,-73.402,NA,NA,NA,NA,NA
124770,1.98574,2.91102,-3.69783,-82.119,NA,NA,NA,NA,NA,NA,NA,NA
124814,2.0338,2.07771,-5,NA,NA,NA,NA,NA,NA,-49.136,NA,NA
125067,2.67696,1.76881,-5,NA,-52.348,NA,NA,NA,NA,NA,NA,NA
125253,1.45768,0.825912,-5,NA,NA,NA,NA,-55.248,NA,NA,NA,NA
125496,1.01877,2.0597,-5,NA,NA,NA,-45.204,NA,NA,NA,NA,NA
125708,0.929099,1.66376,-4.67809,NA,-45.13,NA,NA,NA,NA,NA,NA,NA
125941,1.60729,1.61019,-4.54671,NA,NA,NA,-10.516,NA,NA,NA,NA,NA
126091,2.03777,1.94469,-5,NA,NA,NA,NA,-17.325,NA,NA,NA,NA
126266,1.85025,0.326405,-5,NA,NA,NA,NA,NA,-100.367,NA,NA,NA
126568,1.94371,0.971307,-5,NA,NA,NA,NA,NA,-35.037,NA,NA,NA
126686,1.85284,1.77608,-5,NA,NA,NA,NA,-14.879,NA,NA,NA,NA
126911,0.741159,1.28787,-5,NA,NA,NA,NA,-56.088,NA,NA,NA,NA
127095,0.91356,1.02443,-5,NA,NA,NA,NA,NA,NA,-85.307,NA,NA
127292,1.19825,2.18744,-4.58028,-73.046,NA,NA,NA,NA,NA,NA,NA,NA
127599,1.21972,3.0611,-4.23595,NA,NA,NA,NA,NA,NA,-79.645,NA,NA
127761,1.5856,2.86664,-5,NA,NA,NA,NA,NA,-47.486,NA,NA,NA
127803,1.15703,1.58756,-5,NA,NA,NA,NA,-28.301,NA,NA,NA,NA
128094,1.8138,2.44522,-4.82859,NA,NA,NA,NA,NA,-33.256,NA,NA,NA
128400,3.01873,2.4889,-4.71969,NA,NA,NA,NA,NA,-58.451,NA,NA,NA
128589,1.91972,1.97323,-4.25026,NA,-23.908,NA,NA,NA,NA,NA,NA,NA
128611,2.55205,1.46497,-5,NA,NA,NA,-31.858,NA,NA,NA,NA,NA
128977,2.14819,2.16479,-5,NA,NA,NA,NA,NA,-31.357,NA,NA,NA
129088,1.87617,2.73678,-5,NA,NA,NA,NA,NA,NA,-52.539,NA,NA
129358,2.03371,2.55619,-4.82273,NA,NA,NA,NA,NA,-33.612,NA,NA,NA
129472,2.54545,3.01405,-5,NA,NA,NA,NA,NA,NA,-86.767,NA,NA
129680,2.19081,2.42232,-4.88519,NA,NA,NA,NA,-26.498,NA,NA,NA,NA
129882,2.2211,2.29552,-4.67651,NA,NA,NA,NA,NA,NA,-33.466,NA,NA
130157,1.50378,2.63068,-5,NA,NA,NA,NA,NA,-38.788,NA,NA,NA
130259,1.17039,2.23033,-4.78438,NA,NA,NA,NA,-24.054,NA,NA,NA,NA
130600,1.90272,2.09331,-5,NA,NA,NA,NA,NA,NA,NA,NA,-105.333
130646,0.842428,2.26053,-5,NA,NA,NA,NA,-42.569,NA,NA,NA,NA
130941,1.27772,1.61449,-5,NA,NA,NA,NA,-22.896,NA,NA,NA,NA
131153,0.78076,2.12383,-5,NA,NA,NA,NA,NA,NA,-56.377,NA,NA
131263,0.987124,3.08689,-5,NA,NA,NA,NA,-68.313,NA,NA,NA,NA
131468,0.945179,3.22555,-5,NA,NA,-117.515,NA,NA,NA,NA,NA,NA
131742,2.15016,2.81378,-5,NA,NA,-92.188,NA,NA,NA,NA,NA,NA
131922,2.29045,1.95623,-5,NA,NA,NA,NA,NA,-30.875,NA,NA,NA
132130,3.05494,2.79349,-4.86757,NA,NA,NA,NA,NA,NA,-91.367,NA,NA
132314,2.8055,2.26037,-5,NA,NA,NA,NA,NA,NA,-59.664,NA,NA
132433,1.89303,1.63176,-5,NA,NA,NA,NA,NA,NA,-33.659,NA,NA
132759,2.07143,1.62907,-5,NA,NA,NA,-28.539,NA,NA,NA,NA,NA
132987,1.81659,1.00786,-4.72204,NA,NA,NA,NA,-23.343,NA,NA,NA,NA
133058,1.5256,1.30056,-4.51556,NA,NA,NA,NA,-7.732,NA,NA,NA,NA
133288,1.38662,1.11669,-3.89915,NA,NA,NA,NA,-24.416,NA,NA,NA,NA
133538,1.65173,1.58839,-3.83751,NA,NA,NA,-16.564,NA,NA,NA,NA,NA
133717,1.66856,1.11991,-5,NA,NA,NA,-31.64,NA,NA,NA,NA,NA
133977,2.83729,1.30325,-5,NA,NA,NA,-46.165,NA,NA,NA,NA,NA
134028,1.75281,1.3901,-3.87512,NA,NA,NA,-21.076,NA,NA,NA,NA,NA
134202,1.7739,1.24269,-5,NA,NA,NA,NA,-23.561,NA,NA,NA,NA
134558,1.26844,2.99475,-4.29596,NA,NA,NA,-56.36,NA,NA,NA,NA,NA
134765,1.57778,2.11126,-5,NA,NA,NA,NA,NA,-21.502,NA,NA,NA
134973,0.96759,2.41078,-3.8343,NA,NA,NA,NA,NA,-39.642,NA,NA,NA
135064,1.33186,2.12157,-4.28441,NA,NA,NA,NA,-14.226,NA,NA,NA,NA
135212,0.585213,2.27318,-4.06995,NA,NA,NA,NA,NA,NA,-63.939,NA,NA
135459,0.91104,2.46016,-5,NA,NA,NA,NA,NA,-46.568,NA,NA,NA
135797,1.12567,2.22734,-4.86691,NA,NA,NA,NA,NA,-31.879,NA,NA,NA
135902,0.491672,1.20501,-3.86472,NA,NA,NA,NA,-76.879,NA,NA,NA,NA
136191,2.19383,2.35265,-5,NA,NA,NA,-36.786,NA,NA,NA,NA,NA
136211,2.22133,2.54423,-5,NA,NA,NA,NA,-34.299,NA,NA,NA,NA
136492,1.42876,2.53236,-4.7277,NA,NA,NA,NA,-26.613,NA,NA,NA,NA
136684,1.03224,3.33977,-3.89601,NA,NA,NA,NA,-80.272,NA,NA,NA,NA
136849,0.26075,2.88934,-3.3769,NA,NA,NA,NA,NA,-108.879,NA,NA,NA
137117,1.40573,2.97334,-4.27493,NA,NA,NA,-49.313,NA,NA,NA,NA,NA
137248,2.16412,2.97578,-4.89531,NA,-64.23,NA,NA,NA,NA,NA,NA,NA
137599,1.00687,2.93667,-5,NA,-85.561,NA,NA,NA,NA,NA,NA,NA
137645,1.82968,2.3227,-5,NA,NA,NA,NA,NA,-25.688,NA,NA,NA
137868,2.12818,1.64755,-3.22434,NA,NA,NA,NA,-38.958,NA,NA,NA,NA
138155,1.9331,2.97267,-4.95497,NA,NA,NA,-52.426,NA,NA,NA,NA,NA
138302,2.08208,2.75918,-4.57533,NA,NA,NA,NA,NA,-40.625,NA,NA,NA
138576,1.64837,1.30759,-4.65568,NA,-36.721,NA,NA,NA,NA,NA,NA,NA
138702,1.29112,2.05833,-5,NA,-46.385,NA,NA,NA,NA,NA,NA,NA
138869,2.43991,1.03643,-5,NA,NA,NA,NA,NA,-39.443,NA,NA,NA
139049,2.80847,1.4627,-4.89943,NA,NA,NA,NA,-37.293,NA,NA,NA,NA
139247,3.25414,0.751653,-5,NA,-102.93,NA,NA,NA,NA,NA,NA,NA
139540,1.86747,1.15775,-4.83074,NA,NA,-71.706,NA,NA,NA,NA,NA,NA
139726,1.69447,1.76525,-4.61742,NA,NA,NA,-15.506,NA,NA,NA,NA,NA
139932,1.86825,1.60937,-3.83747,NA,NA,NA,NA,-9.464,NA,NA,NA,NA
140018,2.14897,0.636424,-4.89327,NA,NA,NA,NA,NA,-55.268,NA,NA,NA
140227,1.66909,1.81515,-5,NA,NA,NA,NA,-16.662,NA,NA,NA,NA
140499,0.887388,1.87297,-4.40854,NA,NA,NA,NA,-26.064,NA,NA,NA,NA
140678,0.292733,2.31189,-5,NA,NA,NA,NA,NA,-77.889,NA,NA,NA
140948,0.754865,1.71927,-5,NA,NA,-88.619,NA,NA,NA,NA,NA,NA
141045,2.03044,1.8048,-5,NA,-29.843,NA,NA,NA,NA,NA,NA,NA
141362,1.428,2.03163,-5,NA,-43.846,NA,NA,NA,NA,NA,NA,NA
141600,1.55949,2.28639,-4.34361,NA,NA,NA,NA,-14.341,NA,NA,NA,NA
141630,1.46198,2.50012,-3.89652,NA,NA,NA,-34.563,NA,NA,NA,NA,NA
141961,1.62053,2.12003,-4.24301,NA,NA,NA,-11.464,NA,NA,NA,NA,NA
142086,1.49905,2.04557,-4.34944,NA,-26.701,NA,NA,NA,NA,NA,NA,NA
142259,1.69564,3.39292,-5,NA,NA,NA,NA,-76.757,NA,NA,NA,NA
142428,2.26195,2.8259,-5,NA,NA,NA,-48.923,NA,NA,NA,NA,NA
142738,2.78601,1.50996,-5,NA,NA,NA,NA,-38.43,NA,NA,NA,NA
142842,0.744711,1.24871,-4.92064,NA,NA,NA,NA,-59.175,NA,NA,NA,NA
143048,1.26711,2.28763,-5,NA,NA,NA,NA,NA,-34.198,NA,NA,NA
143326,-0.335519,1.69987,-5,NA,NA,NA,NA,NA,-121.186,NA,NA,NA
143514,0.59099,2.10527,-5,NA,NA,NA,NA,-53.118,NA,NA,NA,NA
143732,1.98752,1.87227,-5,NA,NA,NA,NA,NA,-17.769,NA,NA,NA
143911,0.334384,1.41225,-5,NA,NA,NA,NA,NA,NA,-81.993,NA,NA
144168,1.74948,0.72068,-5,NA,-100.747,NA,NA,NA,NA,NA,NA,NA
144307,1.52606,1.10367,-5,NA,NA,NA,NA,NA,-31.703,NA,NA,NA
144444,1.84897,0.910682,-3.89185,NA,NA,NA,-34.774,NA,NA,NA,NA,NA
144767,0.933395,1.31225,-4.20767,NA,NA,NA,NA,NA,NA,-44.402,NA,NA
144856,1.46031,1.63232,-4.455,NA,NA,NA,-14.964,NA,NA,NA,NA,NA
145174,2.01935,1.56169,-4.70237,NA,NA,NA,NA,NA,-15.774,NA,NA,NA
145219,1.86945,2.91979,-5,NA,NA,NA,NA,NA,-58.025,NA,NA,NA
145427,3.21515,2.20298,-5,NA,NA,NA,-68.299,NA,NA,NA,NA,NA
145701,1.54084,1.00395,-4.42918,NA,NA,NA,-36.313,NA,NA,NA,NA,NA
145963,1.91506,1.53382,-5,NA,NA,NA,NA,NA,NA,-34.505,NA,NA
146153,2.19488,1.25652,-5,NA,NA,NA,NA,NA,-34.852,NA,NA,NA
146308,1.4438,1.49343,-4.39205,NA,NA,NA,NA,-4.545,NA,NA,NA,NA
146542,1.27698,2.24655,-4.39957,NA,NA,NA,-19.337,NA,NA,NA,NA,NA
146663,2.1991,1.64082,-5,NA,NA,NA,-24.472,NA,NA,NA,NA,NA
146808,3.02118,2.66245,-3.54319,NA,NA,NA,NA,NA,-88.023,NA,NA,NA
147063,2.26362,2.43078,-3.88931,NA,NA,NA,NA,NA,-36.95,NA,NA,NA
147227,1.77414,3.03618,-4.335,NA,NA,NA,NA,-44.995,NA,NA,NA,NA
147590,2.40919,2.94545,-5,NA,NA,NA,NA,NA,-59.995,NA,NA,NA
147748,1.4429,1.90722,-5,NA,-50.972,NA,NA,NA,NA,NA,NA,NA
147813,1.34552,1.89087,-5,NA,NA,NA,-23.271,NA,NA,NA,NA,NA
148119,2.52796,2.52919,-5,NA,NA,NA,NA,-42.338,NA,NA,NA,NA
148263,2.92756,2.01435,-5,NA,NA,NA,NA,-44.721,NA,NA,NA,NA
148527,2.05196,2.73913,-5,NA,NA,NA,NA,NA,-41.244,NA,NA,NA
148779,1.59183,2.28219,-5,NA,NA,NA,NA,-23.203,NA,NA,NA,NA
148811,1.54746,1.61137,-5,NA,NA,NA,NA,-17.589,NA,NA,NA,NA
149058,0.666127,1.61168,-5,NA,NA,NA,NA,NA,-55.772,NA,NA,NA
149268,2.2764,1.40501,-4.00947,NA,NA,NA,NA,NA,-17.06,NA,NA,NA
149489,1.38915,0.607708,-3.43529,NA,NA,NA,NA,NA,-91.275,NA,NA,NA
149798,1.52817,1.37841,-4.23993,NA,NA,NA,NA,NA,NA,-22.845,NA,NA
149981,1.85816,1.94013,-3.89484,NA,NA,NA,NA,-10.27,NA,NA,NA,NA
150190,1.88964,1.76024,-4.65306,NA,NA,NA,-10.057,NA,NA,NA,NA,NA
150338,0.631258,1.14438,-4.03949,NA,NA,-119.312,NA,NA,NA,NA,NA,NA
150430,1.35553,1.49647,-3.71359,NA,NA,NA,-30.846,NA,NA,NA,NA,NA
150609,2.18486,2.68017,-4.11027,NA,NA,NA,NA,-32.071,NA,NA,NA,NA
150834,3.34024,1.38185,-4.16574,-95.419,NA,NA,NA,NA,NA,NA,NA,NA
151079,2.619,2.07638,-4.19742,NA,NA,NA,NA,NA,NA,-40.825,NA,NA
151343,1.74296,2.08495,-3.64159,NA,NA,NA,NA,NA,-28.304,NA,NA,NA
151433,1.5665,1.30164,-3.32133,NA,NA,NA,-45.692,NA,NA,NA,NA,NA
151682,1.99966,1.81533,-3.4862,NA,NA,NA,NA,-23.736,NA,NA,NA,NA
151899,2.22922,1.3985,-3.77927,NA,NA,NA,NA,-17.725,NA,NA,NA,NA
152187,2.15997,0.743378,-5,NA,NA,NA,NA,NA,-51.498,NA,NA,NA
152234,1.42026,1.04019,-4.08805,NA,NA,NA,NA,NA,-24.315,NA,NA,NA
152542,0.65616,1.08783,-5,NA,NA,NA,NA,NA,-78.473,NA,NA,NA
152695,2.06941,0.998289,-5,NA,NA,NA,NA,NA,-37.3,NA,NA,NA
152841,2.02094,1.19303,-4.75075,NA,NA,NA,NA,NA,-16.99,NA,NA,NA
153050,2.50043,1.57699,-4.95585,NA,NA,NA,NA,-25.199,NA,NA,NA,NA
153273,3.12854,2.57281,-5,NA,NA,NA,NA,NA,-73.064,NA,NA,NA
153516,0.977708,1.71979,-3.6409,NA,NA,NA,NA,NA,-37.139,NA,NA,NA
153638,2.06054,2.44022,-4.1606,NA,NA,NA,-23.214,NA,NA,NA,NA,NA
153986,1.1569,1.38997,-3.68548,NA,-57.032,NA,NA,NA,NA,NA,NA,NA
154036,1.22441,1.95155,-4.80515,NA,NA,NA,-20.838,NA,NA,NA,NA,NA
154269,2.0916,1.98213,-4.4974,NA,NA,NA,NA,NA,-9.833,NA,NA,NA
154597,1.85243,2.25311,-5,NA,NA,NA,NA,NA,-26.118,NA,NA,NA
154743,2.51376,1.34226,-4.03722,NA,NA,NA,NA,-22.175,NA,NA,NA,NA
154865,2.56507,1.60447,-4.02203,NA,NA,NA,NA,NA,NA,-51.467,NA,NA
155011,2.31014,2.01592,-4.27223,NA,NA,NA,NA,NA,-22.131,NA,NA,NA
155333,1.15598,2.45116,-4.25259,NA,NA,NA,NA,NA,-32.129,NA,NA,NA
155554,0.910038,2.5413,-4.41557,NA,NA,NA,NA,NA,-41.955,NA,NA,NA
155687,1.80203,2.03349,-4.18715,NA,NA,NA,NA,NA,-7.908,NA,NA,NA
155859,2.94478,1.49962,-4.40014,NA,NA,NA,NA,NA,-41.952,NA,NA,NA
156109,2.42807,1.36616,-4.5946,NA,NA,NA,-19.45,NA,NA,NA,NA,NA
156224,2.00409,2.21929,-4.31446,NA,NA,NA,NA,NA,-19.404,NA,NA,NA
156548,1.87155,2.07105,-3.55362,NA,NA,NA,-25.141,NA,NA,NA,NA,NA
156777,1.47595,1.9966,-2.96006,NA,NA,NA,NA,-55.492,NA,NA,NA,NA
156972,3.05931,0.927871,-4.39276,NA,NA,NA,NA,NA,NA,-80.522,NA,NA
157024,2.84024,1.27523,-3.91934,NA,NA,NA,NA,-39.916,NA,NA,NA,NA
157310,1.82649,1.60882,-4.36664,NA,NA,NA,NA,NA,-3.008,NA,NA,NA
157567,1.35771,1.82106,-5,NA,NA,NA,NA,NA,NA,-35.589,NA,NA
157669,1.56506,1.48662,-5,NA,NA,NA,NA,NA,-28.534,NA,NA,NA
157925,1.39904,1.86679,-3.57918,NA,NA,-78.114,NA,NA,NA,NA,NA,NA
158018,0.748619,1.66005,-3.92325,NA,NA,NA,-45.794,NA,NA,NA,NA,NA
158228,1.67079,2.49143,-4.83351,NA,NA,NA,NA,NA,-30.1,NA,NA,NA
158538,1.06524,1.07648,-5,NA,NA,NA,NA,NA,-51.563,NA,NA,NA
158680,1.53513,2.38204,-4.13029,NA,NA,NA,NA,-17.912,NA,NA,NA,NA
158977,1.18876,2.25539,-4.42165,NA,NA,NA,NA,NA,-21.555,NA,NA,NA
159024,2.64509,2.51004,-5,NA,-67.443,NA,NA,NA,NA,NA,NA,NA
159359,1.49304,1.60869,-5,NA,NA,-61.135,NA,NA,NA,NA,NA,NA
159403,0.82193,2.55518,-5,NA,NA,NA,-61.414,NA,NA,NA,NA,NA
159666,0.954035,1.09269,-5,NA,NA,NA,NA,NA,-54.943,NA,NA,NA
159881,2.29063,1.06796,-5,-64.191,NA,NA,NA,NA,NA,NA,NA,NA
160079,1.6885,1.67359,-3.7024,NA,NA,NA,NA,-14.674,NA,NA,NA,NA
160381,2.42117,1.93903,-3.78187,NA,-52.355,NA,NA,NA,NA,NA,NA,NA
160438,1.16579,2.04416,-3.6339,NA,NA,-79.249,NA,NA,NA,NA,NA,NA
160612,1.98856,2.01554,-4.81993,NA,NA,NA,NA,-12.566,NA,NA,NA,NA
160854,2.28849,1.26658,-3.97567,NA,NA,-69.878,NA,NA,NA,NA,NA,NA
161120,2.28987,2.13962,-4.95304,NA,NA,-55.864,NA,NA,NA,NA,NA,NA
161323,2.89997,2.26756,-5,NA,NA,NA,-49.606,NA,NA,NA,NA,NA
161430,2.84952,2.55764,-5,NA,NA,NA,NA,NA,-57.159,NA,NA,NA
161695,2.44794,2.38901,-4.7021,NA,NA,NA,-32.733,NA,NA,NA,NA,NA
161948,0.866472,2.84366,-4.64986,NA,NA,NA,-61.762,NA,NA,NA,NA,NA
162196,2.16899,2.23769,-5,NA,NA,NA,NA,NA,NA,-37.333,NA,NA
162258,1.50102,1.55594,-5,NA,NA,NA,NA,NA,-22.362,NA,NA,NA
162412,1.92341,1.89343,-5,NA,NA,NA,NA,-15.644,NA,NA,NA,NA
162686,2.65517,2.04989,-4.07225,NA,NA,NA,-30.368,NA,NA,NA,NA,NA
162946,2.73321,1.16746,-3.73314,NA,NA,NA,-53.743,NA,NA,NA,NA,NA
163161,2.47037,1.09947,-5,NA,NA,NA,NA,NA,-39.801,NA,NA,NA
163276,2.52286,2.40641,-4.39816,NA,NA,NA,NA,NA,NA,-48.865,NA,NA
163435,2.14888,2.2932,-3.78636,NA,NA,NA,NA,-23.221,NA,NA,NA,NA
163742,1.37396,2.80701,-5,NA,NA,NA,NA,NA,-49.731,NA,NA,NA
163803,0.759109,1.41297,-4.73885,NA,NA,NA,NA,NA,-50.371,NA,NA,NA
164060,0.692962,1.66375,-5,NA,NA,NA,NA,NA,-56.886,NA,NA,NA
164385,1.10628,0.958313,-4.7037,NA,NA,NA,NA,NA,-52.676,NA,NA,NA
164546,0.645765,1.51977,-5,NA,NA,NA,NA,-56.486,NA,NA,NA,NA
164648,1.35079,1.50207,-5,NA,NA,NA,-27.504,NA,NA,NA,NA,NA
164834,1.25256,2.02965,-4.60971,NA,NA,NA,NA,-15.16,NA,NA,NA,NA
165153,2.64238,3.01632,-4.38373,NA,NA,NA,NA,NA,NA,-77.561,NA,NA
165318,1.66638,2.73894,-4.38621,-80.985,NA,NA,NA,NA,NA,NA,NA,NA
165424,1.97698,2.67539,-5,NA,NA,NA,NA,NA,-47.603,NA,NA,NA
165633,1.2805,2.27738,-5,NA,-40.674,NA,NA,NA,NA,NA,NA,NA
165898,0.933244,1.72135,-5,NA,NA,NA,NA,NA,-38.625,NA,NA,NA
166045,0.845373,1.99136,-5,NA,NA,NA,NA,NA,-42.541,NA,NA,NA
166327,0.841957,2.17009,-5,NA,NA,NA,-44.547,NA,NA,NA,NA,NA
166533,1.69502,2.66738,-4.61584,NA,NA,NA,NA,-28.339,NA,NA,NA,NA
166781,1.26827,2.27228,-4.01792,NA,NA,NA,NA,NA,NA,-43.482,NA,NA
166845,1.39052,0.566749,-4.68322,NA,NA,NA,NA,NA,NA,-87.68,NA,NA
167182,0.670735,1.64339,-5,-78.524,NA,NA,NA,NA,NA,NA,NA,NA
167391,1.21481,1.36126,-4.59749,NA,NA,NA,NA,NA,NA,-31.563,NA,NA
167416,2.58209,2.63103,-4.8642,NA,NA,NA,NA,NA,-46.938,NA,NA,NA
167705,1.99776,2.64634,-5,NA,NA,NA,NA,NA,NA,-66.558,NA,NA
167854,2.52288,3.00446,-4.75194,NA,NA,NA,NA,NA,NA,-87.424,NA,NA
168115,2.53531,1.152,-5,NA,NA,NA,-42.88,NA,NA,NA,NA,NA
168349,1.49523,1.3194,-5,NA,NA,NA,NA,-21.974,NA,NA,NA,NA
168525,2.44977,1.28947,-5,NA,NA,NA,NA,NA,NA,-40.802,NA,NA
168795,3.25063,2.03099,-5,NA,NA,NA,NA,-62.692,NA,NA,NA,NA
168863,2.82937,1.70886,-5,NA,NA,NA,NA,-38.327,NA,NA,NA,NA
169105,1.08337,2.03075,-4.71926,NA,NA,NA,NA,NA,-30.606,NA,NA,NA
169324,2.38902,1.70958,-5,NA,NA,NA,NA,-23.447,NA,NA,NA,NA
169500,1.81312,1.94668,-4.39154,NA,NA,-74.307,NA,NA,NA,NA,NA,NA
169766,2.46775,2.06434,-4.24985,NA,NA,NA,-21.186,NA,NA,NA,NA,NA
169994,2.33416,1.7248,-4.59905,NA,NA,NA,NA,NA,-15.813,NA,NA,NA
170142,2.82695,1.99039,-5,NA,NA,NA,-41.37,NA,NA,NA,NA,NA
170237,2.25412,1.73893,-5,NA,NA,NA,NA,-19.919,NA,NA,NA,NA
170561,2.22803,1.95469,-4.6976,NA,NA,NA,NA,NA,-18.588,NA,NA,NA
170761,2.24629,1.54386,-4.03616,NA,NA,NA,NA,-9.962,NA,NA,NA,NA
170907,0.738605,2.34319,-5,NA,-72.741,NA,NA,NA,NA,NA,NA,NA
171135,0.434502,2.54125,-5,NA,NA,NA,NA,NA,-71.711,NA,NA,NA
171287,0.502456,1.90094,-5,NA,NA,NA,NA,NA,-61.765,NA,NA,NA
171506,1.45788,2.29502,-4.15042,NA,NA,NA,NA,-15.915,NA,NA,NA,NA
171788,1.95195,1.24006,-2.92605,NA,NA,NA,NA,NA,-66.325,NA,NA,NA
171942,1.5923,1.38867,-4.53396,NA,NA,NA,-11.243,NA,NA,NA,NA,NA
172200,2.28966,1.97047,-4.88455,NA,NA,NA,NA,NA,-19.525,NA,NA,NA
172261,2.24653,3.27962,-4.35077,NA,NA,NA,NA,-64.47,NA,NA,NA,NA
172450,2.26081,2.26887,-3.67622,NA,NA,NA,NA,NA,-30.834,NA,NA,NA
172608,2.49646,2.45437,-3.98377,NA,NA,NA,NA,NA,NA,-46.534,NA,NA
172860,1.07978,2.62955,-4.7901,NA,NA,NA,-46.459,NA,NA,NA,NA,NA
173194,2.35212,2.11541,-4.18642,NA,NA,NA,NA,NA,-23.438,NA,NA,NA
173399,2.28297,1.17953,-4.65484,NA,NA,NA,NA,NA,-23.381,NA,NA,NA
173462,1.00672,2.25834,-5,NA,NA,NA,-38.354,NA,NA,NA,NA,NA
173634,-0.10254,2.23885,-4.5434,NA,NA,NA,NA,-89.833,NA,NA,NA,NA
173980,1.4969,1.40241,-5,NA,NA,NA,-27.699,NA,NA,NA,NA,NA
174043,1.04501,1.6276,-5,NA,NA,NA,NA,-31.824,NA,NA,NA,NA
174400,2.22244,1.38512,-3.99735,NA,NA,NA,NA,NA,-17.09,NA,NA,NA
174521,2.42151,1.5163,-3.22688,NA,NA,NA,NA,-48.325,NA,NA,NA,NA
174700,1.73591,1.69102,-4.35697,NA,-21.696,NA,NA,NA,NA,NA,NA,NA
174827,1.27925,1.78842,-5,NA,NA,NA,NA,NA,-27.509,NA,NA,NA
175025,0.883879,2.59023,-3.77277,NA,NA,NA,-62.821,NA,NA,NA,NA,NA
175368,2.20632,2.50787,-3.64812,NA,NA,NA,-42.107,NA,NA,NA,NA,NA
175514,2.29384,1.66731,-4.64194,NA,NA,NA,NA,-12.248,NA,NA,NA,NA
175631,1.79508,1.75071,-4.25743,NA,NA,NA,NA,-1.532,NA,NA,NA,NA
175801,2.78524,2.10195,-5,NA,NA,-80.477,NA,NA,NA,NA,NA,NA
176096,1.24974,2.47704,-4.53398,NA,NA,NA,NA,NA,-28.297,NA,NA,NA
176204,2.34246,2.05102,-4.92401,NA,NA,-58.571,NA,NA,NA,NA,NA,NA
176572,1.82583,1.6542,-5,NA,NA,NA,NA,NA,-15.768,NA,NA,NA
176719,1.79633,2.09455,-5,NA,NA,NA,NA,NA,-24.581,NA,NA,NA
176970,2.08533,1.66308,-4.79455,NA,NA,NA,NA,-11.237,NA,NA,NA,NA
177186,2.20546,1.97472,-3.85309,NA,NA,NA,NA,NA,NA,-32.163,NA,NA
177323,2.876,1.31275,-3.23024,NA,NA,NA,NA,NA,-74.74,NA,NA,NA
177438,2.16982,1.74359,-3.2923,NA,NA,NA,NA,-36.942,NA,NA,NA,NA
177602,1.54467,2.34766,-4.63902,NA,NA,NA,NA,NA,-18.767,NA,NA,NA
177949,1.22284,3.33094,-5,NA,NA,NA,NA,-77.298,NA,NA,NA,NA
178145,1.80149,1.97139,-5,NA,NA,NA,NA,-17.285,NA,NA,NA,NA
