x0,x1,x2,fitness0
-0.5,5.0,-4.5,-195.067
-0.5,5.0,-4.0,-200.925
-0.5,5.0,-3.5,-250.377
-0.5,5.0,-3.0,-327.521
-0.5,5.0,-2.5,-388.698
-0.5,5.0,-2.0,-575.821
-0.5,5.0,-1.5,-724.28
-0.5,5.0,-1.0,-935.719
-0.5,5.0,-0.5,-1009.605
-0.5,5.0,0.0,-921.285
-0.5,5.0,0.5,-981.892
-0.5,5.0,1.0,-800.972
-0.5,5.0,1.5,-876.623
-0.5,5.0,2.0,-715.562
-0.5,5.0,2.5,-701.613
-0.5,5.0,3.0,-634.112
-0.5,5.0,3.5,-541.344
-0.5,5.0,4.0,-551.12
-0.5,5.0,4.5,-404.76
-0.5,5.0,5.0,-476.97
0.0,-5.0,-5.0,-396.351
0.0,-5.0,-4.5,-450.756
0.0,-5.0,-4.0,-548.923
0.0,-5.0,-3.5,-647.23
0.0,-5.0,-3.0,-693.693
0.0,-5.0,-2.5,-689.699
0.0,-5.0,-2.0,-722.207
0.0,-5.0,-1.5,-707.466
0.0,-5.0,-1.0,-1034.183
0.0,-5.0,-0.5,-1138.471
0.0,-5.0,0.0,-1551.245
0.0,-5.0,0.5,-1379.053
0.0,-5.0,1.0,-1668.038
0.0,-5.0,1.5,-1361.009
0.0,-5.0,2.0,-1653.891
0.0,-5.0,2.5,-1350.105
0.0,-5.0,3.0,-1665.866
0.0,-5.0,3.5,-1385.823
0.0,-5.0,4.0,-1727.969
0.0,-5.0,4.5,-1474.279
0.0,-5.0,5.0,-1843.117
0.0,-4.5,-5.0,-377.433
0.0,-4.5,-4.5,-431.721
0.0,-4.5,-4.0,-530.436
0.0,-4.5,-3.5,-628.865
0.0,-4.5,-3.0,-675.26
0.0,-4.5,-2.5,-671.355
0.0,-4.5,-2.0,-702.443
0.0,-4.5,-1.5,-682.59
0.0,-4.5,-1.0,-989.819
0.0,-4.5,-0.5,-1036.019
0.0,-4.5,0.0,-1377.642
0.0,-4.5,0.5,-1151.733
0.0,-4.5,1.0,-1421.04
0.0,-4.5,1.5,-1107.78
0.0,-4.5,2.0,-1397.867
0.0,-4.5,2.5,-1094.053
0.0,-4.5,3.0,-1408.957
0.0,-4.5,3.5,-1129.189
0.0,-4.5,4.0,-1470.888
0.0,-4.5,4.5,-1217.578
0.0,-4.5,5.0,-1586.11
0.0,-4.0,-5.0,-228.951
0.0,-4.0,-4.5,-283.957
0.0,-4.0,-4.0,-383.743
0.0,-4.0,-3.5,-483.121
0.0,-4.0,-3.0,-530.92
0.0,-4.0,-2.5,-529.33
0.0,-4.0,-2.0,-570.094
0.0,-4.0,-1.5,-571.708
0.0,-4.0,-1.0,-935.668
0.0,-4.0,-0.5,-1063.359
0.0,-4.0,0.0,-1491.03
0.0,-4.0,0.5,-1309.797
0.0,-4.0,1.0,-1598.72
0.0,-4.0,1.5,-1296.004
0.0,-4.0,2.0,-1587.571
0.0,-4.0,2.5,-1286.902
0.0,-4.0,3.0,-1601.12
0.0,-4.0,3.5,-1322.68
0.0,-4.0,4.0,-1663.809
0.0,-4.0,4.5,-1411.526
0.0,-4.0,5.0,-1779.624
0.0,-3.5,-5.0,-403.498
0.0,-3.5,-4.5,-458.83
0.0,-3.5,-4.0,-558.97
0.0,-3.5,-3.5,-658.339
0.0,-3.5,-3.0,-706.191
0.0,-3.5,-2.5,-704.206
0.0,-3.5,-2.0,-742.089
0.0,-3.5,-1.5,-730.097
0.0,-3.5,-1.0,-1045.342
0.0,-3.5,-0.5,-1061.881
0.0,-3.5,0.0,-1367.966
0.0,-3.5,0.5,-1118.741
0.0,-3.5,1.0,-1377.996
0.0,-3.5,1.5,-1074.296
0.0,-3.5,2.0,-1359.329
0.0,-3.5,2.5,-1061.453
0.0,-3.5,3.0,-1371.684
0.0,-3.5,3.5,-1094.951
0.0,-3.5,4.0,-1433.399
0.0,-3.5,4.5,-1183.322
0.0,-3.5,5.0,-1549.09
0.0,-3.0,-5.0,-428.915
0.0,-3.0,-4.5,-481.748
0.0,-3.0,-4.0,-582.733
0.0,-3.0,-3.5,-681.272
0.0,-3.0,-3.0,-729.462
0.0,-3.0,-2.5,-735.096
0.0,-3.0,-2.0,-777.663
0.0,-3.0,-1.5,-795.245
0.0,-3.0,-1.0,-1131.663
0.0,-3.0,-0.5,-1185.618
0.0,-3.0,0.0,-1506.522
0.0,-3.0,0.5,-1289.165
0.0,-3.0,1.0,-1554.146
0.0,-3.0,1.5,-1278.853
0.0,-3.0,2.0,-1561.951
0.0,-3.0,2.5,-1277.596
0.0,-3.0,3.0,-1582.919
0.0,-3.0,3.5,-1312.652
0.0,-3.0,4.0,-1647.094
0.0,-3.0,4.5,-1402.032
0.0,-3.0,5.0,-1763.606
0.0,-2.5,-5.0,-571.865
0.0,-2.5,-4.5,-637.452
0.0,-2.5,-4.0,-726.913
0.0,-2.5,-3.5,-825.355
0.0,-2.5,-3.0,-878.948
0.0,-2.5,-2.5,-871.215
0.0,-2.5,-2.0,-934.303
0.0,-2.5,-1.5,-909.523
0.0,-2.5,-1.0,-1201.016
0.0,-2.5,-0.5,-1116.017
0.0,-2.5,0.0,-1332.75
0.0,-2.5,0.5,-1083.611
0.0,-2.5,1.0,-1319.881
0.0,-2.5,1.5,-1078.855
0.0,-2.5,2.0,-1346.78
0.0,-2.5,2.5,-1082.936
0.0,-2.5,3.0,-1372.029
0.0,-2.5,3.5,-1112.901
0.0,-2.5,4.0,-1433.584
0.0,-2.5,4.5,-1200.611
0.0,-2.5,5.0,-1546.633
0.0,-2.0,-5.0,-663.248
0.0,-2.0,-4.5,-683.985
0.0,-2.0,-4.0,-796.248
0.0,-2.0,-3.5,-882.269
0.0,-2.0,-3.0,-918.407
0.0,-2.0,-2.5,-960.121
0.0,-2.0,-2.0,-958.488
0.0,-2.0,-1.5,-1032.058
0.0,-2.0,-1.0,-1199.094
0.0,-2.0,-0.5,-1158.004
0.0,-2.0,0.0,-1308.806
0.0,-2.0,0.5,-1128.693
0.0,-2.0,1.0,-1361.161
0.0,-2.0,1.5,-1213.396
0.0,-2.0,2.0,-1478.191
0.0,-2.0,2.5,-1272.123
0.0,-2.0,3.0,-1542.569
0.0,-2.0,3.5,-1316.543
0.0,-2.0,4.0,-1610.272
0.0,-2.0,4.5,-1405.216
0.0,-2.0,5.0,-1706.323
0.0,-1.5,-5.0,-659.042
0.0,-1.5,-4.5,-778.262
0.0,-1.5,-4.0,-813.465
0.0,-1.5,-3.5,-905.26
0.0,-1.5,-3.0,-976.494
0.0,-1.5,-2.5,-924.097
0.0,-1.5,-2.0,-1059.31
0.0,-1.5,-1.5,-951.214
0.0,-1.5,-1.0,-1174.61
0.0,-1.5,-0.5,-963.468
0.0,-1.5,0.0,-1082.555
0.0,-1.5,0.5,-889.402
0.0,-1.5,1.0,-1075.044
0.0,-1.5,1.5,-1007.291
0.0,-1.5,2.0,-1225.566
0.0,-1.5,2.5,-1083.771
0.0,-1.5,3.0,-1297.269
0.0,-1.5,3.5,-1105.097
0.0,-1.5,4.0,-1347.617
0.0,-1.5,4.5,-1161.357
0.0,-1.5,5.0,-1408.816
0.0,-1.0,-5.0,-848.458
0.0,-1.0,-4.5,-773.784
0.0,-1.0,-4.0,-903.471
0.0,-1.0,-3.5,-947.102
0.0,-1.0,-3.0,-949.313
0.0,-1.0,-2.5,-1059.255
0.0,-1.0,-2.0,-971.612
0.0,-1.0,-1.5,-1119.438
0.0,-1.0,-1.0,-1098.885
0.0,-1.0,-0.5,-1018.401
0.0,-1.0,0.0,-1046.623
0.0,-1.0,0.5,-899.977
0.0,-1.0,1.0,-1062.535
0.0,-1.0,1.5,-1060.883
0.0,-1.0,2.0,-1265.148
0.0,-1.0,2.5,-1183.997
0.0,-1.0,3.0,-1331.852
0.0,-1.0,3.5,-1203.732
0.0,-1.0,4.0,-1300.005
0.0,-1.0,4.5,-1221.29
0.0,-1.0,5.0,-1235.127
0.0,-0.5,-5.0,-792.946
0.0,-0.5,-4.5,-925.64
0.0,-0.5,-4.0,-894.191
0.0,-0.5,-3.5,-952.429
0.0,-0.5,-3.0,-1016.981
0.0,-0.5,-2.5,-950.534
0.0,-0.5,-2.0,-1082.983
0.0,-0.5,-1.5,-968.107
0.0,-0.5,-1.0,-1089.429
0.0,-0.5,-0.5,-869.948
0.0,-0.5,0.0,-904.582
0.0,-0.5,0.5,-752.812
0.0,-0.5,1.0,-845.165
0.0,-0.5,1.5,-913.468
0.0,-0.5,2.0,-1018.361
0.0,-0.5,2.5,-1001.485
0.0,-0.5,3.0,-1060.431
0.0,-0.5,3.5,-916.218
0.0,-0.5,4.0,-1021.12
0.0,-0.5,4.5,-822.56
0.0,-0.5,5.0,-973.468
0.0,0.0,-5.0,-907.899
0.0,0.0,-4.5,-859.727
0.0,0.0,-4.0,-918.652
0.0,0.0,-3.5,-940.863
0.0,0.0,-3.0,-954.876
0.0,0.0,-2.5,-1024.755
0.0,0.0,-2.0,-1009.759
0.0,0.0,-1.5,-1086.697
0.0,0.0,-1.0,-1098.214
0.0,0.0,-0.5,-959.837
0.0,0.0,0.0,-983.434
0.0,0.0,0.5,-813.203
0.0,0.0,1.0,-947.823
0.0,0.0,1.5,-956.72
0.0,0.0,2.0,-1105.664
0.0,0.0,2.5,-1034.429
0.0,0.0,3.0,-1036.133
0.0,0.0,3.5,-955.458
0.0,0.0,4.0,-823.292
0.0,0.0,4.5,-873.794
0.0,0.0,5.0,-667.595
0.0,0.5,-5.0,-832.668
0.0,0.5,-4.5,-818.129
0.0,0.5,-4.0,-850.276
0.0,0.5,-3.5,-873.58
0.0,0.5,-3.0,-895.385
0.0,0.5,-2.5,-934.585
0.0,0.5,-2.0,-936.487
0.0,0.5,-1.5,-962.691
0.0,0.5,-1.0,-959.754
0.0,0.5,-0.5,-811.921
0.0,0.5,0.0,-785.1
0.0,0.5,0.5,-672.782
0.0,0.5,1.0,-706.318
0.0,0.5,1.5,-821.621
0.0,0.5,2.0,-838.945
0.0,0.5,2.5,-847.575
0.0,0.5,3.0,-811.727
0.0,0.5,3.5,-665.18
0.0,0.5,4.0,-716.876
0.0,0.5,4.5,-514.152
0.0,0.5,5.0,-649.872
0.0,1.0,-5.0,-694.339
0.0,1.0,-4.5,-798.983
0.0,1.0,-4.0,-761.09
0.0,1.0,-3.5,-804.774
0.0,1.0,-3.0,-866.558
0.0,1.0,-2.5,-830.102
0.0,1.0,-2.0,-949.145
0.0,1.0,-1.5,-869.454
0.0,1.0,-1.0,-965.769
0.0,1.0,-0.5,-748.558
0.0,1.0,0.0,-796.433
0.0,1.0,0.5,-614.174
0.0,1.0,1.0,-747.636
0.0,1.0,1.5,-751.246
0.0,1.0,2.0,-866.224
0.0,1.0,2.5,-788.459
0.0,1.0,3.0,-748.327
0.0,1.0,3.5,-677.407
0.0,1.0,4.0,-548.533
0.0,1.0,4.5,-583.418
0.0,1.0,5.0,-434.245
0.0,1.5,-5.0,-749.974
0.0,1.5,-4.5,-622.209
0.0,1.5,-4.0,-731.053
0.0,1.5,-3.5,-740.802
0.0,1.5,-3.0,-733.983
0.0,1.5,-2.5,-869.826
0.0,1.5,-2.0,-763.545
0.0,1.5,-1.5,-910.897
0.0,1.5,-1.0,-819.343
0.0,1.5,-0.5,-722.385
0.0,1.5,0.0,-683.695
0.0,1.5,0.5,-569.371
0.0,1.5,1.0,-629.05
0.0,1.5,1.5,-690.534
0.0,1.5,2.0,-720.316
0.0,1.5,2.5,-678.331
0.0,1.5,3.0,-624.365
0.0,1.5,3.5,-524.177
0.0,1.5,4.0,-487.091
0.0,1.5,4.5,-412.819
0.0,1.5,5.0,-408.62
0.0,2.0,-5.0,-494.596
0.0,2.0,-4.5,-662.716
0.0,2.0,-4.0,-596.455
0.0,2.0,-3.5,-658.02
0.0,2.0,-3.0,-751.315
0.0,2.0,-2.5,-683.863
0.0,2.0,-2.0,-885.893
0.0,2.0,-1.5,-760.614
0.0,2.0,-1.0,-910.02
0.0,2.0,-0.5,-705.407
0.0,2.0,0.0,-720.332
0.0,2.0,0.5,-629.801
0.0,2.0,1.0,-648.331
0.0,2.0,1.5,-750.175
0.0,2.0,2.0,-711.209
0.0,2.0,2.5,-686.235
0.0,2.0,3.0,-614.144
0.0,2.0,3.5,-488.649
0.0,2.0,4.0,-489.996
0.0,2.0,4.5,-349.491
0.0,2.0,5.0,-410.165
0.0,2.5,-5.0,-576.686
0.0,2.5,-4.5,-462.332
0.0,2.5,-4.0,-576.366
0.0,2.5,-3.5,-598.183
0.0,2.5,-3.0,-608.514
0.0,2.5,-2.5,-775.115
0.0,2.5,-2.0,-705.03
0.0,2.5,-1.5,-906.075
0.0,2.5,-1.0,-876.067
0.0,2.5,-0.5,-761.89
0.0,2.5,0.0,-839.878
0.0,2.5,0.5,-580.353
0.0,2.5,1.0,-814.191
0.0,2.5,1.5,-620.742
0.0,2.5,2.0,-779.919
0.0,2.5,2.5,-590.781
0.0,2.5,3.0,-535.496
0.0,2.5,3.5,-511.485
0.0,2.5,4.0,-304.319
0.0,2.5,4.5,-435.108
0.0,2.5,5.0,-200.491
0.0,3.0,-5.0,-362.973
0.0,3.0,-4.5,-479.222
0.0,3.0,-4.0,-454.08
0.0,3.0,-3.5,-518.151
0.0,3.0,-3.0,-613.84
0.0,3.0,-2.5,-613.577
0.0,3.0,-2.0,-819.375
0.0,3.0,-1.5,-822.292
0.0,3.0,-1.0,-960.259
0.0,3.0,-0.5,-930.376
0.0,3.0,0.0,-771.061
0.0,3.0,0.5,-933.381
0.0,3.0,1.0,-621.205
0.0,3.0,1.5,-943.298
0.0,3.0,2.0,-616.103
0.0,3.0,2.5,-691.286
0.0,3.0,3.0,-575.782
0.0,3.0,3.5,-363.068
0.0,3.0,4.0,-458.206
0.0,3.0,4.5,-138.934
0.0,3.0,5.0,-394.064
0.0,3.5,-5.0,-379.652
0.0,3.5,-4.5,-346.188
0.0,3.5,-4.0,-416.872
0.0,3.5,-3.5,-458.655
0.0,3.5,-3.0,-506.156
0.0,3.5,-2.5,-638.673
0.0,3.5,-2.0,-694.79
0.0,3.5,-1.5,-862.405
0.0,3.5,-1.0,-1020.213
0.0,3.5,-0.5,-791.633
0.0,3.5,0.0,-1112.659
0.0,3.5,0.5,-561.109
0.0,3.5,1.0,-1064.004
0.0,3.5,1.5,-531.555
0.0,3.5,2.0,-858.065
0.0,3.5,2.5,-537.592
0.0,3.5,3.0,-492.371
0.0,3.5,3.5,-500.098
0.0,3.5,4.0,-132.124
0.0,3.5,4.5,-120.992
0.0,3.5,5.0,-52.376
0.0,4.0,-5.0,-285.7
0.0,4.0,-4.5,-323.181
0.0,4.0,-4.0,-346.233
0.0,4.0,-3.5,-398.627
0.0,4.0,-3.0,-471.296
0.0,4.0,-2.5,-543.414
0.0,4.0,-2.0,-675.766
0.0,4.0,-1.5,-829.596
0.0,4.0,-1.0,-870.846
0.0,4.0,-0.5,-1075.138
0.0,4.0,0.0,-682.361
0.0,4.0,0.5,-1123.203
0.0,4.0,1.0,-523.865
0.0,4.0,1.5,-1015.52
0.0,4.0,2.0,-535.565
0.0,4.0,2.5,-681.679
0.0,4.0,3.0,-558.169
0.0,4.0,3.5,-316.002
0.0,4.0,4.0,-327.485
0.0,4.0,4.5,-26.376
0.0,4.0,5.0,-258.707
0.0,4.5,-5.0,-261.304
0.0,4.5,-4.5,-283.969
0.0,4.5,-4.0,-311.822
0.0,4.5,-3.5,-360.266
0.0,4.5,-3.0,-428.325
0.0,4.5,-2.5,-510.231
0.0,4.5,-2.0,-657.155
0.0,4.5,-1.5,-760.0
0.0,4.5,-1.0,-1066.946
0.0,4.5,-0.5,-769.271
0.0,4.5,0.0,-1218.21
0.0,4.5,0.5,-574.205
0.0,4.5,1.0,-1110.113
0.0,4.5,1.5,-539.777
0.0,4.5,2.0,-847.024
0.0,4.5,2.5,-551.123
0.0,4.5,3.0,-516.434
0.0,4.5,3.5,-539.871
0.0,4.5,4.0,-225.974
0.0,4.5,4.5,-381.949
0.0,4.5,5.0,-125.979
0.0,5.0,-5.0,-262.937
0.0,5.0,-4.5,-257.945
0.0,5.0,-4.0,-298.75
0.0,5.0,-3.5,-339.539
0.0,5.0,-3.0,-393.852
0.0,5.0,-2.5,-498.633
0.0,5.0,-2.0,-583.899
0.0,5.0,-1.5,-810.867
0.0,5.0,-1.0,-854.848
0.0,5.0,-0.5,-1098.805
0.0,5.0,0.0,-786.878
0.0,5.0,0.5,-1089.718
0.0,5.0,1.0,-670.043
0.0,5.0,1.5,-936.464
0.0,5.0,2.0,-627.889
0.0,5.0,2.5,-680.914
0.0,5.0,3.0,-590.242
0.0,5.0,3.5,-441.811
0.0,5.0,4.0,-530.45
0.0,5.0,4.5,-283.358
0.0,5.0,5.0,-477.039
0.5,-5.0,-5.0,-417.837
0.5,-5.0,-4.5,-472.708
0.5,-5.0,-4.0,-570.418
0.5,-5.0,-3.5,-668.528
0.5,-5.0,-3.0,-714.144
0.5,-5.0,-2.5,-707.116
0.5,-5.0,-2.0,-730.163
0.5,-5.0,-1.5,-691.202
0.5,-5.0,-1.0,-950.693
0.5,-5.0,-0.5,-974.483
0.5,-5.0,0.0,-1278.47
0.5,-5.0,0.5,-1084.505
0.5,-5.0,1.0,-1346.043
0.5,-5.0,1.5,-1039.637
0.5,-5.0,2.0,-1330.238
0.5,-5.0,2.5,-1026.743
0.5,-5.0,3.0,-1342.108
0.5,-5.0,3.5,-1062.094
0.5,-5.0,4.0,-1404.091
0.5,-5.0,4.5,-1150.464
0.5,-5.0,5.0,-1519.231
0.5,-4.5,-5.0,-400.463
0.5,-4.5,-4.5,-453.826
0.5,-4.5,-4.0,-552.764
0.5,-4.5,-3.5,-650.644
0.5,-4.5,-3.0,-695.599
0.5,-4.5,-2.5,-690.347
0.5,-4.5,-2.0,-709.565
0.5,-4.5,-1.5,-670.59
0.5,-4.5,-1.0,-910.585
0.5,-4.5,-0.5,-891.966
0.5,-4.5,0.0,-1125.24
0.5,-4.5,0.5,-870.262
0.5,-4.5,1.0,-1105.611
0.5,-4.5,1.5,-789.911
0.5,-4.5,2.0,-1076.287
0.5,-4.5,2.5,-772.307
0.5,-4.5,3.0,-1086.352
0.5,-4.5,3.5,-806.523
0.5,-4.5,4.0,-1147.861
0.5,-4.5,4.5,-894.657
0.5,-4.5,5.0,-1263.025
0.5,-4.0,-5.0,-253.239
0.5,-4.0,-4.5,-309.038
0.5,-4.0,-4.0,-407.108
0.5,-4.0,-3.5,-505.838
0.5,-4.0,-3.0,-552.688
0.5,-4.0,-2.5,-546.786
0.5,-4.0,-2.0,-576.063
0.5,-4.0,-1.5,-545.461
0.5,-4.0,-1.0,-829.647
0.5,-4.0,-0.5,-872.525
0.5,-4.0,0.0,-1206.569
0.5,-4.0,0.5,-1013.547
0.5,-4.0,1.0,-1281.521
0.5,-4.0,1.5,-980.226
0.5,-4.0,2.0,-1268.683
0.5,-4.0,2.5,-968.167
0.5,-4.0,3.0,-1280.955
0.5,-4.0,3.5,-1002.527
0.5,-4.0,4.0,-1342.85
0.5,-4.0,4.5,-1090.974
0.5,-4.0,5.0,-1458.538
0.5,-3.5,-5.0,-429.969
0.5,-3.5,-4.5,-485.822
0.5,-3.5,-4.0,-583.96
0.5,-3.5,-3.5,-682.472
0.5,-3.5,-3.0,-729.428
0.5,-3.5,-2.5,-724.043
0.5,-3.5,-2.0,-751.556
0.5,-3.5,-1.5,-713.613
0.5,-3.5,-1.0,-962.588
0.5,-3.5,-0.5,-917.755
0.5,-3.5,0.0,-1131.042
0.5,-3.5,0.5,-853.154
0.5,-3.5,1.0,-1079.086
0.5,-3.5,1.5,-771.894
0.5,-3.5,2.0,-1049.621
0.5,-3.5,2.5,-750.907
0.5,-3.5,3.0,-1057.585
0.5,-3.5,3.5,-780.614
0.5,-3.5,4.0,-1117.157
0.5,-3.5,4.5,-867.839
0.5,-3.5,5.0,-1232.564
0.5,-3.0,-5.0,-464.869
0.5,-3.0,-4.5,-506.866
0.5,-3.0,-4.0,-613.415
0.5,-3.0,-3.5,-708.965
0.5,-3.0,-3.0,-751.311
0.5,-3.0,-2.5,-765.726
0.5,-3.0,-2.0,-775.248
0.5,-3.0,-1.5,-789.83
0.5,-3.0,-1.0,-1021.206
0.5,-3.0,-0.5,-1046.84
0.5,-3.0,0.0,-1268.807
0.5,-3.0,0.5,-1042.264
0.5,-3.0,1.0,-1272.671
0.5,-3.0,1.5,-996.733
0.5,-3.0,2.0,-1268.696
0.5,-3.0,2.5,-983.592
0.5,-3.0,3.0,-1281.98
0.5,-3.0,3.5,-1011.975
0.5,-3.0,4.0,-1341.799
0.5,-3.0,4.5,-1099.475
0.5,-3.0,5.0,-1456.982
0.5,-2.5,-5.0,-581.153
0.5,-2.5,-4.5,-688.755
0.5,-2.5,-4.0,-748.989
0.5,-2.5,-3.5,-852.798
0.5,-2.5,-3.0,-922.184
0.5,-2.5,-2.5,-868.787
0.5,-2.5,-2.0,-992.931
0.5,-2.5,-1.5,-855.109
0.5,-2.5,-1.0,-1197.372
0.5,-2.5,-0.5,-993.17
0.5,-2.5,0.0,-1193.829
0.5,-2.5,0.5,-887.493
0.5,-2.5,1.0,-1090.131
0.5,-2.5,1.5,-840.423
0.5,-2.5,2.0,-1088.276
0.5,-2.5,2.5,-822.216
0.5,-2.5,3.0,-1096.755
0.5,-2.5,3.5,-838.292
0.5,-2.5,4.0,-1148.976
0.5,-2.5,4.5,-921.973
0.5,-2.5,5.0,-1259.23
0.5,-2.0,-5.0,-773.474
0.5,-2.0,-4.5,-672.958
0.5,-2.0,-4.0,-857.521
0.5,-2.0,-3.5,-919.264
0.5,-2.0,-3.0,-907.117
0.5,-2.0,-2.5,-1066.941
0.5,-2.0,-2.0,-869.885
0.5,-2.0,-1.5,-1166.758
0.5,-2.0,-1.0,-1048.855
0.5,-2.0,-0.5,-1195.433
0.5,-2.0,0.0,-1165.587
0.5,-2.0,0.5,-1019.87
0.5,-2.0,1.0,-1186.895
0.5,-2.0,1.5,-1041.702
0.5,-2.0,2.0,-1276.691
0.5,-2.0,2.5,-1070.216
0.5,-2.0,3.0,-1317.398
0.5,-2.0,3.5,-1093.65
0.5,-2.0,4.0,-1368.371
0.5,-2.0,4.5,-1171.788
0.5,-2.0,5.0,-1452.875
0.5,-1.5,-5.0,-566.106
0.5,-1.5,-4.5,-926.229
0.5,-1.5,-4.0,-799.616
0.5,-1.5,-3.5,-924.607
0.5,-1.5,-3.0,-1082.026
0.5,-1.5,-2.5,-812.285
0.5,-1.5,-2.0,-1282.416
0.5,-1.5,-1.5,-772.667
0.5,-1.5,-1.0,-1372.657
0.5,-1.5,-0.5,-871.059
0.5,-1.5,0.0,-1124.05
0.5,-1.5,0.5,-826.726
0.5,-1.5,1.0,-1006.728
0.5,-1.5,1.5,-913.443
0.5,-1.5,2.0,-1106.275
0.5,-1.5,2.5,-954.583
0.5,-1.5,3.0,-1137.564
0.5,-1.5,3.5,-950.142
0.5,-1.5,4.0,-1154.627
0.5,-1.5,4.5,-996.172
0.5,-1.5,5.0,-1192.956
0.5,-1.0,-5.0,-1097.45
0.5,-1.0,-4.5,-666.583
0.5,-1.0,-4.0,-1000.983
0.5,-1.0,-3.5,-979.828
0.5,-1.0,-3.0,-863.265
0.5,-1.0,-2.5,-1260.998
0.5,-1.0,-2.0,-760.11
0.5,-1.0,-1.5,-1399.946
0.5,-1.0,-1.0,-940.759
0.5,-1.0,-0.5,-1202.371
0.5,-1.0,0.0,-1030.622
0.5,-1.0,0.5,-965.713
0.5,-1.0,1.0,-1067.034
0.5,-1.0,1.5,-1074.542
0.5,-1.0,2.0,-1243.834
0.5,-1.0,2.5,-1157.958
0.5,-1.0,3.0,-1279.978
0.5,-1.0,3.5,-1132.354
0.5,-1.0,4.0,-1228.957
0.5,-1.0,4.5,-1104.058
0.5,-1.0,5.0,-1158.939
0.5,-0.5,-5.0,-629.507
0.5,-0.5,-4.5,-1078.755
0.5,-0.5,-4.0,-842.356
0.5,-0.5,-3.5,-944.682
0.5,-0.5,-3.0,-1110.931
0.5,-0.5,-2.5,-809.818
0.5,-0.5,-2.0,-1307.768
0.5,-0.5,-1.5,-820.032
0.5,-0.5,-1.0,-1306.503
0.5,-0.5,-0.5,-861.842
0.5,-0.5,0.0,-1033.527
0.5,-0.5,0.5,-797.714
0.5,-0.5,1.0,-925.053
0.5,-0.5,1.5,-937.697
0.5,-0.5,2.0,-1058.05
0.5,-0.5,2.5,-993.045
0.5,-0.5,3.0,-1045.582
0.5,-0.5,3.5,-905.607
0.5,-0.5,4.0,-950.19
0.5,-0.5,4.5,-828.785
0.5,-0.5,5.0,-870.503
0.5,0.0,-5.0,-1022.552
0.5,0.0,-4.5,-806.041
0.5,0.0,-4.0,-955.861
0.5,0.0,-3.5,-947.421
0.5,0.0,-3.0,-910.806
0.5,0.0,-2.5,-1104.363
0.5,0.0,-2.0,-931.6
0.5,0.0,-1.5,-1217.63
0.5,0.0,-1.0,-1083.872
0.5,0.0,-0.5,-1102.941
0.5,0.0,0.0,-1058.704
0.5,0.0,0.5,-943.622
0.5,0.0,1.0,-1042.544
0.5,0.0,1.5,-1070.624
0.5,0.0,2.0,-1179.819
0.5,0.0,2.5,-1103.722
0.5,0.0,3.0,-1105.421
0.5,0.0,3.5,-963.934
0.5,0.0,4.0,-919.254
0.5,0.0,4.5,-824.947
0.5,0.0,5.0,-772.287
0.5,0.5,-5.0,-899.737
0.5,0.5,-4.5,-817.805
0.5,0.5,-4.0,-881.242
0.5,0.5,-3.5,-890.321
0.5,0.5,-3.0,-893.295
0.5,0.5,-2.5,-984.513
0.5,0.5,-2.0,-938.844
0.5,0.5,-1.5,-1055.362
0.5,0.5,-1.0,-1015.836
0.5,0.5,-0.5,-925.911
0.5,0.5,0.0,-898.23
0.5,0.5,0.5,-763.841
0.5,0.5,1.0,-836.784
0.5,0.5,1.5,-871.325
0.5,0.5,2.0,-935.563
0.5,0.5,2.5,-866.175
0.5,0.5,3.0,-847.052
0.5,0.5,3.5,-709.009
0.5,0.5,4.0,-694.008
0.5,0.5,4.5,-585.348
0.5,0.5,5.0,-593.758
0.5,1.0,-5.0,-582.47
0.5,1.0,-4.5,-957.369
0.5,1.0,-4.0,-746.77
0.5,1.0,-3.5,-826.357
0.5,1.0,-3.0,-969.02
0.5,1.0,-2.5,-739.509
0.5,1.0,-2.0,-1153.33
0.5,1.0,-1.5,-787.356
0.5,1.0,-1.0,-1169.847
0.5,1.0,-0.5,-811.709
0.5,1.0,0.0,-953.408
0.5,1.0,0.5,-758.457
0.5,1.0,1.0,-884.391
0.5,1.0,1.5,-893.6
0.5,1.0,2.0,-969.635
0.5,1.0,2.5,-878.4
0.5,1.0,3.0,-841.671
0.5,1.0,3.5,-710.423
0.5,1.0,4.0,-649.031
0.5,1.0,4.5,-569.891
0.5,1.0,5.0,-521.795
0.5,1.5,-5.0,-1077.622
0.5,1.5,-4.5,-518.946
0.5,1.5,-4.0,-879.734
0.5,1.5,-3.5,-812.704
0.5,1.5,-3.0,-670.614
0.5,1.5,-2.5,-1119.404
0.5,1.5,-2.0,-580.396
0.5,1.5,-1.5,-1231.999
0.5,1.5,-1.0,-733.919
0.5,1.5,-0.5,-943.974
0.5,1.5,0.0,-760.11
0.5,1.5,0.5,-699.868
0.5,1.5,1.0,-747.193
0.5,1.5,1.5,-761.597
0.5,1.5,2.0,-796.375
0.5,1.5,2.5,-703.987
0.5,1.5,3.0,-660.954
0.5,1.5,3.5,-540.22
0.5,1.5,4.0,-500.995
0.5,1.5,4.5,-423.312
0.5,1.5,5.0,-406.746
0.5,2.0,-5.0,-307.39
0.5,2.0,-4.5,-959.61
0.5,2.0,-4.0,-588.476
0.5,2.0,-3.5,-716.112
0.5,2.0,-3.0,-953.429
