x,y,z,fitness
2.36,2.36,0.78,0.29
2.36,2.36,1.3,0.66
2.36,2.36,1.83,0.42
2.36,2.36,2.36,0.74
2.36,2.36,2.88,0.19
2.36,2.36,3.41,0.4
2.36,2.36,3.93,0.8
2.36,2.36,4.46,0.72
2.36,2.36,4.99,0.38
2.36,2.36,5.51,0.17
2.36,2.36,6.04,0.24
2.36,2.36,6.57,0.49
2.36,2.36,7.09,0.72
2.36,2.36,7.62,0.83
2.36,2.36,8.14,0.78
2.36,2.36,8.67,0.62
2.36,2.36,9.2,0.43
2.36,2.36,9.72,0.27
2.36,2.36,10.25,0.18
2.36,2.88,0.25,-0.38
2.36,2.88,0.78,-0.26
2.36,2.88,1.3,0.11
2.36,2.88,1.83,-0.14
2.36,2.88,2.36,0.19
2.36,2.88,2.88,-0.36
2.36,2.88,3.41,-0.16
2.36,2.88,3.93,0.24
2.36,2.88,4.46,0.17
2.36,2.88,4.99,-0.18
2.36,2.88,5.51,-0.38
2.36,2.88,6.04,-0.31
2.36,2.88,6.57,-0.07
2.36,2.88,7.09,0.17
2.36,2.88,7.62,0.27
2.36,2.88,8.14,0.23
2.36,2.88,8.67,0.07
2.36,2.88,9.2,-0.12
2.36,2.88,9.72,-0.28
2.36,2.88,10.25,-0.38
2.36,3.41,0.25,-0.17
2.36,3.41,0.78,-0.05
2.36,3.41,1.3,0.31
2.36,3.41,1.83,0.07
2.36,3.41,2.36,0.4
2.36,3.41,2.88,-0.16
2.36,3.41,3.41,0.05
2.36,3.41,3.93,0.45
2.36,3.41,4.46,0.38
2.36,3.41,4.99,0.03
2.36,3.41,5.51,-0.18
2.36,3.41,6.04,-0.1
2.36,3.41,6.57,0.14
2.36,3.41,7.09,0.37
2.36,3.41,7.62,0.48
2.36,3.41,8.14,0.43
2.36,3.41,8.67,0.28
2.36,3.41,9.2,0.08
2.36,3.41,9.72,-0.08
2.36,3.41,10.25,-0.17
2.36,3.93,0.25,0.23
2.36,3.93,0.78,0.34
2.36,3.93,1.3,0.71
2.36,3.93,1.83,0.47
2.36,3.93,2.36,0.8
2.36,3.93,2.88,0.24
2.36,3.93,3.41,0.45
2.36,3.93,3.93,0.85
2.36,3.93,4.46,0.78
2.36,3.93,4.99,0.43
2.36,3.93,5.51,0.22
2.36,3.93,6.04,0.29
2.36,3.93,6.57,0.54
2.36,3.93,7.09,0.77
2.36,3.93,7.62,0.88
2.36,3.93,8.14,0.83
2.36,3.93,8.67,0.68
2.36,3.93,9.2,0.48
2.36,3.93,9.72,0.32
2.36,3.93,10.25,0.23
2.36,4.46,0.25,0.16
2.36,4.46,0.78,0.27
2.36,4.46,1.3,0.64
2.36,4.46,1.83,0.4
2.36,4.46,2.36,0.72
2.36,4.46,2.88,0.17
2.36,4.46,3.41,0.38
2.36,4.46,3.93,0.78
2.36,4.46,4.46,0.71
2.36,4.46,4.99,0.36
2.36,4.46,5.51,0.15
2.36,4.46,6.04,0.22
2.36,4.46,6.57,0.47
2.36,4.46,7.09,0.7
2.36,4.46,7.62,0.81
2.36,4.46,8.14,0.76
2.36,4.46,8.67,0.6
2.36,4.46,9.2,0.41
2.36,4.46,9.72,0.25
2.36,4.46,10.25,0.16
2.36,4.99,0.25,-0.19
2.36,4.99,0.78,-0.08
2.36,4.99,1.3,0.29
2.36,4.99,1.83,0.05
2.36,4.99,2.36,0.38
2.36,4.99,2.88,-0.18
2.36,4.99,3.41,0.03
2.36,4.99,3.93,0.43
2.36,4.99,4.46,0.36
2.36,4.99,4.99,0.01
2.36,4.99,5.51,-0.2
2.36,4.99,6.04,-0.13
2.36,4.99,6.57,0.12
2.36,4.99,7.09,0.35
2.36,4.99,7.62,0.46
2.36,4.99,8.14,0.41
2.36,4.99,8.67,0.26
2.36,4.99,9.2,0.06
2.36,4.99,9.72,-0.1
2.36,4.99,10.25,-0.19
2.36,5.51,0.25,-0.4
2.36,5.51,0.78,-0.28
2.36,5.51,1.3,0.09
2.36,5.51,1.83,-0.16
2.36,5.51,2.36,0.17
2.36,5.51,2.88,-0.38
2.36,5.51,3.41,-0.18
2.36,5.51,3.93,0.22
2.36,5.51,4.46,0.15
2.36,5.51,4.99,-0.2
2.36,5.51,5.51,-0.4
2.36,5.51,6.04,-0.33
2.36,5.51,6.57,-0.09
2.36,5.51,7.09,0.15
2.36,5.51,7.62,0.25
2.36,5.51,8.14,0.21
2.36,5.51,8.67,0.05
2.36,5.51,9.2,-0.14
2.36,5.51,9.72,-0.31
2.36,5.51,10.25,-0.4
2.36,6.04,0.25,-0.33
2.36,6.04,0.78,-0.21
2.36,6.04,1.3,0.16
2.36,6.04,1.83,-0.09
2.36,6.04,2.36,0.24
2.36,6.04,2.88,-0.31
2.36,6.04,3.41,-0.1
2.36,6.04,3.93,0.29
2.36,6.04,4.46,0.22
2.36,6.04,4.99,-0.13
2.36,6.04,5.51,-0.33
2.36,6.04,6.04,-0.26
2.36,6.04,6.57,-0.01
2.36,6.04,7.09,0.22
2.36,6.04,7.62,0.33
2.36,6.04,8.14,0.28
2.36,6.04,8.67,0.12
2.36,6.04,9.2,-0.07
2.36,6.04,9.72,-0.23
2.36,6.04,10.25,-0.33
2.36,6.57,0.25,-0.08
2.36,6.57,0.78,0.04
2.36,6.57,1.3,0.4
2.36,6.57,1.83,0.16
2.36,6.57,2.36,0.49
2.36,6.57,2.88,-0.07
2.36,6.57,3.41,0.14
2.36,6.57,3.93,0.54
2.36,6.57,4.46,0.47
2.36,6.57,4.99,0.12
2.36,6.57,5.51,-0.09
2.36,6.57,6.04,-0.01
2.36,6.57,6.57,0.23
2.36,6.57,7.09,0.46
2.36,6.57,7.62,0.57
2.36,6.57,8.14,0.52
2.36,6.57,8.67,0.37
2.36,6.57,9.2,0.17
2.36,6.57,9.72,0.01
2.36,6.57,10.25,-0.08
2.36,7.09,0.25,0.15
2.36,7.09,0.78,0.27
2.36,7.09,1.3,0.64
2.36,7.09,1.83,0.39
2.36,7.09,2.36,0.72
2.36,7.09,2.88,0.17
2.36,7.09,3.41,0.37
2.36,7.09,3.93,0.77
2.36,7.09,4.46,0.7
2.36,7.09,4.99,0.35
2.36,7.09,5.51,0.15
2.36,7.09,6.04,0.22
2.36,7.09,6.57,0.46
2.36,7.09,7.09,0.7
2.36,7.09,7.62,0.8
2.36,7.09,8.14,0.76
2.36,7.09,8.67,0.6
2.36,7.09,9.2,0.41
2.36,7.09,9.72,0.24
2.36,7.09,10.25,0.15
2.36,7.62,0.25,0.26
2.36,7.62,0.78,0.38
2.36,7.62,1.3,0.74
2.36,7.62,1.83,0.5
2.36,7.62,2.36,0.83
2.36,7.62,2.88,0.27
2.36,7.62,3.41,0.48
2.36,7.62,3.93,0.88
2.36,7.62,4.46,0.81
2.36,7.62,4.99,0.46
2.36,7.62,5.51,0.25
2.36,7.62,6.04,0.33
2.36,7.62,6.57,0.57
2.36,7.62,7.09,0.8
2.36,7.62,7.62,0.91
2.36,7.62,8.14,0.86
2.36,7.62,8.67,0.71
2.36,7.62,9.2,0.51
2.36,7.62,9.72,0.35
2.36,7.62,10.25,0.26
2.36,8.14,0.25,0.21
2.36,8.14,0.78,0.33
2.36,8.14,1.3,0.7
2.36,8.14,1.83,0.45
2.36,8.14,2.36,0.78
2.36,8.14,2.88,0.23
2.36,8.14,3.41,0.43
2.36,8.14,3.93,0.83
2.36,8.14,4.46,0.76
2.36,8.14,4.99,0.41
2.36,8.14,5.51,0.21
2.36,8.14,6.04,0.28
2.36,8.14,6.57,0.52
2.36,8.14,7.09,0.76
2.36,8.14,7.62,0.86
2.36,8.14,8.14,0.82
2.36,8.14,8.67,0.66
2.36,8.14,9.2,0.47
2.36,8.14,9.72,0.31
2.36,8.14,10.25,0.21
2.36,8.67,0.25,0.05
2.36,8.67,0.78,0.17
2.36,8.67,1.3,0.54
2.36,8.67,1.83,0.3
2.36,8.67,2.36,0.62
2.36,8.67,2.88,0.07
2.36,8.67,3.41,0.28
2.36,8.67,3.93,0.68
2.36,8.67,4.46,0.6
2.36,8.67,4.99,0.26
2.36,8.67,5.51,0.05
2.36,8.67,6.04,0.12
2.36,8.67,6.57,0.37
2.36,8.67,7.09,0.6
2.36,8.67,7.62,0.71
2.36,8.67,8.14,0.66
2.36,8.67,8.67,0.5
2.36,8.67,9.2,0.31
2.36,8.67,9.72,0.15
2.36,8.67,10.25,0.06
2.36,9.2,0.25,-0.14
2.36,9.2,0.78,-0.02
2.36,9.2,1.3,0.35
2.36,9.2,1.83,0.1
2.36,9.2,2.36,0.43
2.36,9.2,2.88,-0.12
2.36,9.2,3.41,0.08
2.36,9.2,3.93,0.48
2.36,9.2,4.46,0.41
2.36,9.2,4.99,0.06
2.36,9.2,5.51,-0.14
2.36,9.2,6.04,-0.07
2.36,9.2,6.57,0.17
2.36,9.2,7.09,0.41
2.36,9.2,7.62,0.51
2.36,9.2,8.14,0.47
2.36,9.2,8.67,0.31
2.36,9.2,9.2,0.11
2.36,9.2,9.72,-0.05
2.36,9.2,10.25,-0.14
2.36,9.72,0.25,-0.3
2.36,9.72,0.78,-0.18
2.36,9.72,1.3,0.19
2.36,9.72,1.83,-0.06
2.36,9.72,2.36,0.27
2.36,9.72,2.88,-0.28
2.36,9.72,3.41,-0.08
2.36,9.72,3.93,0.32
2.36,9.72,4.46,0.25
2.36,9.72,4.99,-0.1
2.36,9.72,5.51,-0.31
2.36,9.72,6.04,-0.23
2.36,9.72,6.57,0.01
2.36,9.72,7.09,0.24
2.36,9.72,7.62,0.35
2.36,9.72,8.14,0.31
2.36,9.72,8.67,0.15
2.36,9.72,9.2,-0.05
2.36,9.72,9.72,-0.21
2.36,9.72,10.25,-0.3
2.36,10.25,0.25,-0.39
2.36,10.25,0.78,-0.28
2.36,10.25,1.3,0.09
2.36,10.25,1.83,-0.15
2.36,10.25,2.36,0.18
2.36,10.25,2.88,-0.38
2.36,10.25,3.41,-0.17
2.36,10.25,3.93,0.23
2.36,10.25,4.46,0.16
2.36,10.25,4.99,-0.19
2.36,10.25,5.51,-0.4
2.36,10.25,6.04,-0.33
2.36,10.25,6.57,-0.08
2.36,10.25,7.09,0.15
2.36,10.25,7.62,0.26
2.36,10.25,8.14,0.21
2.36,10.25,8.67,0.06
2.36,10.25,9.2,-0.14
2.36,10.25,9.72,-0.3
2.36,10.25,10.25,-0.39
2.88,0.25,0.25,-0.95
2.88,0.25,0.78,-0.83
2.88,0.25,1.3,-0.46
2.88,0.25,1.83,-0.7
2.88,0.25,2.36,-0.38
2.88,0.25,2.88,-0.93
2.88,0.25,3.41,-0.72
2.88,0.25,3.93,-0.33
2.88,0.25,4.46,-0.4
2.88,0.25,4.99,-0.74
2.88,0.25,5.51,-0.95
2.88,0.25,6.04,-0.88
2.88,0.25,6.57,-0.63
2.88,0.25,7.09,-0.4
2.88,0.25,7.62,-0.29
2.88,0.25,8.14,-0.34
2.88,0.25,8.67,-0.5
2.88,0.25,9.2,-0.69
2.88,0.25,9.72,-0.85
2.88,0.25,10.25,-0.95
2.88,0.78,0.25,-0.83
2.88,0.78,0.78,-0.71
2.88,0.78,1.3,-0.34
2.88,0.78,1.83,-0.59
2.88,0.78,2.36,-0.26
2.88,0.78,2.88,-0.81
2.88,0.78,3.41,-0.61
2.88,0.78,3.93,-0.21
2.88,0.78,4.46,-0.28
2.88,0.78,4.99,-0.63
2.88,0.78,5.51,-0.83
2.88,0.78,6.04,-0.76
2.88,0.78,6.57,-0.52
2.88,0.78,7.09,-0.28
2.88,0.78,7.62,-0.18
2.88,0.78,8.14,-0.22
2.88,0.78,8.67,-0.38
2.88,0.78,9.2,-0.57
2.88,0.78,9.72,-0.74
2.88,0.78,10.25,-0.83
2.88,1.3,0.25,-0.46
2.88,1.3,0.78,-0.34
2.88,1.3,1.3,0.03
2.88,1.3,1.83,-0.22
2.88,1.3,2.36,0.11
2.88,1.3,2.88,-0.44
2.88,1.3,3.41,-0.24
2.88,1.3,3.93,0.16
2.88,1.3,4.46,0.09
2.88,1.3,4.99,-0.26
2.88,1.3,5.51,-0.47
2.88,1.3,6.04,-0.39
2.88,1.3,6.57,-0.15
2.88,1.3,7.09,0.08
2.88,1.3,7.62,0.19
2.88,1.3,8.14,0.14
2.88,1.3,8.67,-0.01
2.88,1.3,9.2,-0.21
2.88,1.3,9.72,-0.37
2.88,1.3,10.25,-0.46
2.88,1.83,0.25,-0.7
2.88,1.83,0.78,-0.59
2.88,1.83,1.3,-0.22
2.88,1.83,1.83,-0.46
2.88,1.83,2.36,-0.14
2.88,1.83,2.88,-0.69
2.88,1.83,3.41,-0.48
2.88,1.83,3.93,-0.08
2.88,1.83,4.46,-0.16
2.88,1.83,4.99,-0.5
2.88,1.83,5.51,-0.71
2.88,1.83,6.04,-0.64
2.88,1.83,6.57,-0.39
2.88,1.83,7.09,-0.16
2.88,1.83,7.62,-0.05
2.88,1.83,8.14,-0.1
2.88,1.83,8.67,-0.26
2.88,1.83,9.2,-0.45
2.88,1.83,9.72,-0.61
2.88,1.83,10.25,-0.7
2.88,2.36,0.25,-0.38
2.88,2.36,0.78,-0.26
2.88,2.36,1.3,0.11
2.88,2.36,1.83,-0.14
2.88,2.36,2.36,0.19
2.88,2.36,2.88,-0.36
2.88,2.36,3.41,-0.16
2.88,2.36,3.93,0.24
2.88,2.36,4.46,0.17
2.88,2.36,4.99,-0.18
2.88,2.36,5.51,-0.38
2.88,2.36,6.04,-0.31
2.88,2.36,6.57,-0.07
2.88,2.36,7.09,0.17
2.88,2.36,7.62,0.27
2.88,2.36,8.14,0.23
2.88,2.36,8.67,0.07
2.88,2.36,9.2,-0.12
2.88,2.36,9.72,-0.28
2.88,2.36,10.25,-0.38
2.88,2.88,0.25,-0.93
2.88,2.88,0.78,-0.81
2.88,2.88,1.3,-0.44
2.88,2.88,1.83,-0.69
2.88,2.88,2.36,-0.36
2.88,2.88,2.88,-0.91
2.88,2.88,3.41,-0.71
2.88,2.88,3.93,-0.31
2.88,2.88,4.46,-0.38
2.88,2.88,4.99,-0.73
2.88,2.88,5.51,-0.94
2.88,2.88,6.04,-0.86
2.88,2.88,6.57,-0.62
2.88,2.88,7.09,-0.39
2.88,2.88,7.62,-0.28
2.88,2.88,8.14,-0.32
2.88,2.88,8.67,-0.48
2.88,2.88,9.2,-0.68
2.88,2.88,9.72,-0.84
2.88,2.88,10.25,-0.93
2.88,3.41,0.25,-0.72
2.88,3.41,0.78,-0.61
2.88,3.41,1.3,-0.24
2.88,3.41,1.83,-0.48
2.88,3.41,2.36,-0.16
2.88,3.41,2.88,-0.71
2.88,3.41,3.41,-0.5
2.88,3.41,3.93,-0.1
2.88,3.41,4.46,-0.17
2.88,3.41,4.99,-0.52
2.88,3.41,5.51,-0.73
2.88,3.41,6.04,-0.66
2.88,3.41,6.57,-0.41
2.88,3.41,7.09,-0.18
2.88,3.41,7.62,-0.07
2.88,3.41,8.14,-0.12
2.88,3.41,8.67,-0.28
2.88,3.41,9.2,-0.47
2.88,3.41,9.72,-0.63
2.88,3.41,10.25,-0.72
2.88,3.93,0.25,-0.33
2.88,3.93,0.78,-0.21
2.88,3.93,1.3,0.16
2.88,3.93,1.83,-0.08
2.88,3.93,2.36,0.24
2.88,3.93,2.88,-0.31
2.88,3.93,3.41,-0.1
2.88,3.93,3.93,0.3
2.88,3.93,4.46,0.22
2.88,3.93,4.99,-0.12
2.88,3.93,5.51,-0.33
2.88,3.93,6.04,-0.26
2.88,3.93,6.57,-0.01
2.88,3.93,7.09,0.22
2.88,3.93,7.62,0.33
2.88,3.93,8.14,0.28
2.88,3.93,8.67,0.12
2.88,3.93,9.2,-0.07
2.88,3.93,9.72,-0.23
2.88,3.93,10.25,-0.32
2.88,4.46,0.25,-0.4
2.88,4.46,0.78,-0.28
2.88,4.46,1.3,0.09
2.88,4.46,1.83,-0.16
2.88,4.46,2.36,0.17
2.88,4.46,2.88,-0.38
2.88,4.46,3.41,-0.17
2.88,4.46,3.93,0.22
2.88,4.46,4.46,0.15
2.88,4.46,4.99,-0.2
2.88,4.46,5.51,-0.4
2.88,4.46,6.04,-0.33
2.88,4.46,6.57,-0.08
2.88,4.46,7.09,0.15
2.88,4.46,7.62,0.26
2.88,4.46,8.14,0.21
2.88,4.46,8.67,0.05
2.88,4.46,9.2,-0.14
2.88,4.46,9.72,-0.3
2.88,4.46,10.25,-0.4
2.88,4.99,0.25,-0.74
2.88,4.99,0.78,-0.63
2.88,4.99,1.3,-0.26
2.88,4.99,1.83,-0.5
2.88,4.99,2.36,-0.18
2.88,4.99,2.88,-0.73
2.88,4.99,3.41,-0.52
2.88,4.99,3.93,-0.12
2.88,4.99,4.46,-0.2
2.88,4.99,4.99,-0.54
2.88,4.99,5.51,-0.75
2.88,4.99,6.04,-0.68
2.88,4.99,6.57,-0.43
2.88,4.99,7.09,-0.2
2.88,4.99,7.62,-0.09
2.88,4.99,8.14,-0.14
2.88,4.99,8.67,-0.3
2.88,4.99,9.2,-0.49
2.88,4.99,9.72,-0.65
2.88,4.99,10.25,-0.74
2.88,5.51,0.25,-0.95
2.88,5.51,0.78,-0.83
2.88,5.51,1.3,-0.47
2.88,5.51,1.83,-0.71
2.88,5.51,2.36,-0.38
2.88,5.51,2.88,-0.94
2.88,5.51,3.41,-0.73
2.88,5.51,3.93,-0.33
2.88,5.51,4.46,-0.4
2.88,5.51,4.99,-0.75
2.88,5.51,5.51,-0.96
2.88,5.51,6.04,-0.88
2.88,5.51,6.57,-0.64
2.88,5.51,7.09,-0.41
2.88,5.51,7.62,-0.3
2.88,5.51,8.14,-0.35
2.88,5.51,8.67,-0.5
2.88,5.51,9.2,-0.7
2.88,5.51,9.72,-0.86
2.88,5.51,10.25,-0.95
2.88,6.04,0.25,-0.88
2.88,6.04,0.78,-0.76
2.88,6.04,1.3,-0.39
2.88,6.04,1.83,-0.64
2.88,6.04,2.36,-0.31
2.88,6.04,2.88,-0.86
2.88,6.04,3.41,-0.66
2.88,6.04,3.93,-0.26
2.88,6.04,4.46,-0.33
2.88,6.04,4.99,-0.68
2.88,6.04,5.51,-0.88
2.88,6.04,6.04,-0.81
2.88,6.04,6.57,-0.57
2.88,6.04,7.09,-0.33
2.88,6.04,7.62,-0.23
2.88,6.04,8.14,-0.27
2.88,6.04,8.67,-0.43
2.88,6.04,9.2,-0.63
2.88,6.04,9.72,-0.79
2.88,6.04,10.25,-0.88
2.88,6.57,0.25,-0.63
2.88,6.57,0.78,-0.52
2.88,6.57,1.3,-0.15
2.88,6.57,1.83,-0.39
2.88,6.57,2.36,-0.07
2.88,6.57,2.88,-0.62
2.88,6.57,3.41,-0.41
2.88,6.57,3.93,-0.01
2.88,6.57,4.46,-0.08
2.88,6.57,4.99,-0.43
2.88,6.57,5.51,-0.64
2.88,6.57,6.04,-0.57
2.88,6.57,6.57,-0.32
2.88,6.57,7.09,-0.09
2.88,6.57,7.62,0.02
2.88,6.57,8.14,-0.03
2.88,6.57,8.67,-0.19
2.88,6.57,9.2,-0.38
2.88,6.57,9.72,-0.54
2.88,6.57,10.25,-0.63
2.88,7.09,0.25,-0.4
2.88,7.09,0.78,-0.28
2.88,7.09,1.3,0.08
2.88,7.09,1.83,-0.16
2.88,7.09,2.36,0.17
2.88,7.09,2.88,-0.39
2.88,7.09,3.41,-0.18
2.88,7.09,3.93,0.22
2.88,7.09,4.46,0.15
2.88,7.09,4.99,-0.2
2.88,7.09,5.51,-0.41
2.88,7.09,6.04,-0.33
2.88,7.09,6.57,-0.09
2.88,7.09,7.09,0.14
2.88,7.09,7.62,0.25
2.88,7.09,8.14,0.2
2.88,7.09,8.67,0.05
2.88,7.09,9.2,-0.15
2.88,7.09,9.72,-0.31
2.88,7.09,10.25,-0.4
2.88,7.62,0.25,-0.29
2.88,7.62,0.78,-0.18
2.88,7.62,1.3,0.19
2.88,7.62,1.83,-0.05
2.88,7.62,2.36,0.27
2.88,7.62,2.88,-0.28
2.88,7.62,3.41,-0.07
2.88,7.62,3.93,0.33
2.88,7.62,4.46,0.26
2.88,7.62,4.99,-0.09
2.88,7.62,5.51,-0.3
2.88,7.62,6.04,-0.23
2.88,7.62,6.57,0.02
2.88,7.62,7.09,0.25
2.88,7.62,7.62,0.36
2.88,7.62,8.14,0.31
2.88,7.62,8.67,0.15
2.88,7.62,9.2,-0.04
2.88,7.62,9.72,-0.2
2.88,7.62,10.25,-0.29
2.88,8.14,0.25,-0.34
2.88,8.14,0.78,-0.22
2.88,8.14,1.3,0.14
2.88,8.14,1.83,-0.1
2.88,8.14,2.36,0.23
2.88,8.14,2.88,-0.32
2.88,8.14,3.41,-0.12
2.88,8.14,3.93,0.28
2.88,8.14,4.46,0.21
2.88,8.14,4.99,-0.14
2.88,8.14,5.51,-0.35
2.88,8.14,6.04,-0.27
2.88,8.14,6.57,-0.03
2.88,8.14,7.09,0.2
2.88,8.14,7.62,0.31
2.88,8.14,8.14,0.26
2.88,8.14,8.67,0.11
2.88,8.14,9.2,-0.09
2.88,8.14,9.72,-0.25
2.88,8.14,10.25,-0.34
2.88,8.67,0.25,-0.5
2.88,8.67,0.78,-0.38
2.88,8.67,1.3,-0.01
2.88,8.67,1.83,-0.26
2.88,8.67,2.36,0.07
2.88,8.67,2.88,-0.48
2.88,8.67,3.41,-0.28
2.88,8.67,3.93,0.12
2.88,8.67,4.46,0.05
2.88,8.67,4.99,-0.3
2.88,8.67,5.51,-0.5
2.88,8.67,6.04,-0.43
2.88,8.67,6.57,-0.19
2.88,8.67,7.09,0.05
2.88,8.67,7.62,0.15
2.88,8.67,8.14,0.11
2.88,8.67,8.67,-0.05
2.88,8.67,9.2,-0.24
2.88,8.67,9.72,-0.4
2.88,8.67,10.25,-0.5
2.88,9.2,0.25,-0.69
2.88,9.2,0.78,-0.57
2.88,9.2,1.3,-0.21
2.88,9.2,1.83,-0.45
2.88,9.2,2.36,-0.12
2.88,9.2,2.88,-0.68
2.88,9.2,3.41,-0.47
2.88,9.2,3.93,-0.07
2.88,9.2,4.46,-0.14
2.88,9.2,4.99,-0.49
2.88,9.2,5.51,-0.7
2.88,9.2,6.04,-0.63
2.88,9.2,6.57,-0.38
2.88,9.2,7.09,-0.15
2.88,9.2,7.62,-0.04
2.88,9.2,8.14,-0.09
2.88,9.2,8.67,-0.24
2.88,9.2,9.2,-0.44
2.88,9.2,9.72,-0.6
2.88,9.2,10.25,-0.69
2.88,9.72,0.25,-0.85
2.88,9.72,0.78,-0.74
2.88,9.72,1.3,-0.37
2.88,9.72,1.83,-0.61
2.88,9.72,2.36,-0.28
2.88,9.72,2.88,-0.84
2.88,9.72,3.41,-0.63
2.88,9.72,3.93,-0.23
2.88,9.72,4.46,-0.3
2.88,9.72,4.99,-0.65
2.88,9.72,5.51,-0.86
2.88,9.72,6.04,-0.79
2.88,9.72,6.57,-0.54
2.88,9.72,7.09,-0.31
2.88,9.72,7.62,-0.2
2.88,9.72,8.14,-0.25
2.88,9.72,8.67,-0.4
2.88,9.72,9.2,-0.6
2.88,9.72,9.72,-0.76
2.88,9.72,10.25,-0.85
2.88,10.25,0.25,-0.95
2.88,10.25,0.78,-0.83
2.88,10.25,1.3,-0.46
2.88,10.25,1.83,-0.7
2.88,10.25,2.36,-0.38
2.88,10.25,2.88,-0.93
2.88,10.25,3.41,-0.72
2.88,10.25,3.93,-0.32
2.88,10.25,4.46,-0.4
2.88,10.25,4.99,-0.74
2.88,10.25,5.51,-0.95
2.88,10.25,6.04,-0.88
2.88,10.25,6.57,-0.63
2.88,10.25,7.09,-0.4
2.88,10.25,7.62,-0.29
2.88,10.25,8.14,-0.34
2.88,10.25,8.67,-0.5
2.88,10.25,9.2,-0.69
2.88,10.25,9.72,-0.85
2.88,10.25,10.25,-0.94
3.41,0.25,0.25,-0.74
3.41,0.25,0.78,-0.62
3.41,0.25,1.3,-0.25
3.41,0.25,1.83,-0.5
3.41,0.25,2.36,-0.17
3.41,0.25,2.88,-0.72
3.41,0.25,3.41,-0.52
3.41,0.25,3.93,-0.12
3.41,0.25,4.46,-0.19
3.41,0.25,4.99,-0.54
3.41,0.25,5.51,-0.74
3.41,0.25,6.04,-0.67
3.41,0.25,6.57,-0.43
3.41,0.25,7.09,-0.2
3.41,0.25,7.62,-0.09
3.41,0.25,8.14,-0.13
3.41,0.25,8.67,-0.29
3.41,0.25,9.2,-0.49
3.41,0.25,9.72,-0.65
3.41,0.25,10.25,-0.74
3.41,0.78,0.25,-0.62
3.41,0.78,0.78,-0.51
3.41,0.78,1.3,-0.14
3.41,0.78,1.83,-0.38
3.41,0.78,2.36,-0.05
3.41,0.78,2.88,-0.61
3.41,0.78,3.41,-0.4
3.41,0.78,3.93,-0.0
3.41,0.78,4.46,-0.07
3.41,0.78,4.99,-0.42
3.41,0.78,5.51,-0.63
3.41,0.78,6.04,-0.56
3.41,0.78,6.57,-0.31
3.41,0.78,7.09,-0.08
3.41,0.78,7.62,0.03
3.41,0.78,8.14,-0.02
3.41,0.78,8.67,-0.17
3.41,0.78,9.2,-0.37
3.41,0.78,9.72,-0.53
3.41,0.78,10.25,-0.62
3.41,1.3,0.25,-0.25
3.41,1.3,0.78,-0.14
3.41,1.3,1.3,0.23
3.41,1.3,1.83,-0.01
3.41,1.3,2.36,0.31
3.41,1.3,2.88,-0.24
3.41,1.3,3.41,-0.03
3.41,1.3,3.93,0.37
3.41,1.3,4.46,0.3
3.41,1.3,4.99,-0.05
3.41,1.3,5.51,-0.26
3.41,1.3,6.04,-0.19
3.41,1.3,6.57,0.06
3.41,1.3,7.09,0.29
3.41,1.3,7.62,0.4
3.41,1.3,8.14,0.35
3.41,1.3,8.67,0.19
3.41,1.3,9.2,0.0
3.41,1.3,9.72,-0.16
3.41,1.3,10.25,-0.25
3.41,1.83,0.25,-0.5
3.41,1.83,0.78,-0.38
3.41,1.83,1.3,-0.01
3.41,1.83,1.83,-0.26
3.41,1.83,2.36,0.07
3.41,1.83,2.88,-0.48
3.41,1.83,3.41,-0.28
3.41,1.83,3.93,0.12
3.41,1.83,4.46,0.05
3.41,1.83,4.99,-0.3
3.41,1.83,5.51,-0.5
3.41,1.83,6.04,-0.43
3.41,1.83,6.57,-0.19
3.41,1.83,7.09,0.05
3.41,1.83,7.62,0.15
3.41,1.83,8.14,0.11
3.41,1.83,8.67,-0.05
3.41,1.83,9.2,-0.24
3.41,1.83,9.72,-0.4
3.41,1.83,10.25,-0.5
3.41,2.36,0.25,-0.17
3.41,2.36,0.78,-0.05
3.41,2.36,1.3,0.31
3.41,2.36,1.83,0.07
3.41,2.36,2.36,0.4
3.41,2.36,2.88,-0.16
3.41,2.36,3.41,0.05
3.41,2.36,3.93,0.45
3.41,2.36,4.46,0.38
3.41,2.36,4.99,0.03
3.41,2.36,5.51,-0.18
3.41,2.36,6.04,-0.1
3.41,2.36,6.57,0.14
3.41,2.36,7.09,0.37
3.41,2.36,7.62,0.48
3.41,2.36,8.14,0.43
3.41,2.36,8.67,0.28
3.41,2.36,9.2,0.08
3.41,2.36,9.72,-0.08
3.41,2.36,10.25,-0.17
3.41,2.88,0.25,-0.72
3.41,2.88,0.78,-0.61
3.41,2.88,1.3,-0.24
3.41,2.88,1.83,-0.48
3.41,2.88,2.36,-0.16
3.41,2.88,2.88,-0.71
3.41,2.88,3.41,-0.5
3.41,2.88,3.93,-0.1
3.41,2.88,4.46,-0.17
3.41,2.88,4.99,-0.52
3.41,2.88,5.51,-0.73
3.41,2.88,6.04,-0.66
3.41,2.88,6.57,-0.41
3.41,2.88,7.09,-0.18
3.41,2.88,7.62,-0.07
3.41,2.88,8.14,-0.12
3.41,2.88,8.67,-0.28
3.41,2.88,9.2,-0.47
3.41,2.88,9.72,-0.63
3.41,2.88,10.25,-0.72
3.41,3.41,0.25,-0.52
3.41,3.41,0.78,-0.4
3.41,3.41,1.3,-0.03
