x,y,z,fitness
-0.71,2.14,4.29,-129.09
-0.71,2.14,5.0,202.76
-0.71,2.86,-5.0,86.53
-0.71,2.86,-4.29,-28.54
-0.71,2.86,-3.57,-70.94
-0.71,2.86,-2.86,69.71
-0.71,2.86,-2.14,134.19
-0.71,2.86,-1.43,-391.57
-0.71,2.86,-0.71,400.24
-0.71,2.86,0.0,-135.67
-0.71,2.86,0.71,-87.51
-0.71,2.86,1.43,67.59
-0.71,2.86,2.14,48.59
-0.71,2.86,2.86,-70.42
-0.71,2.86,3.57,-26.19
-0.71,2.86,4.29,187.08
-0.71,2.86,5.0,-293.82
-0.71,3.57,-5.0,32.18
-0.71,3.57,-4.29,-10.61
-0.71,3.57,-3.57,-26.38
-0.71,3.57,-2.86,25.92
-0.71,3.57,-2.14,49.9
-0.71,3.57,-1.43,-145.61
-0.71,3.57,-0.71,148.84
-0.71,3.57,0.0,-50.45
-0.71,3.57,0.71,-32.54
-0.71,3.57,1.43,25.13
-0.71,3.57,2.14,18.07
-0.71,3.57,2.86,-26.19
-0.71,3.57,3.57,-9.74
-0.71,3.57,4.29,69.57
-0.71,3.57,5.0,-109.26
-0.71,4.29,-5.0,-229.89
-0.71,4.29,-4.29,75.83
-0.71,4.29,-3.57,188.47
-0.71,4.29,-2.86,-185.19
-0.71,4.29,-2.14,-356.52
-0.71,4.29,-1.43,1040.3
-0.71,4.29,-0.71,-1063.34
-0.71,4.29,0.0,360.45
-0.71,4.29,0.71,232.49
-0.71,4.29,1.43,-179.57
-0.71,4.29,2.14,-129.09
-0.71,4.29,2.86,187.08
-0.71,4.29,3.57,69.57
-0.71,4.29,4.29,-497.01
-0.71,4.29,5.0,780.61
-0.71,5.0,-5.0,361.06
-0.71,5.0,-4.29,-119.11
-0.71,5.0,-3.57,-296.01
-0.71,5.0,-2.86,290.86
-0.71,5.0,-2.14,559.95
-0.71,5.0,-1.43,-1633.91
-0.71,5.0,-0.71,1670.1
-0.71,5.0,0.0,-566.12
-0.71,5.0,0.71,-365.16
-0.71,5.0,1.43,282.03
-0.71,5.0,2.14,202.76
-0.71,5.0,2.86,-293.82
-0.71,5.0,3.57,-109.26
-0.71,5.0,4.29,780.61
-0.71,5.0,5.0,-1226.04
0.0,-5.0,-5.0,36.04
0.0,-5.0,-4.29,-11.89
0.0,-5.0,-3.57,-29.55
0.0,-5.0,-2.86,29.04
0.0,-5.0,-2.14,55.9
0.0,-5.0,-1.43,-163.11
0.0,-5.0,-0.71,166.72
0.0,-5.0,0.0,-56.51
0.0,-5.0,0.71,-36.45
0.0,-5.0,1.43,28.15
0.0,-5.0,2.14,20.24
0.0,-5.0,2.86,-29.33
0.0,-5.0,3.57,-10.91
0.0,-5.0,4.29,77.93
0.0,-5.0,5.0,-122.39
0.0,-4.29,-5.0,-11.89
0.0,-4.29,-4.29,3.92
0.0,-4.29,-3.57,9.75
0.0,-4.29,-2.86,-9.58
0.0,-4.29,-2.14,-18.44
0.0,-4.29,-1.43,53.81
0.0,-4.29,-0.71,-55.0
0.0,-4.29,0.0,18.64
0.0,-4.29,0.71,12.02
0.0,-4.29,1.43,-9.29
0.0,-4.29,2.14,-6.68
0.0,-4.29,2.86,9.68
0.0,-4.29,3.57,3.6
0.0,-4.29,4.29,-25.71
0.0,-4.29,5.0,40.37
0.0,-3.57,-5.0,-29.55
0.0,-3.57,-4.29,9.75
0.0,-3.57,-3.57,24.23
0.0,-3.57,-2.86,-23.8
0.0,-3.57,-2.14,-45.83
0.0,-3.57,-1.43,133.72
0.0,-3.57,-0.71,-136.68
0.0,-3.57,0.0,46.33
0.0,-3.57,0.71,29.89
0.0,-3.57,1.43,-23.08
0.0,-3.57,2.14,-16.59
0.0,-3.57,2.86,24.05
0.0,-3.57,3.57,8.94
0.0,-3.57,4.29,-63.89
0.0,-3.57,5.0,100.34
0.0,-2.86,-5.0,29.04
0.0,-2.86,-4.29,-9.58
0.0,-2.86,-3.57,-23.8
0.0,-2.86,-2.86,23.39
0.0,-2.86,-2.14,45.03
0.0,-2.86,-1.43,-131.39
0.0,-2.86,-0.71,134.3
0.0,-2.86,0.0,-45.53
0.0,-2.86,0.71,-29.36
0.0,-2.86,1.43,22.68
0.0,-2.86,2.14,16.3
0.0,-2.86,2.86,-23.63
0.0,-2.86,3.57,-8.79
0.0,-2.86,4.29,62.77
0.0,-2.86,5.0,-98.59
0.0,-2.14,-5.0,55.9
0.0,-2.14,-4.29,-18.44
0.0,-2.14,-3.57,-45.83
0.0,-2.14,-2.86,45.03
0.0,-2.14,-2.14,86.69
0.0,-2.14,-1.43,-252.96
0.0,-2.14,-0.71,258.56
0.0,-2.14,0.0,-87.64
0.0,-2.14,0.71,-56.53
0.0,-2.14,1.43,43.66
0.0,-2.14,2.14,31.39
0.0,-2.14,2.86,-45.49
0.0,-2.14,3.57,-16.92
0.0,-2.14,4.29,120.85
0.0,-2.14,5.0,-189.81
0.0,-1.43,-5.0,-163.11
0.0,-1.43,-4.29,53.81
0.0,-1.43,-3.57,133.72
0.0,-1.43,-2.86,-131.39
0.0,-1.43,-2.14,-252.96
0.0,-1.43,-1.43,738.11
0.0,-1.43,-0.71,-754.46
0.0,-1.43,0.0,255.74
0.0,-1.43,0.71,164.96
0.0,-1.43,1.43,-127.41
0.0,-1.43,2.14,-91.59
0.0,-1.43,2.86,132.73
0.0,-1.43,3.57,49.36
0.0,-1.43,4.29,-352.64
0.0,-1.43,5.0,553.86
0.0,-0.71,-5.0,166.72
0.0,-0.71,-4.29,-55.0
0.0,-0.71,-3.57,-136.68
0.0,-0.71,-2.86,134.3
0.0,-0.71,-2.14,258.56
0.0,-0.71,-1.43,-754.46
0.0,-0.71,-0.71,771.17
0.0,-0.71,0.0,-261.41
0.0,-0.71,0.71,-168.61
0.0,-0.71,1.43,130.23
0.0,-0.71,2.14,93.62
0.0,-0.71,2.86,-135.67
0.0,-0.71,3.57,-50.45
0.0,-0.71,4.29,360.45
0.0,-0.71,5.0,-566.12
0.0,0.0,-5.0,-56.51
0.0,0.0,-4.29,18.64
0.0,0.0,-3.57,46.33
0.0,0.0,-2.86,-45.53
0.0,0.0,-2.14,-87.64
0.0,0.0,-1.43,255.74
0.0,0.0,-0.71,-261.41
0.0,0.0,0.0,88.61
0.0,0.0,0.71,57.16
0.0,0.0,1.43,-44.14
0.0,0.0,2.14,-31.74
0.0,0.0,2.86,45.99
0.0,0.0,3.57,17.1
0.0,0.0,4.29,-122.18
0.0,0.0,5.0,191.9
0.0,0.71,-5.0,-36.45
0.0,0.71,-4.29,12.02
0.0,0.71,-3.57,29.89
0.0,0.71,-2.86,-29.36
0.0,0.71,-2.14,-56.53
0.0,0.71,-1.43,164.96
0.0,0.71,-0.71,-168.61
0.0,0.71,0.0,57.16
0.0,0.71,0.71,36.87
0.0,0.71,1.43,-28.47
0.0,0.71,2.14,-20.47
0.0,0.71,2.86,29.66
0.0,0.71,3.57,11.03
0.0,0.71,4.29,-78.81
0.0,0.71,5.0,123.78
0.0,1.43,-5.0,28.15
0.0,1.43,-4.29,-9.29
0.0,1.43,-3.57,-23.08
0.0,1.43,-2.86,22.68
0.0,1.43,-2.14,43.66
0.0,1.43,-1.43,-127.41
0.0,1.43,-0.71,130.23
0.0,1.43,0.0,-44.14
0.0,1.43,0.71,-28.47
0.0,1.43,1.43,21.99
0.0,1.43,2.14,15.81
0.0,1.43,2.86,-22.91
0.0,1.43,3.57,-8.52
0.0,1.43,4.29,60.87
0.0,1.43,5.0,-95.6
0.0,2.14,-5.0,20.24
0.0,2.14,-4.29,-6.68
0.0,2.14,-3.57,-16.59
0.0,2.14,-2.86,16.3
0.0,2.14,-2.14,31.39
0.0,2.14,-1.43,-91.59
0.0,2.14,-0.71,93.62
0.0,2.14,0.0,-31.74
0.0,2.14,0.71,-20.47
0.0,2.14,1.43,15.81
0.0,2.14,2.14,11.37
0.0,2.14,2.86,-16.47
0.0,2.14,3.57,-6.13
0.0,2.14,4.29,43.76
0.0,2.14,5.0,-68.73
0.0,2.86,-5.0,-29.33
0.0,2.86,-4.29,9.68
0.0,2.86,-3.57,24.05
0.0,2.86,-2.86,-23.63
0.0,2.86,-2.14,-45.49
0.0,2.86,-1.43,132.73
0.0,2.86,-0.71,-135.67
0.0,2.86,0.0,45.99
0.0,2.86,0.71,29.66
0.0,2.86,1.43,-22.91
0.0,2.86,2.14,-16.47
0.0,2.86,2.86,23.87
0.0,2.86,3.57,8.88
0.0,2.86,4.29,-63.41
0.0,2.86,5.0,99.6
0.0,3.57,-5.0,-10.91
0.0,3.57,-4.29,3.6
0.0,3.57,-3.57,8.94
0.0,3.57,-2.86,-8.79
0.0,3.57,-2.14,-16.92
0.0,3.57,-1.43,49.36
0.0,3.57,-0.71,-50.45
0.0,3.57,0.0,17.1
0.0,3.57,0.71,11.03
0.0,3.57,1.43,-8.52
0.0,3.57,2.14,-6.13
0.0,3.57,2.86,8.88
0.0,3.57,3.57,3.3
0.0,3.57,4.29,-23.58
0.0,3.57,5.0,37.04
0.0,4.29,-5.0,77.93
0.0,4.29,-4.29,-25.71
0.0,4.29,-3.57,-63.89
0.0,4.29,-2.86,62.77
0.0,4.29,-2.14,120.85
0.0,4.29,-1.43,-352.64
0.0,4.29,-0.71,360.45
0.0,4.29,0.0,-122.18
0.0,4.29,0.71,-78.81
0.0,4.29,1.43,60.87
0.0,4.29,2.14,43.76
0.0,4.29,2.86,-63.41
0.0,4.29,3.57,-23.58
0.0,4.29,4.29,168.48
0.0,4.29,5.0,-264.61
0.0,5.0,-5.0,-122.39
0.0,5.0,-4.29,40.37
0.0,5.0,-3.57,100.34
0.0,5.0,-2.86,-98.59
0.0,5.0,-2.14,-189.81
0.0,5.0,-1.43,553.86
0.0,5.0,-0.71,-566.12
0.0,5.0,0.0,191.9
0.0,5.0,0.71,123.78
0.0,5.0,1.43,-95.6
0.0,5.0,2.14,-68.73
0.0,5.0,2.86,99.6
0.0,5.0,3.57,37.04
0.0,5.0,4.29,-264.61
0.0,5.0,5.0,415.6
0.71,-5.0,-5.0,23.25
0.71,-5.0,-4.29,-7.67
0.71,-5.0,-3.57,-19.06
0.71,-5.0,-2.86,18.73
0.71,-5.0,-2.14,36.05
0.71,-5.0,-1.43,-105.21
0.71,-5.0,-0.71,107.54
0.71,-5.0,0.0,-36.45
0.71,-5.0,0.71,-23.51
0.71,-5.0,1.43,18.16
0.71,-5.0,2.14,13.06
0.71,-5.0,2.86,-18.92
0.71,-5.0,3.57,-7.04
0.71,-5.0,4.29,50.26
0.71,-5.0,5.0,-78.94
0.71,-4.29,-5.0,-7.67
0.71,-4.29,-4.29,2.53
0.71,-4.29,-3.57,6.29
0.71,-4.29,-2.86,-6.18
0.71,-4.29,-2.14,-11.89
0.71,-4.29,-1.43,34.71
0.71,-4.29,-0.71,-35.47
0.71,-4.29,0.0,12.02
0.71,-4.29,0.71,7.76
0.71,-4.29,1.43,-5.99
0.71,-4.29,2.14,-4.31
0.71,-4.29,2.86,6.24
0.71,-4.29,3.57,2.32
0.71,-4.29,4.29,-16.58
0.71,-4.29,5.0,26.04
0.71,-3.57,-5.0,-19.06
0.71,-3.57,-4.29,6.29
0.71,-3.57,-3.57,15.63
0.71,-3.57,-2.86,-15.35
0.71,-3.57,-2.14,-29.56
0.71,-3.57,-1.43,86.25
0.71,-3.57,-0.71,-88.16
0.71,-3.57,0.0,29.89
0.71,-3.57,0.71,19.28
0.71,-3.57,1.43,-14.89
0.71,-3.57,2.14,-10.7
0.71,-3.57,2.86,15.51
0.71,-3.57,3.57,5.77
0.71,-3.57,4.29,-41.21
0.71,-3.57,5.0,64.72
0.71,-2.86,-5.0,18.73
0.71,-2.86,-4.29,-6.18
0.71,-2.86,-3.57,-15.35
0.71,-2.86,-2.86,15.09
0.71,-2.86,-2.14,29.04
0.71,-2.86,-1.43,-84.75
0.71,-2.86,-0.71,86.63
0.71,-2.86,0.0,-29.36
0.71,-2.86,0.71,-18.94
0.71,-2.86,1.43,14.63
0.71,-2.86,2.14,10.52
0.71,-2.86,2.86,-15.24
0.71,-2.86,3.57,-5.67
0.71,-2.86,4.29,40.49
0.71,-2.86,5.0,-63.59
0.71,-2.14,-5.0,36.05
0.71,-2.14,-4.29,-11.89
0.71,-2.14,-3.57,-29.56
0.71,-2.14,-2.86,29.04
0.71,-2.14,-2.14,55.92
0.71,-2.14,-1.43,-163.16
0.71,-2.14,-0.71,166.77
0.71,-2.14,0.0,-56.53
0.71,-2.14,0.71,-36.46
0.71,-2.14,1.43,28.16
0.71,-2.14,2.14,20.25
0.71,-2.14,2.86,-29.34
0.71,-2.14,3.57,-10.91
0.71,-2.14,4.29,77.95
0.71,-2.14,5.0,-122.43
0.71,-1.43,-5.0,-105.21
0.71,-1.43,-4.29,34.71
0.71,-1.43,-3.57,86.25
0.71,-1.43,-2.86,-84.75
0.71,-1.43,-2.14,-163.16
0.71,-1.43,-1.43,476.09
0.71,-1.43,-0.71,-486.63
0.71,-1.43,0.0,164.96
0.71,-1.43,0.71,106.4
0.71,-1.43,1.43,-82.18
0.71,-1.43,2.14,-59.08
0.71,-1.43,2.86,85.61
0.71,-1.43,3.57,31.84
0.71,-1.43,4.29,-227.46
0.71,-1.43,5.0,357.25
0.71,-0.71,-5.0,107.54
0.71,-0.71,-4.29,-35.47
0.71,-0.71,-3.57,-88.16
0.71,-0.71,-2.86,86.63
0.71,-0.71,-2.14,166.77
0.71,-0.71,-1.43,-486.63
0.71,-0.71,-0.71,497.41
0.71,-0.71,0.0,-168.61
0.71,-0.71,0.71,-108.76
0.71,-0.71,1.43,84.0
0.71,-0.71,2.14,60.39
0.71,-0.71,2.86,-87.51
0.71,-0.71,3.57,-32.54
0.71,-0.71,4.29,232.49
0.71,-0.71,5.0,-365.16
0.71,0.0,-5.0,-36.45
0.71,0.0,-4.29,12.02
0.71,0.0,-3.57,29.89
0.71,0.0,-2.86,-29.36
0.71,0.0,-2.14,-56.53
0.71,0.0,-1.43,164.96
0.71,0.0,-0.71,-168.61
0.71,0.0,0.0,57.16
0.71,0.0,0.71,36.87
0.71,0.0,1.43,-28.47
0.71,0.0,2.14,-20.47
0.71,0.0,2.86,29.66
0.71,0.0,3.57,11.03
0.71,0.0,4.29,-78.81
0.71,0.0,5.0,123.78
0.71,0.71,-5.0,-23.51
0.71,0.71,-4.29,7.76
0.71,0.71,-3.57,19.28
0.71,0.71,-2.86,-18.94
0.71,0.71,-2.14,-36.46
0.71,0.71,-1.43,106.4
0.71,0.71,-0.71,-108.76
0.71,0.71,0.0,36.87
0.71,0.71,0.71,23.78
0.71,0.71,1.43,-18.37
0.71,0.71,2.14,-13.2
0.71,0.71,2.86,19.13
0.71,0.71,3.57,7.12
0.71,0.71,4.29,-50.83
0.71,0.71,5.0,79.84
0.71,1.43,-5.0,18.16
0.71,1.43,-4.29,-5.99
0.71,1.43,-3.57,-14.89
0.71,1.43,-2.86,14.63
0.71,1.43,-2.14,28.16
0.71,1.43,-1.43,-82.18
0.71,1.43,-0.71,84.0
0.71,1.43,0.0,-28.47
0.71,1.43,0.71,-18.37
0.71,1.43,1.43,14.18
0.71,1.43,2.14,10.2
0.71,1.43,2.86,-14.78
0.71,1.43,3.57,-5.5
0.71,1.43,4.29,39.26
0.71,1.43,5.0,-61.66
0.71,2.14,-5.0,13.06
0.71,2.14,-4.29,-4.31
0.71,2.14,-3.57,-10.7
0.71,2.14,-2.86,10.52
0.71,2.14,-2.14,20.25
0.71,2.14,-1.43,-59.08
0.71,2.14,-0.71,60.39
0.71,2.14,0.0,-20.47
0.71,2.14,0.71,-13.2
0.71,2.14,1.43,10.2
0.71,2.14,2.14,7.33
0.71,2.14,2.86,-10.62
0.71,2.14,3.57,-3.95
0.71,2.14,4.29,28.23
0.71,2.14,5.0,-44.33
0.71,2.86,-5.0,-18.92
0.71,2.86,-4.29,6.24
0.71,2.86,-3.57,15.51
0.71,2.86,-2.86,-15.24
0.71,2.86,-2.14,-29.34
0.71,2.86,-1.43,85.61
0.71,2.86,-0.71,-87.51
0.71,2.86,0.0,29.66
0.71,2.86,0.71,19.13
0.71,2.86,1.43,-14.78
0.71,2.86,2.14,-10.62
0.71,2.86,2.86,15.4
0.71,2.86,3.57,5.73
0.71,2.86,4.29,-40.9
0.71,2.86,5.0,64.24
0.71,3.57,-5.0,-7.04
0.71,3.57,-4.29,2.32
0.71,3.57,-3.57,5.77
0.71,3.57,-2.86,-5.67
0.71,3.57,-2.14,-10.91
0.71,3.57,-1.43,31.84
0.71,3.57,-0.71,-32.54
0.71,3.57,0.0,11.03
0.71,3.57,0.71,7.12
0.71,3.57,1.43,-5.5
0.71,3.57,2.14,-3.95
0.71,3.57,2.86,5.73
0.71,3.57,3.57,2.13
0.71,3.57,4.29,-15.21
0.71,3.57,5.0,23.89
0.71,4.29,-5.0,50.26
0.71,4.29,-4.29,-16.58
0.71,4.29,-3.57,-41.21
0.71,4.29,-2.86,40.49
0.71,4.29,-2.14,77.95
0.71,4.29,-1.43,-227.46
0.71,4.29,-0.71,232.49
0.71,4.29,0.0,-78.81
0.71,4.29,0.71,-50.83
0.71,4.29,1.43,39.26
0.71,4.29,2.14,28.23
0.71,4.29,2.86,-40.9
0.71,4.29,3.57,-15.21
0.71,4.29,4.29,108.67
0.71,4.29,5.0,-170.68
0.71,5.0,-5.0,-78.94
0.71,5.0,-4.29,26.04
0.71,5.0,-3.57,64.72
0.71,5.0,-2.86,-63.59
0.71,5.0,-2.14,-122.43
0.71,5.0,-1.43,357.25
0.71,5.0,-0.71,-365.16
0.71,5.0,0.0,123.78
0.71,5.0,0.71,79.84
0.71,5.0,1.43,-61.66
0.71,5.0,2.14,-44.33
0.71,5.0,2.86,64.24
0.71,5.0,3.57,23.89
0.71,5.0,4.29,-170.68
0.71,5.0,5.0,268.07
1.43,-5.0,-5.0,-17.96
1.43,-5.0,-4.29,5.92
1.43,-5.0,-3.57,14.72
1.43,-5.0,-2.86,-14.46
1.43,-5.0,-2.14,-27.85
1.43,-5.0,-1.43,81.26
1.43,-5.0,-0.71,-83.06
1.43,-5.0,0.0,28.15
1.43,-5.0,0.71,18.16
1.43,-5.0,1.43,-14.03
1.43,-5.0,2.14,-10.08
1.43,-5.0,2.86,14.61
1.43,-5.0,3.57,5.43
1.43,-5.0,4.29,-38.82
1.43,-5.0,5.0,60.97
1.43,-4.29,-5.0,5.92
1.43,-4.29,-4.29,-1.95
1.43,-4.29,-3.57,-4.86
1.43,-4.29,-2.86,4.77
1.43,-4.29,-2.14,9.19
1.43,-4.29,-1.43,-26.8
1.43,-4.29,-0.71,27.4
1.43,-4.29,0.0,-9.29
1.43,-4.29,0.71,-5.99
1.43,-4.29,1.43,4.63
1.43,-4.29,2.14,3.33
1.43,-4.29,2.86,-4.82
1.43,-4.29,3.57,-1.79
1.43,-4.29,4.29,12.81
1.43,-4.29,5.0,-20.11
1.43,-3.57,-5.0,14.72
1.43,-3.57,-4.29,-4.86
1.43,-3.57,-3.57,-12.07
1.43,-3.57,-2.86,11.86
1.43,-3.57,-2.14,22.83
1.43,-3.57,-1.43,-66.62
1.43,-3.57,-0.71,68.09
1.43,-3.57,0.0,-23.08
1.43,-3.57,0.71,-14.89
1.43,-3.57,1.43,11.5
1.43,-3.57,2.14,8.27
1.43,-3.57,2.86,-11.98
1.43,-3.57,3.57,-4.45
1.43,-3.57,4.29,31.83
1.43,-3.57,5.0,-49.99
1.43,-2.86,-5.0,-14.46
1.43,-2.86,-4.29,4.77
1.43,-2.86,-3.57,11.86
1.43,-2.86,-2.86,-11.65
1.43,-2.86,-2.14,-22.43
1.43,-2.86,-1.43,65.46
1.43,-2.86,-0.71,-66.91
1.43,-2.86,0.0,22.68
1.43,-2.86,0.71,14.63
1.43,-2.86,1.43,-11.3
1.43,-2.86,2.14,-8.12
1.43,-2.86,2.86,11.77
1.43,-2.86,3.57,4.38
1.43,-2.86,4.29,-31.27
1.43,-2.86,5.0,49.12
1.43,-2.14,-5.0,-27.85
1.43,-2.14,-4.29,9.19
1.43,-2.14,-3.57,22.83
1.43,-2.14,-2.86,-22.43
1.43,-2.14,-2.14,-43.19
1.43,-2.14,-1.43,126.02
1.43,-2.14,-0.71,-128.81
1.43,-2.14,0.0,43.66
1.43,-2.14,0.71,28.16
1.43,-2.14,1.43,-21.75
1.43,-2.14,2.14,-15.64
1.43,-2.14,2.86,22.66
1.43,-2.14,3.57,8.43
1.43,-2.14,4.29,-60.21
1.43,-2.14,5.0,94.56
1.43,-1.43,-5.0,81.26
1.43,-1.43,-4.29,-26.8
1.43,-1.43,-3.57,-66.62
1.43,-1.43,-2.86,65.46
1.43,-1.43,-2.14,126.02
1.43,-1.43,-1.43,-367.71
1.43,-1.43,-0.71,375.86
1.43,-1.43,0.0,-127.41
1.43,-1.43,0.71,-82.18
1.43,-1.43,1.43,63.47
1.43,-1.43,2.14,45.63
1.43,-1.43,2.86,-66.13
1.43,-1.43,3.57,-24.59
1.43,-1.43,4.29,175.68
1.43,-1.43,5.0,-275.92
1.43,-0.71,-5.0,-83.06
1.43,-0.71,-4.29,27.4
1.43,-0.71,-3.57,68.09
1.43,-0.71,-2.86,-66.91
1.43,-0.71,-2.14,-128.81
1.43,-0.71,-1.43,375.86
1.43,-0.71,-0.71,-384.18
1.43,-0.71,0.0,130.23
1.43,-0.71,0.71,84.0
1.43,-0.71,1.43,-64.88
1.43,-0.71,2.14,-46.64
1.43,-0.71,2.86,67.59
1.43,-0.71,3.57,25.13
1.43,-0.71,4.29,-179.57
1.43,-0.71,5.0,282.03
1.43,0.0,-5.0,28.15
1.43,0.0,-4.29,-9.29
1.43,0.0,-3.57,-23.08
1.43,0.0,-2.86,22.68
1.43,0.0,-2.14,43.66
1.43,0.0,-1.43,-127.41
1.43,0.0,-0.71,130.23
1.43,0.0,0.0,-44.14
1.43,0.0,0.71,-28.47
1.43,0.0,1.43,21.99
1.43,0.0,2.14,15.81
1.43,0.0,2.86,-22.91
1.43,0.0,3.57,-8.52
1.43,0.0,4.29,60.87
1.43,0.0,5.0,-95.6
1.43,0.71,-5.0,18.16
1.43,0.71,-4.29,-5.99
1.43,0.71,-3.57,-14.89
1.43,0.71,-2.86,14.63
1.43,0.71,-2.14,28.16
1.43,0.71,-1.43,-82.18
1.43,0.71,-0.71,84.0
1.43,0.71,0.0,-28.47
1.43,0.71,0.71,-18.37
1.43,0.71,1.43,14.18
1.43,0.71,2.14,10.2
1.43,0.71,2.86,-14.78
1.43,0.71,3.57,-5.5
1.43,0.71,4.29,39.26
1.43,0.71,5.0,-61.66
1.43,1.43,-5.0,-14.03
1.43,1.43,-4.29,4.63
1.43,1.43,-3.57,11.5
1.43,1.43,-2.86,-11.3
1.43,1.43,-2.14,-21.75
1.43,1.43,-1.43,63.47
1.43,1.43,-0.71,-64.88
1.43,1.43,0.0,21.99
1.43,1.43,0.71,14.18
1.43,1.43,1.43,-10.96
1.43,1.43,2.14,-7.88
1.43,1.43,2.86,11.41
1.43,1.43,3.57,4.24
1.43,1.43,4.29,-30.32
1.43,1.43,5.0,47.63
1.43,2.14,-5.0,-10.08
1.43,2.14,-4.29,3.33
1.43,2.14,-3.57,8.27
1.43,2.14,-2.86,-8.12
1.43,2.14,-2.14,-15.64
1.43,2.14,-1.43,45.63
1.43,2.14,-0.71,-46.64
1.43,2.14,0.0,15.81
1.43,2.14,0.71,10.2
1.43,2.14,1.43,-7.88
1.43,2.14,2.14,-5.66
1.43,2.14,2.86,8.21
1.43,2.14,3.57,3.05
1.43,2.14,4.29,-21.8
1.43,2.14,5.0,34.24
1.43,2.86,-5.0,14.61
1.43,2.86,-4.29,-4.82
1.43,2.86,-3.57,-11.98
1.43,2.86,-2.86,11.77
1.43,2.86,-2.14,22.66
1.43,2.86,-1.43,-66.13
1.43,2.86,-0.71,67.59
1.43,2.86,0.0,-22.91
1.43,2.86,0.71,-14.78
1.43,2.86,1.43,11.41
1.43,2.86,2.14,8.21
1.43,2.86,2.86,-11.89
1.43,2.86,3.57,-4.42
1.43,2.86,4.29,31.59
1.43,2.86,5.0,-49.62
1.43,3.57,-5.0,5.43
1.43,3.57,-4.29,-1.79
1.43,3.57,-3.57,-4.45
1.43,3.57,-2.86,4.38
1.43,3.57,-2.14,8.43
1.43,3.57,-1.43,-24.59
1.43,3.57,-0.71,25.13
1.43,3.57,0.0,-8.52
1.43,3.57,0.71,-5.5
1.43,3.57,1.43,4.24
1.43,3.57,2.14,3.05
1.43,3.57,2.86,-4.42
1.43,3.57,3.57,-1.64
1.43,3.57,4.29,11.75
1.43,3.57,5.0,-18.45
1.43,4.29,-5.0,-38.82
1.43,4.29,-4.29,12.81
1.43,4.29,-3.57,31.83
1.43,4.29,-2.86,-31.27
1.43,4.29,-2.14,-60.21
1.43,4.29,-1.43,175.68
1.43,4.29,-0.71,-179.57
1.43,4.29,0.0,60.87
1.43,4.29,0.71,39.26
1.43,4.29,1.43,-30.32
1.43,4.29,2.14,-21.8
1.43,4.29,2.86,31.59
1.43,4.29,3.57,11.75
1.43,4.29,4.29,-83.93
1.43,4.29,5.0,131.82
1.43,5.0,-5.0,60.97
1.43,5.0,-4.29,-20.11
1.43,5.0,-3.57,-49.99
1.43,5.0,-2.86,49.12
1.43,5.0,-2.14,94.56
1.43,5.0,-1.43,-275.92
1.43,5.0,-0.71,282.03
1.43,5.0,0.0,-95.6
1.43,5.0,0.71,-61.66
1.43,5.0,1.43,47.63
1.43,5.0,2.14,34.24
1.43,5.0,2.86,-49.62
1.43,5.0,3.57,-18.45
1.43,5.0,4.29,131.82
1.43,5.0,5.0,-207.04
2.14,-5.0,-5.0,-12.91
2.14,-5.0,-4.29,4.26
2.14,-5.0,-3.57,10.58
2.14,-5.0,-2.86,-10.4
2.14,-5.0,-2.14,-20.02
2.14,-5.0,-1.43,58.42
2.14,-5.0,-0.71,-59.71
2.14,-5.0,0.0,20.24
2.14,-5.0,0.71,13.06
2.14,-5.0,1.43,-10.08
2.14,-5.0,2.14,-7.25
2.14,-5.0,2.86,10.51
2.14,-5.0,3.57,3.91
2.14,-5.0,4.29,-27.91
2.14,-5.0,5.0,43.83
2.14,-4.29,-5.0,4.26
2.14,-4.29,-4.29,-1.4
2.14,-4.29,-3.57,-3.49
2.14,-4.29,-2.86,3.43
2.14,-4.29,-2.14,6.6
2.14,-4.29,-1.43,-19.27
2.14,-4.29,-0.71,19.7
2.14,-4.29,0.0,-6.68
2.14,-4.29,0.71,-4.31
2.14,-4.29,1.43,3.33
2.14,-4.29,2.14,2.39
2.14,-4.29,2.86,-3.47
2.14,-4.29,3.57,-1.29
2.14,-4.29,4.29,9.21
2.14,-4.29,5.0,-14.46
2.14,-3.57,-5.0,10.58
2.14,-3.57,-4.29,-3.49
2.14,-3.57,-3.57,-8.68
2.14,-3.57,-2.86,8.53
2.14,-3.57,-2.14,16.41
2.14,-3.57,-1.43,-47.89
2.14,-3.57,-0.71,48.95
2.14,-3.57,0.0,-16.59
2.14,-3.57,0.71,-10.7
2.14,-3.57,1.43,8.27
2.14,-3.57,2.14,5.94
2.14,-3.57,2.86,-8.61
2.14,-3.57,3.57,-3.2
2.14,-3.57,4.29,22.88
2.14,-3.57,5.0,-35.94
2.14,-2.86,-5.0,-10.4
2.14,-2.86,-4.29,3.43
2.14,-2.86,-3.57,8.53
2.14,-2.86,-2.86,-8.38
2.14,-2.86,-2.14,-16.13
2.14,-2.86,-1.43,47.06
2.14,-2.86,-0.71,-48.1
2.14,-2.86,0.0,16.3
2.14,-2.86,0.71,10.52
2.14,-2.86,1.43,-8.12
2.14,-2.86,2.14,-5.84
2.14,-2.86,2.86,8.46
2.14,-2.86,3.57,3.15
2.14,-2.86,4.29,-22.48
2.14,-2.86,5.0,35.31
2.14,-2.14,-5.0,-20.02
