x,y,z,fitness
5.25,5.25,0.25,-0.83
5.25,5.25,0.96,-0.64
5.25,5.25,1.68,-0.81
5.25,5.25,2.39,-0.29
5.25,5.25,3.11,-0.82
5.25,5.25,3.82,-0.26
5.25,5.25,4.54,-0.33
5.25,5.25,5.25,-0.77
5.25,5.25,5.96,-0.79
5.25,5.25,6.68,-0.46
5.25,5.25,7.39,-0.21
5.25,5.25,8.11,-0.22
5.25,5.25,8.82,-0.44
5.25,5.25,9.54,-0.69
5.25,5.25,10.25,-0.83
5.25,5.96,0.25,-0.86
5.25,5.96,0.96,-0.67
5.25,5.96,1.68,-0.83
5.25,5.96,2.39,-0.32
5.25,5.96,3.11,-0.85
5.25,5.96,3.82,-0.29
5.25,5.96,4.54,-0.35
5.25,5.96,5.25,-0.79
5.25,5.96,5.96,-0.82
5.25,5.96,6.68,-0.49
5.25,5.96,7.39,-0.23
5.25,5.96,8.11,-0.25
5.25,5.96,8.82,-0.46
5.25,5.96,9.54,-0.71
5.25,5.96,10.25,-0.86
5.25,6.68,0.25,-0.53
5.25,6.68,0.96,-0.34
5.25,6.68,1.68,-0.5
5.25,6.68,2.39,0.01
5.25,6.68,3.11,-0.52
5.25,6.68,3.82,0.04
5.25,6.68,4.54,-0.03
5.25,6.68,5.25,-0.46
5.25,6.68,5.96,-0.49
5.25,6.68,6.68,-0.16
5.25,6.68,7.39,0.1
5.25,6.68,8.11,0.08
5.25,6.68,8.82,-0.14
5.25,6.68,9.54,-0.39
5.25,6.68,10.25,-0.53
5.25,7.39,0.25,-0.27
5.25,7.39,0.96,-0.08
5.25,7.39,1.68,-0.25
5.25,7.39,2.39,0.27
5.25,7.39,3.11,-0.26
5.25,7.39,3.82,0.3
5.25,7.39,4.54,0.23
5.25,7.39,5.25,-0.21
5.25,7.39,5.96,-0.23
5.25,7.39,6.68,0.1
5.25,7.39,7.39,0.35
5.25,7.39,8.11,0.34
5.25,7.39,8.82,0.12
5.25,7.39,9.54,-0.13
5.25,7.39,10.25,-0.27
5.25,8.11,0.25,-0.29
5.25,8.11,0.96,-0.1
5.25,8.11,1.68,-0.26
5.25,8.11,2.39,0.25
5.25,8.11,3.11,-0.28
5.25,8.11,3.82,0.28
5.25,8.11,4.54,0.22
5.25,8.11,5.25,-0.22
5.25,8.11,5.96,-0.25
5.25,8.11,6.68,0.08
5.25,8.11,7.39,0.34
5.25,8.11,8.11,0.33
5.25,8.11,8.82,0.11
5.25,8.11,9.54,-0.14
5.25,8.11,10.25,-0.28
5.25,8.82,0.25,-0.5
5.25,8.82,0.96,-0.31
5.25,8.82,1.68,-0.48
5.25,8.82,2.39,0.04
5.25,8.82,3.11,-0.5
5.25,8.82,3.82,0.06
5.25,8.82,4.54,-0.0
5.25,8.82,5.25,-0.44
5.25,8.82,5.96,-0.46
5.25,8.82,6.68,-0.14
5.25,8.82,7.39,0.12
5.25,8.82,8.11,0.11
5.25,8.82,8.82,-0.11
5.25,8.82,9.54,-0.36
5.25,8.82,10.25,-0.5
5.25,9.54,0.25,-0.75
5.25,9.54,0.96,-0.57
5.25,9.54,1.68,-0.73
5.25,9.54,2.39,-0.22
5.25,9.54,3.11,-0.75
5.25,9.54,3.82,-0.19
5.25,9.54,4.54,-0.25
5.25,9.54,5.25,-0.69
5.25,9.54,5.96,-0.71
5.25,9.54,6.68,-0.39
5.25,9.54,7.39,-0.13
5.25,9.54,8.11,-0.14
5.25,9.54,8.82,-0.36
5.25,9.54,9.54,-0.61
5.25,9.54,10.25,-0.75
5.25,10.25,0.25,-0.9
5.25,10.25,0.96,-0.71
5.25,10.25,1.68,-0.87
5.25,10.25,2.39,-0.36
5.25,10.25,3.11,-0.89
5.25,10.25,3.82,-0.33
5.25,10.25,4.54,-0.39
5.25,10.25,5.25,-0.83
5.25,10.25,5.96,-0.86
5.25,10.25,6.68,-0.53
5.25,10.25,7.39,-0.27
5.25,10.25,8.11,-0.28
5.25,10.25,8.82,-0.5
5.25,10.25,9.54,-0.75
5.25,10.25,10.25,-0.89
5.96,0.25,0.25,-0.92
5.96,0.25,0.96,-0.73
5.96,0.25,1.68,-0.9
5.96,0.25,2.39,-0.38
5.96,0.25,3.11,-0.91
5.96,0.25,3.82,-0.35
5.96,0.25,4.54,-0.42
5.96,0.25,5.25,-0.86
5.96,0.25,5.96,-0.88
5.96,0.25,6.68,-0.55
5.96,0.25,7.39,-0.3
5.96,0.25,8.11,-0.31
5.96,0.25,8.82,-0.53
5.96,0.25,9.54,-0.78
5.96,0.25,10.25,-0.92
5.96,0.96,0.25,-0.73
5.96,0.96,0.96,-0.54
5.96,0.96,1.68,-0.71
5.96,0.96,2.39,-0.19
5.96,0.96,3.11,-0.73
5.96,0.96,3.82,-0.17
5.96,0.96,4.54,-0.23
5.96,0.96,5.25,-0.67
5.96,0.96,5.96,-0.69
5.96,0.96,6.68,-0.37
5.96,0.96,7.39,-0.11
5.96,0.96,8.11,-0.12
5.96,0.96,8.82,-0.34
5.96,0.96,9.54,-0.59
5.96,0.96,10.25,-0.73
5.96,1.68,0.25,-0.9
5.96,1.68,0.96,-0.71
5.96,1.68,1.68,-0.87
5.96,1.68,2.39,-0.36
5.96,1.68,3.11,-0.89
5.96,1.68,3.82,-0.33
5.96,1.68,4.54,-0.39
5.96,1.68,5.25,-0.83
5.96,1.68,5.96,-0.86
5.96,1.68,6.68,-0.53
5.96,1.68,7.39,-0.27
5.96,1.68,8.11,-0.29
5.96,1.68,8.82,-0.5
5.96,1.68,9.54,-0.75
5.96,1.68,10.25,-0.9
5.96,2.39,0.25,-0.38
5.96,2.39,0.96,-0.19
5.96,2.39,1.68,-0.36
5.96,2.39,2.39,0.16
5.96,2.39,3.11,-0.38
5.96,2.39,3.82,0.18
5.96,2.39,4.54,0.12
5.96,2.39,5.25,-0.32
5.96,2.39,5.96,-0.34
5.96,2.39,6.68,-0.02
5.96,2.39,7.39,0.24
5.96,2.39,8.11,0.23
5.96,2.39,8.82,0.01
5.96,2.39,9.54,-0.24
5.96,2.39,10.25,-0.38
5.96,3.11,0.25,-0.91
5.96,3.11,0.96,-0.73
5.96,3.11,1.68,-0.89
5.96,3.11,2.39,-0.38
5.96,3.11,3.11,-0.91
5.96,3.11,3.82,-0.35
5.96,3.11,4.54,-0.41
5.96,3.11,5.25,-0.85
5.96,3.11,5.96,-0.87
5.96,3.11,6.68,-0.55
5.96,3.11,7.39,-0.29
5.96,3.11,8.11,-0.3
5.96,3.11,8.82,-0.52
5.96,3.11,9.54,-0.77
5.96,3.11,10.25,-0.91
5.96,3.82,0.25,-0.35
5.96,3.82,0.96,-0.17
5.96,3.82,1.68,-0.33
5.96,3.82,2.39,0.18
5.96,3.82,3.11,-0.35
5.96,3.82,3.82,0.21
5.96,3.82,4.54,0.15
5.96,3.82,5.25,-0.29
5.96,3.82,5.96,-0.31
5.96,3.82,6.68,0.01
5.96,3.82,7.39,0.27
5.96,3.82,8.11,0.26
5.96,3.82,8.82,0.04
5.96,3.82,9.54,-0.21
5.96,3.82,10.25,-0.35
5.96,4.54,0.25,-0.42
5.96,4.54,0.96,-0.23
5.96,4.54,1.68,-0.39
5.96,4.54,2.39,0.12
5.96,4.54,3.11,-0.41
5.96,4.54,3.82,0.15
5.96,4.54,4.54,0.08
5.96,4.54,5.25,-0.35
5.96,4.54,5.96,-0.38
5.96,4.54,6.68,-0.05
5.96,4.54,7.39,0.21
5.96,4.54,8.11,0.19
5.96,4.54,8.82,-0.02
5.96,4.54,9.54,-0.28
5.96,4.54,10.25,-0.42
5.96,5.25,0.25,-0.86
5.96,5.25,0.96,-0.67
5.96,5.25,1.68,-0.83
5.96,5.25,2.39,-0.32
5.96,5.25,3.11,-0.85
5.96,5.25,3.82,-0.29
5.96,5.25,4.54,-0.35
5.96,5.25,5.25,-0.79
5.96,5.25,5.96,-0.82
5.96,5.25,6.68,-0.49
5.96,5.25,7.39,-0.23
5.96,5.25,8.11,-0.25
5.96,5.25,8.82,-0.46
5.96,5.25,9.54,-0.71
5.96,5.25,10.25,-0.86
5.96,5.96,0.25,-0.88
5.96,5.96,0.96,-0.69
5.96,5.96,1.68,-0.86
5.96,5.96,2.39,-0.34
5.96,5.96,3.11,-0.87
5.96,5.96,3.82,-0.31
5.96,5.96,4.54,-0.38
5.96,5.96,5.25,-0.82
5.96,5.96,5.96,-0.84
5.96,5.96,6.68,-0.51
5.96,5.96,7.39,-0.26
5.96,5.96,8.11,-0.27
5.96,5.96,8.82,-0.49
5.96,5.96,9.54,-0.74
5.96,5.96,10.25,-0.88
5.96,6.68,0.25,-0.55
5.96,6.68,0.96,-0.37
5.96,6.68,1.68,-0.53
5.96,6.68,2.39,-0.02
5.96,6.68,3.11,-0.55
5.96,6.68,3.82,0.01
5.96,6.68,4.54,-0.05
5.96,6.68,5.25,-0.49
5.96,6.68,5.96,-0.51
5.96,6.68,6.68,-0.19
5.96,6.68,7.39,0.07
5.96,6.68,8.11,0.06
5.96,6.68,8.82,-0.16
5.96,6.68,9.54,-0.41
5.96,6.68,10.25,-0.55
5.96,7.39,0.25,-0.3
5.96,7.39,0.96,-0.11
5.96,7.39,1.68,-0.27
5.96,7.39,2.39,0.24
5.96,7.39,3.11,-0.29
5.96,7.39,3.82,0.27
5.96,7.39,4.54,0.21
5.96,7.39,5.25,-0.23
5.96,7.39,5.96,-0.26
5.96,7.39,6.68,0.07
5.96,7.39,7.39,0.33
5.96,7.39,8.11,0.32
5.96,7.39,8.82,0.1
5.96,7.39,9.54,-0.15
5.96,7.39,10.25,-0.3
5.96,8.11,0.25,-0.31
5.96,8.11,0.96,-0.12
5.96,8.11,1.68,-0.29
5.96,8.11,2.39,0.23
5.96,8.11,3.11,-0.3
5.96,8.11,3.82,0.26
5.96,8.11,4.54,0.19
5.96,8.11,5.25,-0.25
5.96,8.11,5.96,-0.27
5.96,8.11,6.68,0.06
5.96,8.11,7.39,0.32
5.96,8.11,8.11,0.3
5.96,8.11,8.82,0.08
5.96,8.11,9.54,-0.17
5.96,8.11,10.25,-0.31
5.96,8.82,0.25,-0.53
5.96,8.82,0.96,-0.34
5.96,8.82,1.68,-0.5
5.96,8.82,2.39,0.01
5.96,8.82,3.11,-0.52
5.96,8.82,3.82,0.04
5.96,8.82,4.54,-0.02
5.96,8.82,5.25,-0.46
5.96,8.82,5.96,-0.49
5.96,8.82,6.68,-0.16
5.96,8.82,7.39,0.1
5.96,8.82,8.11,0.08
5.96,8.82,8.82,-0.13
5.96,8.82,9.54,-0.39
5.96,8.82,10.25,-0.53
5.96,9.54,0.25,-0.78
5.96,9.54,0.96,-0.59
5.96,9.54,1.68,-0.75
5.96,9.54,2.39,-0.24
5.96,9.54,3.11,-0.77
5.96,9.54,3.82,-0.21
5.96,9.54,4.54,-0.28
5.96,9.54,5.25,-0.71
5.96,9.54,5.96,-0.74
5.96,9.54,6.68,-0.41
5.96,9.54,7.39,-0.15
5.96,9.54,8.11,-0.17
5.96,9.54,8.82,-0.39
5.96,9.54,9.54,-0.64
5.96,9.54,10.25,-0.78
5.96,10.25,0.25,-0.92
5.96,10.25,0.96,-0.73
5.96,10.25,1.68,-0.9
5.96,10.25,2.39,-0.38
5.96,10.25,3.11,-0.91
5.96,10.25,3.82,-0.35
5.96,10.25,4.54,-0.42
5.96,10.25,5.25,-0.86
5.96,10.25,5.96,-0.88
5.96,10.25,6.68,-0.55
5.96,10.25,7.39,-0.3
5.96,10.25,8.11,-0.31
5.96,10.25,8.82,-0.53
5.96,10.25,9.54,-0.78
5.96,10.25,10.25,-0.92
6.68,0.25,0.25,-0.59
6.68,0.25,0.96,-0.41
6.68,0.25,1.68,-0.57
6.68,0.25,2.39,-0.06
6.68,0.25,3.11,-0.59
6.68,0.25,3.82,-0.03
6.68,0.25,4.54,-0.09
6.68,0.25,5.25,-0.53
6.68,0.25,5.96,-0.55
6.68,0.25,6.68,-0.23
6.68,0.25,7.39,0.03
6.68,0.25,8.11,0.02
6.68,0.25,8.82,-0.2
6.68,0.25,9.54,-0.45
6.68,0.25,10.25,-0.59
6.68,0.96,0.25,-0.41
6.68,0.96,0.96,-0.22
6.68,0.96,1.68,-0.38
6.68,0.96,2.39,0.13
6.68,0.96,3.11,-0.4
6.68,0.96,3.82,0.16
6.68,0.96,4.54,0.1
6.68,0.96,5.25,-0.34
6.68,0.96,5.96,-0.37
6.68,0.96,6.68,-0.04
6.68,0.96,7.39,0.22
6.68,0.96,8.11,0.21
6.68,0.96,8.82,-0.01
6.68,0.96,9.54,-0.26
6.68,0.96,10.25,-0.4
6.68,1.68,0.25,-0.57
6.68,1.68,0.96,-0.38
6.68,1.68,1.68,-0.55
6.68,1.68,2.39,-0.03
6.68,1.68,3.11,-0.56
6.68,1.68,3.82,-0.0
6.68,1.68,4.54,-0.07
6.68,1.68,5.25,-0.5
6.68,1.68,5.96,-0.53
6.68,1.68,6.68,-0.2
6.68,1.68,7.39,0.06
6.68,1.68,8.11,0.04
6.68,1.68,8.82,-0.18
6.68,1.68,9.54,-0.43
6.68,1.68,10.25,-0.57
6.68,2.39,0.25,-0.06
6.68,2.39,0.96,0.13
6.68,2.39,1.68,-0.03
6.68,2.39,2.39,0.48
6.68,2.39,3.11,-0.05
6.68,2.39,3.82,0.51
6.68,2.39,4.54,0.45
6.68,2.39,5.25,0.01
6.68,2.39,5.96,-0.02
6.68,2.39,6.68,0.31
6.68,2.39,7.39,0.57
6.68,2.39,8.11,0.56
6.68,2.39,8.82,0.34
6.68,2.39,9.54,0.09
6.68,2.39,10.25,-0.05
6.68,3.11,0.25,-0.59
6.68,3.11,0.96,-0.4
6.68,3.11,1.68,-0.56
6.68,3.11,2.39,-0.05
6.68,3.11,3.11,-0.58
6.68,3.11,3.82,-0.02
6.68,3.11,4.54,-0.08
6.68,3.11,5.25,-0.52
6.68,3.11,5.96,-0.55
6.68,3.11,6.68,-0.22
6.68,3.11,7.39,0.04
6.68,3.11,8.11,0.02
6.68,3.11,8.82,-0.19
6.68,3.11,9.54,-0.44
6.68,3.11,10.25,-0.59
6.68,3.82,0.25,-0.03
6.68,3.82,0.96,0.16
6.68,3.82,1.68,-0.0
6.68,3.82,2.39,0.51
6.68,3.82,3.11,-0.02
6.68,3.82,3.82,0.54
6.68,3.82,4.54,0.48
6.68,3.82,5.25,0.04
6.68,3.82,5.96,0.01
6.68,3.82,6.68,0.34
6.68,3.82,7.39,0.6
6.68,3.82,8.11,0.59
6.68,3.82,8.82,0.37
6.68,3.82,9.54,0.12
6.68,3.82,10.25,-0.03
6.68,4.54,0.25,-0.09
6.68,4.54,0.96,0.1
6.68,4.54,1.68,-0.07
6.68,4.54,2.39,0.45
6.68,4.54,3.11,-0.08
6.68,4.54,3.82,0.48
6.68,4.54,4.54,0.41
6.68,4.54,5.25,-0.03
6.68,4.54,5.96,-0.05
6.68,4.54,6.68,0.28
6.68,4.54,7.39,0.53
6.68,4.54,8.11,0.52
6.68,4.54,8.82,0.3
6.68,4.54,9.54,0.05
6.68,4.54,10.25,-0.09
6.68,5.25,0.25,-0.53
6.68,5.25,0.96,-0.34
6.68,5.25,1.68,-0.5
6.68,5.25,2.39,0.01
6.68,5.25,3.11,-0.52
6.68,5.25,3.82,0.04
6.68,5.25,4.54,-0.03
6.68,5.25,5.25,-0.46
6.68,5.25,5.96,-0.49
6.68,5.25,6.68,-0.16
6.68,5.25,7.39,0.1
6.68,5.25,8.11,0.08
6.68,5.25,8.82,-0.14
6.68,5.25,9.54,-0.39
6.68,5.25,10.25,-0.53
6.68,5.96,0.25,-0.55
6.68,5.96,0.96,-0.37
6.68,5.96,1.68,-0.53
6.68,5.96,2.39,-0.02
6.68,5.96,3.11,-0.55
6.68,5.96,3.82,0.01
6.68,5.96,4.54,-0.05
6.68,5.96,5.25,-0.49
6.68,5.96,5.96,-0.51
6.68,5.96,6.68,-0.19
6.68,5.96,7.39,0.07
6.68,5.96,8.11,0.06
6.68,5.96,8.82,-0.16
6.68,5.96,9.54,-0.41
6.68,5.96,10.25,-0.55
6.68,6.68,0.25,-0.23
6.68,6.68,0.96,-0.04
6.68,6.68,1.68,-0.2
6.68,6.68,2.39,0.31
6.68,6.68,3.11,-0.22
6.68,6.68,3.82,0.34
6.68,6.68,4.54,0.28
6.68,6.68,5.25,-0.16
6.68,6.68,5.96,-0.19
6.68,6.68,6.68,0.14
6.68,6.68,7.39,0.4
6.68,6.68,8.11,0.38
6.68,6.68,8.82,0.17
6.68,6.68,9.54,-0.08
6.68,6.68,10.25,-0.23
6.68,7.39,0.25,0.03
6.68,7.39,0.96,0.22
6.68,7.39,1.68,0.06
6.68,7.39,2.39,0.57
6.68,7.39,3.11,0.04
6.68,7.39,3.82,0.6
6.68,7.39,4.54,0.53
6.68,7.39,5.25,0.1
6.68,7.39,5.96,0.07
6.68,7.39,6.68,0.4
6.68,7.39,7.39,0.66
6.68,7.39,8.11,0.64
6.68,7.39,8.82,0.42
6.68,7.39,9.54,0.17
6.68,7.39,10.25,0.03
6.68,8.11,0.25,0.02
6.68,8.11,0.96,0.21
6.68,8.11,1.68,0.04
6.68,8.11,2.39,0.56
6.68,8.11,3.11,0.02
6.68,8.11,3.82,0.59
6.68,8.11,4.54,0.52
6.68,8.11,5.25,0.08
6.68,8.11,5.96,0.06
6.68,8.11,6.68,0.38
6.68,8.11,7.39,0.64
6.68,8.11,8.11,0.63
6.68,8.11,8.82,0.41
6.68,8.11,9.54,0.16
6.68,8.11,10.25,0.02
6.68,8.82,0.25,-0.2
6.68,8.82,0.96,-0.01
6.68,8.82,1.68,-0.18
6.68,8.82,2.39,0.34
6.68,8.82,3.11,-0.19
6.68,8.82,3.82,0.37
6.68,8.82,4.54,0.3
6.68,8.82,5.25,-0.14
6.68,8.82,5.96,-0.16
6.68,8.82,6.68,0.17
6.68,8.82,7.39,0.42
6.68,8.82,8.11,0.41
6.68,8.82,8.82,0.19
6.68,8.82,9.54,-0.06
6.68,8.82,10.25,-0.2
6.68,9.54,0.25,-0.45
6.68,9.54,0.96,-0.26
6.68,9.54,1.68,-0.43
6.68,9.54,2.39,0.09
6.68,9.54,3.11,-0.44
6.68,9.54,3.82,0.12
6.68,9.54,4.54,0.05
6.68,9.54,5.25,-0.39
6.68,9.54,5.96,-0.41
6.68,9.54,6.68,-0.08
6.68,9.54,7.39,0.17
6.68,9.54,8.11,0.16
6.68,9.54,8.82,-0.06
6.68,9.54,9.54,-0.31
6.68,9.54,10.25,-0.45
6.68,10.25,0.25,-0.59
6.68,10.25,0.96,-0.4
6.68,10.25,1.68,-0.57
6.68,10.25,2.39,-0.05
6.68,10.25,3.11,-0.59
6.68,10.25,3.82,-0.03
6.68,10.25,4.54,-0.09
6.68,10.25,5.25,-0.53
6.68,10.25,5.96,-0.55
6.68,10.25,6.68,-0.23
6.68,10.25,7.39,0.03
6.68,10.25,8.11,0.02
6.68,10.25,8.82,-0.2
6.68,10.25,9.54,-0.45
6.68,10.25,10.25,-0.59
7.39,0.25,0.25,-0.34
7.39,0.25,0.96,-0.15
7.39,0.25,1.68,-0.31
7.39,0.25,2.39,0.2
7.39,0.25,3.11,-0.33
7.39,0.25,3.82,0.23
7.39,0.25,4.54,0.17
7.39,0.25,5.25,-0.27
7.39,0.25,5.96,-0.3
7.39,0.25,6.68,0.03
7.39,0.25,7.39,0.29
7.39,0.25,8.11,0.27
7.39,0.25,8.82,0.06
7.39,0.25,9.54,-0.19
7.39,0.25,10.25,-0.34
7.39,0.96,0.25,-0.15
7.39,0.96,0.96,0.04
7.39,0.96,1.68,-0.12
7.39,0.96,2.39,0.39
7.39,0.96,3.11,-0.14
7.39,0.96,3.82,0.42
7.39,0.96,4.54,0.35
7.39,0.96,5.25,-0.08
7.39,0.96,5.96,-0.11
7.39,0.96,6.68,0.22
7.39,0.96,7.39,0.48
7.39,0.96,8.11,0.46
7.39,0.96,8.82,0.25
7.39,0.96,9.54,-0.01
7.39,0.96,10.25,-0.15
7.39,1.68,0.25,-0.31
7.39,1.68,0.96,-0.12
7.39,1.68,1.68,-0.29
7.39,1.68,2.39,0.23
7.39,1.68,3.11,-0.3
7.39,1.68,3.82,0.26
7.39,1.68,4.54,0.19
7.39,1.68,5.25,-0.25
7.39,1.68,5.96,-0.27
7.39,1.68,6.68,0.06
7.39,1.68,7.39,0.31
7.39,1.68,8.11,0.3
7.39,1.68,8.82,0.08
7.39,1.68,9.54,-0.17
7.39,1.68,10.25,-0.31
7.39,2.39,0.25,0.2
7.39,2.39,0.96,0.39
7.39,2.39,1.68,0.23
7.39,2.39,2.39,0.74
7.39,2.39,3.11,0.21
7.39,2.39,3.82,0.77
7.39,2.39,4.54,0.7
7.39,2.39,5.25,0.27
7.39,2.39,5.96,0.24
7.39,2.39,6.68,0.57
7.39,2.39,7.39,0.83
7.39,2.39,8.11,0.81
7.39,2.39,8.82,0.6
7.39,2.39,9.54,0.34
7.39,2.39,10.25,0.2
7.39,3.11,0.25,-0.33
7.39,3.11,0.96,-0.14
7.39,3.11,1.68,-0.3
7.39,3.11,2.39,0.21
7.39,3.11,3.11,-0.32
7.39,3.11,3.82,0.24
7.39,3.11,4.54,0.17
7.39,3.11,5.25,-0.26
7.39,3.11,5.96,-0.29
7.39,3.11,6.68,0.04
7.39,3.11,7.39,0.3
7.39,3.11,8.11,0.28
7.39,3.11,8.82,0.06
7.39,3.11,9.54,-0.19
7.39,3.11,10.25,-0.33
7.39,3.82,0.25,0.23
7.39,3.82,0.96,0.42
7.39,3.82,1.68,0.26
7.39,3.82,2.39,0.77
7.39,3.82,3.11,0.24
7.39,3.82,3.82,0.8
7.39,3.82,4.54,0.73
7.39,3.82,5.25,0.3
7.39,3.82,5.96,0.27
7.39,3.82,6.68,0.6
7.39,3.82,7.39,0.86
7.39,3.82,8.11,0.84
7.39,3.82,8.82,0.62
7.39,3.82,9.54,0.37
7.39,3.82,10.25,0.23
7.39,4.54,0.25,0.17
7.39,4.54,0.96,0.35
7.39,4.54,1.68,0.19
7.39,4.54,2.39,0.7
7.39,4.54,3.11,0.17
7.39,4.54,3.82,0.73
7.39,4.54,4.54,0.67
7.39,4.54,5.25,0.23
7.39,4.54,5.96,0.21
7.39,4.54,6.68,0.53
7.39,4.54,7.39,0.79
7.39,4.54,8.11,0.78
7.39,4.54,8.82,0.56
7.39,4.54,9.54,0.31
7.39,4.54,10.25,0.17
7.39,5.25,0.25,-0.27
7.39,5.25,0.96,-0.08
7.39,5.25,1.68,-0.25
7.39,5.25,2.39,0.27
7.39,5.25,3.11,-0.26
7.39,5.25,3.82,0.3
7.39,5.25,4.54,0.23
7.39,5.25,5.25,-0.21
7.39,5.25,5.96,-0.23
7.39,5.25,6.68,0.1
7.39,5.25,7.39,0.35
7.39,5.25,8.11,0.34
7.39,5.25,8.82,0.12
7.39,5.25,9.54,-0.13
7.39,5.25,10.25,-0.27
7.39,5.96,0.25,-0.3
7.39,5.96,0.96,-0.11
7.39,5.96,1.68,-0.27
7.39,5.96,2.39,0.24
7.39,5.96,3.11,-0.29
7.39,5.96,3.82,0.27
7.39,5.96,4.54,0.21
7.39,5.96,5.25,-0.23
7.39,5.96,5.96,-0.26
7.39,5.96,6.68,0.07
7.39,5.96,7.39,0.33
7.39,5.96,8.11,0.32
7.39,5.96,8.82,0.1
7.39,5.96,9.54,-0.15
7.39,5.96,10.25,-0.3
7.39,6.68,0.25,0.03
7.39,6.68,0.96,0.22
7.39,6.68,1.68,0.06
7.39,6.68,2.39,0.57
7.39,6.68,3.11,0.04
7.39,6.68,3.82,0.6
7.39,6.68,4.54,0.53
7.39,6.68,5.25,0.1
7.39,6.68,5.96,0.07
7.39,6.68,6.68,0.4
7.39,6.68,7.39,0.66
7.39,6.68,8.11,0.64
7.39,6.68,8.82,0.42
7.39,6.68,9.54,0.17
7.39,6.68,10.25,0.03
7.39,7.39,0.25,0.29
7.39,7.39,0.96,0.48
7.39,7.39,1.68,0.31
7.39,7.39,2.39,0.83
7.39,7.39,3.11,0.3
7.39,7.39,3.82,0.86
7.39,7.39,4.54,0.79
7.39,7.39,5.25,0.35
7.39,7.39,5.96,0.33
7.39,7.39,6.68,0.66
7.39,7.39,7.39,0.91
7.39,7.39,8.11,0.9
7.39,7.39,8.82,0.68
7.39,7.39,9.54,0.43
7.39,7.39,10.25,0.29
7.39,8.11,0.25,0.27
7.39,8.11,0.96,0.46
7.39,8.11,1.68,0.3
7.39,8.11,2.39,0.81
7.39,8.11,3.11,0.28
7.39,8.11,3.82,0.84
7.39,8.11,4.54,0.78
7.39,8.11,5.25,0.34
7.39,8.11,5.96,0.32
7.39,8.11,6.68,0.64
7.39,8.11,7.39,0.9
7.39,8.11,8.11,0.89
7.39,8.11,8.82,0.67
7.39,8.11,9.54,0.42
7.39,8.11,10.25,0.28
7.39,8.82,0.25,0.06
7.39,8.82,0.96,0.25
7.39,8.82,1.68,0.08
7.39,8.82,2.39,0.6
7.39,8.82,3.11,0.06
7.39,8.82,3.82,0.62
7.39,8.82,4.54,0.56
7.39,8.82,5.25,0.12
7.39,8.82,5.96,0.1
7.39,8.82,6.68,0.42
7.39,8.82,7.39,0.68
7.39,8.82,8.11,0.67
7.39,8.82,8.82,0.45
7.39,8.82,9.54,0.2
7.39,8.82,10.25,0.06
7.39,9.54,0.25,-0.19
7.39,9.54,0.96,-0.01
7.39,9.54,1.68,-0.17
7.39,9.54,2.39,0.34
7.39,9.54,3.11,-0.19
7.39,9.54,3.82,0.37
7.39,9.54,4.54,0.31
7.39,9.54,5.25,-0.13
7.39,9.54,5.96,-0.15
7.39,9.54,6.68,0.17
7.39,9.54,7.39,0.43
7.39,9.54,8.11,0.42
7.39,9.54,8.82,0.2
7.39,9.54,9.54,-0.05
7.39,9.54,10.25,-0.19
7.39,10.25,0.25,-0.34
7.39,10.25,0.96,-0.15
7.39,10.25,1.68,-0.31
7.39,10.25,2.39,0.2
7.39,10.25,3.11,-0.33
7.39,10.25,3.82,0.23
7.39,10.25,4.54,0.17
7.39,10.25,5.25,-0.27
7.39,10.25,5.96,-0.3
7.39,10.25,6.68,0.03
7.39,10.25,7.39,0.29
7.39,10.25,8.11,0.28
7.39,10.25,8.82,0.06
7.39,10.25,9.54,-0.19
7.39,10.25,10.25,-0.33
8.11,0.25,0.25,-0.35
8.11,0.25,0.96,-0.16
8.11,0.25,1.68,-0.33
8.11,0.25,2.39,0.19
8.11,0.25,3.11,-0.34
8.11,0.25,3.82,0.22
8.11,0.25,4.54,0.15
8.11,0.25,5.25,-0.29
8.11,0.25,5.96,-0.31
8.11,0.25,6.68,0.02
8.11,0.25,7.39,0.27
8.11,0.25,8.11,0.26
8.11,0.25,8.82,0.04
8.11,0.25,9.54,-0.21
8.11,0.25,10.25,-0.35
8.11,0.96,0.25,-0.16
8.11,0.96,0.96,0.03
8.11,0.96,1.68,-0.14
8.11,0.96,2.39,0.38
8.11,0.96,3.11,-0.15
8.11,0.96,3.82,0.41
8.11,0.96,4.54,0.34
8.11,0.96,5.25,-0.1
8.11,0.96,5.96,-0.12
8.11,0.96,6.68,0.21
8.11,0.96,7.39,0.46
8.11,0.96,8.11,0.45
8.11,0.96,8.82,0.23
8.11,0.96,9.54,-0.02
8.11,0.96,10.25,-0.16
8.11,1.68,0.25,-0.33
8.11,1.68,0.96,-0.14
8.11,1.68,1.68,-0.3
8.11,1.68,2.39,0.21
8.11,1.68,3.11,-0.32
8.11,1.68,3.82,0.24
8.11,1.68,4.54,0.18
8.11,1.68,5.25,-0.26
8.11,1.68,5.96,-0.29
8.11,1.68,6.68,0.04
8.11,1.68,7.39,0.3
8.11,1.68,8.11,0.29
8.11,1.68,8.82,0.07
8.11,1.68,9.54,-0.18
8.11,1.68,10.25,-0.33
8.11,2.39,0.25,0.19
8.11,2.39,0.96,0.38
8.11,2.39,1.68,0.21
